id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId
2534563801,241,43,1,20,32,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:20:41.608Z,2023-04-16T16:58:02Z,4196332363,144,3,4195235163,56,Right,4195235167,286,0,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563827,242,3,1,20,39,4dsgumo7d4zupm2ugsvm4zm4d,0,70.8,6.2,2023-04-16T13:20:49.030Z,2023-04-16T21:10:29Z,4196332895,465,,4195235795,233,109,4195235305,286,,4195235303,56,Right,4197182333,178,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563889,109,7,1,20,40,4txjdaqveermfryvbfrr4taf7,1,29.2,93.8,2023-04-16T13:20:49.279Z,2023-04-16T21:10:33Z,4195235745,233,242,4195235631,56,Back,4197182427,178,,4196333049,384,,4195235633,285,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563897,110,49,1,20,40,4txjdaqveermfryvbfrr4taf7,1,28.9,92.1,2023-04-16T13:20:49.357Z,2023-04-16T21:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563945,111,1,1,20,41,4txjdaqveermfryvbfrr4taf7,1,28.9,92.1,2023-04-16T13:20:50.564Z,2023-04-16T21:10:41Z,4195235905,56,Back,4195235909,141,86.4,4195235913,213,3.8,4195235911,212,6.1,4195235907,140,24.4,4197182635,178,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563845,243,43,1,20,42,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:20:51.527Z,2023-04-16T13:21:08Z,4195237499,144,61,4195235409,56,Right,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564017,112,1,1,20,45,4txjdaqveermfryvbfrr4taf7,1,25.1,83.6,2023-04-16T13:20:55.161Z,2023-04-16T21:10:45Z,4195236311,56,Back,4195236323,212,31.6,4195236315,140,37.5,4195236319,141,41.3,4195236325,213,5.1,4197182669,178,,4195236309,155,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564097,113,1,1,20,48,4txjdaqveermfryvbfrr4taf7,1,36.5,38.9,2023-04-16T13:20:57.879Z,2023-04-16T21:10:49Z,4195236649,213,4.6,4195236643,140,34.7,4195236645,141,15.1,4195236641,56,Back,4197182743,178,,4195236647,212,16.3,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564179,114,1,1,20,51,4txjdaqveermfryvbfrr4taf7,1,33.9,13.3,2023-04-16T13:21:01.158Z,2023-04-16T21:11:04Z,4197183103,178,,4195237007,140,20.1,4195237011,212,14.9,4195237013,213,2.9,4195237005,56,Back,4195237009,141,18.5,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564217,115,1,1,20,54,4txjdaqveermfryvbfrr4taf7,1,20.9,20.2,2023-04-16T13:21:04.058Z,2023-04-16T21:11:07Z,4195237181,212,13.7,4197183191,178,,4195237175,56,Back,4195237179,141,38.5,4195237177,140,26.4,4195237183,213,1.1,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564277,116,1,1,20,56,4txjdaqveermfryvbfrr4taf7,1,25.9,37,2023-04-16T13:21:06.125Z,2023-04-16T21:48:50Z,4195237471,213,3.5,4195237469,212,14.4,4195237465,140,13.2,4195237463,56,Back,4197183431,178,,4195237467,141,28.9,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564329,117,1,1,20,58,4txjdaqveermfryvbfrr4taf7,1,13.7,30.5,2023-04-16T13:21:08.172Z,2023-04-16T21:11:21Z,4197183469,178,,4195237759,140,29.6,4195237761,141,55.8,4195237757,56,Back,4195237765,213,0.8,4195237763,212,24.0,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564391,118,1,1,21,0,4txjdaqveermfryvbfrr4taf7,1,29.6,55.8,2023-04-16T13:21:09.913Z,2023-04-16T21:11:25Z,4195238029,56,Back,4197183571,178,,4195238037,213,3.3,4195238031,140,4.4,4195238035,212,26.8,4195238033,141,49.4,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564459,119,1,1,21,4,4txjdaqveermfryvbfrr4taf7,0,4.2,58.4,2023-04-16T13:21:13.901Z,2023-04-16T21:11:28Z,4195238373,141,95.3,4195238379,1,,4195238375,212,44.8,4195238367,155,,4195238371,140,39.5,4195238369,56,Back,4197183635,178,,4195238377,213,0.6,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564515,244,49,1,21,7,4dsgumo7d4zupm2ugsvm4zm4d,1,60.9,3.7,2023-04-16T13:21:16.803Z,2023-04-16T21:11:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564543,245,1,1,21,8,4dsgumo7d4zupm2ugsvm4zm4d,1,60.9,3.7,2023-04-16T13:21:18.261Z,2023-04-16T21:11:55Z,4195238741,140,68.6,4195238747,213,0.3,4197184201,178,,4195238745,212,8.4,4195238743,141,7.0,4195238739,56,Right,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534943601,1566,67,1,21,9,4dsgumo7d4zupm2ugsvm4zm4d,1,70.8,5.5,2023-04-16T13:21:19.134Z,2023-04-17T00:37:02Z,4197256047,233,774,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534943597,774,67,1,21,9,4txjdaqveermfryvbfrr4taf7,0,29.2,94.5,2023-04-16T13:21:19.135Z,2023-04-16T21:50:57Z,4197256071,233,1566,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564629,246,1,1,21,10,4dsgumo7d4zupm2ugsvm4zm4d,1,66.6,7.6,2023-04-16T13:21:20.036Z,2023-04-16T21:49:54Z,4195239207,56,Right,4195239217,141,1.3,4195239221,213,5.0,4195239211,140,67.8,4197184273,178,,4195239219,212,4.5,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564677,247,1,1,21,14,4dsgumo7d4zupm2ugsvm4zm4d,1,73.8,12,2023-04-16T13:21:23.832Z,2023-04-16T21:12:03Z,4195239451,213,1.8,4195239447,141,28.3,4195239445,140,71.2,4195239449,212,11.4,4195239443,56,Center,4197184403,178,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564815,248,1,1,21,15,4dsgumo7d4zupm2ugsvm4zm4d,1,71.2,28.3,2023-04-16T13:21:24.670Z,2023-04-16T21:12:06Z,4195240133,56,Center,4195240139,212,11.7,4195240135,140,60.5,4197184509,178,,4195240141,213,2.8,4195240137,141,33.3,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564893,249,1,1,21,21,4dsgumo7d4zupm2ugsvm4zm4d,1,70.7,45.2,2023-04-16T13:21:30.342Z,2023-04-16T21:12:10Z,4195240491,141,43.6,4195240489,140,82.1,4195240487,56,Center,4197184657,178,,4195240493,212,12.0,4195240495,213,6.2,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564907,250,1,1,21,23,4dsgumo7d4zupm2ugsvm4zm4d,1,81.9,43.6,2023-04-16T13:21:32.282Z,2023-04-16T21:12:13Z,4195240581,140,90.2,4197184739,178,,4195240587,213,6.1,4195240579,56,Center,4195240583,141,41.2,4195240585,212,8.9,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564935,251,1,1,21,23,4dsgumo7d4zupm2ugsvm4zm4d,0,90.2,41.2,2023-04-16T13:21:33.030Z,2023-04-16T21:12:35Z,4195240745,140,92.0,4195240749,212,4.9,4195240743,56,Center,4195240751,213,5.1,4195240747,141,34.6,4197185449,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565117,120,12,1,21,25,4txjdaqveermfryvbfrr4taf7,1,11.1,61.4,2023-04-16T13:21:34.362Z,2023-04-16T21:12:45Z,4195241747,140,30.8,4195241751,212,26.3,4197185599,178,,4197185601,21,,4195241745,56,Back,4195241749,141,37.4,4195241753,213,5.6,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565053,252,1,1,21,28,4dsgumo7d4zupm2ugsvm4zm4d,0,67.1,69.4,2023-04-16T13:21:37.991Z,2023-04-16T21:12:56Z,4197186051,178,,4195241397,56,Left,4195241419,213,0.8,4195241413,212,15.4,4195241407,141,85.7,4195241401,140,77.3,,,,,,,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565123,121,8,1,21,30,4txjdaqveermfryvbfrr4taf7,1,21.9,16.5,2023-04-16T13:21:39.396Z,2023-04-16T21:13:11Z,4195241783,56,Back,4197186573,178,,4196451833,383,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565131,122,49,1,21,32,4txjdaqveermfryvbfrr4taf7,1,28.8,7.1,2023-04-16T13:21:41.388Z,2023-04-16T21:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565203,123,1,1,21,32,4txjdaqveermfryvbfrr4taf7,1,29.3,7,2023-04-16T13:21:41.429Z,2023-04-16T21:13:19Z,4195242213,141,18.5,4195242215,212,12.8,4195242209,56,Back,4197186753,178,,4195242211,140,39.0,4195242217,213,0.7,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534798687,624,3,1,21,34,4txjdaqveermfryvbfrr4taf7,0,41,25.7,2023-04-16T13:21:43.673Z,2023-04-16T21:13:36Z,4197187201,178,,4196451863,467,dydwiixiims98cx2iihfuf8wl,4196451857,56,Back,4196451859,286,,4196451861,465,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565215,124,4,1,21,34,4txjdaqveermfryvbfrr4taf7,1,42.3,28.7,2023-04-16T13:21:44.170Z,2023-04-16T22:11:24Z,4195244255,265,,4195242279,286,,4195242277,56,Back,4195246933,233,253,4195244247,13,,4195244251,152,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565259,253,4,1,21,34,4dsgumo7d4zupm2ugsvm4zm4d,0,57.7,71.3,2023-04-16T13:21:44.171Z,2023-04-16T22:11:24Z,4195246859,13,,4197187275,178,,4195246867,285,,4195246865,265,,4195246863,152,,4195247025,233,124,4195242479,56,Center,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565265,254,43,1,21,38,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:21:48.231Z,2023-04-16T13:22:24Z,4195246983,144,49,,,,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565323,255,43,1,21,39,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:21:48.487Z,2023-04-16T13:22:24Z,4195242789,140,38.9,4195242791,141,31.8,4195242793,212,23.8,4195242795,213,3.2,4195247069,144,1,4195242787,56,Back,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566105,256,43,1,21,42,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:21:51.463Z,2023-04-16T13:22:25Z,4195246817,140,12.4,4195246821,212,30.4,4195247115,144,1,4195246815,56,Back,4195246823,213,2.4,4195246819,141,60.2,,,,,,,57gg79gxvcfqtaoi0ruog7wmh,R. Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566459,125,1,1,22,23,4txjdaqveermfryvbfrr4taf7,1,49.2,29.9,2023-04-16T13:22:33.193Z,2023-04-16T21:13:42Z,4195248661,152,,4195248667,141,48.2,4195248659,5,,4195248669,212,12.8,4195248671,213,1.8,4195248663,56,Back,4195248665,140,46.2,4197187409,178,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566471,126,1,1,22,27,4txjdaqveermfryvbfrr4taf7,0,47.3,43.7,2023-04-16T13:22:37.051Z,2023-04-16T21:13:46Z,4195248741,141,30.4,4195248743,212,13.0,4195248745,213,5.5,4197187551,178,,4195248739,140,56.2,4195248733,56,Center,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566517,257,8,1,22,28,4dsgumo7d4zupm2ugsvm4zm4d,1,43.7,70.6,2023-04-16T13:22:37.557Z,2023-04-16T21:14:01Z,4197188119,389,,4196451871,384,,4195249001,56,Back,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566605,127,1,1,22,31,4txjdaqveermfryvbfrr4taf7,1,51.1,14.3,2023-04-16T13:22:40.409Z,2023-04-16T21:14:11Z,4195249437,212,13.9,4195249431,56,Back,4195249439,213,2.9,4195249435,141,19.0,4195249433,140,38.2,4197188481,178,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566647,128,1,1,22,33,4txjdaqveermfryvbfrr4taf7,1,37.4,20.9,2023-04-16T13:22:43.200Z,2023-04-16T21:14:17Z,4195249683,141,42.7,4195249685,212,30.9,4195249679,56,Back,4197188769,178,,4195249681,140,11.6,4195249687,213,2.6,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566745,129,1,1,22,36,4txjdaqveermfryvbfrr4taf7,0,11.6,42.7,2023-04-16T13:22:45.575Z,2023-04-16T21:14:19Z,4195250183,1,,4195250169,141,50.0,4195250163,140,51.8,4195250161,56,Center,4195250179,213,0.1,4195250173,212,42.5,4195250159,157,,4197188845,178,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566819,258,1,1,22,40,4dsgumo7d4zupm2ugsvm4zm4d,1,46.5,49.4,2023-04-16T13:22:49.712Z,2023-04-16T21:14:42Z,4195250553,56,Center,4195250555,140,73.6,4195250559,212,28.5,4195250561,213,6.2,4195250551,3,,4197189511,178,,4195250557,141,46.0,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566859,259,1,1,22,41,4dsgumo7d4zupm2ugsvm4zm4d,1,73.6,46,2023-04-16T13:22:51.239Z,2023-04-16T21:14:52Z,4197189883,388,,4195250731,3,,4195250741,213,1.3,4195250737,141,63.3,4195250735,140,77.1,4195250739,212,12.3,4195250733,56,Center,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566863,260,49,1,22,42,4dsgumo7d4zupm2ugsvm4zm4d,1,77,62.7,2023-04-16T13:22:52.137Z,2023-04-16T21:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566889,261,50,1,22,43,4dsgumo7d4zupm2ugsvm4zm4d,1,77.8,66,2023-04-16T13:22:53.076Z,2023-04-16T21:15:07Z,4195251115,233,130,4195250935,286,,4195250933,56,Center,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566909,130,7,1,22,44,4txjdaqveermfryvbfrr4taf7,0,22.2,34,2023-04-16T13:22:53.795Z,2023-04-16T21:15:09Z,4195251013,285,,4197190469,178,,4195251011,56,Back,4196451897,384,,4195251045,233,261,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534798701,625,45,1,22,46,4txjdaqveermfryvbfrr4taf7,0,14.9,28.5,2023-04-16T13:22:55.689Z,2023-04-16T21:53:38Z,4196451947,285,,4196929767,233,993,4196451945,56,Back,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534798699,993,3,1,22,46,4dsgumo7d4zupm2ugsvm4zm4d,1,85.1,71.5,2023-04-16T13:22:55.689Z,2023-04-16T21:53:38Z,4196451937,286,,4196929755,233,625,4197190593,178,,4196451939,465,,4196451935,56,Center,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566979,131,43,1,22,47,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-16T13:22:56.695Z,2023-04-16T13:24:01Z,4195259115,144,45,4195251275,56,Back,4195251277,285,0,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567027,262,43,1,22,47,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:22:56.695Z,2023-04-16T13:24:00Z,4195251535,233,131,4195251511,286,0,4195258941,144,3,4195251509,56,Center,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567103,263,1,1,22,49,4dsgumo7d4zupm2ugsvm4zm4d,1,97.2,73.2,2023-04-16T13:22:58.928Z,2023-04-16T21:15:32Z,4195255791,210,13,4195251917,56,Center,4195251921,141,56.3,4197191013,178,,4195251925,213,3.7,4195251919,140,80.7,4195251923,212,20.8,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567117,264,13,1,22,52,4dsgumo7d4zupm2ugsvm4zm4d,1,81.5,60.6,2023-04-16T13:23:01.744Z,2023-04-16T21:15:32Z,4195255821,146,91.2,4195255811,55,263,4197191129,178,,4195255819,215,,4195255825,230,98.6,4195255823,147,50.2,4195255815,102,41.8,4195251989,56,Center,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,4195251985,22,,4196451979,314,,,4195255809,29,4195255807,84,,4195254993,153,4195251987,18,,4195255817,103,,4195255827,231,49.1,,4195254989,72,,,,,8.3,,,,,,,,,,,,,,
2534567329,266,2,1,22,52,4dsgumo7d4zupm2ugsvm4zm4d,1,78.8,60.8,2023-04-16T13:23:01.754Z,2023-04-16T21:15:40Z,4195252951,56,Center,4197191367,178,,4195253283,297,,4195252953,140,93.6,4195252955,141,55.7,4195252949,7,d66tmyj9pt69gub8pcjgo3bh1,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567265,134,55,1,22,52,4txjdaqveermfryvbfrr4taf7,1,8.1,34.7,2023-04-16T13:23:01.755Z,2023-04-16T21:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567127,132,43,1,22,54,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-16T13:23:04.052Z,2023-04-16T13:23:55Z,4195258323,144,61,4195252035,56,Back,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567129,265,43,1,22,54,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2023-04-16T13:23:04.256Z,2023-04-16T13:23:06Z,4195252273,144,61,4195252037,56,Center,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567169,133,43,1,22,57,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-16T13:23:06.345Z,2023-04-16T13:23:08Z,4195252221,56,Back,4195252489,144,61,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534568057,135,1,1,23,25,4txjdaqveermfryvbfrr4taf7,1,12.3,45.1,2023-04-16T13:23:34.947Z,2023-04-16T21:15:45Z,4195256569,1,,4195256565,212,64.6,4195256563,141,7.3,4195256557,241,,4197191507,178,,4195256555,157,,4195256567,213,5.9,4195256559,56,Right,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4195256553,5,,4195256561,140,,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534568075,136,44,1,23,30,4txjdaqveermfryvbfrr4taf7,1,67.8,8,2023-04-16T13:23:39.436Z,2023-04-17T00:37:03Z,4195256639,56,Right,4195256643,286,,4195256687,233,267,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534568063,267,44,1,23,30,4dsgumo7d4zupm2ugsvm4zm4d,0,32.2,92,2023-04-16T13:23:39.437Z,2023-04-16T21:15:49Z,4195256589,285,,4195256799,233,136,4195256587,56,Back,,,,,,,,,,,,,,,,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534568183,137,1,1,23,30,4txjdaqveermfryvbfrr4taf7,1,70,7.6,2023-04-16T13:23:39.697Z,2023-04-17T00:37:03Z,4195257209,140,75.1,4195257205,3,,4197191841,388,,4195257219,213,0.5,4195257215,212,6.0,4195257211,141,11.6,4195257207,56,Right,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534568277,138,1,1,23,36,4txjdaqveermfryvbfrr4taf7,1,91.3,8.6,2023-04-16T13:23:45.631Z,2023-04-16T21:15:57Z,4195257671,212,5.9,4197191949,178,,4195257669,141,6.4,4195257665,56,Right,4195257673,213,3.4,4195257667,140,85.9,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
