id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2497250271,212,1,1,22,12,avxknfz4f6ob0rv9dbnxdzde0,1,10.3,43.4,2023-01-14T15:22:25.599Z,2023-01-15T01:41:44Z,3977236385,213,4.9,3977236377,56,Back,3977236381,141,16.6,3977236379,140,13.5,3977236383,212,18.5,3978799557,178,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250359,213,1,1,22,14,avxknfz4f6ob0rv9dbnxdzde0,1,19.6,15.8,2023-01-14T15:22:28.335Z,2023-01-15T01:41:47Z,3977236791,140,26.2,3977236795,212,10.6,3977236789,56,Back,3977236793,141,4.1,3977236797,213,5.4,3978799631,178,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250431,214,1,1,22,18,avxknfz4f6ob0rv9dbnxdzde0,1,29.9,4.1,2023-01-14T15:22:31.950Z,2023-01-15T01:41:51Z,3977237221,212,17.0,3977237217,140,20.9,3977237215,56,Back,3977237219,141,24.8,3977237223,213,2.2,3978799727,178,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250533,215,1,1,22,20,avxknfz4f6ob0rv9dbnxdzde0,1,20.9,24.8,2023-01-14T15:22:33.982Z,2023-01-15T01:41:55Z,3977237759,56,Back,3978799779,178,,3977237763,141,53.0,3977237767,213,1.9,3977237761,140,15.4,3977237765,212,20.0,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250571,216,1,1,22,23,avxknfz4f6ob0rv9dbnxdzde0,1,15.4,53,2023-01-14T15:22:36.727Z,2023-01-15T01:41:57Z,3977237971,140,19.5,3977237967,56,Back,3977237975,141,68.9,3977237981,213,1.2,3977237977,212,11.6,3978799819,178,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250615,217,1,1,22,25,avxknfz4f6ob0rv9dbnxdzde0,1,19.5,68.9,2023-01-14T15:22:39.174Z,2023-01-15T01:41:59Z,3977238213,212,10.3,3977238211,141,62.0,3977238215,213,5.8,3977238207,56,Back,3978799839,178,,3977238209,140,28.2,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250721,218,1,1,22,26,avxknfz4f6ob0rv9dbnxdzde0,1,28.2,62,2023-01-14T15:22:39.976Z,2023-01-15T01:42:02Z,3977238901,140,20.6,3977238905,212,8.0,3978799931,178,,3977238903,141,62.4,3977238907,213,3.1,3977238899,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250775,219,1,1,22,32,avxknfz4f6ob0rv9dbnxdzde0,1,28.1,52.2,2023-01-14T15:22:45.766Z,2023-01-15T01:42:06Z,3978799983,178,,3977239185,212,11.5,3977239173,56,Back,3977239181,141,52.8,3977239189,213,0.0,3977239177,140,39.0,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250809,220,1,1,22,33,avxknfz4f6ob0rv9dbnxdzde0,1,39,52.8,2023-01-14T15:22:47.229Z,2023-01-15T01:42:12Z,3977239395,212,11.7,3977239391,141,58.5,3977239399,213,2.8,3977239383,56,Back,3977239387,140,28.5,3978800151,178,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497250871,221,1,1,22,36,avxknfz4f6ob0rv9dbnxdzde0,1,28.5,58.5,2023-01-14T15:22:49.540Z,2023-01-15T01:42:14Z,3977239693,140,15.8,3977239697,212,14.7,3977239699,213,3.6,3977239691,56,Back,3977239695,141,49.4,3978800217,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251023,222,1,1,22,38,avxknfz4f6ob0rv9dbnxdzde0,1,15.8,49.4,2023-01-14T15:22:52.381Z,2023-01-15T01:42:18Z,3978800321,178,,3977240537,140,21.5,3977240539,141,66.3,3977240545,213,1.1,3977240541,212,13.0,3977240535,56,Back,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251145,223,1,1,22,42,avxknfz4f6ob0rv9dbnxdzde0,1,25.1,71.4,2023-01-14T15:22:55.886Z,2023-01-15T02:00:22Z,3977241307,213,5.3,3977241303,141,59.6,3978800401,178,,3977241295,56,Back,3977241305,212,9.7,3977241299,140,30.3,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251199,224,1,1,22,47,avxknfz4f6ob0rv9dbnxdzde0,1,54.4,65.4,2023-01-14T15:23:00.637Z,2023-01-15T01:42:24Z,3977241605,56,Left,3977241609,141,95.3,3977241607,140,60.9,3978800481,178,,3977241611,212,21.4,3977241613,213,1.2,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251223,225,1,1,22,48,avxknfz4f6ob0rv9dbnxdzde0,0,60.9,95.3,2023-01-14T15:23:02.142Z,2023-01-15T01:42:28Z,3977241735,141,88.8,3978800577,178,,3977241731,140,64.4,3977241739,212,5.7,3977241743,213,5.4,3977241727,56,Left,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251211,210,61,1,22,48,1qtaiy11gswx327s0vkibf70n,1,36.9,9.1,2023-01-14T15:23:02.396Z,2023-01-15T01:42:32Z,3978800705,178,,3978800703,21,,3977241675,56,Back,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251251,211,5,1,22,50,1qtaiy11gswx327s0vkibf70n,0,39,-1,2023-01-14T15:23:04.026Z,2023-01-15T01:42:34Z,3977241913,347,,3977244859,233,226,3977241911,56,Back,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497251765,226,5,1,22,50,avxknfz4f6ob0rv9dbnxdzde0,1,61,101,2023-01-14T15:23:04.026Z,2023-01-15T01:42:34Z,3977244731,347,,3977244727,56,Left,3977244811,233,211,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252173,227,1,1,23,19,avxknfz4f6ob0rv9dbnxdzde0,1,66.3,100,2023-01-14T15:23:33.427Z,2023-01-15T01:42:38Z,3977246849,56,Left,3977246851,140,68.0,3977246855,212,7.1,3977246853,141,90.9,3977246847,107,,3977246857,213,5.0,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252205,228,1,1,23,20,avxknfz4f6ob0rv9dbnxdzde0,1,68,90.9,2023-01-14T15:23:34.301Z,2023-01-15T01:42:47Z,3977247047,56,Left,3977247053,212,4.4,3978801059,388,,3977247055,213,1.6,3977247049,140,67.7,3977247051,141,97.4,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252275,229,1,1,23,21,avxknfz4f6ob0rv9dbnxdzde0,1,67.7,97.4,2023-01-14T15:23:35.409Z,2023-01-15T01:42:50Z,3977247437,213,4.1,3977247433,141,92.0,3977247435,212,4.4,3977247431,140,65.4,3977247429,56,Left,3978801121,178,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252281,230,4,1,23,23,avxknfz4f6ob0rv9dbnxdzde0,1,62.6,93.8,2023-01-14T15:23:36.677Z,2023-01-15T01:42:54Z,3977247993,233,212,3977247465,13,,3977247473,286,,3977247469,152,,3977247467,56,Left,3977247471,265,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497252363,212,4,1,23,23,1qtaiy11gswx327s0vkibf70n,0,37.4,6.2,2023-01-14T15:23:36.678Z,2023-01-15T01:42:54Z,3978801163,178,,3977247885,285,,3977247877,13,,3977247881,152,,3977248085,233,230,3977247879,56,Back,3977247883,265,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253485,232,1,1,24,2,avxknfz4f6ob0rv9dbnxdzde0,1,61.1,92.9,2023-01-14T15:24:15.938Z,2023-01-15T01:42:58Z,3978801291,178,,3977254209,5,,3977254231,213,6.1,3977254225,141,89.3,3977254229,212,11.2,3977254221,140,71.5,3977254219,56,Left,3977254215,152,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253623,233,1,1,24,5,avxknfz4f6ob0rv9dbnxdzde0,1,64,87.3,2023-01-14T15:24:19.367Z,2023-01-15T02:00:45Z,3977254925,212,23.1,3978801367,178,,3977254921,140,42.0,3977254919,56,Back,3977254927,213,3.2,3977254923,141,85.7,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253685,234,1,1,24,9,avxknfz4f6ob0rv9dbnxdzde0,1,42.4,76.5,2023-01-14T15:24:22.617Z,2023-01-15T01:43:05Z,3977255249,140,44.8,3977255251,141,61.1,3977255255,213,4.9,3977255253,212,10.8,3977255247,56,Back,3978801427,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253741,235,1,1,24,10,avxknfz4f6ob0rv9dbnxdzde0,1,44.8,61.1,2023-01-14T15:24:23.766Z,2023-01-15T01:43:08Z,3977255541,56,Back,3977255549,213,2.5,3977255545,141,65.9,3977255543,140,40.3,3977255547,212,5.7,3978801479,178,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253883,236,1,1,24,12,avxknfz4f6ob0rv9dbnxdzde0,1,40,65.6,2023-01-14T15:24:25.943Z,2023-01-15T01:43:09Z,3978801489,178,,3977256213,141,4.0,3977256215,212,42.3,3977256207,196,,3977256209,56,Back,3977256217,213,4.8,3977256219,1,,3977256211,140,45.3,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,3977256205,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253919,237,1,1,24,16,avxknfz4f6ob0rv9dbnxdzde0,0,47,4.4,2023-01-14T15:24:30.138Z,2023-01-15T01:57:16Z,3977256427,141,12.7,3977256437,213,0.3,3977256415,56,Right,3977256411,155,,3977256433,212,19.3,3977256421,140,64.6,3978801553,178,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253949,213,1,1,24,17,1qtaiy11gswx327s0vkibf70n,1,34.9,86,2023-01-14T15:24:31.084Z,2023-01-15T01:43:17Z,3978801615,388,,3977256579,3,,3977256593,213,5.6,3977256583,140,45.5,3977256585,141,73.0,3977256581,56,Back,3977256589,212,14.2,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254025,214,1,1,24,18,1qtaiy11gswx327s0vkibf70n,0,45.5,73,2023-01-14T15:24:32.235Z,2023-01-15T01:43:21Z,3978801713,178,,3977256993,140,63.8,3977256997,212,19.2,3977256999,213,6.3,3977256991,56,Center,3977256995,141,72.7,3977269589,155,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254001,238,44,1,24,20,avxknfz4f6ob0rv9dbnxdzde0,1,38.7,29.8,2023-01-14T15:24:33.627Z,2023-01-15T03:38:19Z,3977256867,285,,3977257201,233,215,3977256865,56,Back,,,,,,,,,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254039,215,44,1,24,20,1qtaiy11gswx327s0vkibf70n,0,61.3,70.2,2023-01-14T15:24:33.628Z,2023-01-15T01:43:24Z,3977257099,286,,3977257243,233,238,3977257097,56,Center,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254081,239,1,1,24,20,avxknfz4f6ob0rv9dbnxdzde0,0,41.2,32.2,2023-01-14T15:24:33.676Z,2023-01-15T03:38:19Z,3978801863,388,,3977257285,141,45.5,3977257281,56,Center,3977257289,213,0.4,3977257279,3,,3977257287,212,21.8,3977257283,140,60.1,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497273143,315,49,1,24,21,1qtaiy11gswx327s0vkibf70n,1,43.6,57.5,2023-01-14T15:24:35.163Z,2023-01-15T01:43:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254097,216,1,1,24,22,1qtaiy11gswx327s0vkibf70n,0,41.7,57.7,2023-01-14T15:24:35.972Z,2023-01-15T01:43:35Z,3977257385,213,0.4,3977257381,141,63.5,3977257377,56,Center,3978801983,178,,3977257379,140,51.4,3977257383,212,10.9,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254117,240,8,1,24,23,avxknfz4f6ob0rv9dbnxdzde0,1,48.4,41,2023-01-14T15:24:36.623Z,2023-01-15T01:43:40Z,3978802073,178,,3977257495,56,Back,3978377025,384,,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254163,241,49,1,24,23,avxknfz4f6ob0rv9dbnxdzde0,1,56.7,31.3,2023-01-14T15:24:37.181Z,2023-01-15T01:43:43Z,,,,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254233,242,1,1,24,24,avxknfz4f6ob0rv9dbnxdzde0,1,56.7,31.3,2023-01-14T15:24:37.990Z,2023-01-15T01:43:47Z,3977258111,141,9.8,3977258117,213,4.6,3977258113,212,14.8,3977258109,140,54.5,3978802211,178,,3977258107,56,Right,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254311,243,1,1,24,29,avxknfz4f6ob0rv9dbnxdzde0,1,57.4,5.8,2023-01-14T15:24:43.129Z,2023-01-15T01:43:49Z,3977258601,213,2.5,3977258595,141,25.9,3977258599,212,22.4,3977258591,140,40.5,3978802295,178,,3977258587,56,Back,,,,,,,xm50j2dki5ml1gzx3y0i0zbp,M. Albrighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254383,244,1,1,24,32,avxknfz4f6ob0rv9dbnxdzde0,1,39.8,25.7,2023-01-14T15:24:45.502Z,2023-01-15T01:43:52Z,3977258847,213,5.0,3977258843,141,2.9,3977258839,56,Back,3977258845,212,16.1,3977258841,140,44.1,3978802333,178,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254463,245,1,1,24,34,avxknfz4f6ob0rv9dbnxdzde0,1,44.6,3.2,2023-01-14T15:24:47.597Z,2023-01-15T01:43:54Z,3977259309,213,6.2,3977259301,141,2.5,3977259295,56,Right,3978802369,178,,3977259303,212,12.0,3977259297,140,56.0,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254607,246,1,1,24,36,avxknfz4f6ob0rv9dbnxdzde0,1,55.9,3.2,2023-01-14T15:24:50.310Z,2023-01-15T01:43:57Z,3977260133,141,2.3,3977260137,213,3.2,3978802443,178,,3977260129,56,Back,3977260131,140,42.0,3977260135,212,14.6,,,,,,,xm50j2dki5ml1gzx3y0i0zbp,M. Albrighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254715,247,1,1,24,40,avxknfz4f6ob0rv9dbnxdzde0,1,27,8.8,2023-01-14T15:24:54.411Z,2023-01-15T02:01:24Z,3977260643,56,Back,3977260647,141,38.5,3978802515,178,,3977260651,213,2.3,3977260649,212,27.9,3977260645,140,8.7,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254753,248,1,1,24,44,avxknfz4f6ob0rv9dbnxdzde0,1,7.5,32.2,2023-01-14T15:24:57.551Z,2023-01-15T01:44:04Z,3977260819,141,3.5,3978802589,178,,3977260815,56,Back,3977260823,213,5.0,3977260821,212,20.2,3977260817,140,12.4,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254823,249,1,1,24,45,avxknfz4f6ob0rv9dbnxdzde0,0,12.4,2.9,2023-01-14T15:24:59.171Z,2023-01-15T01:44:09Z,3977261127,141,17.2,3977261119,155,,3978802661,178,,3977261131,212,26.6,3977261135,213,0.4,3977261125,140,36.0,3977261121,56,Back,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254831,217,1,1,24,47,1qtaiy11gswx327s0vkibf70n,0,63.7,83.7,2023-01-14T15:25:01.139Z,2023-01-15T01:44:13Z,3977261193,213,0.6,3977261175,3,,3977261185,140,75.2,3977261191,212,14.2,3977261181,56,Left,3977261189,141,94.7,3978802769,178,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497550309,1348,67,1,24,49,avxknfz4f6ob0rv9dbnxdzde0,1,19,7.3,2023-01-14T15:25:02.486Z,2023-01-15T03:38:19Z,3978858373,233,1123,,,,,,,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497550307,1123,67,1,24,49,1qtaiy11gswx327s0vkibf70n,0,81,92.7,2023-01-14T15:25:02.487Z,2023-01-15T02:51:59Z,3978858389,233,1348,,,,,,,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254879,250,1,1,24,49,avxknfz4f6ob0rv9dbnxdzde0,0,19.5,5.8,2023-01-14T15:25:02.537Z,2023-01-15T03:38:20Z,3977261443,213,0.1,3977261437,140,28.5,3977261439,141,7.6,3977261435,56,Back,3977261441,212,9.5,3978802833,178,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254861,218,49,1,24,49,1qtaiy11gswx327s0vkibf70n,1,71,92.5,2023-01-14T15:25:03.362Z,2023-01-15T01:44:19Z,,,,,,,,,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254929,219,1,1,24,50,1qtaiy11gswx327s0vkibf70n,1,71,92.5,2023-01-14T15:25:04.014Z,2023-01-15T01:44:23Z,3977261685,141,84.2,3977261677,56,Left,3977261681,140,71.6,3977261689,212,5.7,3977261693,213,4.8,3978802931,178,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255001,220,1,1,24,52,1qtaiy11gswx327s0vkibf70n,1,70.7,84.2,2023-01-14T15:25:05.727Z,2023-01-15T01:44:27Z,3978803005,178,,3977262079,56,Left,3977262087,213,2.3,3977262083,141,94.4,3977262085,212,9.6,3977262081,140,64.4,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255039,221,1,1,24,53,1qtaiy11gswx327s0vkibf70n,1,64.4,94.4,2023-01-14T15:25:07.205Z,2023-01-15T01:44:29Z,3977262247,56,Left,3977262253,212,10.7,3977262255,213,0.1,3977262251,141,96.7,3977262249,140,74.5,3978803047,178,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255129,222,1,1,24,55,1qtaiy11gswx327s0vkibf70n,1,74.5,96.7,2023-01-14T15:25:08.530Z,2023-01-15T01:44:39Z,3978803135,178,,3977262757,141,88.0,3977262753,56,Left,3977262755,140,81.5,3977262759,212,9.4,3977262761,213,5.6,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255151,223,1,1,24,56,1qtaiy11gswx327s0vkibf70n,0,81.5,88,2023-01-14T15:25:09.482Z,2023-01-15T01:44:44Z,3978803275,178,,3977262883,56,Left,3977262887,141,84.0,3977262889,212,11.5,3977262885,140,70.9,3977262891,213,3.4,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255175,252,49,1,24,57,avxknfz4f6ob0rv9dbnxdzde0,1,25.2,15.1,2023-01-14T15:25:11.435Z,2023-01-15T01:44:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255171,251,43,1,24,58,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-01-14T15:25:12.320Z,2023-01-14T15:27:01Z,3977262969,285,0,3977262967,56,Back,3977281151,144,7,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255233,253,1,1,25,0,avxknfz4f6ob0rv9dbnxdzde0,1,25.2,15.1,2023-01-14T15:25:13.670Z,2023-01-15T01:44:53Z,3978803403,178,,3977263369,141,31.3,3977263373,213,0.8,3977263365,56,Back,3977263371,212,16.0,3977263367,140,36.3,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255291,254,1,1,25,1,avxknfz4f6ob0rv9dbnxdzde0,1,35.6,26.6,2023-01-14T15:25:14.850Z,2023-01-15T01:45:06Z,3978803625,388,,3977263691,56,Back,3977263699,212,15.4,3977263693,140,39.2,3978803627,21,,3977263697,141,48.5,3977263703,213,1.3,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255391,255,1,1,25,4,avxknfz4f6ob0rv9dbnxdzde0,0,39.6,36.1,2023-01-14T15:25:17.807Z,2023-01-15T01:45:11Z,3977264273,56,Center,3977264269,155,,3977264289,141,25.6,3977264295,213,6.1,3977264293,212,38.7,3977264297,1,,3977264283,140,75.8,3978803715,178,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,3977286199,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255415,224,59,1,25,6,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-14T15:25:20.186Z,2023-01-15T01:45:14Z,3977264413,56,Back,,,,,,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255435,225,12,1,25,7,1qtaiy11gswx327s0vkibf70n,1,28.6,70.3,2023-01-14T15:25:20.758Z,2023-01-15T01:45:18Z,3977264551,213,0.9,3977264549,212,27.2,3977264545,140,44.4,3977264629,167,,3978803835,178,,3977264543,56,Back,3977264547,141,100.0,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255441,226,5,1,25,9,1qtaiy11gswx327s0vkibf70n,0,44,101.6,2023-01-14T15:25:22.637Z,2023-01-15T01:45:24Z,3977264575,347,,3977267113,233,256,3977264573,56,Back,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
