id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/15/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2515353599,257,1,1,23,43,avxknfz4f6ob0rv9dbnxdzde0,1,71.9,37.7,2023-03-04T17:54:00.048Z,2023-03-05T01:23:11Z,4072505803,155,,4073918213,178,,4072505807,140,86.5,4072505809,141,67.0,4072505805,56,Center,4072505811,212,25.1,4072505813,213,0.9,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353605,259,44,1,23,45,avxknfz4f6ob0rv9dbnxdzde0,1,87.2,67,2023-03-04T17:54:02.070Z,2023-03-05T02:33:50Z,4072505865,286,,4072505863,56,Center,4072505877,233,207,,,,,,,,,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353567,207,44,1,23,45,d5ydtvt96bv7fq04yqm2w2632,0,12.8,33,2023-03-04T17:54:02.071Z,2023-03-05T01:23:16Z,4072505685,285,,4072505683,56,Back,4072505889,233,259,,,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353619,260,1,1,23,45,avxknfz4f6ob0rv9dbnxdzde0,0,86.5,67,2023-03-04T17:54:02.176Z,2023-03-05T02:33:51Z,4072505917,141,49.6,4072505911,3,,4073918523,388,,4072505921,213,5.3,4072505913,56,Center,4072505915,140,93.3,4072505919,212,13.8,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353585,208,52,1,23,47,d5ydtvt96bv7fq04yqm2w2632,1,4.7,51,2023-03-04T17:54:03.614Z,2023-03-05T01:23:27Z,4073278727,377,,4073918731,178,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353601,258,43,1,23,48,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-04T17:54:05.324Z,2023-03-04T17:54:11Z,4072505841,168,0,4072505843,56,Center,4072505847,141,67.0,4072505851,213,0,4072505845,140,86.5,4072506029,144,1,4072505849,212,0,4072505839,3,0,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353723,209,1,1,24,4,d5ydtvt96bv7fq04yqm2w2632,1,11,49.7,2023-03-04T17:54:21.282Z,2023-03-05T01:23:39Z,4073558177,123,,4072506639,212,47.2,4073558209,287,,4072506631,56,Back,4072507047,189,,4072506641,213,5.6,4072506643,1,,4072506635,140,45.8,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,4073919289,178,,4072506637,141,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,
2515353733,210,1,1,24,7,d5ydtvt96bv7fq04yqm2w2632,1,45.8,5.8,2023-03-04T17:54:24.294Z,2023-03-05T01:23:51Z,4072506703,56,Back,4072506701,3,,4072506707,141,13.1,4073919809,388,,4072506709,212,5.0,4072506705,140,45.4,4072506711,213,1.7,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353743,211,1,1,24,9,d5ydtvt96bv7fq04yqm2w2632,1,45.4,13.1,2023-03-04T17:54:26.007Z,2023-03-05T01:23:58Z,4072506769,56,Back,4072506775,212,6.2,4073920105,178,,4072506767,3,,4072506777,213,4.4,4072506771,140,43.7,4072506773,141,4.3,,,,18qxb54ol1s4mtgl7n3224ciy,C. Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353747,212,1,1,24,10,d5ydtvt96bv7fq04yqm2w2632,0,43.6,3.8,2023-03-04T17:54:27.044Z,2023-03-05T01:24:06Z,4072506841,233,261,4072506795,56,Back,4072506803,213,0.1,4072506801,212,3.6,4072506799,141,4.3,4073920443,178,,4072506797,140,47.0,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353751,261,61,1,24,10,avxknfz4f6ob0rv9dbnxdzde0,1,57.5,95.1,2023-03-04T17:54:27.124Z,2023-03-05T01:24:14Z,4073920951,178,,4073920949,21,,4072506819,56,Left,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353773,262,49,1,24,12,avxknfz4f6ob0rv9dbnxdzde0,1,47.9,96.5,2023-03-04T17:54:29.042Z,2023-03-05T01:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353781,263,1,1,24,12,avxknfz4f6ob0rv9dbnxdzde0,0,47.9,96.5,2023-03-04T17:54:29.089Z,2023-03-05T01:24:24Z,4072506977,1,,4072506967,56,Left,4072506973,212,34.0,4072506971,141,89.1,4073921635,178,,4072506965,155,,4072506975,213,6.1,4072506969,140,79.9,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353785,213,1,1,24,15,d5ydtvt96bv7fq04yqm2w2632,0,21.9,16.5,2023-03-04T17:54:31.533Z,2023-03-05T01:24:30Z,4072506995,141,0.0,4072506999,213,4.7,4072506989,3,,4073922033,178,,4072506991,56,Back,4072506993,140,21.4,4072506997,212,12.6,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353787,214,5,1,24,15,d5ydtvt96bv7fq04yqm2w2632,0,22.2,-1.7,2023-03-04T17:54:32.363Z,2023-03-05T01:24:37Z,4072507003,347,,4072507001,56,Back,4072585375,233,388,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515368759,388,5,1,24,15,avxknfz4f6ob0rv9dbnxdzde0,1,77.8,101.7,2023-03-04T17:54:32.363Z,2023-03-05T01:24:36Z,4072585251,56,Left,4072585253,347,,4072585295,233,214,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353957,264,1,1,24,31,avxknfz4f6ob0rv9dbnxdzde0,1,76.9,100,2023-03-04T17:54:48.119Z,2023-03-05T01:24:40Z,4072585537,1,,4072508023,56,Center,4072508027,141,76.1,4072508025,140,88.5,4072508029,212,21.4,4072585535,107,,4072508031,213,5.3,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353959,265,1,1,24,35,avxknfz4f6ob0rv9dbnxdzde0,0,96.7,84.1,2023-03-04T17:54:52.081Z,2023-03-05T01:24:46Z,4072508041,2,,4072508055,141,82.4,4072508059,213,4.3,4073281153,224,,4072508047,56,Left,4072508051,140,96.2,4072508057,212,1.3,4073922631,178,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,4073281155,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353951,215,61,1,24,35,d5ydtvt96bv7fq04yqm2w2632,1,6,17.7,2023-03-04T17:54:52.178Z,2023-03-05T01:24:49Z,4072508011,56,Back,4073922797,178,,,,,,,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515697173,1925,67,1,24,36,avxknfz4f6ob0rv9dbnxdzde0,1,92.5,57.3,2023-03-04T17:54:53.298Z,2023-03-05T05:47:42Z,4074368601,233,1235,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515697171,1235,67,1,24,36,d5ydtvt96bv7fq04yqm2w2632,0,7.5,42.7,2023-03-04T17:54:53.299Z,2023-03-05T05:12:06Z,4074368609,233,1925,,,,,,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353969,266,61,1,24,36,avxknfz4f6ob0rv9dbnxdzde0,0,92.5,57.8,2023-03-04T17:54:53.304Z,2023-03-05T05:47:42Z,4073923243,178,,4072508081,56,Center,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515353977,216,52,1,24,38,d5ydtvt96bv7fq04yqm2w2632,1,5.1,43.7,2023-03-04T17:54:54.389Z,2023-03-05T01:25:05Z,4073923603,179,,4073281375,376,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354069,217,1,1,24,43,d5ydtvt96bv7fq04yqm2w2632,1,8.8,48.8,2023-03-04T17:54:59.975Z,2023-03-05T01:25:16Z,4072508597,140,13.2,4072508593,123,,4072508601,212,10.7,4072508603,213,1.1,4073924191,178,,4072508599,141,63.0,4072508595,56,Back,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354097,218,1,1,24,48,d5ydtvt96bv7fq04yqm2w2632,1,21.7,69.6,2023-03-04T17:55:05.239Z,2023-03-05T01:25:23Z,4072508743,140,25.3,4072508741,56,Back,4072508747,141,93.0,4073924553,178,,4072508749,212,16.4,4072508751,213,1.3,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354139,219,1,1,24,51,d5ydtvt96bv7fq04yqm2w2632,1,25.2,92.7,2023-03-04T17:55:08.070Z,2023-03-05T01:25:26Z,4072508871,213,5.0,4072508863,56,Back,4073924661,178,,4072508867,141,81.5,4072508865,140,27.5,4072508869,212,8.0,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354175,220,1,1,24,54,d5ydtvt96bv7fq04yqm2w2632,1,29.7,66.6,2023-03-04T17:55:10.900Z,2023-03-05T01:25:31Z,4072509069,56,Back,4072509075,212,18.8,4072509077,213,4.1,4073924821,178,,4072509073,141,43.4,4072509071,140,20.0,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354187,221,1,1,24,59,d5ydtvt96bv7fq04yqm2w2632,1,32,28,2023-03-04T17:55:16.167Z,2023-03-05T01:25:35Z,4072509151,140,42.2,4072509149,56,Back,4072509153,141,7.3,4072509157,213,5.4,4073924915,178,,4072509155,212,17.7,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354211,222,1,1,25,1,d5ydtvt96bv7fq04yqm2w2632,1,42.2,7.3,2023-03-04T17:55:17.704Z,2023-03-05T01:25:40Z,4072509283,140,31.7,4072509281,56,Back,4073925015,178,,4072509287,212,11.0,4072509289,213,3.1,4072509285,141,7.7,,,,,,,2oijcg6e36mwy3ie1num5wclx,T. Walcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354231,223,1,1,25,4,d5ydtvt96bv7fq04yqm2w2632,1,30.8,10.6,2023-03-04T17:55:20.414Z,2023-03-05T01:25:46Z,4072509373,213,2.6,4072509371,212,8.1,4073925267,178,,4072509367,140,24.1,4072509365,56,Back,4072509369,141,16.5,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354279,224,1,1,25,5,d5ydtvt96bv7fq04yqm2w2632,0,24.4,14.3,2023-03-04T17:55:21.991Z,2023-03-05T01:25:50Z,4072509573,155,,4072509583,213,0.1,4072509581,212,41.2,4072509577,140,63.5,4072509575,56,Right,4072509579,141,19.4,4073925407,178,,4072509585,1,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354289,267,49,1,25,9,avxknfz4f6ob0rv9dbnxdzde0,1,26.7,73.6,2023-03-04T17:55:25.611Z,2023-03-05T01:26:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354333,268,1,1,25,12,avxknfz4f6ob0rv9dbnxdzde0,1,12.7,72.6,2023-03-04T17:55:28.882Z,2023-03-05T01:26:17Z,4072509855,212,18.5,4073926397,178,,4072509857,213,4.1,4072509851,140,3.3,4072509853,141,49.6,4072509849,56,Back,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354389,269,1,1,25,14,avxknfz4f6ob0rv9dbnxdzde0,1,3.3,49.6,2023-03-04T17:55:31.123Z,2023-03-05T01:26:23Z,4072510043,141,30.1,4073926617,178,,4072510037,157,,4072510041,140,25.1,4072510047,213,5.8,4072510049,1,,4072510045,212,26.5,4072510039,56,Back,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354425,270,1,1,25,17,avxknfz4f6ob0rv9dbnxdzde0,0,24.8,28.6,2023-03-04T17:55:33.857Z,2023-03-05T01:26:29Z,4072510221,141,0.0,4072510223,212,21.8,4073926825,178,,4072510217,56,Back,4072510227,1,,4072510225,213,5.1,4072510219,140,32.4,4072510215,157,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354461,225,5,1,25,21,d5ydtvt96bv7fq04yqm2w2632,1,67.4,101.6,2023-03-04T17:55:37.661Z,2023-03-05T01:26:41Z,4072510315,233,271,4072510301,56,Left,4072510303,347,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354427,271,5,1,25,21,avxknfz4f6ob0rv9dbnxdzde0,0,32.6,-1.6,2023-03-04T17:55:37.661Z,2023-03-05T01:26:41Z,4072510231,347,,4072510229,56,Back,4072510331,233,225,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354483,226,1,1,25,24,d5ydtvt96bv7fq04yqm2w2632,1,67.6,100,2023-03-04T17:55:40.991Z,2023-03-05T01:26:46Z,4072510423,213,5.4,4072510421,212,9.9,4072510413,140,73.9,4072510409,56,Left,4072510417,141,91.1,4072510405,107,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354487,227,61,1,25,26,d5ydtvt96bv7fq04yqm2w2632,0,73.9,90.9,2023-03-04T17:55:42.539Z,2023-03-05T01:26:55Z,4073927735,178,,4072510431,56,Left,,,,,,,,,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354489,272,49,1,25,26,avxknfz4f6ob0rv9dbnxdzde0,1,30.3,15,2023-03-04T17:55:42.950Z,2023-03-05T01:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354501,273,50,1,25,26,avxknfz4f6ob0rv9dbnxdzde0,1,30.6,13,2023-03-04T17:55:43.363Z,2023-03-05T01:27:15Z,4072510577,233,228,4072510489,56,Back,4072510491,285,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354515,228,7,1,25,27,d5ydtvt96bv7fq04yqm2w2632,0,69.4,87,2023-03-04T17:55:44.024Z,2023-03-05T01:27:29Z,4072510537,286,,4072510543,233,273,4073283141,385,,4073928935,178,,4072510535,56,Left,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354511,274,61,1,25,27,avxknfz4f6ob0rv9dbnxdzde0,1,31.3,14.3,2023-03-04T17:55:44.059Z,2023-03-05T01:27:32Z,4073929023,178,,4072510519,56,Back,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354539,229,1,1,25,29,d5ydtvt96bv7fq04yqm2w2632,1,61.6,76,2023-03-04T17:55:45.496Z,2023-03-05T01:27:36Z,4072510641,3,,4072510643,56,Left,4073929117,388,,4072510647,141,83.6,4072510651,213,2.2,4072510645,140,57.8,4072510649,212,6.5,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354549,230,49,1,25,30,d5ydtvt96bv7fq04yqm2w2632,1,57.8,83,2023-03-04T17:55:46.823Z,2023-03-05T01:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354591,231,1,1,25,33,d5ydtvt96bv7fq04yqm2w2632,1,57.2,68.5,2023-03-04T17:55:49.422Z,2023-03-05T01:27:43Z,4073929291,178,,4072510859,213,4.0,4072510855,141,48.5,4072510857,212,18.3,4072510853,140,45.6,4072510851,56,Back,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354633,232,1,1,25,35,d5ydtvt96bv7fq04yqm2w2632,1,45.7,46,2023-03-04T17:55:51.568Z,2023-03-05T01:27:47Z,4072510973,141,18.8,4072510971,140,54.9,4072510977,213,5.2,4073929419,178,,4072510969,56,Right,4072510975,212,20.9,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354675,233,1,1,25,37,d5ydtvt96bv7fq04yqm2w2632,1,56.4,16.8,2023-03-04T17:55:54.126Z,2023-03-05T01:27:51Z,4072511197,212,37.6,4072511191,56,Right,4072511193,140,92.2,4073929517,178,,4072511195,141,17.3,4072511201,1,,4072511199,213,0.0,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354681,234,1,1,25,41,d5ydtvt96bv7fq04yqm2w2632,0,92.2,17.3,2023-03-04T17:55:57.671Z,2023-03-05T01:27:54Z,4072511249,213,1.8,4073283905,224,,4072511245,141,29.8,4072511239,155,,4072511237,2,,4072511243,140,90.7,4073929543,178,,4072511241,56,Center,2oijcg6e36mwy3ie1num5wclx,T. Walcott,4072511247,212,8.6,4073283907,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354689,275,12,1,25,41,avxknfz4f6ob0rv9dbnxdzde0,1,6.1,68.1,2023-03-04T17:55:58.138Z,2023-03-05T01:27:58Z,4072511287,141,61.1,4072511307,15,,4072511283,56,Back,4072511295,213,6.0,4072511291,212,17.4,4072511285,140,22.0,4073929643,178,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354699,276,49,1,25,43,avxknfz4f6ob0rv9dbnxdzde0,1,22.8,61.8,2023-03-04T17:56:00.344Z,2023-03-05T01:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354715,277,1,1,25,44,avxknfz4f6ob0rv9dbnxdzde0,0,25.1,61.8,2023-03-04T17:56:00.416Z,2023-03-05T01:28:12Z,4072511469,212,17.9,4072511457,157,,4072511467,141,73.2,4072511459,56,Back,4072511471,213,0.4,4072511463,140,40.5,4073929923,178,,4072511473,1,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354731,235,1,1,25,45,d5ydtvt96bv7fq04yqm2w2632,0,56.1,28.5,2023-03-04T17:56:02.364Z,2023-03-05T01:28:17Z,4072511547,212,17.7,4072511541,56,Center,4072511543,140,72.9,4072511539,157,,4073930045,178,,4072511551,1,,4072511545,141,26.2,4072511549,213,6.2,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354749,278,1,1,25,47,avxknfz4f6ob0rv9dbnxdzde0,1,25.3,71.5,2023-03-04T17:56:04.218Z,2023-03-05T01:28:29Z,4072511687,140,33.2,4072511691,212,13.1,4072511683,3,,4072511693,213,0.9,4073930255,178,,4072511685,56,Back,4072511689,141,86.5,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354769,279,1,1,25,50,avxknfz4f6ob0rv9dbnxdzde0,1,33.7,86.9,2023-03-04T17:56:06.537Z,2023-03-05T01:28:33Z,4072511755,141,75.3,4072511759,213,4.2,4072511757,212,8.8,4073930403,178,,4072511751,56,Back,4072511753,140,29.9,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354783,280,1,1,25,50,avxknfz4f6ob0rv9dbnxdzde0,0,32.2,76.9,2023-03-04T17:56:07.231Z,2023-03-05T01:28:39Z,4072511809,213,0.2,4072511805,141,85.3,4072511807,212,23.3,4072511803,140,53.7,4073930545,178,,4072511801,56,Left,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354793,236,49,1,25,54,d5ydtvt96bv7fq04yqm2w2632,1,46.3,14.7,2023-03-04T17:56:10.711Z,2023-03-05T01:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354821,237,1,1,25,54,d5ydtvt96bv7fq04yqm2w2632,1,44.8,15.3,2023-03-04T17:56:10.724Z,2023-03-05T01:28:56Z,4072511951,212,26.9,4072511945,56,Back,4072511953,213,2.7,4072511949,141,33.9,4072511947,140,22.2,4073930793,178,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354843,238,1,1,25,56,d5ydtvt96bv7fq04yqm2w2632,0,22.2,33.9,2023-03-04T17:56:12.855Z,2023-03-05T01:29:00Z,4072512061,141,23.7,4072512063,212,53.8,4072512059,140,73.0,4072512055,157,,4072512067,1,,4072512065,213,6.2,4072512057,56,Center,4073930959,178,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354867,282,1,1,25,59,avxknfz4f6ob0rv9dbnxdzde0,1,24.7,77.8,2023-03-04T17:56:15.755Z,2023-03-05T01:29:07Z,4072512223,212,14.6,4072512221,141,61.4,4072512217,56,Back,4072512215,3,,4072512219,140,33.7,4072512225,213,5.4,4073931055,388,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354881,283,1,1,26,1,avxknfz4f6ob0rv9dbnxdzde0,1,34,61.4,2023-03-04T17:56:17.542Z,2023-03-05T01:29:10Z,4072512303,140,47.7,4073931087,388,,4072512307,141,69.4,4072512299,56,Back,4072512317,213,0.4,4072512295,3,,4072512313,212,15.4,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354899,284,1,1,26,2,avxknfz4f6ob0rv9dbnxdzde0,1,48.2,69.7,2023-03-04T17:56:18.988Z,2023-03-05T01:29:19Z,4072512417,213,2.5,4072512409,56,Back,4073931333,388,,4072512413,141,72.9,4072512411,140,45.4,4073931335,21,,4072512415,212,3.7,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354901,285,49,1,26,3,avxknfz4f6ob0rv9dbnxdzde0,1,55.8,73.2,2023-03-04T17:56:19.785Z,2023-03-05T01:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354921,286,2,1,26,5,avxknfz4f6ob0rv9dbnxdzde0,1,54.3,71.1,2023-03-04T17:56:21.428Z,2023-03-05T01:29:33Z,4072512485,140,64.4,4072512483,56,Center,4072512487,141,59.4,4072514177,7,51xwrb0qit04oz9x01p2gghjp,4073931637,178,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354911,240,55,1,26,5,d5ydtvt96bv7fq04yqm2w2632,1,33.8,51,2023-03-04T17:56:21.429Z,2023-03-05T01:29:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515354923,287,43,1,26,7,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-04T17:56:24.204Z,2023-03-04T17:56:41Z,4072513427,144,61,4072512495,56,Center,,,,,,,,,,,,,,,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
