id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,assist
2443406221,15,1,1,1,20,4txjdaqveermfryvbfrr4taf7,1,89.8,97.1,2022-08-07T15:31:43.782Z,2022-08-11T16:38:57Z,3691913681,140,92.6,3691913687,213,4.8,3692510295,224,,3691913677,155,,3692510297,72,,3691946863,210,15,3691913685,212,28.1,3691913675,2,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,1,3693545319,178,3691913679,56,Center,3691946865,154,3691913683,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443711517,585,67,1,1,22,4txjdaqveermfryvbfrr4taf7,1,92.6,56.2,2022-08-07T15:31:45.228Z,2022-08-08T01:27:57Z,3693589331,233,1169,,,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443711513,1169,67,1,1,22,a3nyxabgsqlnqfkeg41m6tnpp,0,7.4,43.8,2022-08-07T15:31:45.229Z,2022-08-08T01:05:40Z,3693589351,233,585,,,,,,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443411697,55,15,1,1,22,4txjdaqveermfryvbfrr4taf7,1,91.6,56.9,2022-08-07T15:31:45.245Z,2022-08-11T16:38:57Z,3691946885,76,,3691942669,56,Center,3691946895,102,54.1,3693545647,178,,3691946901,146,93.4,3691946907,231,52.5,3691946883,17,,3691943219,233,14,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,3691946881,72,3691946887,29,,3691946891,55,3691946897,103,19.4,15,3691946903,147,56.0,3691946905,230,98.6,3691946889,154,3691942931,82,3691946899,108,3698648591,22,3692510657,328,,,,,,,,,,
2443406219,14,10,1,1,22,a3nyxabgsqlnqfkeg41m6tnpp,1,8.2,40.1,2022-08-07T15:31:45.382Z,2022-08-08T00:42:02Z,3691913673,56,Back,3691943399,233,55,3693545801,178,,3691943201,94,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406233,15,6,1,1,23,a3nyxabgsqlnqfkeg41m6tnpp,0,7.8,42,2022-08-07T15:31:46.221Z,2022-08-08T00:42:05Z,3691913741,56,Back,3691913863,233,16,3691913743,73,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406243,16,6,1,1,23,4txjdaqveermfryvbfrr4taf7,1,92.2,58,2022-08-07T15:31:46.221Z,2022-08-08T00:42:05Z,3691913825,233,15,3691913787,56,Center,3691913791,73,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406639,17,1,1,1,53,4txjdaqveermfryvbfrr4taf7,0,99.5,99.5,2022-08-07T15:32:16.545Z,2022-08-08T00:42:08Z,3692510971,20,,3691915769,56,Center,3691915783,213,4.6,3691915773,140,96.6,3691915751,2,,3691915777,141,55.7,3693546041,178,,3691915755,6,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,3691915781,212,3691915761,155,,3692142917,233,3691915767,223,,16,,,,,,,,,,,,,,,,,29.9,,,,,,,,,
2443407349,23,44,1,1,54,a3nyxabgsqlnqfkeg41m6tnpp,1,1.9,42.9,2022-08-07T15:32:17.826Z,2022-08-08T01:27:58Z,3691920739,285,,3691920765,233,26,3691920737,56,Back,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407381,26,44,1,1,54,4txjdaqveermfryvbfrr4taf7,0,98.1,57.1,2022-08-07T15:32:17.827Z,2022-08-08T00:42:12Z,3691920545,286,,3691920781,233,23,3691920543,56,Center,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406651,16,41,1,1,54,a3nyxabgsqlnqfkeg41m6tnpp,1,1.4,36.9,2022-08-07T15:32:17.855Z,2022-08-08T01:27:59Z,3692143443,140,3.4,3692143449,213,1.4,3693546247,388,,3692142951,233,17,3692143447,212,16.3,3692143445,141,60.6,3692512515,378,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406661,18,44,1,1,56,4txjdaqveermfryvbfrr4taf7,1,96.3,41,2022-08-07T15:32:19.566Z,2022-08-08T01:27:59Z,3691915875,286,,3691915883,233,17,3691915871,56,Center,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406657,17,44,1,1,56,a3nyxabgsqlnqfkeg41m6tnpp,0,3.7,59,2022-08-07T15:32:19.567Z,2022-08-08T00:42:53Z,3691915853,56,Back,3691915921,233,18,3691915855,285,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406675,19,1,1,1,56,4txjdaqveermfryvbfrr4taf7,0,96.7,35.9,2022-08-07T15:32:19.581Z,2022-08-08T01:27:59Z,3691915943,56,Center,3691915951,213,1.6,3691915949,212,11.1,3691915947,141,52.2,3691915941,3,,3693546545,388,,3691915945,140,96.9,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406671,18,12,1,1,58,a3nyxabgsqlnqfkeg41m6tnpp,1,3.1,48.9,2022-08-07T15:32:21.214Z,2022-08-08T00:43:01Z,3691915927,141,55.3,3691915929,212,6.3,3691915925,140,7.5,3691915931,213,0.8,3693547715,388,,3691915923,56,Back,3691915969,15,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406693,20,15,1,1,59,4txjdaqveermfryvbfrr4taf7,1,90.5,48.7,2022-08-07T15:32:22.542Z,2022-08-08T00:43:06Z,3691916039,17,,3691916041,56,Center,3691921773,458,,3691917893,103,19,3691919175,147,48.7,3692514067,72,,3691919171,82,,3691917207,233,19,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,3691919169,78,3691917183,25,,3693547799,178,3691919173,146,93.7,,3691917895,230,98.9,3691917897,231,49.6,3691917891,102,,,,,,,,,,48.8,,,,,,,,
2443406687,19,10,1,1,59,a3nyxabgsqlnqfkeg41m6tnpp,1,6.3,52.2,2022-08-07T15:32:22.702Z,2022-08-08T00:43:16Z,3693548079,178,,3691916017,94,,3691916019,56,Back,3691917243,233,20,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406771,21,1,1,2,5,4txjdaqveermfryvbfrr4taf7,1,74.1,94.8,2022-08-07T15:32:28.165Z,2022-08-08T01:28:00Z,3692515201,223,,3691916453,56,Center,3691916459,212,35.4,3691916463,1,,3693548141,178,,3691916449,2,,3691919555,210,13,3691919557,154,,6aix9yu384pv1caanqiol231l,Pablo Fornals,1,3691916461,213,3691916455,140,91.0,3691916457,141,3691916451,155,,49.7,3692515203,20,,,,,,,,,,,,,,,5.2,,,,,,,,,
2443406787,22,44,1,2,6,4txjdaqveermfryvbfrr4taf7,1,92.4,48.7,2022-08-07T15:32:29.588Z,2022-08-08T01:28:00Z,3691916537,233,20,3691916513,56,Center,3691916515,286,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406785,20,44,1,2,6,a3nyxabgsqlnqfkeg41m6tnpp,0,7.6,51.3,2022-08-07T15:32:29.589Z,2022-08-08T00:43:27Z,3691916511,285,,3691916509,56,Back,3691916545,233,22,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406789,23,13,1,2,6,4txjdaqveermfryvbfrr4taf7,1,91.7,50.9,2022-08-07T15:32:29.596Z,2022-08-08T01:28:01Z,3691919567,154,,3691919353,328,,3691919341,15,,3691919591,231,50.4,3691919565,29,,3691919585,103,51.4,3691916523,56,Center,3691919587,230,99.0,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,3691919573,55,3691919337,25,,3691919583,102,3691916521,17,,45.2,3691919563,85,,3693548461,388,,,,,,,,,,,,21,,,,,,,,,
2443406791,21,5,1,2,7,a3nyxabgsqlnqfkeg41m6tnpp,1,-0.8,52.4,2022-08-07T15:32:30.350Z,2022-08-08T00:43:36Z,3691916533,56,Back,3691916535,346,,3691916595,233,24,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443406797,24,5,1,2,7,4txjdaqveermfryvbfrr4taf7,0,100.8,47.6,2022-08-07T15:32:30.350Z,2022-08-08T00:43:36Z,3691916563,346,,3691916561,56,Center,3691916627,233,21,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407033,22,27,1,2,42,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-08-07T15:33:05.744Z,2022-08-08T00:43:55Z,3691967477,233,25,3691917921,41,Injury,3691917923,53,23637o19ff0sw18pqv8g96ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407079,25,27,1,2,42,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-08-07T15:33:05.744Z,2022-08-08T00:43:55Z,3691967467,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407639,24,28,1,3,39,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-08-07T15:34:02.495Z,2022-08-08T00:45:03Z,3691921267,55,22,3691967491,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407699,27,28,1,3,39,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-08-07T15:34:02.495Z,2022-08-08T00:45:03Z,3691967485,233,24,3691921557,55,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443407759,25,1,1,3,46,a3nyxabgsqlnqfkeg41m6tnpp,1,3.5,54.2,2022-08-07T15:34:09.907Z,2022-08-08T00:45:07Z,3691922417,189,,3691921809,124,,3691921813,140,5.1,3691921815,141,83.7,3691921819,213,1.5,3691921823,237,,3691921811,56,Back,3691921817,212,20.1,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
