id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2455019437,349,1,2,46,47,4txjdaqveermfryvbfrr4taf7,1,56,17.3,2022-09-03T15:04:48.380Z,2022-09-03T20:52:47Z,3755617137,178,,3753741723,212,8.8,3753741719,140,60.4,3753741725,213,5.3,3753741717,56,Right,3753741721,141,6.2,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019471,350,1,2,46,49,4txjdaqveermfryvbfrr4taf7,1,61.4,5.6,2022-09-03T15:04:50.501Z,2022-09-03T20:52:50Z,3753741909,140,69.6,3753741907,56,Right,3753741913,212,9.0,3755617303,178,,3753741915,213,6.0,3753741911,141,2.0,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019499,351,1,2,46,51,4txjdaqveermfryvbfrr4taf7,1,69.6,2,2022-09-03T15:04:51.988Z,2022-09-03T20:52:55Z,3753742037,140,67.6,3755617475,178,,3753742047,213,1.9,3753742039,141,11.1,3753742033,56,Right,3753742043,212,6.5,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019603,352,1,2,46,51,4txjdaqveermfryvbfrr4taf7,1,67.5,11.1,2022-09-03T15:04:52.659Z,2022-09-03T20:53:00Z,3755617627,178,,3753742659,213,5.9,3753742651,56,Right,3753742657,212,12.7,3753742655,141,4.3,3753742653,140,78.8,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019613,353,61,2,46,54,4txjdaqveermfryvbfrr4taf7,0,89.8,4.6,2022-09-03T15:04:55.616Z,2022-09-03T20:53:15Z,3755618351,178,,3753742695,56,Right,,,,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019637,535,49,2,46,55,9q0arba2kbnywth8bkxlhgmdr,1,9.3,90.3,2022-09-03T15:04:56.615Z,2022-09-03T20:53:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019713,536,1,2,46,57,9q0arba2kbnywth8bkxlhgmdr,0,8.3,93,2022-09-03T15:04:58.706Z,2022-09-03T20:53:24Z,3753743175,212,12.2,3753743171,140,18.5,3753743173,141,100.0,3753743177,213,0.5,3755618761,178,,3753743169,56,Back,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020013,354,5,2,46,59,4txjdaqveermfryvbfrr4taf7,1,81.5,-1.8,2022-09-03T15:04:59.781Z,2022-09-03T20:53:26Z,3753744501,347,,3753744499,56,Right,3753744565,233,537,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455019739,537,5,2,46,59,9q0arba2kbnywth8bkxlhgmdr,0,18.5,101.8,2022-09-03T15:04:59.781Z,2022-09-03T20:53:27Z,3753743283,56,Back,3753743285,347,,3753744595,233,354,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020047,355,1,2,47,5,4txjdaqveermfryvbfrr4taf7,1,83.5,0,2022-09-03T15:05:05.995Z,2022-09-03T20:53:49Z,3753744693,107,,3753744703,213,1.3,3753744699,141,8.5,3753744697,140,85.1,3753744695,56,Right,3753744701,212,7.3,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020069,356,1,2,47,6,4txjdaqveermfryvbfrr4taf7,1,85.1,8.5,2022-09-03T15:05:06.802Z,2022-09-03T20:53:54Z,3753744821,212,4.2,3753744813,56,Right,3753744817,140,86.1,3753744819,141,2.5,3755620241,178,,3753744823,213,5.0,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020143,357,1,2,47,7,4txjdaqveermfryvbfrr4taf7,1,86.1,2.5,2022-09-03T15:05:08.158Z,2022-09-03T20:54:01Z,3755620543,178,,3753745175,212,2.0,3753745173,141,3.5,3753745177,213,2.8,3753745171,140,84.3,3753745169,56,Right,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020313,358,1,2,47,10,4txjdaqveermfryvbfrr4taf7,0,97.6,4.1,2022-09-03T15:05:11.614Z,2022-09-03T20:54:06Z,3754918305,20,,3753746063,213,1.7,3753746065,1,,3754918303,224,,3753746061,212,52.9,3753746053,140,90.5,3753746057,141,81.1,3753746047,2,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,3755620955,178,,3753746393,345,,3753746049,155,3753746051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2455020303,538,49,2,47,14,9q0arba2kbnywth8bkxlhgmdr,1,9.9,15.6,2022-09-03T15:05:14.949Z,2022-09-03T20:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020441,539,1,2,47,18,9q0arba2kbnywth8bkxlhgmdr,1,9.8,16.1,2022-09-03T15:05:18.720Z,2022-09-03T20:54:16Z,3755621489,178,,3753746761,212,4.8,3753746755,56,Back,3753746759,141,18.9,3753746757,140,5.6,3753746763,213,2.7,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020551,540,1,2,47,19,9q0arba2kbnywth8bkxlhgmdr,0,5.6,18.9,2022-09-03T15:05:20.002Z,2022-09-03T20:54:20Z,3753747349,155,,3755621697,178,,3753747355,141,6.8,3753747351,56,Back,3753747353,140,30.6,3753747359,213,6.0,3753747357,212,27.5,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020573,359,44,2,47,23,4txjdaqveermfryvbfrr4taf7,1,66.6,93.6,2022-09-03T15:05:23.789Z,2022-09-03T22:43:15Z,3753747465,56,Left,3753747569,233,541,3753747467,286,,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020569,541,44,2,47,23,9q0arba2kbnywth8bkxlhgmdr,0,33.4,6.4,2022-09-03T15:05:23.790Z,2022-09-03T20:54:24Z,3753747447,285,,3753747445,56,Back,3753747739,233,359,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020609,360,1,2,47,23,4txjdaqveermfryvbfrr4taf7,1,67.2,94,2022-09-03T15:05:23.930Z,2022-09-03T22:43:16Z,3755622163,388,,3753747659,56,Left,3753747657,3,,3753747661,140,64.0,3753747665,212,3.4,3753747667,213,3.2,3753747663,141,93.8,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020629,361,49,2,47,23,4txjdaqveermfryvbfrr4taf7,1,69.2,94.2,2022-09-03T15:05:24.611Z,2022-09-03T20:54:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020697,362,1,2,47,24,4txjdaqveermfryvbfrr4taf7,1,69.2,94.2,2022-09-03T15:05:25.050Z,2022-09-03T20:54:43Z,3753748153,141,65.4,3753748159,213,3.8,3755622667,178,,3753748157,212,33.1,3753748145,155,,3753748149,140,43.8,3753748147,56,Back,3753748161,1,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455020971,363,1,2,47,28,4txjdaqveermfryvbfrr4taf7,1,43.5,61.7,2022-09-03T15:05:28.763Z,2022-09-03T20:54:55Z,3755623235,178,,3753749405,56,Back,3753749413,141,19.4,3753749421,213,4.7,3753749407,140,43.6,3753749417,212,28.8,3753749403,3,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021035,364,1,2,47,36,4txjdaqveermfryvbfrr4taf7,1,64.9,5,2022-09-03T15:05:36.948Z,2022-09-03T20:54:59Z,3753749727,140,49.0,3753749721,56,Back,3753749735,212,17.4,3753749733,141,12.3,3755623469,178,,3753749737,213,2.9,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021109,365,1,2,47,37,4txjdaqveermfryvbfrr4taf7,1,48.5,12.8,2022-09-03T15:05:38.455Z,2022-09-03T20:55:04Z,3755623717,178,,3753750131,141,38.5,3753750127,140,42.0,3753750133,212,18.8,3753750123,56,Back,3753750137,213,1.9,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021181,366,1,2,47,40,4txjdaqveermfryvbfrr4taf7,1,44.8,41,2022-09-03T15:05:41.583Z,2022-09-03T20:55:08Z,3753750445,141,62.6,3755623969,178,,3753750441,140,41.5,3753750451,213,1.8,3753750447,212,15.1,3753750439,56,Back,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021299,367,1,2,47,42,4txjdaqveermfryvbfrr4taf7,1,41.4,64.3,2022-09-03T15:05:43.112Z,2022-09-03T20:55:12Z,3753751105,141,88.6,3753751083,56,Back,3753751109,213,1.3,3755624111,178,,3753751107,212,17.1,3753751097,140,45.7,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021413,368,1,2,47,46,4txjdaqveermfryvbfrr4taf7,1,50.8,90.8,2022-09-03T15:05:47.304Z,2022-09-03T20:55:21Z,3753751647,212,16.4,3753751639,140,41.7,3755624477,178,,3753751643,141,71.2,3753751653,213,4.1,3753751635,56,Back,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021501,369,1,2,47,49,4txjdaqveermfryvbfrr4taf7,1,41.1,69.3,2022-09-03T15:05:50.459Z,2022-09-03T20:55:25Z,3753752077,196,,3755624673,178,,3753752095,213,5.2,3753752089,141,4.7,3753752073,155,,3753752093,212,49.3,3753752085,140,62.4,3753752097,1,,9qdm0nxg1g046olii48z3crf9,K. Zouma,3753752081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021563,370,1,2,47,52,4txjdaqveermfryvbfrr4taf7,0,62.4,4.7,2022-09-03T15:05:53.580Z,2022-09-03T20:55:29Z,3753752373,212,15.2,3753752363,3,,3753752377,213,0.4,3753752369,140,75.9,3755624777,388,,3753752365,56,Right,3753752371,141,12.9,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021549,542,49,2,47,54,9q0arba2kbnywth8bkxlhgmdr,1,24.6,86,2022-09-03T15:05:55.076Z,2022-09-03T20:55:32Z,,,,,,,,,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021611,543,1,2,47,55,9q0arba2kbnywth8bkxlhgmdr,1,24.6,86,2022-09-03T15:05:55.907Z,2022-09-03T20:55:36Z,3753752587,141,89.3,3753752591,212,4.8,3753752577,56,Back,3753752583,140,28.6,3755625083,178,,3753752593,213,0.5,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021739,544,1,2,47,56,9q0arba2kbnywth8bkxlhgmdr,1,28.6,89.3,2022-09-03T15:05:57.047Z,2022-09-03T20:55:40Z,3753753227,56,Back,3753753233,212,5.8,3753753229,140,28.3,3753753235,213,4.7,3755625275,178,,3753753231,141,80.8,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455021881,545,1,2,47,59,9q0arba2kbnywth8bkxlhgmdr,1,37,74.5,2022-09-03T15:06:00.655Z,2022-09-03T20:55:45Z,3753753903,212,17.0,3753753899,140,53.1,3755625467,178,,3753753893,56,Center,3753753905,213,6.2,3753753901,141,71.8,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455022057,546,1,2,48,3,9q0arba2kbnywth8bkxlhgmdr,1,61.2,84.4,2022-09-03T15:06:04.677Z,2022-09-03T20:55:50Z,3753754753,212,15.6,3753754743,56,Left,3753754755,213,0.5,3753754747,140,74.4,3753754749,141,94.8,3755625715,178,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455022143,547,1,2,48,9,9q0arba2kbnywth8bkxlhgmdr,1,75.4,87.7,2022-09-03T15:06:10.624Z,2022-09-03T20:55:54Z,3753755157,213,0.7,3753755153,141,95.7,3753755151,140,81.6,3753755155,212,8.5,3755625973,178,,3753755149,56,Left,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455022239,548,1,2,48,11,9q0arba2kbnywth8bkxlhgmdr,1,81.6,95.7,2022-09-03T15:06:12.451Z,2022-09-03T20:55:57Z,3755626131,178,,3753755563,140,79.3,3753755567,212,12.6,3753755565,141,77.5,3753755571,213,4.5,3753755561,56,Center,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455022353,549,1,2,48,15,9q0arba2kbnywth8bkxlhgmdr,1,76.3,72.9,2022-09-03T15:06:15.767Z,2022-09-03T20:56:02Z,3753756135,141,34.6,3753756141,213,4.5,3753756131,140,71.5,3753757823,210,13,3753756127,56,Center,3755626241,178,,3753756137,212,26.5,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2455022371,550,13,2,48,17,9q0arba2kbnywth8bkxlhgmdr,1,71.5,34.6,2022-09-03T15:06:18.422Z,2022-09-03T20:56:02Z,3755626407,178,,3753757051,20,,3753757845,103,15.3,3753757857,231,49.6,3753756227,22,,3753757831,29,,3753757841,102,36.3,3753756229,18,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,3753757833,55,549,3753757829,75,,3753757849,215,3753757855,230,98.6,,3753756235,56,,,,,,,,,,,,,,,,Center,,,,,
2455022413,372,5,2,48,19,4txjdaqveermfryvbfrr4taf7,1,-1,67.1,2022-09-03T15:06:20.016Z,2022-09-03T20:56:05Z,3753756823,233,551,3753756421,56,Back,3753756423,346,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455022459,551,5,2,48,19,9q0arba2kbnywth8bkxlhgmdr,0,101,32.9,2022-09-03T15:06:20.016Z,2022-09-03T20:56:05Z,3753756619,346,,3753756885,233,372,3753756617,56,Center,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023105,373,1,2,48,36,4txjdaqveermfryvbfrr4taf7,1,3.7,48,2022-09-03T15:06:36.739Z,2022-09-03T20:56:08Z,3753760201,141,37.7,3753760205,213,4.8,3753785293,189,,3753760209,237,,3753760193,124,,3753760203,212,7.1,3753760199,140,4.6,3753760197,56,Back,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023149,374,1,2,48,38,4txjdaqveermfryvbfrr4taf7,1,7.5,29.9,2022-09-03T15:06:38.994Z,2022-09-03T20:56:12Z,3753760401,155,,3753760411,213,5.8,3753760405,140,37.9,3755626787,178,,3753760413,1,,3753760407,141,4.8,3753760409,212,36.2,3753760403,56,Back,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023229,375,1,2,48,43,4txjdaqveermfryvbfrr4taf7,1,38.4,2.9,2022-09-03T15:06:43.799Z,2022-09-03T20:56:20Z,3753760827,213,3.1,3753760823,141,3.7,3755627155,178,,3753760821,140,26.8,3753760825,212,12.2,3753760817,56,Back,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023371,376,1,2,48,45,4txjdaqveermfryvbfrr4taf7,0,27.5,3.7,2022-09-03T15:06:46.229Z,2022-09-03T20:56:25Z,3753761525,56,Center,3753761523,155,,3753761541,1,,3755627317,178,,3753761537,213,0.4,3753761527,140,68.9,3753761529,141,33.4,3753761533,212,47.9,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023463,552,1,2,48,49,9q0arba2kbnywth8bkxlhgmdr,1,25.5,57.3,2022-09-03T15:06:49.807Z,2022-09-03T20:56:31Z,3753762025,56,Back,3753762031,212,13.0,3753762023,3,,3755627601,178,,3753762027,140,13.2,3753762033,213,3.3,3753762029,141,55.2,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023483,553,52,2,48,51,9q0arba2kbnywth8bkxlhgmdr,1,13.4,55.2,2022-09-03T15:06:52.160Z,2022-09-03T20:56:34Z,3755627739,178,,3754925139,376,,,,,,,,,,,,,,,,,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023659,554,1,2,48,52,9q0arba2kbnywth8bkxlhgmdr,1,13.4,55.2,2022-09-03T15:06:53.412Z,2022-09-03T20:56:39Z,3753762939,213,0.6,3755627971,178,,3753762929,140,24.6,3753762925,56,Back,3753762931,141,68.2,3753762921,123,,3753762935,212,14.7,,,,22s7hpp9k5ihtc2pwiaytdp05,É. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023697,555,1,2,48,54,9q0arba2kbnywth8bkxlhgmdr,1,24.7,68.5,2022-09-03T15:06:55.543Z,2022-09-03T20:56:42Z,3753763135,213,0.9,3755628153,178,,3753763131,141,87.4,3753763133,212,16.3,3753763129,140,34.2,3753763127,56,Back,3753763241,189,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023817,556,1,2,48,57,9q0arba2kbnywth8bkxlhgmdr,1,37.8,87.7,2022-09-03T15:06:58.273Z,2022-09-03T20:56:47Z,3753763741,212,6.7,3753763725,56,Back,3755628423,178,,3753763745,213,4.8,3753763735,141,77.9,3753763729,140,38.6,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455023925,557,1,2,49,0,9q0arba2kbnywth8bkxlhgmdr,1,38.6,77.9,2022-09-03T15:07:01.343Z,2022-09-03T20:56:53Z,3755628723,178,,3753764283,213,5.1,3753764279,141,56.4,3753764275,140,43.8,3753764281,212,15.6,3753764271,56,Back,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024041,558,1,2,49,3,9q0arba2kbnywth8bkxlhgmdr,1,46.5,47.3,2022-09-03T15:07:04.368Z,2022-09-03T20:56:56Z,3753764747,212,28.8,3753764743,140,58.9,3753764751,213,5.2,3753764741,56,Right,3753764745,141,9.5,3755628845,178,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024093,559,1,2,49,7,9q0arba2kbnywth8bkxlhgmdr,1,58.3,13.4,2022-09-03T15:07:07.721Z,2022-09-03T20:56:59Z,3753765035,141,33.7,3755628953,178,,3753765031,56,Center,3753765033,140,56.4,3753765039,213,1.7,3753765037,212,13.9,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024139,560,1,2,49,9,9q0arba2kbnywth8bkxlhgmdr,1,56.4,33.7,2022-09-03T15:07:09.833Z,2022-09-03T20:57:01Z,3753765269,140,66.3,3753765267,56,Center,3753765273,212,11.5,3753765271,141,26.4,3755629063,178,,3753765275,213,5.8,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024183,561,1,2,49,10,9q0arba2kbnywth8bkxlhgmdr,1,66.3,26.4,2022-09-03T15:07:10.810Z,2022-09-03T20:57:04Z,3753765457,213,2.5,3753765453,141,33.0,3755629251,178,,3753765451,140,60.5,3753765449,56,Center,3753765455,212,7.6,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024301,562,1,2,49,11,9q0arba2kbnywth8bkxlhgmdr,1,60.5,33,2022-09-03T15:07:12.559Z,2022-09-03T20:57:08Z,3753766111,140,69.1,3753766115,141,19.2,3755629479,178,,3753766119,212,13.0,3753766109,56,Right,3753766121,213,5.5,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024341,563,1,2,49,14,9q0arba2kbnywth8bkxlhgmdr,1,69,23.6,2022-09-03T15:07:15.099Z,2022-09-03T20:57:11Z,3753766315,56,Center,3753766323,213,1.9,3753766321,212,7.1,3755629615,178,,3753766317,140,66.5,3753766319,141,33.3,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024415,564,1,2,49,15,9q0arba2kbnywth8bkxlhgmdr,1,66.5,34.6,2022-09-03T15:07:16.625Z,2022-09-03T20:57:16Z,3755629889,178,,3753766693,212,16.2,3753766689,140,70.7,3753766691,141,57.6,3753766687,56,Center,3753766695,213,1.3,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024435,565,3,2,49,17,9q0arba2kbnywth8bkxlhgmdr,0,71.1,54.8,2022-09-03T15:07:17.807Z,2022-09-03T20:57:21Z,3754927741,464,,3753766795,286,,3753766981,233,377,3755630161,178,,3753766793,56,Center,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024425,377,7,2,49,17,4txjdaqveermfryvbfrr4taf7,0,28.9,45.2,2022-09-03T15:07:17.931Z,2022-09-03T20:57:25Z,3753766733,56,Back,3753766901,233,565,3753766737,285,,3755630363,178,,3754927535,384,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024673,566,1,2,49,21,9q0arba2kbnywth8bkxlhgmdr,1,82.3,32.7,2022-09-03T15:07:22.302Z,2022-09-03T20:57:30Z,3755630587,178,,3753767991,56,Right,3753767997,212,17.2,3753768003,213,5.7,3753767995,141,18.5,3753767993,140,95.8,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024707,567,1,2,49,24,9q0arba2kbnywth8bkxlhgmdr,0,95.6,25.8,2022-09-03T15:07:25.354Z,2022-09-03T20:57:34Z,3753768197,212,8.5,3753768191,141,33.3,3753768201,213,2.5,3753768177,56,Center,3755630847,178,,3753768183,140,89.1,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455383841,779,67,2,49,25,4txjdaqveermfryvbfrr4taf7,1,11.9,65.4,2022-09-03T15:07:26.528Z,2022-09-03T22:43:16Z,3755718971,233,1160,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455383837,1160,67,2,49,25,9q0arba2kbnywth8bkxlhgmdr,0,88.1,34.6,2022-09-03T15:07:26.529Z,2022-09-03T21:27:36Z,3755719005,233,779,,,,,,,,,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024731,378,8,2,49,25,4txjdaqveermfryvbfrr4taf7,1,11.5,66.3,2022-09-03T15:07:26.560Z,2022-09-03T22:43:17Z,3754929265,383,,3755631119,178,,3753768281,56,Back,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455024753,379,49,2,49,26,4txjdaqveermfryvbfrr4taf7,1,11.5,64,2022-09-03T15:07:27.259Z,2022-09-03T20:57:46Z,,,,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
