id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/10/value,assist,qualifier/18/id,qualifier/18/qualifierId
2482465459,233,1,1,22,29,3adj8hkws0z1al232bg2h6tk0,1,41.2,16.3,2022-11-06T14:23:04.524Z,2022-11-07T06:53:04Z,3901655821,178,,3899322917,140,61.8,3899322913,56,Right,3899322925,212,22.5,3899322923,141,7.3,3899322927,213,6.0,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465511,234,1,1,22,36,3adj8hkws0z1al232bg2h6tk0,1,60.6,2,2022-11-06T14:23:10.864Z,2022-11-07T06:53:03Z,3901655837,178,,3899323251,141,5.5,3899323249,140,53.1,3899323255,213,2.8,3899323253,212,8.2,3899323247,56,Right,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465579,235,1,1,22,38,3adj8hkws0z1al232bg2h6tk0,1,52.9,2.9,2022-11-06T14:23:12.704Z,2022-11-07T06:53:02Z,3899323645,56,Center,3899323653,141,32.1,3899323655,212,20.6,3899323649,140,58.2,3901655861,178,,3899323659,213,1.3,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465593,236,61,1,22,38,3adj8hkws0z1al232bg2h6tk0,1,57.6,28.4,2022-11-06T14:23:13.604Z,2022-11-07T06:53:01Z,3901655925,178,,3899323721,56,Center,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465639,237,1,1,22,40,3adj8hkws0z1al232bg2h6tk0,1,65.6,46.8,2022-11-06T14:23:15.446Z,2022-11-07T06:53:01Z,3899323957,56,Center,3899323961,141,27.3,3901655957,178,,3899323959,140,73.3,3899323963,212,15.5,3899323965,213,5.3,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465645,238,1,1,22,42,3adj8hkws0z1al232bg2h6tk0,0,75.9,29,2022-11-06T14:23:17.500Z,2022-11-07T06:53:00Z,3899323975,56,Center,3899323983,213,4.9,3899323977,140,76.1,3899323979,141,27.1,3899323981,212,1.3,3901656027,178,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465629,256,8,1,22,43,bx0cdmzr2gwr70ez72dorx82p,1,21.1,69.4,2022-11-06T14:23:17.824Z,2022-11-07T06:53:00Z,3900731191,384,,3901656157,389,,3899323915,56,Back,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466095,259,61,1,22,43,bx0cdmzr2gwr70ez72dorx82p,1,21.3,71.7,2022-11-06T14:23:18.064Z,2022-11-07T06:53:00Z,3899326579,56,Back,3901656287,178,,,,,,,,,,,,,,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465649,257,49,1,22,44,bx0cdmzr2gwr70ez72dorx82p,1,21.5,71,2022-11-06T14:23:19.146Z,2022-11-07T06:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465969,258,2,1,22,49,bx0cdmzr2gwr70ez72dorx82p,1,33.8,70.5,2022-11-06T14:23:23.736Z,2022-11-07T06:52:57Z,3899325879,56,Center,3901656383,178,,3899325881,140,54.6,3899325883,141,35.9,3899325869,7,7fcq014jmdb0uqldcts6tglat,3901796623,1,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465843,239,55,1,22,49,3adj8hkws0z1al232bg2h6tk0,1,48.5,51.5,2022-11-06T14:23:23.737Z,2022-11-07T06:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466347,240,1,1,23,8,3adj8hkws0z1al232bg2h6tk0,0,37.1,62.9,2022-11-06T14:23:42.628Z,2022-11-07T06:52:57Z,3899327883,56,Center,3899327885,140,64.3,3899327877,5,,3901656453,178,,3899327879,155,,3899327881,241,,3899329417,189,,3899327887,141,27.0,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,3899327891,213,,3899327889,212,3899327893,1,,,,,,,,,,,,,,,,,,,,37.6,,,5.6,,,,
2482466369,241,3,1,23,10,3adj8hkws0z1al232bg2h6tk0,0,65.2,22.8,2022-11-06T14:23:44.910Z,2022-11-07T06:52:56Z,3901657145,178,,3900735553,465,,3899328611,233,260,3899327987,286,,3899327985,56,Center,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466313,260,7,1,23,10,bx0cdmzr2gwr70ez72dorx82p,1,34.8,77.2,2022-11-06T14:23:45.098Z,2022-11-07T06:52:56Z,3901657213,178,,3899328563,233,241,3899327733,285,,3900735907,384,,3899327729,56,Back,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482897231,1518,67,1,23,12,bx0cdmzr2gwr70ez72dorx82p,1,43.3,80.4,2022-11-06T14:23:46.751Z,2022-11-07T06:52:56Z,3901688425,233,1342,,,,,,,,,,,,,,,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482897229,1342,67,1,23,12,3adj8hkws0z1al232bg2h6tk0,0,56.7,19.6,2022-11-06T14:23:46.752Z,2022-11-07T06:52:55Z,3901688433,233,1518,,,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466335,261,1,1,23,12,bx0cdmzr2gwr70ez72dorx82p,0,43.7,78,2022-11-06T14:23:46.753Z,2022-11-07T06:52:55Z,3899327827,140,41.7,3899327831,141,85.7,3899327839,213,2.0,3901657599,178,,3899327819,56,Back,3899327835,212,5.6,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466461,242,1,1,23,15,3adj8hkws0z1al232bg2h6tk0,1,55.5,3.9,2022-11-06T14:23:49.646Z,2022-11-07T06:52:54Z,3899328477,141,25.8,3899328475,140,34.5,3899328473,56,Back,3899328481,213,2.5,3899328479,212,26.6,3901657701,178,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466575,243,1,1,23,20,3adj8hkws0z1al232bg2h6tk0,1,26,22.5,2022-11-06T14:23:55.330Z,2022-11-07T06:52:53Z,3899329039,212,11.0,3901657735,178,,3899329037,141,14.6,3899329033,56,Back,3899329035,140,35.1,3899329041,213,5.8,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466643,244,1,1,23,25,3adj8hkws0z1al232bg2h6tk0,1,36.5,14.9,2022-11-06T14:24:00.030Z,2022-11-07T06:52:52Z,3899329389,141,66.3,3899329393,212,35.2,3899329381,56,Back,3899329397,213,1.7,3901657829,178,,3899329385,140,32.2,3899329399,1,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466769,245,1,1,23,28,3adj8hkws0z1al232bg2h6tk0,1,33.2,62.1,2022-11-06T14:24:03.321Z,2022-11-07T06:52:51Z,3899330071,56,Left,3899330081,1,,3899330079,213,0.7,3899330077,212,34.5,3899330075,141,96.0,3899330073,140,57.6,3901657945,178,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466785,246,1,1,23,33,3adj8hkws0z1al232bg2h6tk0,1,72.3,97.2,2022-11-06T14:24:08.085Z,2022-11-07T06:52:50Z,3901658033,178,,3899330187,213,4.0,3899330183,141,86.0,3899330185,212,10.0,3899330181,140,66.1,3899330179,56,Left,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466843,247,1,1,23,35,3adj8hkws0z1al232bg2h6tk0,1,68.1,92.2,2022-11-06T14:24:10.118Z,2022-11-07T06:52:49Z,3899330467,212,10.5,3899330465,141,92.9,3899330463,140,58.1,3899330461,56,Left,3899330469,213,3.1,3901658061,178,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466899,248,1,1,23,37,3adj8hkws0z1al232bg2h6tk0,1,55.7,91.8,2022-11-06T14:24:12.353Z,2022-11-07T06:52:48Z,3899330829,140,43.2,3899330835,213,4.0,3899330833,212,20.9,3901658101,178,,3899330831,141,67.8,3899330827,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466967,249,1,1,23,40,3adj8hkws0z1al232bg2h6tk0,1,42.5,65.4,2022-11-06T14:24:15.017Z,2022-11-07T06:52:48Z,3899331247,141,37.1,3899331245,140,44.8,3899331243,56,Back,3901658141,178,,3899331249,212,19.4,3899331251,213,4.8,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467017,250,1,1,23,43,3adj8hkws0z1al232bg2h6tk0,1,45.3,30.5,2022-11-06T14:24:18.019Z,2022-11-07T06:52:47Z,3899331541,213,5.3,3899331533,56,Right,3899331535,140,54.3,3899331537,141,11.0,3901658167,178,,3899331539,212,16.3,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467107,251,1,1,23,46,3adj8hkws0z1al232bg2h6tk0,1,54.2,11,2022-11-06T14:24:20.708Z,2022-11-07T06:52:46Z,3899332081,212,12.8,3899332079,141,7.9,3901658211,178,,3899332077,140,66.2,3899332083,213,6.1,3899332075,56,Right,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467161,252,1,1,23,47,3adj8hkws0z1al232bg2h6tk0,1,61.8,0.9,2022-11-06T14:24:22.482Z,2022-11-07T06:52:45Z,3901658275,178,,3899332431,141,15.6,3899332427,56,Back,3899332429,140,31.7,3899332437,1,,3899332433,212,33.1,3899332435,213,2.8,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467289,253,1,1,23,52,3adj8hkws0z1al232bg2h6tk0,1,28,13.3,2022-11-06T14:24:27.120Z,2022-11-07T06:52:45Z,3901658345,178,,3899333171,56,Back,3899333179,213,2.2,3899333177,212,25.7,3899333175,141,44.0,3899333173,140,13.8,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467333,254,1,1,23,58,3adj8hkws0z1al232bg2h6tk0,1,13.1,40.7,2022-11-06T14:24:33.127Z,2022-11-07T06:52:44Z,3899333447,212,22.6,3899333445,141,9.7,3899333443,140,20.9,3899333441,56,Back,3899333449,213,5.1,3901658395,178,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467391,255,1,1,24,1,3adj8hkws0z1al232bg2h6tk0,1,20.9,6.6,2022-11-06T14:24:36.298Z,2022-11-07T06:52:43Z,3899333737,56,Back,3899333749,213,6.2,3899333741,140,27.8,3901658429,178,,3899333745,141,5.9,3899333747,212,7.3,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467553,256,1,1,24,4,3adj8hkws0z1al232bg2h6tk0,0,31.4,0.3,2022-11-06T14:24:38.893Z,2022-11-07T06:52:43Z,3901658451,178,,3899334567,155,,3899334581,1,,3899334579,213,0.5,3899334569,56,Center,3899334577,212,63.7,3899334573,140,85.3,3899334575,141,43.3,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467563,262,52,1,24,10,bx0cdmzr2gwr70ez72dorx82p,1,15.9,58.6,2022-11-06T14:24:45.370Z,2022-11-07T06:52:42Z,3901658517,178,,3900739683,376,,,,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467767,263,1,1,24,12,bx0cdmzr2gwr70ez72dorx82p,1,15.5,54.4,2022-11-06T14:24:46.985Z,2022-11-07T06:52:42Z,3899335787,212,21.7,3900740173,189,,3899335783,140,32.7,3899335785,141,36.7,3899335781,56,Back,3901658551,178,,3899335789,213,5.7,3899335779,123,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467805,264,1,1,24,17,bx0cdmzr2gwr70ez72dorx82p,1,39.6,40.9,2022-11-06T14:24:52.485Z,2022-11-07T06:52:41Z,3899336029,213,0.0,3899336021,141,41.0,3899336019,140,46.7,3899336017,56,Back,3901658587,178,,3899336023,212,7.5,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467849,265,1,1,24,20,bx0cdmzr2gwr70ez72dorx82p,1,45.6,41.8,2022-11-06T14:24:55.450Z,2022-11-07T06:52:40Z,3899336267,56,Center,3899336271,141,59.3,3899336269,140,53.5,3899336275,213,1.0,3899336273,212,14.5,3901658623,178,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467885,266,1,1,24,21,bx0cdmzr2gwr70ez72dorx82p,1,52.9,60.1,2022-11-06T14:24:56.346Z,2022-11-07T06:52:39Z,3899336451,141,61.2,3899336449,140,43.4,3899336455,213,3.1,3899336453,212,10.0,3901658647,178,,3899336447,56,Back,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467963,267,1,1,24,23,bx0cdmzr2gwr70ez72dorx82p,1,44.2,61.1,2022-11-06T14:24:58.329Z,2022-11-07T06:52:39Z,3899336857,56,Left,3899336861,141,90.9,3899336859,140,56.3,3901658685,178,,3899336863,212,23.9,3899336865,213,1.0,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482467987,268,1,1,24,27,bx0cdmzr2gwr70ez72dorx82p,1,63,85.6,2022-11-06T14:25:02.581Z,2022-11-07T06:52:38Z,3899337051,213,0.5,3899337041,56,Left,3899337049,212,13.5,3901658721,178,,3899337043,140,74.4,3899337045,141,94.8,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468045,269,1,1,24,30,bx0cdmzr2gwr70ez72dorx82p,0,74.8,94,2022-11-06T14:25:05.596Z,2022-11-07T06:52:37Z,3899337375,2,,3899337385,141,56.1,3899337383,140,90.0,3899337387,212,30.3,3899337391,213,5.3,3900744203,72,,3901658759,178,,3900744201,224,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,3899337379,155,,3899337381,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2482468333,261,61,1,24,32,3adj8hkws0z1al232bg2h6tk0,1,11.6,42.4,2022-11-06T14:25:06.801Z,2022-11-07T06:52:37Z,3901658903,15,,3901658905,388,,3899339189,56,Back,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468081,257,61,1,24,33,3adj8hkws0z1al232bg2h6tk0,1,10.1,61.2,2022-11-06T14:25:08.023Z,2022-11-07T06:52:36Z,3901659029,21,,3901659031,388,,3899337629,56,Back,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468105,258,52,1,24,35,3adj8hkws0z1al232bg2h6tk0,1,6.6,62.8,2022-11-06T14:25:09.707Z,2022-11-07T06:52:36Z,3900744605,377,,3901659059,178,,,,,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468285,259,1,1,24,41,3adj8hkws0z1al232bg2h6tk0,1,13.8,62,2022-11-06T14:25:15.633Z,2022-11-07T06:52:35Z,3899338903,213,4.8,3899338893,123,,3899338895,56,Back,3899338897,140,15.0,3901659135,178,,3899338899,141,18.5,3899338901,212,29.6,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468327,260,1,1,24,45,3adj8hkws0z1al232bg2h6tk0,1,20.2,31.9,2022-11-06T14:25:20.259Z,2022-11-07T06:52:35Z,3899339157,212,24.0,3899339153,140,24.1,3899339155,141,66.7,3899339151,56,Back,3899339159,213,1.4,3901659177,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468383,262,1,1,24,48,3adj8hkws0z1al232bg2h6tk0,1,21.9,70,2022-11-06T14:25:23.508Z,2022-11-07T06:52:34Z,3899339437,213,1.0,3899339435,212,20.0,3899339433,141,95.3,3899339431,140,31.7,3899339429,56,Back,3901659227,178,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468475,263,1,1,24,52,3adj8hkws0z1al232bg2h6tk0,1,35,95.5,2022-11-06T14:25:26.648Z,2022-11-07T06:52:34Z,3899340007,212,7.3,3899340003,140,31.5,3899340005,141,86.2,3901659305,178,,3899340001,56,Back,3899340009,213,4.2,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468501,264,1,1,24,54,3adj8hkws0z1al232bg2h6tk0,1,35.3,85.2,2022-11-06T14:25:28.682Z,2022-11-07T06:52:32Z,3899340125,213,6.1,3899340117,141,79.4,3899340115,140,52.2,3899340111,56,Left,3901659413,178,,3899340121,212,18.2,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468549,265,1,1,24,55,3adj8hkws0z1al232bg2h6tk0,1,48.5,81.9,2022-11-06T14:25:30.567Z,2022-11-07T06:52:32Z,3899340405,212,15.8,3899340407,213,2.9,3899340395,56,Back,3899340397,140,34.0,3901659475,178,,3899340401,141,88.1,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468651,266,1,1,24,58,3adj8hkws0z1al232bg2h6tk0,1,36.8,85.1,2022-11-06T14:25:33.422Z,2022-11-07T06:52:31Z,3901659511,178,,3899341001,213,4.1,3899340997,141,57.6,3899340995,140,25.2,3899340991,56,Back,3899340999,212,22.3,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468705,267,1,1,25,1,3adj8hkws0z1al232bg2h6tk0,1,27.4,61.9,2022-11-06T14:25:35.932Z,2022-11-07T06:52:30Z,3899341305,56,Back,3901659685,178,,3899341307,140,27.7,3899341311,212,12.8,3899341313,213,4.7,3899341309,141,43.1,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468721,268,1,1,25,4,3adj8hkws0z1al232bg2h6tk0,1,27.7,41.4,2022-11-06T14:25:39.501Z,2022-11-07T06:52:29Z,3899341377,140,30.5,3899341375,56,Back,3899341383,213,1.4,3901659793,178,,3899341381,212,16.8,3899341379,141,65.7,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468813,269,1,1,25,6,3adj8hkws0z1al232bg2h6tk0,1,28.7,64,2022-11-06T14:25:40.907Z,2022-11-07T06:52:28Z,3901659813,178,,3899341851,213,3.4,3899341849,212,18.6,3899341847,141,56.9,3899341843,56,Back,3899341845,140,11.6,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468873,270,1,1,25,9,3adj8hkws0z1al232bg2h6tk0,1,13.2,49.3,2022-11-06T14:25:44.175Z,2022-11-07T06:52:28Z,3901659857,178,,3899342191,56,Back,3899342199,213,1.0,3899342197,212,19.1,3899342195,141,73.0,3899342193,140,23.0,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468931,271,1,1,25,13,3adj8hkws0z1al232bg2h6tk0,1,23,82.3,2022-11-06T14:25:47.690Z,2022-11-07T06:52:27Z,3899342491,140,30.1,3899342495,212,11.3,3901659887,178,,3899342493,141,94.7,3899342489,56,Back,3899342497,213,0.8,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468981,272,1,1,25,14,3adj8hkws0z1al232bg2h6tk0,1,30.3,96.6,2022-11-06T14:25:49.576Z,2022-11-07T06:52:26Z,3901659921,178,,3899342789,213,5.0,3899342779,140,32.5,3899342781,141,86.0,3899342785,212,7.6,3899342777,56,Back,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482468997,273,1,1,25,17,3adj8hkws0z1al232bg2h6tk0,1,31.6,87.6,2022-11-06T14:25:51.898Z,2022-11-07T06:52:26Z,3899342867,141,90.5,3899342863,140,29.1,3901660035,178,,3899342875,212,3.3,3899342883,213,2.5,3899342861,56,Back,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469047,274,1,1,25,18,3adj8hkws0z1al232bg2h6tk0,1,27.8,90.4,2022-11-06T14:25:53.237Z,2022-11-07T06:52:25Z,3901660087,178,,3899343217,212,28.6,3899343213,140,5.0,3899343215,141,67.3,3899343211,56,Back,3899343219,213,3.7,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469113,275,1,1,25,22,3adj8hkws0z1al232bg2h6tk0,0,5.4,57.7,2022-11-06T14:25:57.205Z,2022-11-07T06:52:24Z,3899343603,213,5.7,3899343605,1,,3899343595,141,18.0,3899343589,56,Back,3899343591,140,47.2,3899343587,155,,3899343599,212,51.5,3901660123,178,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469135,270,49,1,25,26,bx0cdmzr2gwr70ez72dorx82p,1,50.5,81.6,2022-11-06T14:26:00.829Z,2022-11-07T06:52:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469223,271,1,1,25,29,bx0cdmzr2gwr70ez72dorx82p,1,61.9,81.5,2022-11-06T14:26:04.579Z,2022-11-07T06:52:22Z,3899344159,212,6.2,3901660225,178,,3899344153,56,Center,3899344155,140,62.2,3899344157,141,72.4,3899344161,213,4.8,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469313,272,1,1,25,32,bx0cdmzr2gwr70ez72dorx82p,1,63,78.2,2022-11-06T14:26:06.636Z,2022-11-07T06:52:21Z,3899344763,155,,3899344767,56,Left,3899344769,140,87.9,3901660257,178,,3899344773,141,95.2,3899344775,212,28.6,3899344777,213,0.4,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469455,273,1,1,25,38,bx0cdmzr2gwr70ez72dorx82p,1,80.4,96,2022-11-06T14:26:13.491Z,2022-11-07T06:52:18Z,3899345559,213,4.3,3899345551,141,84.1,3899345547,140,77.0,3899345543,56,Left,3901660311,178,,3899345555,212,8.8,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469523,274,1,1,25,43,bx0cdmzr2gwr70ez72dorx82p,1,81.8,85.3,2022-11-06T14:26:17.887Z,2022-11-07T06:52:16Z,3899345941,141,81.2,3899345937,56,Left,3899345943,212,9.4,3899345945,213,6.0,3901660351,178,,3899345939,140,90.3,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482469571,275,1,1,25,46,bx0cdmzr2gwr70ez72dorx82p,1,89.5,80.3,2022-11-06T14:26:21.311Z,2022-11-07T06:52:14Z,3899346205,141,72.7,3899346203,140,80.5,3899346207,212,10.8,3899346209,213,3.6,3899346201,56,Center,3901660379,178,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
