id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist
2469582071,457,4,2,46,8,4t4hod56fsj7utpjdor8so5q6,0,92.4,21.2,2022-10-09T12:04:35.473Z,2022-10-09T22:39:22Z,3831254459,152,,3831254455,294,,3831254453,13,,3831254457,56,Center,3831254461,286,,3831254495,233,419,3833569431,178,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582585,420,1,2,46,39,2cjpmotqo8phcqfpgo9xf4gel,0,15.2,82.3,2022-10-09T12:05:06.947Z,2022-10-09T22:56:38Z,3831256743,212,49.2,3831256749,1,,3831256745,213,6.2,3831256741,141,79.9,3833569741,178,,3831256739,140,62.0,3831256735,152,,3831256731,5,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,3831256737,56,Left,3831256733,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582599,458,44,2,46,42,4t4hod56fsj7utpjdor8so5q6,1,39.5,18.4,2022-10-09T12:05:09.826Z,2022-10-09T22:56:38Z,3831256801,56,Back,3831256803,285,,3831256879,233,421,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582595,421,44,2,46,42,2cjpmotqo8phcqfpgo9xf4gel,0,60.5,81.6,2022-10-09T12:05:09.827Z,2022-10-09T22:56:37Z,3831256987,233,458,3831256793,286,,3831256791,56,Left,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582615,459,1,2,46,42,4t4hod56fsj7utpjdor8so5q6,0,39.1,20.3,2022-10-09T12:05:09.925Z,2022-10-09T22:56:37Z,3831256907,141,18.2,3831256903,56,Right,3831256905,140,57.4,3831256909,212,19.3,3831256901,3,,3831256911,213,6.2,3833570257,388,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582649,422,1,2,46,43,2cjpmotqo8phcqfpgo9xf4gel,0,47.9,77.2,2022-10-09T12:05:11.113Z,2022-10-09T22:56:37Z,3833570763,178,,3831257055,141,70.5,3831257059,213,6.0,3831257045,3,,3831257049,56,Center,3831257053,140,65.1,3831257057,212,18.6,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582655,460,44,2,46,45,4t4hod56fsj7utpjdor8so5q6,1,34.5,20.7,2022-10-09T12:05:12.375Z,2022-10-09T22:56:36Z,3831257269,233,423,3831257087,56,Back,3831257089,285,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582693,423,44,2,46,45,2cjpmotqo8phcqfpgo9xf4gel,0,65.5,79.3,2022-10-09T12:05:12.376Z,2022-10-09T22:56:36Z,3831257245,286,,3831257241,56,Left,3831257275,233,460,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582675,461,1,2,46,45,4t4hod56fsj7utpjdor8so5q6,1,34,22.5,2022-10-09T12:05:12.509Z,2022-10-09T22:56:36Z,3831257165,56,Back,3831257169,141,34.5,3831257167,140,40.1,3831257163,3,,3833571385,388,,3831257173,213,0.9,3831257171,212,10.4,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582683,462,49,2,46,45,4t4hod56fsj7utpjdor8so5q6,1,39.5,33,2022-10-09T12:05:13.243Z,2022-10-09T22:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582733,463,1,2,46,46,4t4hod56fsj7utpjdor8so5q6,1,40.5,32.6,2022-10-09T12:05:14.223Z,2022-10-09T22:56:35Z,3831257403,213,1.0,3831257397,140,45.7,3831257401,212,10.3,3831257399,141,45.4,3831257395,56,Back,3833572059,178,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582743,464,50,2,46,47,4t4hod56fsj7utpjdor8so5q6,1,42,43.4,2022-10-09T12:05:14.882Z,2022-10-09T22:44:22Z,3831257433,286,,3831257539,233,424,3831257431,56,Back,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582751,424,7,2,46,49,2cjpmotqo8phcqfpgo9xf4gel,1,58,56.6,2022-10-09T12:05:16.392Z,2022-10-09T22:44:23Z,3833573283,178,,3831257463,285,,3832761981,384,,3831257517,233,464,3831257459,56,Center,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582759,425,49,2,46,50,2cjpmotqo8phcqfpgo9xf4gel,1,55.4,57.4,2022-10-09T12:05:18.245Z,2022-10-09T22:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582791,426,3,2,46,51,2cjpmotqo8phcqfpgo9xf4gel,1,54.5,52,2022-10-09T12:05:18.966Z,2022-10-09T22:56:33Z,3831257641,286,,3831257687,233,465,3832762363,464,,3831257639,56,Center,3833574427,178,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582767,465,45,2,46,51,4t4hod56fsj7utpjdor8so5q6,0,45.5,48,2022-10-09T12:05:18.966Z,2022-10-09T22:56:34Z,3831257535,285,,3831257693,233,426,3831257533,56,Back,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582855,427,1,2,46,52,2cjpmotqo8phcqfpgo9xf4gel,1,53.9,45.9,2022-10-09T12:05:19.753Z,2022-10-09T22:56:32Z,3833575067,178,,3831257943,140,60.6,3831257947,141,15.2,3831257941,56,Right,3831257951,212,22.0,3831257955,213,5.0,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582875,428,1,2,46,56,2cjpmotqo8phcqfpgo9xf4gel,0,66.9,9.7,2022-10-09T12:05:23.575Z,2022-10-09T22:56:32Z,3831258045,155,,3832762673,20,,3831258049,140,68.9,3831258051,141,15.3,3831258055,213,1.1,3831258043,2,,3832762671,224,,3831258047,56,Right,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,3831258053,212,4.3,3833575479,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582893,466,61,2,46,56,4t4hod56fsj7utpjdor8so5q6,1,29.5,87.2,2022-10-09T12:05:23.814Z,2022-10-09T22:56:31Z,3831258141,56,Back,3833576025,21,,3833576027,178,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582923,429,5,2,46,59,2cjpmotqo8phcqfpgo9xf4gel,1,68.7,-1.6,2022-10-09T12:05:26.754Z,2022-10-09T20:25:18Z,3831258269,347,,3831258261,56,Right,3831258321,233,467,,,,,,,,,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582905,467,5,2,46,59,4t4hod56fsj7utpjdor8so5q6,0,31.3,101.6,2022-10-09T12:05:26.754Z,2022-10-09T20:25:18Z,3831258337,233,429,3831258179,347,,3831258175,56,Back,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469582991,430,1,2,47,1,2cjpmotqo8phcqfpgo9xf4gel,1,79.6,0,2022-10-09T12:05:28.454Z,2022-10-09T22:56:31Z,3831258569,141,7.6,3831258565,56,Right,3831258563,107,,3831258567,140,60.4,3831258573,213,2.8,3831258571,212,21.1,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583021,431,1,2,47,4,2cjpmotqo8phcqfpgo9xf4gel,1,63.2,12.7,2022-10-09T12:05:32.165Z,2022-10-09T22:56:30Z,3831258687,213,5.1,3831258683,141,3.4,3831258685,212,6.8,3831258681,140,65.6,3833577455,178,,3831258679,56,Right,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583065,432,1,2,47,7,2cjpmotqo8phcqfpgo9xf4gel,1,76.2,4.1,2022-10-09T12:05:34.530Z,2022-10-09T22:56:29Z,3831258895,2,,3831258899,56,Center,3833577661,178,,3832765025,20,,3832765023,224,,3831258901,140,84.8,3831258905,212,26.6,3831258907,213,1.2,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,3831258903,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583071,433,61,2,47,8,2cjpmotqo8phcqfpgo9xf4gel,0,83.5,40.7,2022-10-09T12:05:35.696Z,2022-10-09T22:56:29Z,3833578155,178,,3831258935,56,Center,,,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583095,468,61,2,47,9,4t4hod56fsj7utpjdor8so5q6,0,23.5,60.9,2022-10-09T12:05:36.886Z,2022-10-09T22:56:28Z,3833578689,178,,3831259047,56,Back,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583587,435,3,2,47,10,2cjpmotqo8phcqfpgo9xf4gel,1,77.9,37.4,2022-10-09T12:05:38.264Z,2022-10-09T22:56:27Z,3831261423,233,469,3833579135,178,,3831261399,56,Center,3832766805,464,,3831261403,286,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583125,469,45,2,47,10,4t4hod56fsj7utpjdor8so5q6,0,22.1,62.6,2022-10-09T12:05:38.264Z,2022-10-09T22:56:27Z,3831259177,56,Back,3831259179,285,,3831261459,233,435,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469872629,868,3,2,47,11,2cjpmotqo8phcqfpgo9xf4gel,0,80.3,32.5,2022-10-09T12:05:39.295Z,2022-10-09T22:56:26Z,3833579437,178,,3832767193,467,1o7se1aziz6fpes5hey7yijft,3832767191,464,,3832767189,286,,3832767187,56,Center,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583301,434,4,2,47,12,2cjpmotqo8phcqfpgo9xf4gel,1,81.4,33.3,2022-10-09T12:05:39.790Z,2022-10-09T22:56:26Z,3831260083,233,470,3831260033,56,Center,3831260037,265,,3831260035,152,,3831260039,286,,3831260031,13,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469583185,470,4,2,47,12,4t4hod56fsj7utpjdor8so5q6,0,18.6,66.7,2022-10-09T12:05:39.791Z,2022-10-09T22:56:26Z,3831259469,13,,3831259481,285,,3831260111,233,434,3831259473,56,Back,3831259477,152,,3831259479,265,,3833581293,178,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584419,437,13,2,48,23,2cjpmotqo8phcqfpgo9xf4gel,1,78.2,29.8,2022-10-09T12:06:50.364Z,2022-10-09T22:56:25Z,3831266463,120,,3831264907,56,Center,3831266469,103,54.2,3831266465,85,,3831266471,458,,3831266047,20,,3833581617,178,,3831266467,102,46.1,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,3831264905,18,,3831266475,231,50.5,3831266473,230,98.7,3831266045,26,,,,,,,,,,,,,,,,,,,,,,,
2469584411,436,5,2,48,24,2cjpmotqo8phcqfpgo9xf4gel,0,101,45.6,2022-10-09T12:06:51.607Z,2022-10-09T20:26:31Z,3831265037,233,471,3831264855,56,Center,3831264857,346,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584433,471,5,2,48,24,4t4hod56fsj7utpjdor8so5q6,1,-1,54.4,2022-10-09T12:06:51.607Z,2022-10-09T20:26:30Z,3831264977,56,Back,3831264979,346,,3831264991,233,436,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584887,472,1,2,48,47,4t4hod56fsj7utpjdor8so5q6,0,5.7,51.2,2022-10-09T12:07:15.252Z,2022-10-09T22:56:25Z,3831267117,124,,3831267119,56,Right,3831267123,141,9.5,3831267127,213,5.8,3831267133,74,,3831267129,1,,3831267125,212,64.8,3831267121,140,61.2,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584845,438,44,2,48,51,2cjpmotqo8phcqfpgo9xf4gel,1,44.5,83,2022-10-09T12:07:18.790Z,2022-10-09T22:56:25Z,3831266921,56,Back,3831266923,285,,3831267317,233,473,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584897,473,44,2,48,51,4t4hod56fsj7utpjdor8so5q6,0,55.5,17,2022-10-09T12:07:18.791Z,2022-10-09T22:56:24Z,3831267169,56,Right,3831267171,286,,3831267325,233,438,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584855,439,1,2,48,51,2cjpmotqo8phcqfpgo9xf4gel,0,43.9,85.1,2022-10-09T12:07:18.925Z,2022-10-09T22:56:24Z,3833582459,388,,3831266961,212,16.4,3831266963,213,0.8,3831266959,141,100.0,3831266955,56,Left,3831266953,3,,3831266957,140,55.3,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469584861,440,5,2,48,53,2cjpmotqo8phcqfpgo9xf4gel,0,54.3,101.2,2022-10-09T12:07:20.775Z,2022-10-09T20:26:45Z,3831266987,347,,3831266985,56,Left,3831268481,233,474,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585139,474,5,2,48,53,4t4hod56fsj7utpjdor8so5q6,1,45.7,-1.2,2022-10-09T12:07:20.775Z,2022-10-09T20:26:45Z,3831268449,233,440,3831268407,347,,3831268405,56,Back,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585167,475,1,2,49,12,4t4hod56fsj7utpjdor8so5q6,1,50.2,0,2022-10-09T12:07:40.035Z,2022-10-09T22:56:23Z,3831268547,107,,3831268553,141,10.3,3831268557,213,0.6,3831268555,212,14.3,3831268551,140,61.4,3831268549,56,Right,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585185,476,1,2,49,13,4t4hod56fsj7utpjdor8so5q6,1,55.8,7,2022-10-09T12:07:41.066Z,2022-10-09T22:56:23Z,3831268621,213,6.2,3833583343,178,,3831268615,140,60.8,3831268619,212,5.3,3831268617,141,6.5,3831268613,56,Right,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585201,477,1,2,49,14,4t4hod56fsj7utpjdor8so5q6,1,54.9,1.4,2022-10-09T12:07:41.975Z,2022-10-09T22:56:23Z,3831268707,213,0.9,3831268703,141,12.3,3833583505,178,,3831268705,212,9.8,3831268695,56,Right,3831268699,140,61.0,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585219,478,1,2,49,15,4t4hod56fsj7utpjdor8so5q6,1,56.5,8,2022-10-09T12:07:42.524Z,2022-10-09T22:56:22Z,3831268771,213,6.2,3831268767,141,4.7,3831268763,56,Right,3831268769,212,17.1,3831268765,140,72.6,3833583749,178,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585303,479,1,2,49,17,4t4hod56fsj7utpjdor8so5q6,1,67.9,0.5,2022-10-09T12:07:44.484Z,2022-10-09T22:56:22Z,3831269135,141,12.0,3831269139,213,0.4,3831269131,56,Right,3831269137,212,21.3,3831269133,140,86.8,3833584001,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585311,441,45,2,49,20,2cjpmotqo8phcqfpgo9xf4gel,0,11.7,88.3,2022-10-09T12:07:47.814Z,2022-10-09T22:56:21Z,3831269177,285,,3831269175,56,Back,3831269337,233,480,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585347,480,3,2,49,20,4t4hod56fsj7utpjdor8so5q6,1,88.3,11.7,2022-10-09T12:07:47.814Z,2022-10-09T22:56:20Z,3831269327,233,441,3833584395,178,,3831269313,56,Right,3831269315,286,,3832770527,464,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585355,481,1,2,49,22,4t4hod56fsj7utpjdor8so5q6,0,88.8,17.3,2022-10-09T12:07:49.394Z,2022-10-09T22:56:20Z,3833584645,178,,3831269359,213,1.4,3831269355,141,44.5,3831269351,56,Center,3831269353,140,91.9,3831269357,212,18.8,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585367,442,52,2,49,25,2cjpmotqo8phcqfpgo9xf4gel,1,9,56.4,2022-10-09T12:07:52.598Z,2022-10-09T22:56:20Z,3832770789,376,,3833584965,178,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585643,443,80,2,49,36,2cjpmotqo8phcqfpgo9xf4gel,0,8,29.8,2022-10-09T12:08:03.712Z,2022-10-09T22:56:19Z,3831271223,189,,3833585337,178,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585691,444,1,2,49,37,2cjpmotqo8phcqfpgo9xf4gel,0,10.2,22.9,2022-10-09T12:08:04.921Z,2022-10-09T22:56:18Z,3831270997,213,0.0,3831270993,141,26.4,3831270999,1,,3831270991,140,63.8,3831270995,212,56.3,3831681749,155,,3831270989,56,Center,3833585505,178,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585689,482,49,2,49,41,4t4hod56fsj7utpjdor8so5q6,1,39.5,76.8,2022-10-09T12:08:08.344Z,2022-10-09T22:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585707,483,1,2,49,41,4t4hod56fsj7utpjdor8so5q6,1,39.4,77,2022-10-09T12:08:08.456Z,2022-10-09T22:56:17Z,3831271087,140,44.0,3831271089,141,60.3,3831271085,56,Back,3833586179,178,,3831271091,212,12.3,3831271093,213,5.1,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585745,484,1,2,49,44,4t4hod56fsj7utpjdor8so5q6,1,44.6,66.1,2022-10-09T12:08:11.772Z,2022-10-09T22:56:16Z,3833586585,178,,3831271227,56,Back,3831271231,141,95.4,3831271235,213,2.0,3831271233,212,22.2,3831271229,140,35.3,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585807,485,1,2,49,46,4t4hod56fsj7utpjdor8so5q6,1,37.8,90,2022-10-09T12:08:14.113Z,2022-10-09T22:56:15Z,3831271459,141,83.8,3831271451,56,Back,3831271455,140,43.6,3831271465,212,7.4,3833586851,178,,3831271471,213,5.7,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585871,486,1,2,49,49,4t4hod56fsj7utpjdor8so5q6,0,45.9,78.4,2022-10-09T12:08:16.865Z,2022-10-09T22:56:13Z,3831271779,56,Center,3831271777,155,,3831271787,213,5.5,3833587091,178,,3831271783,141,37.6,3831271785,212,41.2,3831271789,1,,3831271781,140,74.9,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585881,445,49,2,49,51,2cjpmotqo8phcqfpgo9xf4gel,1,28,53.5,2022-10-09T12:08:19.289Z,2022-10-09T22:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469585965,446,1,2,49,55,2cjpmotqo8phcqfpgo9xf4gel,1,23.9,84.6,2022-10-09T12:08:23.235Z,2022-10-09T22:56:11Z,3833587469,178,,3831272269,213,3.8,3831272261,56,Back,3831272265,141,63.4,3831272267,212,22.4,3831272263,140,7.6,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586003,447,1,2,49,59,2cjpmotqo8phcqfpgo9xf4gel,1,8.7,66,2022-10-09T12:08:26.535Z,2022-10-09T22:56:10Z,3831272417,140,13.3,3831272415,56,Back,3831272419,141,75.1,3833587693,178,,3831272423,213,0.9,3831272421,212,7.8,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586115,448,1,2,50,1,2cjpmotqo8phcqfpgo9xf4gel,1,15.8,77.1,2022-10-09T12:08:28.358Z,2022-10-09T22:56:10Z,3831272883,212,15.2,3833587931,178,,3831272885,213,4.2,3831272881,141,57.3,3831272879,140,9.0,3831272877,56,Back,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586161,449,1,2,50,7,2cjpmotqo8phcqfpgo9xf4gel,1,13.1,57.5,2022-10-09T12:08:34.346Z,2022-10-09T22:56:08Z,3831273131,212,18.8,3831273127,140,17.5,3833588189,178,,3831273125,56,Back,3831273133,213,5.0,3831273129,141,30.7,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586249,450,1,2,50,11,2cjpmotqo8phcqfpgo9xf4gel,1,20.5,30.6,2022-10-09T12:08:38.615Z,2022-10-09T22:56:06Z,3833588441,178,,3831273549,140,35.3,3831273555,212,15.6,3831273551,141,32.1,3831273547,56,Back,3831273561,213,0.1,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586329,451,1,2,50,16,2cjpmotqo8phcqfpgo9xf4gel,1,39.7,29.5,2022-10-09T12:08:43.774Z,2022-10-09T22:56:05Z,3831273895,213,0.1,3831273891,141,31.3,3831273893,212,13.9,3831273887,56,Center,3833588731,178,,3831273889,140,52.9,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586357,452,1,2,50,20,2cjpmotqo8phcqfpgo9xf4gel,1,59.2,13.8,2022-10-09T12:08:47.896Z,2022-10-09T22:56:04Z,3831273985,213,2.0,3831273981,141,30.4,3831273983,212,12.6,3831273977,56,Center,3831273979,140,53.9,3833589109,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586387,453,1,2,50,21,2cjpmotqo8phcqfpgo9xf4gel,1,55.3,24.3,2022-10-09T12:08:49.024Z,2022-10-09T22:56:04Z,3831274137,140,63.7,3831274139,141,34.3,3833589385,178,,3831274135,56,Center,3831274141,212,11.1,3831274143,213,0.7,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586405,454,1,2,50,22,2cjpmotqo8phcqfpgo9xf4gel,1,68.3,34.9,2022-10-09T12:08:50.026Z,2022-10-09T22:56:03Z,3833589653,178,,3831274205,140,64.2,3831274209,212,6.4,3831274207,141,28.0,3831274203,56,Center,3831274211,213,4.0,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469586473,455,1,2,50,24,2cjpmotqo8phcqfpgo9xf4gel,1,69.5,24.4,2022-10-09T12:08:51.553Z,2022-10-09T22:56:03Z,3831274531,212,29.4,3831274535,213,6.1,3831274527,141,14.6,3831274525,140,96.8,3831274521,56,Right,3833590033,178,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
