id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/10/value,qualifier/16/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/20/value
2512819573,179,1,1,22,9,3unkqo2g6ag99gd5ynz1j7vse,1,80,72.7,2023-02-26T14:22:22.099Z,2023-02-27T05:56:05Z,4059125291,140,71.6,4059125289,56,Center,4059125293,141,71.6,4061148305,178,,4059125295,212,8.9,4059125297,213,3.2,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512819607,180,1,1,22,10,3unkqo2g6ag99gd5ynz1j7vse,1,69.3,64.4,2023-02-26T14:22:22.981Z,2023-02-27T05:56:05Z,4059125503,141,89.3,4059125505,212,22.3,4059125507,213,0.9,4059125501,140,83.1,4059125499,56,Left,4061148485,178,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512819671,181,1,1,22,13,3unkqo2g6ag99gd5ynz1j7vse,0,82.2,88.3,2023-02-26T14:22:25.508Z,2023-02-27T05:56:04Z,4059125819,212,24.5,4059125811,155,,4060289669,224,,4060289671,72,,4061148539,178,,4059125813,56,Center,4059125809,2,,4059125821,213,5.1,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,4059125817,141,55.2,4059125815,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512820193,202,61,1,22,14,6xjy1q2m55iiwe8g1r1yffbc9,1,4.8,47.8,2023-02-26T14:22:27.023Z,2023-02-27T05:56:04Z,4061148689,178,,4059128383,56,Back,,,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512819723,182,16,1,22,17,3unkqo2g6ag99gd5ynz1j7vse,1,92.4,49.4,2023-02-26T14:22:29.373Z,2023-02-27T05:56:03Z,4059133573,280,PASS_LOST,4059126057,56,Center,4059133561,102,53.4,4060292483,396,50.7,4059133569,230,98.3,4059133577,282,154,4059133575,281,e0tmfkagd1lmf2hw7gctbaqqd,4059133559,77,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,4059130035,375,22:16.545,4059133565,214,,4059126045,22,,4059133567,458,4059126051,17,4059130027,72,,4061149193,178,4060292481,395,4059133563,103,4059130031,374,2023-02-26 14:22:28.778,4059133571,231,,,,,20.9,98,49.9,,,,,,,,,,
2512820809,203,1,1,23,10,6xjy1q2m55iiwe8g1r1yffbc9,1,49.8,49.4,2023-02-26T14:23:23.101Z,2023-02-27T02:01:59Z,4059131281,213,4.3,4059131275,141,46.6,4059131269,56,Back,4059131283,279,G,4059131271,140,49.1,4061149889,178,,4059131279,212,2.0,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512820839,204,1,1,23,11,6xjy1q2m55iiwe8g1r1yffbc9,1,50.6,47.5,2023-02-26T14:23:23.990Z,2023-02-27T05:56:02Z,4059131453,141,33.4,4059131451,140,44.4,4059131449,56,Back,4061149949,178,,4059131457,213,4.1,4059131455,212,11.6,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512820887,205,1,1,23,13,6xjy1q2m55iiwe8g1r1yffbc9,1,43.5,38,2023-02-26T14:23:25.675Z,2023-02-27T05:56:01Z,4059131665,140,45.7,4059131667,141,6.4,4059131673,213,4.8,4059131663,56,Back,4061150031,178,,4059131669,212,21.6,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512820967,206,1,1,23,16,6xjy1q2m55iiwe8g1r1yffbc9,1,47.8,9.1,2023-02-26T14:23:28.639Z,2023-02-27T05:56:00Z,4059132079,140,34.4,4061150071,178,,4059132083,212,14.1,4059132077,56,Back,4059132081,141,7.4,4059132089,213,3.2,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512820975,207,61,1,23,17,6xjy1q2m55iiwe8g1r1yffbc9,1,35.8,9.5,2023-02-26T14:23:29.873Z,2023-02-27T05:55:59Z,4061150097,178,,4059132125,56,Back,,,,,,,,,,,,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512821103,208,1,1,23,20,6xjy1q2m55iiwe8g1r1yffbc9,0,25.1,14.2,2023-02-26T14:23:32.382Z,2023-02-27T05:55:59Z,4059132661,1,,4059132655,141,23.3,4059132657,212,51.2,4059132649,155,,4059132653,140,73.5,4059132651,56,Center,4059132659,213,0.1,4061150207,178,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512821437,184,1,1,23,23,3unkqo2g6ag99gd5ynz1j7vse,0,28.9,76.5,2023-02-26T14:23:35.691Z,2023-02-27T05:55:58Z,4059134513,56,Back,4059134521,213,6.3,4059134517,141,76.4,4059134515,140,31.8,4061150273,388,,4059134519,212,3.0,4059134511,3,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512821129,209,4,1,23,25,6xjy1q2m55iiwe8g1r1yffbc9,1,71,17.9,2023-02-26T14:23:38.074Z,2023-02-27T05:33:23Z,4059132803,286,,4059138851,233,183,4059133323,13,,4059132801,56,Right,4059133325,264,,4059133327,152,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512821321,183,4,1,23,25,3unkqo2g6ag99gd5ynz1j7vse,0,29,82.1,2023-02-26T14:23:38.075Z,2023-02-27T05:33:24Z,4059138889,233,209,4059135123,264,,4059133813,152,,4059133815,285,,4059133809,56,Back,4059135121,13,,4061150479,388,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822011,210,1,1,24,22,6xjy1q2m55iiwe8g1r1yffbc9,0,69.7,28.4,2023-02-26T14:24:34.852Z,2023-02-27T05:55:57Z,4059137379,141,46.4,4059137383,213,0.6,4059137363,2,,4059137377,140,86.7,4060300915,20,,4059137375,56,Center,4059137369,152,,4061150749,178,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,4059137381,212,21.6,4060300913,224,,4059137365,5,,4059137367,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512825763,215,44,1,24,23,3unkqo2g6ag99gd5ynz1j7vse,1,11.9,52.5,2023-02-26T14:24:35.852Z,2023-02-27T05:55:57Z,4059165329,233,211,4059155495,56,Back,4059155497,285,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822037,211,44,1,24,23,6xjy1q2m55iiwe8g1r1yffbc9,0,88.1,47.5,2023-02-26T14:24:35.853Z,2023-02-27T05:55:56Z,4059165557,233,215,4059164699,286,,4059164697,56,Center,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512825803,216,12,1,24,23,3unkqo2g6ag99gd5ynz1j7vse,1,10.1,56.4,2023-02-26T14:24:35.960Z,2023-02-27T05:55:56Z,4059155713,212,2.1,4059155717,213,6.2,4059155709,141,56.0,4059155731,15,,4059155707,140,12.1,4061150907,388,,4059155705,56,Back,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822049,212,61,1,24,23,6xjy1q2m55iiwe8g1r1yffbc9,1,88.4,47.4,2023-02-26T14:24:35.972Z,2023-02-27T05:55:55Z,4061151067,15,,4061151069,388,,4059309441,56,Center,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822497,186,12,1,24,24,3unkqo2g6ag99gd5ynz1j7vse,1,19.6,47.3,2023-02-26T14:24:37.226Z,2023-02-27T05:55:55Z,4059139755,213,5.5,4059139749,140,23.9,4061151265,178,,4059139753,212,6.7,4059139747,56,Back,4059139751,141,40.0,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822147,214,1,1,24,27,6xjy1q2m55iiwe8g1r1yffbc9,1,71.5,64.2,2023-02-26T14:24:39.398Z,2023-02-27T05:55:55Z,4059138055,140,68.4,4059138061,213,1.8,4059138057,141,90.5,4061151445,178,,4059138051,56,Left,4059138059,212,18.2,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822203,215,1,1,24,33,6xjy1q2m55iiwe8g1r1yffbc9,1,72.5,96.6,2023-02-26T14:24:45.633Z,2023-02-27T05:55:52Z,4059138287,56,Left,4059138295,141,94.4,4059138299,212,18.4,4059138303,213,3.2,4059138291,140,55.0,4061151727,178,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822315,216,1,1,24,36,6xjy1q2m55iiwe8g1r1yffbc9,1,54.4,89.6,2023-02-26T14:24:48.263Z,2023-02-27T05:55:52Z,4059138797,213,4.5,4059138795,212,44.3,4061151857,178,,4059138799,1,,4059138791,140,43.8,4059138793,141,26.5,4059138785,155,,4059138787,196,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,4059138789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822343,217,1,1,24,42,6xjy1q2m55iiwe8g1r1yffbc9,1,51.6,21,2023-02-26T14:24:55.138Z,2023-02-27T05:55:50Z,4059138939,140,64.1,4059138941,141,32.2,4061152009,178,,4059138945,213,0.5,4059138943,212,15.2,4059138937,56,Center,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822357,218,1,1,24,43,6xjy1q2m55iiwe8g1r1yffbc9,1,58.8,35.2,2023-02-26T14:24:56.161Z,2023-02-27T05:55:50Z,4059138991,56,Right,4059139019,156,,4059138999,213,4.4,4059138993,140,54.7,4059138995,141,11.9,4061152239,178,,4059138997,212,16.4,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822447,219,1,1,24,47,6xjy1q2m55iiwe8g1r1yffbc9,1,53.8,10.5,2023-02-26T14:24:59.962Z,2023-02-27T05:55:49Z,4059139487,140,89.6,4059139493,212,37.6,4059139485,56,Right,4059139497,213,6.2,4059139501,1,,4059139491,141,8.3,4061152739,178,,4059139481,155,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822487,220,1,1,24,51,6xjy1q2m55iiwe8g1r1yffbc9,1,90.6,1.1,2023-02-26T14:25:03.469Z,2023-02-27T05:55:48Z,4059139707,140,83.6,4059139711,212,8.5,4059139705,56,Right,4059139709,141,7.4,4061152833,178,,4059139713,213,2.6,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513218089,1236,83,1,24,53,3unkqo2g6ag99gd5ynz1j7vse,1,9.6,90.8,2023-02-26T14:25:05.617Z,2023-02-27T05:32:08Z,4061260019,399,241345,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822491,221,61,1,24,53,6xjy1q2m55iiwe8g1r1yffbc9,0,90.1,9.1,2023-02-26T14:25:05.651Z,2023-02-27T05:55:47Z,4059139717,56,Right,4061153085,178,,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513040879,805,61,1,24,53,3unkqo2g6ag99gd5ynz1j7vse,1,8.3,98.4,2023-02-26T14:25:05.726Z,2023-02-27T05:55:46Z,4060306995,56,Back,4061153667,178,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822505,187,43,1,24,55,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-02-26T14:25:07.261Z,2023-02-26T19:03:45Z,4059139793,285,0,4060305511,144,7,4059139839,233,221,4059139789,56,Back,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822561,222,61,1,24,56,6xjy1q2m55iiwe8g1r1yffbc9,1,75.1,16.2,2023-02-26T14:25:08.488Z,2023-02-27T05:55:45Z,4059140069,56,Right,4061153885,178,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822597,223,1,1,24,57,6xjy1q2m55iiwe8g1r1yffbc9,1,76.5,26.6,2023-02-26T14:25:09.952Z,2023-02-27T05:55:45Z,4059140247,56,Center,4059140251,141,33.5,4061154061,178,,4059140255,213,1.9,4059140249,140,75.1,4059140253,212,4.9,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822601,224,1,1,24,59,6xjy1q2m55iiwe8g1r1yffbc9,0,72.6,41.8,2023-02-26T14:25:11.543Z,2023-02-27T05:55:44Z,4059140269,212,13.9,4059140271,213,5.4,4061154081,178,,4059140263,56,Center,4059140265,140,81.0,4059140267,141,26.0,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822645,188,8,1,24,59,3unkqo2g6ag99gd5ynz1j7vse,1,20.9,64,2023-02-26T14:25:12.081Z,2023-02-27T05:55:44Z,4059140469,56,Back,4061154181,178,,4060309341,384,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822665,189,49,1,25,1,3unkqo2g6ag99gd5ynz1j7vse,1,24,57.7,2023-02-26T14:25:13.420Z,2023-02-27T05:55:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822671,190,50,1,25,1,3unkqo2g6ag99gd5ynz1j7vse,1,23.6,57.9,2023-02-26T14:25:14.195Z,2023-02-27T05:55:43Z,4059140573,56,Back,4059140697,233,225,4059140575,285,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822679,225,7,1,25,2,6xjy1q2m55iiwe8g1r1yffbc9,1,76.4,42.1,2023-02-26T14:25:14.246Z,2023-02-27T05:55:42Z,4059140653,233,190,4059140585,286,,4059140583,56,Center,4061154617,178,,4060309751,384,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822689,226,49,1,25,3,6xjy1q2m55iiwe8g1r1yffbc9,1,72.1,37,2023-02-26T14:25:15.505Z,2023-02-27T05:55:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822723,227,1,1,25,3,6xjy1q2m55iiwe8g1r1yffbc9,1,72.2,36.5,2023-02-26T14:25:15.592Z,2023-02-27T05:55:41Z,4061154887,178,,4059140787,213,5.0,4059140785,212,15.5,4059140783,141,14.9,4059140779,56,Right,4059140781,140,76.9,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822819,228,1,1,25,5,6xjy1q2m55iiwe8g1r1yffbc9,1,80.4,19.5,2023-02-26T14:25:17.663Z,2023-02-27T05:55:40Z,4059141271,213,0.6,4059141269,212,19.9,4059141267,141,36.8,4059141265,140,95.7,4059141263,56,Center,4061154941,178,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822825,229,1,1,25,7,6xjy1q2m55iiwe8g1r1yffbc9,0,97.2,36.9,2023-02-26T14:25:19.659Z,2023-02-27T05:55:40Z,4059141513,286,,4059141307,141,39.2,4059141311,213,1.8,4059141309,212,1.6,4059141301,56,Center,4059141303,140,96.8,4059141509,233,191,4059141965,195,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,4059141507,236,,4061155015,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822853,191,74,1,25,7,3unkqo2g6ag99gd5ynz1j7vse,1,4,63.7,2023-02-26T14:25:19.751Z,2023-02-27T05:55:39Z,4059141553,233,229,4059141429,56,Back,4059141431,285,,4061155127,178,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822885,192,6,1,25,8,3unkqo2g6ag99gd5ynz1j7vse,0,3.4,59.2,2023-02-26T14:25:20.692Z,2023-02-27T02:06:25Z,4059141611,73,,4059141699,233,230,4059141607,56,Back,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512822879,230,6,1,25,8,6xjy1q2m55iiwe8g1r1yffbc9,1,96.6,40.8,2023-02-26T14:25:20.692Z,2023-02-27T02:06:25Z,4059141581,75,,4059141655,233,192,4059141579,56,Center,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823107,231,1,1,25,15,6xjy1q2m55iiwe8g1r1yffbc9,1,99.5,0.5,2023-02-26T14:25:27.859Z,2023-02-27T02:06:48Z,4059142535,140,91.0,4061155733,178,,4059142537,141,7.4,4059142533,56,Right,4059142545,213,2.7,4059142531,6,,4059142539,212,10.1,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513041947,806,45,1,25,21,3unkqo2g6ag99gd5ynz1j7vse,0,1.3,73.9,2023-02-26T14:25:34.121Z,2023-02-27T05:55:37Z,4060313091,56,Back,4060313141,233,878,4060313093,285,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513041939,878,3,1,25,21,6xjy1q2m55iiwe8g1r1yffbc9,1,98.7,26.1,2023-02-26T14:25:34.121Z,2023-02-27T05:55:36Z,4060313063,286,,4060313127,233,806,4060313223,464,,4060313061,56,Center,4061155897,178,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823137,232,1,1,25,22,6xjy1q2m55iiwe8g1r1yffbc9,1,99.4,26.5,2023-02-26T14:25:34.861Z,2023-02-27T05:55:36Z,4059142689,212,14.5,4059146497,210,15,4059142691,213,2.3,4061155947,178,,4059142683,56,Center,4059142685,140,90.0,4059306215,195,,4059146499,154,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,4059142687,141,42.2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823143,233,15,1,25,23,6xjy1q2m55iiwe8g1r1yffbc9,1,92,36.3,2023-02-26T14:25:35.494Z,2023-02-27T05:55:35Z,4059146511,80,,4059146527,147,45.6,4059146525,146,99,4059145961,20,,4059146509,25,,4059146523,103,18.4,4059142717,56,Center,4061156123,178,,9higgl848a37qflh0sts05tjp,C. Bayala,4059146515,154,,4061295905,63,,4059146521,102,,4059146517,55,4059150051,328,4059146513,29,,4059145991,233,,,,,,,,,,232,193,,47.5,,,,,,,,,,,,,
2512823159,193,10,1,25,23,3unkqo2g6ag99gd5ynz1j7vse,1,0.8,54.5,2023-02-26T14:25:35.959Z,2023-02-27T05:55:34Z,4059142795,56,Back,4059143629,179,,4059142793,182,,4059146019,233,233,4059143627,174,,4060315251,376,,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823179,234,44,1,25,25,6xjy1q2m55iiwe8g1r1yffbc9,1,91.5,41.2,2023-02-26T14:25:37.425Z,2023-02-27T05:55:34Z,4059142863,286,,4059142995,233,194,4059142861,56,Center,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823195,194,44,1,25,25,3unkqo2g6ag99gd5ynz1j7vse,0,8.5,58.8,2023-02-26T14:25:37.426Z,2023-02-27T05:55:33Z,4059143053,233,234,4059142933,56,Back,4059142935,285,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823187,235,1,1,25,25,6xjy1q2m55iiwe8g1r1yffbc9,0,91.5,39.3,2023-02-26T14:25:37.514Z,2023-02-27T05:55:33Z,4059142915,141,55.5,4059142917,212,11.0,4059142909,3,,4061156383,388,,4059142913,140,91.4,4059142911,56,Center,4059142919,213,1.6,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823237,195,12,1,25,25,3unkqo2g6ag99gd5ynz1j7vse,1,10.3,51.1,2023-02-26T14:25:37.948Z,2023-02-27T05:55:33Z,4059143155,56,Back,4059143161,212,9.0,4059143157,140,2.0,4059143163,213,2.9,4061156847,178,,4059143159,141,54.2,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823241,196,12,1,25,26,3unkqo2g6ag99gd5ynz1j7vse,1,0.6,56.2,2023-02-26T14:25:39.228Z,2023-02-27T05:55:32Z,4059143197,141,59.9,4061156963,21,,4059143255,167,,4059143201,212,3.0,4059143193,140,0.0,4059143189,56,Back,4059143205,213,2.2,4061156961,389,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823249,197,6,1,25,27,3unkqo2g6ag99gd5ynz1j7vse,0,3.8,52.2,2023-02-26T14:25:40.036Z,2023-02-27T02:07:57Z,4059143327,233,236,4059143223,73,,4059143219,56,Back,,,,,,,,,,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823221,236,6,1,25,27,6xjy1q2m55iiwe8g1r1yffbc9,1,96.2,47.8,2023-02-26T14:25:40.036Z,2023-02-27T02:07:58Z,4059143107,56,Center,4059143297,233,197,4059143109,75,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823541,237,1,1,25,42,6xjy1q2m55iiwe8g1r1yffbc9,1,99.5,0.5,2023-02-26T14:25:54.342Z,2023-02-27T02:08:05Z,4059144707,56,Right,4059144711,141,4.3,4059144705,6,,4061157159,178,,4059144713,212,5.1,4059144709,140,95.3,4059144715,213,2.6,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823551,238,61,1,25,45,6xjy1q2m55iiwe8g1r1yffbc9,0,96.3,10.8,2023-02-26T14:25:58.079Z,2023-02-27T05:55:31Z,4059144745,56,Right,4061157245,178,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512823571,198,5,1,25,47,3unkqo2g6ag99gd5ynz1j7vse,1,-0.7,86.6,2023-02-26T14:26:00.054Z,2023-02-27T02:08:13Z,4059144835,56,Back,4059144839,346,,4059145113,233,239,,,,,,,,,,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
