id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/16/value,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2510147533,375,7,1,38,27,4aghw9tyi8ba3ju1ne83gmf9w,0,51.4,25.1,2023-02-19T20:23:32.988Z,2023-02-20T02:25:40Z,4045035335,56,Center,4045465243,389,,4045035353,233,386,4045035337,285,,4045320205,385,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147595,387,4,1,38,30,27xvwccz8kpmqsefjv2b2sc0o,1,35.1,51,2023-02-19T20:23:35.349Z,2023-02-20T02:44:35Z,4045035711,13,,4045035723,286,,4045035719,56,Back,4045035713,294,,4045035721,152,,4045035707,233,376,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147585,376,4,1,38,30,4aghw9tyi8ba3ju1ne83gmf9w,0,64.9,49,2023-02-19T20:23:35.350Z,2023-02-20T02:44:35Z,4045035657,56,Center,4045035655,294,,4045035653,13,,4045035659,152,,4045035661,285,,4045035749,233,387,4045465413,178,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147705,388,1,1,38,42,27xvwccz8kpmqsefjv2b2sc0o,1,37.2,40.7,2023-02-19T20:23:47.513Z,2023-02-20T02:44:34Z,4045036377,189,,4045036341,56,Back,4045036347,212,12.1,4045036339,152,,4045036343,140,29.9,4045036349,213,2.3,4045465617,178,,4045036345,141,54.5,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,4045036337,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147721,389,1,1,38,43,27xvwccz8kpmqsefjv2b2sc0o,1,36.4,53.4,2023-02-19T20:23:48.711Z,2023-02-20T02:44:33Z,4045036437,213,1.8,4045036435,212,9.5,4045465873,178,,4045036429,56,Back,4045036433,141,67.1,4045036461,189,,4045036431,140,34.7,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147739,390,1,1,38,45,27xvwccz8kpmqsefjv2b2sc0o,1,38.9,70.1,2023-02-19T20:23:50.761Z,2023-02-20T02:44:32Z,4045036553,56,Back,4045036559,212,17.7,4045036555,140,34.8,4045036557,141,44.8,4045465923,178,,4045036561,213,4.5,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147753,391,1,1,38,49,27xvwccz8kpmqsefjv2b2sc0o,1,39.2,40.6,2023-02-19T20:23:54.079Z,2023-02-20T02:44:31Z,4045036623,213,4.9,4045036619,141,13.1,4045036615,56,Back,4045036621,212,19.2,4045466065,178,,4045036617,140,43.5,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147759,392,1,1,38,51,27xvwccz8kpmqsefjv2b2sc0o,1,45.4,15,2023-02-19T20:23:56.220Z,2023-02-20T02:44:30Z,4045036677,140,58.5,4045466125,178,,4045036679,141,4.9,4045036675,56,Right,4045036681,212,15.4,4045036683,213,5.8,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147787,393,1,1,38,52,27xvwccz8kpmqsefjv2b2sc0o,1,58.7,1.4,2023-02-19T20:23:57.138Z,2023-02-20T02:44:30Z,4045036851,140,45.7,4045036857,213,2.6,4045466259,178,,4045036853,141,13.1,4045036855,212,15.8,4045036849,56,Back,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147843,394,1,1,38,58,27xvwccz8kpmqsefjv2b2sc0o,1,55.5,21.1,2023-02-19T20:24:03.596Z,2023-02-20T02:44:27Z,4045466313,178,,4045037187,56,Center,4045037193,212,17.1,4045037195,213,1.6,4045037189,140,55.3,4045037191,141,46.3,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147873,395,1,1,39,2,27xvwccz8kpmqsefjv2b2sc0o,1,58.3,57.2,2023-02-19T20:24:07.931Z,2023-02-20T02:44:25Z,4045466331,178,,4045037333,56,Left,4045037347,213,1.4,4045037337,140,61.1,4045037343,212,20.2,4045037341,141,86.6,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147899,396,1,1,39,5,27xvwccz8kpmqsefjv2b2sc0o,1,62.5,86.7,2023-02-19T20:24:10.678Z,2023-02-20T02:44:24Z,4045037451,140,74.4,4045466373,178,,4045037453,141,96.0,4045037449,56,Left,4045037455,212,14.0,4045037457,213,0.5,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147915,397,1,1,39,7,27xvwccz8kpmqsefjv2b2sc0o,1,70.1,99.9,2023-02-19T20:24:12.378Z,2023-02-20T02:44:23Z,4045037551,213,3.8,4045466435,178,,4045037547,141,92.7,4045037545,140,64.5,4045037549,212,7.7,4045037543,56,Left,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147959,398,1,1,39,9,27xvwccz8kpmqsefjv2b2sc0o,1,60.4,85.4,2023-02-19T20:24:14.988Z,2023-02-20T02:44:21Z,4045466547,178,,4045037823,1,,4045037817,141,11.3,4045037813,56,Right,4045037809,155,,4045037811,196,,4045037819,212,58.6,4045037815,140,88.8,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,4045037821,213,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,
2510148009,399,1,1,39,14,27xvwccz8kpmqsefjv2b2sc0o,1,89.6,7.1,2023-02-19T20:24:19.584Z,2023-02-20T02:44:20Z,4045038079,56,Center,4045038081,140,72.8,4045038085,212,20.8,4045466625,178,,4045038083,141,23.2,4045038087,213,2.6,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148013,400,61,1,39,18,27xvwccz8kpmqsefjv2b2sc0o,1,82.1,23.2,2023-02-19T20:24:23.481Z,2023-02-20T02:44:18Z,4045466865,178,,4045038105,56,Center,,,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148041,401,1,1,39,20,27xvwccz8kpmqsefjv2b2sc0o,0,88.9,18.6,2023-02-19T20:24:25.512Z,2023-02-20T02:44:17Z,4045467251,178,,4045038251,213,1.5,4045038241,140,90.0,4045038231,2,,4045321261,225,,4045038237,56,Center,4045038245,141,38.3,4045038249,212,13.4,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,4045321263,386,4045321265,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148035,377,61,1,39,21,4aghw9tyi8ba3ju1ne83gmf9w,1,10,59.3,2023-02-19T20:24:26.096Z,2023-02-20T02:44:17Z,4045038211,56,Back,4045468105,178,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148047,378,61,1,39,21,4aghw9tyi8ba3ju1ne83gmf9w,1,7.9,50.2,2023-02-19T20:24:26.479Z,2023-02-20T02:44:16Z,4045468231,21,,4045468233,178,,4045038277,56,Back,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148071,402,61,1,39,21,27xvwccz8kpmqsefjv2b2sc0o,1,90.4,47.7,2023-02-19T20:24:26.707Z,2023-02-20T02:44:16Z,4045468413,178,,4045038371,56,Center,,,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148055,379,61,1,39,21,4aghw9tyi8ba3ju1ne83gmf9w,1,7.7,52,2023-02-19T20:24:26.930Z,2023-02-20T02:44:15Z,4045468557,178,,4045038313,56,Back,4045468555,21,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149757,430,61,1,39,22,27xvwccz8kpmqsefjv2b2sc0o,1,91.8,46.4,2023-02-19T20:24:27.222Z,2023-02-20T02:44:15Z,4045468969,178,,4045047329,56,Center,4045468967,21,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510150763,406,12,1,39,22,4aghw9tyi8ba3ju1ne83gmf9w,1,7.9,53.1,2023-02-19T20:24:27.263Z,2023-02-20T02:44:14Z,4045469097,178,,4045052861,212,5.6,4045052859,141,54.8,4045052855,56,Back,4045052857,140,13.1,4045052863,213,0.2,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148155,382,12,1,39,24,4aghw9tyi8ba3ju1ne83gmf9w,1,11,57.5,2023-02-19T20:24:29.543Z,2023-02-20T02:44:13Z,4045038783,213,0.3,4045038777,140,32.9,4045469443,178,,4045038781,212,24.4,4045038775,56,Back,4045038779,141,69.6,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148059,380,43,1,39,24,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-02-19T20:24:30.050Z,2023-02-19T20:26:51Z,4045038333,56,Back,4045046679,144,61,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148063,381,43,1,39,25,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-02-19T20:24:30.210Z,2023-02-19T20:26:13Z,4045038349,56,Back,4045044683,144,61,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148075,403,43,1,39,27,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-19T20:24:32.139Z,2023-02-19T20:26:23Z,4045045233,144,61,4045038389,56,Center,,,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148083,404,43,1,39,27,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-19T20:24:32.299Z,2023-02-19T20:26:25Z,4045038419,56,Center,4045045319,144,61,,,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148087,405,43,1,39,27,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-19T20:24:32.460Z,2023-02-19T20:26:26Z,4045038431,56,Center,4045045387,144,61,,,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148129,406,1,1,39,27,27xvwccz8kpmqsefjv2b2sc0o,1,71.8,31.9,2023-02-19T20:24:32.514Z,2023-02-20T02:44:11Z,4045038627,56,Right,4045038635,213,5.0,4045469529,178,,4045038633,212,19.2,4045038629,140,77.3,4045038631,141,5.0,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148149,407,1,1,39,30,27xvwccz8kpmqsefjv2b2sc0o,0,79.6,9.1,2023-02-19T20:24:35.471Z,2023-02-20T02:44:10Z,4045038751,56,Center,4045038757,212,28.0,4045038753,140,100.0,4045038759,213,0.6,4045038755,141,33.8,4045469929,178,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148161,383,5,1,39,32,4aghw9tyi8ba3ju1ne83gmf9w,1,-0.6,64.8,2023-02-19T20:24:38.011Z,2023-02-20T00:27:12Z,4045038807,56,Back,4045038809,346,,4045038829,233,408,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148153,408,5,1,39,32,27xvwccz8kpmqsefjv2b2sc0o,0,100.6,35.2,2023-02-19T20:24:38.011Z,2023-02-20T00:27:12Z,4045038767,56,Center,4045038867,233,383,4045038769,346,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148437,384,1,1,39,43,4aghw9tyi8ba3ju1ne83gmf9w,1,5.3,49.7,2023-02-19T20:24:48.346Z,2023-02-20T02:44:09Z,4045040369,56,Back,4045048789,189,,4045040371,140,26.4,4045040367,124,,4045048661,237,,4045040373,141,37.1,4045040375,212,23.8,4045040377,213,5.9,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148473,385,1,1,39,52,4aghw9tyi8ba3ju1ne83gmf9w,1,39.5,43.2,2023-02-19T20:24:57.386Z,2023-02-20T02:44:09Z,4045040541,56,Back,4045040553,213,1.4,4045470111,178,,4045040543,140,45.3,4045040549,212,30.8,4045040547,141,87.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148489,386,1,1,39,57,4aghw9tyi8ba3ju1ne83gmf9w,1,61.6,83.2,2023-02-19T20:25:02.375Z,2023-02-20T02:44:07Z,4045040611,140,69.8,4045470345,178,,4045040617,213,0.8,4045040613,141,95.1,4045040615,212,11.8,4045040609,56,Left,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148525,387,1,1,40,0,4aghw9tyi8ba3ju1ne83gmf9w,1,72.5,94.2,2023-02-19T20:25:05.886Z,2023-02-20T02:44:05Z,4045040825,141,89.0,4045040829,212,12.9,4045040831,213,3.4,4045040821,140,60.7,4045470415,178,,4045040817,56,Left,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148535,388,1,1,40,3,4aghw9tyi8ba3ju1ne83gmf9w,1,60.8,86.5,2023-02-19T20:25:08.335Z,2023-02-20T02:44:04Z,4045040885,212,10.7,4045040883,141,72.7,4045470511,178,,4045040887,213,4.2,4045040879,56,Center,4045040881,140,55.9,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148557,389,1,1,40,5,4aghw9tyi8ba3ju1ne83gmf9w,1,55.8,75.8,2023-02-19T20:25:10.387Z,2023-02-20T02:44:03Z,4045470537,178,,4045040999,212,9.8,4045040989,56,Left,4045040995,141,90.2,4045041001,213,1.5,4045040991,140,56.3,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148661,390,1,1,40,6,4aghw9tyi8ba3ju1ne83gmf9w,1,57.2,91.2,2023-02-19T20:25:11.126Z,2023-02-20T02:44:03Z,4045041559,212,27.5,4045041553,140,34.6,4045041555,141,70.8,4045041551,56,Back,4045041561,213,3.7,4045470601,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148709,391,1,1,40,14,4aghw9tyi8ba3ju1ne83gmf9w,1,41.4,71.2,2023-02-19T20:25:19.387Z,2023-02-20T02:44:00Z,4045041775,213,0.9,4045041771,141,93.0,4045041773,212,19.3,4045041769,140,53.1,4045470653,178,,4045041767,56,Left,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148737,392,1,1,40,18,4aghw9tyi8ba3ju1ne83gmf9w,0,51.5,87.5,2023-02-19T20:25:23.636Z,2023-02-20T02:43:58Z,4045041867,155,,4045470741,178,,4045041869,56,Center,4045041871,140,89.9,4045041877,213,5.8,4045041875,212,46.7,4045041873,141,52.8,4045041879,1,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148765,409,52,1,40,21,27xvwccz8kpmqsefjv2b2sc0o,1,8.2,47.5,2023-02-19T20:25:26.762Z,2023-02-20T02:43:57Z,4045322357,377,,4045470799,178,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148931,410,80,1,40,34,27xvwccz8kpmqsefjv2b2sc0o,0,16.9,50.1,2023-02-19T20:25:39.220Z,2023-02-20T02:18:55Z,4045471335,178,,4045043779,189,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148959,411,1,1,40,34,27xvwccz8kpmqsefjv2b2sc0o,1,19.6,50.3,2023-02-19T20:25:39.472Z,2023-02-20T02:43:57Z,4045043841,189,,4045043061,56,Back,4045043065,141,69.8,4045043063,140,21.3,4045043069,213,1.4,4045471417,178,,4045043067,212,13.4,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148989,412,1,1,40,36,27xvwccz8kpmqsefjv2b2sc0o,1,20.4,74.1,2023-02-19T20:25:42.013Z,2023-02-20T02:43:56Z,4045471497,178,,4045043191,141,92.1,4045043187,56,Back,4045043195,213,1.2,4045043189,140,24.5,4045043193,212,13.0,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149079,413,1,1,40,39,27xvwccz8kpmqsefjv2b2sc0o,1,22.6,96.1,2023-02-19T20:25:44.371Z,2023-02-20T02:43:55Z,4045043631,141,93.9,4045043625,155,,4045471567,178,,4045043635,213,6.2,4045043633,212,21.3,4045043629,140,42.8,4045043627,56,Back,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149083,414,4,1,40,44,27xvwccz8kpmqsefjv2b2sc0o,1,42.8,96.4,2023-02-19T20:25:49.487Z,2023-02-20T02:43:53Z,4045043661,152,,4045043717,233,393,4045043663,286,,4045043657,295,,4045043655,13,,4045043659,56,Back,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149091,393,4,1,40,44,4aghw9tyi8ba3ju1ne83gmf9w,0,57.2,3.6,2023-02-19T20:25:49.488Z,2023-02-20T02:43:52Z,4045043693,56,Right,4045043695,152,,4045043689,13,,4045043697,285,,4045043691,295,,4045471691,178,,4045043745,233,414,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149279,415,1,1,41,2,27xvwccz8kpmqsefjv2b2sc0o,1,46.3,92,2023-02-19T20:26:07.514Z,2023-02-20T02:43:52Z,4045044493,152,,4045044497,140,35.8,4045044501,212,16.9,4045044509,189,,4045044499,141,73.1,4045044495,56,Back,4045471759,178,,4045044491,5,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,4045044503,213,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
2510149369,416,1,1,41,7,27xvwccz8kpmqsefjv2b2sc0o,1,49.5,48.3,2023-02-19T20:26:12.720Z,2023-02-20T02:43:50Z,4045471847,178,,4045044973,213,4.5,4045044967,140,45.6,4045044965,56,Back,4045044971,212,17.2,4045044969,141,23.8,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149405,417,1,1,41,10,27xvwccz8kpmqsefjv2b2sc0o,1,50.5,26.2,2023-02-19T20:26:15.461Z,2023-02-20T02:43:49Z,4045045139,141,4.0,4045045135,56,Right,4045472051,178,,4045045137,140,58.5,4045045143,213,5.2,4045045141,212,17.3,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149441,418,1,1,41,16,27xvwccz8kpmqsefjv2b2sc0o,1,56.8,20.8,2023-02-19T20:26:21.890Z,2023-02-20T02:43:47Z,4045045321,56,Back,4045472109,178,,4045045327,212,24.5,4045045325,141,49.6,4045045329,213,2.2,4045045323,140,42.8,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149465,419,1,1,41,19,27xvwccz8kpmqsefjv2b2sc0o,1,44.2,56.8,2023-02-19T20:26:25.001Z,2023-02-20T02:43:45Z,4045045453,213,1.4,4045045445,56,Back,4045045449,141,85.7,4045045447,140,46.8,4045045451,212,19.8,4045472179,178,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149501,420,1,1,41,22,27xvwccz8kpmqsefjv2b2sc0o,1,48.2,85.8,2023-02-19T20:26:27.346Z,2023-02-20T02:43:44Z,4045045601,140,39.8,4045472223,178,,4045045599,56,Back,4045045603,141,69.2,4045045605,212,14.3,4045045607,213,4.0,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149535,421,1,1,41,24,27xvwccz8kpmqsefjv2b2sc0o,1,36.9,73.6,2023-02-19T20:26:30.038Z,2023-02-20T02:43:43Z,4045045759,141,55.7,4045045755,56,Back,4045045757,140,21.0,4045472321,178,,4045045763,213,3.8,4045045761,212,20.7,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149575,422,1,1,41,28,27xvwccz8kpmqsefjv2b2sc0o,1,21.2,52.9,2023-02-19T20:26:33.250Z,2023-02-20T02:43:42Z,4045045941,213,5.5,4045045935,140,31.4,4045045933,56,Back,4045045939,212,15.5,4045472401,178,,4045045937,141,36.5,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149639,423,1,1,41,33,27xvwccz8kpmqsefjv2b2sc0o,1,43.7,34.7,2023-02-19T20:26:38.888Z,2023-02-20T02:43:40Z,4045046277,212,26.6,4045472473,178,,4045046273,140,65.5,4045046279,213,5.8,4045046275,141,14.9,4045046271,56,Right,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149669,424,1,1,41,38,27xvwccz8kpmqsefjv2b2sc0o,1,75.9,26.6,2023-02-19T20:26:44.012Z,2023-02-20T02:43:37Z,4045046433,141,35.3,4045046429,56,Center,4045046435,212,9.8,4045046437,213,0.7,4045046431,140,83.3,4045472553,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149675,425,1,1,41,39,27xvwccz8kpmqsefjv2b2sc0o,0,81.8,39.1,2023-02-19T20:26:44.609Z,2023-02-20T02:43:36Z,4045046449,141,38.5,4045046453,213,3.3,4045046451,212,2.6,4045046445,56,Center,4045046447,140,79.4,4045472803,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149673,394,49,1,41,40,4aghw9tyi8ba3ju1ne83gmf9w,1,20.5,53.3,2023-02-19T20:26:45.982Z,2023-02-20T02:43:36Z,,,,,,,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149679,395,61,1,41,41,4aghw9tyi8ba3ju1ne83gmf9w,0,17.8,55,2023-02-19T20:26:46.596Z,2023-02-20T02:43:35Z,4045472973,178,,4045046467,56,Back,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510149683,426,49,1,41,42,27xvwccz8kpmqsefjv2b2sc0o,1,85.1,33.1,2023-02-19T20:26:47.406Z,2023-02-20T02:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
