id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/10/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469636157,11,7,1,0,22,75qj99fhg5c0ztj2tva5u4uii,1,21.1,20.6,2022-10-09T13:00:40.055Z,2022-10-10T05:55:42Z,3831506015,285,,3832634415,383,,3831506097,233,7,3831506013,56,Back,3834337383,178,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636169,12,4,1,0,23,75qj99fhg5c0ztj2tva5u4uii,1,23.3,21.6,2022-10-09T13:00:40.952Z,2022-10-10T05:55:41Z,3831506281,233,8,3831506041,56,Back,3831506043,152,,3831506047,285,,3831506039,13,,3831506045,265,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636199,8,4,1,0,23,71ajatxnuhc5cnm3xvgdky49w,0,76.7,78.4,2022-10-09T13:00:40.953Z,2022-10-10T05:55:41Z,3831506295,233,12,3831506235,286,,3831506227,13,,3831506233,265,,3834337453,178,,3831506229,56,Center,3831506231,152,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636455,13,1,1,0,39,75qj99fhg5c0ztj2tva5u4uii,1,27.2,16.8,2022-10-09T13:00:56.786Z,2022-10-10T05:55:41Z,3831507467,141,41.2,3831507461,152,,3831507469,212,24.4,3831507463,56,Back,3831507465,140,10.1,3831507459,5,,3834337563,178,,3831507471,213,2.4,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636511,14,1,1,0,42,75qj99fhg5c0ztj2tva5u4uii,1,16,41.3,2022-10-09T13:00:59.876Z,2022-10-10T05:55:40Z,3831507769,212,24.8,3831507763,56,Back,3831507767,141,76.1,3834337621,178,,3831507771,213,1.3,3831507765,140,23.0,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636617,15,1,1,0,45,75qj99fhg5c0ztj2tva5u4uii,1,22.6,71,2022-10-09T13:01:02.669Z,2022-10-10T05:55:39Z,3834337681,178,,3831508185,213,1.1,3831508175,140,31.0,3831508181,212,17.9,3831508171,56,Back,3831508177,141,93.9,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636711,16,1,1,0,48,75qj99fhg5c0ztj2tva5u4uii,1,38.2,91.4,2022-10-09T13:01:06.164Z,2022-10-10T05:55:38Z,3831508635,56,Left,3831508643,213,0.1,3831508637,140,66.1,3831508641,212,29.6,3831508639,141,97.5,3834337789,178,,3831508633,155,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636745,17,1,1,0,53,75qj99fhg5c0ztj2tva5u4uii,1,66.8,99.9,2022-10-09T13:01:10.768Z,2022-10-10T05:55:37Z,3831508817,140,63.8,3831508823,213,4.6,3834337935,178,,3831508819,141,71.1,3831508821,212,19.8,3831508815,56,Center,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636793,18,1,1,0,55,75qj99fhg5c0ztj2tva5u4uii,1,64.8,70.1,2022-10-09T13:01:13.344Z,2022-10-10T05:55:35Z,3831509057,212,15.9,3834338127,178,,3831509051,56,Left,3831509059,213,1.9,3831509053,140,60.2,3831509055,141,92.4,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636853,19,1,1,0,58,75qj99fhg5c0ztj2tva5u4uii,0,60.2,89.2,2022-10-09T13:01:16.166Z,2022-10-10T05:55:35Z,3831509425,213,5.5,3831509417,56,Center,3831509423,212,60.8,3831509413,155,,3831509419,140,100.0,3834338249,178,,3831509421,141,25.6,3831509429,1,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636879,9,5,1,1,2,71ajatxnuhc5cnm3xvgdky49w,1,-1.1,78.2,2022-10-09T13:01:20.089Z,2022-10-10T02:07:21Z,3831509581,56,Back,3831509591,233,20,3831509583,346,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636859,20,5,1,1,2,75qj99fhg5c0ztj2tva5u4uii,0,101.1,21.8,2022-10-09T13:01:20.089Z,2022-10-10T02:07:22Z,3831509641,233,9,3831509467,346,,3831509465,56,Center,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637057,10,1,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,5.6,63.9,2022-10-09T13:01:28.626Z,2022-10-10T05:55:34Z,3831510405,213,4.8,3831510399,140,8.2,3831510397,56,Back,3831510403,212,21.3,3831510401,141,32.9,3831510395,124,,3831510409,237,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637189,11,1,1,1,17,71ajatxnuhc5cnm3xvgdky49w,1,26.8,25.8,2022-10-09T13:01:35.385Z,2022-10-10T05:55:31Z,3831511085,140,42.2,3831511091,213,0.5,3831511087,141,39.1,3834338537,178,,3831511089,212,18.5,3831511083,56,Back,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470153885,881,67,1,1,18,71ajatxnuhc5cnm3xvgdky49w,1,44.1,36.1,2022-10-09T13:01:36.565Z,2022-10-10T05:55:31Z,3834362939,233,1008,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470153883,1008,67,1,1,18,75qj99fhg5c0ztj2tva5u4uii,0,55.9,63.9,2022-10-09T13:01:36.566Z,2022-10-10T05:55:30Z,3834362943,233,881,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637199,12,61,1,1,19,71ajatxnuhc5cnm3xvgdky49w,0,43.1,32.6,2022-10-09T13:01:37.109Z,2022-10-10T05:55:29Z,3834338651,178,,3831511121,56,Back,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637195,21,49,1,1,20,75qj99fhg5c0ztj2tva5u4uii,1,57.8,73,2022-10-09T13:01:38.315Z,2022-10-10T05:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637221,22,1,1,1,20,75qj99fhg5c0ztj2tva5u4uii,1,57.7,73.5,2022-10-09T13:01:38.396Z,2022-10-10T05:55:28Z,3834338761,178,,3831511227,213,0.1,3831511223,141,74.8,3831511221,140,63.5,3831511219,56,Center,3831511225,212,6.2,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470153919,1018,43,1,1,21,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-09T13:01:38.818Z,2022-10-10T02:41:18Z,3834363389,144,82,3834363151,178,0,,,,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637227,23,3,1,1,22,75qj99fhg5c0ztj2tva5u4uii,0,60.1,72.7,2022-10-09T13:01:40.238Z,2022-10-10T05:55:27Z,3832656131,465,,3831511241,286,,3831511743,233,13,3831511239,56,Center,3834338871,178,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637261,13,7,1,1,22,71ajatxnuhc5cnm3xvgdky49w,1,39.9,27.3,2022-10-09T13:01:40.561Z,2022-10-10T05:55:26Z,3831511397,233,23,3831511365,56,Back,3831511367,285,,3832656295,385,,3834338951,178,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470153939,883,43,1,1,23,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-10-09T13:01:40.670Z,2022-10-10T02:41:30Z,3834363309,178,0,3834363525,144,82,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637285,15,1,1,1,24,71ajatxnuhc5cnm3xvgdky49w,0,40.7,36.4,2022-10-09T13:01:41.849Z,2022-10-10T05:55:26Z,3831511501,56,Back,3831511545,233,24,3831511507,141,39.7,3831511513,213,1.5,3831511549,286,,3831511503,140,40.9,3834339091,178,,3831511511,212,2.3,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,3831511543,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637259,24,74,1,1,24,75qj99fhg5c0ztj2tva5u4uii,1,60.5,66.6,2022-10-09T13:01:41.908Z,2022-10-10T05:55:26Z,3834339157,178,,3831511357,56,Center,3831511567,233,15,3831511359,285,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637263,14,43,1,1,24,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-10-09T13:01:42.155Z,2022-10-09T16:34:56Z,3832659849,144,49,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469853181,826,49,1,1,25,71ajatxnuhc5cnm3xvgdky49w,1,43.9,24.9,2022-10-09T13:01:43.296Z,2022-10-10T05:55:25Z,,,,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637329,16,1,1,1,26,71ajatxnuhc5cnm3xvgdky49w,1,45.8,20.7,2022-10-09T13:01:44.081Z,2022-10-10T05:55:25Z,3834339309,178,,3831511689,212,14.6,3831511683,56,Back,3831511687,141,4.3,3831511691,213,4.0,3831511685,140,36.8,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637361,17,1,1,1,28,71ajatxnuhc5cnm3xvgdky49w,1,42.6,6.7,2022-10-09T13:01:45.808Z,2022-10-10T05:55:22Z,3831511887,213,0.8,3831511879,56,Right,3831511883,141,20.0,3831511881,140,51.5,3831511885,212,13.0,3834339371,178,,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637577,18,1,1,1,30,71ajatxnuhc5cnm3xvgdky49w,1,55.4,15.2,2022-10-09T13:01:48.142Z,2022-10-10T05:55:20Z,3834505603,1,,3831512895,140,84.9,3834339453,178,,3831512901,212,32.0,3831512905,213,6.0,3831512893,56,Right,3831512897,141,3.1,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637603,19,3,1,1,36,71ajatxnuhc5cnm3xvgdky49w,0,96.4,2.9,2022-10-09T13:01:53.897Z,2022-10-10T05:27:34Z,3831512995,286,,3832662077,465,,3831513121,233,25,3831512991,56,Right,3834339533,178,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637569,25,7,1,1,36,75qj99fhg5c0ztj2tva5u4uii,1,3.6,97.1,2022-10-09T13:01:54.171Z,2022-10-10T05:27:34Z,3834339625,178,,3831513065,233,19,3831512839,56,Back,3831512841,285,,3832662311,383,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637585,26,49,1,1,37,75qj99fhg5c0ztj2tva5u4uii,1,2.3,97.5,2022-10-09T13:01:54.595Z,2022-10-10T05:55:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637609,27,1,1,1,38,75qj99fhg5c0ztj2tva5u4uii,0,0.9,92.9,2022-10-09T13:01:55.929Z,2022-10-10T05:55:19Z,3831513023,213,0.2,3831513259,233,20,3831513019,141,94.8,3831513021,212,6.1,3831513257,236,,3834339777,178,,3831513017,140,6.6,3831513267,286,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,3831513015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637643,20,74,1,1,38,71ajatxnuhc5cnm3xvgdky49w,1,95.7,7.1,2022-10-09T13:01:56.051Z,2022-10-10T05:55:19Z,3831513189,56,Right,3831513191,285,,3834339817,178,,3831513279,233,27,,,,,,,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637711,22,49,1,1,40,71ajatxnuhc5cnm3xvgdky49w,1,95.7,1.8,2022-10-09T13:01:58.038Z,2022-10-10T05:55:19Z,,,,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
