id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2515821557,156,8,1,13,28,3unkqo2g6ag99gd5ynz1j7vse,1,20.9,4.5,2023-03-05T12:15:19.774Z,2023-03-05T22:10:01Z,4076781045,389,,4076028387,385,,4074990451,56,Back,,,,,,,,,,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821657,137,5,1,13,29,4t4hod56fsj7utpjdor8so5q6,1,76.6,101.5,2023-03-05T12:15:20.270Z,2023-03-05T18:24:08Z,4074990959,56,Left,4074990963,233,157,4074990961,347,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821561,157,5,1,13,29,3unkqo2g6ag99gd5ynz1j7vse,0,23.4,-1.5,2023-03-05T12:15:20.270Z,2023-03-05T18:24:08Z,4074990467,347,,4074990465,56,Back,4074990987,233,137,,,,,,,,,,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821683,138,1,1,13,38,4t4hod56fsj7utpjdor8so5q6,1,78.6,100,2023-03-05T12:15:29.483Z,2023-03-05T22:10:01Z,4074991109,107,,4074991119,213,4.6,4074991117,212,7.2,4074991113,140,78.0,4074991115,141,91.4,4074991111,56,Left,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821717,139,1,1,13,39,4t4hod56fsj7utpjdor8so5q6,1,78,93.3,2023-03-05T12:15:30.217Z,2023-03-05T22:10:00Z,4074991269,56,Left,4074991277,213,2.5,4076781511,178,,4074991273,141,96.8,4074991275,212,4.0,4074991271,140,74.9,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516177967,1076,83,1,13,42,3unkqo2g6ag99gd5ynz1j7vse,1,26.7,1.6,2023-03-05T12:15:33.251Z,2023-03-05T21:52:48Z,4076868905,399,230971,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821735,140,1,1,13,42,4t4hod56fsj7utpjdor8so5q6,1,73.2,98.5,2023-03-05T12:15:33.306Z,2023-03-05T22:10:00Z,4076781669,178,,4074991391,141,95.6,4074991395,213,4.8,4074991393,212,2.0,4074991389,140,73.3,4074991387,56,Left,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821757,141,1,1,13,43,4t4hod56fsj7utpjdor8so5q6,1,75.2,98.1,2023-03-05T12:15:34.311Z,2023-03-05T22:09:59Z,4074991503,56,Left,4074991511,213,4.7,4076781813,178,,4074991505,140,75.1,4074991507,141,81.2,4074991509,212,11.5,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821765,142,1,1,13,43,4t4hod56fsj7utpjdor8so5q6,1,77,85.4,2023-03-05T12:15:35.170Z,2023-03-05T22:09:59Z,4074991547,141,84.4,4074991549,212,5.4,4074991551,213,3.3,4074991543,56,Left,4076781943,178,,4074991545,140,71.9,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821777,143,1,1,13,44,4t4hod56fsj7utpjdor8so5q6,1,76.4,88.5,2023-03-05T12:15:35.453Z,2023-03-05T22:09:58Z,4074991613,140,73.8,4074991615,141,74.5,4074991611,56,Center,4076782097,178,,4074991617,212,9.9,4074991621,213,4.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821799,144,1,1,13,45,4t4hod56fsj7utpjdor8so5q6,1,78.2,82.1,2023-03-05T12:15:36.692Z,2023-03-05T22:09:57Z,4074991749,56,Center,4074991757,213,5.9,4074991753,141,75.1,4076782395,178,,4074991751,140,90.7,4074991755,212,14.0,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821815,145,1,1,13,48,4t4hod56fsj7utpjdor8so5q6,0,91.9,77.7,2023-03-05T12:15:39.687Z,2023-03-05T22:09:56Z,4074991839,140,90.7,4074991845,213,4.6,4074991841,141,60.8,4074991835,56,Center,4074991843,212,11.6,4076782639,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821903,158,12,1,13,49,3unkqo2g6ag99gd5ynz1j7vse,1,9.9,37,2023-03-05T12:15:40.213Z,2023-03-05T22:09:56Z,4074992361,141,16.2,4074992365,213,5.7,4076782911,178,,4074992359,140,32.2,4074992363,212,27.4,4074992357,56,Back,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821877,146,1,1,13,52,4t4hod56fsj7utpjdor8so5q6,1,71.5,87.8,2023-03-05T12:15:44.155Z,2023-03-05T22:09:54Z,4076783223,178,,4074992207,141,46.9,4074992209,212,31.2,4074992203,56,Center,4074992211,213,5.2,4076030935,72,,4076030931,224,,4074992199,2,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,4074992205,140,,4074992201,155,,,,,,,,,,,,,,,,84.9,,,,,,,,,,,,,,,,,,,,
2515821887,147,2,1,13,54,4t4hod56fsj7utpjdor8so5q6,1,84.3,44.2,2023-03-05T12:15:45.989Z,2023-03-05T22:09:53Z,4076783481,388,,4074992259,3,,4074992263,140,86.6,4074994479,7,a2s2c6anax9wnlsw1s6vunl5h,4074992261,56,Center,4074992265,141,50.7,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822295,162,55,1,13,54,3unkqo2g6ag99gd5ynz1j7vse,1,12,44.1,2023-03-05T12:15:45.990Z,2023-03-05T22:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821897,148,43,1,13,57,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-05T12:15:48.965Z,2023-03-05T12:16:22Z,4074994379,144,61,4074992321,56,Center,,,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821943,159,43,1,13,58,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-05T12:15:49.840Z,2023-03-05T12:17:11Z,4074992587,140,9.9,4074992615,167,0,4074992589,141,100.0,4074992593,213,1.2,4074997831,144,12,4074992585,56,Back,4074992591,212,26.2,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822075,149,43,1,14,1,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-05T12:15:52.229Z,2023-03-05T12:16:20Z,4074994255,144,5,4074993315,233,160,4074993267,347,0,4074993265,56,Right,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821945,160,43,1,14,1,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-05T12:15:52.464Z,2023-03-05T12:17:07Z,4074997455,144,5,4074992597,347,0,4074992595,56,Back,,,,,,,,,,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822347,163,1,1,14,30,3unkqo2g6ag99gd5ynz1j7vse,1,14.6,58.2,2023-03-05T12:16:22.141Z,2023-03-05T22:09:52Z,4074994731,1,,4074994725,141,80.3,4074994715,5,,4074994723,140,61.1,4074994719,241,,4074994717,155,,4075012497,189,,4074994721,56,Left,8xdrtww8r5jbxuxtall0wh591,G. Gallon,4076783611,178,,4074994729,213,0.3,4074994727,212,,,,,,,,,,,,,,51.1,,,,,,,,,,,,,,,,,,,
2515822351,164,1,1,14,34,3unkqo2g6ag99gd5ynz1j7vse,0,59.2,71.9,2023-03-05T12:16:25.895Z,2023-03-05T22:09:52Z,4076783807,388,,4074994759,212,7.6,4074994757,141,79.9,4074994749,3,,4074994761,213,0.8,4074994751,168,,4074994755,140,64.3,4074994753,56,Left,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822367,150,1,1,14,36,4t4hod56fsj7utpjdor8so5q6,1,34.9,27.3,2023-03-05T12:16:27.835Z,2023-03-05T22:09:52Z,4074994853,140,54.3,4074994855,141,21.3,4074994851,56,Center,4076784181,178,,4074994849,3,,4074994857,212,20.8,4074994859,213,6.1,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822377,151,44,1,14,38,4t4hod56fsj7utpjdor8so5q6,1,50.1,24.9,2023-03-05T12:16:29.697Z,2023-03-05T22:09:51Z,4074995019,233,165,4074994915,286,,4074994913,56,Center,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822387,165,44,1,14,38,3unkqo2g6ag99gd5ynz1j7vse,0,49.9,75.1,2023-03-05T12:16:29.698Z,2023-03-05T22:09:51Z,4074994961,56,Back,4074994963,285,,4074995043,233,151,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822395,152,1,1,14,38,4t4hod56fsj7utpjdor8so5q6,0,50.3,21.8,2023-03-05T12:16:29.711Z,2023-03-05T22:09:50Z,4076785209,388,,4074994993,56,Right,4074994989,3,,4074995003,212,12.8,4074994997,140,61.6,4074995001,141,14.6,4074995005,213,5.9,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822459,166,1,1,14,39,3unkqo2g6ag99gd5ynz1j7vse,0,42.9,83.9,2023-03-05T12:16:31.163Z,2023-03-05T22:09:50Z,4074995347,212,11.9,4074995351,213,0.8,4076785493,178,,4074995343,140,50.9,4074995341,56,Left,4074995339,3,,4074995345,141,96.2,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822431,153,1,1,14,42,4t4hod56fsj7utpjdor8so5q6,0,47.1,0.5,2023-03-05T12:16:33.755Z,2023-03-05T22:09:49Z,4074995193,56,Right,4074995191,3,,4074995195,140,70.5,4076785645,388,,4074995199,212,24.6,4074995201,213,6.2,4074995197,141,0.0,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822437,154,5,1,14,45,4t4hod56fsj7utpjdor8so5q6,0,67.8,-1.5,2023-03-05T12:16:36.690Z,2023-03-05T18:25:49Z,4074995233,56,Right,4074995495,233,167,4074995235,347,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822481,167,5,1,14,45,3unkqo2g6ag99gd5ynz1j7vse,1,32.2,101.5,2023-03-05T12:16:36.690Z,2023-03-05T18:25:48Z,4074995447,347,,4074995443,56,Back,4074995491,233,154,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822647,168,1,1,14,56,3unkqo2g6ag99gd5ynz1j7vse,0,37.9,100,2023-03-05T12:16:47.250Z,2023-03-05T22:09:49Z,4074996329,1,,4074996327,213,5.9,4074996315,107,,4074996323,141,81.7,4074996319,56,Left,4074996325,212,32.4,4074996321,140,66.2,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822673,155,49,1,14,58,4t4hod56fsj7utpjdor8so5q6,1,37,15,2023-03-05T12:16:50.190Z,2023-03-05T22:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822709,156,1,1,15,1,4t4hod56fsj7utpjdor8so5q6,1,26.2,23.7,2023-03-05T12:16:53.020Z,2023-03-05T22:09:47Z,4074996615,212,14.0,4074996619,213,1.5,4074996613,141,44.2,4074996609,140,27.8,4074996607,56,Back,4076725223,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822757,157,1,1,15,4,4t4hod56fsj7utpjdor8so5q6,1,28.9,46.3,2023-03-05T12:16:55.464Z,2023-03-05T22:09:46Z,4074996855,141,86.5,4074996851,56,Back,4074996853,140,42.8,4076725671,178,,4074996857,212,31.0,4074996859,213,1.1,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822791,158,1,1,15,7,4t4hod56fsj7utpjdor8so5q6,1,38.5,85.9,2023-03-05T12:16:58.403Z,2023-03-05T22:09:45Z,4076725949,178,,4074997017,141,66.6,4074997021,213,5.1,4074997019,212,14.0,4074997013,56,Back,4074997015,140,43.2,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822847,159,1,1,15,9,4t4hod56fsj7utpjdor8so5q6,1,41.7,69.9,2023-03-05T12:17:00.379Z,2023-03-05T22:09:44Z,4076726215,178,,4074997355,141,33.7,4074997353,140,34.8,4074997359,213,4.4,4074997357,212,25.7,4074997349,56,Back,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822861,160,1,1,15,13,4t4hod56fsj7utpjdor8so5q6,0,44.9,29.7,2023-03-05T12:17:05.089Z,2023-03-05T22:09:43Z,4074997449,213,6.1,4074997445,141,19.8,4074997447,212,33.9,4074997439,155,,4074997441,56,Right,4074997453,1,,4076726489,178,,4074997443,140,76.5,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822891,169,1,1,15,16,3unkqo2g6ag99gd5ynz1j7vse,0,22.5,79.8,2023-03-05T12:17:07.414Z,2023-03-05T22:09:43Z,4074997613,3,,4074997615,56,Back,4076726785,388,,4074997623,213,0.6,4074997617,140,30.1,4074997621,212,10.0,4074997619,141,88.6,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822917,161,1,1,15,17,4t4hod56fsj7utpjdor8so5q6,1,70.1,14.7,2023-03-05T12:17:08.534Z,2023-03-05T22:09:42Z,4076727165,388,,4074997747,140,80.2,4074997749,141,7.7,4074997753,213,5.9,4074997745,56,Right,4074997751,212,11.6,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822937,162,1,1,15,18,4t4hod56fsj7utpjdor8so5q6,1,77.3,4.2,2023-03-05T12:17:10.106Z,2023-03-05T22:09:41Z,4074997845,140,76.0,4074997851,213,1.7,4076727445,178,,4074997843,56,Center,4074997847,141,23.6,4074997849,212,13.3,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822969,163,1,1,15,20,4t4hod56fsj7utpjdor8so5q6,1,76,16.8,2023-03-05T12:17:11.687Z,2023-03-05T22:09:40Z,4074998047,212,7.8,4076727675,178,,4074998049,213,4.3,4074998041,56,Right,4074998045,141,6.5,4074998043,140,72.8,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515822989,164,1,1,15,23,4t4hod56fsj7utpjdor8so5q6,1,72,2.2,2023-03-05T12:17:14.775Z,2023-03-05T22:09:39Z,4074998147,56,Right,4074998149,140,78.0,4074998159,213,0.1,4074998155,212,6.3,4074998151,141,3.1,4076727967,178,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823011,165,1,1,15,24,4t4hod56fsj7utpjdor8so5q6,0,75.3,0.3,2023-03-05T12:17:15.927Z,2023-03-05T22:09:39Z,4074998289,56,Right,4074998297,213,6.2,4076728209,178,,4074998293,141,0.0,4074998291,140,87.0,4074998295,212,12.4,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823019,166,5,1,15,26,4t4hod56fsj7utpjdor8so5q6,0,80.3,-1.4,2023-03-05T12:17:17.648Z,2023-03-05T18:08:25Z,4074998441,233,170,4074998327,347,,4074998325,56,Right,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823045,170,5,1,15,26,3unkqo2g6ag99gd5ynz1j7vse,1,19.7,101.4,2023-03-05T12:17:17.648Z,2023-03-05T18:08:25Z,4074998425,347,,4074998433,233,166,4074998421,56,Back,,,,,,,,,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823199,171,1,1,15,37,3unkqo2g6ag99gd5ynz1j7vse,1,18.5,100,2023-03-05T12:17:28.282Z,2023-03-05T22:09:38Z,4074999249,141,70.8,4074999247,140,11.2,4074999253,213,4.4,4074999245,56,Back,4074999255,1,,4074999251,212,22.6,4074999243,107,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823207,172,1,1,15,40,3unkqo2g6ag99gd5ynz1j7vse,0,9.2,72.7,2023-03-05T12:17:31.325Z,2023-03-05T22:09:37Z,4074999293,141,74.5,4076729231,178,,4074999295,212,16.7,4074999291,140,25.1,4074999297,213,0.1,4074999287,157,,4074999289,56,Back,4074999299,1,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823231,167,1,1,15,41,4t4hod56fsj7utpjdor8so5q6,1,79.1,27,2023-03-05T12:17:32.999Z,2023-03-05T22:09:37Z,4074999417,140,87.1,4074999419,141,38.9,4074999423,212,11.7,4074999415,56,Center,4076729415,388,,4074999427,213,0.8,4074999413,3,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823235,168,49,1,15,43,4t4hod56fsj7utpjdor8so5q6,1,86,36,2023-03-05T12:17:34.225Z,2023-03-05T22:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823259,169,50,1,15,43,4t4hod56fsj7utpjdor8so5q6,1,87.4,32.9,2023-03-05T12:17:34.871Z,2023-03-05T22:09:35Z,4074999567,286,,4074999565,56,Center,4074999801,233,173,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823847,177,61,1,15,43,4t4hod56fsj7utpjdor8so5q6,1,87.9,35.2,2023-03-05T12:17:35.207Z,2023-03-05T22:09:35Z,4075002631,56,Center,4076730883,178,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823297,173,7,1,15,44,3unkqo2g6ag99gd5ynz1j7vse,1,12.6,67.1,2023-03-05T12:17:35.834Z,2023-03-05T22:09:34Z,4074999767,285,,4074999765,56,Back,4074999783,233,169,4076049275,384,,4076730239,178,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823299,174,61,1,15,45,3unkqo2g6ag99gd5ynz1j7vse,1,13.1,65.5,2023-03-05T12:17:36.232Z,2023-03-05T22:09:34Z,4076730567,178,,4074999773,56,Back,,,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823311,175,49,1,15,45,3unkqo2g6ag99gd5ynz1j7vse,1,13.5,60.4,2023-03-05T12:17:37.078Z,2023-03-05T22:09:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823329,176,1,1,15,45,3unkqo2g6ag99gd5ynz1j7vse,0,13.6,60.5,2023-03-05T12:17:37.158Z,2023-03-05T22:09:33Z,4074999929,1,,4074999927,213,0.8,4074999923,141,85.0,4076731639,178,,4074999919,56,Back,4074999917,157,,4074999925,212,23.3,4074999921,140,29.1,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823323,170,49,1,15,47,4t4hod56fsj7utpjdor8so5q6,1,64.8,19.2,2023-03-05T12:17:39.012Z,2023-03-05T22:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823367,171,1,1,15,48,4t4hod56fsj7utpjdor8so5q6,1,65.9,18.7,2023-03-05T12:17:39.849Z,2023-03-05T22:09:31Z,4076732285,178,,4075000121,141,11.9,4075000125,213,6.1,4075000117,56,Right,4075000119,140,87.9,4075000123,212,23.6,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823373,172,1,1,15,53,4t4hod56fsj7utpjdor8so5q6,0,76.8,24.4,2023-03-05T12:17:44.278Z,2023-03-05T22:09:29Z,4075000153,2,,4076732417,178,,4075000165,213,1.1,4075000159,140,87.2,4075000157,56,Center,4076051403,223,,4075000155,155,,4076051409,72,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,4075000161,141,,4075000163,212,26.6,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,
2515823447,178,1,1,15,54,3unkqo2g6ag99gd5ynz1j7vse,1,12.8,42.1,2023-03-05T12:17:45.953Z,2023-03-05T22:09:29Z,4075000551,56,Back,4075000555,141,45.2,4075000553,140,27.3,4076732857,178,,4075000557,212,15.4,4075000559,213,0.1,4075000549,3,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823389,177,43,1,15,55,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-03-05T12:17:46.464Z,2023-03-05T12:23:12Z,4075019847,144,61,4075000243,56,Back,,,,,,,,,,,,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823449,179,61,1,15,56,3unkqo2g6ag99gd5ynz1j7vse,0,28.7,37,2023-03-05T12:17:47.727Z,2023-03-05T22:09:28Z,4076733091,178,,4075000563,56,Back,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516168459,1180,67,1,15,57,4t4hod56fsj7utpjdor8so5q6,1,74,64.7,2023-03-05T12:17:48.926Z,2023-03-05T22:09:28Z,4076816861,233,861,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516168453,861,67,1,15,57,3unkqo2g6ag99gd5ynz1j7vse,0,26,35.3,2023-03-05T12:17:48.927Z,2023-03-05T22:09:27Z,4076816881,233,1180,,,,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515823489,173,1,1,16,0,4t4hod56fsj7utpjdor8so5q6,1,76.5,54.4,2023-03-05T12:17:51.963Z,2023-03-05T22:09:25Z,4076733425,178,,4075000727,212,23.9,4075000729,213,4.9,4075000723,140,80.0,4075000725,141,19.7,4075000721,56,Right,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
