id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/19/value,assist
2504695343,275,1,1,26,31,bx0cdmzr2gwr70ez72dorx82p,0,31.8,94.4,2023-02-05T20:11:46.650Z,2023-02-06T03:16:24Z,4016318953,56,Back,4016776403,388,,4016318951,3,,4016318961,213,0.5,4016318955,140,40.9,4016318959,212,10.7,4016318957,141,100.0,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695355,271,5,1,26,33,27xvwccz8kpmqsefjv2b2sc0o,1,57.4,-1.7,2023-02-05T20:11:48.175Z,2023-02-06T01:31:30Z,4016319029,347,,4016319045,233,276,4016319027,56,Right,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695345,276,5,1,26,33,bx0cdmzr2gwr70ez72dorx82p,0,42.6,101.7,2023-02-05T20:11:48.175Z,2023-02-06T01:31:31Z,4016318973,347,,4016319057,233,271,4016318971,56,Back,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695367,272,1,1,26,37,27xvwccz8kpmqsefjv2b2sc0o,1,67.1,0,2023-02-05T20:11:52.083Z,2023-02-06T03:16:23Z,4016319073,213,1.2,4016319071,212,9.6,4016319063,107,,4016319067,140,70.1,4016319065,56,Right,4016319069,141,11.6,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695371,273,1,1,26,39,27xvwccz8kpmqsefjv2b2sc0o,1,75.2,12.3,2023-02-05T20:11:53.785Z,2023-02-06T03:16:22Z,4016319103,213,3.9,4016776995,178,,4016319101,212,9.6,4016319095,56,Right,4016319099,141,2.8,4016319097,140,68.5,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695377,274,1,1,26,41,27xvwccz8kpmqsefjv2b2sc0o,1,75.1,3.4,2023-02-05T20:11:55.724Z,2023-02-06T03:16:21Z,4016319129,140,73.9,4016319127,56,Right,4016777113,178,,4016319135,213,2.0,4016319131,141,7.6,4016319133,212,3.1,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695381,275,1,1,26,42,27xvwccz8kpmqsefjv2b2sc0o,0,77.7,13.3,2023-02-05T20:11:57.041Z,2023-02-06T03:16:20Z,4016319153,140,73.6,4016319151,56,Right,4016319155,141,9.7,4016777637,178,,4016319159,213,3.7,4016319157,212,5.0,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695379,277,49,1,26,43,bx0cdmzr2gwr70ez72dorx82p,1,21.9,87.6,2023-02-05T20:11:57.723Z,2023-02-06T03:16:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695405,278,1,1,26,43,bx0cdmzr2gwr70ez72dorx82p,1,21,87.6,2023-02-05T20:11:58.214Z,2023-02-06T03:16:19Z,4016319279,56,Back,4016319285,212,11.5,4016319287,213,3.5,4016319281,140,10.8,4016319283,141,81.5,4016777909,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695433,279,1,1,26,47,bx0cdmzr2gwr70ez72dorx82p,1,12.1,93.4,2023-02-05T20:12:02.509Z,2023-02-06T03:16:18Z,4016319437,56,Back,4016319439,140,46.3,4016319435,155,,4016319443,212,35.9,4016319441,141,92.7,4016319445,213,6.3,4016319447,1,,4016778031,178,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695471,281,4,1,26,51,bx0cdmzr2gwr70ez72dorx82p,1,47.3,94.5,2023-02-05T20:12:06.091Z,2023-02-06T03:16:17Z,4016319609,13,,4016319615,152,,4016319617,286,,4016319611,295,,4016319705,233,276,4016319613,56,Back,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695481,276,4,1,26,51,27xvwccz8kpmqsefjv2b2sc0o,0,52.7,5.5,2023-02-05T20:12:06.092Z,2023-02-06T03:16:16Z,4016319697,56,Right,4016319699,152,,4016319695,295,,4016319701,285,,4016319709,233,281,4016778793,178,,4016319693,13,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695441,280,43,1,26,51,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-05T20:12:06.507Z,2023-02-05T20:14:29Z,4016319479,56,Back,4016319485,212,7.2,4016319487,213,3.9,4016324769,144,1,4016319483,141,85.9,4016319481,140,39.8,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695587,282,1,1,27,14,bx0cdmzr2gwr70ez72dorx82p,1,40.5,88.4,2023-02-05T20:12:28.794Z,2023-02-06T03:16:16Z,4016778983,178,,4016320253,152,,4016320265,212,3.7,4016320251,5,,4016320267,213,3.6,4016320261,140,37.3,4016320257,56,Back,4016320263,141,86.0,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695629,283,1,1,27,15,bx0cdmzr2gwr70ez72dorx82p,1,36.7,84.9,2023-02-05T20:12:30.362Z,2023-02-06T03:16:15Z,4016320483,56,Back,4016779077,178,,4016320491,213,4.1,4016320487,141,66.1,4016320485,140,28.9,4016320489,212,15.2,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695681,284,1,1,27,19,bx0cdmzr2gwr70ez72dorx82p,1,27.1,61.7,2023-02-05T20:12:33.849Z,2023-02-06T03:16:14Z,4016779251,178,,4016320753,141,42.1,4016320757,212,25.2,4016320761,213,3.7,4016320747,56,Back,4016320749,140,6.7,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695693,285,1,1,27,24,bx0cdmzr2gwr70ez72dorx82p,0,6.9,26.8,2023-02-05T20:12:38.993Z,2023-02-06T03:16:13Z,4016320831,212,60.7,4016320823,155,,4016320833,213,0.1,4016320827,140,64.4,4016320825,56,Center,4016320829,141,35.4,4016320835,1,,4016779397,178,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695717,277,1,1,27,27,27xvwccz8kpmqsefjv2b2sc0o,1,35.4,62,2023-02-05T20:12:42.580Z,2023-02-06T03:16:13Z,4016320975,140,39.7,4016779523,388,,4016320979,141,88.4,4016320981,212,18.5,4016320983,213,1.3,4016320973,56,Back,4016320971,3,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695721,278,49,1,27,30,27xvwccz8kpmqsefjv2b2sc0o,1,43.2,91.6,2023-02-05T20:12:45.548Z,2023-02-06T03:16:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695771,279,1,1,27,33,27xvwccz8kpmqsefjv2b2sc0o,1,57.8,98.6,2023-02-05T20:12:48.030Z,2023-02-06T03:16:11Z,4016321235,56,Left,4016321239,141,94.4,4016321237,140,72.2,4016780011,178,,4016321241,212,15.4,4016321243,213,6.1,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695779,280,1,1,27,35,27xvwccz8kpmqsefjv2b2sc0o,0,62.6,98.4,2023-02-05T20:12:50.628Z,2023-02-06T03:16:09Z,4016321271,141,89.7,4016321273,212,7.6,4016780153,178,,4016321269,140,58.1,4016321267,56,Left,4016321275,213,4.0,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695789,286,8,1,27,36,bx0cdmzr2gwr70ez72dorx82p,1,41.4,4,2023-02-05T20:12:50.959Z,2023-02-06T03:16:09Z,4016321297,56,Back,4016780299,178,,4016611407,384,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695803,287,49,1,27,37,bx0cdmzr2gwr70ez72dorx82p,1,38.5,4.2,2023-02-05T20:12:52.227Z,2023-02-06T03:16:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695841,288,1,1,27,39,bx0cdmzr2gwr70ez72dorx82p,1,36,21.9,2023-02-05T20:12:54.301Z,2023-02-06T03:16:07Z,4016321507,141,30.6,4016321505,140,23.5,4016321509,212,14.4,4016781409,178,,4016321503,56,Back,4016321511,213,2.7,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695869,289,1,1,27,40,bx0cdmzr2gwr70ez72dorx82p,1,24.4,27.7,2023-02-05T20:12:55.382Z,2023-02-06T03:16:06Z,4016781809,178,,4016321651,56,Back,4016321653,140,33.0,4016321657,212,12.0,4016321659,213,5.6,4016321655,141,16.1,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695899,290,1,1,27,45,bx0cdmzr2gwr70ez72dorx82p,1,31.3,13.3,2023-02-05T20:13:00.119Z,2023-02-06T03:16:04Z,4016321843,212,20.7,4016321841,141,40.1,4016782127,178,,4016321839,140,21.9,4016321837,56,Back,4016321845,213,2.1,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695907,291,1,1,27,48,bx0cdmzr2gwr70ez72dorx82p,0,23.6,29.2,2023-02-05T20:13:02.891Z,2023-02-06T03:16:03Z,4016321911,213,0.2,4016321913,1,,4016321901,155,,4016782261,178,,4016321903,56,Center,4016321905,140,58.6,4016321909,212,37.4,4016321907,141,39.4,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695931,281,1,1,27,50,27xvwccz8kpmqsefjv2b2sc0o,0,43.8,63.8,2023-02-05T20:13:04.776Z,2023-02-06T03:16:02Z,4016322035,56,Center,4016322039,141,58.2,4016322037,140,64.7,4016782473,388,,4016322043,212,22.3,4016322047,213,6.1,4016322033,3,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695957,292,1,1,27,52,bx0cdmzr2gwr70ez72dorx82p,1,36.5,51,2023-02-05T20:13:07.717Z,2023-02-06T03:16:02Z,4016322203,213,0.7,4016322195,56,Back,4016322199,141,63.7,4016322201,212,13.9,4016322197,140,46.9,4016782553,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695963,293,1,1,27,54,bx0cdmzr2gwr70ez72dorx82p,1,47.2,62.2,2023-02-05T20:13:08.726Z,2023-02-06T03:16:01Z,4016322259,140,45.8,4016322261,141,69.3,4016322257,56,Back,4016322263,212,5.0,4016783009,178,,4016322273,156,,4016322265,213,1.9,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695981,294,61,1,27,55,bx0cdmzr2gwr70ez72dorx82p,0,50.1,70,2023-02-05T20:13:10.578Z,2023-02-06T03:16:00Z,4016783321,178,,4016322365,56,Center,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790615,1741,67,1,27,57,27xvwccz8kpmqsefjv2b2sc0o,1,35.5,41.2,2023-02-05T20:13:12.630Z,2023-02-06T03:16:00Z,4016824441,233,1339,,,,,,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790613,1339,67,1,27,57,bx0cdmzr2gwr70ez72dorx82p,0,64.5,58.8,2023-02-05T20:13:12.631Z,2023-02-06T03:15:59Z,4016824449,233,1741,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695989,282,1,1,27,57,27xvwccz8kpmqsefjv2b2sc0o,0,34.7,42.7,2023-02-05T20:13:12.642Z,2023-02-06T03:15:59Z,4016783641,178,,4016322431,140,35.4,4016322437,213,1.2,4016322429,56,Back,4016322433,141,45.8,4016322435,212,2.2,4016322439,1,,4016322427,157,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504695985,295,61,1,27,57,bx0cdmzr2gwr70ez72dorx82p,1,64.7,58.6,2023-02-05T20:13:12.646Z,2023-02-06T03:15:58Z,4016322413,56,Center,4016783765,178,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696037,283,27,1,28,20,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-05T20:13:35.059Z,2023-02-06T01:36:38Z,4016322687,53,8ni13k73i9xusj01utdmqk7h1,4016322685,41,Injury,4016322693,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696033,296,27,1,28,20,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-05T20:13:35.059Z,2023-02-06T01:36:39Z,4016322701,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696619,284,28,1,29,43,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-05T20:14:58.004Z,2023-02-06T01:37:14Z,4016325641,55,283,4016325851,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696655,297,28,1,29,43,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-05T20:14:58.004Z,2023-02-06T01:37:14Z,4016325827,55,296,4016325855,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696645,285,68,1,29,45,27xvwccz8kpmqsefjv2b2sc0o,0,0,0,2023-02-05T20:14:59.938Z,2023-02-06T01:37:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696671,298,68,1,29,45,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-05T20:15:00.002Z,2023-02-06T01:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696693,299,1,1,29,47,bx0cdmzr2gwr70ez72dorx82p,1,48.8,30.8,2023-02-05T20:15:02.008Z,2023-02-06T03:15:57Z,4016325993,56,Back,4016326001,213,1.7,4016325997,141,50.0,4016785521,178,,4016325995,140,47.5,4016325999,212,13.1,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696697,300,1,1,29,48,bx0cdmzr2gwr70ez72dorx82p,1,47.6,43.6,2023-02-05T20:15:02.894Z,2023-02-06T03:15:57Z,4016326021,140,44.7,4016326023,141,36.1,4016326025,212,5.9,4016785611,178,,4016326027,213,4.2,4016326019,56,Back,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696717,301,1,1,29,48,bx0cdmzr2gwr70ez72dorx82p,1,46,35.8,2023-02-05T20:15:03.685Z,2023-02-06T03:15:56Z,4016326111,141,66.7,4016326107,56,Back,4016326113,212,21.7,4016326109,140,40.9,4016785717,178,,4016326115,213,1.8,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696755,302,1,1,29,54,bx0cdmzr2gwr70ez72dorx82p,1,44.5,67.3,2023-02-05T20:15:09.664Z,2023-02-06T03:15:54Z,4016785901,178,,4016326311,56,Back,4016326313,140,45.4,4016326317,212,15.5,4016326319,213,4.8,4016326315,141,44.6,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696763,303,1,1,29,59,bx0cdmzr2gwr70ez72dorx82p,1,44,44.2,2023-02-05T20:15:14.647Z,2023-02-06T03:15:52Z,4016704713,178,,4016326355,56,Back,4016326359,141,52.2,4016326361,212,6.8,4016326357,140,47.9,4016326363,213,0.9,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696775,304,1,1,30,0,bx0cdmzr2gwr70ez72dorx82p,1,49.1,50.2,2023-02-05T20:15:15.546Z,2023-02-06T03:15:51Z,4016326415,212,21.7,4016326399,140,29.8,4016705493,178,,4016326429,156,,4016326407,141,61.8,4016326385,56,Back,4016326421,213,2.8,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696815,305,1,1,30,3,bx0cdmzr2gwr70ez72dorx82p,1,27.4,58.9,2023-02-05T20:15:18.133Z,2023-02-06T03:15:51Z,4016705587,178,,4016326665,213,3.5,4016326663,212,20.8,4016326661,141,48.8,4016326659,140,8.7,4016326657,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696841,306,1,1,30,8,bx0cdmzr2gwr70ez72dorx82p,1,11.6,36,2023-02-05T20:15:23.069Z,2023-02-06T03:15:49Z,4016326787,155,,4016326789,56,Back,4016326791,140,41.9,4016326793,141,27.3,4016326797,213,6.1,4016326795,212,32.4,4016705643,178,,4016867025,1,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696851,307,44,1,30,10,bx0cdmzr2gwr70ez72dorx82p,1,46.7,30.6,2023-02-05T20:15:25.290Z,2023-02-06T03:15:48Z,4016326849,233,286,4016326833,56,Back,4016326835,285,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696845,286,44,1,30,10,27xvwccz8kpmqsefjv2b2sc0o,0,53.3,69.4,2023-02-05T20:15:25.291Z,2023-02-06T03:15:48Z,4016326809,56,Center,4016326811,286,,4016326895,233,307,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696873,308,1,1,30,10,bx0cdmzr2gwr70ez72dorx82p,1,46.1,31.1,2023-02-05T20:15:25.320Z,2023-02-06T03:15:47Z,4016329333,213,4.4,4016706017,21,,4016329327,140,41.9,4016706015,388,,4016329331,212,14.5,4016326981,56,Back,4016329329,141,10.8,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696883,309,1,1,30,13,bx0cdmzr2gwr70ez72dorx82p,1,46.2,18,2023-02-05T20:15:28.097Z,2023-02-06T03:15:46Z,4016327033,56,Right,4016706143,178,,4016327041,213,5.8,4016327037,141,6.2,4016327035,140,61.5,4016327039,212,18.0,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696889,310,50,1,30,15,bx0cdmzr2gwr70ez72dorx82p,1,58.4,5,2023-02-05T20:15:29.887Z,2023-02-06T03:15:45Z,4016327099,233,287,4016327057,56,Right,4016327059,286,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696893,287,7,1,30,15,27xvwccz8kpmqsefjv2b2sc0o,0,41.6,95,2023-02-05T20:15:30.105Z,2023-02-06T03:15:45Z,4016327075,285,,4016706615,178,,4016576489,385,,4016327089,233,310,4016327073,56,Back,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696919,311,1,1,30,17,bx0cdmzr2gwr70ez72dorx82p,1,53.1,5.7,2023-02-05T20:15:32.377Z,2023-02-06T03:15:44Z,4016327199,56,Back,4016327201,140,40.0,4016327203,141,26.7,4016706669,178,,4016327207,213,2.3,4016327205,212,19.8,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696933,312,1,1,30,21,bx0cdmzr2gwr70ez72dorx82p,1,39.7,39.2,2023-02-05T20:15:36.422Z,2023-02-06T03:15:42Z,4016707093,178,,4016327311,140,54.6,4016327313,141,57.8,4016327317,213,0.7,4016327315,212,20.1,4016327309,56,Center,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696961,313,1,1,30,23,bx0cdmzr2gwr70ez72dorx82p,1,50,57.8,2023-02-05T20:15:38.693Z,2023-02-06T03:15:41Z,4016327453,56,Back,4016327457,141,47.8,4016327459,212,17.4,4016327455,140,34.7,4016327461,213,3.5,4016707193,178,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696989,314,1,1,30,26,bx0cdmzr2gwr70ez72dorx82p,1,34.4,42.3,2023-02-05T20:15:41.666Z,2023-02-06T03:15:40Z,4016327587,213,5.6,4016327585,212,27.9,4016327579,56,Right,4016707347,178,,4016327581,140,54.4,4016327583,141,15.3,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504696995,315,61,1,30,31,bx0cdmzr2gwr70ez72dorx82p,0,61,1,2023-02-05T20:15:45.866Z,2023-02-06T03:15:40Z,4016327617,56,Right,4016707641,178,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504697001,288,49,1,30,31,27xvwccz8kpmqsefjv2b2sc0o,1,36.9,99.4,2023-02-05T20:15:46.421Z,2023-02-06T03:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504697057,289,50,1,30,33,27xvwccz8kpmqsefjv2b2sc0o,1,26.1,99.4,2023-02-05T20:15:48.110Z,2023-02-06T02:57:41Z,4016327923,56,Back,4016327963,233,316,4016327925,285,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504697053,316,7,1,30,35,bx0cdmzr2gwr70ez72dorx82p,1,73.9,0.6,2023-02-05T20:15:49.745Z,2023-02-06T02:57:42Z,4016327939,233,289,4016327893,167,,4016708383,178,,4016577431,385,,4016327895,56,Right,4016327897,286,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504697077,290,5,1,30,35,27xvwccz8kpmqsefjv2b2sc0o,1,30.1,101,2023-02-05T20:15:50.624Z,2023-02-06T00:49:29Z,4016328033,347,,4016328031,56,Back,4016328057,233,317,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
