id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/20/value
2493770697,268,10,1,43,13,3adj8hkws0z1al232bg2h6tk0,1,3.3,40.4,2022-12-28T20:43:50.413Z,2022-12-29T06:09:59Z,3959095011,376,,3958931769,389,,3958931637,173,,3958931775,233,402,3958931641,182,,3958931643,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770705,269,6,1,43,15,3adj8hkws0z1al232bg2h6tk0,0,3,38.3,2022-12-28T20:43:51.590Z,2022-12-29T01:55:11Z,3958931699,73,,3958931731,233,403,3958931697,56,Back,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770709,403,6,1,43,15,121le8unjfzug3iu9pgkqa1c7,1,97,61.7,2022-12-28T20:43:51.590Z,2022-12-29T01:55:11Z,3958931717,73,,3958931719,233,269,3958931715,56,Center,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770839,404,1,1,43,43,121le8unjfzug3iu9pgkqa1c7,1,99.5,99.5,2022-12-28T20:44:20.241Z,2022-12-29T06:00:47Z,3958975755,210,15,3958932463,1,,3958932453,56,Center,3958932449,155,,3958932459,212,34.0,3958975757,154,,3959131639,178,,3958932451,223,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,3958932447,6,,3958932457,141,50.6,3958932461,213,3958932455,140,92.7,1,4.5,3958932445,2,,3959095067,20,,,,,,,,,,,,,,,,,,,,,,,
2493770843,405,44,1,43,45,121le8unjfzug3iu9pgkqa1c7,1,93.5,52.4,2022-12-28T20:44:22.043Z,2022-12-29T06:00:49Z,3958932467,56,Center,3958932469,286,,3958932487,233,271,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770829,271,44,1,43,45,3adj8hkws0z1al232bg2h6tk0,0,6.5,47.6,2022-12-28T20:44:22.044Z,2022-12-29T06:00:48Z,3958932405,285,,3958932403,56,Back,3958932475,233,405,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771393,425,15,1,43,45,121le8unjfzug3iu9pgkqa1c7,1,93.7,50.9,2022-12-28T20:44:22.093Z,2022-12-29T06:00:48Z,3959131693,388,,3958936687,29,,3958936701,147,51.3,3959095181,78,,3958936485,82,,3958936475,25,,3958936477,15,,3958936705,231,51.3,aaaskdins76bd0368sbpt7wq2,C. Lukeba,3958936699,146,93.7,3958936369,56,Center,3958936691,55,3958936479,17,,,404,3958936697,103,19,3958936703,230,3958936695,102,51.1,,3958936483,328,3958936689,154,3959026899,233,592,,,,,,,,,99.1,,,
2493787523,592,10,1,43,45,3adj8hkws0z1al232bg2h6tk0,1,6.5,47.5,2022-12-28T20:44:22.184Z,2022-12-29T06:00:47Z,3959131765,388,,3959026909,233,425,3959026849,56,Back,3959131767,15,,3959026847,94,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770835,272,43,1,43,47,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-12-28T20:44:23.554Z,2022-12-28T20:47:35Z,3958932433,212,14.3,3958932437,15,0,3958932429,140,12.3,3958932431,141,24.2,3958937045,144,12,3958932435,213,5.2,3958932427,56,Back,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770841,273,49,1,43,47,3adj8hkws0z1al232bg2h6tk0,1,9.7,25.5,2022-12-28T20:44:23.789Z,2022-12-29T06:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770849,274,4,1,43,49,3adj8hkws0z1al232bg2h6tk0,1,19.1,23.8,2022-12-28T20:44:26.112Z,2022-12-29T06:00:45Z,3958932623,233,406,3958932497,56,Back,3958932495,13,,3958932503,285,,3958932617,295,,3958932499,152,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770853,406,4,1,43,49,121le8unjfzug3iu9pgkqa1c7,0,80.9,76.2,2022-12-28T20:44:26.113Z,2022-12-29T06:00:45Z,3958932537,13,,3959131843,178,,3958932545,286,,3958932539,295,,3958932563,233,274,3958932543,152,,3958932541,56,Center,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770881,407,17,1,43,53,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-12-28T20:44:30.005Z,2022-12-29T01:55:54Z,3958932737,13,243,3958932733,31,,3958932735,393,,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770989,275,1,1,44,18,3adj8hkws0z1al232bg2h6tk0,1,27.9,16,2022-12-28T20:44:54.778Z,2022-12-29T06:00:44Z,3958933343,140,34.4,3958933347,212,8.2,3958933339,152,,3958933341,56,Back,3959131919,178,,3958933337,5,,3958933349,213,5.7,3958933345,141,9.2,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493770995,276,1,1,44,24,3adj8hkws0z1al232bg2h6tk0,1,37.9,6.1,2022-12-28T20:45:00.855Z,2022-12-29T06:00:42Z,3958933383,56,Back,3958933387,141,17.3,3958933391,213,1.8,3958933389,212,7.8,3958933385,140,36.2,3959131943,178,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771007,277,1,1,44,25,3adj8hkws0z1al232bg2h6tk0,1,35.3,16.4,2022-12-28T20:45:02.370Z,2022-12-29T06:00:42Z,3958933453,212,8.7,3958933451,141,4.1,3958933447,56,Back,3958933449,140,37.5,3958933455,213,5.0,3959131967,178,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771023,278,1,1,44,27,3adj8hkws0z1al232bg2h6tk0,1,38.7,3.5,2022-12-28T20:45:04.227Z,2022-12-29T06:00:41Z,3958933527,140,61.2,3958933531,212,23.6,3958933529,141,5.0,3959132015,178,,3958933525,56,Right,3958933533,213,0.0,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771039,279,1,1,44,30,3adj8hkws0z1al232bg2h6tk0,1,58.1,2.6,2022-12-28T20:45:06.596Z,2022-12-29T06:00:40Z,3958933615,56,Right,3958933623,213,1.1,3958933621,212,7.8,3958933619,141,12.8,3959132067,178,,3958933617,140,61.5,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771043,280,1,1,44,34,3adj8hkws0z1al232bg2h6tk0,0,64.7,30.4,2022-12-28T20:45:10.574Z,2022-12-29T06:00:38Z,3959132123,178,,3958933653,212,14.7,3958933651,141,50.4,3958933647,56,Center,3958933649,140,70.1,3958933655,213,1.2,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771055,408,8,1,44,35,121le8unjfzug3iu9pgkqa1c7,1,29.6,43.5,2022-12-28T20:45:11.656Z,2022-12-29T06:00:38Z,3959095325,383,,3958933705,56,Back,3959132151,178,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771065,409,49,1,44,36,121le8unjfzug3iu9pgkqa1c7,1,24,45.5,2022-12-28T20:45:12.633Z,2022-12-29T06:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771109,410,1,1,44,36,121le8unjfzug3iu9pgkqa1c7,1,23.4,47.1,2022-12-28T20:45:13.220Z,2022-12-29T06:00:36Z,3958933961,141,88.6,3958933957,56,Back,3958933963,212,29.8,3959132225,178,,3958933959,140,32.4,3958933965,213,1.2,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771115,281,45,1,44,46,3adj8hkws0z1al232bg2h6tk0,0,27.4,1,2022-12-28T20:45:23.024Z,2022-12-29T06:00:33Z,3958933987,56,Back,3958934067,233,411,3958933989,285,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771121,411,3,1,44,46,121le8unjfzug3iu9pgkqa1c7,1,72.6,99,2022-12-28T20:45:23.024Z,2022-12-29T06:00:33Z,3958934057,233,281,3959095387,465,,3958934027,286,,3958934025,56,Left,3959132279,178,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771133,412,1,1,44,49,121le8unjfzug3iu9pgkqa1c7,0,83.6,86.5,2022-12-28T20:45:25.883Z,2022-12-29T06:00:31Z,3958934105,213,5.2,3959132315,178,,3959095453,224,,3958934097,56,Center,3958934093,2,,3959095455,20,,3958934101,141,75.9,3958934103,212,8.0,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,3958934099,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771129,282,8,1,44,49,3adj8hkws0z1al232bg2h6tk0,1,13.5,20.9,2022-12-28T20:45:26.226Z,2022-12-29T06:00:31Z,3958934083,56,Back,3959132385,178,,3958934107,15,,3959095477,385,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771155,413,1,1,44,52,121le8unjfzug3iu9pgkqa1c7,1,73.7,75.3,2022-12-28T20:45:29.432Z,2022-12-29T06:00:30Z,3958934227,141,50.6,3959132421,178,,3958934223,56,Center,3958934225,140,73.0,3958934229,212,16.8,3958934231,213,4.7,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771169,414,1,1,44,53,121le8unjfzug3iu9pgkqa1c7,1,71.3,53.9,2022-12-28T20:45:30.438Z,2022-12-29T06:00:30Z,3958934277,140,71.5,3959132455,178,,3958934281,212,4.5,3958934283,213,1.5,3958934279,141,60.5,3958934275,56,Center,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771219,415,1,1,44,55,121le8unjfzug3iu9pgkqa1c7,1,69.1,63.9,2022-12-28T20:45:31.974Z,2022-12-29T06:00:29Z,3958934515,212,50.3,3958934509,56,Right,3958934519,1,,3958934511,140,99.5,3959132505,178,,3958934507,155,,3958934513,141,6.8,3958934517,213,5.4,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771213,283,70,1,45,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-12-28T20:45:36.922Z,2022-12-29T00:33:21Z,3958934487,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771249,416,1,1,45,5,121le8unjfzug3iu9pgkqa1c7,1,87.9,14.4,2022-12-28T20:45:42.117Z,2022-12-29T06:00:25Z,3958934645,141,18.3,3958934649,213,3.0,3958934641,56,Right,3958934647,212,19.0,3958934643,140,70.0,3959132559,178,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771255,417,1,1,45,7,121le8unjfzug3iu9pgkqa1c7,1,71.2,18.5,2022-12-28T20:45:43.747Z,2022-12-29T06:00:25Z,3959132617,178,,3958934679,56,Center,3958934685,212,8.8,3958934687,213,1.9,3958934683,141,30.7,3958934681,140,68.4,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771263,418,1,1,45,10,121le8unjfzug3iu9pgkqa1c7,1,67.9,42.2,2022-12-28T20:45:46.963Z,2022-12-29T06:00:24Z,3958934723,141,17.3,3958934727,213,4.9,3958934719,56,Right,3958934721,140,70.7,3959132651,178,,3958934725,212,17.2,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771271,419,1,1,45,11,121le8unjfzug3iu9pgkqa1c7,1,68.7,21.9,2022-12-28T20:45:48.377Z,2022-12-29T06:00:23Z,3958934779,141,7.7,3958934775,56,Right,3959132693,178,,3958934781,212,15.9,3958934777,140,80.7,3958934783,213,5.6,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771293,420,1,1,45,14,121le8unjfzug3iu9pgkqa1c7,1,81,7.9,2022-12-28T20:45:51.239Z,2022-12-29T06:00:22Z,3958934919,141,50.9,3958934921,212,31.3,3958937561,210,15,3959095553,20,,3958934913,155,,3958934923,213,1.2,3958934915,56,Center,3959132721,178,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,3958934911,2,,3958934917,140,91.7,3959095551,224,3958937563,154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771295,421,15,1,45,16,121le8unjfzug3iu9pgkqa1c7,1,91.7,52.7,2022-12-28T20:45:52.822Z,2022-12-29T06:00:22Z,3958937565,78,,3958937493,82,,3958937567,29,,3958937427,17,,3958937583,147,52.3,3959132795,388,,3958937487,15,,3958937425,22,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,3958937577,103,19,3958937581,146,93.2,3958937571,55,3958937587,231,51,,420,3958937585,230,98.5,3958934933,56,3958937575,102,49.7,,3958937569,154,3958937503,233,3958937491,328,,,,,,,,,,Center,,284,
2493771287,284,10,1,45,16,3adj8hkws0z1al232bg2h6tk0,1,7.9,46.7,2022-12-28T20:45:52.880Z,2022-12-29T06:00:21Z,3958937511,233,421,3958934891,56,Back,3959132899,21,,3958937309,94,,3959132897,178,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771305,285,49,1,45,18,3adj8hkws0z1al232bg2h6tk0,1,13.5,77.5,2022-12-28T20:45:54.659Z,2022-12-29T06:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771315,286,1,1,45,19,3adj8hkws0z1al232bg2h6tk0,0,12.6,85.5,2022-12-28T20:45:56.480Z,2022-12-29T06:00:19Z,3958935035,212,44.6,3958935027,157,,3958935039,1,,3958935029,56,Left,3959132997,178,,3958935031,140,54.4,3958935033,141,96.8,3958935037,213,0.2,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771337,422,1,1,45,23,121le8unjfzug3iu9pgkqa1c7,0,47,7.3,2022-12-28T20:46:00.013Z,2022-12-29T06:00:19Z,3958935167,140,66.2,3958935163,3,,3958935169,141,2.2,3958935171,212,20.5,3959133037,388,,3958935173,213,6.1,3958935165,56,Right,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771355,287,1,1,45,27,3adj8hkws0z1al232bg2h6tk0,0,36.8,98.3,2022-12-28T20:46:04.536Z,2022-12-29T06:00:18Z,3958936727,140,35.5,3959133127,178,,3958936733,213,3.9,3958936729,141,96.2,3958936731,212,2.0,3958935227,56,Back,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771373,423,61,1,45,28,121le8unjfzug3iu9pgkqa1c7,1,64.1,3.2,2022-12-28T20:46:04.604Z,2022-12-29T06:00:18Z,3958935281,56,Right,3959133191,21,,3959133193,178,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771367,288,5,1,45,28,3adj8hkws0z1al232bg2h6tk0,1,34.8,101.6,2022-12-28T20:46:05.540Z,2022-12-29T01:58:22Z,3958935307,233,424,3958935259,347,,3958935257,56,Back,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771375,424,5,1,45,28,121le8unjfzug3iu9pgkqa1c7,0,65.2,-1.6,2022-12-28T20:46:05.540Z,2022-12-29T01:58:21Z,3958935289,56,Right,3958935291,347,,3958935335,233,288,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771413,289,1,1,45,41,3adj8hkws0z1al232bg2h6tk0,1,32.7,100,2022-12-28T20:46:17.921Z,2022-12-29T06:00:17Z,3958935527,213,5.9,3958935523,141,96.0,3958935515,107,,3958935519,140,41.8,3958935525,212,10.3,3958935517,56,Back,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771417,290,1,1,45,42,3adj8hkws0z1al232bg2h6tk0,1,36,90.2,2022-12-28T20:46:18.757Z,2022-12-29T06:00:17Z,3958935557,212,5.6,3958935553,140,36.8,3958935551,56,Back,3959133341,178,,3958935559,213,1.4,3958935555,141,98.4,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771421,291,1,1,45,43,3adj8hkws0z1al232bg2h6tk0,1,30.9,97.3,2022-12-28T20:46:20.368Z,2022-12-29T06:00:16Z,3959133381,178,,3958935567,56,Back,3958935575,213,6.3,3958935573,212,12.7,3958935569,140,43.0,3958935571,141,96.8,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771425,292,1,1,45,44,3adj8hkws0z1al232bg2h6tk0,1,35.5,96.6,2022-12-28T20:46:21.482Z,2022-12-29T06:00:15Z,3958935589,213,0.0,3958935585,141,97.1,3959133429,178,,3958935587,212,11.1,3958935583,140,46.1,3958935581,56,Back,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771429,293,1,1,45,46,3adj8hkws0z1al232bg2h6tk0,1,43.7,98.3,2022-12-28T20:46:22.752Z,2022-12-29T06:00:15Z,3958935607,212,6.1,3958935603,140,43.8,3958935601,56,Back,3958935609,213,4.7,3959133457,178,,3958935605,141,89.4,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771441,294,1,1,45,46,3adj8hkws0z1al232bg2h6tk0,1,41.5,92.1,2022-12-28T20:46:23.514Z,2022-12-29T06:00:14Z,3958935679,56,Left,3958935685,212,11.6,3959133489,178,,3958935681,140,52.5,3958935683,141,90.0,3958935687,213,6.2,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771465,295,1,1,45,49,3adj8hkws0z1al232bg2h6tk0,1,54.1,83.6,2022-12-28T20:46:25.769Z,2022-12-29T06:00:13Z,3958935811,141,50.4,3958935813,212,22.6,3958935807,56,Center,3958935815,213,4.6,3958935809,140,52.6,3959133549,178,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771477,296,1,1,45,54,3adj8hkws0z1al232bg2h6tk0,1,58.5,34.6,2022-12-28T20:46:31.357Z,2022-12-29T06:00:10Z,3958935871,141,12.1,3958935869,140,65.7,3958935873,212,17.1,3958935867,56,Right,3959133587,178,,3958935875,213,5.2,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771479,297,1,1,45,56,3adj8hkws0z1al232bg2h6tk0,0,68,6.5,2022-12-28T20:46:32.776Z,2022-12-29T06:00:10Z,3958935887,212,12.5,3958935883,140,69.6,3958935881,56,Center,3959133639,178,,3958935889,213,1.4,3958935885,141,24.7,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771481,426,61,1,45,57,121le8unjfzug3iu9pgkqa1c7,0,26.8,72.8,2022-12-28T20:46:33.702Z,2022-12-29T06:00:09Z,3958935895,56,Back,3959133707,178,,,,,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771505,298,30,1,45,58,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-12-28T20:46:35.165Z,2022-12-29T01:59:09Z,3958936025,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493771503,427,30,1,45,58,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-12-28T20:46:35.165Z,2022-12-29T01:59:09Z,3958936023,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774943,299,32,2,45,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-12-28T21:01:48.206Z,2022-12-29T01:16:51Z,3958955315,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774949,428,32,2,45,0,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-12-28T21:01:48.206Z,2022-12-28T21:01:49Z,3958955323,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774959,300,1,2,45,0,3adj8hkws0z1al232bg2h6tk0,1,49.9,49.9,2022-12-28T21:01:48.303Z,2022-12-29T01:37:54Z,3959122399,178,,3958955387,213,3.5,3958955383,141,41.3,3958955381,140,32.5,3958955389,279,S,3958955379,56,Back,3958955385,212,19.2,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774971,301,1,2,45,3,3adj8hkws0z1al232bg2h6tk0,0,32.6,50.8,2022-12-28T21:01:51.375Z,2022-12-29T06:00:08Z,3958955445,155,,3958955567,196,,3958955449,140,70.1,3958955455,213,0.7,3959122455,178,,3958955457,1,,3958955453,212,52.2,3958955451,141,100.0,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,3958955447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774973,302,5,2,45,8,3adj8hkws0z1al232bg2h6tk0,0,74.3,101.5,2022-12-28T21:01:56.785Z,2022-12-29T01:38:09Z,3958955463,347,,3958955461,56,Left,3958955523,233,429,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774983,429,5,2,45,8,121le8unjfzug3iu9pgkqa1c7,1,25.7,-1.5,2022-12-28T21:01:56.785Z,2022-12-29T01:38:08Z,3958955497,56,Back,3958955499,347,,3958955517,233,302,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493775071,430,1,2,45,21,121le8unjfzug3iu9pgkqa1c7,1,31.2,0,2022-12-28T21:02:09.654Z,2022-12-29T06:00:08Z,3958955949,141,12.3,3958955939,107,,3958955947,140,36.2,3958955943,56,Back,3958955951,212,11.1,3958955953,213,1.1,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493775075,431,1,2,45,22,121le8unjfzug3iu9pgkqa1c7,0,42.8,7.8,2022-12-28T21:02:10.977Z,2022-12-29T06:00:07Z,3958955967,213,1.7,3958955963,141,13.4,3958955961,140,42.2,3958955957,3,,3959122697,178,,3958955959,56,Back,3958955965,212,3.9,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
