id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2507017773,147,1,1,15,38,75qj99fhg5c0ztj2tva5u4uii,0,41,100,2023-02-12T14:15:45.430Z,2023-02-13T05:43:24Z,4028462345,212,31.3,4028462343,141,100.0,4028462347,213,6.3,4028462337,107,,4028462341,140,70.8,4028462339,56,Left,4028462349,1,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017779,148,5,1,15,41,75qj99fhg5c0ztj2tva5u4uii,0,69.6,101.2,2023-02-12T14:15:47.736Z,2023-02-12T19:54:25Z,4028462375,56,Left,4028463291,233,165,4028462379,347,,,,,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017957,165,5,1,15,41,9bxav814mkuhueiyivyive82d,1,30.4,-1.2,2023-02-12T14:15:47.736Z,2023-02-12T19:54:24Z,4028463233,347,,4028463283,233,148,4028463231,56,Back,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507017993,166,1,1,15,54,9bxav814mkuhueiyivyive82d,0,34.8,0,2023-02-12T14:16:01.505Z,2023-02-13T05:43:24Z,4028463469,1,,4028463457,107,,4028463461,140,56.2,4028463459,56,Right,4028463467,213,0.3,4028463463,141,10.4,4028463465,212,23.9,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018029,149,1,1,15,56,75qj99fhg5c0ztj2tva5u4uii,1,46.3,91.2,2023-02-12T14:16:03.175Z,2023-02-13T05:43:23Z,4028463625,140,58.7,4028463627,141,83.6,4028463623,56,Left,4029709573,388,,4028463633,213,5.9,4028463621,3,,4028463631,212,14.0,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018047,150,1,1,15,57,75qj99fhg5c0ztj2tva5u4uii,0,57.7,86.5,2023-02-12T14:16:04.493Z,2023-02-13T05:43:23Z,4028463695,56,Center,4028463689,3,,4028463693,168,,4029709837,388,,4028463703,141,77.5,4028463707,212,14.2,4028463711,213,5.8,4028463699,140,69.9,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018179,167,1,1,16,0,9bxav814mkuhueiyivyive82d,1,28.6,24.5,2023-02-12T14:16:06.714Z,2023-02-13T05:43:22Z,4028464351,56,Back,4029709971,178,,4028464359,213,2.4,4028464355,141,50.6,4028464357,212,25.2,4028464353,140,11.6,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018269,168,1,1,16,6,9bxav814mkuhueiyivyive82d,1,13.8,52.8,2023-02-12T14:16:12.885Z,2023-02-13T05:43:21Z,4029710175,178,,4028464819,140,20.7,4028464817,56,Back,4028464823,212,18.1,4028464825,213,5.1,4028464821,141,28.4,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018317,169,1,1,16,11,9bxav814mkuhueiyivyive82d,1,26.6,28.2,2023-02-12T14:16:18.260Z,2023-02-13T05:43:20Z,4028465035,212,14.2,4028465037,213,5.2,4028465033,141,9.8,4028465031,140,33.0,4029710355,178,,4028465029,56,Back,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018379,170,1,1,16,14,9bxav814mkuhueiyivyive82d,1,33,12.6,2023-02-12T14:16:20.747Z,2023-02-13T05:43:19Z,4028465315,140,74.8,4029710479,178,,4028465317,141,26.9,4028465313,56,Center,4028465323,1,,4028465311,155,,4028465321,213,0.2,4028465319,212,45.0,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018387,171,1,1,16,17,9bxav814mkuhueiyivyive82d,0,76.7,31.1,2023-02-12T14:16:23.950Z,2023-02-13T05:43:18Z,4028465379,141,22.0,4028465383,212,8.5,4028465387,213,4.0,4029710683,178,,4028465377,140,71.2,4028465373,3,,4028465375,56,Center,4028465413,156,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018449,151,1,1,16,18,75qj99fhg5c0ztj2tva5u4uii,1,23.4,72.6,2023-02-12T14:16:25.674Z,2023-02-13T05:43:18Z,4028465683,3,,4028465687,140,4.1,4028465691,212,20.3,4029710985,388,,4028465685,56,Back,4028465689,141,70.5,4028465693,213,3.2,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018457,152,49,1,16,21,75qj99fhg5c0ztj2tva5u4uii,1,5.5,68.6,2023-02-12T14:16:28.517Z,2023-02-13T05:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018555,153,1,1,16,21,75qj99fhg5c0ztj2tva5u4uii,0,5.3,68.5,2023-02-12T14:16:28.576Z,2023-02-13T05:43:17Z,4028466185,56,Back,4028466191,212,24.6,4028466187,140,14.7,4028466193,213,1.2,4029711415,178,,4028466189,141,100.0,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018583,155,5,1,16,24,75qj99fhg5c0ztj2tva5u4uii,0,12.6,101.2,2023-02-12T14:16:31.157Z,2023-02-12T19:55:37Z,4028466311,347,,4028466309,56,Back,4028467513,233,172,,,,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018835,172,5,1,16,24,9bxav814mkuhueiyivyive82d,1,87.4,-1.2,2023-02-12T14:16:31.157Z,2023-02-12T19:55:37Z,4028467451,56,Right,4028467471,233,155,4028467453,347,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018565,154,43,1,16,26,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-02-12T14:16:33.386Z,2023-02-12T14:16:40Z,4028466817,144,61,4028466247,56,Back,,,,,,,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507018879,173,1,1,16,40,9bxav814mkuhueiyivyive82d,1,89.1,0,2023-02-12T14:16:47.614Z,2023-02-13T05:43:16Z,4028467687,213,2.9,4028467683,141,3.7,4028467685,212,13.4,4028467679,56,Right,4028467681,140,76.8,4028467677,107,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019017,174,1,1,16,43,9bxav814mkuhueiyivyive82d,1,75.3,5.4,2023-02-12T14:16:49.782Z,2023-02-13T05:43:15Z,4028468331,56,Back,4028468341,1,,4029712083,178,,4028468339,213,3.1,4028468335,141,9.0,4028468337,212,34.2,4028468333,140,42.8,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019041,175,1,1,16,47,9bxav814mkuhueiyivyive82d,1,43.6,14.7,2023-02-12T14:16:54.076Z,2023-02-13T05:43:15Z,4028468489,141,42.8,4028468493,213,1.5,4028468487,140,45.2,4028468491,212,19.2,4028468485,56,Back,4029712301,178,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019089,176,1,1,16,51,9bxav814mkuhueiyivyive82d,0,45.1,54.4,2023-02-12T14:16:57.879Z,2023-02-13T05:43:14Z,4028468703,140,75.3,4028468707,212,32.0,4028468699,155,,4028468705,141,48.5,4029712395,178,,4028468709,213,6.2,4028468701,56,Center,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019149,156,1,1,16,53,75qj99fhg5c0ztj2tva5u4uii,1,21.9,50,2023-02-12T14:17:00.471Z,2023-02-13T05:43:14Z,4028469027,140,34.3,4028469023,3,,4028469033,213,6.1,4028469025,56,Back,4029712651,388,,4028469029,141,47.3,4028469031,212,13.1,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507267965,864,67,1,16,55,75qj99fhg5c0ztj2tva5u4uii,1,37.6,44,2023-02-12T14:17:02.204Z,2023-02-13T05:43:13Z,4029804425,233,906,,,,,,,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507267953,906,67,1,16,55,9bxav814mkuhueiyivyive82d,0,62.4,56,2023-02-12T14:17:02.205Z,2023-02-13T05:43:13Z,4029804457,233,864,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019165,157,1,1,16,55,75qj99fhg5c0ztj2tva5u4uii,0,37.4,41.5,2023-02-12T14:17:02.214Z,2023-02-13T05:43:12Z,4028469123,56,Back,4028469127,141,30.4,4029712875,178,,4028469125,140,29.7,4028469129,212,11.1,4028469131,213,3.9,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019245,177,1,1,16,58,9bxav814mkuhueiyivyive82d,1,71.1,78.7,2023-02-12T14:17:05.462Z,2023-02-13T05:43:11Z,4028469525,141,68.4,4028469527,212,8.0,4028469523,140,74.7,4028469521,56,Center,4028473631,210,15,4028469531,213,5.2,4029713169,178,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2507019251,158,45,1,17,0,75qj99fhg5c0ztj2tva5u4uii,0,19.4,34.1,2023-02-12T14:17:07.282Z,2023-02-13T05:43:11Z,4028469765,233,178,4028469565,56,Back,4028469567,285,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019279,178,3,1,17,0,9bxav814mkuhueiyivyive82d,1,80.6,65.9,2023-02-12T14:17:07.282Z,2023-02-13T05:43:10Z,4028469707,233,158,4028469669,286,,4029713441,178,,4029298169,464,,4028469667,56,Center,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019285,179,15,1,17,2,9bxav814mkuhueiyivyive82d,1,79.4,49.1,2023-02-12T14:17:09.574Z,2023-02-13T05:43:09Z,4028473691,231,51.1,4028473671,55,177,4028473669,29,,4028473689,230,97.5,4028473677,103,19,4028469681,22,,4028473685,146,79.9,4028473037,233,159,7pv3n0vj8243p1di16regotsl,Nuno da Costa,4028473687,147,51.1,4028473679,215,,4028469683,18,,4028469685,56,Center,4028473667,78,4029713857,178,,4028472987,20,,4028473675,102,50.9,4028472999,82,,,,,,,,,,,
2507019299,159,10,1,17,2,75qj99fhg5c0ztj2tva5u4uii,1,18.5,51.3,2023-02-12T14:17:09.633Z,2023-02-13T05:43:09Z,4028469741,94,,4029713965,178,,4028473105,233,179,4028469743,56,Back,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019367,160,44,1,17,6,75qj99fhg5c0ztj2tva5u4uii,1,28.2,65.8,2023-02-12T14:17:12.759Z,2023-02-13T05:43:08Z,4028470055,285,,4028470087,233,180,4028470053,56,Back,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019349,180,44,1,17,6,9bxav814mkuhueiyivyive82d,0,71.8,34.2,2023-02-12T14:17:12.760Z,2023-02-13T05:43:08Z,4028470115,233,160,4028470001,286,,4028469999,56,Center,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019401,161,1,1,17,6,75qj99fhg5c0ztj2tva5u4uii,0,27.9,65.8,2023-02-12T14:17:12.786Z,2023-02-13T05:43:07Z,4028470201,212,9.1,4028470199,141,61.4,4028470195,56,Back,4029714291,178,,4028470197,140,36.1,4028470193,3,,4028470203,213,5.9,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019431,181,1,1,17,9,9bxav814mkuhueiyivyive82d,1,60.3,37,2023-02-12T14:17:16.378Z,2023-02-13T05:43:06Z,4028470329,140,54.0,4028470331,141,30.0,4028470327,56,Center,4028470333,212,8.1,4028470337,213,3.8,4029714711,178,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019475,182,1,1,17,11,9bxav814mkuhueiyivyive82d,1,52.7,29.2,2023-02-12T14:17:18.358Z,2023-02-13T05:43:05Z,4028470563,56,Center,4028470567,141,23.3,4028470565,140,71.5,4028470569,212,20.1,4029714863,178,,4028470571,213,6.1,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019529,183,1,1,17,12,9bxav814mkuhueiyivyive82d,1,72.3,25,2023-02-12T14:17:19.587Z,2023-02-13T05:43:04Z,4029715169,178,,4028470841,213,4.9,4028470839,212,14.0,4028470835,140,75.1,4028470833,56,Right,4028470837,141,4.9,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019583,184,1,1,17,16,9bxav814mkuhueiyivyive82d,1,80.8,9.5,2023-02-12T14:17:23.607Z,2023-02-13T05:43:03Z,4028471041,140,75.0,4028471039,56,Right,4029715417,178,,4028471045,212,8.5,4028471043,141,18.2,4028471047,213,2.4,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019639,185,1,1,17,18,9bxav814mkuhueiyivyive82d,1,78.8,19.1,2023-02-12T14:17:25.096Z,2023-02-13T05:43:02Z,4028471339,56,Center,4028472591,210,13,4028471341,140,88.5,4028471347,213,0.9,4028471337,155,,4029300857,20,,4029300855,224,,4028471333,2,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,4028471343,141,40.0,4029715585,178,,4028472595,154,,4028471345,212,17.5,,,,,,,,,,,,,,,,,1,,,,,,,
2507019643,186,13,1,17,19,9bxav814mkuhueiyivyive82d,1,88.8,38.1,2023-02-12T14:17:25.819Z,2023-02-13T05:43:02Z,4028471649,328,,4028472635,55,185,4028472645,231,48.3,4028472633,154,,4028472643,230,97.2,4028472641,103,11.1,4028472631,29,,4029716077,388,,co59rv08x22hk5itwibbwq191,G. Hein,4028472629,73,,4028471367,22,,4028471645,15,,4028472639,102,71.8,4028471371,56,4028471369,17,,,,,,,,,,,,,,Center,,,,,,
2507019647,162,5,1,17,22,75qj99fhg5c0ztj2tva5u4uii,1,-1.4,32.6,2023-02-12T14:17:28.972Z,2023-02-12T19:57:50Z,4028471401,56,Back,4028471403,346,,4028471465,233,187,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507019653,187,5,1,17,22,9bxav814mkuhueiyivyive82d,0,101.4,67.4,2023-02-12T14:17:28.972Z,2023-02-12T19:57:50Z,4028471531,233,162,4028471425,346,,4028471423,56,Center,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020019,163,1,1,17,35,75qj99fhg5c0ztj2tva5u4uii,1,5.7,52.4,2023-02-12T14:17:41.734Z,2023-02-13T05:16:13Z,4028473213,140,9.3,4028473217,212,13.9,4028473223,237,,4028473209,124,,4028473215,141,72.0,4028473219,213,1.3,4028473211,56,Back,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020059,164,1,1,17,39,75qj99fhg5c0ztj2tva5u4uii,1,16.2,77.1,2023-02-12T14:17:45.722Z,2023-02-13T05:43:00Z,4028473387,141,80.5,4028473389,212,21.9,4028473383,56,Back,4028473391,213,0.1,4028473385,140,36.9,4029716585,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020103,165,1,1,17,40,75qj99fhg5c0ztj2tva5u4uii,1,30,86.6,2023-02-12T14:17:47.088Z,2023-02-13T05:42:59Z,4028473559,213,0.9,4029717005,178,,4028473551,56,Back,4028473553,140,33.9,4028473557,212,6.9,4028473555,141,94.8,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020127,166,1,1,17,42,75qj99fhg5c0ztj2tva5u4uii,1,28.3,98.7,2023-02-12T14:17:49.425Z,2023-02-13T05:42:58Z,4028473715,140,31.8,4028473713,56,Back,4028473717,141,85.1,4028473721,213,5.1,4028473719,212,10.0,4029717073,178,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020151,167,1,1,17,43,75qj99fhg5c0ztj2tva5u4uii,1,26.3,87.5,2023-02-12T14:17:50.154Z,2023-02-13T05:42:58Z,4029717187,178,,4028473803,212,14.5,4028473805,213,0.3,4028473797,56,Back,4028473799,140,39.6,4028473801,141,93.2,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020191,168,1,1,17,44,75qj99fhg5c0ztj2tva5u4uii,1,37.4,98.7,2023-02-12T14:17:51.016Z,2023-02-13T05:42:58Z,4028473975,140,36.1,4028473977,141,86.6,4028473981,213,4.5,4028473973,56,Back,4029717485,178,,4028473979,212,8.3,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020303,169,1,1,17,46,75qj99fhg5c0ztj2tva5u4uii,1,39.8,91.1,2023-02-12T14:17:52.847Z,2023-02-13T05:42:57Z,4028474521,141,95.0,4028474519,140,55.8,4028474525,213,0.2,4028474517,56,Left,4028474523,212,17.0,4029717731,178,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020391,170,1,1,17,51,75qj99fhg5c0ztj2tva5u4uii,1,71.5,71.1,2023-02-12T14:17:57.792Z,2023-02-13T05:42:55Z,4028474887,213,4.9,4029718571,178,,4028474875,140,76.3,4028484837,210,15,4028474877,141,33.9,4028474881,212,25.8,4028474873,56,Center,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2507020397,171,15,1,17,54,75qj99fhg5c0ztj2tva5u4uii,1,80.6,32.5,2023-02-12T14:18:01.691Z,2023-02-13T05:42:53Z,4028484899,139,,4028481693,146,85.8,4028481701,231,46.5,4028474903,56,Center,4028478795,82,,4028484891,29,,4029718779,178,,4028484897,215,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,4028481685,80,,4028474899,22,,4028481697,147,36.3,4028481689,103,19,4028478787,20,4028481699,230,96.9,4028484893,55,170,4028474901,18,,4028481687,102,,,,,,48.2,,,,,
2507020427,172,61,1,17,55,75qj99fhg5c0ztj2tva5u4uii,1,86.7,38.2,2023-02-12T14:18:01.884Z,2023-02-13T05:42:53Z,4029719015,21,,4028475063,56,Center,4029719017,178,,4029305093,228,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020419,188,12,1,17,55,9bxav814mkuhueiyivyive82d,1,12.5,50.7,2023-02-12T14:18:02.674Z,2023-02-13T05:42:52Z,4028475035,141,69.0,4028475033,140,25.2,4028475037,212,18.2,4028475051,15,,4028475031,56,Back,4029719509,178,,4028475039,213,0.8,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177641,820,1,1,17,57,75qj99fhg5c0ztj2tva5u4uii,1,78.7,34.1,2023-02-12T14:18:04.570Z,2023-02-13T05:42:52Z,4029306471,141,42.9,4029719899,178,,4029306475,213,2.5,4029306467,140,71.1,4029306473,212,10.0,4029306463,56,Center,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020505,173,1,1,17,59,75qj99fhg5c0ztj2tva5u4uii,1,72.6,47.5,2023-02-12T14:18:06.506Z,2023-02-13T05:42:51Z,4028475445,141,48.8,4028475447,212,4.9,4028475443,140,68.0,4029720121,178,,4028475441,56,Center,4028476421,210,15,4028475449,213,3.0,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2507020507,174,15,1,18,2,75qj99fhg5c0ztj2tva5u4uii,1,70.1,64.8,2023-02-12T14:18:08.733Z,2023-02-13T05:42:50Z,4028475457,18,,4028476145,233,189,4028476455,102,49.2,4028476467,230,95.8,4028487969,78,,4029720283,178,,4028476469,231,50.1,4028487975,215,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,4028475459,56,Center,4028476433,29,,4028476113,72,,4028476457,103,19,4028476435,55,4028475455,22,,4028476463,146,81.1,4028476121,82,,4028476465,147,,,,,173,54.3,,,,,
2507020511,189,10,1,18,2,9bxav814mkuhueiyivyive82d,1,25.2,34.7,2023-02-12T14:18:08.955Z,2023-02-13T05:42:49Z,4028475475,56,Back,4028475473,94,,4028476183,233,174,4029720357,388,,,,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020535,190,49,1,18,2,9bxav814mkuhueiyivyive82d,1,24.6,25.2,2023-02-12T14:18:09.594Z,2023-02-13T05:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020625,191,1,1,18,4,9bxav814mkuhueiyivyive82d,1,25.8,25.8,2023-02-12T14:18:10.877Z,2023-02-13T05:42:48Z,4028475965,212,33.3,4028475963,141,32.2,4028475959,56,Center,4028475967,213,0.1,4028475961,140,57.2,4030432189,1,,4028475957,155,,4029720691,178,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020679,192,1,1,18,10,9bxav814mkuhueiyivyive82d,1,51,36.9,2023-02-12T14:18:16.964Z,2023-02-13T05:42:46Z,4028476227,56,Back,4029721229,178,,4028476233,212,7.2,4028476235,213,2.1,4028476229,140,47.6,4028476231,141,46.1,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020727,193,1,1,18,13,9bxav814mkuhueiyivyive82d,1,53.4,38.2,2023-02-12T14:18:20.294Z,2023-02-13T05:42:44Z,4028476491,212,18.6,4028476487,140,61.6,4028476485,56,Right,4029721359,178,,4028476489,141,14.0,4028476493,213,5.2,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020787,194,1,1,18,16,9bxav814mkuhueiyivyive82d,1,68.9,11,2023-02-12T14:18:22.979Z,2023-02-13T05:42:43Z,4028476819,213,1.3,4028476811,56,Center,4028476813,140,70.9,4028476817,212,8.6,4029721503,178,,4028476815,141,23.2,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020795,195,3,1,18,19,9bxav814mkuhueiyivyive82d,0,74.7,23.1,2023-02-12T14:18:25.944Z,2023-02-13T05:42:42Z,4028477087,233,175,4029308513,464,,4028476831,56,Center,4028476833,286,,4029722275,178,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020815,175,7,1,18,19,75qj99fhg5c0ztj2tva5u4uii,0,25.3,76.9,2023-02-12T14:18:26.086Z,2023-02-13T05:42:41Z,4028476993,285,,4028477035,233,195,4028476991,56,Back,4029722943,178,,4029308593,385,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020839,196,1,1,18,21,9bxav814mkuhueiyivyive82d,1,68.1,20.2,2023-02-12T14:18:27.960Z,2023-02-13T05:42:41Z,4028477131,141,9.9,4028477129,140,61.4,4028477135,213,3.9,4029723249,178,,4028477133,212,9.9,4028477127,56,Right,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
