id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value,qualifier/20/value
2466574171,194,3,1,18,9,4t4hod56fsj7utpjdor8so5q6,1,79.1,57.5,2022-10-02T15:23:49.276Z,2022-10-02T23:53:56Z,3815128363,56,Center,3815967789,464,,3815128365,286,,3815128431,233,159,3816281555,178,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574179,195,13,1,18,11,4t4hod56fsj7utpjdor8so5q6,1,81.5,43.4,2022-10-02T15:23:51.107Z,2022-10-02T23:53:54Z,3815129315,29,,3815128681,20,,3815129325,215,,3815129329,230,96,3815128403,18,,3815129333,231,47.7,3816281713,178,,3815129323,103,6.9,28x7i681wkjueanvkevew3bh1,A. Golovin,3815129321,102,61.3,3815144047,73,,,3815129317,55,3815128407,56,Center,3815128399,22,,,,,193,,,,,,,,,,,,,,,,,,,,,,
2466574219,160,5,1,18,12,750ustvk4jfqmo8q4gnrcxy7z,1,-1.3,42,2022-10-02T15:23:52.325Z,2022-10-02T20:48:00Z,3815128563,56,Back,3815128565,346,,3815128591,233,196,,,,,,,,,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574207,196,5,1,18,12,4t4hod56fsj7utpjdor8so5q6,0,101.3,58,2022-10-02T15:23:52.325Z,2022-10-02T20:48:01Z,3815128513,56,Center,3815128515,346,,3815128619,233,160,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574547,161,1,1,18,32,750ustvk4jfqmo8q4gnrcxy7z,1,3.5,49.3,2022-10-02T15:24:12.890Z,2022-10-02T23:53:54Z,3815130541,237,,3815130537,213,5.5,3815130529,56,Back,3815130531,140,21.9,3815130527,124,,3815130533,141,23.3,3815130535,212,26.2,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574565,162,1,1,18,36,750ustvk4jfqmo8q4gnrcxy7z,1,19,23.5,2022-10-02T15:24:16.088Z,2022-10-02T23:53:53Z,3815130611,56,Back,3815130619,213,2.2,3815130613,140,10.2,3815130615,141,43.9,3816282209,178,,3815130617,212,16.7,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574599,163,1,1,18,39,750ustvk4jfqmo8q4gnrcxy7z,1,9.3,43.8,2022-10-02T15:24:19.211Z,2022-10-02T23:53:53Z,3815130853,141,71.5,3815130855,212,20.0,3815130851,140,15.8,3816282311,178,,3815130857,213,1.2,3815130849,56,Back,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574647,164,1,1,18,42,750ustvk4jfqmo8q4gnrcxy7z,1,21.3,76.1,2022-10-02T15:24:23.042Z,2022-10-02T23:53:51Z,3816282445,178,,3815131131,56,Back,3815131139,213,1.3,3815131135,141,93.4,3815131133,140,24.8,3815131137,212,12.3,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574699,165,1,1,18,45,750ustvk4jfqmo8q4gnrcxy7z,1,26.9,97.7,2022-10-02T15:24:25.363Z,2022-10-02T23:53:51Z,3815131441,140,48.2,3815131439,56,Back,3815131445,212,23.4,3815131447,213,6.0,3815131443,141,87.7,3816282541,178,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574731,166,1,1,18,48,750ustvk4jfqmo8q4gnrcxy7z,1,46,89.3,2022-10-02T15:24:28.737Z,2022-10-02T23:53:50Z,3815131629,141,72.3,3815131625,56,Back,3815131633,213,3.9,3816282753,178,,3815131627,140,33.6,3815131631,212,17.4,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574797,167,1,1,18,51,750ustvk4jfqmo8q4gnrcxy7z,1,40.1,68.1,2022-10-02T15:24:31.842Z,2022-10-02T23:53:49Z,3815132043,212,49.5,3816282901,178,,3815132041,141,4.3,3815132037,56,Right,3815132047,1,,3815132033,155,,3815132045,213,5.2,3815132039,140,62.8,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,3815132035,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574807,168,1,1,18,57,750ustvk4jfqmo8q4gnrcxy7z,1,61.5,7,2022-10-02T15:24:37.151Z,2022-10-02T23:53:48Z,3815132151,212,7.2,3815132153,213,2.1,3815132147,140,58.0,3815132149,141,16.1,3815132145,56,Right,3816282999,178,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574857,169,1,1,18,57,750ustvk4jfqmo8q4gnrcxy7z,1,58.2,17.7,2022-10-02T15:24:37.807Z,2022-10-02T23:53:47Z,3816283081,178,,3815132375,56,Right,3815132379,140,70.8,3815132383,212,14.5,3815132385,213,5.9,3815132381,141,8.8,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466761173,855,45,1,19,0,4t4hod56fsj7utpjdor8so5q6,0,32.7,89.2,2022-10-02T15:24:40.999Z,2022-10-02T23:53:46Z,3816165757,233,863,3816165415,56,Back,3816165417,285,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466725803,863,3,1,19,0,750ustvk4jfqmo8q4gnrcxy7z,1,67.3,10.8,2022-10-02T15:24:40.999Z,2022-10-02T23:53:46Z,3815973527,286,,3816165747,233,855,3816283497,178,,3815973729,465,,3815973525,56,Right,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574905,170,43,1,19,1,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-02T15:24:41.202Z,2022-10-02T15:24:49Z,3815132645,56,Right,3815132647,286,0,3815132975,144,3,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466725805,864,43,1,19,1,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-02T15:24:41.968Z,2022-10-02T20:00:24Z,3815973535,286,0,3816164957,144,45,3815973533,56,Right,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574923,171,1,1,19,3,750ustvk4jfqmo8q4gnrcxy7z,1,67.5,33.1,2022-10-02T15:24:43.858Z,2022-10-02T23:53:44Z,3815132739,213,2.7,3815132731,56,Center,3815132733,140,58.5,3815132735,141,40.3,3816283567,178,,3815132737,212,10.6,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466574957,172,1,1,19,5,750ustvk4jfqmo8q4gnrcxy7z,1,59.3,50.5,2022-10-02T15:24:45.970Z,2022-10-02T23:53:44Z,3815133033,212,23.7,3815133035,213,1.6,3816283739,178,,3815133027,56,Left,3815133031,141,85.3,3815133029,140,59.5,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575009,173,1,1,19,8,750ustvk4jfqmo8q4gnrcxy7z,1,61.7,89.3,2022-10-02T15:24:48.882Z,2022-10-02T23:53:43Z,3815133329,213,0.3,3815133321,56,Left,3815133323,140,70.3,3815133325,141,92.9,3815133327,212,9.4,3816283837,178,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575021,174,1,1,19,11,750ustvk4jfqmo8q4gnrcxy7z,1,66.4,97.8,2022-10-02T15:24:51.616Z,2022-10-02T23:53:41Z,3816283985,178,,3815133381,213,3.8,3815133379,212,6.7,3815133373,56,Left,3815133375,140,61.3,3815133377,141,92.0,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575061,175,1,1,19,13,750ustvk4jfqmo8q4gnrcxy7z,1,57.8,94.5,2022-10-02T15:24:53.576Z,2022-10-02T23:53:41Z,3816284301,178,,3815133641,213,5.2,3815133637,141,82.9,3815133635,140,61.6,3815133633,56,Left,3815133639,212,8.8,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575095,176,1,1,19,14,750ustvk4jfqmo8q4gnrcxy7z,1,57.7,83,2022-10-02T15:24:54.358Z,2022-10-02T23:53:40Z,3815133825,155,,3815133829,140,78.5,3815133831,141,87.4,3815133827,56,Left,3815133833,212,22.0,3816284451,178,,3815133835,213,0.1,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575101,177,44,1,19,16,750ustvk4jfqmo8q4gnrcxy7z,1,77.5,88.6,2022-10-02T15:24:56.333Z,2022-10-02T23:53:40Z,3815133879,233,197,3815133861,286,,3815133857,56,Left,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575097,197,44,1,19,16,4t4hod56fsj7utpjdor8so5q6,0,22.5,11.4,2022-10-02T15:24:56.334Z,2022-10-02T23:53:40Z,3815133843,285,,3815133905,233,177,3815133841,56,Back,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575113,178,1,1,19,16,750ustvk4jfqmo8q4gnrcxy7z,0,77.3,88.3,2022-10-02T15:24:56.401Z,2022-10-02T23:53:39Z,3815133927,213,5.1,3815133919,56,Center,3815133925,212,14.6,3815133923,141,68.1,3816284887,388,,3815133917,3,,3815133921,140,82.1,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575169,198,1,1,19,18,4t4hod56fsj7utpjdor8so5q6,0,16.8,33.6,2022-10-02T15:24:58.253Z,2022-10-02T23:53:39Z,3815134249,212,26.1,3815975167,157,,3815134243,56,Back,3816285077,178,,3815134245,140,38.7,3815134251,213,5.8,3815975169,1,,3815134247,141,15.5,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575143,179,1,1,19,20,750ustvk4jfqmo8q4gnrcxy7z,0,57.4,86.4,2022-10-02T15:25:00.286Z,2022-10-02T23:53:39Z,3815134097,140,70.0,3815134103,213,6.0,3815134099,141,79.9,3815134095,56,Left,3816285229,178,,3815134093,3,,3815134101,212,13.9,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575175,199,50,1,19,21,4t4hod56fsj7utpjdor8so5q6,1,36.3,17.6,2022-10-02T15:25:01.886Z,2022-10-02T23:53:38Z,3815134281,56,Back,3816160985,233,865,3815976561,286,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466726503,865,7,1,19,22,750ustvk4jfqmo8q4gnrcxy7z,1,63.7,82.4,2022-10-02T15:25:02.109Z,2022-10-02T23:53:38Z,3815977419,383,,3815977415,56,Left,3816285547,178,,3816160975,233,199,3816160979,285,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575239,181,49,1,19,23,750ustvk4jfqmo8q4gnrcxy7z,1,60.1,88,2022-10-02T15:25:03.139Z,2022-10-02T23:53:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575273,182,1,1,19,23,750ustvk4jfqmo8q4gnrcxy7z,1,58.6,88.6,2022-10-02T15:25:03.895Z,2022-10-02T23:53:37Z,3815134779,212,3.2,3815134775,140,57.4,3815134773,56,Left,3815134781,213,2.0,3815134777,141,92.9,3816286231,178,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575309,183,1,1,19,25,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,92.1,2022-10-02T15:25:05.065Z,2022-10-02T23:53:36Z,3815134995,56,Back,3815134999,141,63.9,3816286439,178,,3815135001,212,23.1,3815134997,140,41.5,3815135003,213,4.1,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575237,180,43,1,19,25,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-02T15:25:05.987Z,2022-10-02T15:26:17Z,3815134565,56,Left,3815140603,144,7,3815134567,286,0,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576481,198,1,1,19,28,750ustvk4jfqmo8q4gnrcxy7z,1,44.2,59.6,2022-10-02T15:25:08.223Z,2022-10-02T23:53:36Z,3815141401,212,15.8,3815141395,56,Back,3815141397,140,44.6,3816286669,178,,3815141403,213,4.7,3815141399,141,36.4,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575409,184,1,1,19,30,750ustvk4jfqmo8q4gnrcxy7z,1,42.5,32.8,2022-10-02T15:25:10.485Z,2022-10-02T23:53:35Z,3815135527,56,Right,3815135531,141,4.9,3816286819,178,,3815135533,212,25.3,3815135529,140,58.4,3815135535,213,5.4,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575423,185,3,1,19,33,750ustvk4jfqmo8q4gnrcxy7z,1,57.7,3.8,2022-10-02T15:25:14.033Z,2022-10-02T23:53:33Z,3815135599,286,,3815135607,233,200,3815135597,56,Right,3816287059,178,,3815979341,465,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575417,200,45,1,19,33,4t4hod56fsj7utpjdor8so5q6,0,42.3,96.2,2022-10-02T15:25:14.033Z,2022-10-02T23:53:33Z,3815135569,56,Back,3815135571,285,,3815135645,233,185,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575439,186,1,1,19,36,750ustvk4jfqmo8q4gnrcxy7z,0,61.5,10.8,2022-10-02T15:25:16.437Z,2022-10-02T23:53:32Z,3815135697,141,27.3,3816287191,178,,3815135695,140,85.9,3815135693,56,Center,3815135701,213,0.4,3815135699,212,28.0,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575473,201,49,1,19,38,4t4hod56fsj7utpjdor8so5q6,1,17.3,70.8,2022-10-02T15:25:18.917Z,2022-10-02T23:53:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575511,202,1,1,19,39,4t4hod56fsj7utpjdor8so5q6,1,15.9,70.4,2022-10-02T15:25:19.123Z,2022-10-02T23:53:31Z,3815136033,213,3.5,3816287443,178,,3815136027,140,2.1,3815136031,212,15.8,3815136029,141,61.2,3815136025,56,Back,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575533,203,1,1,19,40,4t4hod56fsj7utpjdor8so5q6,0,3.4,61.3,2022-10-02T15:25:20.380Z,2022-10-02T23:53:31Z,3816287555,178,,3815136139,140,40.0,3815136147,1,,3815136135,157,,3815136143,212,40.9,3815136145,213,0.4,3815136141,141,82.0,3815136137,56,Back,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466727165,867,44,1,19,44,750ustvk4jfqmo8q4gnrcxy7z,1,63.4,22.8,2022-10-02T15:25:24.197Z,2022-10-02T23:53:31Z,3816161149,233,850,3815981299,56,Center,3815981301,286,,,,,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466727135,850,44,1,19,44,4t4hod56fsj7utpjdor8so5q6,0,36.6,77.2,2022-10-02T15:25:24.198Z,2022-10-02T23:53:30Z,3816161153,233,867,3815981153,285,,3815981151,56,Back,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575559,187,61,1,19,44,750ustvk4jfqmo8q4gnrcxy7z,0,63.3,21.6,2022-10-02T15:25:24.276Z,2022-10-02T23:53:30Z,3815136281,56,Center,3816288145,178,,3816288143,15,,,,,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575611,204,1,1,19,46,4t4hod56fsj7utpjdor8so5q6,1,38.9,66.5,2022-10-02T15:25:26.692Z,2022-10-02T23:53:29Z,3815136585,213,4.1,3815136565,56,Back,3815136579,212,7.0,3815136573,141,58.3,3816288313,178,,3815136569,140,34.9,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575657,205,1,1,19,49,4t4hod56fsj7utpjdor8so5q6,0,39.2,48.1,2022-10-02T15:25:29.964Z,2022-10-02T23:53:28Z,3815136833,56,Center,3815136835,140,86.6,3815136839,212,50.8,3815136831,155,,3816288465,178,,3815136841,213,6.1,3815136837,141,33.2,3815136843,1,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575677,188,49,1,19,53,750ustvk4jfqmo8q4gnrcxy7z,1,15.4,63.3,2022-10-02T15:25:33.856Z,2022-10-02T23:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575697,189,1,1,19,54,750ustvk4jfqmo8q4gnrcxy7z,1,14.7,63.5,2022-10-02T15:25:34.984Z,2022-10-02T23:53:27Z,3815137035,56,Back,3816288787,178,,3815137039,141,67.0,3815137037,140,22.3,3815137041,212,8.3,3815137043,213,0.3,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575781,190,1,1,19,56,750ustvk4jfqmo8q4gnrcxy7z,1,18.5,65.7,2022-10-02T15:25:36.645Z,2022-10-02T23:53:26Z,3815137485,56,Back,3815137491,140,28.5,3815137499,141,47.2,3816288855,178,,3815137507,212,16.4,3815137509,213,5.4,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575849,191,1,1,20,3,750ustvk4jfqmo8q4gnrcxy7z,1,33.9,51.9,2022-10-02T15:25:43.121Z,2022-10-02T23:53:24Z,3815137859,56,Back,3816288997,178,,3815137861,140,36.8,3815137865,212,21.5,3815137863,141,20.6,3815137867,213,4.9,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575895,192,1,1,20,6,750ustvk4jfqmo8q4gnrcxy7z,1,37.2,22,2022-10-02T15:25:46.754Z,2022-10-02T23:53:23Z,3815138131,141,2.8,3815138127,56,Right,3815138133,212,20.9,3815138135,213,5.6,3816289077,178,,3815138129,140,52.7,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575925,193,1,1,20,9,750ustvk4jfqmo8q4gnrcxy7z,1,60.7,12.6,2022-10-02T15:25:49.346Z,2022-10-02T23:53:22Z,3815138295,141,19.1,3815138293,140,38.3,3815138291,56,Back,3815138299,213,3.0,3816289175,178,,3815138297,212,23.9,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466575989,194,1,1,20,11,750ustvk4jfqmo8q4gnrcxy7z,1,37.4,14.5,2022-10-02T15:25:51.578Z,2022-10-02T23:53:22Z,3815138707,212,13.9,3815138711,213,2.0,3815138705,141,33.3,3816289281,178,,3815138699,56,Back,3815138701,140,32.3,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576049,195,1,1,20,16,750ustvk4jfqmo8q4gnrcxy7z,1,33.2,42.9,2022-10-02T15:25:56.465Z,2022-10-02T23:53:20Z,3816289325,178,,3815139067,212,15.2,3815139061,56,Back,3815139069,213,1.5,3815139063,140,34.0,3815139065,141,65.2,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576119,196,1,1,20,19,750ustvk4jfqmo8q4gnrcxy7z,1,40.7,79.3,2022-10-02T15:26:00.040Z,2022-10-02T23:53:19Z,3815139499,56,Center,3815139507,213,6.3,3816289475,178,,3815139501,140,98.7,3815139509,1,,3815139505,212,60.9,3815139503,141,77.0,3815139497,155,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576133,197,1,1,20,24,750ustvk4jfqmo8q4gnrcxy7z,0,96.1,78,2022-10-02T15:26:04.738Z,2022-10-02T23:53:19Z,3816289595,178,,3815139569,56,Center,3815139573,141,53.0,3815139571,140,96.6,3815139565,2,,3815139577,213,4.7,3815139575,212,17.0,3815983181,224,,6tedvat245ajkir9c4035i0np,M. Simon,3815983183,72,,3815139567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576199,206,52,1,20,25,4t4hod56fsj7utpjdor8so5q6,1,2.6,46.5,2022-10-02T15:26:05.534Z,2022-10-02T23:53:19Z,3816289773,178,,3815983281,377,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576395,207,1,1,20,37,4t4hod56fsj7utpjdor8so5q6,1,10.3,45.7,2022-10-02T15:26:17.966Z,2022-10-02T23:53:18Z,3815140915,123,,3816289971,178,,3815140919,140,14.9,3815140917,56,Back,3815140921,141,60.6,3815140923,212,11.2,3815140925,213,1.1,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576431,208,1,1,20,42,4t4hod56fsj7utpjdor8so5q6,1,25.1,66.9,2022-10-02T15:26:22.287Z,2022-10-02T23:53:17Z,3816290031,178,,3815141099,141,93.2,3815141103,213,1.2,3815141093,56,Back,3815141101,212,19.2,3815141097,140,31.8,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576465,209,1,1,20,44,4t4hod56fsj7utpjdor8so5q6,1,33.7,93.7,2022-10-02T15:26:24.886Z,2022-10-02T23:53:17Z,3815141297,141,81.5,3815141301,213,4.1,3815141299,212,9.9,3815141295,140,28.6,3816290167,178,,3815141293,56,Back,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576501,210,1,1,20,48,4t4hod56fsj7utpjdor8so5q6,1,34.9,72.6,2022-10-02T15:26:28.758Z,2022-10-02T23:53:15Z,3815141539,56,Back,3816290355,178,,3815141547,213,5.4,3815141541,140,40.4,3815141545,212,8.9,3815141543,141,62.6,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466576543,211,1,1,20,51,4t4hod56fsj7utpjdor8so5q6,1,42.1,50.9,2022-10-02T15:26:31.083Z,2022-10-02T23:53:14Z,3815141749,213,4.9,3815141741,56,Back,3815141743,140,46.9,3815141745,141,10.2,3815141747,212,28.1,3816290487,178,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
