id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2493934253,91,5,1,8,6,4aghw9tyi8ba3ju1ne83gmf9w,0,25.2,-1.2,2022-12-29T20:10:42.760Z,2022-12-30T01:33:27Z,3959802815,347,,3959803371,233,98,3959802813,56,Back,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934341,98,5,1,8,6,27xvwccz8kpmqsefjv2b2sc0o,1,74.8,101.2,2022-12-29T20:10:42.760Z,2022-12-30T01:33:27Z,3959803271,347,,3959803269,56,Left,3959803297,233,91,,,,,,,,,,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934367,99,1,1,8,11,27xvwccz8kpmqsefjv2b2sc0o,1,81.5,100,2022-12-29T20:10:47.875Z,2022-12-30T04:00:10Z,3959803425,213,3.4,3959803423,212,14.1,3959803419,140,68.4,3959803447,189,,3959803421,141,97.1,3959803415,107,,3959803417,56,Left,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934429,100,1,1,8,16,27xvwccz8kpmqsefjv2b2sc0o,1,68,91.4,2022-12-29T20:10:52.828Z,2022-12-30T04:00:09Z,3960286189,178,,3959803859,213,3.4,3959803851,56,Left,3959803853,140,52.7,3959803855,141,85.2,3959803857,212,16.6,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934469,101,1,1,8,19,27xvwccz8kpmqsefjv2b2sc0o,1,49.8,79,2022-12-29T20:10:55.230Z,2022-12-30T04:00:08Z,3959804049,140,53.3,3959804055,213,4.8,3959804053,212,27.5,3959804051,141,38.9,3960286215,178,,3959804047,56,Center,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934489,102,1,1,8,23,27xvwccz8kpmqsefjv2b2sc0o,1,56.9,26,2022-12-29T20:10:59.610Z,2022-12-30T04:00:07Z,3959804149,141,2.5,3959804153,213,5.4,3959804151,212,20.3,3960286235,178,,3959804145,56,Right,3959804147,140,68.8,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934571,103,1,1,8,25,27xvwccz8kpmqsefjv2b2sc0o,1,64.6,4.6,2022-12-29T20:11:01.917Z,2022-12-30T04:00:06Z,3960286267,178,,3959804601,140,78.2,3959804605,212,14.4,3959804603,141,2.3,3959804607,213,6.2,3959804599,56,Right,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934577,104,50,1,8,28,27xvwccz8kpmqsefjv2b2sc0o,1,76.1,0.8,2022-12-29T20:11:04.766Z,2022-12-30T04:00:04Z,3959804743,233,92,3959804627,56,Right,3959804629,286,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934595,92,7,1,8,29,4aghw9tyi8ba3ju1ne83gmf9w,0,23.9,99.2,2022-12-29T20:11:05.319Z,2022-12-30T04:00:04Z,3960286397,178,,3959804719,56,Back,3960256261,385,,3959804737,233,104,3959804721,285,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934583,105,61,1,8,29,27xvwccz8kpmqsefjv2b2sc0o,0,76.5,0.1,2022-12-29T20:11:05.515Z,2022-12-30T04:00:03Z,3959804647,56,Right,3960286419,178,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934603,93,5,1,8,29,4aghw9tyi8ba3ju1ne83gmf9w,1,19.8,100.9,2022-12-29T20:11:05.677Z,2022-12-30T01:34:30Z,3959804799,233,106,3959804759,347,,3959804757,56,Back,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934587,106,5,1,8,29,27xvwccz8kpmqsefjv2b2sc0o,0,80.2,-0.9,2022-12-29T20:11:05.677Z,2022-12-30T01:34:31Z,3959804665,56,Right,3959804667,347,,3959804835,233,93,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934827,94,1,1,8,44,4aghw9tyi8ba3ju1ne83gmf9w,0,30.2,100,2022-12-29T20:11:20.375Z,2022-12-30T04:00:03Z,3959805965,213,6.0,3959805963,212,17.6,3959805955,107,,3959805957,56,Back,3959805961,141,93.6,3959805959,140,46.3,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934839,107,44,1,8,45,27xvwccz8kpmqsefjv2b2sc0o,1,51.3,7.2,2022-12-29T20:11:21.814Z,2022-12-30T04:00:02Z,3959806015,56,Right,3959806017,286,,3959806133,233,95,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934833,95,44,1,8,45,4aghw9tyi8ba3ju1ne83gmf9w,0,48.7,92.8,2022-12-29T20:11:21.815Z,2022-12-30T04:00:02Z,3959806161,233,107,3959805987,285,,3959805979,56,Back,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934847,108,61,1,8,45,27xvwccz8kpmqsefjv2b2sc0o,1,50.9,7.1,2022-12-29T20:11:21.913Z,2022-12-30T04:00:01Z,3959806063,56,Right,3960286563,15,,3960286673,178,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934867,96,5,1,8,46,4aghw9tyi8ba3ju1ne83gmf9w,1,50.8,101,2022-12-29T20:11:22.779Z,2022-12-30T01:35:12Z,3959806185,347,,3959806259,233,109,3959806183,56,Left,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493934875,109,5,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,0,49.2,-1,2022-12-29T20:11:22.779Z,2022-12-30T01:35:11Z,3959806297,233,96,3959806211,56,Back,3959806213,347,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935017,97,1,1,8,58,4aghw9tyi8ba3ju1ne83gmf9w,1,53.3,100,2022-12-29T20:11:34.409Z,2022-12-30T04:00:01Z,3959807031,141,86.4,3959807027,56,Left,3959807025,107,,3959807029,140,58.3,3959807035,213,5.2,3959807033,212,11.6,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935055,98,1,1,8,59,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,84,2022-12-29T20:11:35.668Z,2022-12-30T04:00:00Z,3959807207,141,96.2,3959807205,140,45.3,3959807203,56,Back,3959807211,213,2.7,3959807209,212,18.5,3960286725,178,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935057,99,1,1,9,2,4aghw9tyi8ba3ju1ne83gmf9w,0,44.2,96.5,2022-12-29T20:11:38.118Z,2022-12-30T04:00:00Z,3959807221,141,95.3,3959807223,212,5.3,3959807225,213,3.3,3959807219,140,39.2,3960286761,178,,3959807217,56,Back,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935107,100,4,1,9,2,4aghw9tyi8ba3ju1ne83gmf9w,1,41.7,94.7,2022-12-29T20:11:38.236Z,2022-12-30T04:00:00Z,3959807525,233,110,3959807505,56,Back,3959807503,10,,3959807507,152,,3959807509,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935101,110,4,1,9,2,27xvwccz8kpmqsefjv2b2sc0o,0,58.3,5.3,2022-12-29T20:11:38.237Z,2022-12-30T03:59:59Z,3959807481,285,,3959807539,233,100,3959807479,152,,3959807473,10,,3959807475,56,Right,3960286833,178,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935243,101,1,1,9,12,4aghw9tyi8ba3ju1ne83gmf9w,1,35.2,99.4,2022-12-29T20:11:48.154Z,2022-12-30T03:59:59Z,3959808217,5,,3959808221,56,Back,3959808219,152,,3960286851,178,,3959808229,213,4.1,3959808227,212,22.7,3959813977,189,,3959808223,140,23.3,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,3959808225,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935253,102,1,1,9,13,4aghw9tyi8ba3ju1ne83gmf9w,1,24.3,78.9,2022-12-29T20:11:49.757Z,2022-12-30T03:59:58Z,3959808269,56,Back,3959808271,140,32.2,3959808277,213,5.4,3959808275,212,12.4,3959808273,141,65.4,3960286913,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935307,103,1,1,9,15,4aghw9tyi8ba3ju1ne83gmf9w,1,36.9,66.5,2022-12-29T20:11:51.245Z,2022-12-30T03:59:58Z,3959808535,56,Back,3959808541,140,8.1,3959808549,213,3.7,3960314581,1,,3960286943,178,,3959808547,212,35.5,3959814107,156,,3959808545,141,39.2,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935393,104,1,1,9,21,4aghw9tyi8ba3ju1ne83gmf9w,1,11.5,41.5,2022-12-29T20:11:57.554Z,2022-12-30T03:59:55Z,3960286965,178,,3959809025,1,,3959809019,141,94.1,3959809023,213,0.8,3959809013,56,Back,3959809017,140,43.4,3959809009,155,,3959809021,212,49.0,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935425,105,1,1,9,24,4aghw9tyi8ba3ju1ne83gmf9w,1,43.7,93.4,2022-12-29T20:12:00.034Z,2022-12-30T03:59:55Z,3959809193,140,36.9,3959809195,141,86.0,3959809197,212,8.7,3959809191,56,Back,3960286979,178,,3959809199,213,3.8,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935469,106,1,1,9,25,4aghw9tyi8ba3ju1ne83gmf9w,1,36.3,84.6,2022-12-29T20:12:01.777Z,2022-12-30T03:59:55Z,3959809453,213,6.1,3959809437,56,Left,3959809443,140,52.6,3959809447,141,80.9,3960287003,178,,3959809451,212,17.3,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935479,107,61,1,9,26,4aghw9tyi8ba3ju1ne83gmf9w,0,51.3,83.1,2022-12-29T20:12:02.662Z,2022-12-30T03:59:54Z,3959809505,56,Left,3960287043,178,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935507,111,1,1,9,27,27xvwccz8kpmqsefjv2b2sc0o,0,45.7,17.6,2022-12-29T20:12:03.862Z,2022-12-30T03:59:54Z,3959809647,140,35.0,3959809645,56,Back,3959809643,3,,3960287055,388,,3959809651,212,11.9,3959809653,213,3.5,3959809649,141,11.9,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935577,108,3,1,9,29,4aghw9tyi8ba3ju1ne83gmf9w,1,60.6,82.2,2022-12-29T20:12:05.189Z,2022-12-30T03:59:53Z,3959810023,233,112,3959810007,286,,3959810005,56,Left,3960256417,465,,3960287099,178,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935527,112,45,1,9,29,27xvwccz8kpmqsefjv2b2sc0o,0,39.4,17.8,2022-12-29T20:12:05.189Z,2022-12-30T03:59:53Z,3959809749,285,,3959810065,233,108,3959809747,56,Back,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935633,109,1,1,9,32,4aghw9tyi8ba3ju1ne83gmf9w,1,78.5,72.8,2022-12-29T20:12:08.431Z,2022-12-30T03:59:51Z,3960287145,178,,3959810269,213,6.3,3959810987,210,13,3959810261,56,Center,3959810267,212,14.5,3959810265,141,72.3,3959810263,140,92.3,3959810989,154,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935647,111,13,1,9,33,4aghw9tyi8ba3ju1ne83gmf9w,1,89.7,69.2,2022-12-29T20:12:09.953Z,2022-12-30T03:59:51Z,3959811011,154,,3959811023,230,99.3,3959811025,231,53.5,3959810339,64,,3959810337,22,,3960256465,391,,3959810341,56,Center,3960287175,178,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,3959810467,72,,,3959811019,103,6.9,3959811007,73,3959811021,328,3959811009,29,,3959811013,55,109,3959811017,102,59.3,,,,,,,,,,,,,,,,,,,,
2493935637,110,5,1,9,34,4aghw9tyi8ba3ju1ne83gmf9w,0,100.5,61.8,2022-12-29T20:12:10.354Z,2022-12-30T01:36:28Z,3959810279,346,,3959810275,56,Center,3959810397,233,113,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935613,113,5,1,9,34,27xvwccz8kpmqsefjv2b2sc0o,1,-0.5,38.2,2022-12-29T20:12:10.354Z,2022-12-30T01:36:29Z,3959810365,233,110,3959810207,346,,3959810205,56,Back,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935749,114,1,1,9,37,27xvwccz8kpmqsefjv2b2sc0o,1,1.7,45.6,2022-12-29T20:12:13.454Z,2022-12-30T03:59:50Z,3959810911,237,,3959810931,189,,3959810895,56,Back,3959810905,213,5.8,3959810903,212,28.1,3959810891,124,,3959810901,141,27.8,3959810899,140,25.9,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935789,115,1,1,9,40,27xvwccz8kpmqsefjv2b2sc0o,1,23.7,29.1,2022-12-29T20:12:16.923Z,2022-12-30T03:59:49Z,3959811173,141,6.5,3959811175,212,16.1,3959811177,213,5.0,3960287251,178,,3959811171,140,28.4,3959811169,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935807,116,1,1,9,44,27xvwccz8kpmqsefjv2b2sc0o,1,30.5,12.3,2022-12-29T20:12:20.136Z,2022-12-30T03:59:47Z,3959811283,213,3.9,3959811277,140,23.7,3959811275,56,Back,3960287269,178,,3959811279,141,2.6,3959811281,212,9.7,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935869,117,1,1,9,45,27xvwccz8kpmqsefjv2b2sc0o,1,26.8,4.5,2022-12-29T20:12:21.568Z,2022-12-30T03:59:47Z,3959811641,140,44.9,3959811639,56,Back,3960287301,178,,3959811647,213,0.2,3959811643,141,10.0,3959811645,212,19.4,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935883,118,1,1,9,47,27xvwccz8kpmqsefjv2b2sc0o,1,46.7,10.5,2022-12-29T20:12:23.969Z,2022-12-30T03:59:46Z,3960287313,178,,3959811737,212,16.7,3959811735,141,34.0,3959811733,140,51.3,3959811731,56,Center,3959811739,213,1.3,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935937,119,1,1,9,49,27xvwccz8kpmqsefjv2b2sc0o,0,50.3,31.1,2022-12-29T20:12:25.233Z,2022-12-30T03:59:45Z,3959812047,213,5.8,3959812045,212,31.7,3959812043,141,8.9,3959812039,56,Right,3960287325,178,,3959812041,140,76.9,,,,,,,26mggguhavwmnq1oak12ket,D. Payet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493935953,112,49,1,9,52,4aghw9tyi8ba3ju1ne83gmf9w,1,23.9,86.9,2022-12-29T20:12:28.547Z,2022-12-30T03:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936009,113,1,1,9,52,4aghw9tyi8ba3ju1ne83gmf9w,1,23.9,86.9,2022-12-29T20:12:28.567Z,2022-12-30T03:59:44Z,3960287361,178,,3959812401,140,6.9,3959812403,141,65.0,3959812405,212,23.2,3959812407,213,3.8,3959812399,56,Back,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936047,114,1,1,9,56,4aghw9tyi8ba3ju1ne83gmf9w,1,8.8,61.1,2022-12-29T20:12:32.429Z,2022-12-30T03:59:44Z,3959812631,212,23.6,3959812625,56,Back,3960287413,178,,3959812627,140,15.1,3959812633,213,5.0,3959812629,141,27.8,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936109,115,1,1,9,59,4aghw9tyi8ba3ju1ne83gmf9w,1,17.5,29.9,2022-12-29T20:12:35.937Z,2022-12-30T03:59:42Z,3959812961,213,2.5,3959812959,212,16.7,3959812957,141,44.0,3959812953,56,Back,3959812955,140,4.5,3960287427,178,,,,,,,,4r5mejvmxk423kx5j3w4u3n6c,C. Mawissa Elebi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936147,116,1,1,10,4,4aghw9tyi8ba3ju1ne83gmf9w,0,4.7,42.5,2022-12-29T20:12:40.879Z,2022-12-30T03:59:40Z,3960287437,178,,3959813271,212,78.1,3959813269,141,0.0,3959813273,213,5.9,3959813275,1,,3959813263,155,,3959813265,56,Right,3959813267,140,73.3,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936151,117,5,1,10,10,4aghw9tyi8ba3ju1ne83gmf9w,0,73,-1.8,2022-12-29T20:12:46.969Z,2022-12-30T01:37:14Z,3959813281,56,Right,3959813285,347,,3959813469,233,120,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936177,120,5,1,10,10,27xvwccz8kpmqsefjv2b2sc0o,1,27,101.8,2022-12-29T20:12:46.969Z,2022-12-30T01:37:14Z,3959813401,56,Back,3959813423,233,117,3959813403,347,,,,,,,,,,,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936221,121,1,1,10,13,27xvwccz8kpmqsefjv2b2sc0o,1,22.7,100,2022-12-29T20:12:49.397Z,2022-12-30T03:59:39Z,3959813687,107,,3959813691,140,14.7,3959813693,141,80.0,3959813695,212,16.9,3959813689,56,Back,3959813697,213,4.2,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936245,122,1,1,10,16,27xvwccz8kpmqsefjv2b2sc0o,1,17.3,83.1,2022-12-29T20:12:52.594Z,2022-12-30T03:59:38Z,3959813809,212,8.7,3959813801,140,25.6,3959813805,141,83.1,3960287511,178,,3959813811,213,0,3959813799,56,Back,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936319,123,1,1,10,19,27xvwccz8kpmqsefjv2b2sc0o,1,26,80.1,2022-12-29T20:12:55.015Z,2022-12-30T03:59:38Z,3959814179,141,77.3,3959814181,212,10.5,3960287539,178,,3959814175,56,Back,3959814177,140,35.8,3959814183,213,6.1,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936357,124,1,1,10,23,27xvwccz8kpmqsefjv2b2sc0o,1,40.1,68.7,2022-12-29T20:12:59.408Z,2022-12-30T03:59:37Z,3959814393,141,43.0,3959814395,212,19.4,3959814389,56,Back,3959814397,213,4.3,3959814391,140,32.0,3960287573,178,,,,,,,,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936397,125,1,1,10,26,27xvwccz8kpmqsefjv2b2sc0o,1,37,42.7,2022-12-29T20:13:02.587Z,2022-12-30T03:59:36Z,3959814671,213,4.8,3959814669,212,24.2,3959814663,56,Back,3959814665,140,39.7,3959814667,141,7.3,3960287591,178,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936453,126,1,1,10,28,27xvwccz8kpmqsefjv2b2sc0o,1,43.2,13.5,2022-12-29T20:13:04.856Z,2022-12-30T03:59:35Z,3960287611,178,,3959814957,212,18.3,3959814953,140,59.0,3959814955,141,2.2,3959814951,56,Right,3959814959,213,5.8,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936483,127,1,1,10,31,27xvwccz8kpmqsefjv2b2sc0o,0,57.7,4.2,2022-12-29T20:13:07.145Z,2022-12-30T03:59:34Z,3959815117,141,23.8,3959815115,140,81.4,3959815113,56,Center,3959815119,212,28.2,3960287621,178,,3959815121,213,0.5,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936501,118,49,1,10,33,4aghw9tyi8ba3ju1ne83gmf9w,1,17.7,77.7,2022-12-29T20:13:09.155Z,2022-12-30T03:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936557,119,1,1,10,35,4aghw9tyi8ba3ju1ne83gmf9w,1,4.9,84.7,2022-12-29T20:13:11.878Z,2022-12-30T03:59:32Z,3959815501,140,17.8,3959815499,56,Back,3960287675,178,,3959815505,212,13.7,3959815503,141,81.6,3959815507,213,6.1,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936573,120,1,1,10,37,4aghw9tyi8ba3ju1ne83gmf9w,1,17.5,82,2022-12-29T20:13:13.230Z,2022-12-30T03:59:32Z,3959815593,140,12.7,3959815595,141,95.0,3959815597,212,10.2,3959815591,56,Back,3960287703,178,,3959815599,213,2.1,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936619,121,1,1,10,38,4aghw9tyi8ba3ju1ne83gmf9w,1,16.8,96,2022-12-29T20:13:14.410Z,2022-12-30T03:59:32Z,3959815861,141,83.6,3959815859,140,12.3,3960287715,178,,3959815865,213,4.2,3959815863,212,9.7,3959815855,56,Back,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936677,122,1,1,10,40,4aghw9tyi8ba3ju1ne83gmf9w,1,16.3,86.6,2022-12-29T20:13:16.859Z,2022-12-30T03:59:30Z,3959816167,56,Back,3959816173,212,18.8,3959816175,213,4.2,3959816171,141,62.1,3959816169,140,8.0,3960287735,178,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493936723,123,1,1,10,44,4aghw9tyi8ba3ju1ne83gmf9w,1,7.2,57,2022-12-29T20:13:20.218Z,2022-12-30T03:59:29Z,3959816391,212,21.9,3960287755,178,,3959816385,56,Back,3959816387,140,12.0,3959816393,213,4.9,3959816389,141,25.7,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
