id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2501929941,106,1,1,10,31,bx0cdmzr2gwr70ez72dorx82p,0,86.3,81,2023-01-29T12:11:25.918Z,2023-01-30T01:34:17Z,4001818993,56,Center,4001819001,213,3.7,4001818999,212,14.1,4001818997,141,69.6,4003512507,178,,4001818995,140,75.1,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501929951,134,61,1,10,32,be2k34rut1lz79jxenabttqlc,0,18.8,30.9,2023-01-29T12:11:26.416Z,2023-01-30T01:34:16Z,4003512713,178,,4001819037,56,Back,,,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930005,107,1,1,10,33,bx0cdmzr2gwr70ez72dorx82p,1,76.3,69.5,2023-01-29T12:11:27.270Z,2023-01-30T01:34:16Z,4001819287,213,2.0,4001819283,141,86.4,4001819285,212,12.4,4001819279,56,Left,4003513029,178,,4001819281,140,71.8,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930013,108,1,1,10,34,bx0cdmzr2gwr70ez72dorx82p,1,77.2,86.1,2023-01-29T12:11:28.812Z,2023-01-30T01:34:15Z,4001819317,56,Left,4001819323,212,6.2,4001819321,141,89.3,4003513225,178,,4001819325,213,0.4,4001819319,140,82.7,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930021,109,1,1,10,36,bx0cdmzr2gwr70ez72dorx82p,1,83.1,89.9,2023-01-29T12:11:30.143Z,2023-01-30T01:34:14Z,4001819405,213,5.8,4001819399,140,88.4,4001819401,141,85.8,4001819403,212,6.2,4003513443,178,,4001819393,56,Left,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930025,110,1,1,10,37,bx0cdmzr2gwr70ez72dorx82p,0,92.6,83,2023-01-29T12:11:31.831Z,2023-01-30T01:34:14Z,4003513693,178,,4001819435,56,Center,4001819441,212,11.2,4002931717,2,,4001819439,141,66.6,4002932147,386,,4001819443,213,4.7,4001819437,140,92.6,7sep6mx2s67mh5fr3raxu7aei,M. Bard,4002932149,72,,4002932145,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930047,135,8,1,10,38,be2k34rut1lz79jxenabttqlc,1,7.7,35,2023-01-29T12:11:32.812Z,2023-01-30T01:34:13Z,4003513909,389,,4001819553,56,Back,4002932835,385,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502282237,1565,67,1,10,40,bx0cdmzr2gwr70ez72dorx82p,1,98.8,63.5,2023-01-29T12:11:34.359Z,2023-01-29T22:04:32Z,4003667899,233,1841,,,,,,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502282235,1841,67,1,10,40,be2k34rut1lz79jxenabttqlc,0,1.2,36.5,2023-01-29T12:11:34.360Z,2023-01-29T21:30:49Z,4003667911,233,1565,,,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930081,111,1,1,10,40,bx0cdmzr2gwr70ez72dorx82p,0,99.4,65.6,2023-01-29T12:11:34.381Z,2023-01-30T01:34:13Z,4001819713,212,2.7,4001819709,140,97.0,4001819711,141,66.9,4002934463,236,,4001819715,213,2.8,4002934465,286,,4003514201,178,,4001819707,56,Center,7fcq014jmdb0uqldcts6tglat,G. Laborde,4003326937,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501952899,433,74,1,10,40,be2k34rut1lz79jxenabttqlc,1,0.8,39.3,2023-01-29T12:11:34.407Z,2023-01-30T01:34:12Z,4001938457,285,,4003514473,178,,4001938335,56,Back,4001938513,233,111,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930121,112,13,1,10,41,bx0cdmzr2gwr70ez72dorx82p,1,96.9,69.2,2023-01-29T12:11:35.475Z,2023-01-30T01:34:12Z,4001822047,230,98.9,4001822043,147,1.1,4001822039,458,,4001821455,20,,4001822041,146,94.1,4001822035,214,,4001821459,153,,4001819915,56,Center,ct32113pfx5q9avf2c0x208ru,S. Diop,4001822029,75,,4003934393,65,4003514699,178,4001822049,231,62.4,4001822031,102,0.7,4001831195,108,,4001822037,328,,4001819911,22,,4001822033,103,,,,,4.2,,,,,,
2501930229,113,5,1,10,45,bx0cdmzr2gwr70ez72dorx82p,0,94.3,-0.6,2023-01-29T12:11:39.038Z,2023-01-29T20:08:50Z,4001820525,347,,4001867667,233,136,4001820523,56,Right,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930197,136,5,1,10,45,be2k34rut1lz79jxenabttqlc,1,5.7,100.6,2023-01-29T12:11:39.038Z,2023-01-29T20:08:50Z,4001820343,347,,4001867659,233,113,4001820341,56,Back,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930207,137,1,1,10,54,be2k34rut1lz79jxenabttqlc,1,10.9,100,2023-01-29T12:11:48.747Z,2023-01-30T01:34:11Z,4001820415,56,Back,4001820413,107,,4001820417,140,17.2,4001939539,189,,4001820423,213,6.0,4001820421,212,6.9,4001820419,141,98.0,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930223,138,1,1,10,55,be2k34rut1lz79jxenabttqlc,1,16,99,2023-01-29T12:11:49.607Z,2023-01-30T01:34:11Z,4001820485,56,Back,4001939641,189,,4001820487,140,15.7,4001820491,212,0.7,4003515547,178,,4001820489,141,98.0,4001820493,213,4.3,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931683,166,50,1,10,56,be2k34rut1lz79jxenabttqlc,1,14.1,99.6,2023-01-29T12:11:50.328Z,2023-01-30T01:34:11Z,4001828867,233,115,4001828627,56,Back,4001828629,285,,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930265,115,7,1,10,57,bx0cdmzr2gwr70ez72dorx82p,0,85.9,0.4,2023-01-29T12:11:51.789Z,2023-01-30T01:34:10Z,4001820697,286,,4001820691,56,Right,4003516045,178,,4001827943,233,166,4002937819,385,,,,,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930237,139,1,1,10,58,be2k34rut1lz79jxenabttqlc,1,14.2,98.6,2023-01-29T12:11:52.496Z,2023-01-30T01:34:10Z,4001820557,212,5.9,4001820553,140,19.5,4001820555,141,95.9,4001820551,56,Back,4001820559,213,6.0,4003516173,178,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930249,140,50,1,10,59,be2k34rut1lz79jxenabttqlc,1,16.2,91.2,2023-01-29T12:11:53.397Z,2023-01-30T01:34:09Z,4001820617,56,Back,4001820619,285,,4001940389,233,114,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930233,114,7,1,10,59,bx0cdmzr2gwr70ez72dorx82p,0,83.8,8.8,2023-01-29T12:11:53.463Z,2023-01-30T01:34:08Z,4001828871,233,140,4003516781,178,,4001820539,56,Right,4002938481,385,,4001820541,286,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930257,141,1,1,11,1,be2k34rut1lz79jxenabttqlc,1,18.1,88.4,2023-01-29T12:11:55.077Z,2023-01-30T01:34:08Z,4001820669,141,82.6,4001820667,140,16.4,4001820675,213,4.3,4001820671,212,4.3,4001820665,56,Back,4003516977,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930273,142,1,1,11,2,be2k34rut1lz79jxenabttqlc,1,16.8,82.6,2023-01-29T12:11:56.027Z,2023-01-30T01:34:07Z,4001820743,213,2.4,4001820739,141,88.3,4001820741,212,5.9,4001820735,56,Back,4003517163,178,,4001820737,140,12.6,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930325,143,1,1,11,4,be2k34rut1lz79jxenabttqlc,1,8.8,88.9,2023-01-29T12:11:58.276Z,2023-01-30T01:34:06Z,4001820983,212,8.8,4003517433,178,,4001820981,141,96.5,4001820977,56,Back,4001820985,213,0.6,4001820979,140,15.6,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930335,144,1,1,11,8,be2k34rut1lz79jxenabttqlc,1,12.7,97.5,2023-01-29T12:12:02.246Z,2023-01-30T01:34:03Z,4001821045,141,95.6,4001821041,56,Back,4001821047,212,10.2,4001821043,140,22.3,4001821049,213,6.2,4003517753,178,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930339,145,1,1,11,9,be2k34rut1lz79jxenabttqlc,0,19.3,98.5,2023-01-29T12:12:03.246Z,2023-01-30T01:34:03Z,4001821073,140,30.0,4001821077,212,11.3,4001821071,56,Back,4001821075,141,96.8,4003517899,178,,4001821079,213,6.2,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930357,116,8,1,11,9,bx0cdmzr2gwr70ez72dorx82p,1,75.1,3.9,2023-01-29T12:12:03.707Z,2023-01-30T01:34:02Z,4003518403,178,,4001821151,56,Right,4002939669,385,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930373,117,5,1,11,10,bx0cdmzr2gwr70ez72dorx82p,0,74.8,-1.2,2023-01-29T12:12:04.647Z,2023-01-29T20:10:23Z,4001821963,233,146,4001821219,347,,4001821217,56,Right,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930517,146,5,1,11,10,be2k34rut1lz79jxenabttqlc,1,25.2,101.2,2023-01-29T12:12:04.647Z,2023-01-29T20:10:23Z,4001821937,233,117,4001821919,56,Back,4001821923,347,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930593,147,1,1,11,22,be2k34rut1lz79jxenabttqlc,1,26,100,2023-01-29T12:12:16.507Z,2023-01-30T01:34:02Z,4001822369,107,,4001822379,212,11.2,4001822383,213,5.0,4001822373,140,28.7,4001822371,56,Back,4001822375,141,86.0,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930617,148,1,1,11,23,be2k34rut1lz79jxenabttqlc,1,24.9,86.4,2023-01-29T12:12:17.566Z,2023-01-30T01:34:01Z,4001822515,140,25.4,4001822513,56,Back,4001822517,141,96.8,4001822523,213,1.5,4001942269,3,,4003518805,178,,4001822519,212,7.1,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930625,149,50,1,11,26,be2k34rut1lz79jxenabttqlc,1,20.5,98.5,2023-01-29T12:12:20.468Z,2023-01-30T01:34:00Z,4001942865,233,118,4001822547,285,,4001822545,56,Back,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930571,118,7,1,11,26,bx0cdmzr2gwr70ez72dorx82p,1,79.5,1.5,2023-01-29T12:12:20.848Z,2023-01-30T01:34:00Z,4002941831,385,,4001822253,167,,4001832045,233,149,4001822257,286,,4003519067,178,,4001822255,56,Right,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930595,119,5,1,11,27,bx0cdmzr2gwr70ez72dorx82p,0,78.2,-0.9,2023-01-29T12:12:21.277Z,2023-01-29T20:10:46Z,4001822389,347,,4001822387,56,Right,4001867725,233,150,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930647,150,5,1,11,27,be2k34rut1lz79jxenabttqlc,1,21.8,100.9,2023-01-29T12:12:21.277Z,2023-01-29T20:10:46Z,4001822681,347,,4001822679,56,Back,4001867707,233,119,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930801,151,1,1,11,51,be2k34rut1lz79jxenabttqlc,1,35.4,100,2023-01-29T12:12:45.228Z,2023-01-30T01:33:59Z,4003934311,1,,4001823679,56,Back,4001823685,140,20.8,4001823693,212,22.6,4001823689,141,76.9,4001823697,213,4.0,4001823677,107,,4001943503,189,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930813,152,1,1,11,52,be2k34rut1lz79jxenabttqlc,1,18.5,73.9,2023-01-29T12:12:46.078Z,2023-01-30T01:33:59Z,4001823779,213,5.0,4001823777,212,24.8,4001823773,140,24.4,4001943787,189,,4003519479,178,,4001823775,141,38.6,4001823771,56,Back,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930817,153,1,1,11,53,be2k34rut1lz79jxenabttqlc,1,20.7,42.9,2023-01-29T12:12:47.800Z,2023-01-30T01:33:58Z,4001944127,189,,4001823819,213,5.5,4001823813,140,37.2,4001823817,212,24.9,4001823811,56,Back,4003520029,178,,4001823815,141,16.7,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930823,154,1,1,11,55,be2k34rut1lz79jxenabttqlc,1,36.4,11.5,2023-01-29T12:12:49.448Z,2023-01-30T01:33:58Z,4001823843,213,5.5,4001823839,141,5.6,4001823841,212,6.0,4001823835,56,Back,4003520357,178,,4001823837,140,40.6,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502270897,1696,67,1,11,56,be2k34rut1lz79jxenabttqlc,1,41.2,4.3,2023-01-29T12:12:50.306Z,2023-01-30T01:33:58Z,4003596747,233,1415,,,,,,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502270895,1415,67,1,11,56,bx0cdmzr2gwr70ez72dorx82p,0,58.8,95.7,2023-01-29T12:12:50.307Z,2023-01-30T01:33:57Z,4003596781,233,1696,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930827,155,1,1,11,56,be2k34rut1lz79jxenabttqlc,1,40.1,4,2023-01-29T12:12:50.348Z,2023-01-30T01:33:57Z,4001823881,213,2.5,4003520603,178,,4001823879,212,6.6,4001823873,56,Back,4001823877,141,10.0,4001944871,156,,4001823875,140,35.2,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930853,156,1,1,11,58,be2k34rut1lz79jxenabttqlc,1,29.3,8.6,2023-01-29T12:12:52.426Z,2023-01-30T01:33:56Z,4003520761,178,,4001823981,213,1.3,4001823979,212,14.8,4001823975,140,33.2,4001823973,56,Back,4001823977,141,29.5,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930857,157,61,1,11,59,be2k34rut1lz79jxenabttqlc,0,30.8,30.8,2023-01-29T12:12:53.945Z,2023-01-30T01:33:55Z,4003521047,178,,4001824007,56,Back,,,,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930869,120,49,1,12,1,bx0cdmzr2gwr70ez72dorx82p,1,63.4,68.8,2023-01-29T12:12:55.151Z,2023-01-30T01:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930917,121,1,1,12,3,bx0cdmzr2gwr70ez72dorx82p,1,68.7,51.7,2023-01-29T12:12:57.346Z,2023-01-30T01:33:54Z,4001824351,141,34.4,4001824347,56,Center,4001824355,213,4.5,4001824353,212,11.9,4001824349,140,66.7,4003521439,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930943,122,1,1,12,8,bx0cdmzr2gwr70ez72dorx82p,1,63.1,34.8,2023-01-29T12:13:02.657Z,2023-01-30T01:33:51Z,4001824489,140,53.0,4001824493,212,23.3,4001824495,213,2.0,4001824491,141,65.3,4001824487,56,Center,4003521631,178,,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501930961,123,1,1,12,11,bx0cdmzr2gwr70ez72dorx82p,1,53.7,65.3,2023-01-29T12:13:05.298Z,2023-01-30T01:33:50Z,4003521827,178,,4001824569,141,96.5,4001824573,213,1.0,4001824567,140,67.8,4001824565,56,Left,4001824571,212,25.9,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931021,124,1,1,12,13,bx0cdmzr2gwr70ez72dorx82p,1,66.2,96.8,2023-01-29T12:13:07.737Z,2023-01-30T01:33:50Z,4001824889,212,16.0,4001824891,213,6.0,4001824883,56,Left,4001824887,141,90.6,4003522105,178,,4001824885,140,80.9,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931053,125,1,1,12,19,bx0cdmzr2gwr70ez72dorx82p,1,94.6,77.3,2023-01-29T12:13:13.318Z,2023-01-30T01:33:48Z,4001825065,155,,4002947401,223,,4001825075,213,4.7,4001825513,210,13,4003522273,178,,4002947403,20,,4001825069,140,94.8,4001825071,141,41.0,ct32113pfx5q9avf2c0x208ru,S. Diop,4001825515,154,,4001825067,56,4001825073,212,4001825063,2,,,,,,,,,,1,,,,,,,,,Center,,24.7,,,,,
2501931059,126,13,1,12,20,bx0cdmzr2gwr70ez72dorx82p,1,93.9,42.1,2023-01-29T12:13:14.905Z,2023-01-30T01:33:47Z,4002948503,215,,4001825549,55,125,4001825113,56,Center,4001825543,154,,4001825555,103,9.7,4001825563,231,49.8,4001825553,102,67.6,4001825557,108,,7fcq014jmdb0uqldcts6tglat,G. Laborde,4001825109,22,,4001825537,73,4001825561,230,4001825249,72,,4001825541,29,,4003901439,17,,4003522501,388,,4001825559,328,,,,,,,,,98.6,,,,,
2501931065,127,5,1,12,23,bx0cdmzr2gwr70ez72dorx82p,0,101.1,64.8,2023-01-29T12:13:17.517Z,2023-01-29T20:12:09Z,4001825221,233,158,4001825137,56,Center,4001825139,346,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931069,158,5,1,12,23,be2k34rut1lz79jxenabttqlc,1,-1.1,35.2,2023-01-29T12:13:17.517Z,2023-01-29T20:12:09Z,4001825165,346,,4001825185,233,127,4001825163,56,Back,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931331,159,1,1,12,49,be2k34rut1lz79jxenabttqlc,1,5.1,49.5,2023-01-29T12:13:43.838Z,2023-01-30T01:33:47Z,4001826739,212,15.0,4001826745,237,,4001826741,213,5.1,4001826735,140,11.1,4001826731,124,,4001826737,141,29.5,4001826733,56,Back,4002950231,189,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931355,160,1,1,12,51,be2k34rut1lz79jxenabttqlc,1,7.7,30.4,2023-01-29T12:13:45.097Z,2023-01-30T01:33:46Z,4001826901,140,3.0,4001826903,141,46.6,4001826907,212,12.1,4001826911,213,2.0,4001826899,56,Back,4003523255,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931383,161,1,1,12,56,be2k34rut1lz79jxenabttqlc,1,7.1,47.3,2023-01-29T12:13:50.450Z,2023-01-30T01:33:45Z,4001827053,140,23.8,4001827057,212,32.0,4001827051,56,Back,4001827061,213,5.3,4003523491,178,,4001827055,141,8.0,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931419,162,1,1,12,59,be2k34rut1lz79jxenabttqlc,1,21.9,9.2,2023-01-29T12:13:53.216Z,2023-01-30T01:33:44Z,4001827273,213,6.1,4001827267,140,33.0,4001827265,56,Back,4001827271,212,11.9,4001827269,141,5.5,4003523779,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931429,163,3,1,13,1,be2k34rut1lz79jxenabttqlc,0,33.7,6.3,2023-01-29T12:13:55.709Z,2023-01-30T01:33:43Z,4001827319,286,,4001827317,56,Back,4002951549,465,,4003524021,178,,4001827443,233,128,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931437,128,7,1,13,1,bx0cdmzr2gwr70ez72dorx82p,0,66.3,93.7,2023-01-29T12:13:55.715Z,2023-01-30T01:33:43Z,4001827357,285,,4002951725,385,,4001827355,56,Left,4003524311,178,,4001827431,233,163,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931439,164,61,1,13,1,be2k34rut1lz79jxenabttqlc,1,32.7,6.2,2023-01-29T12:13:55.815Z,2023-01-30T01:33:42Z,4003524503,178,,4001827365,56,Back,,,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931537,129,5,1,13,2,bx0cdmzr2gwr70ez72dorx82p,1,68,101,2023-01-29T12:13:56.587Z,2023-01-29T20:13:00Z,4001827859,233,165,4001827845,56,Left,4001827847,347,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931457,165,5,1,13,2,be2k34rut1lz79jxenabttqlc,0,32,-1,2023-01-29T12:13:56.587Z,2023-01-29T20:13:00Z,4001827451,56,Back,4001827863,233,129,4001827453,347,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931597,130,1,1,13,11,bx0cdmzr2gwr70ez72dorx82p,1,69.4,100,2023-01-29T12:14:05.737Z,2023-01-30T01:33:42Z,4003934127,1,,4001828169,213,3.5,4001828159,56,Back,4001828167,212,22.0,4001828157,107,,4001828163,140,49.6,4001828165,141,91.2,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931637,131,1,1,13,17,bx0cdmzr2gwr70ez72dorx82p,1,47.5,87.4,2023-01-29T12:14:11.587Z,2023-01-30T01:33:41Z,4001828351,141,98.3,4001828355,213,0.5,4001828347,56,Left,4001828353,212,15.8,4001828349,140,60.8,4003525075,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931671,132,1,1,13,19,bx0cdmzr2gwr70ez72dorx82p,1,59.1,97.1,2023-01-29T12:14:13.517Z,2023-01-30T01:33:39Z,4001828539,56,Left,4001828545,212,8.2,4003525337,178,,4001828541,140,66.9,4001828547,213,0.0,4001828543,141,97.2,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931705,133,1,1,13,22,bx0cdmzr2gwr70ez72dorx82p,1,70.9,98.5,2023-01-29T12:14:16.916Z,2023-01-30T01:33:39Z,4001828741,56,Center,4001828745,141,77.3,4001828743,140,64.1,4001828747,212,16.1,4003525607,178,,4001828749,213,4.3,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
