id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/value
2493690563,8,5,1,0,28,6xjy1q2m55iiwe8g1r1yffbc9,0,43.2,-1.4,2022-12-28T14:00:36.095Z,2022-12-28T19:46:32Z,3958486931,347,,3958486929,56,Back,3958487045,233,13,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690591,13,5,1,0,28,75qj99fhg5c0ztj2tva5u4uii,1,56.8,101.4,2022-12-28T14:00:36.095Z,2022-12-28T19:46:31Z,3958487025,56,Left,3958487027,347,,3958487041,233,8,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690595,14,1,1,0,38,75qj99fhg5c0ztj2tva5u4uii,1,59,100,2022-12-28T14:00:45.964Z,2022-12-28T23:46:55Z,3958487049,107,,3958487057,212,9.2,3958487051,56,Left,3958487055,141,89.3,3958487059,213,4.3,3958487053,140,55.4,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690605,15,1,1,0,41,75qj99fhg5c0ztj2tva5u4uii,1,53.1,87.3,2022-12-28T14:00:49.128Z,2022-12-28T23:46:54Z,3958487115,141,58.5,3958487111,56,Back,3958487117,212,27.2,3958826817,178,,3958487119,213,3.9,3958487113,140,35.1,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690619,16,1,1,0,44,75qj99fhg5c0ztj2tva5u4uii,1,39,55.9,2022-12-28T14:00:51.690Z,2022-12-28T23:46:53Z,3958487173,140,41.5,3958487179,213,4.8,3958487177,212,31.3,3958487171,56,Back,3958826879,178,,3958487175,141,10.1,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690625,17,1,1,0,47,75qj99fhg5c0ztj2tva5u4uii,1,45.5,7.3,2022-12-28T14:00:55.527Z,2022-12-28T23:46:52Z,3958487209,140,70.0,3958487213,212,26.1,3958487215,213,0.2,3958826911,178,,3958487211,141,13.5,3958487205,155,,3958487207,56,Right,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690629,18,1,1,0,49,75qj99fhg5c0ztj2tva5u4uii,1,73.1,14.5,2022-12-28T14:00:57.180Z,2022-12-28T23:46:52Z,3958487239,141,24.0,3958487233,3,,3958487243,213,1.3,3958487237,140,75.0,3958827019,388,,3958487241,212,6.8,3958487235,56,Center,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690635,19,1,1,0,50,75qj99fhg5c0ztj2tva5u4uii,1,76.5,24.5,2022-12-28T14:00:58.520Z,2022-12-28T23:46:51Z,3958487279,212,6.4,3958487273,56,Right,3958487295,156,,3958827271,178,,3958487277,141,19.5,3958487281,213,3.7,3958487275,140,71.3,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690639,20,1,1,0,51,75qj99fhg5c0ztj2tva5u4uii,0,73.5,15.7,2022-12-28T14:00:59.637Z,2022-12-28T23:46:51Z,3958487307,212,10.7,3958487301,56,Center,3958487305,141,29.4,3958487309,213,2.1,3958827447,178,,3958487303,140,68.5,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763235,827,67,1,0,52,6xjy1q2m55iiwe8g1r1yffbc9,1,26.8,71.1,2022-12-28T14:01:00.350Z,2022-12-28T23:46:50Z,3958891745,233,879,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763231,879,67,1,0,52,75qj99fhg5c0ztj2tva5u4uii,0,73.2,28.9,2022-12-28T14:01:00.351Z,2022-12-28T23:46:50Z,3958891783,233,827,,,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690649,10,8,1,0,52,6xjy1q2m55iiwe8g1r1yffbc9,1,28.3,71.5,2022-12-28T14:01:00.355Z,2022-12-28T23:46:49Z,3958827557,178,,3958701849,384,,3958487347,56,Back,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690661,11,1,1,0,54,6xjy1q2m55iiwe8g1r1yffbc9,1,19.1,74.2,2022-12-28T14:01:01.876Z,2022-12-28T23:46:49Z,3958487417,212,19.0,3958487411,56,Back,3958827761,178,,3958487415,141,51.5,3958487409,3,,3958487413,140,8.5,3958487419,213,4.1,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690663,12,49,1,0,56,6xjy1q2m55iiwe8g1r1yffbc9,1,9.1,49.9,2022-12-28T14:01:04.121Z,2022-12-28T23:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690683,13,1,1,1,1,6xjy1q2m55iiwe8g1r1yffbc9,1,11.7,48.3,2022-12-28T14:01:08.758Z,2022-12-28T23:46:46Z,3958487515,56,Back,3958487523,213,1.4,3958487521,212,18.0,3958487517,140,14.5,3958487519,141,74.4,3958827947,178,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690693,14,1,1,1,5,6xjy1q2m55iiwe8g1r1yffbc9,1,18.1,78.5,2022-12-28T14:01:13.113Z,2022-12-28T23:46:44Z,3958487573,140,15.9,3958487579,213,4.6,3958487575,141,39.4,3958828041,178,,3958487571,56,Back,3958487577,212,26.7,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690711,15,1,1,1,8,6xjy1q2m55iiwe8g1r1yffbc9,1,18.5,38.7,2022-12-28T14:01:16.267Z,2022-12-28T23:46:43Z,3958487667,141,6.8,3958828099,178,,3958487665,140,31.1,3958487669,212,25.4,3958487671,213,5.3,3958487663,56,Back,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690727,16,1,1,1,11,6xjy1q2m55iiwe8g1r1yffbc9,1,27.3,8.2,2022-12-28T14:01:19.066Z,2022-12-28T23:46:42Z,3958487739,212,16.9,3958487733,56,Back,3958828201,178,,3958487735,140,15.2,3958487741,213,2.4,3958487737,141,24.6,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690771,17,1,1,1,15,6xjy1q2m55iiwe8g1r1yffbc9,1,19.3,35.5,2022-12-28T14:01:23.065Z,2022-12-28T23:46:41Z,3958487903,213,1.8,3958828243,178,,3958487895,56,Back,3958487897,140,13.2,3958487901,212,24.1,3958487899,141,69.6,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690787,18,1,1,1,21,6xjy1q2m55iiwe8g1r1yffbc9,1,22.2,84.3,2022-12-28T14:01:29.367Z,2022-12-28T23:46:39Z,3958488031,213,4.6,3958488027,141,51.6,3958828341,178,,3958488025,140,19.0,3958488029,212,22.5,3958488023,56,Back,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690793,19,1,1,1,25,6xjy1q2m55iiwe8g1r1yffbc9,1,23.2,46.1,2022-12-28T14:01:33.095Z,2022-12-28T23:46:38Z,3958488061,56,Back,3958488067,212,26.2,3958488065,141,11.3,3958828385,178,,3958488063,140,33.8,3958488069,213,5.2,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690815,20,1,1,1,27,6xjy1q2m55iiwe8g1r1yffbc9,1,30.6,8.7,2022-12-28T14:01:35.158Z,2022-12-28T23:46:37Z,3958488183,212,17.0,3958488179,140,46.7,3958828507,178,,3958488177,56,Back,3958488181,141,5.8,3958488185,213,6.2,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690817,21,3,1,1,31,6xjy1q2m55iiwe8g1r1yffbc9,0,52.1,15.8,2022-12-28T14:01:39.339Z,2022-12-28T23:46:36Z,3958488237,286,,3958829573,178,,3958560293,233,21,3958702569,465,,3958488193,56,Right,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690823,21,7,1,1,31,75qj99fhg5c0ztj2tva5u4uii,1,47.9,84.2,2022-12-28T14:01:39.466Z,2022-12-28T23:46:35Z,3958829673,178,,3958488221,285,,3958488219,56,Back,3958702603,384,,3958488239,233,21,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690825,22,49,1,1,33,75qj99fhg5c0ztj2tva5u4uii,1,47.3,72.5,2022-12-28T14:01:40.872Z,2022-12-28T23:46:35Z,,,,,,,,,,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690833,23,1,1,1,35,75qj99fhg5c0ztj2tva5u4uii,1,61.1,79,2022-12-28T14:01:43.539Z,2022-12-28T23:46:33Z,3958488279,213,1.3,3958829967,178,,3958488273,140,63.9,3958488271,56,Left,3958488277,212,12.5,3958488275,141,96.9,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690841,24,1,1,1,38,75qj99fhg5c0ztj2tva5u4uii,0,66.3,95.8,2022-12-28T14:01:45.828Z,2022-12-28T23:46:32Z,3958488309,141,46.1,3958488313,213,4.6,3958830165,178,,3958488315,1,,3958488311,212,34.2,3958488305,56,Center,3958488307,140,61.4,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690853,22,49,1,1,40,6xjy1q2m55iiwe8g1r1yffbc9,1,41.3,53.8,2022-12-28T14:01:48.361Z,2022-12-28T23:46:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690883,23,1,1,1,46,6xjy1q2m55iiwe8g1r1yffbc9,1,72.8,45,2022-12-28T14:01:53.799Z,2022-12-28T23:46:29Z,3958830359,178,,3958488531,56,Center,3958488537,212,18.5,3958488535,141,29.2,3958488539,213,5.7,3958488533,140,87.1,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690887,24,1,1,1,47,6xjy1q2m55iiwe8g1r1yffbc9,0,87.1,22.2,2022-12-28T14:01:55.600Z,2022-12-28T23:46:28Z,3958488563,56,Center,3958488571,213,1.4,3958830531,178,,3958488569,212,12.5,3958488565,140,89.3,3958488567,141,40.3,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690909,25,12,1,1,48,75qj99fhg5c0ztj2tva5u4uii,1,8,56.7,2022-12-28T14:01:56.250Z,2022-12-28T23:46:28Z,3958488677,140,15.2,3958488681,212,8.7,3958488675,56,Back,3958830727,178,,3958488683,213,0.5,3958488679,141,62.9,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690893,25,15,1,1,49,6xjy1q2m55iiwe8g1r1yffbc9,1,88.4,32.7,2022-12-28T14:01:57.176Z,2022-12-28T23:46:27Z,3958489243,231,47,3958489015,63,,3958489233,328,,3958830927,178,,3958488593,56,Center,3958489239,147,39.3,3958490643,233,39,3958489235,458,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,3958489013,72,3958489019,82,3958489227,102,51.0,3958489229,103,19,3958489241,230,98.2,3958488589,22,3958489237,146,93.2,3958489231,215,3958489225,78,,,,,,,,,
2493691183,39,10,1,1,49,75qj99fhg5c0ztj2tva5u4uii,1,7.5,61.5,2022-12-28T14:01:57.432Z,2022-12-28T23:46:27Z,3958490647,233,25,3958831699,178,,3958490623,56,Back,3958490621,94,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493690921,26,14,1,1,50,6xjy1q2m55iiwe8g1r1yffbc9,1,94.1,44.2,2022-12-28T14:01:58.593Z,2022-12-28T23:10:53Z,3958831967,178,,3958490227,231,46.9,3958490211,75,,3958490221,328,,3958488717,56,Center,3958489997,20,,3958490223,458,,3958488713,22,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,3958490219,103,3958490215,102,3958490225,230,98.9,3958488715,17,,3958560371,214,,,,,,,,,,,1.3,44.7,,,,,,,
2493690913,26,49,1,1,56,75qj99fhg5c0ztj2tva5u4uii,1,3.8,90.4,2022-12-28T14:02:04.014Z,2022-12-28T23:46:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
