id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,keyPass,qualifier/14/value,qualifier/18/value,qualifier/20/value,qualifier/16/value
2515929071,107,1,1,9,41,2cjpmotqo8phcqfpgo9xf4gel,1,25.6,50.7,2023-03-05T14:10:27.812Z,2023-03-06T06:49:10Z,4077635255,178,,4075543171,140,35.9,4075543173,141,17.2,4075543169,56,Back,4075543177,213,5.2,4075543175,212,25.2,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929195,108,1,1,9,45,2cjpmotqo8phcqfpgo9xf4gel,1,32.7,16.7,2023-03-05T14:10:32.074Z,2023-03-06T06:49:09Z,4075543893,56,Back,4077635423,178,,4075543895,140,14.8,4075543901,213,2.4,4075543897,141,40.4,4075543899,212,24.8,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929281,109,1,1,9,50,2cjpmotqo8phcqfpgo9xf4gel,1,16.7,50.3,2023-03-05T14:10:37.145Z,2023-03-06T06:49:08Z,4075544413,213,5.7,4075544407,141,11.6,4075544399,155,,4077635559,178,,4075544411,212,46.7,4075544401,56,Right,4075544403,140,53.4,4075544415,1,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929321,110,1,1,9,54,2cjpmotqo8phcqfpgo9xf4gel,1,47.6,8.5,2023-03-05T14:10:41.452Z,2023-03-06T06:49:07Z,4077635691,178,,4075544677,212,16.3,4075544679,213,3.0,4075544675,141,11.3,4075544673,140,32.2,4075544671,56,Back,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929379,111,1,1,9,57,2cjpmotqo8phcqfpgo9xf4gel,1,34,7.1,2023-03-05T14:10:44.041Z,2023-03-06T06:49:05Z,4075545015,213,1.5,4075545009,140,34.5,4075545013,212,15.1,4075545007,56,Back,4075545011,141,29.3,4077635703,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929451,112,1,1,10,0,2cjpmotqo8phcqfpgo9xf4gel,1,34.8,17.2,2023-03-05T14:10:47.116Z,2023-03-06T06:49:04Z,4075545411,140,30.8,4075545413,141,7.9,4075545409,56,Back,4075545417,213,4.1,4075545415,212,7.6,4077635809,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929519,113,1,1,10,3,2cjpmotqo8phcqfpgo9xf4gel,1,35.2,6.4,2023-03-05T14:10:50.646Z,2023-03-06T06:49:02Z,4075545807,213,2.2,4075545805,212,19.7,4075545799,56,Back,4075545801,140,24.1,4077635999,178,,4075545803,141,29.8,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929647,114,1,1,10,5,2cjpmotqo8phcqfpgo9xf4gel,1,25.4,24,2023-03-05T14:10:52.522Z,2023-03-06T06:49:01Z,4075546557,140,9.9,4075546563,213,2.3,4075546559,141,51.9,4075546555,56,Back,4075546561,212,25.0,4077636187,178,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515929759,115,1,1,10,11,2cjpmotqo8phcqfpgo9xf4gel,1,17.3,65.3,2023-03-05T14:10:58.621Z,2023-03-06T06:49:00Z,4075547151,213,5.4,4075547143,56,Back,4075547153,1,,4075547147,141,8.0,4075547149,212,48.8,4075547145,140,45.3,4075547139,155,,4077636267,178,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930051,116,1,1,10,20,2cjpmotqo8phcqfpgo9xf4gel,1,56,2.6,2023-03-05T14:11:06.941Z,2023-03-06T06:48:57Z,4075548653,56,Back,4075548655,140,44.3,4075548657,141,6.1,4077636421,178,,4075548659,212,12.5,4075548661,213,3.0,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930113,117,1,1,10,23,2cjpmotqo8phcqfpgo9xf4gel,1,49.5,6.2,2023-03-05T14:11:10.503Z,2023-03-06T06:48:55Z,4075548981,213,6.2,4075548973,56,Right,4075548975,140,66.6,4075548979,212,18.1,4075548977,141,3.1,4077636569,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930157,118,1,1,10,26,2cjpmotqo8phcqfpgo9xf4gel,1,62.8,2,2023-03-05T14:11:12.806Z,2023-03-06T06:48:54Z,4077636767,178,,4075549203,56,Right,4075549209,212,15.5,4075549207,141,15.8,4075549205,140,74.5,4075549211,213,0.7,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930227,119,1,1,10,26,2cjpmotqo8phcqfpgo9xf4gel,1,68.2,12.5,2023-03-05T14:11:13.485Z,2023-03-06T06:48:53Z,4075549565,212,24.0,4075549567,213,6.1,4075549559,56,Right,4075549563,141,6.2,4075549561,140,90.7,4077637003,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930245,120,1,1,10,28,2cjpmotqo8phcqfpgo9xf4gel,0,81.3,2.4,2023-03-05T14:11:15.575Z,2023-03-06T06:48:53Z,4077329673,20,,4075549693,140,90.0,4077329671,224,,4075549691,56,Right,4075549687,2,,4075549695,141,13.3,4075549699,213,0.7,4077637061,178,,859tcp8023r5cki7uju30l9t5,F. Sacko,4075549697,212,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930209,70,61,1,10,29,75qj99fhg5c0ztj2tva5u4uii,1,16.6,89.2,2023-03-05T14:11:15.842Z,2023-03-06T06:48:52Z,4075549469,56,Back,4077637197,178,,,,,,,,,,,,,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930275,71,12,1,10,30,75qj99fhg5c0ztj2tva5u4uii,1,9.6,56.5,2023-03-05T14:11:17.289Z,2023-03-06T06:48:52Z,4075549813,140,14.1,4075549811,56,Back,4077637379,178,,4075549817,212,14.4,4075549819,213,1.2,4075549815,141,76.5,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930295,72,49,1,10,31,75qj99fhg5c0ztj2tva5u4uii,1,12.6,78.5,2023-03-05T14:11:18.440Z,2023-03-06T06:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cwtefikj4d22g8dr4c200pwtm,I. Chetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930347,73,1,1,10,32,75qj99fhg5c0ztj2tva5u4uii,1,12,77.9,2023-03-05T14:11:19.173Z,2023-03-06T06:48:50Z,4075550193,141,74.2,4075550191,140,25.1,4075550189,56,Back,4077637727,178,,4075550197,213,6.1,4075550195,212,14.0,,,,,,,cwtefikj4d22g8dr4c200pwtm,I. Chetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930395,74,1,1,10,34,75qj99fhg5c0ztj2tva5u4uii,1,20.4,76.1,2023-03-05T14:11:20.996Z,2023-03-06T06:48:49Z,4075550485,212,22.1,4077637927,178,,4075550479,56,Back,4075550487,213,5.9,4075550481,140,39.6,4075550483,141,62.8,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930451,75,1,1,10,36,75qj99fhg5c0ztj2tva5u4uii,1,38.3,62,2023-03-05T14:11:22.820Z,2023-03-06T06:48:49Z,4075550765,213,3.6,4077638097,178,,4075550757,56,Back,4075550759,140,31.1,4075550763,212,8.5,4075550761,141,56.3,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930515,76,1,1,10,37,75qj99fhg5c0ztj2tva5u4uii,0,31.5,54.6,2023-03-05T14:11:23.782Z,2023-03-06T06:48:48Z,4075551105,212,46.9,4075551099,56,Left,4077638191,178,,4075551107,213,0.7,4075551095,155,,4075551109,1,,4075551103,141,100.0,4075551101,140,64.8,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930525,77,5,1,10,42,75qj99fhg5c0ztj2tva5u4uii,0,64.3,100.8,2023-03-05T14:11:29.171Z,2023-03-06T01:27:08Z,4075558329,233,121,4075551135,56,Left,4075551137,347,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930789,121,5,1,10,42,2cjpmotqo8phcqfpgo9xf4gel,1,35.7,-0.8,2023-03-05T14:11:29.171Z,2023-03-06T01:27:08Z,4075552497,347,,4075552495,56,Back,4075558301,233,77,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930849,122,1,1,10,45,2cjpmotqo8phcqfpgo9xf4gel,1,31,0,2023-03-05T14:11:32.424Z,2023-03-06T06:48:48Z,4075552765,141,4.4,4075552767,212,9.9,4075552769,213,0.4,4075552763,140,39.7,4075552759,107,,4075552761,56,Back,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930877,123,1,1,10,50,2cjpmotqo8phcqfpgo9xf4gel,1,40.3,12.7,2023-03-05T14:11:36.878Z,2023-03-06T06:48:46Z,4077638693,178,,4075552905,141,29.2,4075552909,213,1.5,4075552907,212,11.2,4075552903,140,40.6,4075552901,56,Back,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930893,124,1,1,10,51,2cjpmotqo8phcqfpgo9xf4gel,1,44.6,28.7,2023-03-05T14:11:37.792Z,2023-03-06T06:48:45Z,4075552985,140,31.4,4077638845,178,,4075552987,141,25.9,4075552989,212,14.0,4075552991,213,3.3,4075552983,56,Back,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515930941,125,1,1,10,53,2cjpmotqo8phcqfpgo9xf4gel,1,31.2,20.4,2023-03-05T14:11:39.871Z,2023-03-06T06:48:44Z,4075553269,213,1.4,4075553267,212,24.4,4075553265,141,55.5,4077638961,178,,4075553263,140,35.8,4075553261,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931101,126,1,1,10,56,2cjpmotqo8phcqfpgo9xf4gel,1,38.7,57.7,2023-03-05T14:11:43.071Z,2023-03-06T06:48:44Z,4075554033,213,0.7,4075554029,141,94.1,4075554031,212,38.4,4075554027,140,66.7,4075554025,56,Left,4077639067,178,,4075554035,1,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931179,127,1,1,11,0,2cjpmotqo8phcqfpgo9xf4gel,1,70.6,90.6,2023-03-05T14:11:47.660Z,2023-03-06T06:48:42Z,4075554461,140,90.5,4075554459,56,Center,4075554463,141,75.6,4075554467,213,5.8,4075554465,212,23.3,4077639139,178,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931193,128,3,1,11,3,2cjpmotqo8phcqfpgo9xf4gel,0,95,75.4,2023-03-05T14:11:50.363Z,2023-03-06T06:48:41Z,4077331975,465,,4077639475,178,,4075554789,233,78,4075554531,56,Center,4075554533,286,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931229,79,43,1,11,3,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-03-05T14:11:50.604Z,2023-03-05T14:11:55Z,4075554725,56,Back,4075554727,73,0,4075555323,144,6,,,,,,,,,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931215,78,7,1,11,4,75qj99fhg5c0ztj2tva5u4uii,0,5,24.6,2023-03-05T14:11:51.374Z,2023-03-06T06:48:40Z,4075554663,56,Back,4077639607,389,,4075554661,167,,4075554731,233,128,4075554665,285,,4077332079,385,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931241,129,61,1,11,4,2cjpmotqo8phcqfpgo9xf4gel,1,96.7,76.2,2023-03-05T14:11:51.403Z,2023-03-06T06:48:40Z,4077639963,178,,4075554805,56,Center,,,,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931281,80,5,1,11,5,75qj99fhg5c0ztj2tva5u4uii,1,-1,27.9,2023-03-05T14:11:52.246Z,2023-03-06T01:28:12Z,4075555011,346,,4075555075,233,130,4075555007,56,Back,,,,,,,,,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931253,130,5,1,11,5,2cjpmotqo8phcqfpgo9xf4gel,0,101,72.1,2023-03-05T14:11:52.246Z,2023-03-06T01:28:13Z,4075554899,346,,4075554897,56,Center,4075555133,233,80,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931977,81,1,1,11,33,75qj99fhg5c0ztj2tva5u4uii,0,5.4,44.2,2023-03-05T14:12:20.335Z,2023-03-06T06:48:39Z,4075558803,1,,4075558793,56,Center,4075558801,213,6.1,4075558791,155,,4075558789,124,,4075558795,140,62.1,4075558807,74,,4075558797,141,31.2,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,4075558799,212,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932005,131,44,1,11,36,2cjpmotqo8phcqfpgo9xf4gel,1,44.2,67.6,2023-03-05T14:12:23.484Z,2023-03-06T06:48:39Z,4075558991,233,82,4075558967,56,Back,4075558973,285,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931983,82,44,1,11,36,75qj99fhg5c0ztj2tva5u4uii,0,55.8,32.4,2023-03-05T14:12:23.485Z,2023-03-06T06:48:38Z,4075558857,286,,4075558855,56,Center,4075558999,233,131,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932021,132,1,1,11,36,2cjpmotqo8phcqfpgo9xf4gel,1,44.3,66.7,2023-03-05T14:12:23.539Z,2023-03-06T06:48:38Z,4075559095,213,1.7,4075559069,3,,4077640585,388,,4075559073,56,Back,4075559085,141,80.1,4075559079,140,43.0,4075559091,212,9.2,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932037,133,49,1,11,38,2cjpmotqo8phcqfpgo9xf4gel,1,45.2,73.7,2023-03-05T14:12:24.813Z,2023-03-06T06:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932099,134,1,1,11,38,2cjpmotqo8phcqfpgo9xf4gel,1,45.1,74.7,2023-03-05T14:12:24.891Z,2023-03-06T06:48:37Z,4075559425,213,2.5,4075559421,141,89.3,4075559417,56,Back,4075559419,140,33.1,4075559423,212,16.0,4077640867,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932219,135,1,1,11,41,2cjpmotqo8phcqfpgo9xf4gel,1,33,92.6,2023-03-05T14:12:27.915Z,2023-03-06T06:48:37Z,4075560039,141,62.9,4075560037,140,8.2,4075560035,56,Back,4075560041,212,33.0,4077641035,178,,4077824171,1,,4075560043,213,3.8,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932259,136,1,1,11,44,2cjpmotqo8phcqfpgo9xf4gel,1,7.2,65.8,2023-03-05T14:12:31.698Z,2023-03-06T06:48:36Z,4077641211,178,,4075560237,140,20.2,4075560239,141,51.8,4075560235,56,Back,4075560241,212,16.6,4075560243,213,5.7,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932329,137,1,1,11,46,2cjpmotqo8phcqfpgo9xf4gel,1,17.3,56,2023-03-05T14:12:33.673Z,2023-03-06T06:48:35Z,4075560683,140,11.7,4075560679,56,Back,4075560687,141,92.5,4075560691,213,1.8,4075560689,212,25.5,4077641253,178,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932383,138,1,1,11,49,2cjpmotqo8phcqfpgo9xf4gel,1,9,85.3,2023-03-05T14:12:36.107Z,2023-03-06T06:48:34Z,4075561001,141,96.3,4075560999,140,24.4,4075560997,56,Back,4075561003,212,17.8,4075561005,213,0.4,4077641407,178,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932393,139,61,1,11,50,2cjpmotqo8phcqfpgo9xf4gel,0,21.6,99.4,2023-03-05T14:12:37.320Z,2023-03-06T06:48:34Z,4077641537,178,,4075561049,56,Back,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932439,83,3,1,11,52,75qj99fhg5c0ztj2tva5u4uii,0,76.7,6,2023-03-05T14:12:39.217Z,2023-03-06T06:48:33Z,4077333423,465,,4075561287,286,,4077641639,178,,4075561285,56,Right,4075561381,233,140,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932429,140,7,1,11,52,2cjpmotqo8phcqfpgo9xf4gel,1,23.3,94,2023-03-05T14:12:39.279Z,2023-03-06T06:48:33Z,4075561229,285,,4077641759,178,,4075561227,56,Back,4075561335,233,83,4077333553,383,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932465,141,1,1,11,53,2cjpmotqo8phcqfpgo9xf4gel,1,25.1,91.5,2023-03-05T14:12:40.063Z,2023-03-06T06:48:32Z,4075561431,140,27.0,4075561429,56,Back,4077642085,178,,4075561439,213,6.2,4075561437,212,2.0,4075561435,141,91.2,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932487,142,43,1,11,53,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-03-05T14:12:40.170Z,2023-03-05T14:12:44Z,4075561549,285,0,4075561545,56,Back,4075561953,144,50,4075561613,233,84,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932477,84,43,1,11,53,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-03-05T14:12:40.171Z,2023-03-05T14:12:46Z,4075561481,286,0,4075561477,56,Right,4075562209,144,7,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932531,143,4,1,11,55,2cjpmotqo8phcqfpgo9xf4gel,1,27.4,82,2023-03-05T14:12:41.950Z,2023-03-06T06:48:31Z,4075561745,285,,4075561737,152,,4075561735,56,Back,4075561741,265,,4075562017,233,85,4075561731,13,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932547,85,4,1,11,55,75qj99fhg5c0ztj2tva5u4uii,0,72.6,18,2023-03-05T14:12:41.951Z,2023-03-06T06:48:31Z,4075562047,233,143,4075561853,13,,4077642277,178,,4075561861,286,,4075561855,56,Right,4075561859,265,,4075561857,152,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932847,144,1,1,12,7,2cjpmotqo8phcqfpgo9xf4gel,1,32.7,78,2023-03-05T14:12:54.388Z,2023-03-06T06:48:30Z,4075563367,5,,4075563369,152,,4075563383,141,73.5,4075563373,56,Back,4077642429,178,,4075563387,212,10.3,4075563389,213,6.0,4075563377,140,42.1,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932861,145,1,1,12,8,2cjpmotqo8phcqfpgo9xf4gel,1,38.8,73,2023-03-05T14:12:55.274Z,2023-03-06T06:48:30Z,4075563439,56,Back,4075563447,213,2.5,4075563445,212,4.1,4075563443,141,76.8,4077642753,178,,4075563441,140,35.8,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932953,146,1,1,12,10,2cjpmotqo8phcqfpgo9xf4gel,1,32.7,78.8,2023-03-05T14:12:57.152Z,2023-03-06T06:48:29Z,4075563859,141,56.9,4075563863,213,4.6,4075563855,140,30.4,4075563861,212,15.1,4075563853,56,Back,4077642895,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933027,147,1,1,12,12,2cjpmotqo8phcqfpgo9xf4gel,1,28.4,54.4,2023-03-05T14:12:58.902Z,2023-03-06T06:48:28Z,4075564265,140,37.6,4075564273,212,14.6,4075564269,141,70.5,4077642955,178,,4075564277,213,0.8,4075564263,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933175,148,1,1,12,14,2cjpmotqo8phcqfpgo9xf4gel,1,37.2,74.2,2023-03-05T14:13:01.492Z,2023-03-06T06:48:27Z,4075565069,213,0.5,4075565067,212,31.8,4075565065,141,95.6,4075565063,140,64.1,4077643129,178,,4075565061,56,Left,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933185,149,3,1,12,18,2cjpmotqo8phcqfpgo9xf4gel,0,60.1,94.6,2023-03-05T14:13:05.668Z,2023-03-06T06:48:25Z,4077334607,465,,4077643443,178,,4075565099,286,,4075565407,233,86,4075565097,56,Left,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933215,86,7,1,12,19,75qj99fhg5c0ztj2tva5u4uii,1,39.9,5.4,2023-03-05T14:13:06.309Z,2023-03-06T06:48:25Z,4075565275,56,Back,4075565389,233,149,4075565277,285,,4075565273,167,,4077643571,178,,4077334679,385,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933225,87,5,1,12,20,75qj99fhg5c0ztj2tva5u4uii,0,37.4,-0.8,2023-03-05T14:13:07.121Z,2023-03-06T01:30:31Z,4075565321,347,,4075565319,56,Back,4075566165,233,150,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933367,150,5,1,12,20,2cjpmotqo8phcqfpgo9xf4gel,1,62.6,100.8,2023-03-05T14:13:07.121Z,2023-03-06T01:30:31Z,4075566115,233,87,4075566077,347,,4075566075,56,Left,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933475,151,1,1,12,26,2cjpmotqo8phcqfpgo9xf4gel,1,62.1,100,2023-03-05T14:13:13.187Z,2023-03-06T06:48:24Z,4075566635,140,98.9,4075566637,141,80.3,4075566639,212,41.2,4075566643,1,,4075566631,107,,4075566641,213,5.9,4075566633,56,Left,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
