id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist
2493724351,461,1,1,44,59,4t4hod56fsj7utpjdor8so5q6,1,78.6,80.2,2022-12-28T16:45:07.899Z,2022-12-29T06:22:37Z,3958674661,212,16.1,3958674659,141,94.1,3958674663,213,0.6,3958674657,140,91.0,3959072943,178,,3958674655,56,Left,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724729,469,70,1,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T16:45:08.878Z,2022-12-28T16:48:26Z,3958676905,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724359,462,1,1,45,0,4t4hod56fsj7utpjdor8so5q6,0,87.8,95.5,2022-12-28T16:45:09.461Z,2022-12-29T06:22:36Z,3958896175,224,,3958674703,2,,3958674713,212,37.9,3958674707,56,Center,3958674717,1,,3959073015,178,,3958896177,72,,3958674709,140,87.6,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,3958674715,213,4.7,3958674711,141,39.7,3958674705,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724357,352,12,1,45,2,9bxav814mkuhueiyivyive82d,1,12.1,57.5,2022-12-28T16:45:11.634Z,2022-12-29T06:22:36Z,3958674699,212,13.7,3958674701,213,0.2,3958674695,140,24.9,3958674719,15,,3959073067,388,,3958674697,141,61.2,3958674693,56,Back,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724369,463,1,1,45,4,4t4hod56fsj7utpjdor8so5q6,1,76.7,39.2,2022-12-28T16:45:13.077Z,2022-12-29T06:22:35Z,3958674761,141,43.1,3958674759,140,84.6,3958674765,213,0.3,3959073099,178,,3958674763,212,8.7,3958674757,56,Center,3958674755,3,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724431,465,1,1,45,5,4t4hod56fsj7utpjdor8so5q6,0,86,41.3,2022-12-28T16:45:14.444Z,2022-12-29T06:22:34Z,3958675373,286,,3958675155,212,0.9,3958675157,213,0.5,3958675369,233,353,3958675151,140,86.8,3959073107,178,,3958675367,236,,3958675153,141,41.9,csvqjyuk06gzvjm408513nydx,T. Minamino,3958675149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724373,353,74,1,45,5,9bxav814mkuhueiyivyive82d,1,15.1,59.1,2022-12-28T16:45:14.523Z,2022-12-29T06:22:34Z,3958675375,233,465,3959073121,178,,3959073119,21,,3958674775,56,Back,3958674777,285,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724371,464,4,1,45,6,4t4hod56fsj7utpjdor8so5q6,1,85.5,40.7,2022-12-28T16:45:14.965Z,2022-12-29T06:22:33Z,3958674865,9,,3958675255,233,354,3958674867,13,,3958674771,286,,3958674871,265,,3958674869,152,,3958674769,56,Center,3958675415,348,a2s2c6anax9wnlsw1s6vunl5h,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724443,354,4,1,45,6,9bxav814mkuhueiyivyive82d,0,14.5,59.3,2022-12-28T16:45:14.966Z,2022-12-29T06:22:33Z,3958675243,56,Back,3958675249,285,,3958675241,13,,3958675247,265,,3959073129,178,,3958675263,233,464,3958675245,152,,3958675239,9,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724665,355,58,1,47,6,9bxav814mkuhueiyivyive82d,0,0,0,2022-12-28T16:47:14.860Z,2022-12-29T06:22:32Z,3958676483,75,,3958676519,233,466,3958676477,9,,3958676481,179,,3958676479,186,,3958676485,56,Back,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724651,466,16,1,47,6,4t4hod56fsj7utpjdor8so5q6,1,88.5,50,2022-12-28T16:47:14.860Z,2022-12-28T23:06:12Z,3958676393,9,,3958676439,375,47:05.552,3958898693,396,47.3,3958676647,280,PENALTY_WON,3958676633,80,,3958676435,374,2022-12-28 16:47:14.356,3958676431,20,,3958676651,282,146,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,3959073199,178,,3958676635,102,47.1,3958676399,214,,3958676639,390,3958898691,395,0.2,229670,,3958676395,17,3958676643,230,100,3958676637,103,8.2,3958676397,56,Center,3958676671,353,355,,3958676649,281,csvqjyuk06gzvjm408513nydx,3958676641,458,3958676645,231,50.2,,,,
2493724709,356,1,1,47,47,9bxav814mkuhueiyivyive82d,1,49.8,50,2022-12-28T16:47:56.454Z,2022-12-28T23:06:17Z,3958676803,140,39.8,3959073237,178,,3958676809,213,3.0,3958676801,56,Back,3958676807,212,10.6,3958676811,279,G,3958676805,141,51.6,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724713,357,1,1,47,49,9bxav814mkuhueiyivyive82d,1,40.2,50.9,2022-12-28T16:47:58.483Z,2022-12-29T06:22:31Z,3958676819,140,30.1,3958676821,141,21.2,3958676825,213,4.2,3959073259,178,,3958676823,212,22.8,3958676817,56,Back,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724715,358,1,1,47,52,9bxav814mkuhueiyivyive82d,1,39.4,15.4,2022-12-28T16:48:01.778Z,2022-12-29T06:22:31Z,3959073271,178,,3958676833,141,6.7,3958676837,213,4.0,3958676831,140,34.1,3958676829,56,Back,3958676835,212,8.1,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724717,359,1,1,47,54,9bxav814mkuhueiyivyive82d,0,41.3,3.4,2022-12-28T16:48:03.747Z,2022-12-29T06:22:30Z,3958676849,212,43.6,3958676853,1,,3958676843,56,Right,3958676851,213,0.2,3958676845,140,82.0,3958676847,141,16.2,3959073291,178,,3958676841,155,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724719,467,1,1,47,57,4t4hod56fsj7utpjdor8so5q6,0,23.1,85,2022-12-28T16:48:06.360Z,2022-12-29T06:22:29Z,3958676863,141,74.1,3958676857,157,,3958676869,1,,3958676861,140,39.3,3959073319,178,,3958676867,213,5.9,3958676859,56,Back,3958676865,212,18.6,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724723,360,3,1,48,0,9bxav814mkuhueiyivyive82d,1,58.1,21.5,2022-12-28T16:48:09.475Z,2022-12-29T06:22:27Z,3958676877,56,Center,3959073351,178,,3958676879,286,,3958899383,464,,3958676881,233,468,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724721,468,45,1,48,0,4t4hod56fsj7utpjdor8so5q6,0,41.9,78.5,2022-12-28T16:48:09.475Z,2022-12-29T06:22:28Z,3958676875,285,,3958676885,233,360,3958676873,56,Back,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724731,361,1,1,48,1,9bxav814mkuhueiyivyive82d,1,58.5,18.3,2022-12-28T16:48:10.691Z,2022-12-29T06:22:27Z,3959073361,178,,3958676909,140,61.6,3958676913,212,9.4,3958676911,141,5.3,3958676907,56,Right,3958676915,213,5.1,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724733,362,4,1,48,10,9bxav814mkuhueiyivyive82d,1,52.9,3.8,2022-12-28T16:48:19.185Z,2022-12-29T06:22:22Z,3958676921,56,Right,3958676919,13,,3958676941,233,470,3958676927,286,,3958676925,265,,3958676923,152,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724735,470,4,1,48,10,4t4hod56fsj7utpjdor8so5q6,0,47.1,96.2,2022-12-28T16:48:19.186Z,2022-12-29T06:22:22Z,3958676935,152,,3958676931,13,,3958676937,265,,3959073377,178,,3958676939,285,,3958676945,233,362,3958676933,56,Back,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724763,363,1,1,48,23,9bxav814mkuhueiyivyive82d,1,50.9,4.1,2022-12-28T16:48:32.420Z,2022-12-29T06:22:21Z,3958677069,5,,3958677079,141,12.3,3958677071,155,,3958677083,213,0.1,3958677075,56,Right,3958677085,1,,3958677073,152,,3958677081,212,48.2,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,3958677077,140,96.5,3959073393,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724767,364,1,1,48,27,9bxav814mkuhueiyivyive82d,0,96,9,2022-12-28T16:48:36.715Z,2022-12-29T06:22:20Z,3958900139,20,,3958677115,212,13.0,3958677111,140,100.0,3958677105,2,,3958677109,56,Center,3958677107,155,,3958677117,213,1.2,3958900137,224,,9qk1hoxri8dee6yat0cateqxh,M. Niang,3959073405,178,,3958677113,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724769,365,5,1,48,29,9bxav814mkuhueiyivyive82d,0,100.8,27.1,2022-12-28T16:48:37.832Z,2022-12-28T23:06:48Z,3958677121,346,,3958677131,233,471,3958677119,56,Center,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724771,471,5,1,48,29,4t4hod56fsj7utpjdor8so5q6,1,-0.8,72.9,2022-12-28T16:48:37.832Z,2022-12-28T23:06:48Z,3958677127,233,365,3958677123,56,Back,3958677125,346,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724793,472,1,1,48,39,4t4hod56fsj7utpjdor8so5q6,1,5.7,54,2022-12-28T16:48:48.106Z,2022-12-29T06:22:20Z,3958677237,212,34.8,3958677243,237,,3958677229,124,,3958677233,140,23.3,3958677231,56,Back,3958677235,141,10.7,3959208995,1,,3958677245,189,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,3958677239,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724799,473,1,1,48,41,4t4hod56fsj7utpjdor8so5q6,1,23.3,13.8,2022-12-28T16:48:50.232Z,2022-12-29T06:22:19Z,3958677277,212,18.4,3958677271,56,Back,3959073441,178,,3958677275,141,40.6,3958677273,140,25.4,3958677279,213,1.5,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724813,474,1,1,48,46,4t4hod56fsj7utpjdor8so5q6,1,34.9,58.9,2022-12-28T16:48:55.352Z,2022-12-29T06:22:16Z,3959073455,178,,3958677335,56,Back,3958677337,140,42.0,3958677343,213,1.3,3958677339,141,97.8,3958677341,212,27.5,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724815,366,30,1,48,51,9bxav814mkuhueiyivyive82d,1,0,0,2022-12-28T16:48:59.839Z,2022-12-28T23:07:03Z,3958677349,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493724817,475,30,1,48,51,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T16:48:59.839Z,2022-12-28T23:07:02Z,3958677351,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726315,476,18,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:38.094Z,2022-12-28T17:04:38Z,3958685651,42,,3958685689,55,477,3958685653,44,Midfielder,3958685655,59,15,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726319,477,19,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:38.095Z,2022-12-28T17:20:51Z,3958685683,44,Midfielder,3958685675,42,,3958698697,292,7,3958698699,293,5,3958685679,145,4,3958685681,59,19,3958685685,55,476,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726445,482,18,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:53.666Z,2022-12-28T17:05:19Z,3958686309,55,483,3958686281,44,Forward,3958686279,42,,3958686283,59,10,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726451,483,19,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:53.667Z,2022-12-28T17:20:48Z,3958686299,44,Forward,3958698681,293,1,3958698679,292,9,3958686297,59,44,3958686291,42,,3958686295,145,9,3958686301,55,482,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726463,484,18,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:53.766Z,2022-12-28T17:05:24Z,3958686405,55,485,3958686385,44,Midfielder,3958686387,59,18,3958686383,42,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726465,485,19,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:04:53.767Z,2022-12-28T17:20:45Z,3958698647,293,1,3958686399,44,Midfielder,3958698645,292,7,3958686401,55,484,3958686395,145,11,3958686397,59,17,3958686391,42,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726387,367,32,2,45,0,9bxav814mkuhueiyivyive82d,1,0,0,2022-12-28T17:05:03.666Z,2022-12-28T22:34:43Z,3958686025,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726395,478,32,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:05:03.666Z,2022-12-28T17:05:06Z,3958686061,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726401,368,1,2,45,0,9bxav814mkuhueiyivyive82d,1,50.1,49.9,2022-12-28T17:05:03.678Z,2022-12-28T22:55:53Z,3958686079,56,Back,3958686087,213,3.0,3958686081,140,31.4,3958686085,212,20.0,3958686083,141,55.5,3959068723,178,,3958686089,279,S,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726835,537,40,2,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-12-28T17:05:03.994Z,2022-12-29T06:35:03Z,3958688421,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",3958688419,30,"d3xdl3p9vd1c0m316oq2pblxx, 4rlw04tze791jwt623h5ikg5x, 9bqv99e39z86mn7dq3wnyt90p, b0wb7gf04synxlkq7o8gvzkoa, 270djbc9lxhoupmd1djrii191, 2axi9gr1lhuewlt06emrk44q1, 72m5u1rlgh6e229zpfvp7f5jp, 2rio84cmao72sc7lnsodwzzhm, rn17zrbsh1g9r1tj4xyvhgr8, dkve6gf309h5tglwawqx8mlzp, 28x7i681wkjueanvkevew3bh1, adb8skc3qbvgunhzd9651lij8, 5g5wwp5luxo1rz1kp6chvz0x6, 3djmsd2atvq16ysmocq7twsfd, f4pqxviuwzd6a803jfx9bh4o9, f5j3vhj805xtkos7l538u0d7t, 8xitc97j4scfajm8ucq7e5l91",3958688427,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3958688425,130,2,3958688431,319,,3958688423,59,"16, 26, 14, 19, 3, 23, 77, 4, 44, 36, 17, 2, 5, 6, 9, 27, 30",3958688429,194,270djbc9lxhoupmd1djrii191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726417,369,1,2,45,2,9bxav814mkuhueiyivyive82d,0,33.3,58.3,2022-12-28T17:05:06.477Z,2022-12-29T06:22:15Z,3958686145,141,12.9,3958686139,155,,3958686151,1,,3959068787,178,,3958686147,212,52.5,3958686141,56,Right,3958686149,213,5.7,3958686143,140,73.8,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726421,479,44,2,45,6,4t4hod56fsj7utpjdor8so5q6,1,29.4,78.8,2022-12-28T17:05:09.768Z,2022-12-29T06:22:15Z,3958686161,285,,3958686159,56,Back,3958686163,233,370,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726419,370,44,2,45,6,9bxav814mkuhueiyivyive82d,0,70.6,21.2,2022-12-28T17:05:09.769Z,2022-12-29T06:22:14Z,3958686157,286,,3958686169,233,479,3958686155,56,Center,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726427,480,1,2,45,6,4t4hod56fsj7utpjdor8so5q6,0,29.3,76.4,2022-12-28T17:05:09.850Z,2022-12-29T06:22:14Z,3958686193,213,0.8,3958686185,56,Back,3958686187,140,41.4,3958686189,141,96.5,3959069207,388,,3958686191,212,18.7,3958686183,3,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726431,371,1,2,45,9,9bxav814mkuhueiyivyive82d,0,55.2,8.5,2022-12-28T17:05:12.755Z,2022-12-29T06:22:14Z,3958686213,212,7.7,3958686209,140,58.0,3959069261,388,,3958686211,141,0.0,3958686205,3,,3958686215,213,5.1,3958686207,56,Right,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726435,372,5,2,45,11,9bxav814mkuhueiyivyive82d,0,59,-1.7,2022-12-28T17:05:14.694Z,2022-12-28T22:57:27Z,3958686225,347,,3958686223,56,Right,3958686331,233,481,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726441,481,5,2,45,11,4t4hod56fsj7utpjdor8so5q6,1,41,101.7,2022-12-28T17:05:14.694Z,2022-12-28T22:57:27Z,3958686325,233,372,3958686261,56,Back,3958686263,347,,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726471,486,1,2,45,20,4t4hod56fsj7utpjdor8so5q6,1,42.8,100,2022-12-28T17:05:23.738Z,2022-12-29T06:22:13Z,3958686439,56,Back,3958686445,212,8.1,3958686447,213,5.3,3958686441,140,47.2,3958686437,107,,3958686443,141,91.7,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726475,487,1,2,45,21,4t4hod56fsj7utpjdor8so5q6,1,50.3,92.5,2022-12-28T17:05:24.896Z,2022-12-29T06:22:13Z,3958686471,213,2.8,3958686467,141,96.5,3958686465,140,42.1,3958694397,156,,3959069385,178,,3958686463,56,Back,3958686469,212,9.0,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726477,488,1,2,45,22,4t4hod56fsj7utpjdor8so5q6,1,45.3,98.4,2022-12-28T17:05:25.707Z,2022-12-29T06:22:12Z,3959069411,178,,3958686489,213,4.6,3958686477,155,,3958686481,56,Back,3958686485,141,25.4,3958686483,140,38.0,3958686491,1,,3958686487,212,50.2,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,3958686479,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726481,489,1,2,45,25,4t4hod56fsj7utpjdor8so5q6,1,41.2,27.1,2022-12-28T17:05:29.281Z,2022-12-29T06:22:12Z,3958686519,213,5.8,3958686509,3,,3958686513,140,54.4,3958686515,141,16.9,3959069473,178,,3958686517,212,15.5,3958686511,56,Right,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726485,490,1,2,45,27,4t4hod56fsj7utpjdor8so5q6,1,54.5,18.5,2022-12-28T17:05:30.840Z,2022-12-29T06:22:11Z,3958686539,141,31.4,3958686541,212,9.0,3959069599,178,,3958686535,56,Center,3958686537,140,56.5,3958686543,213,1.3,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726487,491,1,2,45,28,4t4hod56fsj7utpjdor8so5q6,1,56.6,27.6,2022-12-28T17:05:32.575Z,2022-12-29T06:22:11Z,3958686549,140,66.6,3958686553,212,13.9,3959069635,178,,3958686547,56,Center,3958686555,213,0.7,3958686551,141,41.0,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726493,492,1,2,45,29,4t4hod56fsj7utpjdor8so5q6,0,65,39,2022-12-28T17:05:33.656Z,2022-12-29T06:22:10Z,3958686575,141,24.5,3958686577,212,12.2,3958686571,56,Center,3958686579,213,5.3,3958686573,140,71.8,3959069751,178,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726491,373,49,2,45,31,9bxav814mkuhueiyivyive82d,1,29.1,79.4,2022-12-28T17:05:35.003Z,2022-12-29T06:22:10Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726497,374,3,2,45,32,9bxav814mkuhueiyivyive82d,1,25.9,75.9,2022-12-28T17:05:36.037Z,2022-12-29T06:22:08Z,3958686607,233,493,3958686595,285,,3959069915,178,,3958686593,56,Back,3958820967,464,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726499,493,45,2,45,32,4t4hod56fsj7utpjdor8so5q6,0,74.1,24.1,2022-12-28T17:05:36.037Z,2022-12-29T06:22:08Z,3958686597,56,Center,3958901681,233,374,3958686599,286,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726505,375,1,2,45,35,9bxav814mkuhueiyivyive82d,0,23.5,88.7,2022-12-28T17:05:39.163Z,2022-12-29T06:22:06Z,3958686635,140,24.6,3958686661,233,494,3958686637,141,96.2,3958686659,236,,3958686665,286,,3958686639,212,5.2,3959069999,178,,3958686633,56,Back,512mx8ixg85cbefyan94g82y1,G. Mensah,3958686641,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726507,494,74,2,45,35,4t4hod56fsj7utpjdor8so5q6,1,75.6,9.5,2022-12-28T17:05:39.214Z,2022-12-29T06:22:05Z,3958686643,56,Right,3958686645,285,,3959070041,178,,3958686667,233,375,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726523,376,5,2,45,36,9bxav814mkuhueiyivyive82d,1,27.2,101.5,2022-12-28T17:05:40.258Z,2022-12-28T22:59:25Z,3958686741,347,,3958686743,233,495,3958686739,56,Back,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493726511,495,5,2,45,36,4t4hod56fsj7utpjdor8so5q6,0,72.8,-1.5,2022-12-28T17:05:40.258Z,2022-12-28T22:59:25Z,3958686671,56,Right,3958686673,347,,3958686747,233,376,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
