id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2527508479,230,15,1,24,11,3adj8hkws0z1al232bg2h6tk0,1,74.9,39.6,2023-04-02T13:24:28.593Z,2023-04-02T16:40:29Z,4157730239,146,98.5,4157730227,29,,4157730241,147,49.6,4157730235,103,27.2,4157729343,18,,4157730229,55,229,4157730233,102,53.2,4157730237,215,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,4157730225,77,,4157729645,20,4157729345,56,Center,,4157730339,233,238,4157729341,22,,,,,,,,,,,,,,,,,,,,,
2527508495,238,10,1,24,11,4aghw9tyi8ba3ju1ne83gmf9w,1,1.3,49.4,2023-04-02T13:24:28.693Z,2023-04-02T16:40:33Z,4157729917,179,,4158751041,378,,4157729435,56,Back,4157729433,182,,4157730011,233,230,4157729429,173,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508509,231,6,1,24,14,3adj8hkws0z1al232bg2h6tk0,1,84.9,47,2023-04-02T13:24:30.963Z,2023-04-02T13:24:32Z,4157729493,233,239,4157729479,73,,4157729477,56,Center,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527508513,239,6,1,24,14,4aghw9tyi8ba3ju1ne83gmf9w,0,15.1,53,2023-04-02T13:24:30.963Z,2023-04-02T16:40:39Z,4157729483,73,,4157729481,56,Back,4157729519,233,231,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509297,240,17,1,24,56,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-04-02T13:25:13.450Z,2023-04-02T16:45:37Z,4158774953,10,243,4157748841,189,,4157733621,31,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509341,232,1,1,24,58,3adj8hkws0z1al232bg2h6tk0,0,99.5,99.5,2023-04-02T13:25:15.586Z,2023-04-02T16:46:29Z,4158779145,72,,4157733865,2,,4157733869,155,,4157733867,6,,4157733875,140,89.7,4157733883,1,,4157733881,213,4.4,4157733873,56,Center,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,4157733877,141,46.3,4157733871,224,4157733879,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509345,241,44,1,24,59,4aghw9tyi8ba3ju1ne83gmf9w,1,9,51.4,2023-04-02T13:25:16.041Z,2023-04-02T16:46:50Z,4157733907,285,,4157734055,233,233,4157733901,56,Back,,,,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509351,233,44,1,24,59,3adj8hkws0z1al232bg2h6tk0,0,91,48.6,2023-04-02T13:25:16.042Z,2023-04-02T16:46:52Z,4157734359,233,241,4157733927,286,,4157733923,56,Center,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509389,242,12,1,24,59,4aghw9tyi8ba3ju1ne83gmf9w,1,5.3,44.3,2023-04-02T13:25:16.329Z,2023-04-02T16:46:53Z,4157734205,15,,4157734099,140,21.1,4157734097,56,Back,4157734105,213,0.4,4157734103,212,17.8,4157734101,141,53.6,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509451,234,1,1,25,3,3adj8hkws0z1al232bg2h6tk0,1,72.3,35.2,2023-04-02T13:25:20.242Z,2023-04-02T13:45:41Z,4157734457,140,72.7,4157734459,141,14.7,4157734455,56,Right,4157734463,213,4.7,4157734461,212,13.9,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509593,235,1,1,25,5,3adj8hkws0z1al232bg2h6tk0,1,72.7,13.2,2023-04-02T13:25:22.642Z,2023-04-02T16:47:42Z,4157735247,2,,4157735261,1,,4157735255,141,55.5,4158783093,224,,4157737721,154,,4157735251,56,Center,4157735259,213,1.0,4157735249,155,,ef2n7d6rysar49toiz2k3obth,K. Lala,4157735257,212,33.4,4157735253,140,4158783095,20,,1,4157737719,210,14,,,,,,,,88.9,,,,,,,,,,,,,,,
2527509609,236,14,1,25,7,3adj8hkws0z1al232bg2h6tk0,1,88.9,55.5,2023-04-02T13:25:24.691Z,2023-04-02T16:47:43Z,4157737763,55,235,4157737767,102,46.0,4157735655,15,,4157735333,17,,4157735659,328,,4157737757,74,,4157737775,231,50,4157737761,154,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,4157737769,103,38.6,4157735653,25,4157735335,56,Center,,4157737759,29,,4157737773,230,,,,,,,98.9,,,,,,,,,,,,,,
2527509613,237,13,1,25,9,3adj8hkws0z1al232bg2h6tk0,1,97.2,44.1,2023-04-02T13:25:26.874Z,2023-04-02T16:47:58Z,4157737943,25,,4157738429,102,53.6,4157738433,214,,4157738437,230,98.6,4157735349,56,Center,4158786123,60,,4157737955,328,,4157738435,458,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,4157738431,103,73.6,4157738439,231,4157737945,15,,,4157738427,74,,,,,,,,,48.9,,,,,,,,,,,,,,,
2527509619,238,5,1,25,13,3adj8hkws0z1al232bg2h6tk0,0,101,55.2,2023-04-02T13:25:29.930Z,2023-04-02T14:00:13Z,4157735395,346,,4157735521,233,243,4157735393,56,Center,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527509571,243,5,1,25,13,4aghw9tyi8ba3ju1ne83gmf9w,1,-1,44.8,2023-04-02T13:25:29.930Z,2023-04-02T13:59:41Z,4157735113,56,Back,4157735119,346,,4157735465,233,238,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510337,244,1,1,25,47,4aghw9tyi8ba3ju1ne83gmf9w,0,4.7,48.1,2023-04-02T13:26:04.585Z,2023-04-02T13:26:08Z,4157739181,213,6.0,4157739175,140,53.9,4157739171,155,,4157739179,212,53.1,4157739193,74,,4157739185,1,,4157739177,141,29.9,4157739173,56,Center,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,4157739169,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510355,239,44,1,25,50,3adj8hkws0z1al232bg2h6tk0,1,42.4,67.2,2023-04-02T13:26:07.150Z,2023-04-02T17:29:28Z,4157739377,233,245,4157739297,56,Back,4157739299,285,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510345,245,44,1,25,50,4aghw9tyi8ba3ju1ne83gmf9w,0,57.6,32.8,2023-04-02T13:26:07.151Z,2023-04-02T16:51:12Z,4157739225,56,Center,4157739399,233,239,4157739227,286,,,,,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510375,240,1,1,25,50,3adj8hkws0z1al232bg2h6tk0,1,39.2,62.6,2023-04-02T13:26:07.393Z,2023-04-02T16:48:30Z,4157739407,3,,4157739409,56,Back,4157739417,213,1.3,4157739413,141,85.7,4157739411,140,43.8,4157739415,212,16.4,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510389,242,49,1,25,51,3adj8hkws0z1al232bg2h6tk0,1,44.9,85.7,2023-04-02T13:26:08.435Z,2023-04-02T16:49:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510381,241,1,1,25,52,3adj8hkws0z1al232bg2h6tk0,0,43.2,84.9,2023-04-02T13:26:09.034Z,2023-04-02T16:49:24Z,4158792253,168,,4157739445,141,84.1,4157739441,56,Back,4157739449,213,6.1,4157739443,140,45.9,4157739447,212,2.9,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510373,246,61,1,25,53,4aghw9tyi8ba3ju1ne83gmf9w,1,55.2,12.7,2023-04-02T13:26:10.034Z,2023-04-02T16:49:11Z,4157739401,56,Right,,,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527711935,799,1,1,25,53,3adj8hkws0z1al232bg2h6tk0,1,45,85.6,2023-04-02T13:26:10.223Z,2023-04-02T16:49:52Z,4158794565,141,94.2,4158794563,140,57.4,4158794567,212,14.3,4158794569,213,0.4,4158794561,56,Left,4158794559,155,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510429,247,43,1,25,54,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-04-02T13:26:11.385Z,2023-04-02T16:49:33Z,4158793345,144,49,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527712085,800,43,1,25,54,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-02T13:26:11.608Z,2023-04-02T16:50:07Z,4158795405,56,Left,4158795719,144,61,,,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527712197,801,61,1,25,54,3adj8hkws0z1al232bg2h6tk0,0,57.4,94.2,2023-04-02T13:26:11.608Z,2023-04-02T16:50:11Z,4158796011,56,Left,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527712567,802,43,1,25,55,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-02T13:26:12.398Z,2023-04-02T19:20:28Z,4159326237,144,49,,,,,,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527813361,968,49,1,25,55,4aghw9tyi8ba3ju1ne83gmf9w,1,46.6,4,2023-04-02T13:26:12.743Z,2023-04-02T19:20:57Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510449,248,1,1,25,56,4aghw9tyi8ba3ju1ne83gmf9w,1,49.7,3.4,2023-04-02T13:26:13.770Z,2023-04-02T16:50:16Z,4157739771,213,0.8,4157739767,141,12.8,4157739763,56,Right,4157739769,212,9.0,4157739765,140,55.8,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510481,249,1,1,25,57,4aghw9tyi8ba3ju1ne83gmf9w,1,55.7,12.5,2023-04-02T13:26:14.537Z,2023-04-02T16:50:54Z,4157739875,141,5.5,4157739879,213,4.9,4157739871,56,Right,4157739873,140,56.7,4157739877,212,4.9,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510499,250,1,1,25,59,4aghw9tyi8ba3ju1ne83gmf9w,1,56.6,5.5,2023-04-02T13:26:16.105Z,2023-04-02T13:26:17Z,4157739965,212,15.8,4157739961,141,24.4,4157739967,213,0.9,4157739955,56,Center,4157739957,140,65.4,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510515,251,1,1,26,0,4aghw9tyi8ba3ju1ne83gmf9w,1,65.5,24.4,2023-04-02T13:26:17.416Z,2023-04-02T13:26:18Z,4157740025,56,Center,4157740043,156,,4157740029,141,29.6,4157740033,213,2.3,4157740031,212,5.0,4157740027,140,62.2,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510573,252,2,1,26,2,4aghw9tyi8ba3ju1ne83gmf9w,1,59.8,38.4,2023-04-02T13:26:19.784Z,2023-04-02T16:51:54Z,4157740365,56,Center,4157740369,141,27.4,4157741681,7,anr9qh585ctgk2d17zperhgix,4157740367,140,70.5,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510785,243,55,1,26,2,3adj8hkws0z1al232bg2h6tk0,1,33.3,35.3,2023-04-02T13:26:19.785Z,2023-04-02T16:51:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527510613,253,43,1,26,4,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-04-02T13:26:21.273Z,2023-04-02T13:26:34Z,4157741813,144,1,4157740565,140,72.0,4157740569,212,4.9,4157740567,141,25.0,4157740563,56,Center,4157740571,213,3.1,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527539253,415,1,1,26,32,3adj8hkws0z1al232bg2h6tk0,1,28.1,67.5,2023-04-02T13:26:49.689Z,2023-04-02T16:52:31Z,4157892329,140,28.5,4157892333,212,14.8,4157892331,141,45.7,4157892327,56,Back,4157892335,213,4.7,4158804431,5,,4158804519,241,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511273,244,43,1,26,35,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-02T13:26:52.619Z,2023-04-02T16:52:24Z,4157744055,241,0,4157744059,140,27.5,4157892567,189,0,4157744053,5,0,4157744057,56,Back,4157744069,213,4.0,4158804315,144,1,4157744067,212,12.9,bl4lretp33t0jj3icujkf45p1,J. Duverne,4157744063,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511307,245,1,1,26,38,3adj8hkws0z1al232bg2h6tk0,1,29.2,36.6,2023-04-02T13:26:55.251Z,2023-04-02T13:49:59Z,4157744245,212,16.3,4157744247,213,5.3,4157744243,141,16.4,4157744241,140,37.6,4157744239,56,Back,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511395,246,1,1,26,39,3adj8hkws0z1al232bg2h6tk0,1,37.6,16.4,2023-04-02T13:26:56.531Z,2023-04-02T13:27:01Z,4157744647,212,13.7,4157744643,140,29.7,4157744641,56,Back,4157744649,213,2.2,4157744645,141,32.5,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511455,247,1,1,26,44,3adj8hkws0z1al232bg2h6tk0,1,34.7,36.9,2023-04-02T13:27:01.427Z,2023-04-02T13:27:04Z,4157744979,212,22.5,4157744973,56,Back,4157744977,141,70.0,4157744981,213,1.6,4157744975,140,34.6,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511531,248,1,1,26,47,3adj8hkws0z1al232bg2h6tk0,1,38.4,70.3,2023-04-02T13:27:04.307Z,2023-04-02T13:27:07Z,4157745395,140,59.5,4157745397,141,97.8,4157745393,56,Left,4157745399,212,29.0,4157745401,213,0.7,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511577,249,1,1,26,50,3adj8hkws0z1al232bg2h6tk0,0,68,96.6,2023-04-02T13:27:07.683Z,2023-04-02T13:27:14Z,4157745589,212,19.5,4157745587,141,95.1,4157745583,56,Left,4157745585,140,86.5,4157745591,213,6.2,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511607,254,8,1,26,52,4aghw9tyi8ba3ju1ne83gmf9w,1,17.8,7.6,2023-04-02T13:27:08.936Z,2023-04-02T16:52:51Z,4158806009,385,,4157745711,56,Back,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511667,250,5,1,26,54,3adj8hkws0z1al232bg2h6tk0,1,81.2,101.4,2023-04-02T13:27:11.736Z,2023-04-02T14:00:14Z,4157746007,56,Left,4157746009,347,,4157746025,233,255,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511629,255,5,1,26,54,4aghw9tyi8ba3ju1ne83gmf9w,0,18.8,-1.4,2023-04-02T13:27:11.736Z,2023-04-02T13:27:14Z,4157745801,347,,4157745799,56,Back,4157746055,233,250,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511709,251,1,1,26,57,3adj8hkws0z1al232bg2h6tk0,1,82.5,100,2023-04-02T13:27:13.955Z,2023-04-02T13:27:17Z,4157746233,56,Left,4157746237,141,88.7,4157746241,213,4.8,4157746239,212,8.8,4157746231,107,,4157746235,140,83.6,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511795,252,1,1,27,0,3adj8hkws0z1al232bg2h6tk0,1,75.5,88.9,2023-04-02T13:27:17.315Z,2023-04-02T13:27:22Z,4157746653,141,62.3,4157746657,213,4.2,4157746651,140,65.6,4157746655,212,20.9,4157746649,56,Center,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511871,253,1,1,27,5,3adj8hkws0z1al232bg2h6tk0,1,67.2,59.3,2023-04-02T13:27:22.580Z,2023-04-02T13:27:25Z,4157746985,56,Left,4157746999,213,0.6,4157746991,141,83.9,4157746995,212,28.9,4157746981,155,,4157746989,140,89.7,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511881,254,61,1,27,8,3adj8hkws0z1al232bg2h6tk0,0,89.7,83.9,2023-04-02T13:27:25.826Z,2023-04-02T13:27:26Z,4157747037,56,Left,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511923,256,49,1,27,11,4aghw9tyi8ba3ju1ne83gmf9w,1,11.7,3.8,2023-04-02T13:27:28.376Z,2023-04-02T13:27:28Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512013,257,1,1,27,11,4aghw9tyi8ba3ju1ne83gmf9w,1,11.7,4.1,2023-04-02T13:27:28.824Z,2023-04-02T13:27:34Z,4157747791,141,8.0,4157747793,212,6.8,4157747787,140,5.7,4157747783,56,Back,4157747795,213,2.7,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512017,258,4,1,27,15,4aghw9tyi8ba3ju1ne83gmf9w,1,9.8,4.4,2023-04-02T13:27:31.986Z,2023-04-02T13:28:16Z,4157747811,285,,4157747881,233,255,4157747805,56,Back,4157747807,152,,4157747803,13,,4157747809,265,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527511989,255,4,1,27,15,3adj8hkws0z1al232bg2h6tk0,0,90.2,95.6,2023-04-02T13:27:31.987Z,2023-04-02T13:27:34Z,4157747671,152,,4157747669,56,Left,4157747673,265,,4157747665,13,,4157747905,233,258,4157747675,286,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512701,259,1,1,27,52,4aghw9tyi8ba3ju1ne83gmf9w,0,13.9,11.8,2023-04-02T13:28:09.032Z,2023-04-02T13:28:15Z,4157751289,213,0.2,4157751281,56,Center,4157751283,140,64.5,4157751287,212,54.2,4157751275,155,,4157751279,152,,4157751273,5,,4157751285,141,27.5,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,4157751291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512719,256,44,1,27,55,3adj8hkws0z1al232bg2h6tk0,1,36.2,69.4,2023-04-02T13:28:12.404Z,2023-04-02T13:28:14Z,4157751353,56,Back,4157751383,233,260,4157751355,285,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512709,260,44,1,27,55,4aghw9tyi8ba3ju1ne83gmf9w,0,63.8,30.6,2023-04-02T13:28:12.405Z,2023-04-02T13:28:16Z,4157751443,233,256,4157751311,286,,4157751309,56,Center,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512727,257,1,1,27,55,3adj8hkws0z1al232bg2h6tk0,0,36.9,68.4,2023-04-02T13:28:12.445Z,2023-04-02T16:53:35Z,4157751395,140,38.9,4157751397,141,100.0,4157751393,56,Back,4157751401,213,1.5,4157751399,212,22.9,4157751391,3,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512767,258,5,1,27,56,3adj8hkws0z1al232bg2h6tk0,0,38.2,101.6,2023-04-02T13:28:13.544Z,2023-04-02T14:00:14Z,4157751595,347,,4157751593,56,Back,4157751629,233,261,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512755,261,5,1,27,56,4aghw9tyi8ba3ju1ne83gmf9w,1,61.8,-1.6,2023-04-02T13:28:13.544Z,2023-04-02T13:28:16Z,4157751519,347,,4157751515,56,Right,4157751625,233,258,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512865,262,1,1,28,5,4aghw9tyi8ba3ju1ne83gmf9w,1,62.4,0,2023-04-02T13:28:22.360Z,2023-04-02T13:28:23Z,4157752107,140,67.4,4157752103,107,,4157752109,141,10.0,4157752105,56,Right,4157752113,213,1.0,4157752111,212,9.4,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512897,263,1,1,28,6,4aghw9tyi8ba3ju1ne83gmf9w,1,67.5,10,2023-04-02T13:28:23.831Z,2023-04-02T13:28:25Z,4157752235,140,61.1,4157752233,56,Right,4157752237,141,3.7,4157752239,212,8.0,4157752241,213,3.7,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527512959,264,1,1,28,8,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,3.7,2023-04-02T13:28:25.079Z,2023-04-02T13:28:28Z,4157752515,140,38.5,4157752513,56,Back,4157752517,141,2.9,4157752521,213,3.2,4157752519,212,23.7,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527513003,265,1,1,28,11,4aghw9tyi8ba3ju1ne83gmf9w,1,37.9,4.4,2023-04-02T13:28:28.535Z,2023-04-02T13:28:31Z,4157752705,213,2.3,4157752703,212,26.3,4157752693,56,Back,4157752699,141,33.1,4157752695,140,21.1,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527513099,266,1,1,28,14,4aghw9tyi8ba3ju1ne83gmf9w,1,21.4,36.2,2023-04-02T13:28:31.399Z,2023-04-02T13:29:31Z,4157753185,140,26.5,4157753191,213,1.3,4157753187,141,64.5,4157753183,56,Back,4157753189,212,20.0,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527513109,267,1,1,28,19,4aghw9tyi8ba3ju1ne83gmf9w,1,41.3,69.3,2023-04-02T13:28:36.471Z,2023-04-02T13:28:37Z,4157753275,212,15.4,4157753279,213,0.1,4157753271,141,72.6,4157753267,56,Center,4157753269,140,55.8,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527513167,268,1,1,28,20,4aghw9tyi8ba3ju1ne83gmf9w,1,55.8,72.6,2023-04-02T13:28:37.351Z,2023-04-02T13:28:40Z,4157753579,141,64.2,4157753573,56,Back,4157753585,212,11.9,4157753589,213,3.6,4157753575,140,45.9,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
