id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/15/value,qualifier/14/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2479473781,137,1,1,11,36,4t4hod56fsj7utpjdor8so5q6,1,77.9,7.7,2022-10-30T14:11:51.758Z,2022-10-30T23:48:32Z,3883662623,140,98.1,3883662627,212,21.3,3883662625,141,4.6,3883662617,56,Right,3883662629,213,6.2,3885534477,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473813,138,1,1,11,39,4t4hod56fsj7utpjdor8so5q6,0,98,0.1,2022-10-30T14:11:54.690Z,2022-10-30T23:48:31Z,3885534755,178,,3883662819,56,Center,3885001691,224,,3883662815,2,,3883662817,155,,3885001693,20,,3883662827,213,1.9,3883662821,140,91.5,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,3883662825,212,3883662823,141,22.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473803,94,49,1,11,40,75qj99fhg5c0ztj2tva5u4uii,1,6.7,74.9,2022-10-30T14:11:56.180Z,2022-10-30T23:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479473947,95,1,1,11,42,75qj99fhg5c0ztj2tva5u4uii,0,4.3,71.7,2022-10-30T14:11:57.508Z,2022-10-30T23:48:30Z,3883663613,157,,3883663629,1,,3883663615,56,Back,3883663617,140,43.3,3883663619,141,51.7,3883663625,213,6.0,3883663621,212,43.1,3885535369,178,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474011,139,1,1,11,44,4t4hod56fsj7utpjdor8so5q6,1,56.4,48.6,2022-10-30T14:12:00.306Z,2022-10-30T23:48:30Z,3883663949,141,34.6,3885644547,178,,3883663943,3,,3883663951,212,9.6,3883663953,213,4.8,3883663947,140,57.5,3883663945,56,Center,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474017,140,49,1,11,46,4t4hod56fsj7utpjdor8so5q6,1,56.6,33.6,2022-10-30T14:12:01.778Z,2022-10-30T23:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474141,141,1,1,11,47,4t4hod56fsj7utpjdor8so5q6,1,58,41.1,2022-10-30T14:12:03.216Z,2022-10-30T23:48:29Z,3883664585,213,1.4,3883664581,141,75.0,3885537095,178,,3883664577,56,Center,3883664583,212,23.6,3883664579,140,62.9,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474187,142,1,1,11,52,4t4hod56fsj7utpjdor8so5q6,1,63,75.6,2022-10-30T14:12:07.537Z,2022-10-30T23:48:27Z,3883664883,213,3.8,3883664877,140,53.9,3883664875,56,Center,3885537327,178,,3883664881,212,12.1,3883664879,141,64.7,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474311,143,1,1,11,54,4t4hod56fsj7utpjdor8so5q6,1,53.5,61.5,2022-10-30T14:12:10.056Z,2022-10-30T23:48:27Z,3883665557,140,56.7,3883665555,56,Center,3885537557,178,,3883665563,213,4.9,3883665561,212,19.3,3883665559,141,33.5,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474395,144,1,1,11,59,4t4hod56fsj7utpjdor8so5q6,1,65.3,20.1,2022-10-30T14:12:15.160Z,2022-10-30T23:48:25Z,3883665999,213,5.0,3883665993,140,68.1,3883665997,212,9.4,3883665995,141,7.0,3883665991,56,Right,3885537801,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474449,145,1,1,12,2,4t4hod56fsj7utpjdor8so5q6,1,63.4,3.6,2022-10-30T14:12:17.435Z,2022-10-30T23:48:24Z,3883666263,213,2.0,3885537923,178,,3883666261,212,24.1,3883666259,141,35.5,3883666257,140,53.3,3883666255,56,Center,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474503,146,1,1,12,5,4t4hod56fsj7utpjdor8so5q6,1,52.2,39.7,2022-10-30T14:12:20.442Z,2022-10-30T23:48:24Z,3883666543,140,64.5,3883666545,141,75.9,3883666541,56,Center,3883666547,212,27.8,3883666549,213,1.1,3885538405,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474535,147,1,1,12,6,4t4hod56fsj7utpjdor8so5q6,1,62.3,72.7,2022-10-30T14:12:22.242Z,2022-10-30T23:48:23Z,3883666673,141,69.0,3883666671,140,56.4,3883666675,212,6.7,3883666677,213,3.5,3885538779,178,,3883666669,56,Center,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474599,148,1,1,12,7,4t4hod56fsj7utpjdor8so5q6,1,55,68.8,2022-10-30T14:12:23.331Z,2022-10-30T23:48:23Z,3883667003,213,4.6,3883667001,212,13.3,3883666997,140,53.6,3883666995,56,Center,3885539171,178,,3883666999,141,49.3,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474673,149,1,1,12,11,4t4hod56fsj7utpjdor8so5q6,1,52.8,45.3,2022-10-30T14:12:26.603Z,2022-10-30T23:48:22Z,3883667363,141,27.4,3885539435,178,,3883667365,212,14.0,3883667367,213,5.2,3883667361,140,59.3,3883667359,56,Center,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474733,150,1,1,12,13,4t4hod56fsj7utpjdor8so5q6,0,59.1,22,2022-10-30T14:12:29.033Z,2022-10-30T23:48:21Z,3883667719,1,,3883667703,155,,3885539639,178,,3883667707,56,Center,3883667713,141,56.0,3883667715,212,40.2,3883667711,140,90.4,3883667717,213,0.6,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479474813,96,11,1,12,16,75qj99fhg5c0ztj2tva5u4uii,1,9.1,41,2022-10-30T14:12:31.527Z,2022-10-30T23:48:21Z,3885003471,56,Back,3885003549,378,,3885539861,388,,3885003473,88,,,,,,,,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475121,97,1,1,12,28,75qj99fhg5c0ztj2tva5u4uii,1,11.7,49.4,2022-10-30T14:12:43.520Z,2022-10-30T23:48:20Z,3883669811,140,11.9,3883669815,212,22.8,3883669817,213,1.6,3883669809,56,Back,3885540277,178,,3883669813,141,82.9,3883669805,123,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475211,98,1,1,12,30,75qj99fhg5c0ztj2tva5u4uii,1,13.2,84,2022-10-30T14:12:46.156Z,2022-10-30T23:48:20Z,3883670295,56,Back,3883670303,141,80.0,3883670307,212,15.4,3883670299,140,27.6,3885540601,178,,3883670311,213,6.1,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475235,99,1,1,12,33,75qj99fhg5c0ztj2tva5u4uii,0,21.6,75.8,2022-10-30T14:12:48.933Z,2022-10-30T23:48:19Z,3883670417,141,52.8,3883670411,56,Back,3883670415,140,21.5,3883670419,212,15.6,3885540899,178,,3883670421,213,4.7,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475283,151,8,1,12,34,4t4hod56fsj7utpjdor8so5q6,1,81.8,42.2,2022-10-30T14:12:49.448Z,2022-10-30T23:48:19Z,3885541417,178,,3883670655,56,Center,3885004279,384,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475307,152,49,1,12,36,4t4hod56fsj7utpjdor8so5q6,1,70.2,48.7,2022-10-30T14:12:51.974Z,2022-10-30T23:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475363,153,1,1,12,36,4t4hod56fsj7utpjdor8so5q6,0,70.2,48.7,2022-10-30T14:12:51.985Z,2022-10-30T23:48:18Z,3885541879,178,,3883671031,141,43.5,3883671035,212,14.2,3883671037,213,6.0,3883671025,56,Center,3883671029,140,83.3,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479480685,114,61,1,12,37,75qj99fhg5c0ztj2tva5u4uii,1,20.6,56.7,2022-10-30T14:12:52.643Z,2022-10-30T23:48:18Z,3885542247,178,,3883699397,56,Back,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476925,164,61,1,12,37,4t4hod56fsj7utpjdor8so5q6,1,84.6,42,2022-10-30T14:12:52.707Z,2022-10-30T23:48:17Z,3885542485,178,,3883680679,56,Center,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475369,100,52,1,12,38,75qj99fhg5c0ztj2tva5u4uii,1,3.1,55.9,2022-10-30T14:12:53.848Z,2022-10-30T23:48:17Z,3885007301,376,,3885542891,178,,,,,,,,,,,,,,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475585,101,1,1,12,46,75qj99fhg5c0ztj2tva5u4uii,1,8.1,52.7,2022-10-30T14:13:02.379Z,2022-10-30T23:48:16Z,3883672297,141,81.3,3883672291,123,,3883672295,140,10.6,3883672303,213,1.4,3883672301,212,19.6,3883672293,56,Back,3885543477,178,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475629,102,1,1,12,51,75qj99fhg5c0ztj2tva5u4uii,1,14.9,87,2022-10-30T14:13:06.426Z,2022-10-30T23:48:15Z,3883672533,213,5.6,3883672527,140,26.6,3883672525,56,Back,3883672531,212,16.1,3885544007,178,,3883672529,141,71.6,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475687,103,1,1,12,51,75qj99fhg5c0ztj2tva5u4uii,1,26.9,76.9,2022-10-30T14:13:07.348Z,2022-10-30T23:48:15Z,3883672865,141,70.2,3883672859,140,7.1,3883672877,213,3.4,3883672855,56,Back,3885544557,178,,3883672873,212,21.3,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475741,104,1,1,12,55,75qj99fhg5c0ztj2tva5u4uii,1,11.2,81,2022-10-30T14:13:10.707Z,2022-10-30T23:48:14Z,3885544713,178,,3883673149,212,12.8,3883673143,140,18.6,3883673153,213,0.9,3883673141,56,Back,3883673145,141,95.9,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475747,105,3,1,12,56,75qj99fhg5c0ztj2tva5u4uii,0,24.7,99.4,2022-10-30T14:13:12.236Z,2022-10-30T23:48:13Z,3885544991,178,,3885009173,465,,3883673187,56,Back,3883673189,285,,3883673603,233,155,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475807,155,7,1,12,56,4t4hod56fsj7utpjdor8so5q6,1,75.3,0.6,2022-10-30T14:13:12.386Z,2022-10-30T23:48:13Z,3883673567,233,105,3885009435,383,,3883673471,56,Right,3883673473,286,,3885545145,178,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475823,156,49,1,12,58,4t4hod56fsj7utpjdor8so5q6,1,78.4,2.6,2022-10-30T14:13:14.088Z,2022-10-30T23:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475857,157,1,1,12,58,4t4hod56fsj7utpjdor8so5q6,1,78.6,3,2022-10-30T14:13:14.156Z,2022-10-30T23:48:12Z,3883673759,141,26.9,3883673763,212,16.7,3883673753,56,Center,3885545773,178,,3883673771,213,1.3,3883673755,140,82.3,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479836819,1407,43,1,13,1,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-30T14:13:16.715Z,2022-10-30T21:45:39Z,3885638173,144,82,3885637959,178,0,,,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475887,158,1,1,13,1,4t4hod56fsj7utpjdor8so5q6,1,82,31.5,2022-10-30T14:13:16.894Z,2022-10-30T23:48:11Z,3885546555,178,,3883673961,212,8.1,3883673965,213,1.6,3883673955,140,82.1,3883673957,141,43.4,3883673953,56,Center,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479836907,1410,43,1,13,3,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-30T14:13:18.514Z,2022-10-30T21:45:49Z,3885638557,178,0,3885638731,144,82,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479475935,159,1,1,13,3,4t4hod56fsj7utpjdor8so5q6,1,79.7,40.4,2022-10-30T14:13:18.635Z,2022-10-30T23:48:11Z,3883674247,56,Center,3883674253,212,7.3,3883674255,213,5.0,3883674251,141,30.2,3883674249,140,82.0,3885546779,178,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476001,160,1,1,13,6,4t4hod56fsj7utpjdor8so5q6,1,83.4,26.6,2022-10-30T14:13:21.521Z,2022-10-30T23:48:09Z,3883674577,213,3.9,3883674571,140,71.8,3883674575,212,16.6,3883674569,56,Right,3883674573,141,10.1,3885547109,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476051,161,1,1,13,9,4t4hod56fsj7utpjdor8so5q6,1,71.9,14.4,2022-10-30T14:13:24.410Z,2022-10-30T23:48:09Z,3883674837,141,31.1,3885547293,178,,3883674835,140,62.0,3883674833,56,Center,3883674841,213,2.3,3883674839,212,15.4,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476197,162,1,1,13,11,4t4hod56fsj7utpjdor8so5q6,1,63.2,35,2022-10-30T14:13:26.419Z,2022-10-30T23:48:08Z,3883675659,213,1.4,3883675649,56,Center,3885547579,178,,3883675657,212,16.4,3883675655,141,58.7,3883675651,140,66.1,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476205,163,4,1,13,14,4t4hod56fsj7utpjdor8so5q6,1,68.4,66.9,2022-10-30T14:13:30.104Z,2022-10-30T23:48:07Z,3883675703,294,,3883675705,56,Center,3883675701,13,,3883675707,152,,3883675873,233,106,3883675709,286,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479476225,106,4,1,13,14,75qj99fhg5c0ztj2tva5u4uii,0,31.6,33.1,2022-10-30T14:13:30.105Z,2022-10-30T23:48:07Z,3883675833,294,,3885547781,178,,3883675837,152,,3883675835,56,Back,3883675831,13,,3883675839,285,,3883675961,233,163,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478349,165,1,1,14,35,4t4hod56fsj7utpjdor8so5q6,0,67,71.5,2022-10-30T14:14:51.072Z,2022-10-30T23:59:27Z,3883687061,212,28.8,3883687059,141,46.6,3883687063,213,5.7,3883687049,5,,3883687047,2,,3883687053,152,,3883687057,140,89.2,3883687051,155,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,3883687055,56,3885548057,178,Center,,3885011443,72,,3885011441,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478355,107,12,1,14,37,75qj99fhg5c0ztj2tva5u4uii,1,11.6,57.2,2022-10-30T14:14:52.616Z,2022-10-30T23:48:06Z,3883687083,56,Back,3883687091,213,3.7,3883687085,140,0.0,3883687087,141,44.2,3883687213,167,,3883687089,212,15.7,3885548819,178,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478363,108,6,1,14,38,75qj99fhg5c0ztj2tva5u4uii,0,2.2,46.4,2022-10-30T14:14:53.966Z,2022-10-30T21:20:09Z,3883687407,233,166,3883687133,56,Back,3883687135,73,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479478401,166,6,1,14,38,4t4hod56fsj7utpjdor8so5q6,1,97.8,53.6,2022-10-30T14:14:53.966Z,2022-10-30T21:20:08Z,3883687371,233,108,3883687335,73,,3883687331,56,Center,,,,,,,,,,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479061,167,1,1,15,2,4t4hod56fsj7utpjdor8so5q6,0,99.5,99.5,2022-10-30T14:15:18.377Z,2022-10-30T20:45:16Z,3885451639,178,,3883690833,212,38.7,3885012551,20,,3883690819,2,,3883690835,213,4.4,3883690831,141,44.6,3883690837,1,,3883690829,140,89.7,csvqjyuk06gzvjm408513nydx,T. Minamino,3883690823,155,3883690827,56,,Center,3883690821,6,,3883690825,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479089,109,12,1,15,4,75qj99fhg5c0ztj2tva5u4uii,1,7.1,53.4,2022-10-30T14:15:20.196Z,2022-10-30T23:48:06Z,3883690979,140,22.3,3883690977,56,Back,3883690985,213,0.3,3883691033,15,,3883690981,141,60.2,3885451703,388,,3883690983,212,16.6,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479159,168,1,1,15,7,4t4hod56fsj7utpjdor8so5q6,0,76.7,35.8,2022-10-30T14:15:22.900Z,2022-10-30T23:48:05Z,3883691399,213,3.2,3885451751,178,,3883691393,140,62.3,3883691391,56,Center,3883691395,141,34.0,3883691397,212,15.2,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479209,110,49,1,15,9,75qj99fhg5c0ztj2tva5u4uii,1,35.8,53.3,2022-10-30T14:15:24.588Z,2022-10-30T23:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479321,111,61,1,15,14,75qj99fhg5c0ztj2tva5u4uii,1,77.1,56.4,2022-10-30T14:15:30.096Z,2022-10-30T23:48:04Z,3883692231,56,Center,3885454275,178,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479419,112,1,1,15,19,75qj99fhg5c0ztj2tva5u4uii,0,99.1,67.5,2022-10-30T14:15:34.945Z,2022-10-30T23:48:02Z,3883692969,233,169,3883692795,141,63.7,3883692797,212,2.7,3883692791,56,Center,3885454601,178,,3883692793,140,98.5,3883692799,213,4.5,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479451,169,61,1,15,19,4t4hod56fsj7utpjdor8so5q6,1,0.8,32.4,2022-10-30T14:15:34.996Z,2022-10-30T23:48:02Z,3883692939,56,Back,3885454697,178,,,,,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479481,170,49,1,15,20,4t4hod56fsj7utpjdor8so5q6,1,4,40.3,2022-10-30T14:15:35.666Z,2022-10-30T23:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812737,933,43,1,15,21,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-10-30T14:15:37.198Z,2022-10-30T21:10:44Z,3885512179,144,82,3885510581,178,0,,,,,,,,,,,,,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479643,171,1,1,15,30,4t4hod56fsj7utpjdor8so5q6,1,27.1,9.1,2022-10-30T14:15:45.405Z,2022-10-30T23:48:01Z,3883694101,140,25.3,3883694109,141,33.8,3883694095,56,Back,3885455217,178,,3883694117,213,1.7,3883694115,212,16.9,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479751,172,1,1,15,32,4t4hod56fsj7utpjdor8so5q6,1,27,37.4,2022-10-30T14:15:47.558Z,2022-10-30T23:48:00Z,3883694673,141,69.8,3885455403,178,,3883694677,213,1.5,3883694671,140,27.6,3883694675,212,22.0,3883694669,56,Back,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479889,173,1,1,15,35,4t4hod56fsj7utpjdor8so5q6,1,28.5,77.3,2022-10-30T14:15:50.896Z,2022-10-30T23:48:00Z,3885455549,178,,3883695353,141,86.7,3883695349,56,Back,3883695357,213,0.4,3883695351,140,42.2,3883695355,212,15.7,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479479951,174,1,1,15,39,4t4hod56fsj7utpjdor8so5q6,0,59,84.7,2022-10-30T14:15:55.149Z,2022-10-30T23:47:59Z,3883695639,212,13.3,3885456079,178,,3883695633,56,Left,3883695637,141,86.7,3883695635,140,71.6,3883695641,213,0.1,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479480047,113,4,1,15,41,75qj99fhg5c0ztj2tva5u4uii,1,25.9,16.4,2022-10-30T14:15:56.594Z,2022-10-30T23:47:58Z,3883696169,285,,3883696295,233,175,3883696161,13,,3883696167,152,,3883696165,56,Back,3883696163,294,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479480059,175,4,1,15,41,4t4hod56fsj7utpjdor8so5q6,0,74.1,83.6,2022-10-30T14:15:56.595Z,2022-10-30T23:47:58Z,3885456293,178,,3883696249,56,Left,3883696247,294,,3883696253,286,,3883696245,13,,3883696367,233,113,3883696251,152,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479481483,115,1,1,16,36,75qj99fhg5c0ztj2tva5u4uii,0,26,16.5,2022-10-30T14:16:52.066Z,2022-10-30T23:47:57Z,3883703613,5,,3883703615,157,,3883703627,140,67.9,3883703623,56,Center,3883703649,1,,3885456519,178,,3883703645,213,0.2,3883703641,212,44.7,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,3883703635,141,3883703619,152,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479481551,176,1,1,16,39,4t4hod56fsj7utpjdor8so5q6,0,30.9,80.1,2022-10-30T14:16:55.267Z,2022-10-30T23:47:57Z,3883703965,213,6.2,3883703961,212,23.3,3883703955,141,78.6,3883703951,140,53.1,3885456997,388,,3883703945,56,Center,3883703941,3,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479481611,116,1,1,16,41,75qj99fhg5c0ztj2tva5u4uii,0,49.2,17.2,2022-10-30T14:16:57.138Z,2022-10-30T23:47:57Z,3885457257,178,,3883704285,213,1.7,3883704281,212,15.6,3883704275,140,47.9,3883704277,141,40.1,3883704271,56,Back,3883704267,3,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
