id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2513084165,356,1,1,42,7,2b3mar72yy8d6uvat1ka6tn3r,0,8.9,44,2023-02-26T20:27:07.040Z,2023-02-27T02:24:21Z,4060984331,178,,4060549145,1,,4060549141,212,65.1,4060549133,152,,4060549135,56,Right,4060549137,140,67.3,4060549205,189,,4060549125,5,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,4060549129,157,,,4060549143,213,5.9,4060549139,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084205,392,49,1,42,9,27xvwccz8kpmqsefjv2b2sc0o,1,28.4,79.2,2023-02-26T20:27:08.921Z,2023-02-27T02:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084239,393,1,1,42,10,27xvwccz8kpmqsefjv2b2sc0o,1,30.6,91.1,2023-02-26T20:27:10.676Z,2023-02-27T02:24:19Z,4060549573,141,90.1,4060984665,178,,4060549567,56,Back,4060549569,140,38.3,4060549577,213,6.2,4060549575,212,8.1,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084253,394,1,1,42,12,27xvwccz8kpmqsefjv2b2sc0o,1,39,90.9,2023-02-26T20:27:12.275Z,2023-02-27T02:24:18Z,4060549607,141,68.0,4060549605,140,31.2,4060549611,213,4.2,4060984731,178,,4060549609,212,17.6,4060549603,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084277,395,1,1,42,17,27xvwccz8kpmqsefjv2b2sc0o,1,48.4,44,2023-02-26T20:27:17.570Z,2023-02-27T02:24:16Z,4060549753,141,18.2,4060549749,56,Right,4060549757,213,5.2,4060549755,212,19.7,4060549751,140,57.0,4060984849,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084295,396,1,1,42,21,27xvwccz8kpmqsefjv2b2sc0o,1,57.5,10.7,2023-02-26T20:27:21.224Z,2023-02-27T02:24:15Z,4060984889,178,,4060549835,56,Center,4060549837,140,55.8,4060549843,213,1.7,4060549839,141,31.9,4060549841,212,14.5,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084331,397,1,1,42,23,27xvwccz8kpmqsefjv2b2sc0o,1,55.2,28.2,2023-02-26T20:27:23.031Z,2023-02-27T02:24:14Z,4060984925,178,,4060550059,213,2.6,4060550057,212,12.5,4060550053,141,38.2,4060550049,140,45.2,4060550045,56,Back,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084361,398,1,1,42,25,27xvwccz8kpmqsefjv2b2sc0o,1,49.7,38.3,2023-02-26T20:27:25.132Z,2023-02-27T02:24:13Z,4060550237,212,11.4,4060550231,56,Center,4060550235,141,25.8,4060550239,213,5.4,4060984985,178,,4060550233,140,57.0,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084393,399,1,1,42,29,27xvwccz8kpmqsefjv2b2sc0o,1,59.7,14,2023-02-26T20:27:28.812Z,2023-02-27T02:24:11Z,4060550457,212,14.5,4060550455,141,35.1,4060550451,56,Center,4060550459,213,1.4,4060550453,140,61.4,4060985001,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084395,400,3,1,42,34,27xvwccz8kpmqsefjv2b2sc0o,0,62.4,14.7,2023-02-26T20:27:34.072Z,2023-02-27T02:24:10Z,4060550469,286,,4060553825,233,357,4060879327,465,,4060550467,56,Right,4060985105,178,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084413,357,7,1,42,34,2b3mar72yy8d6uvat1ka6tn3r,0,37.6,85.3,2023-02-26T20:27:34.187Z,2023-02-27T02:24:09Z,4060985161,178,,4060879417,385,,4060550635,233,400,4060550595,285,,4060550593,56,Back,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084417,401,61,1,42,34,27xvwccz8kpmqsefjv2b2sc0o,1,61.8,15.3,2023-02-26T20:27:34.383Z,2023-02-27T02:24:09Z,4060985283,178,,4060550615,56,Right,,,,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084433,358,50,1,42,35,2b3mar72yy8d6uvat1ka6tn3r,1,34.7,85.2,2023-02-26T20:27:35.695Z,2023-02-27T02:24:08Z,4060552861,233,402,4060552633,286,,4060550693,56,Back,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084455,402,7,1,42,36,27xvwccz8kpmqsefjv2b2sc0o,1,65.3,14.8,2023-02-26T20:27:35.984Z,2023-02-27T02:24:08Z,4060550861,56,Right,4060879613,383,,4060985429,178,,4060552827,285,,4060552831,233,358,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513086201,377,45,1,42,37,2b3mar72yy8d6uvat1ka6tn3r,0,33.5,87.7,2023-02-26T20:27:37.605Z,2023-02-27T02:24:06Z,4060561307,56,Back,4060561575,233,430,4060561309,285,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513086243,430,3,1,42,37,27xvwccz8kpmqsefjv2b2sc0o,1,66.5,12.3,2023-02-26T20:27:37.605Z,2023-02-27T02:24:06Z,4060561563,233,377,4060561545,286,,4060879817,465,,4060561543,56,Right,4060985563,178,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084997,362,43,1,42,38,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-26T20:27:37.757Z,2023-02-26T20:30:06Z,4060554083,56,Back,4060554733,285,0,4060557857,144,45,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084449,359,43,1,42,38,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-26T20:27:37.926Z,2023-02-26T20:28:20Z,4060550831,285,0,4060550887,233,402,4060552811,144,45,4060550829,56,Back,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084457,403,4,1,42,38,27xvwccz8kpmqsefjv2b2sc0o,1,68.4,6.5,2023-02-26T20:27:38.632Z,2023-02-27T02:24:05Z,4060551587,265,,4060551585,152,,4060551589,286,,4060550867,56,Right,4060551597,233,360,4060551583,13,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084471,360,4,1,42,38,2b3mar72yy8d6uvat1ka6tn3r,0,31.6,93.5,2023-02-26T20:27:38.633Z,2023-02-27T02:24:05Z,4060550989,13,,4060550991,56,Back,4060550997,285,,4060551605,233,403,4060550993,152,,4060550995,265,,4060987475,178,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084891,404,1,1,43,28,27xvwccz8kpmqsefjv2b2sc0o,0,68.1,12.2,2023-02-26T20:28:28.326Z,2023-02-27T02:24:05Z,4060553429,155,,4060553425,2,,4060553431,152,,4060553437,141,77.9,4060553441,213,0.9,4060553511,1,,4060553439,212,56.4,4060553427,5,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,4060553435,140,100.0,,4060987529,178,,4060880831,20,,4060553433,56,4060880829,224,4060553445,345,,,,,,,,Center,,,,,,,,,,,,,
2513084879,361,5,1,43,30,2b3mar72yy8d6uvat1ka6tn3r,1,-0.9,15,2023-02-26T20:28:30.478Z,2023-02-27T00:23:29Z,4060553379,346,,4060553525,233,405,4060553377,56,Back,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513084903,405,5,1,43,30,27xvwccz8kpmqsefjv2b2sc0o,0,100.9,85,2023-02-26T20:28:30.478Z,2023-02-27T00:23:28Z,4060553515,346,,4060553513,56,Left,4060553533,233,361,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085143,363,1,1,44,1,2b3mar72yy8d6uvat1ka6tn3r,1,5.1,59.9,2023-02-26T20:29:01.519Z,2023-02-27T02:24:04Z,4060555089,213,0.2,4060555085,141,76.9,4060555081,56,Center,4060555087,212,57.0,4060555083,140,58.3,4060555079,124,,4060555095,74,,4060555091,1,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085149,364,61,1,44,8,2b3mar72yy8d6uvat1ka6tn3r,0,54.7,85.5,2023-02-26T20:29:07.955Z,2023-02-27T02:24:03Z,4060555101,56,Left,4060987935,178,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085755,429,61,1,44,8,27xvwccz8kpmqsefjv2b2sc0o,0,42.7,13.8,2023-02-26T20:29:08.345Z,2023-02-27T02:24:02Z,4060558843,56,Back,4060988241,178,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085159,365,61,1,44,8,2b3mar72yy8d6uvat1ka6tn3r,1,56.3,84.4,2023-02-26T20:29:08.575Z,2023-02-27T02:24:02Z,4060555155,56,Left,4060988283,178,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085145,406,49,1,44,9,27xvwccz8kpmqsefjv2b2sc0o,1,42,15.3,2023-02-26T20:29:08.901Z,2023-02-27T02:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085191,407,1,1,44,12,27xvwccz8kpmqsefjv2b2sc0o,1,31,28.6,2023-02-26T20:29:12.419Z,2023-02-27T02:24:01Z,4060555323,140,7.8,4060555327,212,26.0,4060555325,141,42.1,4060555319,56,Back,4060988461,178,,4060555329,213,2.8,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085231,408,1,1,44,15,27xvwccz8kpmqsefjv2b2sc0o,1,10.5,48,2023-02-26T20:29:15.546Z,2023-02-27T02:24:00Z,4060555543,213,5.3,4060988477,178,,4060555539,141,13.2,4060555537,140,25.5,4060555535,56,Back,4060555541,212,28.4,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085245,409,1,1,44,19,27xvwccz8kpmqsefjv2b2sc0o,1,27.4,11.6,2023-02-26T20:29:19.358Z,2023-02-27T02:23:58Z,4060555599,141,9.5,4060988489,178,,4060555595,56,Back,4060555597,140,34.0,4060555601,212,7.1,4060555603,213,6.1,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085275,410,1,1,44,21,27xvwccz8kpmqsefjv2b2sc0o,1,39.6,2.9,2023-02-26T20:29:20.892Z,2023-02-27T02:23:57Z,4060555769,56,Right,4060555777,213,0.0,4060555771,140,54.1,4060555775,212,15.2,4060555773,141,3.1,4060988523,178,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085285,411,50,1,44,22,27xvwccz8kpmqsefjv2b2sc0o,1,52.1,1.6,2023-02-26T20:29:22.550Z,2023-02-27T02:23:56Z,4060556781,233,366,4060555933,286,,4060555855,56,Right,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085295,366,7,1,44,23,2b3mar72yy8d6uvat1ka6tn3r,0,47.9,98.4,2023-02-26T20:29:22.757Z,2023-02-27T02:23:56Z,4060555901,56,Back,4060882353,385,,4060556777,233,411,4060555903,285,,4060988679,178,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085431,413,61,1,44,23,27xvwccz8kpmqsefjv2b2sc0o,1,51.2,1.1,2023-02-26T20:29:22.868Z,2023-02-27T02:23:56Z,4060988721,178,,4060556727,56,Right,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085313,367,5,1,44,23,2b3mar72yy8d6uvat1ka6tn3r,1,49,101.5,2023-02-26T20:29:23.111Z,2023-02-27T00:25:08Z,4060555995,347,,4060556817,233,412,4060555993,56,Back,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085419,412,5,1,44,23,27xvwccz8kpmqsefjv2b2sc0o,0,51,-1.5,2023-02-26T20:29:23.111Z,2023-02-27T00:25:07Z,4060556865,233,367,4060556665,347,,4060556663,56,Right,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085479,368,1,1,44,46,2b3mar72yy8d6uvat1ka6tn3r,1,49.8,100,2023-02-26T20:29:46.416Z,2023-02-27T02:23:55Z,4060556999,107,,4060557011,1,,4060557007,212,25.9,4060557005,141,90.0,4060557001,56,Left,4060557009,213,6.0,4060557003,140,73.3,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085481,369,1,1,44,48,2b3mar72yy8d6uvat1ka6tn3r,0,69.2,95.7,2023-02-26T20:29:47.971Z,2023-02-27T02:23:55Z,4060988801,388,,4060557023,140,74.3,4060557021,56,Center,4060557025,141,76.4,4060557027,212,14.2,4060557029,213,5.1,4060557019,3,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085495,414,1,1,44,50,27xvwccz8kpmqsefjv2b2sc0o,0,28.2,18.2,2023-02-26T20:29:49.789Z,2023-02-27T02:23:54Z,4060988825,388,,4060557083,56,Back,4060557091,213,2.0,4060557089,212,1.3,4060557087,141,20.0,4060557085,140,27.7,4060557081,3,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085505,370,50,1,44,51,2b3mar72yy8d6uvat1ka6tn3r,1,65,81.8,2023-02-26T20:29:50.877Z,2023-02-27T02:23:53Z,4060557127,286,,4060557123,56,Left,4060557307,233,415,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085515,415,7,1,44,51,27xvwccz8kpmqsefjv2b2sc0o,0,35,18.2,2023-02-26T20:29:51.017Z,2023-02-27T02:23:53Z,4060883525,385,,4060557213,285,,4060988863,178,,4060557243,233,370,4060557211,56,Back,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513086471,378,61,1,44,51,2b3mar72yy8d6uvat1ka6tn3r,1,65.6,82.8,2023-02-26T20:29:51.138Z,2023-02-27T02:23:52Z,4060988947,178,,4060562791,56,Left,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085519,416,49,1,44,52,27xvwccz8kpmqsefjv2b2sc0o,1,33.5,17,2023-02-26T20:29:51.806Z,2023-02-27T02:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085535,417,1,1,44,52,27xvwccz8kpmqsefjv2b2sc0o,1,34.3,16.6,2023-02-26T20:29:52.542Z,2023-02-27T02:23:51Z,4060557335,213,4.0,4060557331,141,8.0,4060557327,56,Back,4060557333,212,7.5,4060557329,140,29.8,4060989037,178,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085529,371,45,1,44,54,2b3mar72yy8d6uvat1ka6tn3r,0,60.1,99.7,2023-02-26T20:29:53.743Z,2023-02-27T02:23:50Z,4060557299,56,Left,4061174151,285,,4060557355,233,418,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085537,418,3,1,44,54,27xvwccz8kpmqsefjv2b2sc0o,1,39.9,0.3,2023-02-26T20:29:53.743Z,2023-02-27T02:23:49Z,4060883819,465,,4060557347,233,371,4060989071,178,,4061174147,286,,4060557339,56,Back,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085563,420,1,1,44,55,27xvwccz8kpmqsefjv2b2sc0o,1,46.8,0.6,2023-02-26T20:29:55.208Z,2023-02-27T02:23:48Z,4060557573,212,10.3,4060557569,140,52.0,4060557575,213,1.0,4060557571,141,13.4,4060557567,56,Right,4060989119,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085541,419,43,1,44,55,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-02-26T20:29:55.625Z,2023-02-26T20:31:49Z,4060557375,285,0,4060563069,144,3,4060557373,56,Back,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085579,421,1,1,44,56,27xvwccz8kpmqsefjv2b2sc0o,0,52.6,15.9,2023-02-26T20:29:56.142Z,2023-02-27T02:23:48Z,4060989149,178,,4060557647,213,6.1,4060557641,140,87.6,4060557645,212,37.5,4060557649,1,,4060557643,141,5.0,4060557639,56,Right,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085565,372,49,1,45,0,2b3mar72yy8d6uvat1ka6tn3r,1,17.8,95,2023-02-26T20:30:00.039Z,2023-02-27T02:23:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085615,373,1,1,45,0,2b3mar72yy8d6uvat1ka6tn3r,1,16.6,94.6,2023-02-26T20:30:00.181Z,2023-02-27T02:23:47Z,4060557841,141,55.4,4060557847,213,4.4,4060557837,56,Back,4060989295,178,,4060557843,212,28.2,4060557839,140,7.9,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085649,375,70,1,45,0,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-26T20:30:00.713Z,2023-02-26T20:30:12Z,4060558075,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085623,374,1,1,45,4,2b3mar72yy8d6uvat1ka6tn3r,0,8.7,63,2023-02-26T20:30:04.223Z,2023-02-27T02:23:46Z,4060557889,56,Back,4060557887,157,,4060557893,141,72.4,4060557897,213,0.1,4060557891,140,49.8,4060557895,212,43.6,4060989473,178,,4060557899,1,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085643,423,49,1,45,7,27xvwccz8kpmqsefjv2b2sc0o,1,50.1,25.6,2023-02-26T20:30:06.782Z,2023-02-27T02:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085665,424,1,1,45,9,27xvwccz8kpmqsefjv2b2sc0o,1,59.7,38.6,2023-02-26T20:30:09.315Z,2023-02-27T02:23:44Z,4060989619,178,,4060558181,212,18.7,4060558179,141,65.1,4060558183,213,1.3,4060558175,140,64.4,4060558171,56,Center,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085675,425,1,1,45,12,27xvwccz8kpmqsefjv2b2sc0o,1,62.7,63,2023-02-26T20:30:12.423Z,2023-02-27T02:23:43Z,4060558279,56,Center,4060558283,141,48.2,4060558287,213,5.3,4060558285,212,12.2,4060558281,140,69.2,4060989659,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085683,426,1,1,45,15,27xvwccz8kpmqsefjv2b2sc0o,1,67,42.5,2023-02-26T20:30:15.243Z,2023-02-27T02:23:42Z,4060558323,56,Center,4060558327,141,41.9,4060989691,178,,4060558325,140,76.1,4060558331,213,6.2,4060558329,212,9.6,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085709,427,1,1,45,16,27xvwccz8kpmqsefjv2b2sc0o,1,74.9,34.5,2023-02-26T20:30:16.050Z,2023-02-27T02:23:41Z,4060558539,212,12.7,4060558535,140,75.9,4060558537,141,53.1,4060558533,56,Center,4060989715,178,,4060558541,213,1.5,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085715,428,4,1,45,19,27xvwccz8kpmqsefjv2b2sc0o,1,82.1,51.1,2023-02-26T20:30:18.986Z,2023-02-27T02:23:40Z,4060558593,233,376,4060558581,265,,4060558577,56,Center,4060558575,13,,4060558583,286,,4060558579,152,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513085703,376,4,1,45,19,2b3mar72yy8d6uvat1ka6tn3r,0,17.9,48.9,2023-02-26T20:30:18.987Z,2023-02-27T02:23:39Z,4060558491,285,,4060558479,13,,4060989735,178,,4060558481,56,Back,4060558485,152,,4060558489,265,,4060558617,233,428,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513086961,432,15,1,47,31,27xvwccz8kpmqsefjv2b2sc0o,1,78.6,48.7,2023-02-26T20:32:31.636Z,2023-02-27T02:23:39Z,4060565473,56,Center,4060566807,120,,4060566821,147,50.8,4060566881,233,379,4060566817,458,,4060566811,102,49.0,4060989771,178,,4060566813,103,32.9,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,4060566805,20,,,4060565471,18,,4060565469,26,,4060566819,146,4060566809,79,,,,,,,,,,98.9,,,,,,,,,,,,,
2513086997,379,10,1,47,32,2b3mar72yy8d6uvat1ka6tn3r,1,0.8,50.5,2023-02-26T20:32:32.541Z,2023-02-27T02:23:38Z,4060566957,233,432,4060885497,378,,4060565695,56,Back,4060565691,181,,4060565693,182,,4060565689,173,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513087021,380,6,1,47,39,2b3mar72yy8d6uvat1ka6tn3r,0,6.3,51.6,2023-02-26T20:32:39.290Z,2023-02-27T00:26:35Z,4060565811,73,,4060566147,233,433,4060565809,56,Back,,,,,,,,,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513087073,433,6,1,47,39,27xvwccz8kpmqsefjv2b2sc0o,1,93.7,48.4,2023-02-26T20:32:39.290Z,2023-02-27T00:26:35Z,4060566125,233,380,4060566093,75,,4060566089,56,Center,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513087153,434,1,1,47,51,27xvwccz8kpmqsefjv2b2sc0o,0,99.5,0.5,2023-02-26T20:32:51.158Z,2023-02-27T00:26:38Z,4060566521,223,,4060566517,6,,4060566543,1,,4060566539,213,1.8,4060989921,178,,4060566533,212,36.7,4060566525,140,92.6,4060566515,2,,cip5lla8zu8gru2m4popsstlh,C. Ünder,4060566519,155,,,4060885943,72,,4060566529,141,53.4,4060566523,56,,,,,,,,,,,,Center,,,,,,,,,,,,,
