id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value
2502944251,389,4,1,40,50,9bxav814mkuhueiyivyive82d,0,33.3,62.1,2023-02-01T20:41:01.851Z,2023-02-02T05:05:16Z,4007155305,152,,4007155309,285,,4007155379,233,383,4007443237,389,,4007155303,56,Back,4007155307,265,,4007155301,13,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944665,384,1,1,41,47,4t4hod56fsj7utpjdor8so5q6,0,69.5,34.5,2023-02-01T20:41:58.913Z,2023-02-02T05:05:15Z,4007157513,141,52.8,4007157507,152,,4007157503,5,,4007157511,140,95.7,4007157517,213,0.4,4007157515,212,30.2,4007443325,178,,4007157505,155,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,4007157509,56,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,
2502944669,390,52,1,41,48,9bxav814mkuhueiyivyive82d,1,4.6,49.6,2023-02-01T20:42:00.648Z,2023-02-02T05:05:15Z,4007403029,377,,4007443385,178,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944835,391,1,1,42,7,9bxav814mkuhueiyivyive82d,0,16.5,37.4,2023-02-01T20:42:18.860Z,2023-02-02T05:05:14Z,4007158493,199,,4007158505,1,,4007158497,140,70.0,4007158503,213,0.0,4007158499,141,38.6,4007158495,56,Center,4007158501,212,56.2,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944823,385,44,1,42,10,4t4hod56fsj7utpjdor8so5q6,1,30.3,57.8,2023-02-01T20:42:22.799Z,2023-02-02T05:05:14Z,4007158535,233,392,4007158459,56,Back,4007158461,285,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944839,392,44,1,42,10,9bxav814mkuhueiyivyive82d,0,69.7,42.2,2023-02-01T20:42:22.800Z,2023-02-02T05:05:13Z,4007158521,56,Center,4007158569,233,385,4007158523,286,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944849,386,1,1,42,11,4t4hod56fsj7utpjdor8so5q6,1,29.6,57.1,2023-02-01T20:42:22.888Z,2023-02-02T05:05:13Z,4007158577,3,,4007158581,140,33.9,4007158583,141,70.3,4007443543,388,,4007158587,213,1.1,4007158585,212,10.0,4007158579,56,Back,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944855,387,61,1,42,11,4t4hod56fsj7utpjdor8so5q6,0,31.7,62.9,2023-02-01T20:42:23.571Z,2023-02-02T05:05:13Z,4007443673,178,,4007158611,56,Back,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944867,393,3,1,42,16,9bxav814mkuhueiyivyive82d,0,81,26.1,2023-02-01T20:42:28.671Z,2023-02-02T05:05:10Z,4007158667,286,,4007158739,233,388,4007403549,465,,4007443727,178,,4007158665,56,Center,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944875,388,7,1,42,17,4t4hod56fsj7utpjdor8so5q6,0,19,73.9,2023-02-01T20:42:29.057Z,2023-02-02T05:05:10Z,4007403563,385,,4007158713,233,393,4007443763,178,,4007158691,56,Back,4007158693,285,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503001475,1260,67,1,42,18,9bxav814mkuhueiyivyive82d,1,79.7,25.3,2023-02-01T20:42:30.395Z,2023-02-02T05:17:40Z,4007469717,233,1114,,,,,,,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503001473,1114,67,1,42,18,4t4hod56fsj7utpjdor8so5q6,0,20.3,74.7,2023-02-01T20:42:30.396Z,2023-02-02T05:17:40Z,4007469721,233,1260,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944889,394,61,1,42,18,9bxav814mkuhueiyivyive82d,1,80.3,21.4,2023-02-01T20:42:30.435Z,2023-02-02T05:05:08Z,4007158769,56,Center,4007444405,178,,,,,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944905,395,1,1,42,21,9bxav814mkuhueiyivyive82d,1,81.7,27.4,2023-02-01T20:42:33.202Z,2023-02-02T05:05:08Z,4007158861,141,24.4,4007158863,212,12.0,4007158859,140,70.4,4007158857,56,Center,4007158865,213,3.3,4007444657,178,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944943,396,1,1,42,22,9bxav814mkuhueiyivyive82d,1,73.1,24.6,2023-02-01T20:42:34.287Z,2023-02-02T05:05:08Z,4007159067,213,5.1,4007159061,140,78.2,4007159063,141,6.2,4007159059,56,Right,4007159065,212,13.6,4007444673,178,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944945,397,61,1,42,24,9bxav814mkuhueiyivyive82d,1,77.6,6,2023-02-01T20:42:35.978Z,2023-02-02T05:05:06Z,4007444729,178,,4007159071,56,Right,4007159095,238,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945205,389,5,1,42,24,4t4hod56fsj7utpjdor8so5q6,1,21.6,101.1,2023-02-01T20:42:36.722Z,2023-02-02T01:43:30Z,4007160463,347,,4007160485,233,398,4007160461,56,Back,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502944961,398,5,1,42,24,9bxav814mkuhueiyivyive82d,0,78.4,-1.1,2023-02-01T20:42:36.722Z,2023-02-02T01:43:31Z,4007159171,347,,4007159169,56,Right,4007160491,233,389,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502988163,826,27,1,42,28,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-01T20:42:40.273Z,2023-02-02T01:43:44Z,4007404899,233,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502988173,976,27,1,42,28,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-01T20:42:40.273Z,2023-02-02T01:43:43Z,4007404903,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502988343,827,28,1,43,7,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-01T20:43:19.265Z,2023-02-02T01:43:52Z,4007404673,55,826,4007404913,233,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502988257,978,28,1,43,7,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-01T20:43:19.265Z,2023-02-02T01:43:53Z,4007404365,55,976,4007404917,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945477,391,1,1,43,12,4t4hod56fsj7utpjdor8so5q6,1,19.2,100,2023-02-01T20:43:24.581Z,2023-02-02T05:05:06Z,4007161775,213,6.0,4007161767,56,Back,4007162287,238,,4007161765,107,,4007161769,140,35.3,4007161773,212,17.7,4007162319,189,,4007161771,141,93.4,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945481,392,61,1,43,13,4t4hod56fsj7utpjdor8so5q6,1,24.7,94.8,2023-02-01T20:43:25.787Z,2023-02-02T05:05:05Z,4007161785,238,,4007161783,56,Back,4007445043,178,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945497,399,49,1,43,22,9bxav814mkuhueiyivyive82d,1,33.8,59.4,2023-02-01T20:43:34.147Z,2023-02-02T05:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945605,400,1,1,43,23,9bxav814mkuhueiyivyive82d,1,33.3,60.8,2023-02-01T20:43:35.014Z,2023-02-02T05:05:04Z,4007162353,212,21.3,4007162349,140,14.1,4007162351,141,50.7,4007162347,56,Back,4007162355,213,3.5,4007445163,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945621,401,1,1,43,30,9bxav814mkuhueiyivyive82d,1,16.3,47.4,2023-02-01T20:43:42.109Z,2023-02-02T05:05:02Z,4007162441,213,0.0,4007162433,56,Center,4007162437,141,48.9,4007162443,1,,4007162431,157,,4007162435,140,65.7,4007162439,212,51.9,4007445229,178,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945631,402,44,1,43,33,9bxav814mkuhueiyivyive82d,1,66.6,41.5,2023-02-01T20:43:45.542Z,2023-02-02T05:05:02Z,4007162469,286,,4007162497,233,393,4007162467,56,Center,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945629,393,44,1,43,33,4t4hod56fsj7utpjdor8so5q6,0,33.4,58.5,2023-02-01T20:43:45.543Z,2023-02-02T05:05:01Z,4007162503,233,402,4007162465,285,,4007162463,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945645,403,1,1,43,33,9bxav814mkuhueiyivyive82d,0,66.9,41.4,2023-02-01T20:43:45.574Z,2023-02-02T05:05:01Z,4007162563,3,,4007162567,140,64.9,4007162565,56,Center,4007162569,141,62.2,4007162573,213,1.7,4007445371,388,,4007162571,212,14.3,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945635,394,43,1,43,34,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-01T20:43:46.414Z,2023-02-01T20:44:06Z,4007163515,144,61,4007162495,56,Back,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945999,397,49,1,43,35,4t4hod56fsj7utpjdor8so5q6,1,32.1,41.7,2023-02-01T20:43:47.325Z,2023-02-02T05:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945669,395,1,1,43,35,4t4hod56fsj7utpjdor8so5q6,0,32.1,42,2023-02-01T20:43:47.381Z,2023-02-02T05:05:00Z,4007162709,212,28.9,4007162705,141,69.4,4007162713,213,0.7,4007162701,56,Center,4007162717,1,,4007445429,178,,4007162699,157,,4007162703,140,53.1,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945709,404,1,1,43,37,9bxav814mkuhueiyivyive82d,1,49,32.6,2023-02-01T20:43:49.458Z,2023-02-02T05:05:00Z,4007162911,213,4.7,4007162903,140,48.5,4007162907,141,14.3,4007445475,21,,4007162901,56,Back,4007162909,212,12.5,4007445473,178,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945997,409,49,1,43,38,9bxav814mkuhueiyivyive82d,1,49.9,22.8,2023-02-01T20:43:50.068Z,2023-02-02T05:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945723,405,1,1,43,42,9bxav814mkuhueiyivyive82d,1,47.2,27.1,2023-02-01T20:43:54.213Z,2023-02-02T05:04:55Z,4007445589,178,,4007162967,140,36.0,4007162973,213,3.1,4007162965,56,Back,4007162969,141,27.1,4007162971,212,11.8,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945747,406,1,1,43,46,9bxav814mkuhueiyivyive82d,1,38.9,21.1,2023-02-01T20:43:58.216Z,2023-02-02T05:04:54Z,4007445629,178,,4007163057,56,Right,4007163065,213,5.6,4007163061,141,4.6,4007163059,140,51.8,4007163063,212,17.6,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945817,407,1,1,43,48,9bxav814mkuhueiyivyive82d,1,50,0.1,2023-02-01T20:44:00.279Z,2023-02-02T05:04:53Z,4007163427,140,64.2,4007163433,213,0.2,4007163431,212,15.4,4007445655,178,,4007163429,141,5.5,4007163425,56,Right,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945821,408,4,1,43,50,9bxav814mkuhueiyivyive82d,1,63.4,3.6,2023-02-01T20:44:02.115Z,2023-02-02T05:04:52Z,4007163441,56,Right,4007163665,233,396,4007163447,286,,4007163443,152,,4007163439,13,,4007163445,265,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945865,396,4,1,43,50,4t4hod56fsj7utpjdor8so5q6,0,36.6,96.4,2023-02-01T20:44:02.116Z,2023-02-02T05:04:51Z,4007163617,13,,4007163673,233,408,4007445707,178,,4007163621,152,,4007163623,265,,4007163625,285,,4007163619,56,Back,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946167,410,1,1,44,25,9bxav814mkuhueiyivyive82d,1,62.2,3.5,2023-02-01T20:44:37.688Z,2023-02-02T05:04:51Z,4007165119,213,1.2,4007165105,5,,4007445735,178,,4007405489,20,,4007165107,155,,4007165121,1,,4007165111,56,Center,4007165103,2,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,4007165115,141,4007165109,152,4007405485,225,4007405487,387,4007165113,140,78.3,4007165117,212,45.2,,,,,,,,,,,65.2,,,,,,,,,
2502946169,411,44,1,44,28,9bxav814mkuhueiyivyive82d,1,81.8,64.3,2023-02-01T20:44:40.230Z,2023-02-02T05:04:50Z,4007165141,233,398,4007165127,286,,4007165125,56,Center,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946163,398,44,1,44,28,4t4hod56fsj7utpjdor8so5q6,0,18.2,35.7,2023-02-01T20:44:40.231Z,2023-02-02T05:04:50Z,4007165145,233,411,4007165089,285,,4007165087,56,Back,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946189,412,1,1,44,28,9bxav814mkuhueiyivyive82d,1,80.7,63,2023-02-01T20:44:40.282Z,2023-02-02T05:04:49Z,4007165233,213,5.4,4007165225,56,Center,4007169437,210,15,4007165227,140,88.4,4007165223,3,,4007165229,141,49.6,4007165231,212,12.2,4007169439,154,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,1,4007445781,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946191,413,15,1,44,30,9bxav814mkuhueiyivyive82d,1,90.1,56.7,2023-02-01T20:44:41.929Z,2023-02-02T05:04:49Z,4007165243,56,Center,4007169477,29,,4007169479,154,,4007169485,102,51.7,4007169245,233,399,4007445841,178,,4007169489,146,96.2,4007169473,78,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,4007169217,24,4007169481,55,4007165241,17,4007169231,328,4007169219,15,,4007169487,103,10.1,4007169491,147,,,,,,,,,,412,,,51.2,,,,,
2502946183,399,10,1,44,30,4t4hod56fsj7utpjdor8so5q6,1,3.5,47.6,2023-02-01T20:44:42.624Z,2023-02-02T05:04:48Z,4007165205,56,Back,4007405875,377,,4007169265,233,413,4007405873,177,,4007165203,182,,4007165201,178,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946185,400,52,1,44,30,4t4hod56fsj7utpjdor8so5q6,1,3.5,47.1,2023-02-01T20:44:42.747Z,2023-02-02T05:04:48Z,4007445929,178,,4007405899,377,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946225,401,1,1,44,32,4t4hod56fsj7utpjdor8so5q6,0,6.7,39.1,2023-02-01T20:44:44.132Z,2023-02-02T05:04:47Z,4007445959,178,,4007165431,140,22.6,4007165443,287,,4007165429,56,Back,4007165437,213,5.7,4007165433,141,21.7,4007165435,212,20.5,4007165427,123,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947135,434,8,1,44,34,9bxav814mkuhueiyivyive82d,1,72.4,71.8,2023-02-01T20:44:46.734Z,2023-02-02T05:04:47Z,4007406045,384,,4007170525,56,Center,4007171105,189,,4007446035,178,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947221,435,1,1,44,35,9bxav814mkuhueiyivyive82d,1,68.5,81.6,2023-02-01T20:44:47.055Z,2023-02-02T05:04:46Z,4007171013,56,Center,4007171021,213,4.7,4007171017,141,66.6,4007171015,140,68.1,4007171019,212,10.2,4007171075,189,,4007446223,178,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946229,402,43,1,44,36,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-01T20:44:48.016Z,2023-02-01T20:46:43Z,4007165455,56,Back,4007165561,189,0,4007170395,144,61,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946247,414,49,1,44,36,9bxav814mkuhueiyivyive82d,1,70.4,71.9,2023-02-01T20:44:48.051Z,2023-02-02T05:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946263,415,1,1,44,36,9bxav814mkuhueiyivyive82d,1,70.3,71.8,2023-02-01T20:44:48.093Z,2023-02-02T05:04:45Z,4007165583,56,Center,4007165591,213,3.7,4007446577,178,,4007165587,141,60.2,4007165589,212,15.1,4007165585,140,58.0,,,,,,,aujgya83jg4eylvm7hjjbbasq,L. Sinayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946275,416,1,1,44,38,9bxav814mkuhueiyivyive82d,1,64.8,67.6,2023-02-01T20:44:50.302Z,2023-02-02T05:04:44Z,4007165627,213,2.4,4007165621,140,56.6,4007165623,141,78.8,4007165625,212,11.5,4007165619,56,Center,4007446619,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946281,417,1,1,44,40,9bxav814mkuhueiyivyive82d,0,58.2,82.2,2023-02-01T20:44:52.164Z,2023-02-02T05:04:44Z,4007165661,141,75.4,4007165663,212,9.5,4007165659,140,66.1,4007446641,178,,4007165657,56,Center,4007165665,213,5.8,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946287,403,49,1,44,41,4t4hod56fsj7utpjdor8so5q6,1,29.9,17.6,2023-02-01T20:44:52.933Z,2023-02-02T05:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946337,404,1,1,44,42,4t4hod56fsj7utpjdor8so5q6,0,37.2,19.9,2023-02-01T20:44:54.613Z,2023-02-02T05:04:42Z,4007165945,141,33.6,4007165949,212,9.7,4007165953,213,1.3,4007446761,178,,4007165943,140,39.9,4007165937,56,Back,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946341,405,61,1,44,44,4t4hod56fsj7utpjdor8so5q6,1,45.5,31,2023-02-01T20:44:56.269Z,2023-02-02T05:04:40Z,4007446965,178,,4007165957,56,Back,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947635,428,61,1,44,45,4t4hod56fsj7utpjdor8so5q6,0,52.3,26,2023-02-01T20:44:57.141Z,2023-02-02T05:04:40Z,4007447169,178,,4007172719,56,Center,,,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946349,418,61,1,44,45,9bxav814mkuhueiyivyive82d,1,46.2,75.3,2023-02-01T20:44:57.519Z,2023-02-02T05:04:39Z,4007165993,56,Back,4007447231,178,,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503002441,1186,67,1,44,46,4t4hod56fsj7utpjdor8so5q6,1,52.8,26.1,2023-02-01T20:44:58.528Z,2023-02-02T05:04:39Z,4007473559,233,1360,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503002437,1360,67,1,44,46,9bxav814mkuhueiyivyive82d,0,47.2,73.9,2023-02-01T20:44:58.529Z,2023-02-02T05:04:38Z,4007473567,233,1186,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946381,406,1,1,44,46,4t4hod56fsj7utpjdor8so5q6,1,52.9,26.8,2023-02-01T20:44:58.544Z,2023-02-02T05:04:38Z,4007166127,140,65.4,4007166131,212,17.7,4007166125,56,Right,4007166129,141,9.4,4007166133,213,5.5,4007447335,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946353,419,43,1,44,49,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-01T20:45:00.911Z,2023-02-01T20:48:04Z,4007172647,144,61,4007166007,56,Back,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946357,420,43,1,44,49,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-01T20:45:01.200Z,2023-02-01T20:48:05Z,4007166011,56,Back,4007172675,144,61,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946401,407,1,1,44,49,4t4hod56fsj7utpjdor8so5q6,0,62.7,10.3,2023-02-01T20:45:01.577Z,2023-02-02T05:04:37Z,4007166253,1,,4007166251,213,1.1,4007447401,178,,4007166249,212,44.2,4007166245,140,81.6,4007166241,155,,4007166247,141,68.4,4007166243,56,Center,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946421,421,1,1,44,52,9bxav814mkuhueiyivyive82d,1,19.1,26.5,2023-02-01T20:45:04.215Z,2023-02-02T05:04:36Z,4007166361,140,0.9,4007166367,213,3.0,4007166359,56,Back,4007166363,141,30.0,4007166357,3,,4007447481,388,,4007166365,212,19.3,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946425,422,52,1,44,56,9bxav814mkuhueiyivyive82d,1,0.1,26.1,2023-02-01T20:45:08.467Z,2023-02-02T05:04:36Z,4007406535,376,,4007447765,178,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946879,423,70,1,45,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-01T20:45:12.217Z,2023-02-01T20:46:03Z,4007168731,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946553,423,1,1,45,11,9bxav814mkuhueiyivyive82d,1,16.5,28.3,2023-02-01T20:45:22.810Z,2023-02-02T05:04:36Z,4007167047,56,Center,4007167055,213,0.0,4007167053,212,54.2,4007167051,141,28.5,4007167045,199,,4007167057,1,,4007167049,140,68.1,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
