id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/15/value,qualifier/16/value
2446554339,1038,43,1,19,57,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-14T15:25:04.933Z,2022-08-15T01:46:17Z,3708799187,144,82,3708799029,178,0,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216401,229,1,1,20,1,bx0cdmzr2gwr70ez72dorx82p,1,69.1,89.7,2022-08-14T15:25:09.450Z,2022-08-15T06:30:26Z,3706903885,56,Left,3706903893,213,3.0,3706903889,141,91.2,3706903891,212,7.7,3706903887,140,61.8,3708728939,178,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216415,230,1,1,20,3,bx0cdmzr2gwr70ez72dorx82p,1,59.4,87.7,2022-08-14T15:25:11.129Z,2022-08-15T06:30:25Z,3708729057,178,,3706903965,213,3.7,3706903963,212,8.5,3706903959,140,52.7,3706903957,56,Left,3706903961,141,80.6,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216445,231,1,1,20,5,bx0cdmzr2gwr70ez72dorx82p,1,51.8,73.8,2022-08-14T15:25:12.958Z,2022-08-15T06:30:24Z,3706904153,141,25.6,3706904151,140,57.1,3706904159,1,,3706904155,212,33.2,3706904149,56,Center,3708729159,178,,3706904157,213,4.9,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216469,232,1,1,20,10,bx0cdmzr2gwr70ez72dorx82p,1,64.2,27.8,2022-08-14T15:25:17.780Z,2022-08-15T06:30:23Z,3706904333,213,4.8,3708729209,178,,3706904331,212,17.0,3706904327,140,65.8,3706904325,56,Right,3706904329,141,2.9,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216497,233,1,1,20,14,bx0cdmzr2gwr70ez72dorx82p,1,77.7,5.8,2022-08-14T15:25:22.570Z,2022-08-15T06:30:21Z,3706904443,140,74.6,3708729263,178,,3706904441,56,Center,3706904449,213,1.8,3706904445,141,29.6,3706904447,212,16.5,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216517,234,1,1,20,16,bx0cdmzr2gwr70ez72dorx82p,1,78.5,26.3,2022-08-14T15:25:24.514Z,2022-08-15T06:30:20Z,3706904539,212,13.1,3706904535,140,69.5,3706904537,141,13.0,3708729317,178,,3706904533,56,Right,3706904541,213,3.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216539,235,1,1,20,19,bx0cdmzr2gwr70ez72dorx82p,1,72.5,15.7,2022-08-14T15:25:26.723Z,2022-08-15T06:30:19Z,3708729357,178,,3706904671,56,Right,3706904679,141,14.5,3706904683,213,3.2,3706904675,140,60.3,3706904681,212,12.8,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216573,236,1,1,20,21,bx0cdmzr2gwr70ez72dorx82p,1,62.3,17.9,2022-08-14T15:25:28.842Z,2022-08-15T06:30:19Z,3706904853,56,Center,3708729463,178,,3706904855,140,54.9,3706904859,212,21.1,3706904857,141,46.7,3706904861,213,1.9,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216593,237,1,1,20,23,bx0cdmzr2gwr70ez72dorx82p,1,56.1,56.3,2022-08-14T15:25:31.437Z,2022-08-15T06:30:18Z,3706904961,212,24.5,3706904957,140,65.3,3706904963,213,1.2,3706904959,141,89.4,3706904955,56,Left,3708729505,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216629,238,1,1,20,27,bx0cdmzr2gwr70ez72dorx82p,1,67.3,97,2022-08-14T15:25:35.165Z,2022-08-15T06:30:17Z,3706905137,141,83.4,3706905135,140,87.2,3708729567,178,,3706905141,213,5.9,3706905133,56,Left,3706905139,212,22.9,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216665,239,1,1,20,31,bx0cdmzr2gwr70ez72dorx82p,0,85.6,99.4,2022-08-14T15:25:38.817Z,2022-08-15T06:30:16Z,3706905305,213,3.7,3706905297,56,Left,3706905301,141,93.5,3708729681,178,,3706905299,140,79.5,3706905303,212,7.6,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216671,188,1,1,20,32,71ajatxnuhc5cnm3xvgdky49w,1,24.5,3.8,2022-08-14T15:25:40.530Z,2022-08-15T06:30:16Z,3706905323,141,13.1,3706905319,56,Back,3706905321,140,33.1,3706905325,212,11.0,3708729773,178,,3706905327,213,0.6,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216673,189,49,1,20,33,71ajatxnuhc5cnm3xvgdky49w,1,22.2,7.4,2022-08-14T15:25:41.449Z,2022-08-15T06:30:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216719,190,1,1,20,33,71ajatxnuhc5cnm3xvgdky49w,1,22.5,7.8,2022-08-14T15:25:41.529Z,2022-08-15T06:30:15Z,3708729895,178,,3706905675,213,0.3,3706905669,140,44.5,3706905671,141,17.2,3706905673,212,24.0,3706905667,56,Back,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216667,240,43,1,20,34,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-14T15:25:41.597Z,2022-08-14T15:26:43Z,3706908001,144,61,3706905315,56,Left,,,,,,,,,,,,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446381541,855,3,1,20,38,71ajatxnuhc5cnm3xvgdky49w,0,60.3,13.3,2022-08-14T15:25:46.548Z,2022-08-15T06:30:13Z,3707822235,286,,3707822239,465,,3708729945,178,,3707822231,56,Right,3707822243,467,6j0ogojh2b7poyceg7i3k09yi,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216721,191,1,1,20,42,71ajatxnuhc5cnm3xvgdky49w,0,61.6,11.6,2022-08-14T15:25:50.418Z,2022-08-15T06:30:11Z,3708730031,178,,3706905687,212,4.0,3706905689,213,2.0,3706905685,141,17.0,3706905681,56,Right,3706905683,140,60.0,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216743,241,1,1,20,43,bx0cdmzr2gwr70ez72dorx82p,1,39.7,73.1,2022-08-14T15:25:51.153Z,2022-08-15T06:30:11Z,3706905817,212,1.9,3706905815,141,73.8,3706905819,213,0.2,3708730077,178,,3706905811,56,Back,3706905813,140,41.5,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216747,242,49,1,20,45,bx0cdmzr2gwr70ez72dorx82p,1,46.6,80.5,2022-08-14T15:25:52.872Z,2022-08-15T06:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216755,243,1,1,20,46,bx0cdmzr2gwr70ez72dorx82p,1,53.2,84.4,2022-08-14T15:25:53.966Z,2022-08-15T06:30:10Z,3706905887,141,68.3,3706905891,213,5.2,3708730203,178,,3706905885,140,58.9,3706905889,212,12.5,3706905883,56,Center,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216849,244,1,1,20,48,bx0cdmzr2gwr70ez72dorx82p,1,55.7,72.1,2022-08-14T15:25:55.997Z,2022-08-15T06:30:09Z,3706906329,141,42.5,3706906325,56,Center,3706906327,140,51.1,3706906331,212,20.7,3708730239,178,,3706906333,213,4.5,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216887,245,1,1,20,55,bx0cdmzr2gwr70ez72dorx82p,1,76.3,30.1,2022-08-14T15:26:02.750Z,2022-08-15T06:30:06Z,3706906485,212,16.1,3708730315,178,,3706906487,213,5.4,3706906483,141,12.2,3706906479,56,Right,3706906481,140,86.3,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216893,246,1,1,20,57,bx0cdmzr2gwr70ez72dorx82p,0,89,14,2022-08-14T15:26:04.892Z,2022-08-15T06:30:06Z,3706906527,140,88.4,3706906535,213,1.6,3708730383,178,,3706906525,56,Center,3706906529,141,34.6,3707827313,20,,3706906521,155,,3706906517,2,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,3706906531,212,14.0,3707827311,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216901,192,1,1,20,58,71ajatxnuhc5cnm3xvgdky49w,1,7.9,65.2,2022-08-14T15:26:05.690Z,2022-08-15T06:30:05Z,3706906587,140,9.4,3706906591,212,10.4,3706906589,141,80.3,3706906585,56,Back,3706906593,213,1.4,3708730409,178,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216917,193,1,1,20,59,71ajatxnuhc5cnm3xvgdky49w,1,6.9,78.7,2022-08-14T15:26:06.749Z,2022-08-15T06:30:05Z,3706906639,141,83.6,3706906635,56,Back,3706906637,140,25.1,3706906641,212,19.4,3706906643,213,0.2,3708730483,178,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446555129,912,43,1,21,0,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-14T15:26:07.744Z,2022-08-15T01:48:49Z,3708803545,144,82,3708803179,178,0,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446555151,913,43,1,21,0,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-14T15:26:07.918Z,2022-08-15T01:48:47Z,3708803507,144,82,3708803315,178,0,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216919,194,49,1,21,1,71ajatxnuhc5cnm3xvgdky49w,1,24.7,86,2022-08-14T15:26:09.204Z,2022-08-15T06:30:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216955,195,1,1,21,1,71ajatxnuhc5cnm3xvgdky49w,1,24.7,86,2022-08-14T15:26:09.212Z,2022-08-15T06:30:04Z,3706906831,56,Back,3708730599,178,,3706906833,140,40.4,3706906841,213,6.3,3706906837,212,16.5,3706906835,141,85.4,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446216975,196,1,1,21,4,71ajatxnuhc5cnm3xvgdky49w,1,41.8,91.7,2022-08-14T15:26:11.874Z,2022-08-15T06:30:03Z,3706906943,212,9.5,3706906941,141,92.3,3706906945,213,3.1,3706906937,56,Back,3708730687,178,,3706906939,140,32.8,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217003,197,1,1,21,5,71ajatxnuhc5cnm3xvgdky49w,1,34.5,97.2,2022-08-14T15:26:13.306Z,2022-08-15T06:30:02Z,3706907121,212,15.1,3706907117,141,75.8,3706907127,213,4.5,3706907109,56,Back,3708730759,178,,3706907113,140,30.8,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217041,198,1,1,21,11,71ajatxnuhc5cnm3xvgdky49w,1,43.4,52,2022-08-14T15:26:19.176Z,2022-08-15T06:29:59Z,3706907361,212,22.4,3706907357,140,43.4,3706907363,213,4.7,3706907359,141,19.1,3706907355,56,Back,3708730827,178,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446555291,925,43,1,21,11,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-14T15:26:19.355Z,2022-08-15T01:49:13Z,3708804131,178,0,3708804191,144,82,,,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217063,199,1,1,21,16,71ajatxnuhc5cnm3xvgdky49w,1,54.2,18.7,2022-08-14T15:26:24.027Z,2022-08-15T06:29:58Z,3706907523,1,,3706907517,141,36.8,3706907519,212,34.9,3706907521,213,0.4,3708730883,178,,3706907515,140,85.3,3706907511,155,,3706907513,56,Center,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217067,200,3,1,21,19,71ajatxnuhc5cnm3xvgdky49w,0,90.6,34.5,2022-08-14T15:26:27.428Z,2022-08-15T06:29:57Z,3707831561,464,,3706907647,233,247,3708730903,178,,3706907539,286,,3706907537,56,Center,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217077,247,7,1,21,20,bx0cdmzr2gwr70ez72dorx82p,1,9.4,65.5,2022-08-14T15:26:27.678Z,2022-08-15T06:29:56Z,3707831899,385,,3706907617,233,200,3708730949,178,,3706907589,285,,3706907585,167,,3706907587,56,Back,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217093,201,6,1,21,22,71ajatxnuhc5cnm3xvgdky49w,1,86.9,36.3,2022-08-14T15:26:29.674Z,2022-08-15T00:59:11Z,3706907685,233,248,3706907675,56,Center,3706907677,75,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217089,248,6,1,21,22,bx0cdmzr2gwr70ez72dorx82p,0,13.1,63.7,2022-08-14T15:26:29.674Z,2022-08-15T00:59:11Z,3706907691,233,201,3706907665,73,,3706907663,56,Back,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217325,202,1,1,22,1,71ajatxnuhc5cnm3xvgdky49w,1,99.5,0.5,2022-08-14T15:27:09.340Z,2022-08-15T06:29:56Z,3706909083,141,55.4,3706909079,56,Center,3706910253,210,15,3706909067,6,,3706909089,1,,3706909073,155,,3706909081,140,91.4,3706909077,224,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,3707834661,20,,3706909063,2,,3706910255,154,3708731017,178,,1,,3706909087,213,3706909085,212,38.3,,,,,,1.8,,,,,,,,,,,,,,,,,,,
2446217327,203,15,1,22,3,71ajatxnuhc5cnm3xvgdky49w,1,89.5,56.2,2022-08-14T15:27:11.398Z,2022-08-15T06:29:56Z,3706910277,146,99.2,3706910263,154,,3708731043,178,,3706910269,102,51.8,3706909097,17,,3706910059,25,,3706910261,29,,3706910265,55,202,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,3706910061,20,,3706910275,328,,3706909099,56,3706920019,78,,,Center,3706910271,103,3706910077,233,249,3706910279,147,50,3706910273,108,8.2,,,,,,,,,,,,,,,,,,,
2446217315,249,10,1,22,4,bx0cdmzr2gwr70ez72dorx82p,1,0.7,49.3,2022-08-14T15:27:11.851Z,2022-08-15T06:29:55Z,3706909349,174,,3706920623,183,,3706910085,233,203,3707837329,376,,3706909025,56,Back,3706909351,179,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217333,250,12,1,22,6,bx0cdmzr2gwr70ez72dorx82p,1,3.3,46.8,2022-08-14T15:27:13.739Z,2022-08-15T06:29:55Z,3706909165,212,22.3,3706909169,15,,3706909167,213,5.1,3706909159,56,Back,3706909163,141,16.4,3708731263,178,,3706909161,140,11.2,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217373,204,1,1,22,9,71ajatxnuhc5cnm3xvgdky49w,1,90.6,84.3,2022-08-14T15:27:17.336Z,2022-08-15T06:29:55Z,3706909423,141,83.1,3708731317,178,,3706909419,56,Left,3706909421,140,72.8,3706909425,212,18.7,3706909427,213,3.2,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217389,205,1,1,22,13,71ajatxnuhc5cnm3xvgdky49w,1,84.1,86.3,2022-08-14T15:27:20.914Z,2022-08-15T06:29:53Z,3706909529,2,,3706909545,212,47.0,3706909547,213,4.9,3706909539,56,Right,3706909707,345,,3707839779,72,,3706909533,155,,3706909541,140,90.4,9ysk6656hj0na1hrizgt83k5x,D. Liénard,3706909549,1,,3707839777,224,,3706909543,141,3708731351,178,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217391,206,61,1,22,16,71ajatxnuhc5cnm3xvgdky49w,0,89.8,17.7,2022-08-14T15:27:23.593Z,2022-08-15T06:29:53Z,3706909553,56,Right,3708731399,178,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217411,207,5,1,22,19,71ajatxnuhc5cnm3xvgdky49w,0,100.7,15,2022-08-14T15:27:26.655Z,2022-08-15T00:59:44Z,3706909663,233,251,3706909647,56,Right,3706909649,346,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217405,251,5,1,22,19,bx0cdmzr2gwr70ez72dorx82p,1,-0.7,85,2022-08-14T15:27:26.655Z,2022-08-15T00:59:45Z,3706909629,346,,3706909627,56,Back,3706909659,233,207,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217583,208,27,1,22,47,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-14T15:27:54.872Z,2022-08-15T00:59:46Z,3706910663,201,,3706910665,246,,3706910759,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446217567,252,27,1,22,47,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-14T15:27:54.872Z,2022-08-15T00:59:47Z,3706910577,201,,3706910579,246,,3706910691,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218241,209,28,1,24,20,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-14T15:29:27.821Z,2022-08-15T00:59:51Z,3706914399,233,253,3706914339,55,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218247,253,28,1,24,20,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-14T15:29:27.821Z,2022-08-15T00:59:51Z,3706914379,233,209,3706914369,55,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218261,254,1,1,24,28,bx0cdmzr2gwr70ez72dorx82p,1,5.4,49.6,2022-08-14T15:29:36.146Z,2022-08-15T06:29:53Z,3706914417,237,,3706914403,124,,3706914407,140,11.0,3706914411,212,14.2,3706914413,213,1.1,3706914405,56,Back,3706914409,141,68.6,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218299,255,1,1,24,31,bx0cdmzr2gwr70ez72dorx82p,1,10.3,67.4,2022-08-14T15:29:38.657Z,2022-08-15T06:29:52Z,3708731733,178,,3706914555,56,Back,3706914563,213,1.2,3706914559,141,90.8,3706914557,140,16.9,3706914561,212,17.4,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218303,256,1,1,24,35,bx0cdmzr2gwr70ez72dorx82p,0,14,90.1,2022-08-14T15:29:42.802Z,2022-08-15T06:29:51Z,3708731841,178,,3706914585,212,27.4,3706914587,213,6.0,3706914583,141,79.4,3706914579,56,Back,3706914581,140,39.2,3706914577,155,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218327,210,8,1,24,37,71ajatxnuhc5cnm3xvgdky49w,1,55.9,22,2022-08-14T15:29:44.647Z,2022-08-15T06:29:50Z,3706914683,56,Center,3708731989,388,,3707846827,385,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218333,211,5,1,24,38,71ajatxnuhc5cnm3xvgdky49w,0,63,-0.9,2022-08-14T15:29:46.325Z,2022-08-15T01:00:32Z,3706914725,56,Right,3706914727,347,,3706915249,233,257,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218423,257,5,1,24,38,bx0cdmzr2gwr70ez72dorx82p,1,37,100.9,2022-08-14T15:29:46.325Z,2022-08-15T01:00:31Z,3706915201,56,Back,3706915237,233,211,3706915203,347,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218439,258,1,1,24,47,bx0cdmzr2gwr70ez72dorx82p,0,34.3,100,2022-08-14T15:29:55.305Z,2022-08-15T06:29:50Z,3706915307,213,6.1,3706915305,212,24.6,3706915309,1,,3706915297,107,,3706915301,140,57.2,3706915299,56,Left,3706915303,141,93.2,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218457,212,1,1,24,49,71ajatxnuhc5cnm3xvgdky49w,1,46.9,6,2022-08-14T15:29:56.870Z,2022-08-15T06:29:50Z,3706915443,141,8.8,3706915441,140,47.3,3708732205,388,,3706915445,212,1.9,3706915437,3,,3706915439,56,Back,3706915447,213,1.4,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218467,213,1,1,24,50,71ajatxnuhc5cnm3xvgdky49w,1,54.2,5.7,2022-08-14T15:29:58.079Z,2022-08-15T06:29:49Z,3706915505,140,57.6,3706915509,212,5.5,3706915507,141,11.9,3706915511,213,0.9,3708732261,388,,3706915503,56,Right,3706915501,3,,,,,17acodpsoxkhha2iem2465ivp,T. Delaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218471,214,49,1,24,51,71ajatxnuhc5cnm3xvgdky49w,1,57.7,13.3,2022-08-14T15:29:58.985Z,2022-08-15T06:29:49Z,,,,,,,,,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446218473,215,1,1,24,51,71ajatxnuhc5cnm3xvgdky49w,1,57.7,13.3,2022-08-14T15:29:59.009Z,2022-08-15T06:29:48Z,3706915527,155,,3706915535,212,17.1,3706915537,213,3.4,3706915529,56,Back,3706915533,141,7.9,3708732361,178,,3706915531,140,41.8,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
