id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2502042363,242,1,1,25,34,9bxav814mkuhueiyivyive82d,1,28.9,52.4,2023-01-29T14:25:52.852Z,2023-01-30T08:42:33Z,4002369083,141,85.7,4002369085,212,25.1,4002369081,140,39.2,4004010837,178,,4002369079,56,Back,4002369087,213,1.1,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042381,243,1,1,25,38,9bxav814mkuhueiyivyive82d,1,40.4,86,2023-01-29T14:25:56.321Z,2023-01-30T08:42:32Z,4002369161,56,Back,4002369165,141,68.1,4004010871,178,,4002369163,140,39.8,4002369167,212,12.2,4002369169,213,4.7,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042417,244,1,1,25,41,9bxav814mkuhueiyivyive82d,1,42.6,69,2023-01-29T14:25:59.661Z,2023-01-30T08:42:30Z,4002369351,213,1.6,4002369343,140,42.3,4002369339,56,Back,4002369347,141,91.1,4004010921,178,,4002369349,212,15.0,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042461,245,1,1,25,43,9bxav814mkuhueiyivyive82d,1,42.3,91.3,2023-01-29T14:26:02.222Z,2023-01-30T08:42:29Z,4002369605,140,23.6,4002369603,56,Back,4002369609,212,22.6,4002369611,213,3.7,4002369607,141,74.7,4004010953,178,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042573,246,1,1,25,48,9bxav814mkuhueiyivyive82d,1,23.6,64.7,2023-01-29T14:26:06.373Z,2023-01-30T08:42:28Z,4002370211,141,24.8,4002370207,56,Back,4002370209,140,27.6,4004010995,178,,4002370215,213,4.9,4002370213,212,27.5,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042621,247,1,1,25,55,9bxav814mkuhueiyivyive82d,1,44.8,18.6,2023-01-29T14:26:13.287Z,2023-01-30T08:42:26Z,4002370447,140,63.1,4002370449,141,44.3,4002370451,212,26.0,4002370453,213,0.7,4004011029,178,,4002370445,56,Center,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042639,248,1,1,25,59,9bxav814mkuhueiyivyive82d,1,74.7,49.4,2023-01-29T14:26:17.456Z,2023-01-30T08:42:25Z,4004011087,178,,4002370547,213,1.3,4002370539,56,Left,4002370541,140,79.6,4002370543,141,83.1,4002370545,212,23.5,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042665,249,1,1,26,1,9bxav814mkuhueiyivyive82d,0,80.2,83,2023-01-29T14:26:19.895Z,2023-01-30T08:42:24Z,4003423007,72,,4002370711,56,Center,4002370715,141,59.2,4002370713,140,90.6,4002370721,213,5.3,4002370719,212,19.5,4002370707,2,,4002370709,155,,512mx8ixg85cbefyan94g82y1,G. Mensah,4003423005,224,4004011121,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042689,247,12,1,26,2,2cjpmotqo8phcqfpgo9xf4gel,1,8.6,36.7,2023-01-29T14:26:20.761Z,2023-01-30T08:42:24Z,4002370845,212,15.2,4002370843,141,51.9,4004011217,388,,4002370841,140,19.2,4002370847,213,0.7,4002370839,56,Back,4002370903,15,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042701,250,13,1,26,4,9bxav814mkuhueiyivyive82d,1,82.9,50,2023-01-29T14:26:22.494Z,2023-01-30T08:42:23Z,4002371871,102,60.3,4004011235,178,,4002371873,103,8.3,4002371887,231,53.4,4002371875,215,,4002372513,18,,4002373837,73,,4002370923,56,Center,doc6xdg2vumiyoamostngr36d,M. Autret,4002370919,22,4002371883,230,99.9,4002371879,328,4002371881,458,,,4002371475,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042793,248,5,1,26,5,2cjpmotqo8phcqfpgo9xf4gel,1,-1.3,39.8,2023-01-29T14:26:23.431Z,2023-01-30T04:07:01Z,4002406363,233,251,4002371329,56,Back,4002371331,346,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502042707,251,5,1,26,5,9bxav814mkuhueiyivyive82d,0,101.3,60.2,2023-01-29T14:26:23.431Z,2023-01-30T04:07:01Z,4002406383,233,248,4002370943,56,Center,4002370945,346,,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043177,249,1,1,26,34,2cjpmotqo8phcqfpgo9xf4gel,1,3.4,47.5,2023-01-29T14:26:53.213Z,2023-01-30T08:42:23Z,4002373357,1,,4002373347,56,Back,4002373349,140,43.2,4002373363,74,,4002373351,141,82.8,4002373355,213,0.5,4002373345,155,,4002373343,124,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,4002373353,212,,,,,,,,,,,,,,,,,48.2,,,,,,,,,,,,,,,,,,,,,
2502043187,250,44,1,26,37,2cjpmotqo8phcqfpgo9xf4gel,1,44.2,84.7,2023-01-29T14:26:55.908Z,2023-01-30T08:42:22Z,4002373407,233,253,4002373385,285,,4002373383,56,Back,,,,,,,,,,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043191,253,44,1,26,37,9bxav814mkuhueiyivyive82d,0,55.8,15.3,2023-01-29T14:26:55.909Z,2023-01-30T08:42:22Z,4002373391,56,Right,4002373431,233,250,4002373393,286,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043193,251,1,1,26,37,2cjpmotqo8phcqfpgo9xf4gel,0,43.3,84.2,2023-01-29T14:26:55.950Z,2023-01-30T08:42:22Z,4002373403,212,2.6,4002373405,213,5.5,4004011601,388,,4002373401,141,81.6,4002373395,3,,4002373397,56,Back,4002373399,140,45.1,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043211,254,61,1,26,37,9bxav814mkuhueiyivyive82d,1,56.1,15.9,2023-01-29T14:26:55.981Z,2023-01-30T08:42:21Z,4002373467,56,Right,4004011417,15,,4004011419,388,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043285,252,1,1,26,40,2cjpmotqo8phcqfpgo9xf4gel,1,48.1,78.4,2023-01-29T14:26:58.372Z,2023-01-30T08:42:20Z,4002373859,140,63.1,4002373863,212,15.8,4002373865,213,0.1,4004011475,178,,4002373861,141,80.3,4002373857,56,Left,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043291,253,3,1,26,43,2cjpmotqo8phcqfpgo9xf4gel,0,71.8,89.1,2023-01-29T14:27:02.019Z,2023-01-30T08:26:46Z,4002374025,233,255,4004011547,178,,4002373877,56,Left,4002373879,286,,4003425169,465,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043305,255,7,1,26,44,9bxav814mkuhueiyivyive82d,0,28.2,10.9,2023-01-29T14:27:02.327Z,2023-01-30T08:26:47Z,4002373939,285,,4004011697,178,,4003425259,385,,4002373937,56,Back,4002373989,233,253,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043301,254,61,1,26,44,2cjpmotqo8phcqfpgo9xf4gel,1,70.8,90.5,2023-01-29T14:27:02.355Z,2023-01-30T08:42:17Z,4004011707,178,,4002373931,56,Left,,,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043337,256,1,1,26,45,9bxav814mkuhueiyivyive82d,0,31.6,21.5,2023-01-29T14:27:04.207Z,2023-01-30T08:42:17Z,4002374107,213,4.6,4002374099,56,Back,4004011759,389,,4002374101,140,30.3,4002374105,212,15.6,4002374103,141,0.0,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043481,255,5,1,26,47,2cjpmotqo8phcqfpgo9xf4gel,1,69,101.2,2023-01-29T14:27:05.519Z,2023-01-30T04:08:00Z,4002374891,56,Left,4002374911,233,257,4002374893,347,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043347,257,5,1,26,47,9bxav814mkuhueiyivyive82d,0,31,-1.2,2023-01-29T14:27:05.519Z,2023-01-30T04:08:00Z,4002374153,56,Back,4002374971,233,255,4002374155,347,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043535,256,1,1,26,57,2cjpmotqo8phcqfpgo9xf4gel,1,70.3,100,2023-01-29T14:27:15.924Z,2023-01-30T08:42:16Z,4002375171,107,,4002375173,56,Left,4002375175,140,69.8,4002375511,189,,4002375177,141,89.4,4002375179,212,8.0,4002375181,213,4.6,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502353907,1167,67,1,26,58,2cjpmotqo8phcqfpgo9xf4gel,1,72.5,88.7,2023-01-29T14:27:16.914Z,2023-01-30T08:42:16Z,4004040893,233,1340,,,,,,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502353905,1340,67,1,26,58,9bxav814mkuhueiyivyive82d,0,27.5,11.3,2023-01-29T14:27:16.915Z,2023-01-30T08:42:16Z,4004040901,233,1167,,,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043541,257,1,1,26,58,2cjpmotqo8phcqfpgo9xf4gel,0,70.5,86.8,2023-01-29T14:27:16.972Z,2023-01-30T08:42:15Z,4002375365,189,,4002375203,56,Left,4002375205,140,87.5,4002375211,213,0.5,4004011821,178,,4002375207,141,100.0,4002375209,212,20.6,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043559,258,5,1,27,0,9bxav814mkuhueiyivyive82d,1,14.5,-1.9,2023-01-29T14:27:18.838Z,2023-01-30T04:08:09Z,4002375315,233,258,4002375309,347,,4002375307,56,Back,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043545,258,5,1,27,0,2cjpmotqo8phcqfpgo9xf4gel,0,85.5,101.9,2023-01-29T14:27:18.838Z,2023-01-30T04:08:09Z,4002375359,233,258,4002375241,347,,4002375239,56,Left,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043713,259,1,1,27,10,9bxav814mkuhueiyivyive82d,0,20.3,0,2023-01-29T14:27:28.619Z,2023-01-30T08:42:15Z,4002376095,212,17.7,4002376087,140,35.7,4002376091,141,8.8,4002376079,107,,4002376097,213,0.4,4002376083,56,Back,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043719,259,1,1,27,11,2cjpmotqo8phcqfpgo9xf4gel,0,62.8,94.5,2023-01-29T14:27:30.233Z,2023-01-30T08:42:14Z,4002376127,212,9.5,4002376129,213,5.7,4002376121,56,Left,4002376125,141,87.3,4002376119,3,,4004011953,388,,4002376123,140,70.5,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043803,260,1,1,27,13,9bxav814mkuhueiyivyive82d,1,33.5,12.7,2023-01-29T14:27:31.563Z,2023-01-30T08:42:14Z,4002376567,212,8.6,4002376569,213,0.8,4004011997,388,,4002376561,56,Back,4002376559,3,,4002376563,140,39.2,4002376565,141,21.7,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043809,261,4,1,27,14,9bxav814mkuhueiyivyive82d,1,44.1,16.4,2023-01-29T14:27:33.076Z,2023-01-30T08:42:13Z,4002376585,13,,4002376609,233,260,4002376597,286,,4002376593,56,Back,4002376595,152,,4002376589,294,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502043785,260,4,1,27,14,2cjpmotqo8phcqfpgo9xf4gel,0,55.9,83.6,2023-01-29T14:27:33.077Z,2023-01-30T08:42:13Z,4002376475,152,,4002376473,56,Left,4002376469,13,,4002376471,294,,4002376477,285,,4004012069,388,,4002376665,233,261,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044023,262,1,1,27,29,9bxav814mkuhueiyivyive82d,1,39.2,14.8,2023-01-29T14:27:47.355Z,2023-01-30T08:42:12Z,4002377565,5,,4002377577,213,2.8,4004012093,178,,4002377571,140,23.9,4002377569,56,Back,4002377567,152,,4002377573,141,24.2,4002377575,212,17.3,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044059,263,1,1,27,33,9bxav814mkuhueiyivyive82d,1,25.2,24.6,2023-01-29T14:27:51.934Z,2023-01-30T08:42:11Z,4002377801,56,Back,4002377803,140,10.4,4002377805,141,47.5,4002377807,212,22.0,4002377809,213,2.4,4004012139,178,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044175,264,1,1,27,37,9bxav814mkuhueiyivyive82d,1,13,50.1,2023-01-29T14:27:55.735Z,2023-01-30T08:42:10Z,4002378417,212,18.7,4002378419,213,1.2,4002378411,56,Back,4004012171,178,,4002378415,141,75.6,4002378413,140,19.6,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044207,265,1,1,27,46,9bxav814mkuhueiyivyive82d,1,40.6,77.1,2023-01-29T14:28:04.874Z,2023-01-30T08:42:08Z,4002378611,56,Back,4002378613,140,44.0,4002378615,141,56.1,4002378617,212,14.7,4002378619,213,5.0,4004012209,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044215,266,61,1,27,47,9bxav814mkuhueiyivyive82d,0,44.3,54.4,2023-01-29T14:28:05.537Z,2023-01-30T08:42:08Z,4002378651,56,Back,4004012305,178,,,,,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044255,261,1,1,27,47,2cjpmotqo8phcqfpgo9xf4gel,1,53,46.9,2023-01-29T14:28:06.214Z,2023-01-30T08:42:07Z,4002378839,141,46.2,4002378837,140,54.6,4002378835,56,Center,4004012347,178,,4002378841,212,1.7,4002378843,213,6.0,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044269,263,49,1,27,49,2cjpmotqo8phcqfpgo9xf4gel,1,54.1,40.8,2023-01-29T14:28:07.456Z,2023-01-30T08:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044277,264,1,1,27,49,2cjpmotqo8phcqfpgo9xf4gel,1,53.9,40.8,2023-01-29T14:28:07.537Z,2023-01-30T08:42:06Z,4002378921,213,1.1,4002378917,141,51.1,4002385579,155,,4002378919,212,8.1,4002378915,140,57.7,4004012465,388,,4002378913,56,Center,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044291,265,1,1,27,50,2cjpmotqo8phcqfpgo9xf4gel,1,58.5,48.8,2023-01-29T14:28:08.543Z,2023-01-30T08:42:06Z,4002378985,212,7.6,4002378983,141,54.6,4004012535,178,,4002378987,213,2.6,4002378979,56,Center,4002378981,140,52.3,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044265,262,43,1,27,50,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-01-29T14:28:08.800Z,2023-01-29T14:28:18Z,4002379551,144,49,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044297,266,1,1,27,51,2cjpmotqo8phcqfpgo9xf4gel,0,53,50.9,2023-01-29T14:28:09.404Z,2023-01-30T08:42:05Z,4002386535,140,57.6,4002386541,213,0.4,4004012577,178,,4002379005,56,Center,4002386539,212,5.3,4002386537,141,54.0,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044281,267,8,1,27,51,9bxav814mkuhueiyivyive82d,1,43.6,45.4,2023-01-29T14:28:09.705Z,2023-01-30T08:42:05Z,4004012615,178,,4003427523,384,,4002378937,56,Back,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044305,268,44,1,27,53,9bxav814mkuhueiyivyive82d,1,45.6,46.5,2023-01-29T14:28:11.487Z,2023-01-30T08:42:05Z,4002379035,56,Back,4002379101,233,267,4002379037,285,,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044309,267,44,1,27,53,2cjpmotqo8phcqfpgo9xf4gel,0,54.4,53.5,2023-01-29T14:28:11.488Z,2023-01-30T08:42:04Z,4002379143,233,268,4002379053,56,Center,4002379055,286,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044345,269,1,1,27,53,9bxav814mkuhueiyivyive82d,1,45.3,47.9,2023-01-29T14:28:11.504Z,2023-01-30T08:42:04Z,4002379243,213,6.2,4002379239,212,9.4,4002379237,141,46.9,4002379235,140,54.2,4002379233,56,Center,4002379231,3,,4004013743,388,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502354303,1407,67,1,27,53,9bxav814mkuhueiyivyive82d,1,51.1,48.8,2023-01-29T14:28:12.271Z,2023-01-30T08:42:03Z,4004043549,233,1177,,,,,,,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502354301,1177,67,1,27,53,2cjpmotqo8phcqfpgo9xf4gel,0,48.9,51.2,2023-01-29T14:28:12.272Z,2023-01-30T08:42:03Z,4004043553,233,1407,,,,,,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044367,270,1,1,27,54,9bxav814mkuhueiyivyive82d,1,50,50.3,2023-01-29T14:28:12.296Z,2023-01-30T08:42:02Z,4004012703,178,,4002379339,140,53.8,4002379337,56,Right,4002379349,213,4.9,4002379341,141,19.6,4002379343,212,21.3,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044377,271,49,1,27,56,9bxav814mkuhueiyivyive82d,1,50.2,33.1,2023-01-29T14:28:14.644Z,2023-01-30T08:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044415,272,1,1,28,0,9bxav814mkuhueiyivyive82d,1,56.1,5.6,2023-01-29T14:28:18.306Z,2023-01-30T08:42:00Z,4004012827,178,,4002379581,141,26.9,4002379607,212,16.7,4002379579,140,64.1,4002379577,56,Center,4002379609,213,1.0,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044471,273,1,1,28,1,9bxav814mkuhueiyivyive82d,1,61.6,18.9,2023-01-29T14:28:19.821Z,2023-01-30T08:42:00Z,4002379815,140,53.5,4002379813,56,Center,4002379819,212,11.6,4002379817,141,30.5,4002379821,213,2.4,4004012859,178,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044493,274,1,1,28,4,9bxav814mkuhueiyivyive82d,1,51.9,28,2023-01-29T14:28:22.650Z,2023-01-30T08:41:58Z,4002379927,213,2.8,4002379925,212,15.7,4002379919,56,Back,4002379923,141,35.6,4004012889,178,,4002379921,140,37.8,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044543,275,1,1,28,5,9bxav814mkuhueiyivyive82d,1,38.6,29.4,2023-01-29T14:28:24.216Z,2023-01-30T08:41:58Z,4002380173,213,1.5,4004012911,178,,4002380169,212,19.4,4002380161,140,39.0,4002380159,56,Back,4002380163,141,57.9,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044597,276,1,1,28,8,9bxav814mkuhueiyivyive82d,1,43.9,62.5,2023-01-29T14:28:27.160Z,2023-01-30T08:41:57Z,4002380451,141,95.9,4002380447,56,Left,4004012927,178,,4002380459,213,0.9,4002380449,140,59.9,4002380455,212,28.3,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044627,277,1,1,28,11,9bxav814mkuhueiyivyive82d,1,62.8,92.5,2023-01-29T14:28:29.864Z,2023-01-30T08:41:56Z,4002380637,213,4.6,4002380629,56,Left,4002380631,140,61.9,4004012975,178,,4002380635,212,7.7,4002380633,141,81.2,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044679,278,1,1,28,12,9bxav814mkuhueiyivyive82d,1,63.8,78.5,2023-01-29T14:28:31.159Z,2023-01-30T08:41:55Z,4002380889,141,81.9,4002380891,212,10.0,4002380893,213,2.9,4002380887,140,54.5,4002380885,56,Left,4004013025,178,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044769,279,1,1,28,16,9bxav814mkuhueiyivyive82d,1,55.8,77.1,2023-01-29T14:28:34.350Z,2023-01-30T08:41:54Z,4002381271,141,58.2,4002381269,140,48.1,4002381267,56,Back,4002381273,212,15.2,4002381275,213,4.2,4004013053,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044823,280,1,1,28,18,9bxav814mkuhueiyivyive82d,1,49.4,53.7,2023-01-29T14:28:36.748Z,2023-01-30T08:41:53Z,4002381529,212,51.8,4004013107,178,,4002381527,141,12.4,4002381533,1,,4002381523,56,Right,4002381525,140,90.9,4002381531,213,5.7,4002381521,155,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502044851,281,1,1,28,25,9bxav814mkuhueiyivyive82d,0,98,8.7,2023-01-29T14:28:43.645Z,2023-01-30T08:41:51Z,4002381671,2,,4002381673,155,,4002381675,56,Center,4003428855,224,,4004013161,178,,4003428857,20,,4002381683,213,1.4,4002381677,140,100.0,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,4002381679,141,4002381681,212,22.2,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,
2502044869,268,5,1,28,25,2cjpmotqo8phcqfpgo9xf4gel,1,-1,71,2023-01-29T14:28:43.871Z,2023-01-30T04:10:17Z,4002382059,233,282,4002381759,346,,4002381755,56,Back,,,,,,,,,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
