id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/16/value,qualifier/13/value,assist,qualifier/18/value
2482458973,147,5,1,17,47,2cjpmotqo8phcqfpgo9xf4gel,0,60,-1.7,2022-11-06T14:18:54.090Z,2022-11-07T01:29:39Z,3899289833,233,170,3899287809,347,,3899287807,56,Right,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459317,170,5,1,17,47,17o35s8assv3kamxowzz77k4r,1,40,101.7,2022-11-06T14:18:54.090Z,2022-11-07T01:29:38Z,3899289811,233,147,3899289721,56,Back,3899289725,347,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459389,171,1,1,17,59,17o35s8assv3kamxowzz77k4r,0,43.4,100,2022-11-06T14:19:06.299Z,2022-11-07T05:45:11Z,3899290157,107,,3899290161,140,65.2,3899290169,1,,3899290159,56,Left,3899290167,213,6.0,3899290165,212,23.8,3899290163,141,92.3,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459381,148,44,1,18,1,2cjpmotqo8phcqfpgo9xf4gel,1,35.5,8.9,2022-11-06T14:19:08.120Z,2022-11-07T05:45:11Z,3899290131,285,,3899290389,233,172,3899290127,56,Back,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459397,172,44,1,18,1,17o35s8assv3kamxowzz77k4r,0,64.5,91.1,2022-11-06T14:19:08.121Z,2022-11-07T05:45:10Z,3899290409,233,148,3899290225,286,,3899290223,56,Left,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459415,149,1,1,18,1,2cjpmotqo8phcqfpgo9xf4gel,0,35.5,7.1,2022-11-06T14:19:08.173Z,2022-11-07T05:45:10Z,3899290295,213,0.7,3899290293,212,11.2,3899290289,140,44.0,3901575197,388,,3899290285,3,,3899290287,56,Back,3899290291,141,17.1,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482672407,840,44,1,18,3,17o35s8assv3kamxowzz77k4r,1,59.7,86.8,2022-11-06T14:19:09.926Z,2022-11-07T05:45:10Z,3900552131,233,811,3900452103,286,,3900452099,56,Left,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482672421,811,44,1,18,3,2cjpmotqo8phcqfpgo9xf4gel,0,40.3,13.2,2022-11-06T14:19:09.927Z,2022-11-07T05:45:09Z,3900452165,56,Back,3900452167,285,,3900552151,233,840,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459457,173,1,1,18,3,17o35s8assv3kamxowzz77k4r,0,60,87.8,2022-11-06T14:19:09.950Z,2022-11-07T05:45:09Z,3899290541,56,Center,3899290551,212,14.7,3899290537,3,,3899290545,140,71.4,3901575315,388,,3899290547,141,75.3,3899290555,213,5.7,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459477,150,49,1,18,5,2cjpmotqo8phcqfpgo9xf4gel,1,31.6,27.9,2022-11-06T14:19:11.991Z,2022-11-07T05:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459503,151,1,1,18,5,2cjpmotqo8phcqfpgo9xf4gel,0,31.5,28.4,2022-11-06T14:19:12.087Z,2022-11-07T05:45:08Z,3899290841,212,33.8,3901575451,178,,3899290837,140,63.6,3899290833,157,,3899290835,56,Center,3899290845,1,,3899290843,213,0.1,3899290839,141,31.0,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459545,174,49,1,18,7,17o35s8assv3kamxowzz77k4r,1,38.8,69.8,2022-11-06T14:19:14.015Z,2022-11-07T05:45:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459635,175,1,1,18,8,17o35s8assv3kamxowzz77k4r,1,35.4,67.9,2022-11-06T14:19:15.243Z,2022-11-07T05:45:07Z,3899291623,141,35.5,3899291625,212,22.1,3899291627,213,4.8,3899291619,56,Back,3899291621,140,37.1,3901575585,178,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459751,176,1,1,18,12,17o35s8assv3kamxowzz77k4r,1,40.7,25.3,2022-11-06T14:19:18.716Z,2022-11-07T05:45:07Z,3899292271,212,49.3,3899292267,140,87.2,3899292265,56,Right,3899292263,155,,3899292273,213,6.1,3901575715,178,,3899292275,1,,3899292269,141,14.9,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459787,177,1,1,18,16,17o35s8assv3kamxowzz77k4r,0,85.6,12.7,2022-11-06T14:19:22.768Z,2022-11-07T05:45:06Z,3899292473,56,Center,3901575871,178,,3899292467,155,,3900454145,224,,3899292483,213,1.4,3899292477,140,89.3,3899292463,2,,3900454147,20,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,3899292479,141,47.9,3899292481,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459809,152,12,1,18,17,2cjpmotqo8phcqfpgo9xf4gel,1,10.8,56.1,2022-11-06T14:19:23.793Z,2022-11-07T05:45:06Z,3901575985,388,,3899292635,213,5.3,3899292633,212,6.8,3899292619,56,Back,3899292629,141,47.8,3899292623,140,14.4,3899292675,15,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459833,178,61,1,18,17,17o35s8assv3kamxowzz77k4r,1,88.8,49.7,2022-11-06T14:19:24.068Z,2022-11-07T05:45:06Z,3899292743,56,Center,3901576073,178,,,,,,,,,,,,,,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882751,898,67,1,18,19,2cjpmotqo8phcqfpgo9xf4gel,1,9.9,32.8,2022-11-06T14:19:25.409Z,2022-11-07T03:28:59Z,3901611599,233,956,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482882747,956,67,1,18,19,17o35s8assv3kamxowzz77k4r,0,90.1,67.2,2022-11-06T14:19:25.410Z,2022-11-07T02:04:59Z,3901611613,233,898,,,,,,,,,,,,,,,,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459879,153,12,1,18,19,2cjpmotqo8phcqfpgo9xf4gel,1,12.6,42.1,2022-11-06T14:19:25.446Z,2022-11-07T05:45:05Z,3899292977,141,52.5,3899292975,140,36.8,3899292973,56,Back,3899292981,213,0.3,3901576135,178,,3899292979,212,26.4,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459887,154,49,1,18,21,2cjpmotqo8phcqfpgo9xf4gel,1,34.8,50.4,2022-11-06T14:19:27.955Z,2022-11-07T05:45:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482459997,155,1,1,18,22,2cjpmotqo8phcqfpgo9xf4gel,1,33,49.9,2022-11-06T14:19:28.919Z,2022-11-07T05:45:04Z,3901576337,178,,3899293595,213,1.1,3899293593,212,13.7,3899293589,140,39.3,3899293591,141,67.6,3899293587,56,Back,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460071,156,3,1,18,25,2cjpmotqo8phcqfpgo9xf4gel,1,38.7,73.6,2022-11-06T14:19:32Z,2022-11-07T05:45:03Z,3899293971,286,,3900455351,465,,3899293969,56,Back,3899294027,233,179,3901576405,178,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460027,179,45,1,18,25,17o35s8assv3kamxowzz77k4r,0,61.3,26.4,2022-11-06T14:19:32Z,2022-11-07T05:45:04Z,3899293733,285,,3899294085,233,156,3899293731,56,Center,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460375,157,1,1,18,27,2cjpmotqo8phcqfpgo9xf4gel,1,49.2,89.6,2022-11-06T14:19:34.171Z,2022-11-07T05:45:03Z,3899295591,212,44.3,3899295577,155,,3899295585,140,91.2,3901576495,178,,3899295581,56,Left,3899295595,1,,3899295593,213,6.2,3899295589,141,83.0,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460383,158,61,1,18,36,2cjpmotqo8phcqfpgo9xf4gel,0,95.7,71.9,2022-11-06T14:19:42.371Z,2022-11-07T05:45:01Z,3901576821,178,,3899295643,56,Center,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460419,159,5,1,18,38,2cjpmotqo8phcqfpgo9xf4gel,0,101.6,67.8,2022-11-06T14:19:44.341Z,2022-11-07T01:31:34Z,3899295791,346,,3899296107,233,180,3899295789,56,Center,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482460389,180,5,1,18,38,17o35s8assv3kamxowzz77k4r,1,-1.6,32.2,2022-11-06T14:19:44.341Z,2022-11-07T01:31:34Z,3899295679,346,,3899295877,233,159,3899295677,56,Back,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482461905,181,1,1,19,33,17o35s8assv3kamxowzz77k4r,1,5.7,42.4,2022-11-06T14:20:40.122Z,2022-11-07T05:18:13Z,3899303729,237,,3899303705,124,,3899303721,213,5.4,3899303707,56,Back,3899303709,140,21.4,3899303717,212,27.0,3899303713,141,10.9,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482461945,182,1,1,19,39,17o35s8assv3kamxowzz77k4r,0,37.2,2.4,2022-11-06T14:20:45.370Z,2022-11-07T05:45:00Z,3899303863,213,0.2,3899303865,1,,3899303859,141,17.6,3899303861,212,61.1,3901577085,178,,3899303853,155,,3899303855,56,Right,3899303857,140,94.6,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482461977,160,12,1,19,43,2cjpmotqo8phcqfpgo9xf4gel,1,11,85.5,2022-11-06T14:20:49.602Z,2022-11-07T05:45:00Z,3899304059,212,11.4,3899304169,167,,3899304057,141,100.0,3899304055,140,9.1,3899304053,56,Back,3901577223,178,,3899304061,213,1.7,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482461995,161,5,1,19,44,2cjpmotqo8phcqfpgo9xf4gel,0,10.6,101.8,2022-11-06T14:20:50.497Z,2022-11-07T01:31:59Z,3899304153,347,,3899305451,233,183,3899304149,56,Back,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462187,183,5,1,19,44,17o35s8assv3kamxowzz77k4r,1,89.4,-1.8,2022-11-06T14:20:50.497Z,2022-11-07T01:31:59Z,3899305287,347,,3899305285,56,Right,3899305367,233,161,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462233,184,1,1,19,53,17o35s8assv3kamxowzz77k4r,1,82.8,0,2022-11-06T14:20:59.677Z,2022-11-07T05:44:59Z,3899305555,212,10.4,3899305553,141,13.4,3899305557,213,1.4,3899305551,140,84.8,3899305549,56,Right,3899305547,107,,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462301,185,1,1,19,54,17o35s8assv3kamxowzz77k4r,1,80.6,8.6,2022-11-06T14:21:00.505Z,2022-11-07T05:44:59Z,3899305857,141,4.6,3899305853,56,Right,3899305855,140,86.6,3899305861,213,5.9,3899305859,212,6.9,3901577421,388,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462365,186,1,1,19,57,17o35s8assv3kamxowzz77k4r,1,74.5,0.4,2022-11-06T14:21:03.499Z,2022-11-07T05:44:58Z,3901577465,178,,3899306219,212,10.8,3899306211,56,Right,3899306213,140,78.3,3899306215,141,15.2,3899306223,213,1.2,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462447,187,1,1,20,0,17o35s8assv3kamxowzz77k4r,1,74.5,30.7,2022-11-06T14:21:06.647Z,2022-11-07T05:44:57Z,3899306587,212,9.3,3899306583,140,67.0,3899306585,141,37.9,3899306581,56,Center,3899306589,213,2.6,3901577505,178,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462511,188,1,1,20,4,17o35s8assv3kamxowzz77k4r,1,70.2,52.9,2022-11-06T14:21:10.668Z,2022-11-07T05:44:55Z,3901577541,178,,3899306929,56,Center,3899306937,141,26.7,3899306933,140,67.4,3899306943,212,18.1,3899306947,213,4.5,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462569,189,1,1,20,6,17o35s8assv3kamxowzz77k4r,1,69.1,33.1,2022-11-06T14:21:12.959Z,2022-11-07T05:44:55Z,3901577595,178,,3899307219,140,81.1,3899307221,141,24.1,3899307225,213,5.8,3899307223,212,14.0,3899307217,56,Center,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462731,190,1,1,20,8,17o35s8assv3kamxowzz77k4r,1,81.2,24.7,2022-11-06T14:21:15.226Z,2022-11-07T05:44:54Z,3900461775,224,,3899308075,141,81.8,3899308073,140,90.7,3899308069,155,,3899308071,56,Left,3899308067,2,,3901577703,178,,3899308077,212,40.1,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,3900461777,20,,3899308081,1,,3899308079,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462761,191,1,1,20,15,17o35s8assv3kamxowzz77k4r,0,97.8,81.1,2022-11-06T14:21:21.734Z,2022-11-07T05:44:52Z,3899308317,286,,3899308239,155,,3900463623,72,,3899308245,141,80.2,3899308243,140,98.6,3900463621,224,,3899308237,2,,3899308241,56,Left,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,3901577865,178,,3899308313,233,162,3899308247,212,1.0,3899308311,236,,3899308249,213,5.7,,,,,,,,,,,,,,,,,,,,,
2482462753,162,12,1,20,15,2cjpmotqo8phcqfpgo9xf4gel,1,2.5,21.2,2022-11-06T14:21:21.872Z,2022-11-07T05:44:52Z,3899308383,233,191,3899308199,56,Back,3899308195,185,,3901577931,178,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462795,163,6,1,20,17,2cjpmotqo8phcqfpgo9xf4gel,0,3.1,19.7,2022-11-06T14:21:23.415Z,2022-11-07T01:32:57Z,3899308657,233,192,3899308453,56,Back,3899308455,73,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462819,192,6,1,20,17,17o35s8assv3kamxowzz77k4r,1,96.9,80.3,2022-11-06T14:21:23.415Z,2022-11-07T01:32:56Z,3899308563,73,,3899308561,56,Left,3899308619,233,163,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463445,193,1,1,20,39,17o35s8assv3kamxowzz77k4r,1,99.5,99.5,2022-11-06T14:21:45.768Z,2022-11-07T01:33:10Z,3899311897,140,93.0,3899311903,213,4.4,3900464975,72,,3899311901,212,23.4,3899311899,141,66.6,3899311893,224,,3899311895,56,Center,3899311889,6,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,3899311887,2,,3899311891,155,,3901578161,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463473,194,1,1,20,40,17o35s8assv3kamxowzz77k4r,0,94.2,63.9,2022-11-06T14:21:46.770Z,2022-11-07T05:44:51Z,3899312057,168,,3899312073,212,20.8,3899312075,213,4.4,3899312069,141,35.1,3901578287,388,,3899312061,56,Center,3899312051,3,,3899312065,140,87.6,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463503,165,12,1,20,41,2cjpmotqo8phcqfpgo9xf4gel,1,12.6,48.5,2022-11-06T14:21:47.582Z,2022-11-07T05:44:51Z,3899312251,140,30.1,3899312249,56,Back,3899312253,141,0.0,3899312255,212,38.8,3899312257,213,5.2,3901578447,178,,3899312355,167,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463513,166,5,1,20,47,2cjpmotqo8phcqfpgo9xf4gel,0,28.2,-1.6,2022-11-06T14:21:53.696Z,2022-11-07T01:33:33Z,3899312289,56,Back,3899312621,233,195,3899312291,347,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463551,195,5,1,20,47,17o35s8assv3kamxowzz77k4r,1,71.8,101.6,2022-11-06T14:21:53.696Z,2022-11-07T01:33:33Z,3899312557,233,166,3899312487,347,,3899312485,56,Left,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463711,196,1,1,20,51,17o35s8assv3kamxowzz77k4r,0,71.2,100,2022-11-06T14:21:57.482Z,2022-11-07T05:44:51Z,3899313303,212,19.1,3899313295,107,,3899313305,213,5.4,3899313297,56,Left,3899313299,140,83.1,3899313301,141,80.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463745,167,1,1,20,52,2cjpmotqo8phcqfpgo9xf4gel,1,15.4,19.4,2022-11-06T14:21:58.969Z,2022-11-07T05:44:50Z,3899313515,213,0.2,3899313513,212,15.8,3899313509,141,23.7,3899313501,3,,3901578645,388,,3899313503,56,Back,3899313505,140,30.2,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463753,168,49,1,20,53,2cjpmotqo8phcqfpgo9xf4gel,1,27.3,19.3,2022-11-06T14:21:59.812Z,2022-11-07T05:44:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463801,169,4,1,20,56,2cjpmotqo8phcqfpgo9xf4gel,1,31.9,36,2022-11-06T14:22:02.894Z,2022-11-07T05:44:49Z,3899313787,56,Back,3899314453,13,,3899314455,152,,3899315033,294,,3899314461,233,197,3901747073,285,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463901,197,4,1,20,56,17o35s8assv3kamxowzz77k4r,0,68.1,64,2022-11-06T14:22:02.895Z,2022-11-07T05:44:48Z,3901747059,286,,3899314529,233,169,3901578829,178,,3899314335,56,Center,3899314333,13,,3899314337,152,,3899315283,294,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464195,170,1,1,21,10,2cjpmotqo8phcqfpgo9xf4gel,1,37.1,46.6,2022-11-06T14:22:16.824Z,2022-11-07T05:44:48Z,3901578945,178,,3899315977,5,,3899315987,212,14.4,3899315985,141,64.8,3899315983,140,30.1,3899315981,56,Back,3899315979,152,,3899315989,213,2.1,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464339,171,1,1,21,12,2cjpmotqo8phcqfpgo9xf4gel,1,34.9,71.8,2022-11-06T14:22:18.564Z,2022-11-07T05:44:47Z,3899316769,213,0.2,3899316763,140,43.6,3899316765,141,75.0,3899316767,212,9.4,3901579067,178,,3899316759,56,Back,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464427,172,1,1,21,18,2cjpmotqo8phcqfpgo9xf4gel,1,39.9,97.9,2022-11-06T14:22:24.838Z,2022-11-07T05:44:45Z,3899317209,213,4.1,3899317201,56,Back,3899317211,1,,3901579173,178,,3899317205,141,55.7,3899317203,140,19.5,3899317207,212,35.8,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464497,173,1,1,21,22,2cjpmotqo8phcqfpgo9xf4gel,1,19.2,55.4,2022-11-06T14:22:28.641Z,2022-11-07T05:44:45Z,3901579263,178,,3899317527,141,20.4,3899317523,140,26.9,3899317521,56,Back,3899317529,212,25.1,3899317533,213,5.0,,,,,,,a065rtv2lfh0rso33dfuah4ut,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464669,174,1,1,21,26,2cjpmotqo8phcqfpgo9xf4gel,1,29.7,8.8,2022-11-06T14:22:32.503Z,2022-11-07T05:44:44Z,3899318435,213,0.5,3899318425,56,Back,3899318433,212,20.6,3899318429,140,47.3,3899318431,141,22.1,3901579373,178,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464777,175,1,1,21,30,2cjpmotqo8phcqfpgo9xf4gel,1,36.5,35.6,2022-11-06T14:22:37.076Z,2022-11-07T05:44:43Z,3899319119,56,Back,3899319129,212,11.1,3901579553,178,,3899319123,140,35.6,3899319127,141,51.9,3899319131,213,1.7,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464825,176,1,1,21,34,2cjpmotqo8phcqfpgo9xf4gel,1,41.8,68.9,2022-11-06T14:22:41.004Z,2022-11-07T05:44:41Z,3899319395,213,1.5,3899319393,212,17.9,3899319389,140,43.7,3899319391,141,95.1,3899319387,56,Back,3901579661,178,,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464873,177,1,1,21,36,2cjpmotqo8phcqfpgo9xf4gel,1,43.4,95.2,2022-11-06T14:22:42.992Z,2022-11-07T05:44:41Z,3899319621,56,Back,3899319629,213,3.9,3899319627,212,17.0,3899319623,140,31.8,3899319625,141,77.8,3901579733,178,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464933,178,1,1,21,39,2cjpmotqo8phcqfpgo9xf4gel,1,33.6,79.4,2022-11-06T14:22:45.387Z,2022-11-07T05:44:40Z,3899320009,56,Back,3899320017,213,4.5,3899320015,212,18.0,3899320013,141,53.4,3901579773,178,,3899320011,140,30.6,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464965,179,1,1,21,42,2cjpmotqo8phcqfpgo9xf4gel,1,30.3,52.7,2022-11-06T14:22:48.390Z,2022-11-07T05:44:39Z,3899320217,212,13.9,3899320215,141,38.8,3899320213,140,40.0,3899320211,56,Back,3899320219,213,5.5,3901579813,178,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464983,180,1,1,21,43,2cjpmotqo8phcqfpgo9xf4gel,1,38.8,47.8,2022-11-06T14:22:49.400Z,2022-11-07T05:44:39Z,3899320313,56,Back,3899320315,140,29.0,3899320317,141,47.8,3899320321,213,3.1,3899320319,212,10.3,3901579843,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465033,181,1,1,21,45,2cjpmotqo8phcqfpgo9xf4gel,1,27.3,53.5,2022-11-06T14:22:51.551Z,2022-11-07T05:44:38Z,3899320653,140,34.0,3899320655,141,74.5,3899320657,212,15.9,3901579875,178,,3899320659,213,1.1,3899320651,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
