id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,keyPass,qualifier/15/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2502945699,482,1,1,43,46,2b3mar72yy8d6uvat1ka6tn3r,1,18.2,77.8,2023-02-01T20:43:49.634Z,2023-02-02T04:40:26Z,4007162857,140,8.7,4007162863,213,4.0,4007436745,178,,4007162861,212,14.6,4007162859,141,62.1,4007162855,56,Back,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945717,483,1,1,43,50,2b3mar72yy8d6uvat1ka6tn3r,1,10.2,51.6,2023-02-01T20:43:53.760Z,2023-02-02T04:40:24Z,4007436771,178,,4007162941,213,5.7,4007162937,141,36.2,4007162935,140,24.7,4007162933,56,Back,4007162939,212,18.5,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945751,484,1,1,43,52,2b3mar72yy8d6uvat1ka6tn3r,1,23.5,35.5,2023-02-01T20:43:55.784Z,2023-02-02T04:40:24Z,4007163075,140,24.5,4007163073,56,Back,4007436815,178,,4007163079,212,16.5,4007163081,213,4.8,4007163077,141,11.3,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945757,485,3,1,43,55,2b3mar72yy8d6uvat1ka6tn3r,0,33.7,20.8,2023-02-01T20:43:59.271Z,2023-02-02T04:40:22Z,4007163105,56,Back,4007163255,233,269,4007387237,464,,4007543137,286,,4007436913,178,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945779,269,7,1,43,55,2cjpmotqo8phcqfpgo9xf4gel,1,66.3,79.2,2023-02-01T20:43:59.424Z,2023-02-02T04:40:21Z,4007163229,56,Left,4007543131,285,,4007387229,384,,4007163251,233,485,4007437021,178,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945783,270,49,1,43,57,2cjpmotqo8phcqfpgo9xf4gel,1,71.1,63.5,2023-02-01T20:44:01.342Z,2023-02-02T04:40:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945805,271,1,1,43,57,2cjpmotqo8phcqfpgo9xf4gel,1,70.8,63.5,2023-02-01T20:44:01.496Z,2023-02-02T04:40:20Z,4007163357,141,73.5,4007437081,178,,4007163361,213,1.3,4007163359,212,7.1,4007163353,56,Center,4007163355,140,72.7,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945837,272,1,1,44,1,2cjpmotqo8phcqfpgo9xf4gel,1,81,72.1,2023-02-01T20:44:04.861Z,2023-02-02T04:40:19Z,4007163491,213,0.9,4007163481,56,Left,4007437215,178,,4007163489,212,13.8,4007163485,141,88.0,4007163483,140,89.2,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945847,273,1,1,44,2,2cjpmotqo8phcqfpgo9xf4gel,0,87.9,84.6,2023-02-01T20:44:06.226Z,2023-02-02T04:40:18Z,4007163549,212,19.6,4007163551,213,4.9,4007163545,140,90.9,4007437257,178,,4007163543,56,Center,4007163539,2,,4007163547,141,56.1,4007387273,224,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,4007387275,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945885,486,4,1,44,4,2b3mar72yy8d6uvat1ka6tn3r,1,6.5,47.9,2023-02-01T20:44:07.731Z,2023-02-02T04:40:18Z,4007163855,233,274,4007163715,56,Back,4007163713,13,,4007163721,285,,4007163719,265,,4007163717,152,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502945907,274,4,1,44,4,2cjpmotqo8phcqfpgo9xf4gel,0,93.5,52.1,2023-02-01T20:44:07.732Z,2023-02-02T04:40:17Z,4007163849,265,,4007163851,286,,4007437315,178,,4007163843,13,,4007163845,56,Center,4007163847,152,,4007163883,233,486,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946279,487,1,1,44,44,2b3mar72yy8d6uvat1ka6tn3r,1,9.9,51.5,2023-02-01T20:44:48.311Z,2023-02-02T04:40:17Z,4007165639,152,,4007165643,140,20.9,4007165645,141,34.7,4007165671,189,,4007165649,213,5.5,4007165637,5,,4007165641,56,Back,4007165647,212,16.2,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,4007437359,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946301,488,1,1,44,49,2b3mar72yy8d6uvat1ka6tn3r,1,25.6,36,2023-02-01T20:44:52.724Z,2023-02-02T04:40:16Z,4007165759,212,10.2,4007165761,213,1.2,4007437809,178,,4007165755,140,29.5,4007165753,56,Back,4007165757,141,49.7,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946387,489,1,1,44,51,2b3mar72yy8d6uvat1ka6tn3r,1,33.9,52.6,2023-02-01T20:44:55.420Z,2023-02-02T04:40:14Z,4007166169,56,Back,4007166177,212,32.1,4007543063,1,,4007166173,140,45.9,4007166175,141,96.0,4007437857,178,,4007166179,213,1.2,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947293,520,70,1,45,0,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-01T20:45:03.568Z,2023-02-01T20:47:04Z,4007171047,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946405,490,1,1,45,0,2b3mar72yy8d6uvat1ka6tn3r,1,60.5,78.6,2023-02-01T20:45:04.400Z,2023-02-02T04:40:12Z,4007166281,140,51.2,4007166287,213,3.9,4007437919,178,,4007166285,212,13.7,4007166279,56,Center,4007166283,141,64.4,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946437,491,1,1,45,3,2b3mar72yy8d6uvat1ka6tn3r,1,51.3,58,2023-02-01T20:45:07.148Z,2023-02-02T04:40:11Z,4007437945,178,,4007166447,56,Right,4007166455,213,5.2,4007166453,212,30.8,4007166451,141,17.5,4007166449,140,64.4,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946441,492,1,1,45,7,2b3mar72yy8d6uvat1ka6tn3r,0,68.8,19.4,2023-02-01T20:45:11.363Z,2023-02-02T04:40:10Z,4007166485,212,7.8,4007166483,141,30.2,4007166479,56,Center,4007438007,178,,4007166487,213,1.2,4007166481,140,71.4,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503003415,1124,67,1,45,8,2cjpmotqo8phcqfpgo9xf4gel,1,28.5,70.3,2023-02-01T20:45:12.144Z,2023-02-02T04:40:09Z,4007477311,233,2137,,,,,,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503003413,2137,67,1,45,8,2b3mar72yy8d6uvat1ka6tn3r,0,71.5,29.7,2023-02-01T20:45:12.145Z,2023-02-02T04:40:09Z,4007477315,233,1124,,,,,,,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946453,275,8,1,45,8,2cjpmotqo8phcqfpgo9xf4gel,1,28.6,73,2023-02-01T20:45:12.156Z,2023-02-02T04:40:08Z,4007438063,178,,4007166555,56,Back,4007387337,385,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946467,276,45,1,45,9,2cjpmotqo8phcqfpgo9xf4gel,0,29.9,75.9,2023-02-01T20:45:12.756Z,2023-02-02T04:40:07Z,4007166695,233,493,4007166619,56,Back,4007166621,285,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946461,493,3,1,45,9,2b3mar72yy8d6uvat1ka6tn3r,1,70.1,24.1,2023-02-01T20:45:12.756Z,2023-02-02T04:40:07Z,4007387357,464,,4007166669,233,276,4007438107,178,,4007166581,56,Center,4007166583,286,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946469,494,1,1,45,11,2b3mar72yy8d6uvat1ka6tn3r,1,74.4,39.9,2023-02-01T20:45:15.430Z,2023-02-02T04:40:05Z,4007166633,213,0.5,4007438181,178,,4007166627,141,44.2,4007166623,56,Center,4007166625,140,79.0,4007166629,212,5.6,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946473,495,1,1,45,12,2b3mar72yy8d6uvat1ka6tn3r,0,80,44.1,2023-02-01T20:45:15.972Z,2023-02-02T04:40:05Z,4007166649,213,3.9,4007166645,141,39.2,4007438225,178,,4007166643,140,76.6,4007166715,156,,4007166641,56,Center,4007166647,212,4.9,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946967,288,61,1,45,12,2cjpmotqo8phcqfpgo9xf4gel,1,21.7,59.4,2023-02-01T20:45:16.357Z,2023-02-02T04:40:04Z,4007438251,178,,4007169167,56,Back,,,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946491,277,49,1,45,14,2cjpmotqo8phcqfpgo9xf4gel,1,23.2,62.6,2023-02-01T20:45:17.735Z,2023-02-02T04:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946521,278,1,1,45,15,2cjpmotqo8phcqfpgo9xf4gel,1,25.5,71.5,2023-02-01T20:45:19.271Z,2023-02-02T04:40:03Z,4007166881,141,74.4,4007166877,56,Back,4007166885,213,0.2,4007438335,178,,4007166883,212,10.0,4007166879,140,34.8,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946539,279,1,1,45,18,2cjpmotqo8phcqfpgo9xf4gel,1,31.8,80.2,2023-02-01T20:45:21.691Z,2023-02-02T04:40:01Z,4007438455,178,,4007166979,56,Back,4007166983,141,67.6,4007166985,212,10.0,4007166981,140,26.9,4007166987,213,4.2,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946545,280,1,1,45,19,2cjpmotqo8phcqfpgo9xf4gel,1,26.1,71.5,2023-02-01T20:45:23.233Z,2023-02-02T04:40:00Z,4007438487,178,,4007167015,213,2.6,4007167013,212,8.8,4007167007,56,Back,4007167009,140,18.8,4007167011,141,77.9,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946551,281,1,1,45,20,2cjpmotqo8phcqfpgo9xf4gel,1,19.2,76.7,2023-02-01T20:45:23.989Z,2023-02-02T04:40:00Z,4007167037,141,96.8,4007167039,212,14.4,4007167033,56,Back,4007438519,178,,4007167041,213,1.3,4007167035,140,23.5,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946567,282,1,1,45,22,2cjpmotqo8phcqfpgo9xf4gel,1,22,97.8,2023-02-01T20:45:26.002Z,2023-02-02T04:39:59Z,4007167121,140,28.0,4007167127,213,6.0,4007167119,56,Back,4007438563,178,,4007167125,212,6.5,4007167123,141,95.4,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946573,283,1,1,45,23,2cjpmotqo8phcqfpgo9xf4gel,0,29.4,98.9,2023-02-01T20:45:27.185Z,2023-02-02T04:39:58Z,4007167141,212,2.9,4007167185,236,,4007167137,140,30.8,4007167135,56,Back,4007167187,233,496,4007167139,141,95.3,4007167143,213,5.3,4007438591,178,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,4007167191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946581,496,74,1,45,23,2b3mar72yy8d6uvat1ka6tn3r,1,69.8,2.2,2023-02-01T20:45:27.245Z,2023-02-02T04:39:58Z,4007167175,285,,4007167173,56,Right,4007167203,233,283,4007438619,178,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946583,497,49,1,45,24,2b3mar72yy8d6uvat1ka6tn3r,1,69.3,7.4,2023-02-01T20:45:28.188Z,2023-02-02T04:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946637,498,1,1,45,25,2b3mar72yy8d6uvat1ka6tn3r,1,65.3,6.1,2023-02-01T20:45:29.190Z,2023-02-02T04:39:56Z,4007167497,140,59.5,4007438655,178,,4007167501,212,12.4,4007167499,141,22.0,4007167503,213,2.1,4007167495,56,Center,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946679,499,1,1,45,29,2b3mar72yy8d6uvat1ka6tn3r,1,61.2,36.1,2023-02-01T20:45:33.504Z,2023-02-02T04:39:53Z,4007167739,212,13.3,4007167733,56,Center,4007167735,140,65.4,4007167737,141,54.5,4007439197,178,,4007167741,213,1.2,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946693,500,1,1,45,35,2b3mar72yy8d6uvat1ka6tn3r,1,71.4,69.7,2023-02-01T20:45:39.347Z,2023-02-02T04:39:51Z,4007167803,141,80.1,4007167805,212,9.1,4007439233,178,,4007167799,56,Left,4007167801,140,76.9,4007167807,213,0.9,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946709,501,1,1,45,37,2b3mar72yy8d6uvat1ka6tn3r,1,78.9,81,2023-02-01T20:45:41.001Z,2023-02-02T04:39:50Z,4007167863,56,Center,4007167865,140,78.1,4007167869,212,7.7,4007167871,213,4.6,4007167867,141,69.8,4007439277,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946741,502,1,1,45,38,2b3mar72yy8d6uvat1ka6tn3r,1,79.9,69.4,2023-02-01T20:45:41.644Z,2023-02-02T04:39:50Z,4007439327,178,,4007168023,212,21.5,4007168017,56,Left,4007168025,213,1.1,4007168021,141,97.1,4007168015,155,,4007168019,140,89.7,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946805,503,1,1,45,40,2b3mar72yy8d6uvat1ka6tn3r,1,91.8,93.2,2023-02-01T20:45:44.498Z,2023-02-02T04:39:49Z,4007439459,178,,4007168367,141,91.5,4007168363,56,Left,4007168365,140,83.6,4007168369,212,8.7,4007168371,213,3.3,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946821,504,1,1,45,48,2b3mar72yy8d6uvat1ka6tn3r,1,68.7,51.4,2023-02-01T20:45:51.829Z,2023-02-02T04:39:47Z,4007168463,213,4.9,4007168457,141,21.1,4007168449,56,Right,4007439467,178,,4007168453,140,71.8,4007168461,212,20.9,,,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946829,505,1,1,45,50,2b3mar72yy8d6uvat1ka6tn3r,0,73.8,21.6,2023-02-01T20:45:54.318Z,2023-02-02T04:39:46Z,4007439511,178,,4007168499,56,Center,4007168495,2,,4007168497,155,,4007168505,212,22.8,4007168503,141,49.9,4007387469,20,,4007387467,224,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,4007168507,213,1.0,4007168501,140,,,,,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,
2502946851,284,12,1,45,52,2cjpmotqo8phcqfpgo9xf4gel,1,12.3,49.1,2023-02-01T20:45:55.590Z,2023-02-02T04:39:46Z,4007168601,212,20.1,4007168597,140,30.3,4007439601,178,,4007168599,141,39.1,4007168595,56,Back,4007168603,213,5.9,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946857,285,49,1,45,52,2cjpmotqo8phcqfpgo9xf4gel,1,26.5,46.2,2023-02-01T20:45:56.497Z,2023-02-02T04:39:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946875,286,1,1,45,53,2cjpmotqo8phcqfpgo9xf4gel,1,27.1,48,2023-02-01T20:45:57.435Z,2023-02-02T04:39:44Z,4007168699,140,25.2,4007168701,141,49.1,4007439791,178,,4007168703,212,2.1,4007168705,213,2.8,4007168697,56,Back,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946895,287,1,1,45,54,2cjpmotqo8phcqfpgo9xf4gel,0,22.2,51.2,2023-02-01T20:45:58.358Z,2023-02-02T04:39:44Z,4007168809,212,40.6,4007168811,213,0.5,4007168803,56,Left,4007168805,140,55.2,4007168801,155,,4007168807,141,82.4,4007439819,178,,4007168813,1,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946921,506,49,1,45,58,2b3mar72yy8d6uvat1ka6tn3r,1,41.1,20.3,2023-02-01T20:46:02.395Z,2023-02-02T04:39:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502946997,507,1,1,46,3,2b3mar72yy8d6uvat1ka6tn3r,1,17.1,12.7,2023-02-01T20:46:06.800Z,2023-02-02T04:39:42Z,4007169405,213,1.1,4007169403,212,16.7,4007169399,140,24.1,4007439891,178,,4007169401,141,34.7,4007169397,56,Back,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947009,508,1,1,46,10,2b3mar72yy8d6uvat1ka6tn3r,1,40.1,46.8,2023-02-01T20:46:13.720Z,2023-02-02T04:39:40Z,4007169517,56,Back,4007169523,212,18.1,4007169525,213,1.4,4007439927,178,,4007169521,141,72.8,4007169519,140,43.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947029,509,1,1,46,13,2b3mar72yy8d6uvat1ka6tn3r,1,48.9,74.3,2023-02-01T20:46:16.689Z,2023-02-02T04:39:39Z,4007169701,56,Left,4007169707,212,13.2,4007169703,140,60.4,4007439985,178,,4007169705,141,82.1,4007169709,213,0.4,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947053,510,1,1,46,15,2b3mar72yy8d6uvat1ka6tn3r,1,68.2,85.2,2023-02-01T20:46:19.536Z,2023-02-02T04:39:37Z,4007440227,178,,4007169837,212,8.2,4007169831,56,Left,4007169835,141,97.1,4007169833,140,69.6,4007169839,213,1.4,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947073,511,1,1,46,20,2b3mar72yy8d6uvat1ka6tn3r,1,70.5,86.2,2023-02-01T20:46:23.880Z,2023-02-02T04:39:35Z,4007169917,141,87.0,4007169919,212,7.8,4007169921,213,3.1,4007169913,56,Left,4007440315,178,,4007169915,140,63.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947079,512,1,1,46,21,2b3mar72yy8d6uvat1ka6tn3r,1,65.1,84.6,2023-02-01T20:46:25.343Z,2023-02-02T04:39:34Z,4007169949,141,69.8,4007169951,212,13.7,4007440363,178,,4007169945,56,Center,4007169947,140,56.2,4007169953,213,4.0,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947089,513,1,1,46,23,2b3mar72yy8d6uvat1ka6tn3r,1,56.5,64.6,2023-02-01T20:46:27.482Z,2023-02-02T04:39:34Z,4007170009,212,13.8,4007170011,213,4.7,4007170007,141,44.3,4007170005,140,56.2,4007440401,178,,4007170003,56,Center,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947121,514,1,1,46,26,2b3mar72yy8d6uvat1ka6tn3r,1,56.7,38.9,2023-02-01T20:46:29.851Z,2023-02-02T04:39:33Z,4007170187,212,22.6,4007170181,56,Right,4007170183,140,67.5,4007170185,141,10.1,4007440485,178,,4007170189,213,5.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503004503,1154,83,1,46,30,2cjpmotqo8phcqfpgo9xf4gel,1,32,80.2,2023-02-01T20:46:33.743Z,2023-02-02T04:39:31Z,4007481035,399,223760,,,,,,,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947123,515,1,1,46,32,2b3mar72yy8d6uvat1ka6tn3r,1,67.6,18.3,2023-02-01T20:46:35.625Z,2023-02-02T04:39:29Z,4007170207,213,5.1,4007170199,56,Right,4007170201,140,71.3,4007170203,141,5.9,4007170205,212,9.3,4007440539,178,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947163,516,1,1,46,37,2b3mar72yy8d6uvat1ka6tn3r,1,70,23.7,2023-02-01T20:46:40.699Z,2023-02-02T04:39:27Z,4007440591,178,,4007170385,212,12.2,4007170383,141,32.5,4007170379,56,Center,4007170387,213,0.5,4007170381,140,80.1,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947191,289,45,1,46,38,2cjpmotqo8phcqfpgo9xf4gel,0,19.9,69.5,2023-02-01T20:46:41.773Z,2023-02-02T04:39:26Z,4007170569,233,517,4007170509,56,Back,4007170513,285,,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947171,517,3,1,46,38,2b3mar72yy8d6uvat1ka6tn3r,1,80.1,30.5,2023-02-01T20:46:41.773Z,2023-02-02T04:39:25Z,4007440715,178,,4007387599,464,,4007170427,56,Center,4007170529,233,289,4007170429,286,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947175,518,50,1,46,38,2b3mar72yy8d6uvat1ka6tn3r,1,81.8,31.7,2023-02-01T20:46:42.534Z,2023-02-02T04:39:25Z,4007170637,233,290,4007170443,56,Center,4007170445,286,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947211,290,7,1,46,39,2cjpmotqo8phcqfpgo9xf4gel,1,18.2,68.3,2023-02-01T20:46:43.309Z,2023-02-02T04:39:24Z,4007440849,178,,4007170617,56,Back,4007387615,384,,4007170619,285,,4007170627,233,518,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502947215,291,49,1,46,40,2cjpmotqo8phcqfpgo9xf4gel,1,20.5,58.7,2023-02-01T20:46:44.120Z,2023-02-02T04:39:24Z,,,,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
