id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value,qualifier/19/value
2512713861,91,1,1,8,50,9bxav814mkuhueiyivyive82d,1,84.8,0,2023-02-26T12:08:57.459Z,2023-02-27T06:20:25Z,4058596335,212,8.9,4058596333,141,11.4,4058596331,140,84.6,4058596327,107,,4058596337,213,1.6,4058596329,56,Right,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713893,92,1,1,8,52,9bxav814mkuhueiyivyive82d,1,83.1,8.7,2023-02-26T12:08:59.263Z,2023-02-27T06:20:24Z,4058596495,141,2.5,4058596491,56,Right,4061044695,178,,4058596499,213,5.6,4058596493,140,87.9,4058596497,212,6.6,,,,,,,b187awt0wdxh20fx1rn5vgewa,S. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713909,93,1,1,8,56,9bxav814mkuhueiyivyive82d,1,88.1,5.5,2023-02-26T12:09:02.957Z,2023-02-27T06:20:22Z,4058596617,212,18.4,4058596615,141,8.5,4058596619,213,3.0,4061044819,178,,4058596613,140,70.7,4058596611,56,Right,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713945,94,1,1,8,58,9bxav814mkuhueiyivyive82d,1,67.9,9.8,2023-02-26T12:09:05.443Z,2023-02-27T06:20:21Z,4058596815,56,Center,4058596823,213,1.8,4058596821,212,27.1,4061044933,178,,4058596819,141,48.2,4058596817,140,61.1,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713957,95,1,1,9,2,9bxav814mkuhueiyivyive82d,1,60.1,58.8,2023-02-26T12:09:09.704Z,2023-02-27T06:20:20Z,4058596895,141,62.4,4061045037,178,,4058596891,56,Center,4058596899,213,0.1,4058596897,212,18.5,4058596893,140,77.6,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713961,96,1,1,9,3,9bxav814mkuhueiyivyive82d,0,74.4,61.5,2023-02-26T12:09:10.812Z,2023-02-27T06:20:19Z,4058596909,212,2.6,4058596945,156,,4058596903,56,Center,4058596905,140,72.0,4058596911,213,2.9,4061045187,178,,4058596907,141,62.4,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713975,90,49,1,9,4,70nn27vgkt6l48lvv5e66q7ww,1,27.9,38.3,2023-02-26T12:09:11.306Z,2023-02-27T06:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714025,91,3,1,9,8,70nn27vgkt6l48lvv5e66q7ww,1,35.6,61,2023-02-26T12:09:15.550Z,2023-02-27T06:20:15Z,4058597271,56,Back,4058597315,233,97,4061306281,286,,4061045489,178,,4060025365,465,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714019,97,45,1,9,8,9bxav814mkuhueiyivyive82d,0,64.4,39,2023-02-26T12:09:15.550Z,2023-02-27T06:20:16Z,4058597333,233,91,4058597239,56,Center,4061306283,285,,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512991313,962,3,1,9,8,70nn27vgkt6l48lvv5e66q7ww,0,35.6,61,2023-02-26T12:09:15.579Z,2023-02-27T06:20:15Z,4060027791,56,Back,4060027797,467,46vm60m1v8o9t0aesa0bpr42y,4060027793,286,,4060027795,465,,4061046385,178,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714033,92,4,1,9,9,70nn27vgkt6l48lvv5e66q7ww,1,38.9,61.8,2023-02-26T12:09:16.905Z,2023-02-27T06:20:15Z,4058613811,294,,4058597307,56,Back,4058597309,152,,4058597475,233,98,4058597305,13,,4058597313,286,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714061,98,4,1,9,9,9bxav814mkuhueiyivyive82d,0,61.1,38.2,2023-02-26T12:09:16.906Z,2023-02-27T06:20:14Z,4058597451,294,,4058597479,233,92,4058597453,56,Center,4058597455,152,,4061046677,178,,4058597457,285,,4058597449,13,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714125,93,1,1,9,18,70nn27vgkt6l48lvv5e66q7ww,1,38.9,67.3,2023-02-26T12:09:25.637Z,2023-02-27T06:20:14Z,4058597777,56,Back,4058597785,213,4.5,4061046793,178,,4058597771,5,,4058597779,140,34.2,4058597775,152,,4058597781,141,35.0,4058597783,212,22.5,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714135,94,1,1,9,22,70nn27vgkt6l48lvv5e66q7ww,1,36.7,31.8,2023-02-26T12:09:29.369Z,2023-02-27T06:20:12Z,4058597847,212,5.3,4061046917,178,,4058597841,56,Back,4058597849,213,5.4,4058597843,140,40.1,4058597845,141,26.0,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714167,95,1,1,9,24,70nn27vgkt6l48lvv5e66q7ww,1,40.1,20.9,2023-02-26T12:09:31.260Z,2023-02-27T06:20:11Z,4061047063,178,,4058597987,140,46.1,4058597991,212,10.4,4058597993,213,5.4,4058597989,141,8.8,4058597985,56,Back,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714209,96,1,1,9,27,70nn27vgkt6l48lvv5e66q7ww,1,45.2,10.5,2023-02-26T12:09:34.259Z,2023-02-27T06:20:10Z,4058598129,141,44.1,4058598125,56,Back,4058598133,213,1.8,4061047155,178,,4058598131,212,23.6,4058598127,140,39.5,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714217,97,1,1,9,31,70nn27vgkt6l48lvv5e66q7ww,1,44.4,59.8,2023-02-26T12:09:38.762Z,2023-02-27T06:20:09Z,4058598177,56,Back,4061047209,178,,4058598185,213,1.8,4058598179,140,41.2,4058598181,141,85.1,4058598183,212,17.5,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714251,98,1,1,9,33,70nn27vgkt6l48lvv5e66q7ww,1,43,77.6,2023-02-26T12:09:40.615Z,2023-02-27T06:20:08Z,4058598339,141,37.7,4058598341,212,27.1,4058598337,140,42.7,4058598343,213,4.7,4061047325,178,,4058598335,56,Back,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714297,99,1,1,9,37,70nn27vgkt6l48lvv5e66q7ww,1,44.2,39.4,2023-02-26T12:09:44.108Z,2023-02-27T06:20:07Z,4058598585,141,45.3,4058598583,140,55.7,4058598589,213,0.3,4061047415,178,,4058598581,56,Center,4058598587,212,12.7,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714307,100,1,1,9,39,70nn27vgkt6l48lvv5e66q7ww,1,57.8,46.5,2023-02-26T12:09:46.383Z,2023-02-27T06:20:06Z,4058598643,213,0.0,4058598641,212,8.3,4058598637,140,65.7,4058598635,56,Center,4061047569,178,,4058598639,141,46.7,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714325,101,1,1,9,40,70nn27vgkt6l48lvv5e66q7ww,1,67.5,54,2023-02-26T12:09:47.138Z,2023-02-27T06:20:06Z,4058598759,156,,4058598739,155,,4058598747,212,26.5,4058598745,141,16.5,4061047607,178,,4058598741,56,Right,4058598749,213,4.4,4058598743,140,60.8,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714357,102,1,1,9,44,70nn27vgkt6l48lvv5e66q7ww,1,55.9,20.8,2023-02-26T12:09:51.415Z,2023-02-27T06:20:04Z,4058598967,212,9.3,4061047693,178,,4058598969,213,1.1,4058598963,140,60.2,4058598961,56,Center,4058598965,141,32.7,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714363,103,61,1,9,45,70nn27vgkt6l48lvv5e66q7ww,1,56.1,37.3,2023-02-26T12:09:52.670Z,2023-02-27T06:20:04Z,4058598993,56,Center,4061047889,178,,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714377,104,1,1,9,47,70nn27vgkt6l48lvv5e66q7ww,1,55.1,38.9,2023-02-26T12:09:54.323Z,2023-02-27T06:20:03Z,4058599045,56,Center,4058599049,141,38.3,4061048013,178,,4058599051,212,11.1,4058599053,213,6.2,4058599047,140,65.7,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714383,105,1,1,9,48,70nn27vgkt6l48lvv5e66q7ww,0,66.6,42.7,2023-02-26T12:09:55.099Z,2023-02-27T06:20:03Z,4058599077,56,Center,4061048143,178,,4058599085,213,5.0,4058599079,140,68.5,4058599081,141,33.0,4058599075,168,,4058599083,212,6.9,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714403,100,49,1,9,49,9bxav814mkuhueiyivyive82d,1,34,57.3,2023-02-26T12:09:56.268Z,2023-02-27T06:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714393,99,8,1,9,49,9bxav814mkuhueiyivyive82d,1,31.7,60.2,2023-02-26T12:09:56.293Z,2023-02-27T06:20:02Z,4061048339,178,,4058599117,56,Back,4060032485,384,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714413,101,1,1,9,50,9bxav814mkuhueiyivyive82d,1,30.4,59.9,2023-02-26T12:09:57.671Z,2023-02-27T06:20:01Z,4058599225,212,4.1,4058599223,141,63.9,4058599219,56,Back,4058599221,140,27.5,4058599227,213,2.4,4061048899,178,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714431,102,1,1,9,52,9bxav814mkuhueiyivyive82d,0,21.9,64.2,2023-02-26T12:09:59.588Z,2023-02-27T06:20:00Z,4058599307,212,27.6,4058599305,141,50.0,4061049013,178,,4058599301,56,Back,4058599303,140,46.5,4058599299,155,,4058599309,213,5.9,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714439,106,44,1,9,54,70nn27vgkt6l48lvv5e66q7ww,1,51.6,50.7,2023-02-26T12:10:01.809Z,2023-02-27T06:20:00Z,4058599327,286,,4058599353,233,103,4058599325,56,Center,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714435,103,44,1,9,54,9bxav814mkuhueiyivyive82d,0,48.4,49.3,2023-02-26T12:10:01.810Z,2023-02-27T06:19:59Z,4058599409,233,106,4058599319,285,,4058599317,56,Back,,,,,,,,,,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714441,107,61,1,9,54,70nn27vgkt6l48lvv5e66q7ww,1,51.8,51.7,2023-02-26T12:10:01.908Z,2023-02-27T06:19:59Z,4058599333,56,Center,4061049321,388,,4061049319,15,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513189607,1416,83,1,9,57,70nn27vgkt6l48lvv5e66q7ww,1,57.1,59.3,2023-02-26T12:10:04.239Z,2023-02-27T06:19:58Z,4061110647,399,503726,,,,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714505,104,1,1,9,59,9bxav814mkuhueiyivyive82d,1,40,30.2,2023-02-26T12:10:06.692Z,2023-02-27T06:19:56Z,4058599717,141,26.7,4061049503,178,,4058599711,56,Back,4058599719,212,15.5,4058599721,213,3.3,4058599713,140,25.4,,,,,,,1py4bk2ik16w8lil31bghq99m,M. Abline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714521,105,1,1,10,6,9bxav814mkuhueiyivyive82d,1,31.5,27.8,2023-02-26T12:10:13.393Z,2023-02-27T06:19:53Z,4058599831,56,Back,4058599839,213,2.3,4058599833,140,22.6,4061049663,178,,4058599835,141,42.2,4058599837,212,13.5,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714555,106,1,1,10,9,9bxav814mkuhueiyivyive82d,1,23.5,40.4,2023-02-26T12:10:16.002Z,2023-02-27T06:19:52Z,4058600035,140,24.4,4061049773,178,,4058600033,56,Back,4058600039,212,23.0,4058600041,213,1.5,4058600037,141,74.2,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714589,107,1,1,10,12,9bxav814mkuhueiyivyive82d,1,24.2,78.2,2023-02-26T12:10:19.161Z,2023-02-27T06:19:51Z,4058600245,140,38.2,4058600243,56,Back,4058600249,212,18.7,4058600251,213,0.7,4061049859,178,,4058600247,141,95.3,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714591,108,1,1,10,15,9bxav814mkuhueiyivyive82d,0,36.3,97.9,2023-02-26T12:10:22.151Z,2023-02-27T06:19:50Z,4058600267,213,6.0,4058600263,141,96.5,4058600261,140,39.7,4061049983,178,,4058600259,56,Back,4058600265,212,3.7,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714601,108,61,1,10,15,70nn27vgkt6l48lvv5e66q7ww,1,62.2,1.9,2023-02-26T12:10:22.291Z,2023-02-27T06:19:50Z,4061050085,178,,4058600313,56,Right,,,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513190769,1080,67,1,10,16,9bxav814mkuhueiyivyive82d,1,46.2,92.7,2023-02-26T12:10:23.491Z,2023-02-27T06:19:49Z,4061117133,233,1452,,,,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513190763,1452,67,1,10,16,70nn27vgkt6l48lvv5e66q7ww,0,53.8,7.3,2023-02-26T12:10:23.492Z,2023-02-27T06:19:49Z,4061117165,233,1080,,,,,,,,,,,,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714689,109,1,1,10,24,9bxav814mkuhueiyivyive82d,0,89.6,73.8,2023-02-26T12:10:31.242Z,2023-02-27T06:19:46Z,4060037277,224,,4058600707,56,Center,4058600713,212,2.4,4060037279,72,,4058600711,141,75.4,4060036819,2,,4061050257,178,,4058600709,140,91.6,5rh9yiue1qnabbwoyweyus5t6,S. Touré,4058600715,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715613,131,61,1,10,24,70nn27vgkt6l48lvv5e66q7ww,1,11,26.2,2023-02-26T12:10:31.272Z,2023-02-27T06:19:46Z,4061050395,178,,4058605313,56,Back,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714683,109,52,1,10,25,70nn27vgkt6l48lvv5e66q7ww,1,2.8,46.2,2023-02-26T12:10:32.451Z,2023-02-27T06:19:45Z,4060037451,377,,4061050555,178,,,,,,,,,,,,,,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714745,110,1,1,10,28,70nn27vgkt6l48lvv5e66q7ww,1,13.6,43,2023-02-26T12:10:35.262Z,2023-02-27T06:19:45Z,4058600977,212,28.0,4060040183,189,,4058600971,56,Back,4058600973,140,33.9,4058600979,213,5.6,4058600975,141,16.2,4058600969,123,,4061021745,178,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714761,111,1,1,10,31,70nn27vgkt6l48lvv5e66q7ww,1,26.8,16.5,2023-02-26T12:10:38.080Z,2023-02-27T06:19:44Z,4061021655,178,,4058601057,56,Center,4058601063,212,30.3,4058601061,141,32.0,4058601065,213,0.4,4058601059,140,53.9,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714769,112,1,1,10,33,70nn27vgkt6l48lvv5e66q7ww,1,53.8,30.7,2023-02-26T12:10:40.910Z,2023-02-27T06:19:42Z,4058601103,56,Right,4058601109,212,18.0,4061021921,178,,4058601111,213,5.6,4058601105,140,67.0,4058601107,141,13.9,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714793,113,2,1,10,35,70nn27vgkt6l48lvv5e66q7ww,1,66,9.5,2023-02-26T12:10:42.620Z,2023-02-27T06:19:42Z,4061022047,178,,4058601233,141,38.3,4058601229,56,Center,4058601227,7,466ev7tumk8flx0gz9d0h15d6,4058601231,140,78.5,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512714819,110,55,1,10,35,9bxav814mkuhueiyivyive82d,1,33.3,64.7,2023-02-26T12:10:42.621Z,2023-02-27T06:19:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715097,111,1,1,11,11,9bxav814mkuhueiyivyive82d,1,28.2,46.8,2023-02-26T12:11:18.658Z,2023-02-27T06:19:41Z,4058602601,241,,4058602609,212,17.8,4058602603,56,Back,4058602605,140,27.6,4058602611,213,1.6,4061022183,178,,4058602607,141,73.0,4058602599,5,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715115,112,1,1,11,14,9bxav814mkuhueiyivyive82d,1,30.1,71,2023-02-26T12:11:21.027Z,2023-02-27T06:19:40Z,4058602707,212,16.8,4061022451,178,,4058602701,56,Back,4058602703,140,33.7,4058602709,213,1.3,4058602705,141,95.1,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715139,113,1,1,11,16,9bxav814mkuhueiyivyive82d,1,34.9,99.9,2023-02-26T12:11:23.308Z,2023-02-27T06:19:39Z,4061022585,178,,4058602829,140,42.0,4058602835,213,6.0,4058602833,212,7.7,4058602831,141,96.8,4058602827,56,Back,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715145,114,1,1,11,17,9bxav814mkuhueiyivyive82d,0,44.1,98.8,2023-02-26T12:11:24.385Z,2023-02-27T06:19:39Z,4060332913,233,114,4060044121,286,,4060044119,236,,4058602859,212,2.5,4061022817,178,,4058602861,213,3.8,4058602857,141,96.5,4058602853,56,Back,512mx8ixg85cbefyan94g82y1,G. Mensah,4058602855,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715125,114,74,1,11,17,70nn27vgkt6l48lvv5e66q7ww,1,54,3.3,2023-02-26T12:11:24.501Z,2023-02-27T06:19:38Z,4060043899,285,,4061022987,178,,4060332937,233,114,4058602743,56,Right,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715169,115,49,1,11,20,70nn27vgkt6l48lvv5e66q7ww,1,67,4.3,2023-02-26T12:11:27.134Z,2023-02-27T06:19:38Z,,,,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715179,116,1,1,11,21,70nn27vgkt6l48lvv5e66q7ww,1,65.8,1.2,2023-02-26T12:11:28.141Z,2023-02-27T06:19:37Z,4058603035,213,1.7,4058603033,212,14.7,4061023637,178,,4058603027,56,Center,4058603031,141,22.6,4058603029,140,63.7,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715237,117,1,1,11,22,70nn27vgkt6l48lvv5e66q7ww,1,60.3,14,2023-02-26T12:11:29.723Z,2023-02-27T06:19:36Z,4058603297,213,6.1,4058603291,140,78.3,4061023773,178,,4058603293,141,8.1,4058603289,56,Right,4058603295,212,19.3,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715273,118,1,1,11,30,70nn27vgkt6l48lvv5e66q7ww,1,84.5,8.7,2023-02-26T12:11:37.540Z,2023-02-27T06:19:32Z,4058603459,56,Right,4058603465,212,15.8,4058603463,141,6.6,4058603461,140,69.5,4061023859,178,,4058603467,213,3.2,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715315,119,1,1,11,32,70nn27vgkt6l48lvv5e66q7ww,1,72.7,6.5,2023-02-26T12:11:39.149Z,2023-02-27T06:19:31Z,4058603657,56,Center,4058603665,213,2.1,4058603659,140,66.6,4058603661,141,21.7,4061024175,178,,4058603663,212,12.2,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715347,120,1,1,11,36,70nn27vgkt6l48lvv5e66q7ww,1,65.9,34.1,2023-02-26T12:11:43.741Z,2023-02-27T06:19:30Z,4058603861,213,1.3,4058603855,140,75.2,4058603863,1,,4058603859,212,36.2,4058603853,56,Left,4058603857,141,85.3,4061024321,178,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715351,121,1,1,11,41,70nn27vgkt6l48lvv5e66q7ww,0,78.6,88.7,2023-02-26T12:11:47.950Z,2023-02-27T06:19:29Z,4060047015,72,,4061024399,178,,4058603879,141,85.5,4058604675,233,115,4058604673,236,,4060047013,224,,4058603871,2,,4058603873,155,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,4058603875,56,Left,4058603881,212,2.2,4058604679,286,,4058603883,213,4.7,4058603877,140,,,,,,,,,,,,,,78.5,,,,,,,,,,,,,
2512715377,115,12,1,11,41,9bxav814mkuhueiyivyive82d,1,20.2,13.1,2023-02-26T12:11:48.060Z,2023-02-27T06:19:28Z,4058604725,233,121,4058604001,56,Back,4061024479,178,,4058603997,185,,,,,,,,,,,,,,b187awt0wdxh20fx1rn5vgewa,S. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715363,122,1,1,11,43,70nn27vgkt6l48lvv5e66q7ww,0,76.8,92.5,2023-02-26T12:11:49.984Z,2023-02-27T06:19:28Z,4061024587,178,,4058603935,141,80.5,4058603939,213,5.2,4058603937,212,9.3,4058603933,140,81.0,4058603931,56,Left,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512715393,116,49,1,11,44,9bxav814mkuhueiyivyive82d,1,19.4,21.2,2023-02-26T12:11:51.017Z,2023-02-27T06:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
