id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist
2493740405,261,1,1,37,24,17o35s8assv3kamxowzz77k4r,1,14.8,59.1,2022-12-28T18:37:43.439Z,2022-12-29T08:15:15Z,3958768957,140,19.5,3959117353,178,,3958768955,56,Back,3958768959,141,83.2,3958768961,212,17.1,3958768963,213,1.3,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740413,262,1,1,37,30,17o35s8assv3kamxowzz77k4r,1,15.7,98,2022-12-28T18:37:49.863Z,2022-12-29T08:15:13Z,3958768999,140,12.0,3958768997,56,Back,3958769003,212,10.2,3959117387,178,,3958769001,141,84.1,3958769005,213,4.3,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740435,263,1,1,37,34,17o35s8assv3kamxowzz77k4r,1,13.8,95.8,2022-12-28T18:37:53.375Z,2022-12-29T08:15:12Z,3958769105,140,36.0,3958769109,212,23.5,3958769111,213,6.2,3959117411,178,,3958769107,141,91.4,3958769103,56,Back,3958769101,155,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493810587,965,67,1,37,36,17o35s8assv3kamxowzz77k4r,1,40.3,91.2,2022-12-28T18:37:55.907Z,2022-12-29T08:15:11Z,3959142227,233,1277,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493810585,1277,67,1,37,36,be2k34rut1lz79jxenabttqlc,0,59.7,8.8,2022-12-28T18:37:55.908Z,2022-12-29T08:15:11Z,3959142235,233,965,,,,,,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740437,264,4,1,37,37,17o35s8assv3kamxowzz77k4r,1,40.6,91.4,2022-12-28T18:37:57.164Z,2022-12-29T08:15:10Z,3958769117,295,,3958769121,152,,3958769123,286,,3958769115,13,,3958769119,56,Back,3958769125,233,405,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740433,405,4,1,37,37,be2k34rut1lz79jxenabttqlc,0,59.4,8.6,2022-12-28T18:37:57.165Z,2022-12-29T08:15:10Z,3959117477,178,,3958769099,285,,3958769095,56,Right,3958769093,295,,3958769097,152,,3958769147,233,264,3958769091,13,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740473,265,1,1,37,52,17o35s8assv3kamxowzz77k4r,1,41.9,88,2022-12-28T18:38:12.035Z,2022-12-29T08:15:09Z,3958769321,5,,3958769323,152,,3958769327,140,46.7,3958769329,141,93.8,3958769325,56,Back,3958769333,213,0.7,3958769331,212,6.4,3959117539,178,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740491,266,1,1,37,56,17o35s8assv3kamxowzz77k4r,1,54.2,96.6,2022-12-28T18:38:15.873Z,2022-12-29T08:15:07Z,3958769419,212,10.2,3959117581,178,,3958769415,140,63.9,3958769413,56,Left,3958769421,213,0.0,3958769417,141,96.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740493,267,4,1,37,58,17o35s8assv3kamxowzz77k4r,1,61.1,98.4,2022-12-28T18:38:17.557Z,2022-12-29T08:15:06Z,3958769425,13,,3958769429,152,,3958769471,233,406,3958769433,286,,3958769427,56,Left,3958769431,265,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740501,406,4,1,37,58,be2k34rut1lz79jxenabttqlc,0,38.9,1.6,2022-12-28T18:38:17.558Z,2022-12-29T08:15:05Z,3958769475,233,267,3959117695,178,,3958769465,152,,3958769469,285,,3958769467,265,,3958769463,56,Back,3958769461,13,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740545,268,1,1,38,16,17o35s8assv3kamxowzz77k4r,1,63.4,97.8,2022-12-28T18:38:35.669Z,2022-12-29T08:15:05Z,3958769673,213,3.5,3958769671,212,26.0,3958769669,141,85.6,3958769665,56,Back,3959117933,178,,3958769681,189,,3958769667,140,39.9,3958769663,152,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,3958769661,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740549,269,1,1,38,19,17o35s8assv3kamxowzz77k4r,1,41.5,93.6,2022-12-28T18:38:38.640Z,2022-12-29T08:15:05Z,3958769699,56,Center,3959117991,178,,3958769705,212,23.7,3958769703,141,64.3,3958769707,213,5.3,3958769701,140,53.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740563,270,1,1,38,20,17o35s8assv3kamxowzz77k4r,1,52.1,66.7,2022-12-28T18:38:39.870Z,2022-12-29T08:15:04Z,3958769761,141,70.8,3958769757,56,Back,3958769763,212,6.9,3959118039,178,,3958769765,213,2.7,3958769759,140,46.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740565,271,2,1,38,21,17o35s8assv3kamxowzz77k4r,1,47.2,73,2022-12-28T18:38:40.738Z,2022-12-29T08:15:04Z,3958769833,7,4elohf5kyq6i1jmywfuzhh2ol,3958769777,140,69.5,3959118081,178,,3958769775,56,Center,3958769779,141,70.7,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740605,407,55,1,38,21,be2k34rut1lz79jxenabttqlc,1,37.2,16.2,2022-12-28T18:38:40.739Z,2022-12-29T08:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740691,408,1,1,38,47,be2k34rut1lz79jxenabttqlc,1,28.1,49.1,2022-12-28T18:39:07.099Z,2022-12-29T08:15:03Z,3958770393,212,14.1,3958770391,141,46.6,3958770395,213,3.3,3959118169,178,,3958770387,56,Back,3958770383,5,,3958770389,140,14.8,3958770385,241,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740703,409,1,1,38,56,be2k34rut1lz79jxenabttqlc,1,21.5,49.2,2022-12-28T18:39:15.942Z,2022-12-29T08:15:00Z,3958770459,56,Back,3958770469,213,5.1,3959118221,178,,3958770463,141,26.2,3958770467,212,17.2,3958770461,140,28.3,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740823,415,61,1,38,58,be2k34rut1lz79jxenabttqlc,0,31.5,18.4,2022-12-28T18:39:17.656Z,2022-12-29T08:15:00Z,3959118261,178,,3958770989,56,Back,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493811301,972,43,1,39,0,17o35s8assv3kamxowzz77k4r,1,0,0,2022-12-28T18:39:19.352Z,2022-12-29T04:12:46Z,3959171039,144,67,3959143815,233,1285,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493811299,1285,43,1,39,0,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T18:39:19.353Z,2022-12-29T04:12:46Z,3959143827,233,972,3959171041,144,67,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740711,272,3,1,39,0,17o35s8assv3kamxowzz77k4r,0,73.7,69.1,2022-12-28T18:39:19.391Z,2022-12-29T08:14:59Z,3958770491,286,,3959118527,178,,3958771055,233,410,3959040637,464,,3958770489,56,Center,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740707,410,7,1,39,0,be2k34rut1lz79jxenabttqlc,1,26.3,30.9,2022-12-28T18:39:19.462Z,2022-12-29T08:14:58Z,3958770475,56,Back,3958771051,233,272,3959040699,384,,3958770477,285,,3959118571,178,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493811613,974,83,1,39,2,17o35s8assv3kamxowzz77k4r,1,71.3,63.4,2022-12-28T18:39:22.002Z,2022-12-29T08:14:57Z,3959144499,399,55948,,,,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493811485,973,43,1,39,3,17o35s8assv3kamxowzz77k4r,1,0,0,2022-12-28T18:39:23.141Z,2022-12-29T02:22:41Z,3959144517,144,83,3959144217,399,55948,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740733,411,1,1,39,6,be2k34rut1lz79jxenabttqlc,1,26.1,31.5,2022-12-28T18:39:25.172Z,2022-12-29T08:14:55Z,3958770551,140,10.9,3958770557,213,2.8,3958770553,141,40.7,3958770555,212,17.1,3958770549,56,Back,3959118607,178,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740739,412,1,1,39,7,be2k34rut1lz79jxenabttqlc,1,14.7,36.7,2022-12-28T18:39:26.998Z,2022-12-29T08:14:54Z,3959118647,178,,3958770599,56,Back,3958770605,212,23.2,3958770607,213,2.1,3958770603,141,66.1,3958770601,140,3.5,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740741,413,1,1,39,11,be2k34rut1lz79jxenabttqlc,0,3,63.9,2022-12-28T18:39:30.178Z,2022-12-29T08:14:54Z,3959118689,178,,3958770625,141,80.5,3958770629,212,42.4,3958770619,56,Back,3958770623,140,41.9,3958770617,157,,3958770631,213,0.3,3958770633,1,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740743,273,49,1,39,13,17o35s8assv3kamxowzz77k4r,1,56.3,19.3,2022-12-28T18:39:32.383Z,2022-12-29T08:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740751,274,1,1,39,14,17o35s8assv3kamxowzz77k4r,1,52.8,8.9,2022-12-28T18:39:33.960Z,2022-12-29T08:14:52Z,3958770679,212,11.9,3958770675,140,64.1,3959118811,178,,3958770677,141,8.3,3958770681,213,6.2,3958770673,56,Right,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740761,275,1,1,39,17,17o35s8assv3kamxowzz77k4r,1,61.8,5.2,2022-12-28T18:39:36.683Z,2022-12-29T08:14:51Z,3958770711,212,7.8,3958770709,141,13.2,3958770705,56,Right,3958770713,213,0.8,3959118841,178,,3958770707,140,67.1,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740763,276,4,1,39,18,17o35s8assv3kamxowzz77k4r,1,67.8,13.5,2022-12-28T18:39:37.328Z,2022-12-29T08:14:50Z,3958770723,265,,3958770717,13,,3958770721,152,,3958770725,286,,3958770719,56,Right,3958770737,233,414,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740765,414,4,1,39,18,be2k34rut1lz79jxenabttqlc,0,32.2,86.5,2022-12-28T18:39:37.329Z,2022-12-29T08:14:50Z,3958770741,233,276,3958770729,56,Back,3959118903,178,,3958770727,13,,3958770735,285,,3958770733,265,,3958770731,152,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740895,277,1,1,40,2,17o35s8assv3kamxowzz77k4r,1,66.9,18.5,2022-12-28T18:40:21.279Z,2022-12-29T08:14:49Z,3958771361,141,69.4,3958771367,1,,3958771363,212,43.6,3958771365,213,0.9,3958771351,5,,3958771353,155,,3958771357,56,Center,3959118931,178,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,3958771355,152,,3958771359,140,,,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740897,278,1,1,40,4,17o35s8assv3kamxowzz77k4r,0,91.4,74.4,2022-12-28T18:40:23.869Z,2022-12-29T08:14:49Z,3958771379,212,12.1,3958771375,140,90.8,3958771371,3,,3958771373,56,Center,3958771377,141,56.7,3958771381,213,4.7,3959118993,178,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740907,416,12,1,40,5,be2k34rut1lz79jxenabttqlc,1,8.2,43.5,2022-12-28T18:40:24.784Z,2022-12-29T08:14:49Z,3958771411,56,Back,3958771413,140,25.0,3958771421,15,,3958771417,212,25.8,3959119063,388,,3958771415,141,15.8,3958771419,213,5.5,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740913,279,3,1,40,8,17o35s8assv3kamxowzz77k4r,0,77.5,89.5,2022-12-28T18:40:27.456Z,2022-12-29T06:53:45Z,3959119193,15,,3958771441,286,,3959119191,388,,3958771439,56,Left,3959041887,465,,3959054295,233,417,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740917,417,7,1,40,9,be2k34rut1lz79jxenabttqlc,1,22.5,10.5,2022-12-28T18:40:28.626Z,2022-12-29T06:53:46Z,3958771447,167,,3958771449,56,Back,3959041911,385,,3958771451,285,,3958771487,233,279,3959119219,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740927,280,5,1,40,10,17o35s8assv3kamxowzz77k4r,1,81.5,101.4,2022-12-28T18:40:29.405Z,2022-12-29T01:31:36Z,3958771497,347,,3958771495,56,Left,3958771507,233,418,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740923,418,5,1,40,10,be2k34rut1lz79jxenabttqlc,0,18.5,-1.4,2022-12-28T18:40:29.405Z,2022-12-29T01:31:36Z,3958771469,56,Back,3958771471,347,,3958771517,233,280,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740959,281,1,1,40,27,17o35s8assv3kamxowzz77k4r,1,82.3,100,2022-12-28T18:40:46.652Z,2022-12-29T08:14:48Z,3958771673,107,,3958771677,140,85.3,3958771681,212,9.1,3958771683,213,5.1,3958771675,56,Left,3958771679,141,89.1,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740963,282,1,1,40,28,17o35s8assv3kamxowzz77k4r,1,87.3,87.3,2022-12-28T18:40:47.544Z,2022-12-29T08:14:48Z,3958771703,156,,3958771693,140,84.5,3958771697,212,5.0,3958771691,56,Left,3959119383,388,,3958771699,213,2.2,3958771695,141,93.3,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740965,283,1,1,40,29,17o35s8assv3kamxowzz77k4r,0,82.3,98.8,2022-12-28T18:40:48.461Z,2022-12-29T08:14:47Z,3958771711,140,87.8,3958771705,2,,3958771709,56,Center,3958771717,213,4.9,3958771713,141,60.6,3959119439,178,,3959042255,72,,3959042253,224,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,3958771707,155,,3958771715,212,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740969,419,12,1,40,30,be2k34rut1lz79jxenabttqlc,1,12.1,39.2,2022-12-28T18:40:49.873Z,2022-12-29T08:14:47Z,3958771745,167,,3959119501,178,,3958771731,56,Back,3958771737,212,29.5,3958771733,140,21.6,3958771735,141,0.0,3958771739,213,5.1,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740995,284,5,1,40,33,17o35s8assv3kamxowzz77k4r,1,80.6,101.4,2022-12-28T18:40:52.684Z,2022-12-29T01:32:03Z,3958771885,56,Left,3958771887,347,,3958771893,233,420,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493740971,420,5,1,40,33,be2k34rut1lz79jxenabttqlc,0,19.4,-1.4,2022-12-28T18:40:52.684Z,2022-12-29T01:32:03Z,3958771743,347,,3958771741,56,Back,3958771897,233,284,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741001,285,1,1,40,41,17o35s8assv3kamxowzz77k4r,1,73.5,100,2022-12-28T18:41:01.115Z,2022-12-29T08:14:46Z,3958771923,213,6.0,3958771913,107,,3958771921,212,21.3,3958771917,140,92.8,3959243319,1,,3958771915,56,Left,3958771919,141,91.4,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741005,286,3,1,40,44,17o35s8assv3kamxowzz77k4r,0,92.3,93.7,2022-12-28T18:41:04.143Z,2022-12-29T08:14:45Z,3958771941,56,Left,3958771943,286,,3959042449,465,,3959119659,178,,3958771973,233,421,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741007,421,7,1,40,45,be2k34rut1lz79jxenabttqlc,0,7.7,6.3,2022-12-28T18:41:04.316Z,2022-12-29T08:14:45Z,3959119707,178,,3958771947,285,,3959042509,385,,3958771963,233,286,3958771945,56,Back,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741009,287,61,1,40,45,17o35s8assv3kamxowzz77k4r,1,92.5,96.5,2022-12-28T18:41:04.627Z,2022-12-29T08:14:44Z,3958771949,56,Left,3959119753,178,,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741015,288,5,1,40,45,17o35s8assv3kamxowzz77k4r,0,93.2,101.4,2022-12-28T18:41:05.018Z,2022-12-29T01:32:32Z,3958771977,347,,3958771975,56,Left,3958771999,233,422,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741017,422,5,1,40,45,be2k34rut1lz79jxenabttqlc,1,6.8,-1.4,2022-12-28T18:41:05.018Z,2022-12-29T01:32:32Z,3958771981,347,,3958771979,56,Back,3958771995,233,288,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741091,423,1,1,41,3,be2k34rut1lz79jxenabttqlc,0,8.3,0,2022-12-28T18:41:22.332Z,2022-12-29T08:14:44Z,3958772291,213,0.3,3958772289,212,14.1,3958772285,140,21.2,3958772283,56,Back,3958772287,141,4.1,3958772281,107,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741087,289,44,1,41,4,17o35s8assv3kamxowzz77k4r,1,71.4,93.9,2022-12-28T18:41:24.069Z,2022-12-29T08:14:44Z,3958772257,56,Left,3958772259,286,,3958772321,233,424,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741097,424,44,1,41,4,be2k34rut1lz79jxenabttqlc,0,28.6,6.1,2022-12-28T18:41:24.070Z,2022-12-29T08:14:43Z,3958772317,285,,3958772325,233,289,3958772315,56,Back,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741095,290,1,1,41,4,17o35s8assv3kamxowzz77k4r,1,71.5,93.1,2022-12-28T18:41:24.079Z,2022-12-29T08:14:43Z,3959119931,388,,3958772303,56,Left,3958772307,141,88.1,3958772301,3,,3958772309,212,7.3,3958772305,140,77.7,3958772311,213,5.8,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741099,291,61,1,41,5,17o35s8assv3kamxowzz77k4r,1,72.6,91.6,2022-12-28T18:41:24.330Z,2022-12-29T08:14:42Z,3958772319,56,Left,3959120549,178,,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493812313,981,43,1,41,6,17o35s8assv3kamxowzz77k4r,1,0,0,2022-12-28T18:41:25.659Z,2022-12-29T04:15:29Z,3959146033,233,1293,3959171919,144,67,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493812307,1293,43,1,41,6,be2k34rut1lz79jxenabttqlc,1,0,0,2022-12-28T18:41:25.660Z,2022-12-29T04:15:28Z,3959146041,233,981,3959171917,144,67,,,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741101,292,61,1,41,6,17o35s8assv3kamxowzz77k4r,0,76.7,94.4,2022-12-28T18:41:25.700Z,2022-12-29T08:14:42Z,3959120685,178,,3958772329,56,Left,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741107,425,1,1,41,7,be2k34rut1lz79jxenabttqlc,0,17.5,8.7,2022-12-28T18:41:26.938Z,2022-12-29T08:14:41Z,3959120743,178,,3958772357,56,Back,3958772363,212,29.3,3958772361,141,21.0,3958772365,213,0.3,3958772359,140,44.2,3958772355,155,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741125,293,44,1,41,10,17o35s8assv3kamxowzz77k4r,1,59.8,75.8,2022-12-28T18:41:29.575Z,2022-12-29T08:14:41Z,3958772459,286,,3958772477,233,426,3958772457,56,Center,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741113,426,44,1,41,10,be2k34rut1lz79jxenabttqlc,0,40.2,24.2,2022-12-28T18:41:29.576Z,2022-12-29T08:14:40Z,3958772405,285,,3958772403,56,Back,3958772481,233,293,,,,,,,,,,,,,,,,1zx0huwj0czivtoq6kvfb5roq,A. Virginius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741127,294,1,1,41,10,17o35s8assv3kamxowzz77k4r,0,59.8,75.6,2022-12-28T18:41:29.622Z,2022-12-29T08:14:40Z,3958772467,56,Center,3959120827,388,,3958772469,140,62.0,3958772465,3,,3958772471,141,70.2,3958772473,212,4.3,3958772475,213,5.3,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741131,295,4,1,41,10,17o35s8assv3kamxowzz77k4r,1,59.7,75.3,2022-12-28T18:41:29.759Z,2022-12-29T08:14:39Z,3958772629,233,427,3958772499,10,,3958772503,152,,3958772501,56,Center,3958772505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741155,427,4,1,41,10,be2k34rut1lz79jxenabttqlc,0,40.3,24.7,2022-12-28T18:41:29.760Z,2022-12-29T08:14:39Z,3958772615,285,,3958772611,56,Back,3958772609,10,,3958772613,152,,3959120937,178,,3958772633,233,295,,,,,,,1zx0huwj0czivtoq6kvfb5roq,A. Virginius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741185,296,1,1,41,29,17o35s8assv3kamxowzz77k4r,1,55.2,85.7,2022-12-28T18:41:48.808Z,2022-12-29T08:14:38Z,3958772737,5,,3958772739,152,,3959120985,178,,3958772749,213,3.9,3958772745,141,57.5,3958772741,56,Back,3958772747,212,28.1,3958772743,140,35.6,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493741195,297,1,1,41,32,17o35s8assv3kamxowzz77k4r,1,36.3,54.7,2022-12-28T18:41:51.903Z,2022-12-29T08:14:38Z,3958772791,212,16.7,3958772793,213,4.9,3959121007,178,,3958772787,140,38.6,3958772789,141,30.4,3958772785,56,Back,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
