id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value
2534720811,407,8,1,44,51,4t4hod56fsj7utpjdor8so5q6,1,44.6,31.6,2023-04-16T15:49:27.454Z,2023-04-17T00:50:57Z,4196653167,385,,4197242125,178,,4196028941,56,Back,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534955987,1530,67,1,44,52,4t4hod56fsj7utpjdor8so5q6,1,43.5,42.4,2023-04-16T15:49:28.690Z,2023-04-17T00:50:56Z,4197311135,233,1802,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534955985,1802,67,1,44,52,70nn27vgkt6l48lvv5e66q7ww,0,56.5,57.6,2023-04-16T15:49:28.691Z,2023-04-17T00:50:56Z,4197311147,233,1530,,,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720167,392,1,1,44,52,4t4hod56fsj7utpjdor8so5q6,1,44.1,41,2023-04-16T15:49:28.695Z,2023-04-17T00:50:56Z,4196025655,213,0.5,4196025653,212,21.3,4197242325,178,,4196025647,56,Center,4196025649,140,62.0,4196025651,141,55.8,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720177,393,1,1,44,54,4t4hod56fsj7utpjdor8so5q6,0,58.6,52.7,2023-04-16T15:49:29.757Z,2023-04-17T00:50:55Z,4197242447,178,,4196025711,141,59.4,4196025709,140,56.1,4196025713,212,5.3,4196025705,56,Center,4196025715,213,2.1,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534956127,1808,67,1,44,54,70nn27vgkt6l48lvv5e66q7ww,1,45.8,40.4,2023-04-16T15:49:30.557Z,2023-04-17T00:50:55Z,4197311947,233,1531,,,,,,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534956123,1531,67,1,44,54,4t4hod56fsj7utpjdor8so5q6,0,54.2,59.6,2023-04-16T15:49:30.558Z,2023-04-17T00:50:55Z,4197311979,233,1808,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720165,421,8,1,44,54,70nn27vgkt6l48lvv5e66q7ww,1,44.7,41.9,2023-04-16T15:49:30.569Z,2023-04-17T00:50:54Z,4196025641,56,Back,4196655623,385,,4197242655,178,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720221,394,1,1,44,57,4t4hod56fsj7utpjdor8so5q6,1,40.1,58.9,2023-04-16T15:49:33.681Z,2023-04-17T00:50:54Z,4196025997,212,4.9,4196026001,213,5.6,4196025991,140,43.6,4197242847,178,,4196025993,141,54.2,4196025989,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720239,395,1,1,44,58,4t4hod56fsj7utpjdor8so5q6,1,43.6,54.3,2023-04-16T15:49:34.634Z,2023-04-17T00:50:53Z,4196026071,213,2.2,4196026067,141,62.3,4196026069,212,6.6,4196026063,56,Back,4197242969,178,,4196026065,140,40.0,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720249,396,1,1,44,59,4t4hod56fsj7utpjdor8so5q6,1,40.9,62.7,2023-04-16T15:49:35.511Z,2023-04-17T00:50:53Z,4196026127,140,42.6,4197243011,178,,4196026129,141,57.3,4196026133,213,5.2,4196026125,56,Back,4196026131,212,4.1,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720259,397,1,1,45,0,4t4hod56fsj7utpjdor8so5q6,1,42.5,57.5,2023-04-16T15:49:36.583Z,2023-04-17T00:50:53Z,4197243249,178,,4196026155,212,3.4,4196026157,213,2.1,4196026153,141,61.8,4196026149,56,Back,4196026151,140,40.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721763,429,70,1,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T15:49:36.592Z,2023-04-16T15:51:17Z,4196033619,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720319,398,1,1,45,2,4t4hod56fsj7utpjdor8so5q6,1,40.7,65.8,2023-04-16T15:49:37.845Z,2023-04-17T00:50:52Z,4196026489,140,54.4,4196026493,212,14.4,4197243383,178,,4196026495,213,6.3,4196026487,56,Center,4196026491,141,65.1,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720399,399,1,1,45,4,4t4hod56fsj7utpjdor8so5q6,1,51,62.4,2023-04-16T15:49:40.196Z,2023-04-17T00:50:51Z,4196026921,56,Back,4196026929,141,50.1,4196026933,213,3.6,4196026925,140,36.1,4196026931,212,17.7,4197243611,178,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720415,400,1,1,45,6,4t4hod56fsj7utpjdor8so5q6,1,36.4,54.2,2023-04-16T15:49:42.655Z,2023-04-17T00:50:50Z,4196027007,213,4.5,4196027001,140,33.6,4196026999,56,Back,4196027005,212,15.2,4196027003,141,32.2,4197243809,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720437,401,1,1,45,8,4t4hod56fsj7utpjdor8so5q6,1,34.3,37.2,2023-04-16T15:49:44.009Z,2023-04-17T00:50:50Z,4196027095,56,Back,4196027101,212,3.5,4196027099,141,42.2,4196027097,140,33.4,4197243941,178,,4196027103,213,1.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720463,402,1,1,45,9,4t4hod56fsj7utpjdor8so5q6,1,33,48.2,2023-04-16T15:49:45.203Z,2023-04-17T00:50:50Z,4196027217,56,Back,4196027225,213,4.8,4196027223,212,10.8,4196027219,140,33.6,4197244109,178,,4196027221,141,32.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720519,403,1,1,45,10,4t4hod56fsj7utpjdor8so5q6,1,33.4,40.7,2023-04-16T15:49:46.540Z,2023-04-17T00:50:49Z,4196027475,56,Back,4197244241,178,,4196027481,212,3.9,4196027479,141,46.4,4196027477,140,33.7,4196027483,213,1.5,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534731227,431,1,1,45,12,4t4hod56fsj7utpjdor8so5q6,1,32.3,49.8,2023-04-16T15:49:48.290Z,2023-04-17T00:50:49Z,4196082753,141,82.0,4197244369,178,,4196082757,212,22.0,4196082749,140,34.0,4196082747,56,Back,4196082759,213,1.5,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720523,404,1,1,45,15,4t4hod56fsj7utpjdor8so5q6,1,34.5,80.9,2023-04-16T15:49:50.824Z,2023-04-17T00:50:48Z,4197244569,178,,4196027521,212,26.6,4196027515,56,Center,4196027519,141,56.5,4196027523,213,5.6,4196027517,140,54.3,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720621,405,1,1,45,21,4t4hod56fsj7utpjdor8so5q6,0,75.7,44.1,2023-04-16T15:49:56.755Z,2023-04-17T00:50:46Z,4196027985,140,100.0,4196027991,212,37.9,4196027983,56,Left,4196027993,213,0.8,4197244661,178,,4196027995,1,,4196027987,141,83.5,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720627,406,5,1,45,25,4t4hod56fsj7utpjdor8so5q6,0,101.2,79.5,2023-04-16T15:50:01.428Z,2023-04-16T21:44:01Z,4196028011,346,,4196028009,56,Left,4196028059,233,422,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720619,422,5,1,45,25,70nn27vgkt6l48lvv5e66q7ww,1,-1.2,20.5,2023-04-16T15:50:01.428Z,2023-04-16T21:44:02Z,4196027979,56,Back,4196028045,233,406,4196027981,346,,,,,,,,,,,,,,,,,31ur1f7xmxndnnabhrxyov6xh,Igor Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720927,423,1,1,45,38,70nn27vgkt6l48lvv5e66q7ww,1,5.5,61.9,2023-04-16T15:50:13.991Z,2023-04-17T00:50:46Z,4196029585,213,4.5,4196029579,140,3.9,4196029577,56,Back,4196029583,212,8.6,4196029589,237,,4196030015,189,,4196029575,124,,4196029581,141,49.5,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720963,424,1,1,45,43,70nn27vgkt6l48lvv5e66q7ww,1,7.6,48,2023-04-16T15:50:19.537Z,2023-04-17T00:50:45Z,4196029785,213,6.2,4196029779,140,51.2,4196029777,56,Center,4196029783,212,46.0,4197245467,178,,4196029775,155,,4196029781,141,41.6,4196029787,1,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720973,425,44,1,45,47,70nn27vgkt6l48lvv5e66q7ww,1,51.7,41.7,2023-04-16T15:50:22.819Z,2023-04-17T00:50:45Z,4196034683,233,408,4196029831,286,,4196029829,56,Center,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721009,408,44,1,45,47,4t4hod56fsj7utpjdor8so5q6,0,48.3,58.3,2023-04-16T15:50:22.820Z,2023-04-17T00:50:45Z,4196030027,285,,4196034695,233,425,4196030025,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534720977,426,61,1,45,47,70nn27vgkt6l48lvv5e66q7ww,0,51.4,40.5,2023-04-16T15:50:22.839Z,2023-04-17T00:50:44Z,4197245911,178,,4197245909,21,,4196029845,56,Center,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721013,409,49,1,45,48,4t4hod56fsj7utpjdor8so5q6,1,47.7,56.1,2023-04-16T15:50:24.634Z,2023-04-17T00:50:44Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721043,410,1,1,45,48,4t4hod56fsj7utpjdor8so5q6,1,47.8,56,2023-04-16T15:50:24.678Z,2023-04-17T00:50:44Z,4196030169,56,Center,4196030175,212,22.9,4196030173,141,30.1,4196030177,213,5.4,4197246435,178,,4196030171,140,61.8,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721053,411,1,1,45,51,4t4hod56fsj7utpjdor8so5q6,1,56,28.3,2023-04-16T15:50:27.391Z,2023-04-17T00:50:43Z,4196030237,140,44.8,4197246615,178,,4196030243,213,3.0,4196030235,56,Back,4196030241,212,11.9,4196030239,141,31.0,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721073,412,1,1,45,53,4t4hod56fsj7utpjdor8so5q6,1,43.1,25.6,2023-04-16T15:50:29.556Z,2023-04-17T00:50:42Z,4196030341,141,48.2,4196030347,212,18.0,4196030351,213,2.1,4196030335,140,34.2,4197246705,178,,4196030329,56,Back,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721123,413,1,1,45,56,4t4hod56fsj7utpjdor8so5q6,1,35.2,48.9,2023-04-16T15:50:32.536Z,2023-04-17T00:50:41Z,4196030561,140,36.2,4196030567,213,1.4,4196030565,212,7.1,4196030559,56,Back,4197246829,178,,4196030563,141,59.3,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721217,414,1,1,45,59,4t4hod56fsj7utpjdor8so5q6,1,38.6,61.2,2023-04-16T15:50:35.310Z,2023-04-17T00:50:40Z,4196030999,141,54.9,4196030997,140,44.4,4196031001,212,7.4,4197246957,178,,4196030995,56,Back,4196031003,213,5.7,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721247,415,1,1,46,6,4t4hod56fsj7utpjdor8so5q6,1,48.6,70.1,2023-04-16T15:50:41.888Z,2023-04-17T00:50:36Z,4196031163,56,Back,4197247033,178,,4196031165,140,46.5,4196031167,141,30.7,4196031171,213,4.6,4196031169,212,26.9,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721283,416,1,1,46,10,4t4hod56fsj7utpjdor8so5q6,1,47.6,31.3,2023-04-16T15:50:46.097Z,2023-04-17T00:50:35Z,4196031323,140,63.7,4196031325,141,28.0,4196031327,212,17.1,4196031321,56,Center,4197247111,178,,4196031329,213,6.2,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721321,417,1,1,46,11,4t4hod56fsj7utpjdor8so5q6,1,65.4,29.1,2023-04-16T15:50:47.086Z,2023-04-17T00:50:35Z,4196031491,141,4.9,4196031485,155,,4196031489,140,73.4,4196031493,212,18.5,4197247205,178,,4196031495,213,5.2,4196031487,56,Right,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721377,418,1,1,46,14,4t4hod56fsj7utpjdor8so5q6,0,76.3,7.1,2023-04-16T15:50:50.413Z,2023-04-17T00:50:34Z,4196031761,141,12.0,4196031757,56,Right,4197247325,178,,4196031763,212,12.8,4196031765,213,0.3,4196031759,140,88.1,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534957049,1813,67,1,46,15,70nn27vgkt6l48lvv5e66q7ww,1,14.1,84.6,2023-04-16T15:50:51.709Z,2023-04-17T00:50:34Z,4197317255,233,1573,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534957047,1573,67,1,46,15,4t4hod56fsj7utpjdor8so5q6,0,85.9,15.4,2023-04-16T15:50:51.710Z,2023-04-17T00:50:34Z,4197317263,233,1813,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721365,427,12,1,46,16,70nn27vgkt6l48lvv5e66q7ww,1,14.5,83.6,2023-04-16T15:50:51.792Z,2023-04-17T00:50:33Z,4196031713,212,13.2,4196031715,213,1.2,4196031711,141,100.0,4196031749,167,,4196031707,56,Back,4197247521,178,,4196031709,140,19.4,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721577,419,5,1,46,17,4t4hod56fsj7utpjdor8so5q6,1,83.6,-1.2,2023-04-16T15:50:53.284Z,2023-04-16T21:45:40Z,4196032817,233,428,4196032757,347,,4196032753,56,Right,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721371,428,5,1,46,17,70nn27vgkt6l48lvv5e66q7ww,0,16.4,101.2,2023-04-16T15:50:53.284Z,2023-04-16T21:45:41Z,4196031743,347,,4196032885,233,419,4196031741,56,Back,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721781,420,1,1,46,32,4t4hod56fsj7utpjdor8so5q6,1,87.5,0,2023-04-16T15:51:08.173Z,2023-04-17T00:50:33Z,4196033727,213,1.5,4196033721,140,88.0,4196033723,141,18.0,4196033719,56,Right,4196033717,107,,4196033725,212,13.3,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721965,422,61,1,46,33,4t4hod56fsj7utpjdor8so5q6,0,87.1,14.8,2023-04-16T15:51:09.205Z,2023-04-17T00:50:33Z,4197248153,178,,4196034667,56,Right,,,,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721853,430,4,1,46,33,70nn27vgkt6l48lvv5e66q7ww,1,13,85.4,2023-04-16T15:51:09.322Z,2023-04-17T00:50:32Z,4196034071,285,,4196034067,56,Back,4196034069,152,,4196034073,233,421,4196034065,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721783,421,4,1,46,33,4t4hod56fsj7utpjdor8so5q6,0,87,14.6,2023-04-16T15:51:09.323Z,2023-04-17T00:50:32Z,4197248301,178,,4196033761,56,Right,4196033737,10,,4196033771,152,,4196034081,233,430,4196033783,286,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721915,431,1,1,46,47,70nn27vgkt6l48lvv5e66q7ww,1,18.6,76.7,2023-04-16T15:51:23.580Z,2023-04-17T00:50:31Z,4196034409,5,,4196034419,212,15.6,4197248427,178,,4196034417,141,58.9,4196034411,152,,4196034421,213,4.0,4196034415,140,9.2,4196034413,56,Back,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534721979,432,1,1,46,50,70nn27vgkt6l48lvv5e66q7ww,1,7.8,52,2023-04-16T15:51:26.398Z,2023-04-17T00:50:31Z,4196034767,140,13.0,4196034771,212,17.0,4197248501,178,,4196034769,141,28.4,4196034773,213,5.0,4196034765,56,Back,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722095,433,1,1,46,55,70nn27vgkt6l48lvv5e66q7ww,1,28.6,27,2023-04-16T15:51:30.920Z,2023-04-17T00:50:29Z,4197248607,178,,4196035349,213,1.5,4196035347,212,12.8,4196035341,56,Back,4196035345,141,45.8,4196035343,140,29.1,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722115,434,1,1,47,0,70nn27vgkt6l48lvv5e66q7ww,1,36.8,39.7,2023-04-16T15:51:36.013Z,2023-04-17T00:50:29Z,4196035455,155,,4197248713,178,,4196035461,141,22.3,4196035459,140,63.4,4196035475,189,,4196035465,213,5.9,4196035463,212,30.3,4196035457,56,Center,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722141,435,1,1,47,6,70nn27vgkt6l48lvv5e66q7ww,1,69.8,32.2,2023-04-16T15:51:42.069Z,2023-04-17T00:50:27Z,4196035595,141,40.0,4196035593,140,68.6,4196035599,213,1.8,4196035597,212,5.5,4197248785,178,,4196035591,56,Center,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722165,423,45,1,47,7,4t4hod56fsj7utpjdor8so5q6,0,23.1,57.6,2023-04-16T15:51:43.253Z,2023-04-17T00:31:50Z,4196035709,56,Back,4196035851,233,436,4196035711,285,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722189,436,3,1,47,7,70nn27vgkt6l48lvv5e66q7ww,1,76.9,42.4,2023-04-16T15:51:43.253Z,2023-04-17T00:31:50Z,4197249017,178,,4196665009,464,,4196035809,56,Center,4196035811,286,,4196035829,233,423,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722193,437,61,1,47,8,70nn27vgkt6l48lvv5e66q7ww,0,80.1,41.7,2023-04-16T15:51:44.218Z,2023-04-17T00:50:27Z,4196035823,56,Center,4197249445,178,,,,,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722239,424,4,1,47,9,4t4hod56fsj7utpjdor8so5q6,1,18.4,58.8,2023-04-16T15:51:45.649Z,2023-04-17T00:50:26Z,4196036051,152,,4196036049,56,Back,4196036047,13,,4196036099,233,438,4196036053,265,,4196036055,285,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722207,438,4,1,47,9,70nn27vgkt6l48lvv5e66q7ww,0,81.6,41.2,2023-04-16T15:51:45.650Z,2023-04-17T00:50:26Z,4196035891,56,Center,4196035897,286,,4196036105,233,424,4196035895,265,,4196035893,152,,4197249741,178,,4196035889,13,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722289,425,30,1,47,12,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-04-16T15:51:48.338Z,2023-04-16T21:47:16Z,4196036323,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534722279,439,30,1,47,12,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T15:51:48.338Z,2023-04-16T21:47:16Z,4196036277,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534735009,440,18,2,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T16:07:05.136Z,2023-04-16T16:07:05Z,4196102615,44,Midfielder,4196102613,42,,4196102653,55,441,4196102617,59,17,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534735011,441,19,2,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T16:07:05.137Z,2023-04-16T16:38:54Z,4196248691,293,3,4196248689,292,6,4196102625,42,,4196102631,59,10,4196102629,145,10,4196102633,44,Midfielder,4196102637,55,440,,,,2qkesslfmzmgt7igvgosixg8a,A. Aouchiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534735423,442,18,2,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T16:07:25.887Z,2023-04-16T16:07:26Z,4196104863,59,7,4196104861,44,Midfielder,4196104859,42,,4196104945,55,443,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534735431,443,19,2,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T16:07:25.888Z,2023-04-16T16:38:52Z,4196104909,44,Forward,4196104901,145,7,4196248449,293,3,4196104905,59,9,4196104913,55,442,4196248447,292,10,4196104897,42,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534735621,444,18,2,45,0,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-16T16:07:25.987Z,2023-04-16T16:07:38Z,4196105941,42,,4196105943,44,Midfielder,4196105945,59,22,4196106035,55,445,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
