id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2509269609,130,1,1,14,44,3c3jcs7vc1t6vz5lev162jyv7,0,55.1,19.3,2023-02-18T16:15:24.498Z,2023-02-19T04:24:53Z,4040392309,140,52.7,4040392311,141,0.0,4040392313,212,14.2,4040392315,213,4.5,4042347205,178,,4040392307,56,Right,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509269619,131,5,1,14,46,3c3jcs7vc1t6vz5lev162jyv7,0,54,-1,2023-02-18T16:15:26.431Z,2023-02-19T01:19:47Z,4040392355,347,,4040392353,56,Right,4040393115,233,152,,,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509269709,152,5,1,14,46,bx0cdmzr2gwr70ez72dorx82p,1,46,101,2023-02-18T16:15:26.431Z,2023-02-19T01:19:47Z,4040392939,347,,4040393091,233,131,4040392935,56,Back,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509269867,153,1,1,14,51,bx0cdmzr2gwr70ez72dorx82p,1,46.3,100,2023-02-18T16:15:31.425Z,2023-02-19T04:24:53Z,4040393731,212,5.0,4040393717,140,46.4,4040393721,141,94.1,4040393735,213,4.7,4040393709,107,,4040393713,56,Back,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509269881,154,1,1,14,54,bx0cdmzr2gwr70ez72dorx82p,0,47.5,93.3,2023-02-18T16:15:34.306Z,2023-02-19T04:24:52Z,4042347467,178,,4040393787,56,Back,4040394207,286,,4040393795,213,3.1,4040393793,212,4.6,4040394201,236,,4040393789,140,43.1,4040393791,141,93.8,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,4040394203,233,,,,,,,,132,,,,,,,,,,,,,,,,,,,,
2509269937,132,74,1,14,54,3c3jcs7vc1t6vz5lev162jyv7,1,55.3,6.1,2023-02-18T16:15:34.444Z,2023-02-19T04:24:51Z,4042347555,178,,4040394041,56,Right,4040394045,285,,4040394293,233,154,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509269971,133,5,1,14,55,3c3jcs7vc1t6vz5lev162jyv7,0,52.8,-1.8,2023-02-18T16:15:35.857Z,2023-02-19T01:20:01Z,4040394251,347,,4040396013,233,155,4040394249,56,Right,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270281,155,5,1,14,55,bx0cdmzr2gwr70ez72dorx82p,1,47.2,101.8,2023-02-18T16:15:35.857Z,2023-02-19T01:20:01Z,4040395943,233,133,4040395907,347,,4040395905,56,Back,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270343,156,1,1,15,6,bx0cdmzr2gwr70ez72dorx82p,1,51.4,100,2023-02-18T16:15:46.838Z,2023-02-19T04:24:51Z,4040396297,1,,4040396279,56,Center,4040396285,141,78.5,4040396289,212,26.8,4040396283,140,71.9,4040396293,213,5.6,4040396277,107,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270363,157,1,1,15,8,bx0cdmzr2gwr70ez72dorx82p,1,65.7,87.7,2023-02-18T16:15:48.295Z,2023-02-19T04:24:50Z,4042314465,178,,4040396399,213,4.8,4040400375,210,13,4042314467,21,,4040396487,156,,4040396393,140,66.3,4040396391,56,Center,4040396397,212,6.2,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,4040396395,141,,,,,,,1,78.7,,,,,,,,,,,,,,,,,,,,
2509270445,134,45,1,15,9,3c3jcs7vc1t6vz5lev162jyv7,0,36.6,10.6,2023-02-18T16:15:48.939Z,2023-02-19T04:24:50Z,4040397893,233,158,4040396889,56,Back,4040396891,285,,,,,,,,,,,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270607,158,3,1,15,9,bx0cdmzr2gwr70ez72dorx82p,1,63.4,89.4,2023-02-18T16:15:48.939Z,2023-02-19T04:24:49Z,4042314669,178,,4040397711,286,,4040397709,56,Left,4040397841,233,134,4041832509,465,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270719,160,13,1,15,14,bx0cdmzr2gwr70ez72dorx82p,1,93.1,73.9,2023-02-18T16:15:53.910Z,2023-02-19T04:24:47Z,4040400447,102,57.6,4040400457,215,,4040400437,29,,4040398673,72,,4040400441,55,157,4040400451,103,40.3,4040400431,86,,4040400463,230,97.9,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,4042314977,178,4040400465,231,4042606251,64,,54.6,,,4040398293,56,Center,4040398289,22,,,,,,,,,,,,,,,
2509270537,135,5,1,15,15,3c3jcs7vc1t6vz5lev162jyv7,1,-1,36.6,2023-02-18T16:15:55.616Z,2023-02-19T01:04:25Z,4040397355,56,Back,4040397925,233,159,4040397359,346,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509270621,159,5,1,15,15,bx0cdmzr2gwr70ez72dorx82p,0,101,63.4,2023-02-18T16:15:55.616Z,2023-02-19T01:04:25Z,4040397935,233,135,4040397779,346,,4040397773,56,Center,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271451,136,1,1,15,30,3c3jcs7vc1t6vz5lev162jyv7,1,3.6,42.4,2023-02-18T16:16:10.012Z,2023-02-19T06:48:53Z,4040402281,237,,4040402275,213,0.9,4040402265,141,75.7,4040402255,56,Back,4040402317,189,,4040402259,140,20.2,4040402269,212,28.6,4040402251,124,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271547,137,1,1,15,39,3c3jcs7vc1t6vz5lev162jyv7,1,25.8,80.5,2023-02-18T16:16:19.391Z,2023-02-19T04:24:46Z,4042315305,178,,4040402745,56,Back,4040402747,140,26.0,4040402749,141,92.0,4040402753,213,1.5,4040402751,212,7.8,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271649,138,1,1,15,41,3c3jcs7vc1t6vz5lev162jyv7,1,33.5,97.9,2023-02-18T16:16:21.272Z,2023-02-19T04:24:45Z,4042315471,178,,4040403297,212,21.9,4040403287,56,Left,4040403289,140,54.2,4040403299,213,6.2,4040403293,141,93.7,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271691,139,1,1,15,43,3c3jcs7vc1t6vz5lev162jyv7,1,50.6,92.6,2023-02-18T16:16:23.882Z,2023-02-19T04:24:44Z,4040403555,212,13.9,4042315679,178,,4040403557,213,4.1,4040403547,140,43.5,4040403545,56,Back,4040403549,141,75.4,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271717,140,1,1,15,44,3c3jcs7vc1t6vz5lev162jyv7,0,43.6,77.1,2023-02-18T16:16:24.844Z,2023-02-19T04:24:43Z,4040403693,212,20.4,4040403683,56,Center,4040403689,141,77.1,4042315783,178,,4040403685,140,63.0,4040403697,213,0,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271729,161,49,1,15,46,bx0cdmzr2gwr70ez72dorx82p,1,40,24.7,2023-02-18T16:16:25.997Z,2023-02-19T04:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271895,162,1,1,15,48,bx0cdmzr2gwr70ez72dorx82p,0,50,15.3,2023-02-18T16:16:28.878Z,2023-02-19T04:24:42Z,4040404651,213,6.0,4042316043,178,,4040404641,155,,4040404649,212,40.0,4040404653,1,,4040404643,56,Right,4040404647,141,0.0,4040404645,140,86.4,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271979,141,5,1,15,52,3c3jcs7vc1t6vz5lev162jyv7,1,17.2,101.8,2023-02-18T16:16:32.743Z,2023-02-19T01:04:56Z,4040405119,56,Back,4040405121,347,,4040405211,233,163,,,,,,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509271901,163,5,1,15,52,bx0cdmzr2gwr70ez72dorx82p,0,82.8,-1.8,2023-02-18T16:16:32.743Z,2023-02-19T01:04:57Z,4040404685,347,,4040405467,233,141,4040404683,56,Right,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272547,142,1,1,16,11,3c3jcs7vc1t6vz5lev162jyv7,1,17.6,100,2023-02-18T16:16:51.462Z,2023-02-19T04:24:41Z,4040408137,213,5.0,4040408135,212,8.0,4040408127,107,,4040408131,140,19.7,4040408129,56,Back,4040408133,141,90.2,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272689,143,1,1,16,12,3c3jcs7vc1t6vz5lev162jyv7,1,20,91.3,2023-02-18T16:16:52.346Z,2023-02-19T04:24:41Z,4040408981,141,95.4,4040408977,56,Back,4040408983,212,4.6,4040408985,213,2.5,4042316361,178,,4040408979,140,16.5,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272705,144,1,1,16,13,3c3jcs7vc1t6vz5lev162jyv7,0,16.2,99.2,2023-02-18T16:16:53.279Z,2023-02-19T04:24:40Z,4042316625,178,,4040409101,212,2.7,4040409091,157,,4040409103,213,5.2,4040409099,141,95.7,4040409093,56,Back,4040409105,1,,4040409097,140,17.4,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272735,164,61,1,16,13,bx0cdmzr2gwr70ez72dorx82p,1,82.6,2.8,2023-02-18T16:16:53.359Z,2023-02-19T04:24:40Z,4042316799,178,,4042316797,21,,4040409269,56,Right,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272881,145,5,1,16,16,3c3jcs7vc1t6vz5lev162jyv7,1,20.1,101.6,2023-02-18T16:16:56.394Z,2023-02-19T01:05:17Z,4040410185,347,,4040410197,233,165,4040410183,56,Back,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509272759,165,5,1,16,16,bx0cdmzr2gwr70ez72dorx82p,0,79.9,-1.6,2023-02-18T16:16:56.394Z,2023-02-19T01:05:17Z,4040410221,233,145,4040409407,347,,4040409405,56,Right,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273045,146,1,1,16,25,3c3jcs7vc1t6vz5lev162jyv7,0,25.1,100,2023-02-18T16:17:05.802Z,2023-02-19T04:24:39Z,4040411225,107,,4040411235,140,36.6,4040411241,212,13.0,4040411239,141,94.3,4040411243,213,5.9,4040411229,56,Back,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273071,166,8,1,16,27,bx0cdmzr2gwr70ez72dorx82p,1,55.1,6.7,2023-02-18T16:17:07.469Z,2023-02-19T04:24:39Z,4040411515,15,,4040411405,56,Right,4041835315,385,,4042317441,178,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273343,147,1,1,16,30,3c3jcs7vc1t6vz5lev162jyv7,1,39.7,99.6,2023-02-18T16:17:10.836Z,2023-02-19T04:24:37Z,4040412805,141,82.7,4040412807,212,14.1,4040412803,140,32.0,4042317829,178,,4040412801,56,Back,4040412813,213,4.1,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273473,148,1,1,16,37,3c3jcs7vc1t6vz5lev162jyv7,1,31.8,65.9,2023-02-18T16:17:17.124Z,2023-02-19T04:24:34Z,4040413517,213,4.6,4040413515,212,25.2,4042317923,178,,4040413513,141,29.2,4040413509,56,Back,4040413511,140,28.3,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273517,149,1,1,16,39,3c3jcs7vc1t6vz5lev162jyv7,1,27.3,29.7,2023-02-18T16:17:19.725Z,2023-02-19T04:24:33Z,4040413767,140,38.6,4040413777,213,5.4,4040413773,212,19.3,4040413763,56,Back,4040413771,141,7.4,4042318043,178,,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273695,150,1,1,16,41,3c3jcs7vc1t6vz5lev162jyv7,1,37.8,4.9,2023-02-18T16:17:21.486Z,2023-02-19T04:24:33Z,4042318187,178,,4040414727,140,30.5,4040414725,56,Back,4040414729,141,25.6,4040414731,212,16.0,4040414733,213,2.1,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273815,151,1,1,16,46,3c3jcs7vc1t6vz5lev162jyv7,1,33.9,35.9,2023-02-18T16:17:26.188Z,2023-02-19T04:24:32Z,4040415353,56,Back,4040415363,212,20.9,4040415361,141,66.5,4042318319,178,,4040415357,140,35.6,4040415365,213,1.5,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273869,152,1,1,16,49,3c3jcs7vc1t6vz5lev162jyv7,1,39.7,78.9,2023-02-18T16:17:29.766Z,2023-02-19T04:24:30Z,4040415679,140,57.3,4040415685,213,0.6,4042318419,178,,4040415683,212,21.8,4040415675,56,Left,4040415681,141,95.8,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273903,153,1,1,16,51,3c3jcs7vc1t6vz5lev162jyv7,0,58.2,99.6,2023-02-18T16:17:31.383Z,2023-02-19T04:24:30Z,4040415847,213,5.3,4040415845,212,12.8,4040415843,141,83.9,4040415841,140,64.9,4042318613,178,,4040415839,56,Left,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509273953,167,49,1,16,52,bx0cdmzr2gwr70ez72dorx82p,1,35.2,15,2023-02-18T16:17:32.068Z,2023-02-19T04:24:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274013,168,1,1,16,52,bx0cdmzr2gwr70ez72dorx82p,1,35.3,15,2023-02-18T16:17:32.189Z,2023-02-19T04:24:29Z,4042319261,178,,4040416425,212,7.9,4040416427,213,5.5,4040416419,56,Back,4040416421,140,40.8,4040416423,141,7.0,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274089,169,1,1,16,53,bx0cdmzr2gwr70ez72dorx82p,1,38.7,8.7,2023-02-18T16:17:33.412Z,2023-02-19T04:24:28Z,4040416887,56,Back,4040416895,213,1.0,4042319403,178,,4040416893,212,8.1,4040416891,141,18.5,4040416889,140,43.1,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274063,154,45,1,16,55,3c3jcs7vc1t6vz5lev162jyv7,0,58.1,75.2,2023-02-18T16:17:35.456Z,2023-02-19T04:24:27Z,4040417495,233,170,4040416771,56,Center,4040416775,285,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274175,170,3,1,16,55,bx0cdmzr2gwr70ez72dorx82p,1,41.9,24.8,2023-02-18T16:17:35.456Z,2023-02-19T04:24:27Z,4040417345,56,Back,4041837295,464,,4042319613,178,,4040417349,286,,4040417403,233,154,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274237,171,1,1,16,58,bx0cdmzr2gwr70ez72dorx82p,1,44.3,25.3,2023-02-18T16:17:38.198Z,2023-02-19T04:24:25Z,4040417623,141,42.2,4042319709,178,,4040417621,140,39.2,4040417625,212,12.7,4040417627,213,2.0,4040417619,56,Back,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274363,172,1,1,16,59,bx0cdmzr2gwr70ez72dorx82p,1,42.2,40.8,2023-02-18T16:17:39.593Z,2023-02-19T04:24:24Z,4040418283,140,46.2,4040418289,213,1.4,4040418285,141,81.7,4040418287,212,28.1,4040418279,56,Back,4042319837,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274583,173,1,1,17,5,bx0cdmzr2gwr70ez72dorx82p,1,53.3,83.7,2023-02-18T16:17:45.314Z,2023-02-19T04:24:22Z,4040419481,213,5.3,4040419477,141,64.5,4040419475,140,61.1,4042319941,178,,4040419479,212,15.4,4040419473,56,Center,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274785,174,1,1,17,9,bx0cdmzr2gwr70ez72dorx82p,1,61,81.5,2023-02-18T16:17:49.168Z,2023-02-19T04:24:21Z,4040420509,56,Left,4040420511,140,71.3,4040420513,141,95.7,4042320077,178,,4040420515,212,14.5,4040420517,213,0.7,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274877,175,1,1,17,15,bx0cdmzr2gwr70ez72dorx82p,1,71.2,95.2,2023-02-18T16:17:55.130Z,2023-02-19T04:24:19Z,4040421007,56,Center,4040421015,213,4.1,4040421013,212,15.2,4042320131,178,,4040421009,140,62.8,4040421011,141,77.0,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509274943,176,1,1,17,17,bx0cdmzr2gwr70ez72dorx82p,1,61.4,82.8,2023-02-18T16:17:56.979Z,2023-02-19T04:24:18Z,4040421341,213,3.3,4040421333,56,Back,4040421339,212,15.9,4040421337,141,79.7,4040421335,140,46.4,4042320305,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275045,177,1,1,17,19,bx0cdmzr2gwr70ez72dorx82p,1,44.7,86.2,2023-02-18T16:17:59.215Z,2023-02-19T04:24:17Z,4040421799,56,Back,4040421807,213,4.5,4040421805,212,21.1,4042320399,178,,4040421801,140,40.5,4040421803,141,55.8,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275275,178,1,1,17,21,bx0cdmzr2gwr70ez72dorx82p,1,39.5,53.6,2023-02-18T16:18:01.741Z,2023-02-19T04:24:16Z,4040423087,56,Back,4040423103,213,5.1,4040423099,141,34.8,4040423101,212,13.7,4042320541,178,,4040423091,140,44.1,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275377,179,1,1,17,28,bx0cdmzr2gwr70ez72dorx82p,1,44.3,15.1,2023-02-18T16:18:08.005Z,2023-02-19T04:24:14Z,4040423599,140,34.0,4040423603,141,35.5,4040423607,212,17.6,4040423595,56,Back,4042320947,178,,4040423617,213,2.2,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275687,180,1,1,17,32,bx0cdmzr2gwr70ez72dorx82p,1,35.1,41.6,2023-02-18T16:18:11.961Z,2023-02-19T04:24:13Z,4042321143,178,,4040425327,141,64.0,4040425325,140,36.6,4040425329,212,15.3,4040425331,213,1.5,4040425323,56,Back,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275765,181,1,1,17,40,bx0cdmzr2gwr70ez72dorx82p,1,49.1,80.2,2023-02-18T16:18:20.483Z,2023-02-19T04:24:10Z,4040425737,212,8.2,4040425735,141,90.3,4040425733,140,44.8,4040425739,213,2.2,4040425731,56,Back,4042321715,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275785,182,1,1,17,41,bx0cdmzr2gwr70ez72dorx82p,0,49.6,97.9,2023-02-18T16:18:21.746Z,2023-02-19T04:24:09Z,4040425841,212,32.7,4040425845,1,,4040425839,141,72.1,4040425837,140,75.9,4040425843,213,5.7,4040425835,56,Center,4042321991,178,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275787,155,49,1,17,43,3c3jcs7vc1t6vz5lev162jyv7,1,26.7,34,2023-02-18T16:18:23.530Z,2023-02-19T04:24:09Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509275967,156,1,1,17,43,3c3jcs7vc1t6vz5lev162jyv7,1,26.4,33.1,2023-02-18T16:18:23.686Z,2023-02-19T04:24:08Z,4042322305,178,,4040426771,141,45.1,4040426769,140,32.4,4040426761,56,Back,4040426777,213,0.9,4040426775,212,10.3,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276047,157,1,1,17,46,3c3jcs7vc1t6vz5lev162jyv7,1,33.5,33.6,2023-02-18T16:18:26.282Z,2023-02-19T04:24:07Z,4040427213,141,25.0,4040427211,140,24.1,4040427209,56,Back,4042322715,178,,4040427217,213,3.7,4040427215,212,11.5,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276241,158,1,1,17,49,3c3jcs7vc1t6vz5lev162jyv7,1,24.6,18.3,2023-02-18T16:18:29.266Z,2023-02-19T04:24:06Z,4040428139,213,1.8,4040428133,140,19.2,4040428131,56,Back,4042322849,178,,4040428135,141,55.8,4040428137,212,26.1,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276367,159,1,1,17,56,3c3jcs7vc1t6vz5lev162jyv7,1,22.3,77.9,2023-02-18T16:18:36.498Z,2023-02-19T04:24:04Z,4042322923,178,,4040428799,56,Back,4040428807,213,3.8,4040428805,212,18.6,4040428803,141,61.8,4040428801,140,8.0,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276537,160,1,1,17,59,3c3jcs7vc1t6vz5lev162jyv7,1,7.8,58.6,2023-02-18T16:18:39.206Z,2023-02-19T04:24:03Z,4040429601,140,18.9,4040429609,213,5.7,4042322993,178,,4040429605,141,48.3,4040429607,212,13.6,4040429597,56,Back,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276609,161,1,1,18,5,3c3jcs7vc1t6vz5lev162jyv7,1,32.2,31.6,2023-02-18T16:18:44.898Z,2023-02-19T04:24:01Z,4040429937,56,Back,4042323117,178,,4040429945,212,15.2,4040429947,213,4.8,4040429939,140,33.3,4040429941,141,9.3,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276675,162,1,1,18,6,3c3jcs7vc1t6vz5lev162jyv7,1,32.8,6.8,2023-02-18T16:18:46.801Z,2023-02-19T04:24:00Z,4040430285,140,39.0,4040430287,141,5.4,4040430283,56,Back,4042323603,178,,4040430291,213,6.1,4040430289,212,6.6,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276719,163,1,1,18,8,3c3jcs7vc1t6vz5lev162jyv7,0,39.1,1.1,2023-02-18T16:18:48.492Z,2023-02-19T04:23:59Z,4040430551,213,2.2,4042324471,178,,4040430549,212,7.0,4040430543,56,Back,4040430545,140,35.0,4040430547,141,9.3,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276747,183,49,1,18,8,bx0cdmzr2gwr70ez72dorx82p,1,62.7,96.4,2023-02-18T16:18:48.552Z,2023-02-19T04:23:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509276937,184,1,1,18,11,bx0cdmzr2gwr70ez72dorx82p,1,64.7,88.7,2023-02-18T16:18:51.121Z,2023-02-19T04:23:56Z,4040431749,213,5.7,4042325893,178,,4040431695,56,Center,4040431699,140,89.6,4040431745,141,63.9,4040431747,212,31.1,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
