id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2475600829,421,8,1,35,53,121le8unjfzug3iu9pgkqa1c7,1,66.2,0.1,2022-10-22T15:36:06.126Z,2022-10-23T02:10:15Z,3864885721,388,,3863167417,15,,3864117129,385,,3863117617,56,Right,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475600819,251,49,1,35,53,2cjpmotqo8phcqfpgo9xf4gel,1,35.1,99.9,2022-10-22T15:36:06.381Z,2022-10-23T02:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601021,252,3,1,35,59,2cjpmotqo8phcqfpgo9xf4gel,0,68.2,98.9,2022-10-22T15:36:12.346Z,2022-10-23T02:10:13Z,3863118829,233,422,3863118701,56,Left,3863118705,286,,3864116711,465,,3864886507,178,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601033,422,7,1,36,0,121le8unjfzug3iu9pgkqa1c7,0,31.8,1.1,2022-10-22T15:36:12.638Z,2022-10-23T02:10:13Z,3863118765,56,Back,3863118767,285,,3863118811,233,252,3864886635,178,,3864117301,385,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601031,253,61,1,36,0,2cjpmotqo8phcqfpgo9xf4gel,1,68.6,99.1,2022-10-22T15:36:12.652Z,2022-10-23T02:10:12Z,3863118759,56,Left,3864886737,178,,,,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601059,423,49,1,36,0,121le8unjfzug3iu9pgkqa1c7,1,31.6,0.5,2022-10-22T15:36:12.803Z,2022-10-23T02:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601173,424,1,1,36,2,121le8unjfzug3iu9pgkqa1c7,1,34.6,2.7,2022-10-22T15:36:14.994Z,2022-10-23T02:10:11Z,3864887165,178,,3863119531,56,Back,3863119535,141,33.3,3863119537,212,21.9,3863119533,140,41.1,3863119541,213,1.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601295,425,1,1,36,5,121le8unjfzug3iu9pgkqa1c7,1,39.1,31.1,2022-10-22T15:36:17.873Z,2022-10-23T02:10:10Z,3863120211,212,22.4,3863120209,141,63.7,3864887323,178,,3863120207,140,42.3,3863120205,56,Back,3863120213,213,1.4,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601483,426,1,1,36,9,121le8unjfzug3iu9pgkqa1c7,1,48.4,69.4,2022-10-22T15:36:22.160Z,2022-10-23T02:10:09Z,3863121067,213,4.1,3863121065,212,5.8,3864887643,178,,3863121063,141,62.6,3863121059,56,Back,3863121061,140,45.0,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601553,427,1,1,36,13,121le8unjfzug3iu9pgkqa1c7,1,46.9,63.7,2022-10-22T15:36:25.627Z,2022-10-23T02:10:08Z,3864887677,178,,3863121575,213,3.4,3863121573,212,10.5,3863121567,56,Back,3863121569,140,37.2,3863121571,141,60.0,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601635,428,1,1,36,14,121le8unjfzug3iu9pgkqa1c7,1,38.6,62.3,2022-10-22T15:36:26.745Z,2022-10-23T02:10:08Z,3863122071,213,0.8,3863122069,212,21.5,3864887735,178,,3863122065,140,53.4,3863122067,141,84.2,3863122063,56,Left,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601709,429,1,1,36,17,121le8unjfzug3iu9pgkqa1c7,1,50.8,81.6,2022-10-22T15:36:29.751Z,2022-10-23T02:10:07Z,3863122355,213,4.3,3863122353,212,9.4,3863122349,140,47.0,3864887903,178,,3863122347,56,Back,3863122351,141,69.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601769,430,1,1,36,18,121le8unjfzug3iu9pgkqa1c7,1,47.8,74.2,2022-10-22T15:36:31.344Z,2022-10-23T02:10:06Z,3863122731,212,12.5,3863122727,140,36.6,3863122725,56,Back,3863122733,213,3.5,3863122729,141,68.1,3864887971,178,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601853,431,1,1,36,20,121le8unjfzug3iu9pgkqa1c7,1,35.1,72.5,2022-10-22T15:36:33.363Z,2022-10-23T02:10:05Z,3863123173,56,Back,3863123181,212,16.0,3863123175,140,32.7,3863123177,141,49.3,3864888145,178,,3863123183,213,4.6,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475601979,432,1,1,36,22,121le8unjfzug3iu9pgkqa1c7,1,34.9,55.6,2022-10-22T15:36:35.556Z,2022-10-23T02:10:05Z,3863123815,141,24.7,3863123817,212,21.3,3863123813,140,38.0,3864888235,178,,3863123819,213,4.9,3863123811,56,Back,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602041,433,1,1,36,26,121le8unjfzug3iu9pgkqa1c7,1,40,21.5,2022-10-22T15:36:39.102Z,2022-10-23T02:10:04Z,3863124139,212,18.8,3864888337,178,,3863124137,141,1.4,3863124135,140,52.3,3863124141,213,5.5,3863124133,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602139,434,1,1,36,28,121le8unjfzug3iu9pgkqa1c7,1,51.6,0.6,2022-10-22T15:36:40.878Z,2022-10-23T02:10:04Z,3863124701,213,2.5,3864888507,178,,3863124699,212,17.1,3863124693,56,Back,3863124697,141,16.1,3863124695,140,38.8,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602261,435,1,1,36,32,121le8unjfzug3iu9pgkqa1c7,1,36.8,18.2,2022-10-22T15:36:44.973Z,2022-10-23T02:10:03Z,3863125349,140,15.8,3864888617,178,,3863125357,212,29.8,3863125351,141,47.6,3863125345,56,Back,3863125359,213,2.4,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602413,436,1,1,36,35,121le8unjfzug3iu9pgkqa1c7,1,16.5,52.1,2022-10-22T15:36:48.225Z,2022-10-23T02:10:03Z,3863126139,213,1.1,3864888901,178,,3863126131,56,Back,3863126137,212,18.3,3863126135,141,75.9,3863126133,140,24.7,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602505,437,1,1,36,39,121le8unjfzug3iu9pgkqa1c7,1,28.1,73.8,2022-10-22T15:36:51.884Z,2022-10-23T02:10:01Z,3863126683,212,26.0,3863126679,141,47.3,3863126687,213,3.9,3864889081,178,,3863126667,56,Back,3863126673,140,10.2,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602719,438,1,1,36,41,121le8unjfzug3iu9pgkqa1c7,1,9.6,47.5,2022-10-22T15:36:54.247Z,2022-10-23T02:10:01Z,3863127841,140,23.7,3863127847,213,5.3,3863127839,56,Back,3864889183,178,,3863127845,212,27.6,3863127843,141,13.2,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602817,439,1,1,36,47,121le8unjfzug3iu9pgkqa1c7,1,31.4,28.2,2022-10-22T15:36:59.631Z,2022-10-23T02:10:00Z,3863128287,141,93.9,3863128285,140,44.0,3863128293,1,,3863128281,196,,3863128279,155,,3863128283,56,Back,3864889579,178,,3863128289,212,46.6,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,3863128291,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602887,440,1,1,36,50,121le8unjfzug3iu9pgkqa1c7,1,44.9,90.6,2022-10-22T15:37:02.718Z,2022-10-23T02:10:00Z,3863128691,213,3.8,3864889693,178,,3863128689,212,4.7,3863128683,56,Back,3863128687,141,86.3,3863128685,140,41.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475602969,441,1,1,36,52,121le8unjfzug3iu9pgkqa1c7,1,43.9,85.9,2022-10-22T15:37:04.643Z,2022-10-23T02:09:59Z,3863129111,213,0.3,3864890243,178,,3863129109,212,22.7,3863129103,56,Left,3863129107,141,97.1,3863129105,140,64.3,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603015,442,1,1,36,54,121le8unjfzug3iu9pgkqa1c7,1,60.5,96,2022-10-22T15:37:07.112Z,2022-10-23T02:09:58Z,3863129303,140,51.9,3864890585,178,,3863129307,212,9.0,3863129305,141,96.3,3863129301,56,Left,3863129309,213,3.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603073,443,1,1,36,56,121le8unjfzug3iu9pgkqa1c7,0,50.2,93.2,2022-10-22T15:37:08.847Z,2022-10-23T02:09:58Z,3863129609,212,10.7,3863129611,213,5.5,3863129607,141,82.0,3863129605,140,57.4,3863129601,56,Left,3864890743,178,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603127,254,49,1,36,57,2cjpmotqo8phcqfpgo9xf4gel,1,44.2,19.9,2022-10-22T15:37:10.126Z,2022-10-23T02:09:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603251,255,1,1,37,0,2cjpmotqo8phcqfpgo9xf4gel,1,40.2,18.6,2022-10-22T15:37:12.748Z,2022-10-23T02:09:56Z,3863130447,56,Back,3863130461,141,13.4,3863130463,212,10.8,3863130465,213,3.5,3863130455,140,30.5,3864891221,178,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603353,256,1,1,37,2,2cjpmotqo8phcqfpgo9xf4gel,1,29.3,6.9,2022-10-22T15:37:15.108Z,2022-10-23T02:09:55Z,3863131107,213,2.5,3864891531,178,,3863131055,56,Back,3863131057,140,10.3,3863131061,212,24.5,3863131059,141,27.7,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603375,257,3,1,37,5,2cjpmotqo8phcqfpgo9xf4gel,0,11.5,22.5,2022-10-22T15:37:18.282Z,2022-10-23T02:09:55Z,3863131197,56,Back,3864120151,465,,3863131539,233,444,3863131203,285,,3864891643,178,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603411,444,7,1,37,5,121le8unjfzug3iu9pgkqa1c7,1,88.5,77.5,2022-10-22T15:37:18.599Z,2022-10-23T02:09:54Z,3864891771,178,,3863131413,286,,3864120421,384,,3863131495,233,257,3863131409,56,Center,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603417,445,49,1,37,7,121le8unjfzug3iu9pgkqa1c7,1,80.9,90.7,2022-10-22T15:37:20.232Z,2022-10-23T02:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603519,446,2,1,37,7,121le8unjfzug3iu9pgkqa1c7,1,81.6,90.8,2022-10-22T15:37:20.374Z,2022-10-23T02:09:54Z,3863132061,7,f4cykd65su8xbme6xdc1iw7o5,3864891965,178,,3863132063,56,Center,3863132067,141,76.9,3863132065,140,85.9,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475603569,258,55,1,37,7,2cjpmotqo8phcqfpgo9xf4gel,1,19.1,45.8,2022-10-22T15:37:20.375Z,2022-10-23T02:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475942493,917,43,1,37,8,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-22T15:37:21.165Z,2022-10-23T00:12:40Z,3864962429,144,82,3864962181,178,0,,,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605175,259,1,1,37,56,2cjpmotqo8phcqfpgo9xf4gel,1,16.9,25.4,2022-10-22T15:38:08.881Z,2022-10-23T02:09:53Z,3863140719,141,74.3,3864892133,178,,3863140711,155,,3863140723,213,1.3,3863140709,5,,3865135583,1,,3863140717,140,27.2,3863140715,56,Back,2snhhbt5230mm0rxigcqitqdx,C. Jullien,3863140721,212,35.0,3863140713,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605311,260,1,1,37,59,2cjpmotqo8phcqfpgo9xf4gel,1,31.5,77.3,2022-10-22T15:38:11.852Z,2022-10-23T02:09:53Z,3863141463,140,54.3,3863141467,212,27.8,3864892471,178,,3863141465,141,56.6,3863141461,56,Center,3863141459,3,,3863141469,213,5.8,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605317,261,50,1,38,1,2cjpmotqo8phcqfpgo9xf4gel,1,47.5,50.8,2022-10-22T15:38:14.234Z,2022-10-23T05:01:48Z,3863141493,56,Back,3863141881,233,447,3863141495,286,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605365,447,7,1,38,2,121le8unjfzug3iu9pgkqa1c7,0,52.5,49.2,2022-10-22T15:38:15.425Z,2022-10-23T05:01:48Z,3864122681,385,,3863141773,56,Center,3864892801,178,,3863141815,233,261,3863141775,285,,,,,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605485,262,1,1,38,5,2cjpmotqo8phcqfpgo9xf4gel,1,40.9,39.7,2022-10-22T15:38:17.742Z,2022-10-23T02:09:52Z,3863142361,212,17.9,3863142359,141,13.4,3864893007,178,,3863142363,213,4.8,3863142355,56,Back,3863142357,140,42.1,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605545,263,1,1,38,7,2cjpmotqo8phcqfpgo9xf4gel,0,46.8,14.7,2022-10-22T15:38:19.738Z,2022-10-23T02:09:51Z,3864893193,178,,3863142665,141,12.4,3863142667,212,20.2,3863142663,140,66.0,3863142671,213,6.2,3863142659,56,Right,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475942719,1387,43,1,38,9,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:38:21.767Z,2022-10-23T00:13:18Z,3864963515,144,82,3864963411,178,0,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605561,448,49,1,38,9,121le8unjfzug3iu9pgkqa1c7,1,29.5,88.4,2022-10-22T15:38:21.981Z,2022-10-23T02:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605701,449,1,1,38,12,121le8unjfzug3iu9pgkqa1c7,1,35.3,98.3,2022-10-22T15:38:24.999Z,2022-10-23T02:09:49Z,3864893851,178,,3863143399,212,13.1,3863143395,140,44.8,3863143397,141,85.7,3863143401,213,5.6,3863143393,56,Back,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605819,450,1,1,38,14,121le8unjfzug3iu9pgkqa1c7,1,40.6,83.8,2022-10-22T15:38:26.842Z,2022-10-23T02:09:48Z,3863144099,140,40.2,3863144103,212,7.2,3863144105,213,4.7,3863144101,141,73.2,3863144097,56,Back,3864894019,178,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475605885,451,1,1,38,18,121le8unjfzug3iu9pgkqa1c7,1,45.6,52.1,2022-10-22T15:38:30.871Z,2022-10-23T02:09:47Z,3864894151,178,,3863144441,56,Back,3863144449,213,4.7,3863144443,140,46.0,3863144445,141,20.1,3863144447,212,21.8,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606011,452,1,1,38,21,121le8unjfzug3iu9pgkqa1c7,1,44.3,12.6,2022-10-22T15:38:34.243Z,2022-10-23T02:09:47Z,3863145201,213,2.1,3864894387,178,,3863145199,212,16.6,3863145193,56,Back,3863145197,141,33.3,3863145195,140,36.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606071,453,1,1,38,24,121le8unjfzug3iu9pgkqa1c7,1,38.4,23.2,2022-10-22T15:38:37.155Z,2022-10-23T02:09:46Z,3864894661,178,,3863145525,56,Right,3863145533,141,10.1,3863145541,213,5.7,3863145529,140,51.4,3863145537,212,16.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606251,454,1,1,38,28,121le8unjfzug3iu9pgkqa1c7,1,51.1,4.3,2022-10-22T15:38:40.970Z,2022-10-23T02:09:45Z,3863146557,213,2.6,3863146555,212,14.8,3863146549,56,Back,3864894761,178,,3863146553,141,15.6,3863146551,140,39.1,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606313,455,1,1,38,34,121le8unjfzug3iu9pgkqa1c7,1,42,17,2022-10-22T15:38:46.978Z,2022-10-23T02:09:43Z,3863147003,140,18.3,3863147007,212,31.5,3863147005,141,45.4,3864894895,178,,3863147001,56,Back,3863147009,213,2.5,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606349,456,1,1,38,37,121le8unjfzug3iu9pgkqa1c7,1,18.6,48.2,2022-10-22T15:38:50.248Z,2022-10-23T02:09:43Z,3863147175,212,25.4,3863147177,213,0.9,3863147173,141,78.5,3864894939,178,,3863147169,56,Back,3863147171,140,32.8,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606481,457,1,1,38,40,121le8unjfzug3iu9pgkqa1c7,1,32.3,77.7,2022-10-22T15:38:52.851Z,2022-10-23T02:09:42Z,3863147839,56,Back,3863147879,212,18.7,3863147843,141,94.7,3863147881,213,0.7,3864895189,178,,3863147841,140,46.3,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606759,458,1,1,38,42,121le8unjfzug3iu9pgkqa1c7,1,45.9,96,2022-10-22T15:38:54.986Z,2022-10-23T02:09:41Z,3863149209,212,23.5,3863149199,56,Left,3864895343,178,,3863149205,141,91.5,3863149215,213,6.2,3863155127,210,15,3863149203,140,68.1,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606775,459,15,1,38,49,121le8unjfzug3iu9pgkqa1c7,1,93.8,67.4,2022-10-22T15:39:02.234Z,2022-10-23T02:09:39Z,3863155259,102,47.1,3863155263,215,,3863155253,29,,3863149291,64,,3863152329,20,,3863149289,22,,3863149293,56,Center,3863155251,80,,412hlm2edd05jd1ad597brcvd,H. Aouar,3863155261,103,10.1,3864896583,178,,3863152353,233,264,3863155267,147,,55.5,3863155265,146,3863155255,55,,,,,,97.8,458,,,,,,,,,,,,,,,,,
2475606871,264,10,1,38,50,2cjpmotqo8phcqfpgo9xf4gel,1,2.5,45.5,2022-10-22T15:39:02.967Z,2022-10-23T02:09:39Z,3863149767,56,Back,3863149765,182,,3864126297,376,,3863149763,179,,3863152373,233,459,3863149761,174,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606919,460,1,1,38,52,121le8unjfzug3iu9pgkqa1c7,1,98.3,35.5,2022-10-22T15:39:05.007Z,2022-10-23T02:09:38Z,3863150003,213,3.8,3863149993,56,Center,3863151419,210,13,3863149997,141,27.7,3863149995,140,92.1,3864896861,178,,3863151421,154,,3863149999,212,8.4,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606929,461,13,1,38,54,121le8unjfzug3iu9pgkqa1c7,1,88.7,31.6,2022-10-22T15:39:07.210Z,2022-10-23T02:09:38Z,3863150613,72,,3863151493,103,54.2,3863150069,63,,3863151483,29,,3863151481,86,,3863150071,56,Center,3863150067,22,,3863151485,154,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3863151487,55,460,3863151491,102,58.8,3864897005,178,,3863151495,230,,97.4,3863151497,231,,,,,,,,45.9,,,,,,,,,,,,,,,,,,
2475606949,265,5,1,38,56,2cjpmotqo8phcqfpgo9xf4gel,1,-1,41.3,2022-10-22T15:39:08.997Z,2022-10-22T23:38:05Z,3863150195,346,,3863150347,233,462,3863150191,56,Back,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475606967,462,5,1,38,56,121le8unjfzug3iu9pgkqa1c7,0,101,58.7,2022-10-22T15:39:08.997Z,2022-10-22T23:38:05Z,3863150269,56,Center,3863150271,346,,3863150391,233,265,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475608995,266,27,1,39,45,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-22T15:39:57.771Z,2022-10-22T23:38:08Z,3863161389,53,3z6ekzop4y7cjuatzz9ua74k5,3863341463,233,463,3863161387,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475608911,463,27,1,39,45,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:39:57.771Z,2022-10-22T23:38:08Z,3863341483,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475611595,267,28,1,41,15,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-22T15:41:28.007Z,2022-10-22T23:38:20Z,3863341507,233,465,3863174917,55,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475614211,465,28,1,41,15,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-22T15:41:28.007Z,2022-10-22T23:38:19Z,3863188873,55,463,3863341543,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475613609,269,18,1,42,12,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-10-22T15:42:24.923Z,2022-10-22T23:38:26Z,3863185895,59,1,3863186027,55,270,3863185839,44,Goalkeeper,3863185835,41,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
