id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value
2507059841,418,5,2,45,8,3adj8hkws0z1al232bg2h6tk0,1,61.8,101,2023-02-12T15:05:49.565Z,2023-02-13T03:19:16Z,4028679657,56,Left,4028679661,347,,4028679711,233,363,,,,,,,,,,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060329,420,1,2,45,47,3adj8hkws0z1al232bg2h6tk0,1,61.1,100,2023-02-12T15:06:28.213Z,2023-02-13T06:34:41Z,4028682299,1,,4028682329,189,,4028682291,140,32.6,4028682287,107,,4028682297,213,3.4,4028682293,141,88.5,4028682295,212,31.2,4028682289,56,Back,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060367,421,1,2,45,51,3adj8hkws0z1al232bg2h6tk0,1,34.8,86.3,2023-02-12T15:06:32.155Z,2023-02-13T06:34:40Z,4028682467,56,Back,4028682473,212,36.5,4028682475,213,3.9,4030389563,178,,4028682469,140,9.7,4030456421,1,,4028682471,141,49.1,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060427,422,1,2,45,54,3adj8hkws0z1al232bg2h6tk0,1,17.3,54.2,2023-02-12T15:06:35.697Z,2023-02-13T06:34:39Z,4028682755,141,37.9,4028682753,140,25.0,4028682757,212,13.7,4028682751,56,Back,4028682759,213,5.3,4030389571,178,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060499,423,1,2,45,59,3adj8hkws0z1al232bg2h6tk0,1,28.2,35.9,2023-02-12T15:06:39.861Z,2023-02-13T06:34:38Z,4028683137,212,25.9,4028683133,140,28.2,4028683135,141,74.0,4028683139,213,1.6,4030389577,178,,4028683131,56,Back,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060527,424,1,2,46,1,3adj8hkws0z1al232bg2h6tk0,1,30.3,74.7,2023-02-12T15:06:42.699Z,2023-02-13T06:34:37Z,4028683307,213,1.6,4030389587,178,,4028683291,140,29.6,4028683303,212,14.6,4028683285,56,Back,4028683297,141,96.2,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060567,425,1,2,46,4,3adj8hkws0z1al232bg2h6tk0,1,35.1,92.4,2023-02-12T15:06:45.317Z,2023-02-13T06:34:36Z,4028683495,141,77.0,4028683493,140,26.0,4028683497,212,14.2,4028683491,56,Back,4030389591,178,,4028683499,213,4.0,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060619,426,1,2,46,5,3adj8hkws0z1al232bg2h6tk0,0,26.3,78.4,2023-02-12T15:06:46.255Z,2023-02-13T06:34:35Z,4028683775,56,Center,4028683777,140,57.6,4028683773,155,,4028683781,212,33.1,4030389601,178,,4028683783,213,6.2,4028683779,141,72.8,4028683785,1,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060617,364,44,2,46,8,2cjpmotqo8phcqfpgo9xf4gel,1,42.4,26.7,2023-02-12T15:06:49.276Z,2023-02-13T06:34:35Z,4028683767,285,,4028683765,56,Back,4028683901,233,427,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060629,427,44,2,46,8,3adj8hkws0z1al232bg2h6tk0,0,57.6,73.3,2023-02-12T15:06:49.277Z,2023-02-13T06:34:34Z,4028683853,286,,4028683959,233,364,4028683851,56,Center,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060645,365,1,2,46,8,2cjpmotqo8phcqfpgo9xf4gel,0,42.8,26.3,2023-02-12T15:06:49.311Z,2023-02-13T06:34:34Z,4028683921,56,Center,4030389639,388,,4028683931,213,6.2,4028683929,212,17.0,4028683919,3,,4028683925,140,59.0,4028683927,141,25.3,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381307,1041,67,2,46,10,3adj8hkws0z1al232bg2h6tk0,1,43.3,76.7,2023-02-12T15:06:51.307Z,2023-02-13T06:34:33Z,4030397787,233,853,,,,,,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381305,853,67,2,46,10,2cjpmotqo8phcqfpgo9xf4gel,0,56.7,23.3,2023-02-12T15:06:51.308Z,2023-02-13T06:34:33Z,4030397791,233,1041,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060717,428,1,2,46,10,3adj8hkws0z1al232bg2h6tk0,1,43.6,75.6,2023-02-12T15:06:51.321Z,2023-02-13T06:34:32Z,4028684241,213,4.6,4028684239,212,5.2,4028684235,140,43.0,4030389653,178,,4028684233,56,Back,4028684237,141,68.0,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060739,429,1,2,46,12,3adj8hkws0z1al232bg2h6tk0,1,46.9,69.4,2023-02-12T15:06:53.289Z,2023-02-13T06:34:31Z,4028684305,140,43.9,4030389665,178,,4028684303,56,Back,4028684311,213,4.5,4028684307,141,45.2,4028684309,212,16.8,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060789,430,1,2,46,14,3adj8hkws0z1al232bg2h6tk0,1,46.3,49.6,2023-02-12T15:06:55.082Z,2023-02-13T06:34:31Z,4028684577,140,35.3,4028684581,212,12.9,4028684575,56,Back,4028684579,141,41.2,4030389681,178,,4028684583,213,3.6,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060825,431,1,2,46,16,3adj8hkws0z1al232bg2h6tk0,1,38,32.1,2023-02-12T15:06:57.490Z,2023-02-13T06:34:30Z,4028684789,213,5.2,4030389691,178,,4028684781,140,44.6,4028684787,212,16.0,4028684779,56,Back,4028684785,141,10.9,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060845,432,1,2,46,18,3adj8hkws0z1al232bg2h6tk0,0,49.4,6.3,2023-02-12T15:06:58.917Z,2023-02-13T06:34:30Z,4030389695,178,,4028684883,212,23.2,4028684879,140,63.5,4028684885,213,0.9,4028684877,56,Center,4028684881,141,32.5,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381595,904,67,2,46,19,2cjpmotqo8phcqfpgo9xf4gel,1,31.8,62.8,2023-02-12T15:07:00.207Z,2023-02-13T06:34:29Z,4030400797,233,1125,,,,,,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381593,1125,67,2,46,19,3adj8hkws0z1al232bg2h6tk0,0,68.2,37.2,2023-02-12T15:07:00.208Z,2023-02-13T06:34:29Z,4030400801,233,904,,,,,,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060883,366,8,2,46,19,2cjpmotqo8phcqfpgo9xf4gel,1,32.5,64.1,2023-02-12T15:07:00.236Z,2023-02-13T06:34:28Z,4030389703,178,,4028685097,56,Back,4029574711,385,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061001,434,4,2,46,24,3adj8hkws0z1al232bg2h6tk0,1,63.4,4,2023-02-12T15:07:05.747Z,2023-02-13T06:34:27Z,4028685927,233,367,4028685619,56,Right,4028685621,152,,4028685623,265,,4028685617,13,,4028685625,286,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061051,367,4,2,46,24,2cjpmotqo8phcqfpgo9xf4gel,0,36.6,96,2023-02-12T15:07:05.748Z,2023-02-13T06:34:26Z,4030389755,178,,4028685881,152,,4028685877,13,,4028685973,233,434,4028685883,265,,4028685885,285,,4028685879,56,Back,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507060937,433,43,2,46,26,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T15:07:07.030Z,2023-02-12T15:07:12Z,4028685329,56,Right,4028685739,144,50,4028685331,286,0,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061373,435,1,2,46,56,3adj8hkws0z1al232bg2h6tk0,0,68.5,3.9,2023-02-12T15:07:37.315Z,2023-02-13T06:34:26Z,4029577011,20,,4028687769,141,45.2,4028687761,155,,4028687771,212,36.3,4028687767,140,90.4,4028687757,2,,4029577009,224,,4028687759,5,,ef2n7d6rysar49toiz2k3obth,K. Lala,4028687763,152,,4028687773,213,0.9,4028687765,56,4028687775,1,4030389763,178,,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2507061395,368,12,2,46,58,2cjpmotqo8phcqfpgo9xf4gel,1,7.9,50.7,2023-02-12T15:07:39.013Z,2023-02-13T06:34:25Z,4028687905,140,29.0,4028687903,56,Back,4028687907,141,60.9,4028687911,213,0.3,4030389771,388,,4028687925,15,,4028687909,212,23.2,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061403,436,61,2,47,0,3adj8hkws0z1al232bg2h6tk0,0,71.1,41.7,2023-02-12T15:07:41.192Z,2023-02-13T06:34:25Z,4028687963,56,Center,4030389783,178,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061413,369,49,2,47,1,2cjpmotqo8phcqfpgo9xf4gel,1,34.2,59.2,2023-02-12T15:07:42.311Z,2023-02-13T06:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061515,370,3,2,47,3,2cjpmotqo8phcqfpgo9xf4gel,0,44.8,66.8,2023-02-12T15:07:44.394Z,2023-02-13T06:34:23Z,4028688501,56,Back,4028688637,233,437,4029577663,465,,4028688503,286,,4030389845,178,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061491,437,7,2,47,3,3adj8hkws0z1al232bg2h6tk0,0,55.2,33.2,2023-02-12T15:07:44.588Z,2023-02-13T06:34:22Z,4028688577,233,370,4028688405,285,,4030389857,178,,4028688403,56,Center,4029577975,385,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061573,371,1,2,47,5,2cjpmotqo8phcqfpgo9xf4gel,1,45,69.3,2023-02-12T15:07:46.549Z,2023-02-13T06:34:22Z,4028688837,140,70.5,4028688847,213,0.4,4028688843,141,87.8,4028688835,56,Left,4030389909,178,,4028688845,212,29.6,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061737,372,1,2,47,14,2cjpmotqo8phcqfpgo9xf4gel,1,97.2,77,2023-02-12T15:07:55.393Z,2023-02-13T06:34:18Z,4029578807,224,,4028691791,210,13,4028689741,56,Center,4028689749,213,4.6,4028689739,155,,4029578809,72,,4028689745,141,57.8,4030389921,178,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,4028689737,2,,4028689747,212,13.1,4028691793,154,4028689743,140,,,,,,,,,,,,,,,,,,1,,95.8,,,,,,,,,
2507061775,374,43,2,47,15,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-12T15:07:55.990Z,2023-02-12T15:08:25Z,4028689987,286,0,4028689983,56,Center,4028691997,144,3,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061695,438,43,2,47,15,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T15:07:55.990Z,2023-02-12T15:08:20Z,4028689507,285,0,4028691551,144,45,4028689505,56,Back,4028690061,233,374,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061739,373,13,2,47,15,2cjpmotqo8phcqfpgo9xf4gel,1,97.3,56.5,2023-02-12T15:07:56.031Z,2023-02-13T06:34:17Z,4028689759,56,Center,4028691825,74,,4028691835,102,47.6,4028691829,154,,4028691839,214,,4028691849,231,53.5,4028705107,22,,4028691463,72,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,4028689757,61,,4030389931,178,,4028691827,29,4029579631,108,4028691847,230,4028691837,103,62.5,4028691841,328,,4028691831,55,372,,,,,,,,,,,,,,,,,,98.7
2507061795,375,5,2,47,16,2cjpmotqo8phcqfpgo9xf4gel,0,101.2,47,2023-02-12T15:07:56.941Z,2023-02-13T03:21:50Z,4028690079,56,Center,4028690081,346,,4028690193,233,439,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507061741,439,5,2,47,16,3adj8hkws0z1al232bg2h6tk0,1,-1.2,53,2023-02-12T15:07:56.941Z,2023-02-13T03:21:51Z,4028690151,233,375,4028689773,346,,4028689771,56,Back,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062163,440,1,2,47,38,3adj8hkws0z1al232bg2h6tk0,1,4.8,53.1,2023-02-12T15:08:19.184Z,2023-02-13T06:34:16Z,4028692007,140,44.4,4028692009,141,73.2,4028692015,1,,4028692013,213,0.3,4028696441,189,,4028692011,212,43.8,4028692003,124,,4028692005,56,Back,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,4028692019,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062889,447,61,2,47,39,3adj8hkws0z1al232bg2h6tk0,1,43.6,80.8,2023-02-12T15:08:20.168Z,2023-02-13T06:34:16Z,4028696517,189,,4028695697,56,Back,4030389957,178,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062197,441,1,2,47,40,3adj8hkws0z1al232bg2h6tk0,1,49.3,99.2,2023-02-12T15:08:21.824Z,2023-02-13T06:34:15Z,4030389997,178,,4028692197,141,88.4,4028692195,140,65.5,4028692199,212,18.5,4028692201,213,5.9,4028692191,56,Left,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062207,442,3,2,47,46,3adj8hkws0z1al232bg2h6tk0,0,62.1,82.9,2023-02-12T15:08:27.515Z,2023-02-13T06:34:12Z,4030390037,178,,4029583371,464,,4028692267,56,Left,4028692269,286,,4028692373,233,376,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062215,376,7,2,47,46,2cjpmotqo8phcqfpgo9xf4gel,1,37.9,17.1,2023-02-12T15:08:27.582Z,2023-02-13T06:34:12Z,4029583503,384,,4028692307,285,,4028692305,56,Back,4028692355,233,442,4030390083,178,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062223,377,49,2,47,47,2cjpmotqo8phcqfpgo9xf4gel,1,40.3,17.1,2023-02-12T15:08:28.272Z,2023-02-13T06:34:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062253,378,50,2,47,48,2cjpmotqo8phcqfpgo9xf4gel,1,42.9,21.5,2023-02-12T15:08:28.847Z,2023-02-13T06:20:01Z,4028692475,286,,4028692719,233,443,4028692473,56,Back,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062267,443,7,2,47,48,3adj8hkws0z1al232bg2h6tk0,1,57.1,78.5,2023-02-12T15:08:29.401Z,2023-02-13T06:20:01Z,4030390535,178,,4028692563,56,Center,4029583929,383,,4028692635,233,378,4028692565,285,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062271,444,49,2,47,50,3adj8hkws0z1al232bg2h6tk0,1,61.5,91.8,2023-02-12T15:08:31.452Z,2023-02-13T06:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062299,445,1,2,47,50,3adj8hkws0z1al232bg2h6tk0,0,61.9,92.2,2023-02-12T15:08:31.559Z,2023-02-13T06:34:10Z,4028692781,140,58.9,4028692789,213,4.0,4030390581,178,,4028692779,56,Left,4028692785,212,4.9,4028692783,141,86.6,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062323,379,49,2,47,51,2cjpmotqo8phcqfpgo9xf4gel,1,35,6,2023-02-12T15:08:32.208Z,2023-02-13T06:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062363,380,1,2,47,52,2cjpmotqo8phcqfpgo9xf4gel,1,33.7,10.1,2023-02-12T15:08:33.341Z,2023-02-13T06:34:08Z,4028693103,213,0.6,4030390605,178,,4028693099,141,18.3,4028693095,56,Back,4028693097,140,40.9,4028693101,212,9.4,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062373,381,4,2,47,54,2cjpmotqo8phcqfpgo9xf4gel,1,39.2,8.2,2023-02-12T15:08:35.349Z,2023-02-13T06:34:06Z,4028693153,286,,4028693143,56,Back,4028693137,13,,4028693147,152,,4028693151,265,,4028693205,233,446,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062383,446,4,2,47,54,3adj8hkws0z1al232bg2h6tk0,0,60.8,91.8,2023-02-12T15:08:35.350Z,2023-02-13T06:34:05Z,4028693265,233,381,4030390621,178,,4028693193,265,,4028693189,56,Left,4028693195,285,,4028693187,13,,4028693191,152,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062729,382,1,2,48,13,2cjpmotqo8phcqfpgo9xf4gel,1,41.2,6,2023-02-12T15:08:54.223Z,2023-02-13T06:34:05Z,4028694925,213,2.7,4028694915,152,,4030390645,178,,4028694923,212,23.0,4028694917,56,Back,4028694913,5,,4028694921,141,20.9,4028694919,140,21.5,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062775,383,1,2,48,15,2cjpmotqo8phcqfpgo9xf4gel,1,22.8,18.7,2023-02-12T15:08:56.661Z,2023-02-13T06:34:03Z,4028695165,213,1.7,4028695159,140,19.1,4028695163,212,24.5,4030390661,178,,4028695161,141,54.2,4028695157,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062863,384,1,2,48,25,2cjpmotqo8phcqfpgo9xf4gel,1,44.2,90,2023-02-12T15:09:05.917Z,2023-02-13T06:34:01Z,4028695571,141,83.5,4030390693,178,,4028695579,213,6.1,4028695563,140,66.6,4028695559,56,Left,4028695577,212,23.9,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062907,385,1,2,48,26,2cjpmotqo8phcqfpgo9xf4gel,0,63.3,88,2023-02-12T15:09:07.059Z,2023-02-13T06:34:01Z,4028695805,140,71.5,4028695811,212,12.7,4030390703,178,,4028695801,56,Left,4028695809,141,100.0,4028695815,213,0.8,4029588457,168,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507062995,386,5,2,48,27,2cjpmotqo8phcqfpgo9xf4gel,0,75,101.8,2023-02-12T15:09:08.649Z,2023-02-13T03:25:29Z,4028697023,233,448,4028696253,56,Left,4028696255,347,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063127,448,5,2,48,27,3adj8hkws0z1al232bg2h6tk0,1,25,-1.8,2023-02-12T15:09:08.649Z,2023-02-13T03:25:29Z,4028696983,233,386,4028696909,56,Back,4028696911,347,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063285,449,1,2,48,47,3adj8hkws0z1al232bg2h6tk0,0,29.4,0,2023-02-12T15:09:28.052Z,2023-02-13T06:34:00Z,4028697717,141,11.5,4028697713,56,Right,4028697723,1,,4028697715,140,61.2,4028697719,212,34.5,4028697711,107,,4028697721,213,0.3,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381829,967,67,2,48,49,2cjpmotqo8phcqfpgo9xf4gel,1,46.6,88.2,2023-02-12T15:09:30.428Z,2023-02-13T06:34:00Z,4030402237,233,1157,,,,,,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381827,1157,67,2,48,49,3adj8hkws0z1al232bg2h6tk0,0,53.4,11.8,2023-02-12T15:09:30.429Z,2023-02-13T06:33:59Z,4030402241,233,967,,,,,,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507228311,787,8,2,48,49,2cjpmotqo8phcqfpgo9xf4gel,1,45.4,87.5,2023-02-12T15:09:30.430Z,2023-02-13T06:33:59Z,4029590639,385,,4029590503,56,Back,4030390745,178,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063375,451,3,2,48,50,3adj8hkws0z1al232bg2h6tk0,0,50.1,13.8,2023-02-12T15:09:31.005Z,2023-02-13T06:33:58Z,4028698229,233,387,4028698163,56,Right,4030390781,178,,4028698167,286,,4029590873,465,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063301,450,43,2,48,50,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-02-12T15:09:31.188Z,2023-02-12T19:09:48Z,4028697797,141,22.0,4028697793,56,Center,4028697795,140,51.2,4029590211,144,1,4028697799,212,12.7,4028697817,156,0,4028697801,213,2.5,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063333,387,7,2,48,50,2cjpmotqo8phcqfpgo9xf4gel,1,49.9,86.2,2023-02-12T15:09:31.286Z,2023-02-13T06:33:58Z,4028698185,233,451,4028697965,56,Back,4028697967,285,,4030390793,178,,4029591175,383,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507063339,388,49,2,48,51,2cjpmotqo8phcqfpgo9xf4gel,1,49.9,81.1,2023-02-12T15:09:32.385Z,2023-02-13T06:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
