id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/12/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472899245,106,1,1,8,40,750ustvk4jfqmo8q4gnrcxy7z,1,48.1,75.2,2022-10-16T13:08:51.429Z,2022-10-17T02:31:06Z,3850737063,178,,3848879523,156,,3848879495,213,2.6,3848879493,212,11.1,3848879489,140,39.1,3848879487,56,Back,3848879491,141,83.8,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899461,107,1,1,8,45,750ustvk4jfqmo8q4gnrcxy7z,1,41.5,78.8,2022-10-16T13:08:55.864Z,2022-10-17T02:31:05Z,3848880465,141,37.2,3850737205,178,,3848880463,140,40.6,3848880461,56,Back,3848880467,212,28.3,3848880469,213,4.7,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899643,108,1,1,8,49,750ustvk4jfqmo8q4gnrcxy7z,1,45.5,32.7,2022-10-16T13:09:00.128Z,2022-10-17T02:31:04Z,3848881405,140,57.9,3848881411,213,5.3,3848881407,141,5.8,3850737379,178,,3848881409,212,22.5,3848881403,56,Right,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899735,109,1,1,8,56,750ustvk4jfqmo8q4gnrcxy7z,1,65.7,46.3,2022-10-16T13:09:07.372Z,2022-10-17T02:31:02Z,3850737549,178,,3848881879,212,34.4,3848881889,1,,3848881871,140,79.7,3848881867,56,Left,3848881885,213,1.1,3848881875,141,92.0,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899907,110,1,1,9,1,750ustvk4jfqmo8q4gnrcxy7z,0,88.6,85.3,2022-10-16T13:09:11.803Z,2022-10-17T02:30:59Z,3848882687,155,,3850047625,72,,3848882693,140,88.8,3848882699,212,7.6,3848882697,141,74.2,3848882691,56,Center,3848882685,2,,3848882701,213,4.7,6tedvat245ajkir9c4035i0np,M. Simon,3850047623,224,,3850738045,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899921,111,4,1,9,1,750ustvk4jfqmo8q4gnrcxy7z,1,83.1,78.8,2022-10-16T13:09:11.868Z,2022-10-17T02:14:28Z,3848882815,233,81,3848882777,286,,3848882771,10,,3848900025,348,9yfnfwqog4y572aoe2iztnbv9,3848882773,56,Center,3848882775,152,,3848882769,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472899885,81,4,1,9,1,3adj8hkws0z1al232bg2h6tk0,0,16.9,21.2,2022-10-16T13:09:11.869Z,2022-10-17T02:14:28Z,3848882587,285,,3848882579,9,,3848882581,10,,3848882583,56,Back,3848882585,152,,3848882903,233,111,3850738563,388,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472903061,82,58,1,11,23,3adj8hkws0z1al232bg2h6tk0,0,0,0,2022-10-16T13:11:33.738Z,2022-10-17T02:30:59Z,3848899043,179,,3848899033,9,,3848899047,75,,3848899037,187,,3848900559,233,112,3848899051,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472903047,112,15,1,11,23,750ustvk4jfqmo8q4gnrcxy7z,1,88.5,50,2022-10-16T13:11:33.738Z,2022-10-16T19:44:33Z,3848900827,458,,3848898949,56,Center,3848900467,72,,3848900831,147,50.2,3848900823,103,17.7,3848900825,390,465738,3848900829,146,98.4,3848898951,214,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,3848898947,17,,3850738793,178,,3848898945,9,,3848900821,102,53.7,3848900819,76,,3848900505,353,3848902373,233,,,,,,,,82,83,,,,,,,,,,,,
2472903067,83,10,1,11,23,3adj8hkws0z1al232bg2h6tk0,1,0.6,49.6,2022-10-16T13:11:34.031Z,2022-10-17T02:30:59Z,3850051905,377,,3848899059,9,,3848899065,182,,3848902403,233,112,3848899063,179,,3848899067,56,Back,3848899061,173,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472903445,114,13,1,11,24,750ustvk4jfqmo8q4gnrcxy7z,1,91.9,61.5,2022-10-16T13:11:35.074Z,2022-10-17T02:30:58Z,3848903359,231,54.5,3850739043,178,,3848901049,17,,3848903331,102,41.7,3848903351,458,,3848903339,214,,3848903327,24,,3848902631,20,,6tedvat245ajkir9c4035i0np,M. Simon,3848901051,56,Center,3848903335,103,16.7,3850053579,84,,3850053581,108,,3848903355,230,,3848903349,328,,,,,,,,,,,,98.7,,,,,,,,,,,
2472903125,85,5,1,11,25,3adj8hkws0z1al232bg2h6tk0,1,-1.4,63.9,2022-10-16T13:11:36.056Z,2022-10-16T19:44:45Z,3848899425,56,Back,3848901531,233,113,3848959733,346,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472903157,113,5,1,11,25,750ustvk4jfqmo8q4gnrcxy7z,0,101.4,36.1,2022-10-16T13:11:36.056Z,2022-10-16T19:44:44Z,3848901569,233,85,3848959705,346,,3848899601,56,Center,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472903119,84,43,1,11,29,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-16T13:11:39.679Z,2022-10-16T13:11:54Z,3848899393,140,0.0,3848899397,212,22.9,3848899391,56,Back,3848899465,167,0,3848899399,213,2.3,3848899395,141,67.2,3848901249,144,12,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904137,86,1,1,12,6,3adj8hkws0z1al232bg2h6tk0,0,4.3,53.1,2022-10-16T13:12:17.613Z,2022-10-17T02:30:58Z,3848904513,213,0.2,3848904495,56,Center,3848904511,212,60.4,3848960069,237,,3848904501,140,60.4,3848904507,141,72.9,3848960067,124,,3848904515,1,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904203,115,1,1,12,10,750ustvk4jfqmo8q4gnrcxy7z,0,40.9,19,2022-10-16T13:12:20.860Z,2022-10-17T02:30:58Z,3848904815,140,51.1,3850739731,388,,3848904807,3,,3848904809,56,Center,3848904817,141,31.1,3848904823,212,13.5,3848904829,213,0.7,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904227,87,1,1,12,12,3adj8hkws0z1al232bg2h6tk0,1,49.1,81.5,2022-10-16T13:12:22.926Z,2022-10-17T02:30:57Z,3848904889,56,Left,3848904893,141,86.7,3848904897,213,0.3,3848904891,140,62.1,3848904895,212,14.1,3850739977,178,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904325,88,1,1,12,13,3adj8hkws0z1al232bg2h6tk0,1,59.9,89.9,2022-10-16T13:12:23.894Z,2022-10-17T02:30:56Z,3848905413,141,91.4,3848905409,56,Left,3848905417,213,3.0,3848905411,140,53.1,3848905415,212,7.2,3850740189,178,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904331,89,4,1,12,15,3adj8hkws0z1al232bg2h6tk0,1,51.3,98.4,2022-10-16T13:12:25.721Z,2022-10-17T02:30:56Z,3848905527,233,116,3848905455,56,Left,3848905461,286,,3848905459,265,,3848905457,152,,3848905453,13,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904341,116,4,1,12,15,750ustvk4jfqmo8q4gnrcxy7z,0,48.7,1.6,2022-10-16T13:12:25.722Z,2022-10-17T02:30:55Z,3848905493,13,,3848905565,233,89,3848905501,285,,3848905497,152,,3848905499,265,,3848905495,56,Back,3850740591,178,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472904973,90,1,1,12,45,3adj8hkws0z1al232bg2h6tk0,1,50.9,97.1,2022-10-16T13:12:56.155Z,2022-10-17T02:30:55Z,3850740715,178,,3848908829,212,26.1,3848908827,141,80.7,3848908821,152,,3848908831,213,3.6,3848908819,5,,3848908823,56,Back,3848908825,140,28.4,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905029,91,1,1,12,48,3adj8hkws0z1al232bg2h6tk0,1,27.8,76.1,2022-10-16T13:12:59.279Z,2022-10-17T02:30:54Z,3848909113,56,Back,3848909115,140,25.6,3848909117,141,33.8,3850740909,178,,3848909119,212,28.9,3848909123,213,4.6,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905081,92,1,1,12,51,3adj8hkws0z1al232bg2h6tk0,0,21.8,34.2,2022-10-16T13:13:02.558Z,2022-10-17T02:30:54Z,3848909415,212,52.6,3848909409,56,Center,3848909407,155,,3848909419,1,,3848909417,213,6.3,3848909411,140,71.9,3850741091,178,,3848909413,141,32.2,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905107,117,1,1,12,54,750ustvk4jfqmo8q4gnrcxy7z,0,34.9,67.1,2022-10-16T13:13:05.085Z,2022-10-17T02:30:53Z,3848909573,141,66.3,3850741457,388,,3848909577,213,6.2,3848909571,140,43.0,3848909567,3,,3848909569,56,Back,3848909575,212,8.5,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905163,93,1,1,12,55,3adj8hkws0z1al232bg2h6tk0,1,57.2,27.4,2022-10-16T13:13:06.607Z,2022-10-17T02:30:53Z,3848909805,141,29.5,3850741875,388,,3848909803,140,68.8,3848909799,3,,3848909809,213,0.1,3848909807,212,12.3,3848909801,56,Center,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905225,94,1,1,12,57,3adj8hkws0z1al232bg2h6tk0,0,66.3,25,2022-10-16T13:13:07.830Z,2022-10-17T02:30:52Z,3848910127,140,71.4,3848910137,213,0.3,3848910129,141,27.1,3848910119,168,,3848910133,212,5.5,3848910123,56,Center,3850742255,388,,3848910115,3,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905187,118,44,1,12,59,750ustvk4jfqmo8q4gnrcxy7z,1,31.5,83.9,2022-10-16T13:13:09.753Z,2022-10-17T02:30:52Z,3848909933,56,Back,3848910255,233,95,3848909935,285,,,,,,,,,,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905235,95,44,1,12,59,3adj8hkws0z1al232bg2h6tk0,0,68.5,16.1,2022-10-16T13:13:09.754Z,2022-10-17T02:30:52Z,3848910175,286,,3848910323,233,118,3848910173,56,Right,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905197,119,1,1,12,59,750ustvk4jfqmo8q4gnrcxy7z,0,32.2,83.6,2022-10-16T13:13:09.796Z,2022-10-17T02:30:51Z,3848909987,212,1.5,3848909979,56,Back,3850742725,388,,3848909977,3,,3848909989,213,0.7,3848909983,140,33.3,3848909985,141,84.9,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905511,96,1,1,13,6,3adj8hkws0z1al232bg2h6tk0,1,50.5,10.2,2022-10-16T13:13:17.479Z,2022-10-17T02:30:49Z,3850743305,178,,3848911523,141,39.4,3848911519,56,Back,3848911525,212,28.4,3848911527,213,2.4,3848911521,140,31.2,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905631,97,1,1,13,10,3adj8hkws0z1al232bg2h6tk0,1,21.8,39.5,2022-10-16T13:13:21.596Z,2022-10-17T02:30:48Z,3848912177,140,27.0,3848912179,141,94.4,3848912181,212,37.7,3850743465,178,,3848912183,213,1.4,3848912175,56,Back,3848912185,1,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905747,98,1,1,13,14,3adj8hkws0z1al232bg2h6tk0,0,32.2,99.4,2022-10-16T13:13:25.386Z,2022-10-17T02:30:47Z,3848912789,213,6.1,3848912787,212,68.4,3848912781,56,Left,3848912785,141,79.7,3848912779,157,,3850743713,178,,3848912791,1,,3848912783,140,96.1,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905757,120,49,1,13,19,750ustvk4jfqmo8q4gnrcxy7z,1,6.6,22.3,2022-10-16T13:13:30.288Z,2022-10-17T02:30:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905887,121,1,1,13,22,750ustvk4jfqmo8q4gnrcxy7z,1,4,21,2022-10-16T13:13:33.079Z,2022-10-17T02:30:46Z,3848913285,56,Back,3850744075,178,,3848913289,141,16.4,3848913293,213,6.0,3848913287,140,12.9,3848913291,212,9.9,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472905945,122,1,1,13,25,750ustvk4jfqmo8q4gnrcxy7z,1,19.3,20.2,2022-10-16T13:13:36.599Z,2022-10-17T02:30:45Z,3850744151,178,,3848913593,56,Back,3848913597,141,35.2,3848913595,140,27.8,3848913601,213,0.9,3848913599,212,13.6,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906057,123,1,1,13,30,750ustvk4jfqmo8q4gnrcxy7z,1,35.1,30.8,2022-10-16T13:13:41.438Z,2022-10-17T02:30:44Z,3850744349,178,,3848914205,140,36.1,3848914213,212,22.3,3848914215,213,1.5,3848914209,141,63.5,3848914201,56,Back,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906103,124,1,1,13,35,750ustvk4jfqmo8q4gnrcxy7z,1,40.5,73.9,2022-10-16T13:13:45.902Z,2022-10-17T02:30:43Z,3848914447,141,94.5,3848914449,212,14.5,3848914443,56,Back,3850744447,178,,3848914445,140,36.9,3848914451,213,1.8,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906139,125,1,1,13,37,750ustvk4jfqmo8q4gnrcxy7z,0,40.1,94.6,2022-10-16T13:13:48.209Z,2022-10-17T02:30:42Z,3850744643,178,,3848914649,141,92.7,3848914647,140,63.3,3848914643,155,,3848914653,213,6.2,3848914645,56,Left,3848914651,212,24.4,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906297,99,1,1,13,39,3adj8hkws0z1al232bg2h6tk0,1,28,10.2,2022-10-16T13:13:49.912Z,2022-10-17T02:30:42Z,3848915541,140,33.4,3848915539,56,Back,3848915549,213,0.3,3848915543,141,12.8,3848915533,3,,3848915545,212,5.9,3850745085,388,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906307,100,49,1,13,41,3adj8hkws0z1al232bg2h6tk0,1,32.9,7.6,2022-10-16T13:13:51.845Z,2022-10-17T02:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906315,101,1,1,13,41,3adj8hkws0z1al232bg2h6tk0,1,31.8,9.4,2022-10-16T13:13:52.557Z,2022-10-17T02:30:41Z,3848915643,140,30.5,3848915641,56,Back,3848915647,212,13.1,3848915645,141,28.6,3848915649,213,1.7,3850745533,178,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906343,102,1,1,13,44,3adj8hkws0z1al232bg2h6tk0,1,33.5,22.7,2022-10-16T13:13:54.987Z,2022-10-17T02:30:40Z,3848915811,141,28.1,3848915819,213,0.8,3848915805,56,Back,3848915815,212,5.1,3850745915,178,,3848915809,140,36.9,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906355,103,1,1,13,46,3adj8hkws0z1al232bg2h6tk0,1,37.5,29.6,2022-10-16T13:13:56.777Z,2022-10-17T02:30:39Z,3850746133,178,,3848915883,212,8.8,3848915877,56,Back,3848915879,140,31.6,3848915881,141,38.8,3848915885,213,2.4,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906405,104,1,1,13,47,3adj8hkws0z1al232bg2h6tk0,1,33.2,36.3,2022-10-16T13:13:58.050Z,2022-10-17T02:30:39Z,3848916185,140,26.5,3848916187,141,61.8,3848916189,212,18.7,3848916183,56,Back,3848916191,213,2.0,3850746331,178,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906455,105,1,1,13,51,3adj8hkws0z1al232bg2h6tk0,1,34.5,71.2,2022-10-16T13:14:01.842Z,2022-10-17T02:30:38Z,3848916397,140,62.4,3848916399,141,93.2,3848916401,212,32.9,3848916403,213,0.5,3848916395,56,Left,3850746567,178,,3848916405,1,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906463,106,1,1,13,53,3adj8hkws0z1al232bg2h6tk0,0,60.2,93.7,2022-10-16T13:14:04.257Z,2022-10-17T02:30:37Z,3848916439,141,91.5,3848916437,140,64.6,3850746951,178,,3848916889,286,,3848916441,212,4.9,3848916883,236,,3848916443,213,6.0,3848916435,56,Left,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,3848916885,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906535,126,74,1,13,53,750ustvk4jfqmo8q4gnrcxy7z,1,39.3,6.4,2022-10-16T13:14:04.333Z,2022-10-17T02:30:37Z,3850747119,178,,3848916791,56,Back,3848916797,285,,3848916921,233,106,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906507,107,1,1,13,54,3adj8hkws0z1al232bg2h6tk0,0,60.3,93.4,2022-10-16T13:14:04.896Z,2022-10-17T02:30:37Z,3848916659,56,Left,3848916665,212,5.6,3848916663,141,87.5,3850747609,178,,3848916661,140,64.0,3848916667,213,5.5,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906559,127,49,1,13,56,750ustvk4jfqmo8q4gnrcxy7z,1,40.9,10.8,2022-10-16T13:14:07.118Z,2022-10-17T02:30:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906605,128,1,1,13,57,750ustvk4jfqmo8q4gnrcxy7z,1,47.4,13,2022-10-16T13:14:08.329Z,2022-10-17T02:30:36Z,3848917185,213,6.0,3850748017,178,,3848917179,140,61.2,3848917181,141,6.2,3848917177,56,Right,3848917183,212,15.2,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906627,108,45,1,13,59,3adj8hkws0z1al232bg2h6tk0,0,39.6,96.6,2022-10-16T13:14:10.238Z,2022-10-17T02:30:35Z,3848917271,285,,3848917563,233,129,3848917269,56,Back,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906665,129,3,1,13,59,750ustvk4jfqmo8q4gnrcxy7z,1,60.4,3.4,2022-10-16T13:14:10.238Z,2022-10-17T02:30:35Z,3848917497,56,Right,3848917499,286,,3850748271,178,,3848917527,233,108,3850065367,465,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123911,760,45,1,14,3,3adj8hkws0z1al232bg2h6tk0,0,17.8,90.4,2022-10-16T13:14:13.778Z,2022-10-17T02:30:34Z,3850067419,56,Back,3850241875,233,816,3850067421,285,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123899,816,3,1,14,3,750ustvk4jfqmo8q4gnrcxy7z,1,82.2,9.6,2022-10-16T13:14:13.778Z,2022-10-17T02:30:33Z,3850067363,56,Right,3850241869,233,760,3850748513,178,,3850067365,286,,3850067581,464,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906685,130,1,1,14,4,750ustvk4jfqmo8q4gnrcxy7z,0,81.7,15.1,2022-10-16T13:14:15.390Z,2022-10-17T02:30:33Z,3848917603,155,,3848917601,2,,3850067887,223,,3848917605,56,Center,3848917607,140,86.8,3848917609,141,39.6,3850748799,178,,3848917611,212,17.5,9yfnfwqog4y572aoe2iztnbv9,L. Blas,3848917613,213,1.3,3850067891,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906725,109,12,1,14,5,3adj8hkws0z1al232bg2h6tk0,1,12.1,62.2,2022-10-16T13:14:16.127Z,2022-10-17T02:30:32Z,3848917811,141,83.7,3848917813,212,17.6,3848917839,15,,3848917815,213,1.0,3850749101,178,,3848917807,56,Back,3848917809,140,21.5,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906759,110,49,1,14,9,3adj8hkws0z1al232bg2h6tk0,1,17.1,96.5,2022-10-16T13:14:20.042Z,2022-10-17T02:30:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906831,111,1,1,14,11,3adj8hkws0z1al232bg2h6tk0,1,7.6,99.1,2022-10-16T13:14:21.693Z,2022-10-17T02:30:31Z,3848918349,212,16.8,3848918347,141,74.4,3848918343,56,Back,3848918345,140,6.7,3848918351,213,4.7,3850749335,178,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906891,112,1,1,14,12,3adj8hkws0z1al232bg2h6tk0,1,3.1,72.5,2022-10-16T13:14:23.140Z,2022-10-17T02:30:30Z,3848918631,155,,3848918637,141,72.0,3848918641,213,6.3,3848918639,212,45.7,3848918633,56,Back,3850749521,178,,3848918643,1,,3848918635,140,46.6,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472906963,113,1,1,14,14,3adj8hkws0z1al232bg2h6tk0,1,37.9,74.4,2022-10-16T13:14:25.503Z,2022-10-17T02:30:30Z,3848919023,3,,3848919033,140,38.8,3848919039,213,5.1,3848919031,56,Back,3848919037,212,2.4,3848919035,141,71.1,3850749673,388,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472907033,114,1,1,14,18,3adj8hkws0z1al232bg2h6tk0,1,27.8,63.9,2022-10-16T13:14:29.249Z,2022-10-17T02:30:29Z,3848919397,213,5.8,3850749817,178,,3848919391,140,34.6,3848919393,141,57.9,3848919389,56,Back,3848919395,212,8.2,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472907119,115,1,1,14,21,3adj8hkws0z1al232bg2h6tk0,1,32.3,62.3,2022-10-16T13:14:32.253Z,2022-10-17T02:30:28Z,3848919773,213,6.2,3848919771,212,7.9,3850749899,178,,3848919767,140,39.8,3848919769,141,61.4,3848919763,56,Back,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
