id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2519179263,107,1,1,11,14,750ustvk4jfqmo8q4gnrcxy7z,1,52.7,21.8,2023-03-12T14:11:28.744Z,2023-03-13T00:23:23Z,4092782791,212,19.0,4092782787,140,67.0,4092782785,56,Right,4094407119,178,,4092782789,141,4.7,4092782793,213,5.6,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179333,110,1,1,11,15,750ustvk4jfqmo8q4gnrcxy7z,1,69.6,10.1,2023-03-12T14:11:29.666Z,2023-03-13T00:23:23Z,4094410441,178,,4092783137,141,18.4,4092783129,56,Right,4092783133,140,56.6,4092783141,212,14.8,4092783145,213,2.7,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179037,105,1,1,11,17,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,16.9,2023-03-12T14:11:31.981Z,2023-03-13T00:23:21Z,4092781533,212,8.8,4092781529,140,61.5,4094406845,178,,4092781535,213,0.4,4092781527,56,Center,4092781531,141,22.1,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179073,106,1,1,11,18,750ustvk4jfqmo8q4gnrcxy7z,1,61.3,3.9,2023-03-12T14:11:33.029Z,2023-03-13T00:23:21Z,4092781759,212,7.3,4094407017,178,,4092781751,140,56.4,4092781761,213,2.3,4092781749,56,Right,4092781755,141,11.6,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179423,112,1,1,11,20,750ustvk4jfqmo8q4gnrcxy7z,1,54.9,19.6,2023-03-12T14:11:35.133Z,2023-03-13T00:23:20Z,4094410719,178,,4092783631,140,72.7,4092783637,213,0.1,4092783627,56,Center,4092783635,212,18.7,4092783633,141,21.5,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179289,108,1,1,11,22,750ustvk4jfqmo8q4gnrcxy7z,1,64.4,6.4,2023-03-12T14:11:37.039Z,2023-03-13T00:23:19Z,4092782915,213,2.7,4092782907,56,Right,4094407555,178,,4092782911,141,14.9,4092782909,140,54.0,4092782913,212,12.4,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179307,109,1,1,11,26,750ustvk4jfqmo8q4gnrcxy7z,1,62.3,17.2,2023-03-12T14:11:40.731Z,2023-03-13T00:23:17Z,4094410089,178,,4092782991,56,Right,4092783007,213,5.0,4092782995,140,64.9,4092783003,212,9.0,4092782999,141,4.6,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179387,111,1,1,11,28,750ustvk4jfqmo8q4gnrcxy7z,1,65.2,26.9,2023-03-12T14:11:42.811Z,2023-03-13T00:23:16Z,4092783405,141,18.0,4092783401,56,Right,4094423381,178,,4092783403,140,59.8,4092783413,213,4.0,4092783409,212,8.3,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179459,113,1,1,11,29,750ustvk4jfqmo8q4gnrcxy7z,1,57.6,21.7,2023-03-12T14:11:44.306Z,2023-03-13T00:23:15Z,4092783781,141,21.5,4092783777,56,Center,4092783785,213,6.1,4094424747,178,,4092783783,212,1.0,4092783779,140,58.5,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519212939,304,1,1,11,31,750ustvk4jfqmo8q4gnrcxy7z,1,56.4,30.5,2023-03-12T14:11:46.556Z,2023-03-13T00:23:14Z,4094425423,178,,4092961701,213,1.7,4092961691,56,Center,4092961695,141,56.7,4092961699,212,18.0,4092961693,140,53.7,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179561,114,1,1,11,36,750ustvk4jfqmo8q4gnrcxy7z,1,60.3,67,2023-03-12T14:11:50.624Z,2023-03-13T00:23:12Z,4092784305,140,65.5,4092784307,141,94.5,4094427719,178,,4092784311,213,1.3,4092784309,212,19.5,4092784303,56,Left,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179595,115,1,1,11,37,750ustvk4jfqmo8q4gnrcxy7z,1,66.7,98.3,2023-03-12T14:11:52.408Z,2023-03-13T00:23:12Z,4092784499,56,Left,4092784503,141,81.1,4092784505,212,14.4,4094428175,178,,4092784501,140,58.7,4092784507,213,4.1,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179647,116,1,1,11,39,750ustvk4jfqmo8q4gnrcxy7z,1,59.5,82.9,2023-03-12T14:11:54.539Z,2023-03-13T00:23:11Z,4094428411,178,,4092784713,56,Center,4092784719,212,12.3,4092784715,140,53.0,4092784721,213,4.1,4092784717,141,67.8,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179735,117,1,1,11,42,750ustvk4jfqmo8q4gnrcxy7z,1,51.1,69.2,2023-03-12T14:11:56.858Z,2023-03-13T00:23:10Z,4092785153,141,40.8,4094428637,178,,4092785151,140,52.4,4092785157,213,4.8,4092785155,212,19.4,4092785149,56,Center,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179813,118,1,1,11,45,750ustvk4jfqmo8q4gnrcxy7z,1,55.3,38.5,2023-03-12T14:11:59.615Z,2023-03-13T00:23:09Z,4092785571,212,22.0,4092785569,141,6.7,4094429003,178,,4092785573,213,4.9,4092785567,140,59.4,4092785565,56,Right,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519179869,119,1,1,11,47,750ustvk4jfqmo8q4gnrcxy7z,1,63.4,6.5,2023-03-12T14:12:02.298Z,2023-03-13T00:23:08Z,4092785811,140,51.9,4092785821,213,2.4,4092785807,56,Center,4094429361,178,,4092785817,212,16.3,4092785813,141,22.7,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180085,120,1,1,11,50,750ustvk4jfqmo8q4gnrcxy7z,1,49.7,21.6,2023-03-12T14:12:04.851Z,2023-03-13T00:23:07Z,4092786843,141,3.4,4092786837,56,Right,4092786841,140,71.0,4092786847,213,5.8,4092786833,155,,4094429733,178,,4092786845,212,25.6,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180095,121,3,1,11,54,750ustvk4jfqmo8q4gnrcxy7z,0,70.3,2.6,2023-03-12T14:12:08.729Z,2023-03-13T00:23:06Z,4094430171,178,,4092787023,233,116,4092786901,56,Right,4093767993,464,,4092786903,286,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180009,116,7,1,11,54,bx0cdmzr2gwr70ez72dorx82p,1,29.7,97.4,2023-03-12T14:12:08.944Z,2023-03-13T00:23:05Z,4092786473,56,Back,4092786971,233,121,4094430805,178,,4092786475,285,,4093768129,383,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180015,117,49,1,11,55,bx0cdmzr2gwr70ez72dorx82p,1,29.9,97.7,2023-03-12T14:12:09.864Z,2023-03-13T00:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180273,118,1,1,12,1,bx0cdmzr2gwr70ez72dorx82p,1,62.4,79.5,2023-03-12T14:12:15.635Z,2023-03-13T00:23:03Z,4094432281,178,,4092787757,213,0.1,4092787751,140,81.0,4092787749,56,Left,4092787755,212,19.6,4092787753,141,81.8,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507627,1724,67,1,12,3,bx0cdmzr2gwr70ez72dorx82p,1,81.7,78.9,2023-03-12T14:12:18.210Z,2023-03-13T00:23:02Z,4094552913,233,1430,,,,,,,,,,,,,,,,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507625,1430,67,1,12,3,750ustvk4jfqmo8q4gnrcxy7z,0,18.3,21.1,2023-03-12T14:12:18.211Z,2023-03-13T00:23:02Z,4094552919,233,1724,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180385,119,1,1,12,6,bx0cdmzr2gwr70ez72dorx82p,1,82.4,95.7,2023-03-12T14:12:20.769Z,2023-03-13T00:23:00Z,4092788359,212,8.0,4092788353,141,95.6,4094432791,178,,4092788365,213,6.3,4092788349,56,Left,4092788351,140,90.0,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180329,122,43,1,12,8,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-03-12T14:12:22.783Z,2023-03-12T14:38:38Z,4092788029,56,Back,4092973597,144,61,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180393,120,1,1,12,9,bx0cdmzr2gwr70ez72dorx82p,0,98.3,90.5,2023-03-12T14:12:24.146Z,2023-03-13T00:23:00Z,4092788401,2,,4092788415,212,0.7,4092788489,233,123,4092788405,56,Left,4093768957,224,,4094388983,178,,4093768959,72,,4092788493,286,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,4092788487,236,,4092788403,155,,4092788413,141,89.6,,4092788419,213,5.3,4092788409,140,98.7,,,,,,,,,,,,,,,,,,,,,,
2519180405,123,12,1,12,9,750ustvk4jfqmo8q4gnrcxy7z,1,2,11.8,2023-03-12T14:12:24.183Z,2023-03-13T00:22:59Z,4092788445,185,,4094389317,389,,4092788519,233,120,4092788447,56,Back,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180433,121,6,1,12,9,bx0cdmzr2gwr70ez72dorx82p,1,97.4,88.3,2023-03-12T14:12:24.308Z,2023-03-12T19:08:51Z,4092788589,73,,4092788641,233,124,4092788587,56,Left,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519180423,124,6,1,12,9,750ustvk4jfqmo8q4gnrcxy7z,0,2.6,11.7,2023-03-12T14:12:24.308Z,2023-03-12T19:08:51Z,4092788549,73,,4092788707,233,121,4092788547,56,Back,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181179,122,1,1,12,42,bx0cdmzr2gwr70ez72dorx82p,0,99.5,99.5,2023-03-12T14:12:57.035Z,2023-03-12T19:08:57Z,4092792447,2,,4093770571,20,,4092792463,140,91.7,4092792459,56,Center,4092792469,213,4.4,4092792457,223,,4092792467,212,29.5,4092792465,141,57.8,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,4094389881,178,,4092792449,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507885,1448,67,1,12,43,750ustvk4jfqmo8q4gnrcxy7z,1,8,43.3,2023-03-12T14:12:58.226Z,2023-03-13T00:02:19Z,4094554277,233,1734,,,,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507881,1734,67,1,12,43,bx0cdmzr2gwr70ez72dorx82p,0,92,56.7,2023-03-12T14:12:58.227Z,2023-03-13T00:02:19Z,4094554287,233,1448,,,,,,,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181269,125,12,1,12,43,750ustvk4jfqmo8q4gnrcxy7z,1,5.5,40.7,2023-03-12T14:12:58.265Z,2023-03-13T00:22:59Z,4092792885,212,6.3,4092792879,56,Back,4092792883,141,41.2,4092792887,213,0.1,4092792881,140,11.5,4094390579,178,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181245,123,61,1,12,43,bx0cdmzr2gwr70ez72dorx82p,1,92.2,57.3,2023-03-12T14:12:58.299Z,2023-03-13T00:22:58Z,4094392691,178,,4092792771,56,Center,,,,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507929,1452,67,1,12,45,750ustvk4jfqmo8q4gnrcxy7z,1,14.3,31.9,2023-03-12T14:12:59.991Z,2023-03-13T00:22:58Z,4094554481,233,1735,,,,,,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519507917,1735,67,1,12,45,bx0cdmzr2gwr70ez72dorx82p,0,85.7,68.1,2023-03-12T14:12:59.992Z,2023-03-13T00:22:57Z,4094554489,233,1452,,,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181409,126,12,1,12,45,750ustvk4jfqmo8q4gnrcxy7z,1,14.7,29.3,2023-03-12T14:13:00.039Z,2023-03-13T00:22:57Z,4092793611,213,1.4,4092793607,141,34.2,4092793605,140,15.4,4092793603,56,Back,4092793609,212,3.4,4094393181,178,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181279,124,61,1,12,45,bx0cdmzr2gwr70ez72dorx82p,1,85.2,69,2023-03-12T14:13:00.094Z,2023-03-13T00:22:56Z,4092792927,56,Center,4094394065,178,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181329,125,1,1,12,47,bx0cdmzr2gwr70ez72dorx82p,0,68.7,46.6,2023-03-12T14:13:02.279Z,2023-03-13T00:22:56Z,4092793223,56,Center,4094394475,178,,4092793235,212,11.4,4092793231,141,53.1,4092793221,3,,4092793227,140,78.7,4092793237,213,0.4,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181455,127,1,1,12,49,750ustvk4jfqmo8q4gnrcxy7z,1,25,50.9,2023-03-12T14:13:03.648Z,2023-03-13T00:22:55Z,4092793885,213,4.9,4092793881,141,34.3,4092793877,56,Back,4092793879,140,27.6,4092793883,212,11.6,4092793873,3,,4094395075,388,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181465,128,1,1,12,51,750ustvk4jfqmo8q4gnrcxy7z,0,37.1,38.1,2023-03-12T14:13:05.811Z,2023-03-13T00:22:55Z,4092793947,56,Back,4092793953,212,8.7,4092793945,3,,4092793951,141,33.6,4094395715,388,,4092793955,213,5.9,4092793949,140,44.9,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181381,126,49,1,12,52,bx0cdmzr2gwr70ez72dorx82p,1,52.1,67.1,2023-03-12T14:13:06.741Z,2023-03-13T00:22:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181437,127,1,1,12,53,bx0cdmzr2gwr70ez72dorx82p,1,47.2,73.1,2023-03-12T14:13:08.432Z,2023-03-13T00:22:54Z,4094397445,178,,4092793763,213,0.7,4092793753,140,59.0,4092793761,212,16.4,4092793751,56,Left,4092793757,141,88.9,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181481,128,1,1,12,56,bx0cdmzr2gwr70ez72dorx82p,0,62.1,89.1,2023-03-12T14:13:11.403Z,2023-03-13T00:22:52Z,4092794051,213,5.6,4092794055,1,,4092794043,141,51.2,4092794037,56,Center,4092794103,4,,4092794039,140,92.2,4092794047,212,40.8,4094397831,178,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181513,129,49,1,12,59,750ustvk4jfqmo8q4gnrcxy7z,1,5.7,46.6,2023-03-12T14:13:14.096Z,2023-03-13T00:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181705,130,1,1,13,0,750ustvk4jfqmo8q4gnrcxy7z,1,7,48.8,2023-03-12T14:13:14.999Z,2023-03-13T00:22:51Z,4092795093,141,87.2,4092795099,213,0.8,4092795089,56,Back,4094398783,178,,4092795103,1,,4092795095,212,35.0,4092795091,140,29.2,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181919,131,1,1,13,9,750ustvk4jfqmo8q4gnrcxy7z,1,62.6,92.6,2023-03-12T14:13:24.266Z,2023-03-13T00:22:50Z,4092796247,141,93.6,4094399235,178,,4092796241,56,Left,4092796253,213,0.1,4092796243,140,73.1,4092796249,212,11.0,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181927,132,50,1,13,17,750ustvk4jfqmo8q4gnrcxy7z,1,96.1,87.6,2023-03-12T14:13:31.581Z,2023-03-13T00:22:44Z,4092796303,56,Left,4092796305,286,,4092796393,233,129,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181911,129,7,1,13,17,bx0cdmzr2gwr70ez72dorx82p,0,3.9,12.4,2023-03-12T14:13:31.980Z,2023-03-13T00:22:44Z,4093780003,385,,4092796199,56,Back,4092796355,233,132,4094401027,178,,4092796201,285,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519181999,133,1,1,13,17,750ustvk4jfqmo8q4gnrcxy7z,1,95.6,88.9,2023-03-12T14:13:32.416Z,2023-03-13T00:22:43Z,4092796633,213,2.8,4092796629,141,95.4,4092796627,140,84.3,4094401653,178,,4092796631,212,12.7,4092796625,56,Left,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182013,134,1,1,13,19,750ustvk4jfqmo8q4gnrcxy7z,1,87.8,96.7,2023-03-12T14:13:34.059Z,2023-03-13T00:22:42Z,4094402171,178,,4092796715,212,10.6,4092796717,213,4.1,4093058377,210,13,4092796711,140,82.1,4092796713,141,83.9,4092796709,56,Left,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182023,135,13,1,13,21,750ustvk4jfqmo8q4gnrcxy7z,1,85.6,80.9,2023-03-12T14:13:35.972Z,2023-03-13T00:22:42Z,4093058437,83,,4093058451,230,97.8,4093058453,231,55.1,4093058445,102,59.2,4094382433,178,,4093058447,103,11.1,4093058441,55,134,4093783063,114,,6tedvat245ajkir9c4035i0np,M. Simon,4093058449,215,,4092796779,56,Left,4093058153,69,,,4093058439,29,,4093058151,22,,4093058287,20,,,,,,,,,,,,,,,,,,,,
2519182011,130,5,1,13,22,bx0cdmzr2gwr70ez72dorx82p,1,-1,42.1,2023-03-12T14:13:37.327Z,2023-03-12T19:06:46Z,4092796691,56,Back,4092796965,233,136,4092796693,346,,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182041,136,5,1,13,22,750ustvk4jfqmo8q4gnrcxy7z,0,101,57.9,2023-03-12T14:13:37.327Z,2023-03-12T19:06:46Z,4092797013,233,130,4092796873,56,Center,4092796875,346,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182375,131,1,1,13,37,bx0cdmzr2gwr70ez72dorx82p,1,3.3,51.6,2023-03-12T14:13:51.724Z,2023-03-13T00:22:41Z,4092798787,124,,4092798791,56,Back,4092798803,213,1.2,4092798795,141,72.4,4092798807,237,,4092798799,212,15.3,4092798793,140,8.8,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182425,132,1,1,13,38,bx0cdmzr2gwr70ez72dorx82p,1,9.6,70.5,2023-03-12T14:13:52.972Z,2023-03-13T00:22:40Z,4092799041,213,6.2,4092799039,212,14.2,4092799033,56,Back,4092799035,140,23.1,4092799037,141,69.4,4094383517,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182467,133,1,1,13,40,bx0cdmzr2gwr70ez72dorx82p,1,19.2,63,2023-03-12T14:13:54.932Z,2023-03-13T00:22:39Z,4094384803,178,,4092799233,140,29.2,4092799235,141,96.6,4092799239,213,1.1,4092799237,212,25.1,4092799231,56,Back,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182559,134,1,1,13,42,bx0cdmzr2gwr70ez72dorx82p,1,25.3,95.6,2023-03-12T14:13:57.538Z,2023-03-13T00:22:38Z,4092799583,140,38.8,4092799589,213,5.9,4094385207,178,,4092799581,56,Back,4092799587,212,15.6,4092799585,141,86.0,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182617,135,1,1,13,45,bx0cdmzr2gwr70ez72dorx82p,1,40,78.7,2023-03-12T14:14:00.486Z,2023-03-13T00:22:37Z,4092799899,140,43.4,4092799903,212,20.2,4092799901,141,49.4,4092799897,56,Back,4094385393,178,,4092799905,213,4.9,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182733,136,1,1,13,48,bx0cdmzr2gwr70ez72dorx82p,1,43.1,52.5,2023-03-12T14:14:02.916Z,2023-03-13T00:22:35Z,4094385533,178,,4092800475,212,12.9,4092800477,213,3.7,4092800469,56,Back,4092800471,140,32.9,4092800473,141,41.9,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182799,137,1,1,13,50,bx0cdmzr2gwr70ez72dorx82p,1,37.5,39.5,2023-03-12T14:14:05.044Z,2023-03-13T00:22:34Z,4092800795,140,43.4,4092800797,141,4.9,4092800801,212,24.3,4092800793,56,Back,4092800805,213,5.0,4094385915,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182871,138,1,1,13,55,bx0cdmzr2gwr70ez72dorx82p,1,50.9,5.6,2023-03-12T14:14:10.418Z,2023-03-13T00:22:32Z,4092801203,212,17.0,4092801197,56,Back,4094386099,178,,4092801205,213,2.0,4092801199,140,44.6,4092801201,141,28.6,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519182947,139,1,1,13,58,bx0cdmzr2gwr70ez72dorx82p,1,44,25.4,2023-03-12T14:14:13.023Z,2023-03-13T00:22:31Z,4092801575,213,2.3,4092801569,141,47.2,4092801571,212,19.9,4092801567,140,31.3,4092801565,56,Back,4094386349,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519183077,140,1,1,14,1,bx0cdmzr2gwr70ez72dorx82p,1,36.8,38.7,2023-03-12T14:14:15.579Z,2023-03-13T00:22:29Z,4092802207,140,36.9,4092802211,212,16.5,4092802205,56,Back,4094386439,178,,4092802209,141,14.4,4092802213,213,4.7,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
