id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2461164555,71,45,1,8,18,71ajatxnuhc5cnm3xvgdky49w,0,4.4,73.7,2022-09-17T15:08:20.651Z,2022-09-18T00:55:36Z,3786406845,56,Back,3786407209,233,71,3786406847,285,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461164505,71,3,1,8,18,2cjpmotqo8phcqfpgo9xf4gel,1,95.6,26.3,2022-09-17T15:08:20.651Z,2022-09-18T00:55:36Z,3786407161,233,71,3786406599,286,,3786406597,56,Center,3787621045,465,,3788184883,178,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461164569,72,1,1,8,19,2cjpmotqo8phcqfpgo9xf4gel,0,95.6,30.2,2022-09-17T15:08:21.392Z,2022-09-18T00:55:35Z,3786406929,212,8.0,3786406921,140,93.1,3786406931,213,1.9,3786406919,56,Center,3788185113,178,,3786408259,195,,3786406925,141,41.3,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461499835,1242,43,1,8,20,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-17T15:08:22.449Z,2022-09-17T22:54:40Z,3788253245,233,1112,3788346333,144,67,,,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461499833,1112,43,1,8,20,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-09-17T15:08:22.450Z,2022-09-17T22:54:39Z,3788346323,144,67,3788253253,233,1242,,,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461164725,72,12,1,8,20,71ajatxnuhc5cnm3xvgdky49w,1,7.3,60.6,2022-09-17T15:08:22.486Z,2022-09-18T00:55:35Z,3786407811,212,27.1,3786407807,140,6.5,3786407809,141,100.0,3786407961,167,,3788185257,178,,3786407813,213,1.6,3786407805,56,Back,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461164739,73,5,1,8,22,71ajatxnuhc5cnm3xvgdky49w,0,6.6,100.8,2022-09-17T15:08:24.403Z,2022-09-17T21:12:34Z,3786407889,56,Back,3786408107,233,73,3786407891,347,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461164733,73,5,1,8,22,2cjpmotqo8phcqfpgo9xf4gel,1,93.4,-0.8,2022-09-17T15:08:24.403Z,2022-09-17T21:12:36Z,3786408071,233,73,3786407859,347,,3786407857,56,Right,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165121,74,1,1,8,31,2cjpmotqo8phcqfpgo9xf4gel,1,86.5,0,2022-09-17T15:08:32.849Z,2022-09-18T00:55:34Z,3786907799,189,,3786409865,141,10.3,3786409871,213,0.8,3786409863,140,93.6,3786409859,107,,3786409869,212,10.9,3786409861,56,Right,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165171,75,1,1,8,31,2cjpmotqo8phcqfpgo9xf4gel,1,91.1,3.5,2022-09-17T15:08:33.331Z,2022-09-18T00:55:34Z,3786540337,154,,3786410119,2,,3786410121,155,,3786410137,1,,3786540335,210,13,3786410123,56,Center,3786410125,140,88.4,3786410131,213,1.6,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,3788185783,178,3787624985,20,,3787624983,224,,,1,3786410129,212,3786410127,141,61.2,,,,39.3,,,,,,,,,,,,,,,,,,,,,
2461165223,76,13,1,8,33,2cjpmotqo8phcqfpgo9xf4gel,1,89.2,50.6,2022-09-17T15:08:35.019Z,2022-09-18T00:55:34Z,3786540419,103,8.3,3786540421,328,,3786540413,55,75,3786540425,146,97.3,3786540409,29,,3786520455,20,,3788186177,178,,3786540427,147,80.7,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,3786540417,102,3786518165,22,,3786602661,391,,86.4,,3786518167,17,3786540423,153,,3786540407,73,,,3786540411,154,3786540431,231,48.7,3786410425,56,Center,3786540429,230,98.3,,,,,,,,,,
2461165471,77,1,1,8,40,2cjpmotqo8phcqfpgo9xf4gel,1,97,86.9,2022-09-17T15:08:42.781Z,2022-09-18T00:55:32Z,3786411735,140,89.0,3786411737,141,87.6,3786411739,212,8.4,3786411743,213,3.1,3786411729,56,Left,3788186341,178,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165499,78,1,1,8,43,2cjpmotqo8phcqfpgo9xf4gel,1,93.1,90.6,2022-09-17T15:08:45.048Z,2022-09-18T00:55:31Z,3788186395,178,,3786411883,213,2.2,3786411875,56,Left,3786411879,141,98.3,3786411881,212,6.5,3786411877,140,89.5,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165633,79,1,1,8,43,2cjpmotqo8phcqfpgo9xf4gel,1,90.5,92.7,2022-09-17T15:08:45.099Z,2022-09-18T00:55:31Z,3786412525,212,7.2,3786412523,141,86.0,3788191321,178,,3786412519,56,Left,3786412529,213,5.6,3786412521,140,95.8,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165643,80,1,1,8,45,2cjpmotqo8phcqfpgo9xf4gel,0,96.5,82.8,2022-09-17T15:08:47.287Z,2022-09-18T00:55:29Z,3786412601,140,97.6,3787627325,72,,3787627323,224,,3786412711,233,74,3786412707,236,,3788191565,178,,3786412599,56,Left,3786412719,286,,azcv772qzdbz1exafx3od6lt5,N. Cozza,3786412607,213,3786412597,155,,3786412595,2,,0.3,,3786412605,212,3786412603,141,83.4,,,,1.2,,,,,,,,,,,,,,,,,,,,,
2461165625,74,12,1,8,45,71ajatxnuhc5cnm3xvgdky49w,1,3.5,20.3,2022-09-17T15:08:47.384Z,2022-09-18T00:55:29Z,3786412485,185,,3786412487,56,Back,3788191763,178,,3786412777,233,80,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165677,75,6,1,8,46,71ajatxnuhc5cnm3xvgdky49w,0,3.4,19.2,2022-09-17T15:08:48.283Z,2022-09-17T21:15:58Z,3786413201,233,81,3786412793,73,,3786412791,56,Back,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461165721,81,6,1,8,46,2cjpmotqo8phcqfpgo9xf4gel,1,96.6,80.8,2022-09-17T15:08:48.283Z,2022-09-17T21:15:57Z,3786413143,233,75,3786413053,73,,3786413051,56,Left,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166353,82,1,1,9,4,2cjpmotqo8phcqfpgo9xf4gel,0,99.5,99.5,2022-09-17T15:09:05.837Z,2022-09-17T21:16:45Z,3786416587,213,4.6,3786416565,155,,3786416579,140,96.0,3788193395,178,,3786416559,2,,3786416585,212,31.2,3786416575,56,Center,3786416583,141,54.0,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,3787628151,20,3786416571,223,,3786416561,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166381,76,12,1,9,5,71ajatxnuhc5cnm3xvgdky49w,1,1.5,43.2,2022-09-17T15:09:07.069Z,2022-09-18T00:55:29Z,3786416757,212,17.7,3786416809,15,,3786416759,213,5.7,3786416751,56,Back,3788193741,388,,3786416753,140,15.6,3786416755,141,28.9,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461167017,80,61,1,9,5,71ajatxnuhc5cnm3xvgdky49w,1,5.7,40.6,2022-09-17T15:09:07.286Z,2022-09-18T00:55:28Z,3788194117,21,,3786420073,56,Back,3788194119,178,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166429,77,49,1,9,6,71ajatxnuhc5cnm3xvgdky49w,1,15.2,31.6,2022-09-17T15:09:08.454Z,2022-09-18T00:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166447,78,1,1,9,7,71ajatxnuhc5cnm3xvgdky49w,0,14.4,23.9,2022-09-17T15:09:09.777Z,2022-09-18T00:55:27Z,3786417099,141,25.1,3786417767,233,83,3786417101,212,6.4,3786417763,236,,3786417095,140,20.4,3786417777,286,,3786417091,56,Back,3788194755,178,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,3786417105,213,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166553,83,74,1,9,8,2cjpmotqo8phcqfpgo9xf4gel,1,84.7,77.1,2022-09-17T15:09:09.871Z,2022-09-18T00:55:27Z,3786417823,233,78,3786417637,56,Center,3788194819,178,,3786417639,285,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166501,79,5,1,9,8,71ajatxnuhc5cnm3xvgdky49w,1,-0.9,17.2,2022-09-17T15:09:10.717Z,2022-09-17T21:17:32Z,3786418423,233,84,3786417295,56,Back,3786417297,346,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461166667,84,5,1,9,8,2cjpmotqo8phcqfpgo9xf4gel,0,100.9,82.8,2022-09-17T15:09:10.717Z,2022-09-17T21:17:32Z,3786418259,346,,3786418257,56,Left,3786418505,233,79,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461167785,81,1,1,9,38,71ajatxnuhc5cnm3xvgdky49w,1,4.6,39.7,2022-09-17T15:09:40.483Z,2022-09-18T00:55:26Z,3786423877,141,48.1,3786423879,212,5.8,3786423871,56,Back,3786423881,213,1.4,3786423865,124,,3786423875,140,5.5,3786423885,237,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461167925,82,1,1,9,41,71ajatxnuhc5cnm3xvgdky49w,1,8.5,45.9,2022-09-17T15:09:43.606Z,2022-09-18T00:55:25Z,3786424645,155,,3786424661,213,6.2,3786424657,212,41.2,3786424653,141,38.5,3786424649,140,47.4,3786424665,1,,3788197003,178,,3786424647,56,Back,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461167941,83,44,1,9,43,71ajatxnuhc5cnm3xvgdky49w,1,47.6,34.3,2022-09-17T15:09:45.746Z,2022-09-18T00:55:25Z,3786424781,233,85,3786424731,285,,3786424729,56,Back,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461167935,85,44,1,9,43,2cjpmotqo8phcqfpgo9xf4gel,0,52.4,65.7,2022-09-17T15:09:45.747Z,2022-09-18T00:55:24Z,3786424703,286,,3786424701,56,Center,3786424879,233,83,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168049,84,1,1,9,44,71ajatxnuhc5cnm3xvgdky49w,1,46,32.8,2022-09-17T15:09:45.901Z,2022-09-18T00:55:24Z,3786425327,3,,3786425329,168,,3786425331,56,Center,3786425333,140,56.4,3786425335,141,36.5,3788197287,388,,3786425337,212,11.2,3786425339,213,0.2,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168171,85,1,1,9,48,71ajatxnuhc5cnm3xvgdky49w,1,67.9,25.2,2022-09-17T15:09:50.666Z,2022-09-18T00:55:22Z,3786426007,212,13.1,3788197529,178,,3786426009,213,5.4,3786426001,56,Right,3786426003,140,75.9,3786426005,141,10.4,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168305,86,1,1,9,52,71ajatxnuhc5cnm3xvgdky49w,0,85,6.9,2022-09-17T15:09:53.971Z,2022-09-18T00:55:22Z,3787632199,224,,3787632201,20,,3786426717,2,,3786426733,213,1.0,3786426725,56,Center,3788197685,178,,3786426727,140,99.3,3786426731,212,30.1,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,3786426721,155,3786426729,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168387,86,12,1,9,53,2cjpmotqo8phcqfpgo9xf4gel,1,0.9,52.2,2022-09-17T15:09:55.305Z,2022-09-18T00:55:21Z,3786427101,56,Back,3786427109,141,64.8,3788198951,21,,3788198949,388,,3786427121,213,1.0,3786427105,140,6.0,3786427115,212,10.1,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461391425,805,49,1,9,54,2cjpmotqo8phcqfpgo9xf4gel,1,5,59.4,2022-09-17T15:09:56.181Z,2022-09-18T00:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168563,87,12,1,9,55,2cjpmotqo8phcqfpgo9xf4gel,1,6.7,61.1,2022-09-17T15:09:57.128Z,2022-09-18T00:55:20Z,3786428167,56,Center,3786428173,141,71.4,3788199255,178,,3786428177,212,51.3,3786428171,140,55.1,3786428179,213,0.1,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168503,87,44,1,9,59,71ajatxnuhc5cnm3xvgdky49w,1,48,29.5,2022-09-17T15:10:01.178Z,2022-09-18T00:55:20Z,3786428355,233,88,3786427839,56,Back,3786427841,285,,3786908985,189,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168581,88,44,1,9,59,2cjpmotqo8phcqfpgo9xf4gel,0,52,70.5,2022-09-17T15:10:01.179Z,2022-09-18T00:55:20Z,3786428255,56,Center,3786428257,286,,3786428449,233,87,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168569,88,1,1,9,59,71ajatxnuhc5cnm3xvgdky49w,1,47.1,26.6,2022-09-17T15:10:01.429Z,2022-09-18T00:55:19Z,3786428199,56,Center,3786428201,140,55.2,3786428197,3,,3786428207,212,11.1,3786428211,213,0.7,3788199807,388,,3786428203,141,37.0,3786908663,189,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168619,89,1,1,10,0,71ajatxnuhc5cnm3xvgdky49w,1,53.2,34.5,2022-09-17T15:10:02.196Z,2022-09-18T00:55:19Z,3786428495,141,23.8,3786428493,140,42.3,3788199905,388,,3786428491,56,Back,3786428499,213,3.7,3786428489,3,,3786428497,212,13.6,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168765,90,3,1,10,4,71ajatxnuhc5cnm3xvgdky49w,0,43.4,20.4,2022-09-17T15:10:06.750Z,2022-09-18T00:55:18Z,3786429217,56,Back,3786429219,286,,3788199943,178,,3787639049,464,,3787639045,211,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168733,90,49,1,10,6,2cjpmotqo8phcqfpgo9xf4gel,1,49.8,70.5,2022-09-17T15:10:08.374Z,2022-09-18T00:55:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168795,91,1,1,10,6,2cjpmotqo8phcqfpgo9xf4gel,1,50,69.7,2022-09-17T15:10:08.443Z,2022-09-18T00:55:17Z,3788200279,178,,3786429413,212,20.0,3786429415,213,6.2,3786429409,140,69.0,3786429407,56,Center,3786429411,141,67.8,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168681,89,43,1,10,6,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-09-17T15:10:08.506Z,2022-09-17T18:33:01Z,3787638139,144,7,3786428821,56,Center,3786429279,233,90,3786428823,285,0,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168809,91,43,1,10,7,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-17T15:10:09.429Z,2022-09-17T18:33:03Z,3787638271,144,61,3786429511,56,Back,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461168943,92,1,1,10,10,2cjpmotqo8phcqfpgo9xf4gel,1,73.4,69,2022-09-17T15:10:11.908Z,2022-09-18T00:55:16Z,3786430295,141,80.9,3788200587,178,,3786430293,140,90.3,3786430291,56,Left,3786430299,213,0.4,3786430297,212,19.5,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169005,93,1,1,10,13,2cjpmotqo8phcqfpgo9xf4gel,0,92.8,73.1,2022-09-17T15:10:15.008Z,2022-09-18T00:55:16Z,3786430697,1,,3786430677,140,96.0,3788200681,178,,3786430689,212,50.8,3786430695,213,4.8,3786430673,196,,3786430683,141,0.0,3786430675,56,Right,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169397,92,5,1,10,17,71ajatxnuhc5cnm3xvgdky49w,1,5.5,101.1,2022-09-17T15:10:19.283Z,2022-09-17T21:20:28Z,3786432981,233,94,3786432841,56,Back,3786432845,347,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169017,94,5,1,10,17,2cjpmotqo8phcqfpgo9xf4gel,0,94.5,-1.1,2022-09-17T15:10:19.283Z,2022-09-17T21:20:28Z,3786433045,233,92,3786430727,347,,3786430725,56,Right,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169819,93,1,1,10,37,71ajatxnuhc5cnm3xvgdky49w,1,14.8,100,2022-09-17T15:10:39.058Z,2022-09-18T00:55:15Z,3786435097,141,97.2,3786435403,189,,3786435091,107,,3786435099,212,3.4,3786435103,213,5.2,3786435095,140,16.2,3786435093,56,Back,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169927,94,1,1,10,39,71ajatxnuhc5cnm3xvgdky49w,1,20.4,97.5,2022-09-17T15:10:40.892Z,2022-09-18T00:55:14Z,3786435777,140,9.5,3786435781,212,11.5,3786435779,141,95.3,3788201575,178,,3786435783,213,3.3,3786435775,56,Back,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169963,95,1,1,10,39,71ajatxnuhc5cnm3xvgdky49w,0,15.2,98,2022-09-17T15:10:41.807Z,2022-09-18T00:55:14Z,3786436015,56,Back,3786436027,212,31.6,3788201781,178,,3786436021,140,43.5,3786436023,141,82.1,3786436009,155,,3786436033,213,5.9,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169985,95,44,1,10,42,2cjpmotqo8phcqfpgo9xf4gel,1,53.4,15.4,2022-09-17T15:10:44.310Z,2022-09-18T00:55:13Z,3786436347,233,96,3786436141,286,,3786436139,56,Right,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461169993,96,44,1,10,42,71ajatxnuhc5cnm3xvgdky49w,0,46.6,84.6,2022-09-17T15:10:44.311Z,2022-09-18T00:55:13Z,3786436509,233,95,3786436185,56,Back,3786436189,285,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170051,96,1,1,10,42,2cjpmotqo8phcqfpgo9xf4gel,1,52.8,16.8,2022-09-17T15:10:44.330Z,2022-09-18T00:55:13Z,3786436479,141,23.2,3786436481,212,10.4,3786436477,140,61.8,3786436483,213,0.4,3788202133,388,,3786436473,3,,3786436475,56,Center,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170145,97,1,1,10,43,2cjpmotqo8phcqfpgo9xf4gel,1,59.4,24.3,2022-09-17T15:10:45.510Z,2022-09-18T00:55:13Z,3786437093,213,2.8,3786437085,56,Back,3786437083,3,,3786437095,1,,3788347977,178,,3786437089,141,43.4,3786437091,212,35.2,3786437087,140,28.2,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170159,98,49,1,10,47,2cjpmotqo8phcqfpgo9xf4gel,1,30.2,33.1,2022-09-17T15:10:49.310Z,2022-09-18T00:55:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170269,99,1,1,10,47,2cjpmotqo8phcqfpgo9xf4gel,1,30.2,33.1,2022-09-17T15:10:49.326Z,2022-09-18T00:55:12Z,3786437769,213,2.6,3786437765,141,48.2,3786437761,140,12.1,3786437767,212,21.6,3786437759,56,Back,3788202813,178,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170371,100,1,1,10,50,2cjpmotqo8phcqfpgo9xf4gel,1,11,47.9,2022-09-17T15:10:52.739Z,2022-09-18T00:55:11Z,3786438355,56,Back,3786438359,141,36.7,3788202985,178,,3786438357,140,28.7,3786438361,212,20.1,3786438363,213,5.9,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170497,101,1,1,10,53,2cjpmotqo8phcqfpgo9xf4gel,1,27.9,35.3,2022-09-17T15:10:55.416Z,2022-09-18T00:55:10Z,3786439059,141,67.1,3786439061,212,22.7,3786439057,140,34.5,3786439055,56,Back,3788203169,178,,3786439063,213,1.3,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170627,102,1,1,10,58,2cjpmotqo8phcqfpgo9xf4gel,1,36.8,67.2,2022-09-17T15:11:00.251Z,2022-09-18T00:55:09Z,3786439841,213,4.6,3786439833,140,35.1,3786439835,141,29.2,3788203257,178,,3786439831,56,Back,3786439837,212,25.9,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170723,103,1,1,11,2,2cjpmotqo8phcqfpgo9xf4gel,1,39.2,25.1,2022-09-17T15:11:04.504Z,2022-09-18T00:55:07Z,3786440381,141,29.2,3788203355,178,,3786440377,140,52.6,3786440373,56,Center,3786440383,212,14.3,3786440385,213,0.2,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461170771,104,1,1,11,3,2cjpmotqo8phcqfpgo9xf4gel,1,51,25.3,2022-09-17T15:11:05.485Z,2022-09-18T00:55:07Z,3786440635,212,11.8,3786440633,141,27.8,3786440665,156,,3786440631,140,39.9,3786440629,56,Back,3786440637,213,3.0,3788203643,178,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
