id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/15/value
2509787871,123,1,1,14,19,be2k34rut1lz79jxenabttqlc,1,31.7,49.4,2023-02-19T12:14:53.225Z,2023-02-19T21:40:12Z,4044597675,178,,4043178945,140,18.0,4043178951,212,14.4,4043178949,141,48.7,4043178953,213,3.2,4043178943,56,Back,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787893,124,1,1,14,21,be2k34rut1lz79jxenabttqlc,1,18.1,46.5,2023-02-19T12:14:54.726Z,2023-02-19T21:40:12Z,4043179067,140,25.1,4043179065,56,Back,4044597769,178,,4043179073,213,1.2,4043179069,141,76.1,4043179071,212,21.4,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787913,125,1,1,14,25,be2k34rut1lz79jxenabttqlc,1,24.7,73.9,2023-02-19T12:14:59.255Z,2023-02-19T21:40:10Z,4043179173,140,34.4,4043179179,213,0.3,4043179171,56,Back,4044597899,178,,4043179177,212,10.7,4043179175,141,78.6,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787931,126,1,1,14,28,be2k34rut1lz79jxenabttqlc,1,29.6,82.1,2023-02-19T12:15:01.456Z,2023-02-19T21:40:09Z,4043179265,56,Back,4043179267,140,17.9,4044598119,178,,4043179273,213,3.4,4043179271,212,12.9,4043179269,141,76.5,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787939,127,1,1,14,29,be2k34rut1lz79jxenabttqlc,1,17,76.4,2023-02-19T12:15:03.135Z,2023-02-19T21:40:08Z,4043179303,56,Back,4043179309,212,18.4,4043179311,213,4.2,4043179307,141,52.7,4043179305,140,8.5,4044598309,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787959,128,1,1,14,31,be2k34rut1lz79jxenabttqlc,0,10.3,53.8,2023-02-19T12:15:05.007Z,2023-02-19T21:40:08Z,4043179409,1,,4043179403,141,72.3,4043179401,140,72.2,4044598463,178,,4043179397,157,,4043179399,56,Center,4043179405,212,66.2,4043179407,213,0.2,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787989,126,1,1,14,36,2b3mar72yy8d6uvat1ka6tn3r,1,26.3,31.1,2023-02-19T12:15:10.072Z,2023-02-19T21:40:07Z,4044598711,178,,4043179543,213,2.8,4043179539,141,38.5,4043179541,212,15.9,4043179533,3,,4043179537,140,11.9,4043179535,56,Back,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509787997,127,52,1,14,37,2b3mar72yy8d6uvat1ka6tn3r,1,12.7,39.5,2023-02-19T12:15:11.296Z,2023-02-19T21:40:07Z,4043902171,377,,4044598807,178,,,,,,,,,,,,,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788027,128,1,1,14,44,2b3mar72yy8d6uvat1ka6tn3r,1,5.3,57.5,2023-02-19T12:15:17.605Z,2023-02-19T21:40:06Z,4043179705,212,15.9,4043179707,213,5.8,4043179697,123,,4043179715,189,,4043179701,140,18.9,4044600577,178,,4043179703,141,47.2,4043179699,56,Back,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788049,129,1,1,14,47,2b3mar72yy8d6uvat1ka6tn3r,1,19.8,48.6,2023-02-19T12:15:20.690Z,2023-02-19T21:40:05Z,4043179843,56,Back,4043179849,212,18.2,4043179851,213,1.5,4044600873,178,,4043179845,140,20.7,4043179847,141,75.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788057,130,1,1,14,49,2b3mar72yy8d6uvat1ka6tn3r,1,22.7,75.9,2023-02-19T12:15:23.218Z,2023-02-19T21:40:04Z,4043179889,212,5.2,4044601109,178,,4043179891,213,0.3,4043179883,56,Back,4043179887,141,77.8,4043179885,140,27.5,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788067,131,1,1,14,50,2b3mar72yy8d6uvat1ka6tn3r,1,30.2,75.7,2023-02-19T12:15:24.096Z,2023-02-19T21:40:03Z,4043179959,140,29.5,4043179963,212,3.0,4043179961,141,71.4,4044601511,178,,4043179957,56,Back,4043179965,213,4.5,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788075,132,1,1,14,53,2b3mar72yy8d6uvat1ka6tn3r,1,29.8,68.2,2023-02-19T12:15:26.668Z,2023-02-19T21:40:02Z,4043180023,213,4.2,4044601817,178,,4043180017,140,24.3,4043180015,56,Back,4043180021,212,11.8,4043180019,141,53.0,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788089,133,1,1,14,54,2b3mar72yy8d6uvat1ka6tn3r,1,24,52.6,2023-02-19T12:15:27.715Z,2023-02-19T21:40:02Z,4043180125,212,18.4,4043180127,213,1.4,4043180119,56,Back,4044601979,178,,4043180121,140,26.6,4043180123,141,79.4,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788097,134,1,1,14,58,2b3mar72yy8d6uvat1ka6tn3r,1,32.9,81.9,2023-02-19T12:15:31.755Z,2023-02-19T21:40:01Z,4043180181,56,Back,4044602231,178,,4043180183,140,32.4,4043180189,213,1.6,4043180187,212,8.4,4043180185,141,94.2,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788127,135,1,1,15,0,2b3mar72yy8d6uvat1ka6tn3r,1,35.8,95.2,2023-02-19T12:15:33.566Z,2023-02-19T21:40:00Z,4043180407,212,26.6,4043180405,141,60.3,4044602453,178,,4043180403,140,24.3,4043180409,213,4.2,4043180401,56,Back,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788135,136,1,1,15,5,2b3mar72yy8d6uvat1ka6tn3r,1,24.3,48.4,2023-02-19T12:15:38.899Z,2023-02-19T21:39:58Z,4043180449,212,5.3,4043180443,56,Back,4043180451,213,0.8,4044534881,178,,4043180445,140,27.8,4043180447,141,54.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788145,137,1,1,15,6,2b3mar72yy8d6uvat1ka6tn3r,1,30.3,52.8,2023-02-19T12:15:39.615Z,2023-02-19T21:39:58Z,4043180505,213,5.0,4043180497,56,Back,4043180503,212,10.7,4044535263,178,,4043180499,140,32.8,4043180501,141,37.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788165,138,1,1,15,8,2b3mar72yy8d6uvat1ka6tn3r,1,30.3,36.6,2023-02-19T12:15:41.748Z,2023-02-19T21:39:56Z,4043180709,213,2.0,4043180703,140,27.0,4043180701,56,Back,4044535367,178,,4043180705,141,47.5,4043180707,212,8.2,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788181,139,1,1,15,12,2b3mar72yy8d6uvat1ka6tn3r,1,30.5,50.2,2023-02-19T12:15:45.789Z,2023-02-19T21:39:55Z,4043180783,140,29.1,4043180789,213,1.6,4044535557,178,,4043180781,56,Back,4043180785,141,78.1,4043180787,212,19.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788193,140,1,1,15,15,2b3mar72yy8d6uvat1ka6tn3r,1,30.2,76.2,2023-02-19T12:15:48.362Z,2023-02-19T21:39:54Z,4044535881,178,,4043180867,212,14.0,4043180865,141,95.9,4043180863,140,34.2,4043180869,213,1.3,4043180861,56,Back,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788209,129,45,1,15,17,be2k34rut1lz79jxenabttqlc,0,64,5.2,2023-02-19T12:15:50.425Z,2023-02-19T21:39:53Z,4043180951,56,Right,4043180995,233,141,4043180955,285,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788207,141,3,1,15,17,2b3mar72yy8d6uvat1ka6tn3r,1,36,94.8,2023-02-19T12:15:50.425Z,2023-02-19T21:39:53Z,4043180973,233,129,4043180945,56,Back,4043180947,286,,4044536183,178,,4043905311,465,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788221,142,1,1,15,18,2b3mar72yy8d6uvat1ka6tn3r,1,39.1,87.8,2023-02-19T12:15:51.978Z,2023-02-19T21:39:52Z,4043181013,140,48.4,4044536375,178,,4043181019,213,0.2,4043181011,56,Back,4043181015,141,90.3,4043181017,212,9.9,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788225,130,45,1,15,20,be2k34rut1lz79jxenabttqlc,0,48.3,14,2023-02-19T12:15:53.459Z,2023-02-19T21:39:51Z,4043181089,233,143,4043181039,56,Back,4043181041,285,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788223,143,3,1,15,20,2b3mar72yy8d6uvat1ka6tn3r,1,51.7,86,2023-02-19T12:15:53.459Z,2023-02-19T21:39:51Z,4043906601,464,,4043181027,56,Left,4043181029,286,,4043181071,233,130,4044536635,178,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788235,144,1,1,15,20,2b3mar72yy8d6uvat1ka6tn3r,1,53.2,86.9,2023-02-19T12:15:54.338Z,2023-02-19T21:39:50Z,4043181113,141,96.8,4043181111,140,65.3,4043181109,56,Left,4043181117,213,0.5,4044537003,178,,4043181115,212,14.4,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788267,145,1,1,15,22,2b3mar72yy8d6uvat1ka6tn3r,1,64.5,93.8,2023-02-19T12:15:55.644Z,2023-02-19T21:39:49Z,4043181285,141,81.2,4043181287,212,23.3,4043181283,140,85.1,4043181289,213,5.9,4043181281,56,Left,4044537369,178,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788271,146,1,1,15,25,2b3mar72yy8d6uvat1ka6tn3r,0,85.9,79,2023-02-19T12:15:58.869Z,2023-02-19T21:16:23Z,4043181301,140,90.3,4044537567,178,,4043181303,141,72.0,4043181309,213,5.5,4043181299,56,Center,4043181307,212,6.6,4043181363,233,131,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788281,131,8,1,15,25,be2k34rut1lz79jxenabttqlc,1,12,27.7,2023-02-19T12:15:59.160Z,2023-02-19T21:39:49Z,4043908759,385,,4043181347,56,Back,4044537937,178,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788305,132,45,1,15,28,be2k34rut1lz79jxenabttqlc,0,18,17.3,2023-02-19T12:16:01.518Z,2023-02-19T21:39:48Z,4043181481,56,Back,4043181521,233,147,4043181483,285,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788307,147,3,1,15,28,2b3mar72yy8d6uvat1ka6tn3r,1,82,82.7,2023-02-19T12:16:01.518Z,2023-02-19T21:39:48Z,4043912599,464,,4043181497,233,132,4043181491,286,,4043181489,56,Left,4044538353,178,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788323,148,1,1,15,31,2b3mar72yy8d6uvat1ka6tn3r,1,72,86.1,2023-02-19T12:16:04.982Z,2023-02-19T21:39:46Z,4044538733,178,,4043181599,212,11.2,4043181593,56,Center,4043181601,213,3.8,4043181595,140,63.6,4043181597,141,76.0,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788369,149,1,1,15,33,2b3mar72yy8d6uvat1ka6tn3r,1,58.9,76.4,2023-02-19T12:16:07.121Z,2023-02-19T21:39:45Z,4043181853,213,4.4,4043181849,141,43.1,4043181851,212,23.4,4043181845,56,Center,4043181847,140,53.1,4044538965,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788405,150,1,1,15,39,2b3mar72yy8d6uvat1ka6tn3r,1,40.2,29.1,2023-02-19T12:16:12.408Z,2023-02-19T21:39:44Z,4043182067,213,2.5,4043182065,212,27.8,4043182059,56,Back,4044539395,178,,4043182063,141,53.9,4043182061,140,19.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788423,151,1,1,15,43,2b3mar72yy8d6uvat1ka6tn3r,1,19.6,51.4,2023-02-19T12:16:16.834Z,2023-02-19T21:39:43Z,4043182135,212,18.1,4043182137,213,1.2,4043182131,140,25.6,4043182129,56,Back,4043182133,141,76.4,4044539577,178,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788453,152,1,1,15,47,2b3mar72yy8d6uvat1ka6tn3r,1,27.9,78.3,2023-02-19T12:16:20.554Z,2023-02-19T21:39:41Z,4043182311,212,23.7,4043182309,141,52.2,4043182313,213,4.0,4044539811,178,,4043182305,56,Back,4043182307,140,12.9,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788495,153,1,1,15,49,2b3mar72yy8d6uvat1ka6tn3r,1,12.8,53.9,2023-02-19T12:16:22.992Z,2023-02-19T21:39:41Z,4043182571,141,25.2,4043182569,140,16.6,4043182573,212,19.9,4044540137,178,,4043182575,213,4.9,4043182567,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788535,154,1,1,15,52,2b3mar72yy8d6uvat1ka6tn3r,1,15.4,28.6,2023-02-19T12:16:26.043Z,2023-02-19T21:39:39Z,4044540397,178,,4043182797,213,0.3,4043182795,212,15.4,4043182793,141,36.0,4043182791,140,29.3,4043182789,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788561,155,1,1,15,55,2b3mar72yy8d6uvat1ka6tn3r,1,34.1,35.5,2023-02-19T12:16:29.198Z,2023-02-19T21:39:37Z,4044540637,178,,4043182923,141,56.3,4043182921,140,45.4,4043182925,212,18.5,4043182927,213,0.9,4043182919,56,Back,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788579,156,1,1,15,59,2b3mar72yy8d6uvat1ka6tn3r,1,58.2,63.3,2023-02-19T12:16:33.130Z,2023-02-19T21:39:36Z,4043182999,140,78.0,4043183005,213,0.4,4043183001,141,77.2,4043182997,56,Center,4044540823,178,,4043183003,212,22.8,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788595,157,1,1,16,3,2b3mar72yy8d6uvat1ka6tn3r,1,82.1,72.9,2023-02-19T12:16:36.434Z,2023-02-19T21:39:35Z,4043183115,140,81.6,4043183117,141,51.8,4043183121,213,4.7,4044541357,178,,4043183119,212,14.4,4043183113,56,Center,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788597,158,1,1,16,4,2b3mar72yy8d6uvat1ka6tn3r,1,82.2,50.1,2023-02-19T12:16:37.768Z,2023-02-19T21:39:35Z,4044541905,178,,4043185519,212,11.4,4043183125,56,Center,4043185517,141,41.9,4043185515,140,91.7,4043185521,213,5.8,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510123595,944,67,1,16,5,2b3mar72yy8d6uvat1ka6tn3r,1,93.7,43.3,2023-02-19T12:16:39.301Z,2023-02-19T21:19:39Z,4044907971,233,945,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510123589,945,67,1,16,5,be2k34rut1lz79jxenabttqlc,0,6.3,56.7,2023-02-19T12:16:39.302Z,2023-02-19T21:19:39Z,4044907991,233,944,,,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509788599,159,1,1,16,5,2b3mar72yy8d6uvat1ka6tn3r,1,92.8,39.2,2023-02-19T12:16:39.331Z,2023-02-19T21:39:34Z,4043183135,212,8.4,4043183137,213,1.5,4044543969,178,,4043184899,154,,4043183131,140,93.7,4043184897,210,16,4043183129,56,Center,4043184901,22,,cionsifzpx5rhc8es29wv6i95,Vitinha,,4043183133,141,51.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2509788603,160,16,1,16,7,2b3mar72yy8d6uvat1ka6tn3r,1,92.4,45.6,2023-02-19T12:16:40.808Z,2023-02-19T21:39:34Z,4043183157,22,,4043184071,20,,4043921013,395,8,4044544399,178,,4043183161,56,Center,4043921017,396,60.9,4043183159,17,,4043184905,29,,779rrkp47akkd5usq53begatx,Neymar,,4043184923,231,39.9,4043921001,108,,4043184917,214,,4043184919,328,4043184913,102,47.1,4043184907,154,4043184915,103,,4043184903,80,4043184081,375,16:06.506,,,4043184077,374,4043184909,55,4043184921,230,92.4,,,,5.1,2023-02-19 12:16:39.851,159,
2509788825,133,43,1,16,39,be2k34rut1lz79jxenabttqlc,1,0,0,2023-02-19T12:17:12.907Z,2023-02-19T12:17:20Z,4043184743,144,54,,,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789053,134,1,1,17,11,be2k34rut1lz79jxenabttqlc,1,49.7,50.3,2023-02-19T12:17:45.151Z,2023-02-19T21:10:45Z,4043185589,140,36.5,4043185591,141,50.4,4043185593,212,13.9,4044544531,178,,4043185595,213,3.1,4043185597,279,G,4043185587,56,Back,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789069,135,1,1,17,15,be2k34rut1lz79jxenabttqlc,1,40.8,50.3,2023-02-19T12:17:48.845Z,2023-02-19T21:39:31Z,4043185689,141,65.0,4043185691,212,16.3,4043185693,213,2.5,4044544687,178,,4043185687,140,28.5,4043185685,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789083,136,1,1,17,17,be2k34rut1lz79jxenabttqlc,1,30.2,60.6,2023-02-19T12:17:51.059Z,2023-02-19T21:39:30Z,4043185767,213,1.3,4044545039,178,,4043185765,212,25.3,4043185759,56,Back,4043185763,141,96.2,4043185761,140,37.2,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789103,137,1,1,17,20,be2k34rut1lz79jxenabttqlc,1,39.6,93.8,2023-02-19T12:17:54.141Z,2023-02-19T21:39:29Z,4043185875,140,55.5,4043185877,141,92.7,4044545271,178,,4043185881,213,6.2,4043185873,56,Left,4043185879,212,16.7,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510124411,952,67,1,17,21,be2k34rut1lz79jxenabttqlc,1,50.8,89.2,2023-02-19T12:17:54.927Z,2023-02-19T21:39:28Z,4044912393,233,955,,,,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510124399,955,67,1,17,21,2b3mar72yy8d6uvat1ka6tn3r,0,49.2,10.8,2023-02-19T12:17:54.928Z,2023-02-19T21:39:28Z,4044912403,233,952,,,,,,,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789107,138,61,1,17,21,be2k34rut1lz79jxenabttqlc,0,50.3,90,2023-02-19T12:17:54.956Z,2023-02-19T21:39:27Z,4044547233,178,,4043185895,56,Left,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789111,139,5,1,17,22,be2k34rut1lz79jxenabttqlc,0,52.7,102,2023-02-19T12:17:56.300Z,2023-02-19T17:46:34Z,4043185911,347,,4043186069,233,161,4043185909,56,Left,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789139,161,5,1,17,22,2b3mar72yy8d6uvat1ka6tn3r,1,47.3,-2,2023-02-19T12:17:56.300Z,2023-02-19T17:46:33Z,4043186055,347,,4043186057,233,139,4043186053,56,Back,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789147,162,1,1,17,29,2b3mar72yy8d6uvat1ka6tn3r,1,45.8,0,2023-02-19T12:18:02.774Z,2023-02-19T21:39:27Z,4043186099,107,,4043186103,140,49.3,4043186109,213,1.3,4043186101,56,Back,4043186107,212,15.2,4043186105,141,19.8,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789153,163,1,1,17,31,2b3mar72yy8d6uvat1ka6tn3r,1,48.7,19.6,2023-02-19T12:18:04.951Z,2023-02-19T21:39:26Z,4043186145,213,5.4,4043186137,56,Right,4043186141,141,12.2,4043186139,140,52.5,4043186143,212,6.4,4044548067,178,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789171,164,1,1,17,32,2b3mar72yy8d6uvat1ka6tn3r,0,51.2,8.1,2023-02-19T12:18:06.159Z,2023-02-19T21:39:25Z,4043186221,140,48.9,4043186223,141,6.0,4043186225,212,2.8,4044548359,178,,4043186219,56,Back,4043186227,213,3.7,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789185,165,1,1,17,33,2b3mar72yy8d6uvat1ka6tn3r,1,49.6,3.1,2023-02-19T12:18:07.256Z,2023-02-19T21:39:25Z,4043186285,56,Back,4043186287,140,42.4,4043186283,155,,4043186291,212,8.2,4044549301,178,,4043186289,141,7.9,4043186293,213,2.7,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509789193,166,1,1,17,35,2b3mar72yy8d6uvat1ka6tn3r,0,41.6,8.5,2023-02-19T12:18:08.562Z,2023-02-19T21:39:24Z,4043186365,140,55.6,4043186367,141,4.0,4043186363,56,Right,4044549829,388,,4043186371,213,6.1,4043186369,212,15.0,4043186361,3,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
