id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2508789071,180,1,1,17,47,121le8unjfzug3iu9pgkqa1c7,0,46.3,30.8,2023-02-17T20:18:39.965Z,2023-02-18T04:01:13Z,4037896483,141,70.0,4038354939,178,,4037896481,140,90.8,4037896477,155,,4037896489,1,,4037896479,56,Center,4037896485,212,53.8,4037896487,213,0.5,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789079,143,54,1,17,50,9bxav814mkuhueiyivyive82d,1,9.9,30.2,2023-02-17T20:18:43.502Z,2023-02-18T04:01:12Z,4037896645,232,,4038355025,389,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789087,144,52,1,17,51,9bxav814mkuhueiyivyive82d,1,10.2,27.5,2023-02-17T20:18:43.768Z,2023-02-18T04:01:12Z,4038355109,389,,4038269493,376,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789397,145,1,1,18,12,9bxav814mkuhueiyivyive82d,1,16.9,36.4,2023-02-17T20:19:05.284Z,2023-02-18T04:01:11Z,4037898143,212,56.7,4037898139,140,70.6,4037898141,141,27.2,4037898137,56,Center,4037898135,199,,4037898147,1,,4037898145,213,6.2,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789401,146,44,1,18,16,9bxav814mkuhueiyivyive82d,1,70.9,22.6,2023-02-17T20:19:09.314Z,2023-02-18T04:01:11Z,4037898153,286,,4037898261,233,181,4037898151,56,Center,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789407,181,44,1,18,16,121le8unjfzug3iu9pgkqa1c7,0,29.1,77.4,2023-02-17T20:19:09.315Z,2023-02-18T04:01:10Z,4037898193,285,,4037898191,56,Back,4037898289,233,146,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789405,147,1,1,18,16,9bxav814mkuhueiyivyive82d,0,70.3,23,2023-02-17T20:19:09.391Z,2023-02-18T04:01:10Z,4037898185,141,40.0,4037898187,212,18.4,4037898179,56,Center,4037898171,3,,4038355573,178,,4037898189,213,0.7,4037898175,168,,4037898181,140,83.9,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789425,182,49,1,18,18,121le8unjfzug3iu9pgkqa1c7,1,18.5,62.2,2023-02-17T20:19:11.244Z,2023-02-18T04:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789449,183,1,1,18,18,121le8unjfzug3iu9pgkqa1c7,1,18.3,62,2023-02-17T20:19:11.299Z,2023-02-18T04:01:09Z,4037898439,141,56.1,4037898431,56,Back,4037898435,140,4.8,4037898447,213,3.4,4037898445,212,14.7,4038355767,178,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789487,184,1,1,18,20,121le8unjfzug3iu9pgkqa1c7,1,5.5,56.5,2023-02-17T20:19:12.643Z,2023-02-18T04:01:09Z,4037898625,141,62.0,4037898635,1,,4038355907,178,,4037898621,56,Back,4037898633,213,0.1,4037898619,157,,4037898623,140,43.5,4037898629,212,40.1,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789517,185,1,1,18,22,121le8unjfzug3iu9pgkqa1c7,1,45.1,64,2023-02-17T20:19:15.330Z,2023-02-18T04:01:08Z,4037898797,212,13.4,4037898795,141,47.1,4037898791,56,Back,4037898793,140,38.5,4038355945,178,,4037898799,213,4.2,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789537,186,1,1,18,25,121le8unjfzug3iu9pgkqa1c7,1,42.4,47.7,2023-02-17T20:19:17.838Z,2023-02-18T04:01:07Z,4037898941,56,Center,4037898943,140,64.4,4037898949,213,0.5,4038356087,178,,4037898945,141,67.9,4037898947,212,26.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789561,187,1,1,18,26,121le8unjfzug3iu9pgkqa1c7,0,55.4,64.4,2023-02-17T20:19:18.982Z,2023-02-18T04:01:07Z,4037899061,140,70.2,4037899063,141,52.8,4038356107,178,,4037899057,155,,4037899067,213,5.8,4037899065,212,17.4,4037899059,56,Center,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789575,148,1,1,18,27,9bxav814mkuhueiyivyive82d,0,34.8,48.1,2023-02-17T20:19:20.549Z,2023-02-18T04:01:06Z,4038356191,178,,4037899137,141,40.6,4037899135,140,34.6,4037899131,157,,4037899133,56,Back,4037899143,1,,4037899139,212,5.1,4037899141,213,4.7,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789593,188,1,1,18,29,121le8unjfzug3iu9pgkqa1c7,0,62.8,59.6,2023-02-17T20:19:21.999Z,2023-02-18T04:01:06Z,4037899233,141,58.2,4037899231,140,68.2,4037899241,213,6.1,4038356273,388,,4037899229,56,Center,4037899237,212,5.7,4037899227,3,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789631,149,1,1,18,30,9bxav814mkuhueiyivyive82d,1,33.1,37.3,2023-02-17T20:19:22.685Z,2023-02-18T04:01:05Z,4037899445,56,Back,4037899447,140,28.4,4038356385,388,,4037899451,212,7.9,4037899449,141,46.4,4037899453,213,2.2,4037899443,3,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789635,150,49,1,18,30,9bxav814mkuhueiyivyive82d,1,31.9,38.4,2023-02-17T20:19:23.081Z,2023-02-18T04:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789689,151,1,1,18,34,9bxav814mkuhueiyivyive82d,1,36.6,54,2023-02-17T20:19:27.237Z,2023-02-18T04:01:03Z,4037899775,140,30.4,4037899777,141,82.8,4037899779,212,20.6,4037899781,213,1.9,4037899773,56,Back,4038356575,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789747,152,1,1,18,36,9bxav814mkuhueiyivyive82d,1,33.5,79.8,2023-02-17T20:19:29.342Z,2023-02-18T04:01:02Z,4037900075,213,0.4,4037900069,140,58.4,4037900067,56,Left,4037900071,141,96.9,4038356711,178,,4037900073,212,28.6,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789751,153,50,1,18,39,9bxav814mkuhueiyivyive82d,1,56.5,96,2023-02-17T20:19:32.231Z,2023-02-18T03:43:47Z,4037900093,56,Left,4037900349,233,189,4037900095,286,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789765,189,7,1,18,39,121le8unjfzug3iu9pgkqa1c7,0,43.5,4,2023-02-17T20:19:32.617Z,2023-02-18T03:43:47Z,4037900223,233,153,4038356901,178,,4037900195,56,Back,4037900197,285,,4038270007,385,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789757,154,61,1,18,40,9bxav814mkuhueiyivyive82d,1,56.1,96.1,2023-02-17T20:19:32.930Z,2023-02-18T04:01:01Z,4037900141,56,Left,4038357009,389,,,,,,,,,,,,,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789775,190,49,1,18,40,121le8unjfzug3iu9pgkqa1c7,1,41.6,3.3,2023-02-17T20:19:33.251Z,2023-02-18T04:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789799,191,1,1,18,41,121le8unjfzug3iu9pgkqa1c7,1,40.8,3.8,2023-02-17T20:19:33.727Z,2023-02-18T04:00:59Z,4037900383,141,15.7,4037900381,140,42.6,4038357133,178,,4037900379,56,Back,4037900387,213,1.3,4037900385,212,8.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789843,192,1,1,18,43,121le8unjfzug3iu9pgkqa1c7,1,44.9,21.6,2023-02-17T20:19:36.178Z,2023-02-18T04:00:58Z,4037900655,212,14.0,4037900657,213,6.1,4038357175,178,,4037900645,56,Right,4037900653,141,17.3,4037900649,140,57.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789871,193,1,1,18,47,121le8unjfzug3iu9pgkqa1c7,1,67,19.7,2023-02-17T20:19:40.014Z,2023-02-18T04:00:57Z,4037900791,213,5.0,4037900789,212,10.4,4037900781,56,Right,4038357243,178,,4037900785,140,69.4,4037900787,141,4.8,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789901,194,1,1,18,48,121le8unjfzug3iu9pgkqa1c7,1,68.3,5.1,2023-02-17T20:19:41.368Z,2023-02-18T04:00:56Z,4037900929,56,Right,4037900931,140,59.1,4037900933,141,13.1,4037900937,213,2.6,4037900935,212,11.1,4038357311,178,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789977,195,1,1,18,51,121le8unjfzug3iu9pgkqa1c7,1,58.7,19.1,2023-02-17T20:19:43.974Z,2023-02-18T04:00:55Z,4037901331,140,59.0,4037901333,141,30.5,4037901329,56,Center,4038357365,178,,4037901335,212,7.8,4037901337,213,1.5,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789987,196,3,1,18,55,121le8unjfzug3iu9pgkqa1c7,0,78,29.1,2023-02-17T20:19:48.618Z,2023-02-18T03:43:37Z,4038358275,178,,4038270087,465,,4037901381,286,,4037901411,233,155,4037901379,56,Center,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789991,155,7,1,18,57,9bxav814mkuhueiyivyive82d,0,22,70.9,2023-02-17T20:19:49.881Z,2023-02-18T03:43:38Z,4037901389,285,,4038358315,178,,4037901387,56,Back,4037901405,233,196,4038270099,385,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790013,197,1,1,18,58,121le8unjfzug3iu9pgkqa1c7,1,78.4,25,2023-02-17T20:19:51.597Z,2023-02-18T04:00:53Z,4037901521,213,5.3,4038358397,178,,4037901519,212,14.8,4037901513,56,Right,4037901515,140,86.1,4037901517,141,6.8,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790045,198,3,1,19,2,121le8unjfzug3iu9pgkqa1c7,0,96.3,8.6,2023-02-17T20:19:55.244Z,2023-02-18T04:00:51Z,4037901691,286,,4037901689,56,Right,4038270123,465,,4038358791,178,,4037901707,233,156,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790019,156,7,1,19,2,9bxav814mkuhueiyivyive82d,1,3.7,91.4,2023-02-17T20:19:55.259Z,2023-02-18T04:00:51Z,4037901557,56,Back,4038270179,384,,4037901559,285,,4037906499,233,198,4038358875,178,,,,,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790069,158,49,1,19,3,9bxav814mkuhueiyivyive82d,1,4.4,86.3,2023-02-17T20:19:55.789Z,2023-02-18T04:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790047,199,43,1,19,3,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-02-17T20:19:56.305Z,2023-02-17T20:20:58Z,4037901697,56,Right,4037905551,144,61,,,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790067,157,43,1,19,5,9bxav814mkuhueiyivyive82d,1,0,0,2023-02-17T20:19:57.939Z,2023-02-17T20:21:19Z,4037901797,56,Back,4037901803,212,3.1,4037901799,140,9.9,4037901801,141,93.0,4037907071,144,1,4037901805,213,5.7,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790105,159,1,1,19,6,9bxav814mkuhueiyivyive82d,0,10.6,97.6,2023-02-17T20:19:58.994Z,2023-02-18T04:00:49Z,4037902041,212,50.6,4037902039,141,48.4,4037902043,213,5.6,4037902033,155,,4037902037,140,46.8,4037902035,56,Back,4037902045,1,,4038359411,178,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790127,200,1,1,19,9,121le8unjfzug3iu9pgkqa1c7,1,55,51.9,2023-02-17T20:20:02.110Z,2023-02-18T04:00:49Z,4037902183,140,65.4,4037902181,56,Center,4037902189,213,6.1,4038359529,178,,4037902179,3,,4037902187,212,11.1,4037902185,141,49.3,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790145,201,1,1,19,11,121le8unjfzug3iu9pgkqa1c7,1,64,53.8,2023-02-17T20:20:04.019Z,2023-02-18T04:00:48Z,4037902299,3,,4037902305,141,36.9,4038359633,178,,4037902307,212,11.6,4037902303,140,65.5,4037902301,56,Center,4037902309,213,4.8,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790149,202,49,1,19,12,121le8unjfzug3iu9pgkqa1c7,1,63.2,45.4,2023-02-17T20:20:04.877Z,2023-02-18T04:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790209,203,1,1,19,13,121le8unjfzug3iu9pgkqa1c7,1,61.9,48.4,2023-02-17T20:20:05.756Z,2023-02-18T04:00:47Z,4037902673,56,Center,4037902679,212,12.8,4037902681,213,1.1,4037902675,140,67.1,4038359877,178,,4037902677,141,65.5,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790265,204,1,1,19,19,121le8unjfzug3iu9pgkqa1c7,1,62.2,86.9,2023-02-17T20:20:12.102Z,2023-02-18T04:00:45Z,4037902921,141,72.4,4038359927,178,,4037902923,212,17.6,4037902919,140,48.3,4037902925,213,3.7,4037902917,56,Back,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790297,205,1,1,19,23,121le8unjfzug3iu9pgkqa1c7,1,50.2,71.4,2023-02-17T20:20:15.850Z,2023-02-18T04:00:44Z,4037903103,212,13.3,4037903101,141,72.3,4037903097,56,Center,4038359979,178,,4037903099,140,62.9,4037903105,213,0.0,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790325,206,1,1,19,24,121le8unjfzug3iu9pgkqa1c7,1,57.5,76.1,2023-02-17T20:20:17.024Z,2023-02-18T04:00:43Z,4037903249,213,1.3,4038360065,178,,4037903243,140,60.0,4037903241,56,Left,4037903245,141,91.4,4037903247,212,10.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790377,207,1,1,19,29,121le8unjfzug3iu9pgkqa1c7,1,66.5,93.6,2023-02-17T20:20:22.183Z,2023-02-18T04:00:41Z,4037903533,140,63.3,4037903531,56,Center,4037903539,213,4.5,4038360169,178,,4037903537,212,15.3,4037903535,141,71.7,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790391,208,1,1,19,30,121le8unjfzug3iu9pgkqa1c7,1,66.1,81.2,2023-02-17T20:20:22.913Z,2023-02-18T04:00:41Z,4037903601,140,65.3,4037903603,141,83.3,4037903605,212,1.7,4037903599,56,Left,4037903607,213,2.1,4038360259,178,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790419,209,1,1,19,32,121le8unjfzug3iu9pgkqa1c7,1,67.9,91.5,2023-02-17T20:20:24.998Z,2023-02-18T04:00:40Z,4037903721,212,15.0,4037903723,213,4.5,4038360299,178,,4037903719,141,70.0,4037903715,56,Center,4037903717,140,64.9,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790427,210,1,1,19,35,121le8unjfzug3iu9pgkqa1c7,0,69,58.5,2023-02-17T20:20:28.264Z,2023-02-18T04:00:38Z,4037903795,213,6.1,4038360381,178,,4037903787,56,Center,4037903793,212,10.3,4037903789,140,78.7,4037903791,141,56.0,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790433,160,8,1,19,36,9bxav814mkuhueiyivyive82d,1,21.8,43.9,2023-02-17T20:20:28.785Z,2023-02-18T04:00:38Z,4037903811,56,Back,4038270383,385,,4038360519,178,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790479,211,1,1,19,38,121le8unjfzug3iu9pgkqa1c7,1,61.5,35.3,2023-02-17T20:20:31.407Z,2023-02-18T04:00:37Z,4037904075,213,2.4,4037904069,140,56.9,4038360731,178,,4038270425,3,,4037904067,56,Center,4037904073,212,6.7,4037904071,141,42.1,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790491,212,1,1,19,42,121le8unjfzug3iu9pgkqa1c7,1,62.4,40.9,2023-02-17T20:20:35.295Z,2023-02-18T04:00:36Z,4038360831,178,,4037904157,212,15.0,4037904155,141,39.5,4037904153,140,76.7,4037904151,56,Center,4037904159,213,6.2,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790517,213,1,1,19,43,121le8unjfzug3iu9pgkqa1c7,1,72.8,44.1,2023-02-17T20:20:36.093Z,2023-02-18T04:00:35Z,4037904307,141,30.3,4037904305,140,80.2,4038360941,178,,4037904309,212,12.2,4037904311,213,5.4,4037904303,56,Center,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790527,214,1,1,19,44,121le8unjfzug3iu9pgkqa1c7,0,76.3,36,2023-02-17T20:20:37.622Z,2023-02-18T04:00:34Z,4037904391,56,Center,4037904389,155,,4037904393,140,90.2,4037904399,213,0.4,4037904395,141,45.7,4037904397,212,16.0,4038360963,178,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790543,161,52,1,19,46,9bxav814mkuhueiyivyive82d,1,9.5,56,2023-02-17T20:20:39.531Z,2023-02-18T04:00:34Z,4038361075,178,,4038270531,377,,,,,,,,,,,,,,,,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790749,162,1,1,20,3,9bxav814mkuhueiyivyive82d,0,16.4,41.6,2023-02-17T20:20:56.612Z,2023-02-18T04:00:34Z,4037905587,212,40.5,4037905585,141,43.4,4037905579,199,,4037905581,56,Center,4037905583,140,55.0,4037905589,213,0.0,4037905591,1,,,,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790787,215,1,1,20,5,121le8unjfzug3iu9pgkqa1c7,0,45.9,59,2023-02-17T20:20:58.366Z,2023-02-18T04:00:33Z,4037905751,140,63.8,4037905749,56,Center,4037905753,141,69.5,4038361181,388,,4037905747,3,,4037905757,213,0.4,4037905755,212,20.1,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790831,163,1,1,20,7,9bxav814mkuhueiyivyive82d,1,38.5,22.7,2023-02-17T20:21:00.147Z,2023-02-18T04:00:33Z,4037905971,141,37.6,4037905973,212,12.3,4037905965,3,,4037905967,56,Back,4038361301,178,,4037905975,213,2.2,4037905969,140,31.9,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790855,164,1,1,20,8,9bxav814mkuhueiyivyive82d,1,36.3,35.3,2023-02-17T20:21:01.325Z,2023-02-18T04:00:32Z,4037906095,140,71.9,4037906097,141,10.7,4037906101,213,5.9,4038361463,178,,4037906103,1,,4037906099,212,41.0,4037906091,155,,4037906093,56,Right,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790859,165,3,1,20,13,9bxav814mkuhueiyivyive82d,0,74.2,7.2,2023-02-17T20:21:06.504Z,2023-02-18T04:00:31Z,4038361657,178,,4038270705,465,,4037906119,56,Right,4037906121,286,,4037906217,233,216,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790877,216,7,1,20,14,121le8unjfzug3iu9pgkqa1c7,1,25.8,92.8,2023-02-17T20:21:06.730Z,2023-02-18T04:00:30Z,4037906199,233,165,4037906181,285,,4037906179,56,Back,4038270715,383,,4038361711,178,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790883,217,49,1,20,15,121le8unjfzug3iu9pgkqa1c7,1,23,97.8,2023-02-17T20:21:08.350Z,2023-02-18T04:00:30Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790985,218,1,1,20,16,121le8unjfzug3iu9pgkqa1c7,1,22.9,99,2023-02-17T20:21:08.889Z,2023-02-18T04:00:29Z,4037906731,213,4.4,4037906723,56,Back,4037906725,140,19.3,4037906729,212,12.5,4037906727,141,81.5,4038362017,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508859719,979,3,1,20,17,121le8unjfzug3iu9pgkqa1c7,0,19.5,86.6,2023-02-17T20:21:10.610Z,2023-02-18T04:00:28Z,4038362281,178,,4038270835,467,7pv3n0vj8243p1di16regotsl,4038270829,56,Back,4038270833,465,,4038270831,285,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
