id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2443545391,185,1,1,20,9,3c3jcs7vc1t6vz5lev162jyv7,1,40.8,63.7,2022-08-07T19:05:18.486Z,2022-08-08T02:29:41Z,3692683661,212,16.3,3692683657,140,35.5,3692683663,213,4.4,3692683659,141,41.2,3692683655,56,Back,3693464899,178,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545497,186,1,1,20,12,3c3jcs7vc1t6vz5lev162jyv7,1,37.5,41.5,2022-08-07T19:05:20.943Z,2022-08-08T02:29:40Z,3692684203,56,Back,3693465977,178,,3692684209,212,16.6,3692684205,140,45.6,3692684207,141,20.6,3692684211,213,5.3,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545505,187,1,1,20,16,3c3jcs7vc1t6vz5lev162jyv7,0,55.6,14.7,2022-08-07T19:05:25.227Z,2022-08-08T02:29:39Z,3692684253,56,Right,3692684251,155,,3692684259,212,7.7,3692684255,140,62.7,3693466341,178,,3692684261,213,0.2,3692684257,141,17.3,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545515,205,8,1,20,17,27xvwccz8kpmqsefjv2b2sc0o,1,33,83.7,2022-08-07T19:05:25.983Z,2022-08-08T02:29:39Z,3693466971,178,,3693172691,385,,3692684315,56,Back,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545543,188,44,1,20,20,3c3jcs7vc1t6vz5lev162jyv7,1,61.5,26.3,2022-08-07T19:05:28.674Z,2022-08-08T02:46:22Z,3692684485,233,206,3692684447,56,Center,3692684449,286,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545535,206,44,1,20,20,27xvwccz8kpmqsefjv2b2sc0o,0,38.5,73.7,2022-08-07T19:05:28.675Z,2022-08-08T02:29:38Z,3692684433,285,,3692684431,56,Back,3692684495,233,188,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545557,189,1,1,20,20,3c3jcs7vc1t6vz5lev162jyv7,0,61.6,26.1,2022-08-07T19:05:28.770Z,2022-08-08T02:46:22Z,3692684511,141,31.7,3692684507,56,Center,3692684509,140,59.5,3692684513,212,4.4,3692684505,3,,3693467405,388,,3692684515,213,2.1,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545549,207,61,1,20,20,27xvwccz8kpmqsefjv2b2sc0o,1,38.7,73.9,2022-08-07T19:05:28.855Z,2022-08-08T02:29:37Z,3693468789,388,,3692684471,56,Back,3693468787,15,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545573,190,3,1,20,22,3c3jcs7vc1t6vz5lev162jyv7,1,56.5,26.9,2022-08-07T19:05:30.910Z,2022-08-08T02:29:36Z,3692684583,56,Center,3693172985,464,,3693469353,178,,3692684587,286,,3692684593,233,208,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545569,208,45,1,20,22,27xvwccz8kpmqsefjv2b2sc0o,0,43.5,73.1,2022-08-07T19:05:30.910Z,2022-08-08T02:29:36Z,3692684569,56,Back,3692684571,285,,3692684611,233,190,,,,,,,,,,,,,,,,35r56n0i4sbdh7n5arbt7db6d,A. Milik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545613,191,1,1,20,23,3c3jcs7vc1t6vz5lev162jyv7,1,54.9,31.7,2022-08-07T19:05:31.867Z,2022-08-08T02:29:36Z,3692684795,56,Center,3692684801,212,26.8,3692684799,141,71.1,3692684797,140,54.1,3692684803,213,1.6,3693469755,178,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545659,192,1,1,20,27,3c3jcs7vc1t6vz5lev162jyv7,0,58.6,79.8,2022-08-07T19:05:36.032Z,2022-08-08T02:29:34Z,3692685071,140,98.2,3692685069,56,Center,3693469949,178,,3692685067,155,,3692685073,141,51.0,3692685077,213,5.8,3692685075,212,46.0,3692685079,1,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545687,209,52,1,20,30,27xvwccz8kpmqsefjv2b2sc0o,1,0.8,48.3,2022-08-07T19:05:39.101Z,2022-08-08T02:29:34Z,3693470113,178,,3693173429,377,,,,,,,,,,,,,,,,,,,,4dbs7cgevy096gouv60eurh05,Rubén Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545785,210,1,1,20,36,27xvwccz8kpmqsefjv2b2sc0o,1,5.8,43.6,2022-08-07T19:05:44.840Z,2022-08-08T02:29:34Z,3692685691,123,,3693471213,178,,3693173981,189,,3692685693,56,Back,3692685701,213,4.9,3692685697,141,33.7,3692685699,212,6.8,3692685695,140,6.9,4dbs7cgevy096gouv60eurh05,Rubén Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545795,211,1,1,20,38,27xvwccz8kpmqsefjv2b2sc0o,1,9.2,34.2,2022-08-07T19:05:46.909Z,2022-08-08T02:29:33Z,3692685757,213,4.8,3692685749,56,Back,3692685755,212,13.5,3692685751,140,10.6,3693471755,178,,3692685753,141,14.5,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545853,212,1,1,20,41,27xvwccz8kpmqsefjv2b2sc0o,1,17.3,13.8,2022-08-07T19:05:49.686Z,2022-08-08T02:29:32Z,3692686137,140,26.8,3692686135,56,Back,3692686139,141,19.2,3692686143,213,0.4,3693472713,178,,3692686141,212,10.6,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545857,213,4,1,20,42,27xvwccz8kpmqsefjv2b2sc0o,1,32.5,15.7,2022-08-07T19:05:51.615Z,2022-08-08T02:29:32Z,3692686159,285,,3692686155,56,Back,3692686213,233,193,3692686157,152,,3692686153,294,,3692686151,13,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443545813,193,4,1,20,42,3c3jcs7vc1t6vz5lev162jyv7,0,67.5,84.3,2022-08-07T19:05:51.616Z,2022-08-08T02:29:31Z,3692685883,56,Left,3692685881,13,,3692686217,233,213,3692685885,152,,3692686867,294,,3693472879,178,,3692686233,286,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546065,214,1,1,21,6,27xvwccz8kpmqsefjv2b2sc0o,1,33.1,17.6,2022-08-07T19:06:15.225Z,2022-08-08T02:29:31Z,3692687373,152,,3692687371,5,,3692687383,213,0.6,3692687375,56,Back,3692687379,141,30.1,3693473217,178,,3692687377,140,44.6,3692687381,212,14.8,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546069,215,61,1,21,7,27xvwccz8kpmqsefjv2b2sc0o,0,46.1,26.4,2022-08-07T19:06:16.358Z,2022-08-08T02:29:30Z,3693473529,178,,3692687391,56,Back,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546073,194,49,1,21,9,3c3jcs7vc1t6vz5lev162jyv7,1,49,87.2,2022-08-07T19:06:18.268Z,2022-08-08T02:29:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546103,195,1,1,21,10,3c3jcs7vc1t6vz5lev162jyv7,1,44,84.7,2022-08-07T19:06:19.169Z,2022-08-08T02:29:29Z,3692687543,56,Back,3692687553,213,4.6,3693474265,178,,3692687545,140,43.2,3692687549,212,10.4,3692687547,141,69.5,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546123,196,1,1,21,11,3c3jcs7vc1t6vz5lev162jyv7,1,43.5,70.8,2022-08-07T19:06:20.414Z,2022-08-08T02:29:29Z,3693474509,178,,3692687631,212,7.7,3692687633,213,1.4,3692687625,56,Back,3692687629,141,81.9,3692687627,140,45.1,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546153,197,1,1,21,13,3c3jcs7vc1t6vz5lev162jyv7,1,46.4,88.7,2022-08-07T19:06:22.528Z,2022-08-08T02:29:28Z,3692687831,56,Left,3693474785,178,,3692687833,140,60.9,3692687837,212,16.6,3692687835,141,78.9,3692687839,213,5.9,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546171,198,1,1,21,16,3c3jcs7vc1t6vz5lev162jyv7,1,55.2,86,2022-08-07T19:06:24.890Z,2022-08-08T02:29:27Z,3693475035,178,,3692687941,213,1.6,3692687931,140,55.1,3692687935,141,93.2,3692687939,212,4.9,3692687927,56,Left,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546173,199,1,1,21,17,3c3jcs7vc1t6vz5lev162jyv7,0,51.7,96.9,2022-08-07T19:06:25.789Z,2022-08-08T02:29:27Z,3693475369,178,,3692687953,56,Left,3692688069,286,,3692688065,233,216,3692687955,140,51.3,3692687959,212,3.8,3692688063,236,,3692687957,141,91.4,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,3692687961,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546183,216,74,1,21,17,27xvwccz8kpmqsefjv2b2sc0o,1,48.5,5.1,2022-08-07T19:06:25.916Z,2022-08-08T02:29:27Z,3692687999,285,,3692688143,233,199,3693475533,178,,3692687997,56,Back,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546215,200,5,1,21,17,3c3jcs7vc1t6vz5lev162jyv7,1,53.7,101.1,2022-08-07T19:06:26.207Z,2022-08-07T23:55:08Z,3692688189,347,,3692688197,233,217,3692688187,56,Left,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546201,217,5,1,21,17,27xvwccz8kpmqsefjv2b2sc0o,0,46.3,-1.1,2022-08-07T19:06:26.207Z,2022-08-07T23:55:09Z,3692688213,233,200,3692688105,347,,3692688101,56,Back,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546395,201,1,1,21,31,3c3jcs7vc1t6vz5lev162jyv7,0,58.3,100,2022-08-07T19:06:40.200Z,2022-08-08T02:29:26Z,3692689183,141,96.0,3692689185,212,9.7,3692689179,56,Left,3692689181,140,67.0,3692689177,107,,3692689187,213,5.9,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546407,218,8,1,21,32,27xvwccz8kpmqsefjv2b2sc0o,1,32.2,1.7,2022-08-07T19:06:41.456Z,2022-08-08T02:29:26Z,3692689247,56,Back,3693177527,385,,3693476283,178,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546413,202,5,1,21,33,3c3jcs7vc1t6vz5lev162jyv7,1,66,101,2022-08-07T19:06:42.162Z,2022-08-07T23:55:35Z,3692689337,233,219,3692689265,56,Left,3692689267,347,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546417,219,5,1,21,33,27xvwccz8kpmqsefjv2b2sc0o,0,34,-1,2022-08-07T19:06:42.162Z,2022-08-07T23:55:35Z,3692689289,347,,3692689365,233,202,3692689287,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546777,203,1,1,21,57,3c3jcs7vc1t6vz5lev162jyv7,1,58,100,2022-08-07T19:07:06.456Z,2022-08-08T02:29:25Z,3692691291,141,94.5,3692691287,56,Left,3692691285,107,,3692691293,212,7.5,3692691289,140,63.6,3692691295,213,5.6,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546787,204,1,1,21,58,3c3jcs7vc1t6vz5lev162jyv7,1,65,93.1,2022-08-07T19:07:07.451Z,2022-08-08T02:29:25Z,3692691343,212,8.9,3692691341,141,98.3,3692691337,56,Left,3692691345,213,2.7,3693476893,178,,3692691339,140,57.2,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546793,205,1,1,22,0,3c3jcs7vc1t6vz5lev162jyv7,0,57.6,97.5,2022-08-07T19:07:08.903Z,2022-08-08T02:29:24Z,3693476989,178,,3692691383,141,96.6,3692691379,56,Left,3692691385,212,5.2,3692691381,140,62.5,3692691387,213,6.2,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443701707,1259,43,1,22,0,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-08-07T19:07:09.580Z,2022-08-08T00:32:52Z,3693530657,178,0,3693530789,144,82,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546809,220,49,1,22,0,27xvwccz8kpmqsefjv2b2sc0o,1,37.3,1.8,2022-08-07T19:07:09.638Z,2022-08-08T02:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546825,221,1,1,22,1,27xvwccz8kpmqsefjv2b2sc0o,1,37.7,2,2022-08-07T19:07:09.880Z,2022-08-08T02:29:23Z,3692691533,56,Back,3692691541,213,2.0,3693477299,178,,3692691535,140,34.9,3692691539,212,6.9,3692691537,141,11.2,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546839,222,1,1,22,2,27xvwccz8kpmqsefjv2b2sc0o,0,41,9.2,2022-08-07T19:07:10.844Z,2022-08-08T02:29:23Z,3692691637,236,,3692691613,140,34.4,3692691643,286,,3692691619,213,2.9,3692691611,56,Back,3692691639,233,206,3692691617,212,7.1,3693477651,178,,290xjx3h327rl40wbn7hzrtg5,Gerson,,3692691615,141,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546819,206,74,1,22,2,3c3jcs7vc1t6vz5lev162jyv7,1,59.6,87.8,2022-08-07T19:07:10.924Z,2022-08-08T02:29:22Z,3692691665,233,222,3693477801,178,,3692691509,56,Left,3692691513,285,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546853,207,49,1,22,3,3c3jcs7vc1t6vz5lev162jyv7,1,62.7,97.9,2022-08-07T19:07:11.869Z,2022-08-08T02:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443546959,208,1,1,22,7,3c3jcs7vc1t6vz5lev162jyv7,0,76,88.8,2022-08-07T19:07:15.989Z,2022-08-08T02:29:20Z,3692692223,1,,3692692215,212,38.4,3693478245,178,,3692692199,2,,3693178909,20,,3692692209,140,97.4,3692692201,155,,3692692219,213,5.3,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,3693178905,225,,3693178907,387,3692692213,141,3692692205,56,Center,,,,43.0,,,,,,,,,,,,,,,,,,,,
2443546983,223,52,1,22,10,27xvwccz8kpmqsefjv2b2sc0o,1,2,58,2022-08-07T19:07:18.729Z,2022-08-08T02:29:20Z,3693478329,178,,3693179045,377,,,,,,,,,,,,,,,,,,,,4dbs7cgevy096gouv60eurh05,Rubén Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547109,224,1,1,22,11,27xvwccz8kpmqsefjv2b2sc0o,1,5.5,64.7,2022-08-07T19:07:20.141Z,2022-08-08T02:29:19Z,3692693067,140,27.2,3692693073,213,0.5,3692693065,56,Back,3692693071,212,26.5,3692693069,141,84.7,3693478389,178,,3692693063,123,,,,,4dbs7cgevy096gouv60eurh05,Rubén Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547113,225,3,1,22,22,27xvwccz8kpmqsefjv2b2sc0o,0,57.9,99.2,2022-08-07T19:07:30.751Z,2022-08-08T02:15:00Z,3693478969,178,,3692693159,233,209,3693179405,464,,3692693093,286,,3692693091,56,Left,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547119,209,7,1,22,22,3c3jcs7vc1t6vz5lev162jyv7,1,42.1,0.8,2022-08-07T19:07:30.910Z,2022-08-08T02:15:00Z,3692693115,285,,3693179489,385,,3693479259,178,,3692693151,233,225,3692693107,167,,3692693111,56,Back,,,,,,,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547125,210,5,1,22,22,3c3jcs7vc1t6vz5lev162jyv7,0,36.5,-1.2,2022-08-07T19:07:31.438Z,2022-08-07T23:57:43Z,3692693135,56,Back,3692693297,233,226,3692693137,347,,,,,,,,,,,,,,,,,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547151,226,5,1,22,22,27xvwccz8kpmqsefjv2b2sc0o,1,63.5,101.2,2022-08-07T19:07:31.438Z,2022-08-07T23:57:43Z,3692693277,56,Left,3692693289,233,210,3692693279,347,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547163,227,1,1,22,25,27xvwccz8kpmqsefjv2b2sc0o,1,59.9,100,2022-08-07T19:07:34.567Z,2022-08-08T02:29:17Z,3692693327,56,Left,3692693337,213,4.8,3692693329,140,60.7,3692693325,107,,3692693333,212,6.6,3692693331,141,91.6,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547291,228,1,1,22,27,27xvwccz8kpmqsefjv2b2sc0o,1,57.7,91.7,2022-08-07T19:07:35.674Z,2022-08-08T02:29:17Z,3692693923,213,0.6,3692693917,140,62.2,3692693919,141,96.7,3692693921,212,5.8,3692693915,56,Left,3693479699,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547295,229,4,1,22,29,27xvwccz8kpmqsefjv2b2sc0o,1,54.1,95.6,2022-08-07T19:07:37.885Z,2022-08-08T02:29:16Z,3692693939,56,Left,3692693945,286,,3692693937,13,,3692693941,152,,3692693967,233,211,3692693943,265,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547275,211,4,1,22,29,3c3jcs7vc1t6vz5lev162jyv7,0,45.9,4.4,2022-08-07T19:07:37.886Z,2022-08-08T02:29:16Z,3692693855,56,Back,3692693859,265,,3692693857,152,,3692693985,233,229,3692693861,285,,3692693853,13,,3693479875,178,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547515,230,1,1,22,46,27xvwccz8kpmqsefjv2b2sc0o,1,52.8,93.4,2022-08-07T19:07:54.954Z,2022-08-08T02:29:15Z,3692695143,212,11.1,3692695133,5,,3692695141,141,77.1,3692695171,189,,3692695137,56,Center,3692695145,213,4.7,3693480179,178,,3692695135,152,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,3692695139,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547537,231,1,1,22,47,27xvwccz8kpmqsefjv2b2sc0o,1,50.6,74.7,2022-08-07T19:07:56.569Z,2022-08-08T02:29:15Z,3692695275,1,,3692695267,140,42.8,3693480407,178,,3692695273,213,4.5,3692695265,56,Back,3692695269,141,27.4,3692695271,212,33.2,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547575,232,1,1,22,50,27xvwccz8kpmqsefjv2b2sc0o,1,44.5,28.1,2022-08-07T19:07:59.368Z,2022-08-08T02:29:14Z,3692695467,141,30.6,3692695471,213,0.1,3692695469,212,13.7,3693480585,178,,3692695465,140,57.4,3692695463,56,Center,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547619,233,1,1,22,53,27xvwccz8kpmqsefjv2b2sc0o,0,52.5,32.8,2022-08-07T19:08:02.121Z,2022-08-08T02:29:13Z,3692695677,155,,3692695681,140,82.8,3692695679,56,Center,3693480729,178,,3692695683,141,47.5,3692695687,213,0.3,3692695685,212,33.3,3693693299,1,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547639,212,12,1,22,56,3c3jcs7vc1t6vz5lev162jyv7,1,15.1,54.3,2022-08-07T19:08:05.286Z,2022-08-08T02:29:13Z,3692695801,15,,3692695779,141,66.0,3693480895,388,,3692695775,56,Back,3692695783,213,1.3,3692695781,212,8.2,3692695777,140,17.0,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547661,213,44,1,22,58,3c3jcs7vc1t6vz5lev162jyv7,1,17.2,65.4,2022-08-07T19:08:06.916Z,2022-08-08T02:46:23Z,3692695949,233,234,3692695905,285,,3692695899,56,Back,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547657,234,44,1,22,58,27xvwccz8kpmqsefjv2b2sc0o,0,82.8,34.6,2022-08-07T19:08:06.917Z,2022-08-08T02:29:12Z,3692695955,233,213,3692695885,56,Center,3692695889,286,,,,,,,,,,,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547673,214,12,1,22,58,3c3jcs7vc1t6vz5lev162jyv7,1,15.9,65.2,2022-08-07T19:08:06.982Z,2022-08-08T02:46:23Z,3692695973,56,Back,3693481137,388,,3692695979,212,6.9,3692695975,140,17.9,3692695997,15,,3692695981,213,1.3,3692695977,141,74.9,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547687,215,44,1,22,59,3c3jcs7vc1t6vz5lev162jyv7,1,17.3,73.8,2022-08-07T19:08:08.146Z,2022-08-08T02:46:23Z,3692696035,285,,3692696033,56,Back,3692696043,233,235,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547679,235,44,1,22,59,27xvwccz8kpmqsefjv2b2sc0o,0,82.7,26.2,2022-08-07T19:08:08.147Z,2022-08-08T02:29:11Z,3692696065,233,215,3692696003,286,,3692696001,56,Center,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547695,216,1,1,22,59,3c3jcs7vc1t6vz5lev162jyv7,0,16.9,72.4,2022-08-07T19:08:08.249Z,2022-08-08T02:46:24Z,3692696073,141,81.3,3692696067,3,,3692696069,56,Back,3692696071,140,27.0,3693481313,388,,3692696075,212,12.2,3692696077,213,0.5,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547725,236,1,1,23,1,27xvwccz8kpmqsefjv2b2sc0o,0,71.1,17.8,2022-08-07T19:08:10.363Z,2022-08-08T02:29:10Z,3692696243,56,Right,3692696251,213,0.1,3693481413,178,,3692696249,212,8.9,3692696245,140,79.5,3692696247,141,19.2,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443547713,217,49,1,23,2,3c3jcs7vc1t6vz5lev162jyv7,1,22.2,86.3,2022-08-07T19:08:11.245Z,2022-08-08T02:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
