id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2476378133,10,1,1,0,27,750ustvk4jfqmo8q4gnrcxy7z,1,42.6,9.2,2022-10-23T15:05:35.027Z,2022-10-24T05:23:15Z,3869093335,178,,3867202753,212,25.9,3867202751,141,3.4,3867202749,140,67.0,3867202755,213,6.1,3867202747,56,Right,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378145,11,1,1,0,28,750ustvk4jfqmo8q4gnrcxy7z,0,56.1,0.1,2022-10-23T15:05:36.346Z,2022-10-24T05:23:14Z,3869093463,178,,3867202815,141,7.3,3867202813,140,78.7,3867202817,212,24.2,3867202811,56,Right,3867202819,213,0.2,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378149,5,49,1,0,31,bx0cdmzr2gwr70ez72dorx82p,1,28.4,93.3,2022-10-23T15:05:39.111Z,2022-10-24T05:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378281,6,1,1,0,34,bx0cdmzr2gwr70ez72dorx82p,1,14.1,86,2022-10-23T15:05:42.280Z,2022-10-24T05:23:13Z,3867203495,56,Back,3867203501,212,7.2,3867203503,213,5.9,3869093745,178,,3867203499,141,82.3,3867203497,140,20.5,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476759821,1175,83,1,0,39,750ustvk4jfqmo8q4gnrcxy7z,1,77.6,8.5,2022-10-23T15:05:47.063Z,2022-10-24T05:06:13Z,3869234255,399,26894,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378313,7,1,1,0,39,bx0cdmzr2gwr70ez72dorx82p,1,22.4,91.5,2022-10-23T15:05:47.097Z,2022-10-24T05:23:11Z,3867203637,212,11.1,3867203633,140,13.9,3869093871,178,,3867203639,213,3.8,3867203635,141,81.8,3867203631,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378319,8,1,1,0,41,bx0cdmzr2gwr70ez72dorx82p,0,13.4,80,2022-10-23T15:05:48.596Z,2022-10-24T05:23:10Z,3867203685,213,0.5,3867203675,155,,3867203681,141,82.5,3867203683,212,3.3,3867203677,56,Back,3869093951,178,,3867203679,140,16.1,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378361,12,61,1,0,41,750ustvk4jfqmo8q4gnrcxy7z,1,82.6,17.6,2022-10-23T15:05:48.676Z,2022-10-24T05:23:10Z,3869094047,178,,3867203871,56,Right,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378369,9,5,1,0,42,bx0cdmzr2gwr70ez72dorx82p,1,-1.6,66.2,2022-10-23T15:05:50.176Z,2022-10-24T01:37:33Z,3867203911,346,,3867203909,56,Back,3867204011,233,13,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378383,13,5,1,0,42,750ustvk4jfqmo8q4gnrcxy7z,0,101.6,33.8,2022-10-23T15:05:50.176Z,2022-10-24T01:37:32Z,3867203983,56,Center,3867203985,346,,3867204057,233,9,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378555,10,1,1,0,50,bx0cdmzr2gwr70ez72dorx82p,1,0.5,41.5,2022-10-23T15:05:57.731Z,2022-10-24T05:23:10Z,3867204899,141,30.7,3867204897,140,13.2,3867204893,124,,3867204903,213,5.8,3867204907,237,,3867204901,212,15.2,3867204931,189,,3867204895,56,Back,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378599,11,1,1,0,55,bx0cdmzr2gwr70ez72dorx82p,1,21.3,27,2022-10-23T15:06:03.267Z,2022-10-24T05:23:08Z,3867205109,140,29.6,3867205103,56,Back,3867205119,212,8.7,3867205113,141,26.3,3869094339,178,,3867205123,213,6.2,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378631,12,1,1,0,58,bx0cdmzr2gwr70ez72dorx82p,1,28.5,29.6,2022-10-23T15:06:05.517Z,2022-10-24T05:23:07Z,3867205251,213,4.9,3867205249,212,18.3,3867205247,141,3.0,3867205243,56,Back,3869094431,178,,3867205245,140,30.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378651,13,1,1,1,0,bx0cdmzr2gwr70ez72dorx82p,1,30.6,5,2022-10-23T15:06:07.646Z,2022-10-24T05:23:07Z,3867205367,141,16.6,3867205365,140,23.6,3867205371,213,2.3,3867205347,56,Back,3867205369,212,10.8,3869096315,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378667,14,1,1,1,2,bx0cdmzr2gwr70ez72dorx82p,1,22.8,19,2022-10-23T15:06:09.500Z,2022-10-24T05:23:06Z,3867205427,56,Back,3867205431,141,24.8,3867205435,213,0.7,3869096375,178,,3867205429,140,27.1,3867205433,212,6.0,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378709,15,1,1,1,3,bx0cdmzr2gwr70ez72dorx82p,1,27.9,27.5,2022-10-23T15:06:10.568Z,2022-10-24T05:23:05Z,3867205625,140,35.5,3869096429,178,,3867205627,141,6.6,3867205631,213,5.2,3867205623,56,Back,3867205629,212,16.3,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378851,16,2,1,1,6,bx0cdmzr2gwr70ez72dorx82p,1,39,7.8,2022-10-23T15:06:13.407Z,2022-10-24T05:23:05Z,3867206353,7,7fcq014jmdb0uqldcts6tglat,3867206357,56,Center,3869096435,178,,3867206361,141,28.1,3867206359,140,62.7,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476378871,14,55,1,1,6,750ustvk4jfqmo8q4gnrcxy7z,1,43.1,77,2022-10-23T15:06:13.408Z,2022-10-24T05:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379241,15,1,1,1,34,750ustvk4jfqmo8q4gnrcxy7z,0,21.3,63.4,2022-10-23T15:06:42.004Z,2022-10-24T05:23:04Z,3867208435,1,,3867208419,5,,3867208429,141,22.7,3867208423,241,,3867208431,212,51.0,3867208427,140,62.1,3867208433,213,5.7,3867208421,157,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,3869096557,178,3867208425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379271,17,1,1,1,37,bx0cdmzr2gwr70ez72dorx82p,0,36.2,82.3,2022-10-23T15:06:45.330Z,2022-10-24T05:23:04Z,3869099157,388,,3867208603,212,23.1,3867208595,3,,3867208599,140,58.0,3867208605,213,6.2,3867208597,56,Center,3867208601,141,77.9,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379285,16,1,1,1,39,750ustvk4jfqmo8q4gnrcxy7z,0,47.2,26.1,2022-10-23T15:06:47.137Z,2022-10-24T05:23:03Z,3869099269,388,,3867208673,3,,3867208677,56,Right,3867208687,213,5.5,3867208683,141,9.5,3867208681,140,57.6,3867208685,212,15.7,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379325,18,1,1,1,41,bx0cdmzr2gwr70ez72dorx82p,0,45.8,83.1,2022-10-23T15:06:48.933Z,2022-10-24T05:23:03Z,3867208893,213,5.3,3867208885,56,Center,3867208889,141,65.1,3867208891,212,14.6,3867208883,3,,3869099339,178,,3867208887,140,53.3,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379439,17,1,1,1,45,750ustvk4jfqmo8q4gnrcxy7z,1,44.9,43.7,2022-10-23T15:06:52.686Z,2022-10-24T05:23:02Z,3867209529,141,72.7,3867209533,213,1.5,3867209531,212,19.8,3867209523,56,Back,3867209527,140,46.0,3869099513,178,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379471,18,1,1,1,50,750ustvk4jfqmo8q4gnrcxy7z,1,56.4,80.8,2022-10-23T15:06:57.497Z,2022-10-24T05:23:01Z,3867209693,213,4.9,3867209685,56,Center,3867209687,140,57.9,3867209689,141,71.2,3869099633,178,,3867209691,212,6.7,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379559,19,1,1,1,51,750ustvk4jfqmo8q4gnrcxy7z,1,57.6,69.4,2022-10-23T15:06:59.148Z,2022-10-24T05:23:00Z,3867210089,56,Left,3867210091,140,58.9,3867210095,212,13.2,3867210093,141,88.7,3867210097,213,1.5,3869099821,178,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379609,20,1,1,1,55,750ustvk4jfqmo8q4gnrcxy7z,1,58,83.9,2022-10-23T15:07:03.324Z,2022-10-24T05:22:59Z,3867210331,213,3.7,3867210327,141,71.2,3867210323,56,Back,3867210329,212,17.4,3869099969,178,,3867210325,140,43.6,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379695,21,1,1,1,58,750ustvk4jfqmo8q4gnrcxy7z,1,43.5,75.5,2022-10-23T15:07:05.579Z,2022-10-24T05:22:58Z,3869100017,178,,3867210777,213,4.8,3867210773,141,29.2,3867210771,140,45.7,3867210775,212,31.6,3867210769,56,Back,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379731,22,1,1,2,4,750ustvk4jfqmo8q4gnrcxy7z,1,56.3,18.4,2022-10-23T15:07:11.446Z,2022-10-24T05:22:57Z,3867210965,56,Right,3867210973,213,5.8,3869100551,178,,3867210967,140,72.7,3867210971,212,19.2,3867210969,141,5.8,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379757,23,1,1,2,5,750ustvk4jfqmo8q4gnrcxy7z,1,61.7,0.5,2022-10-23T15:07:12.895Z,2022-10-24T05:22:56Z,3867211105,140,78.2,3867211103,56,Right,3867211107,141,15.2,3869100657,178,,3867211109,212,20.0,3867211111,213,0.5,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379795,24,1,1,2,6,750ustvk4jfqmo8q4gnrcxy7z,0,68.6,15.6,2022-10-23T15:07:13.607Z,2022-10-24T05:22:56Z,3867211285,212,24.3,3867211281,140,89.3,3869100789,178,,3867211277,56,Right,3867211283,141,0.0,3867211287,213,5.8,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379819,19,5,1,2,8,bx0cdmzr2gwr70ez72dorx82p,1,14.3,100.8,2022-10-23T15:07:15.686Z,2022-10-24T01:43:45Z,3867211353,347,,3867211349,56,Back,3867211407,233,25,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476379803,25,5,1,2,8,750ustvk4jfqmo8q4gnrcxy7z,0,85.7,-0.8,2022-10-23T15:07:15.686Z,2022-10-24T01:43:46Z,3867211427,233,19,3867211303,56,Right,3867211305,347,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380245,20,1,1,2,33,bx0cdmzr2gwr70ez72dorx82p,1,27.1,100,2022-10-23T15:07:40.758Z,2022-10-24T05:22:56Z,3867213605,107,,3867213613,212,8.5,3867213611,141,92.3,3867213609,140,21.4,3867213615,213,3.9,3867213607,56,Back,,,,,,,5q0q6f1hk7afy5i4hmkf9xj9x,J. Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380269,21,1,1,2,35,bx0cdmzr2gwr70ez72dorx82p,1,19.5,92.1,2022-10-23T15:07:43.368Z,2022-10-24T05:22:55Z,3869101165,178,,3867213753,140,9.0,3867213759,212,11.5,3867213761,213,3.4,3867213755,141,87.1,3867213751,56,Back,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476760003,1979,43,1,2,38,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-23T15:07:45.553Z,2022-10-24T03:50:10Z,3869235373,144,82,3869235319,178,0,,,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476760051,1176,83,1,2,38,750ustvk4jfqmo8q4gnrcxy7z,1,92.4,7.1,2022-10-23T15:07:45.583Z,2022-10-24T05:22:54Z,3869235543,399,499156,,,,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380283,22,1,1,2,38,bx0cdmzr2gwr70ez72dorx82p,0,7.6,92.9,2022-10-23T15:07:45.599Z,2022-10-24T05:22:53Z,3869101279,178,,3867213821,157,,3867213833,1,,3867213827,141,93.0,3867213829,212,2.3,3867214077,286,,3867213825,140,9.8,3867214069,236,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,3867213831,213,3867213823,56,Back,0.0,3867214073,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380307,26,74,1,2,38,750ustvk4jfqmo8q4gnrcxy7z,1,92.1,7.1,2022-10-23T15:07:45.646Z,2022-10-24T05:22:53Z,3867214127,233,22,3869101355,178,,3867213983,56,Right,3867213985,285,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380319,23,5,1,2,38,bx0cdmzr2gwr70ez72dorx82p,1,6.2,101.2,2022-10-23T15:07:46.366Z,2022-10-24T01:44:11Z,3867214047,347,,3867214045,56,Back,3867214213,233,27,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476380335,27,5,1,2,38,750ustvk4jfqmo8q4gnrcxy7z,0,93.8,-1.2,2022-10-23T15:07:46.366Z,2022-10-24T01:44:10Z,3867214141,56,Right,3867214143,347,,3867214221,233,23,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
