id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2476251757,229,1,1,23,56,3unkqo2g6ag99gd5ynz1j7vse,1,27.8,97.8,2022-10-23T13:24:04.407Z,2022-10-24T04:31:26Z,3866551771,56,Back,3866551773,140,21.1,3866551777,212,16.2,3866551779,213,4.3,3868893107,178,,3866551775,141,76.4,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476251839,230,1,1,24,0,3unkqo2g6ag99gd5ynz1j7vse,1,20.9,78.1,2022-10-23T13:24:08.155Z,2022-10-24T04:31:26Z,3868893179,178,,3866552225,140,28.7,3866552227,141,76.8,3866552231,213,6.2,3866552229,212,8.2,3866552223,56,Back,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476251885,231,1,1,24,3,3unkqo2g6ag99gd5ynz1j7vse,1,24.4,68.4,2022-10-23T13:24:11.769Z,2022-10-24T04:31:25Z,3868893285,178,,3866552437,140,22.2,3866552439,141,56.0,3866552443,213,4.4,3866552441,212,8.7,3866552435,56,Back,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476251987,232,1,1,24,6,3unkqo2g6ag99gd5ynz1j7vse,1,23,53.9,2022-10-23T13:24:13.898Z,2022-10-24T04:31:24Z,3866552981,141,52.8,3866552983,212,15.9,3868893415,178,,3866552985,213,6.2,3866552977,56,Back,3866552979,140,38.1,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252011,233,1,1,24,10,3unkqo2g6ag99gd5ynz1j7vse,1,36.8,70.1,2022-10-23T13:24:18.529Z,2022-10-24T04:31:22Z,3866553111,56,Back,3866553113,140,45.3,3866553117,212,19.4,3866553119,213,1.1,3868893475,178,,3866553115,141,95.4,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252081,234,1,1,24,11,3unkqo2g6ag99gd5ynz1j7vse,1,46.7,99,2022-10-23T13:24:19.651Z,2022-10-24T04:31:22Z,3866553535,56,Back,3866553541,212,17.3,3866553543,213,4.1,3868893513,178,,3866553537,140,37.2,3866553539,141,78.2,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252213,235,1,1,24,16,3unkqo2g6ag99gd5ynz1j7vse,1,36.7,74.7,2022-10-23T13:24:23.785Z,2022-10-24T04:31:21Z,3868893593,178,,3866554255,140,33.5,3866554261,213,4.5,3866554259,212,16.7,3866554257,141,50.6,3866554253,56,Back,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252307,236,1,1,24,21,3unkqo2g6ag99gd5ynz1j7vse,1,32.9,50.1,2022-10-23T13:24:29.364Z,2022-10-24T04:31:20Z,3866554771,140,43.5,3866554779,212,20.9,3868893695,178,,3866554767,56,Back,3866554783,213,5.3,3866554775,141,24.1,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252379,237,1,1,24,26,3unkqo2g6ag99gd5ynz1j7vse,1,42.7,28.3,2022-10-23T13:24:33.962Z,2022-10-24T04:31:19Z,3866555133,212,16.6,3866555123,56,Center,3866555127,140,57.9,3866555129,141,35.2,3868893833,178,,3866555135,213,0.3,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252385,238,50,1,24,26,3unkqo2g6ag99gd5ynz1j7vse,1,54.4,34,2022-10-23T13:24:34.759Z,2022-10-24T04:31:18Z,3866555347,233,253,3866555151,286,,3866555149,56,Center,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252401,253,7,1,24,28,70nn27vgkt6l48lvv5e66q7ww,0,45.6,66,2022-10-23T13:24:36.210Z,2022-10-24T04:31:18Z,3866555283,233,238,3867832861,385,,3866555211,56,Back,3868894121,178,,3866555213,285,,,,,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252433,239,3,1,24,29,3unkqo2g6ag99gd5ynz1j7vse,0,54.7,27.1,2022-10-23T13:24:37.441Z,2022-10-24T04:31:17Z,3866555379,56,Center,3867834435,465,,3866555605,233,254,3868894207,178,,3866555381,286,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252467,254,7,1,24,29,70nn27vgkt6l48lvv5e66q7ww,1,45.3,72.9,2022-10-23T13:24:37.526Z,2022-10-24T04:31:17Z,3866555527,285,,3866555587,233,239,3868894289,178,,3866555525,56,Back,3867834613,384,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252449,240,45,1,24,30,3unkqo2g6ag99gd5ynz1j7vse,0,53.5,21.7,2022-10-23T13:24:38.340Z,2022-10-24T04:31:17Z,3866555435,285,,3866556043,233,256,3866555433,56,Center,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252541,256,3,1,24,30,70nn27vgkt6l48lvv5e66q7ww,1,46.5,78.3,2022-10-23T13:24:38.340Z,2022-10-24T04:31:16Z,3866555941,286,,3866555937,56,Back,3867834957,465,,3866555987,233,240,3868894425,178,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252471,255,49,1,24,32,70nn27vgkt6l48lvv5e66q7ww,1,51.6,77.7,2022-10-23T13:24:39.898Z,2022-10-24T04:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252637,257,2,1,24,35,70nn27vgkt6l48lvv5e66q7ww,1,73.3,66.3,2022-10-23T13:24:43.498Z,2022-10-24T04:31:14Z,3866556435,56,Center,3866556439,141,65.9,3866556437,140,86.6,3866558015,8,,3868894753,178,,3866558017,7,466ev7tumk8flx0gz9d0h15d6,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252883,241,55,1,24,35,3unkqo2g6ag99gd5ynz1j7vse,1,23.5,30,2022-10-23T13:24:43.499Z,2022-10-24T04:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252643,258,43,1,24,38,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-23T13:24:45.821Z,2022-10-23T13:24:57Z,3866557403,144,38,3866556459,56,Center,3866556457,64,0,3866556455,22,0,,,,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253363,242,1,1,25,10,3unkqo2g6ag99gd5ynz1j7vse,0,18.2,43.8,2022-10-23T13:25:18.147Z,2022-10-24T04:31:13Z,3866560511,56,Right,3866560507,157,,3866560509,241,,3866560513,140,85.3,3866560517,212,76.8,3866560519,213,5.9,3868894953,178,,3866560505,5,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,3866560523,1,,3866560515,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253383,243,5,1,25,16,3unkqo2g6ag99gd5ynz1j7vse,0,85.7,-1.5,2022-10-23T13:25:24.186Z,2022-10-23T23:17:01Z,3866560607,347,,3866560603,56,Right,3866561609,233,259,,,,,,,,,,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253529,259,5,1,25,16,70nn27vgkt6l48lvv5e66q7ww,1,14.3,101.5,2022-10-23T13:25:24.186Z,2022-10-23T23:17:01Z,3866561541,56,Back,3866561569,233,243,3866561545,347,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253553,260,1,1,25,27,70nn27vgkt6l48lvv5e66q7ww,1,16,100,2022-10-23T13:25:35.353Z,2022-10-24T04:31:13Z,3866561681,212,15.7,3866561683,213,5.8,3866561675,140,29.1,3866561667,107,,3866561671,56,Back,3866561679,141,91.0,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253575,261,1,1,25,28,70nn27vgkt6l48lvv5e66q7ww,0,24.2,97.3,2022-10-23T13:25:36.324Z,2022-10-24T04:31:12Z,3868896099,178,,3866561817,140,21.8,3866561825,213,3.4,3866561815,56,Back,3866561821,141,96.2,3866561823,212,2.6,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253603,244,8,1,25,29,3unkqo2g6ag99gd5ynz1j7vse,1,78.8,2,2022-10-23T13:25:37.473Z,2022-10-24T04:31:12Z,3868896193,178,,3867841027,384,,3866561971,56,Right,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253671,245,49,1,25,32,3unkqo2g6ag99gd5ynz1j7vse,1,91.2,16.3,2022-10-23T13:25:39.828Z,2022-10-24T04:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476749115,1458,67,1,25,32,3unkqo2g6ag99gd5ynz1j7vse,1,92.4,18.7,2022-10-23T13:25:39.833Z,2022-10-24T04:31:11Z,3869176221,233,1807,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476749113,1807,67,1,25,32,70nn27vgkt6l48lvv5e66q7ww,0,7.6,81.3,2022-10-23T13:25:39.834Z,2022-10-24T04:31:11Z,3869176225,233,1458,,,,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253691,246,1,1,25,32,3unkqo2g6ag99gd5ynz1j7vse,0,91.2,16.5,2022-10-23T13:25:39.867Z,2022-10-24T04:31:11Z,3866562463,212,5.6,3866562461,141,20.0,3866562603,233,262,3866562601,236,,3866562459,140,96.0,3866562467,213,0.4,3866562607,286,,3868896459,178,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,3866562457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253711,262,74,1,25,32,70nn27vgkt6l48lvv5e66q7ww,1,7.4,81,2022-10-23T13:25:39.869Z,2022-10-24T04:31:10Z,3866562537,285,,3866562661,233,246,3868896631,178,,3866562535,56,Back,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253715,247,61,1,25,32,3unkqo2g6ag99gd5ynz1j7vse,1,91.4,16.8,2022-10-23T13:25:39.975Z,2022-10-24T04:31:10Z,3866562559,56,Right,3868896801,178,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253753,248,5,1,25,33,3unkqo2g6ag99gd5ynz1j7vse,0,101.2,20.6,2022-10-23T13:25:41.546Z,2022-10-23T23:17:46Z,3866562877,233,263,3866562791,346,,3866562789,56,Right,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476253739,263,5,1,25,33,70nn27vgkt6l48lvv5e66q7ww,1,-1.2,79.4,2022-10-23T13:25:41.546Z,2022-10-23T23:17:46Z,3866562733,346,,3866562823,233,248,3866562727,56,Back,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254131,264,1,1,25,52,70nn27vgkt6l48lvv5e66q7ww,1,5.3,49.2,2022-10-23T13:25:59.965Z,2022-10-24T04:31:09Z,3866564999,212,18.2,3866564997,141,74.2,3866564993,56,Back,3866565003,213,1.2,3866565009,237,,3866564991,124,,3866564995,140,11.4,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254177,265,1,1,25,58,70nn27vgkt6l48lvv5e66q7ww,1,16.8,66.8,2022-10-23T13:26:06.414Z,2022-10-24T04:31:08Z,3866565291,56,Back,3866565293,140,6.9,3866565299,213,3.9,3866565297,212,14.5,3868897095,178,,3866565295,141,52.0,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254241,266,1,1,26,2,70nn27vgkt6l48lvv5e66q7ww,1,9.5,49.1,2022-10-23T13:26:10.332Z,2022-10-24T04:31:07Z,3866565645,213,5.0,3866565639,140,12.9,3866565637,56,Back,3868897151,178,,3866565643,212,13.8,3866565641,141,29.5,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254345,267,1,1,26,4,70nn27vgkt6l48lvv5e66q7ww,1,12.6,25,2022-10-23T13:26:12.520Z,2022-10-24T04:31:06Z,3866566211,141,46.7,3866566209,140,8.2,3866566207,56,Back,3866566213,212,15.5,3868897303,178,,3866566215,213,1.9,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254381,268,1,1,26,7,70nn27vgkt6l48lvv5e66q7ww,1,8.4,50.4,2022-10-23T13:26:15.701Z,2022-10-24T04:31:05Z,3866566415,213,0.3,3866566405,157,,3866566417,1,,3866566413,212,40.5,3868897527,178,,3866566411,141,66.9,3866566407,56,Back,3866566409,140,45.5,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254391,269,1,1,26,10,70nn27vgkt6l48lvv5e66q7ww,1,47,68,2022-10-23T13:26:18.180Z,2022-10-24T04:31:05Z,3868897715,21,,3866566489,56,Back,3866566495,141,68.5,3866566491,140,40.1,3866566527,156,,3868897713,388,,3866566499,213,3.1,3866566497,212,7.3,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254549,270,1,1,26,11,70nn27vgkt6l48lvv5e66q7ww,1,44,73.7,2022-10-23T13:26:18.868Z,2022-10-24T04:31:05Z,3866567363,213,0.6,3866567355,56,Left,3866567361,212,18.0,3868897851,178,,3866567357,140,58.2,3866567359,141,88.6,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476502911,893,3,1,26,14,70nn27vgkt6l48lvv5e66q7ww,0,66.4,94.4,2022-10-23T13:26:22.220Z,2022-10-24T04:31:04Z,3867853133,465,,3867853135,467,87gvtfqgn555sywr78abximsp,3867853131,286,,3867853129,56,Left,3868897953,178,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254565,271,4,1,26,14,70nn27vgkt6l48lvv5e66q7ww,1,68.3,94.9,2022-10-23T13:26:22.690Z,2022-10-24T04:31:04Z,3866567459,265,,3866567457,152,,3866567505,233,249,3866567453,13,,3866567461,286,,3866567455,56,Left,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254553,249,4,1,26,14,3unkqo2g6ag99gd5ynz1j7vse,0,31.7,5.1,2022-10-23T13:26:22.691Z,2022-10-24T04:31:03Z,3866567393,265,,3866567391,152,,3866567523,233,271,3866567395,285,,3866567387,13,,3866567389,56,Back,3868898111,178,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476254807,250,17,1,26,28,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-23T13:26:36.497Z,2022-10-23T23:18:28Z,3866568931,13,243,3866568927,31,,3866568929,393,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476255731,272,1,1,27,16,70nn27vgkt6l48lvv5e66q7ww,0,76.2,97.3,2022-10-23T13:27:24.225Z,2022-10-24T04:31:03Z,3866574155,5,,3866574167,212,31.9,3867861561,223,,3866574157,155,,3867861563,20,,3866574165,141,54.9,3866574161,56,Center,3866574163,140,89.1,44o5mjglkzqxctz07ust9bcru,E. Le Fée,3868898327,178,,3866574169,213,5.2,3866574159,152,,,3866574153,2,,,,,,,,,,,,,,,,,,,,,,,,,
2476255785,251,12,1,27,17,3unkqo2g6ag99gd5ynz1j7vse,1,10.2,41.3,2022-10-23T13:27:25.440Z,2022-10-24T04:31:03Z,3866574441,213,5.9,3866574435,140,34.1,3868898483,388,,3866574501,15,,3866574437,141,27.7,3866574439,212,26.7,3866574433,56,Back,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476255857,273,1,1,27,20,70nn27vgkt6l48lvv5e66q7ww,1,69.1,68.7,2022-10-23T13:27:28.158Z,2022-10-24T04:31:02Z,3866574853,141,68.5,3866574857,213,3.2,3866574849,56,Center,3868898579,178,,3866574851,140,55.8,3866574855,212,14.0,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476255939,274,1,1,27,22,70nn27vgkt6l48lvv5e66q7ww,0,57.7,68.3,2022-10-23T13:27:30.267Z,2022-10-24T04:31:01Z,3866575325,56,Left,3866575335,1,,3866575329,141,100.0,3866575331,212,44.8,3866575327,140,94.4,3866575323,157,,3866575333,213,0.5,3868898693,178,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476255981,252,5,1,27,26,3unkqo2g6ag99gd5ynz1j7vse,1,15.2,-2,2022-10-23T13:27:33.986Z,2022-10-23T23:18:47Z,3866575547,233,275,3866575503,347,,3866575501,56,Back,,,,,,,,,,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476255945,275,5,1,27,26,70nn27vgkt6l48lvv5e66q7ww,0,84.8,102,2022-10-23T13:27:33.986Z,2022-10-23T23:18:47Z,3866575349,347,,3866575347,56,Left,3866575601,233,252,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256077,253,43,1,27,33,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-23T13:27:41.261Z,2022-10-23T13:27:43Z,3866575963,347,0,3866576277,144,5,3866575961,56,Back,,,,,,,,,,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256267,254,1,1,27,41,3unkqo2g6ag99gd5ynz1j7vse,1,21.8,0,2022-10-23T13:27:49.725Z,2022-10-24T04:31:01Z,3866577037,107,,3866577039,56,Back,3866577045,212,13.3,3866577041,140,32.8,3866577043,141,7.9,3866577047,213,0.5,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256423,255,1,1,27,42,3unkqo2g6ag99gd5ynz1j7vse,1,24.7,9.5,2022-10-23T13:27:50.406Z,2022-10-24T04:31:01Z,3868899041,178,,3866577965,141,2.2,3866577961,56,Back,3866577969,213,5.3,3866577967,212,5.9,3866577963,140,27.8,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256433,256,3,1,27,46,3unkqo2g6ag99gd5ynz1j7vse,0,15.4,3.7,2022-10-23T13:27:54.331Z,2022-10-24T04:30:59Z,3868023243,233,276,3866578007,285,,3866578005,56,Back,3867863679,465,,3868899163,178,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256435,276,7,1,27,47,70nn27vgkt6l48lvv5e66q7ww,1,84.6,96.3,2022-10-23T13:27:55.230Z,2022-10-24T04:30:59Z,3866578019,56,Left,3867863871,385,,3866578017,167,,3868899235,178,,3866578037,233,256,3866578021,286,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256531,257,5,1,27,47,3unkqo2g6ag99gd5ynz1j7vse,1,20.1,-1.7,2022-10-23T13:27:55.516Z,2022-10-23T23:19:04Z,3866578543,233,277,3866578517,56,Back,3866578519,347,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256439,277,5,1,27,47,70nn27vgkt6l48lvv5e66q7ww,0,79.9,101.7,2022-10-23T13:27:55.516Z,2022-10-23T23:19:05Z,3866578033,347,,3866578031,56,Left,3866578625,233,257,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256651,258,1,1,27,57,3unkqo2g6ag99gd5ynz1j7vse,0,21.5,0,2022-10-23T13:28:04.922Z,2022-10-24T04:30:58Z,3866579209,56,Back,3866579213,140,37.6,3866579217,141,5.0,3866579223,213,0.3,3866579205,107,,3866579221,212,17.5,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476706043,1286,67,1,27,58,70nn27vgkt6l48lvv5e66q7ww,1,68.1,94.2,2022-10-23T13:28:06.064Z,2022-10-23T23:52:34Z,3868946213,233,1102,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476706039,1102,67,1,27,58,3unkqo2g6ag99gd5ynz1j7vse,0,31.9,5.8,2022-10-23T13:28:06.065Z,2022-10-23T23:47:29Z,3868946229,233,1286,,,,,,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256639,278,8,1,27,58,70nn27vgkt6l48lvv5e66q7ww,1,67.1,91,2022-10-23T13:28:06.119Z,2022-10-24T04:30:58Z,3868899397,178,,3866579169,56,Left,3867865097,385,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256673,259,61,1,27,58,3unkqo2g6ag99gd5ynz1j7vse,1,33.2,7.1,2022-10-23T13:28:06.227Z,2022-10-24T04:30:58Z,3868899593,178,,3868899591,21,,3866579319,56,Back,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256645,279,49,1,27,59,70nn27vgkt6l48lvv5e66q7ww,1,66.9,94.1,2022-10-23T13:28:06.855Z,2022-10-24T04:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256683,280,1,1,27,59,70nn27vgkt6l48lvv5e66q7ww,1,66.5,95.5,2022-10-23T13:28:07.225Z,2022-10-24T04:30:57Z,3866579385,141,88.4,3868899751,178,,3866579381,56,Left,3866579383,140,52.9,3866579389,213,3.5,3866579387,212,15.1,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256711,281,1,1,28,1,70nn27vgkt6l48lvv5e66q7ww,1,56.1,88.5,2022-10-23T13:28:09.073Z,2022-10-24T04:30:56Z,3866579555,213,4.8,3868899779,178,,3866579539,140,57.1,3866579533,56,Center,3866579545,141,71.8,3866579551,212,11.4,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476256739,282,1,1,28,3,70nn27vgkt6l48lvv5e66q7ww,1,60.9,78.2,2022-10-23T13:28:11.337Z,2022-10-24T04:30:55Z,3866579703,213,2.2,3868899821,178,,3866579699,141,90.0,3866579697,140,55.6,3866579693,56,Left,3866579701,212,9.8,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
