id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2515943045,180,1,1,18,3,3adj8hkws0z1al232bg2h6tk0,1,93.6,100,2023-03-05T14:19:09.441Z,2023-03-06T04:32:58Z,4075616889,213,3.8,4075616887,212,8.5,4075616881,56,Left,4075616877,107,,4075616883,140,87.1,4075616885,141,93.9,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943067,181,1,1,18,4,3adj8hkws0z1al232bg2h6tk0,0,88.7,90.8,2023-03-05T14:19:10.328Z,2023-03-06T04:32:58Z,4075616999,56,Left,4075617009,212,6.8,4075617007,141,100.0,4077412023,178,,4075617003,140,89.3,4075617011,213,1.5,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943079,182,5,1,18,5,3adj8hkws0z1al232bg2h6tk0,0,88.1,100.8,2023-03-05T14:19:11.293Z,2023-03-05T22:18:17Z,4075617061,347,,4075617121,233,190,4075617059,56,Left,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943027,190,5,1,18,5,71ajatxnuhc5cnm3xvgdky49w,1,11.9,-0.8,2023-03-05T14:19:11.293Z,2023-03-05T22:18:17Z,4075617089,233,182,4075616793,56,Back,4075616795,347,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943467,191,1,1,18,20,71ajatxnuhc5cnm3xvgdky49w,0,18.1,0,2023-03-05T14:19:27.098Z,2023-03-06T04:32:58Z,4075619141,213,0.7,4075619133,56,Back,4075619139,212,17.8,4075619137,141,15.3,4075619135,140,31.5,4075619131,107,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180893,998,44,1,18,22,71ajatxnuhc5cnm3xvgdky49w,1,36.7,8.1,2023-03-05T14:19:28.991Z,2023-03-06T04:32:57Z,4076885603,285,,4077029503,233,811,4076885601,56,Back,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516180897,811,44,1,18,22,3adj8hkws0z1al232bg2h6tk0,0,63.3,91.9,2023-03-05T14:19:28.992Z,2023-03-06T04:32:57Z,4077029507,233,998,4076885625,286,,4076885623,56,Left,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943495,192,61,1,18,22,71ajatxnuhc5cnm3xvgdky49w,1,36.7,9.5,2023-03-05T14:19:29.017Z,2023-03-06T04:32:56Z,4075619293,56,Back,4077412847,15,,4077412849,178,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943455,183,44,1,18,24,3adj8hkws0z1al232bg2h6tk0,1,63.1,80.1,2023-03-05T14:19:31.044Z,2023-03-06T04:32:56Z,4075619093,286,,4075619451,233,193,4075619091,56,Left,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943505,193,44,1,18,24,71ajatxnuhc5cnm3xvgdky49w,0,36.9,19.9,2023-03-05T14:19:31.045Z,2023-03-06T04:32:55Z,4075619547,233,183,4075619345,285,,4075619343,56,Back,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943473,184,1,1,18,24,3adj8hkws0z1al232bg2h6tk0,0,62.1,80.2,2023-03-05T14:19:31.096Z,2023-03-06T04:32:55Z,4075619175,141,68.2,4075619181,213,5.3,4075619169,56,Center,4075619179,212,10.1,4075619167,3,,4075619171,140,67.8,4077413101,388,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943657,194,1,1,18,26,71ajatxnuhc5cnm3xvgdky49w,1,32.7,24.3,2023-03-05T14:19:32.602Z,2023-03-06T04:32:54Z,4075620103,213,0.9,4075620097,140,54.4,4075620099,141,70.5,4077413211,178,,4075620105,1,,4075620095,56,Center,4075620101,212,38.8,4075620093,155,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943695,195,1,1,18,32,71ajatxnuhc5cnm3xvgdky49w,0,68.7,82.2,2023-03-05T14:19:38.928Z,2023-03-06T04:32:53Z,4075620331,141,87.4,4075620327,56,Left,4075620329,140,60.6,4075620333,212,9.2,4077413569,178,,4075620335,213,2.7,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516296485,914,43,1,18,34,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-03-05T14:19:40.985Z,2023-03-06T04:16:03Z,4077746341,144,67,4077530121,233,1155,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516296481,1155,43,1,18,34,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-05T14:19:40.986Z,2023-03-06T04:16:03Z,4077746339,144,67,4077530133,233,914,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943745,185,61,1,18,34,3adj8hkws0z1al232bg2h6tk0,0,34,17.2,2023-03-05T14:19:41.023Z,2023-03-06T04:32:53Z,4075620605,56,Back,4077413773,178,,,,,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943767,186,5,1,18,36,3adj8hkws0z1al232bg2h6tk0,0,40.8,-1.2,2023-03-05T14:19:42.485Z,2023-03-05T22:19:07Z,4075620733,56,Back,4075620741,347,,4075620913,233,196,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943783,196,5,1,18,36,71ajatxnuhc5cnm3xvgdky49w,1,59.2,101.2,2023-03-05T14:19:42.485Z,2023-03-05T22:19:06Z,4075620877,233,186,4075620821,56,Left,4075620823,347,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943929,197,1,1,18,40,71ajatxnuhc5cnm3xvgdky49w,1,50.6,100,2023-03-05T14:19:46.895Z,2023-03-06T04:32:52Z,4075621769,107,,4075621779,213,3.5,4075621777,212,12.7,4075621771,56,Back,4075621773,140,39.5,4075621775,141,94.2,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515943949,198,1,1,18,42,71ajatxnuhc5cnm3xvgdky49w,1,39.5,90.8,2023-03-05T14:19:49.006Z,2023-03-06T04:32:51Z,4075621879,56,Back,4077414245,178,,4075621883,141,92.1,4075621885,212,5.8,4075621887,213,0.2,4075621881,140,45.0,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944125,199,1,1,18,46,71ajatxnuhc5cnm3xvgdky49w,1,48.5,79.8,2023-03-05T14:19:52.435Z,2023-03-06T04:32:50Z,4075622839,213,5.3,4075622829,196,,4077414493,178,,4075622833,140,83.2,4075622837,212,62.5,4075622831,56,Right,4075622841,1,,4075622827,155,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,4075622835,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944141,200,1,1,18,52,71ajatxnuhc5cnm3xvgdky49w,0,93.5,3.9,2023-03-05T14:19:58.797Z,2023-03-06T04:32:49Z,4075622931,213,1.5,4075623021,286,,4075623011,236,,4075622925,140,94.0,4075622923,56,Right,4077414601,178,,4075622927,141,10.3,4075623013,233,187,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4075622929,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944129,187,74,1,18,52,3adj8hkws0z1al232bg2h6tk0,1,6.7,94.2,2023-03-05T14:19:58.878Z,2023-03-06T04:32:48Z,4075622859,56,Back,4077414701,178,,4075622863,285,,4075623061,233,200,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944183,188,6,1,18,54,3adj8hkws0z1al232bg2h6tk0,0,2.4,85.4,2023-03-05T14:20:00.963Z,2023-03-05T22:19:35Z,4075623233,73,,4075623289,233,201,4075623129,56,Back,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515944215,201,6,1,18,54,71ajatxnuhc5cnm3xvgdky49w,1,97.6,14.6,2023-03-05T14:20:00.963Z,2023-03-05T22:19:35Z,4075623267,56,Right,4075623269,75,,4075623279,233,188,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945315,202,1,1,19,46,71ajatxnuhc5cnm3xvgdky49w,0,99.5,0.5,2023-03-05T14:20:53.091Z,2023-03-05T22:19:40Z,4075629245,155,,4075629255,212,28.6,4076888903,72,,4075629247,223,,4075629241,2,,4075629251,140,94.6,4075629257,213,1.8,4077414907,178,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,4075629243,6,,4075629253,141,41.9,4075629249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945375,191,12,1,19,48,3adj8hkws0z1al232bg2h6tk0,1,4.8,54.7,2023-03-05T14:20:54.308Z,2023-03-06T04:32:48Z,4075629573,213,0.2,4075629565,56,Back,4075629569,141,62.1,4075629577,15,,4077415179,388,,4075629571,212,28.4,4075629567,140,31.4,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945443,203,1,1,19,50,71ajatxnuhc5cnm3xvgdky49w,1,75.6,42,2023-03-05T14:20:56.270Z,2023-03-06T04:32:47Z,4075629907,213,4.0,4075629901,140,63.7,4075629899,56,Center,4077415377,178,,4075629905,212,18.8,4075629903,141,21.3,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945533,204,1,1,19,52,71ajatxnuhc5cnm3xvgdky49w,1,64.7,23,2023-03-05T14:20:58.427Z,2023-03-06T04:32:47Z,4077415505,178,,4075630389,56,Back,4075630397,213,2.6,4075630391,140,42.8,4075630395,212,26.7,4075630393,141,43.0,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945617,205,1,1,19,58,71ajatxnuhc5cnm3xvgdky49w,1,47.9,65.2,2023-03-05T14:21:04.632Z,2023-03-06T04:32:46Z,4077415735,178,,4075630839,140,70.3,4075630837,56,Center,4075630845,213,6.2,4075630843,212,23.6,4075630835,155,,4075630841,141,62.6,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945627,206,4,1,20,1,71ajatxnuhc5cnm3xvgdky49w,1,72.8,60.4,2023-03-05T14:21:07.470Z,2023-03-06T04:32:44Z,4075631017,233,192,4075630909,265,,4075630911,286,,4075630905,152,,4075630901,56,Center,4075630897,13,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945631,192,4,1,20,1,3adj8hkws0z1al232bg2h6tk0,0,27.2,39.6,2023-03-05T14:21:07.471Z,2023-03-06T04:32:44Z,4077415887,178,,4075630949,152,,4075630951,265,,4075630947,56,Back,4075631081,233,206,4075630953,285,,4075630945,13,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946907,207,14,1,21,0,71ajatxnuhc5cnm3xvgdky49w,1,72.4,62.8,2023-03-05T14:22:06.513Z,2023-03-06T06:42:21Z,4075651107,102,44.7,4075651113,230,97.9,4075637379,56,Center,4077416093,178,,4075651105,75,,4075637377,18,,4075651115,231,49.8,4075651109,103,29.1,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4075650293,20,,4075637375,26,,4075651103,122,,4075651111,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515946989,194,49,1,21,4,3adj8hkws0z1al232bg2h6tk0,1,1.5,17.2,2023-03-05T14:22:11.103Z,2023-03-06T04:32:43Z,4076892059,189,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947027,195,1,1,21,6,3adj8hkws0z1al232bg2h6tk0,0,1.3,2.5,2023-03-05T14:22:12.838Z,2023-03-06T04:32:42Z,4075638463,286,,4077416791,178,,4075638013,157,,4075638459,233,208,4075638029,212,1.3,4075638033,213,0.2,4075638025,141,2.8,4075638037,1,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,4075638457,236,,4075638021,140,2.5,4075638017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947103,208,74,1,21,6,71ajatxnuhc5cnm3xvgdky49w,1,96.9,96.2,2023-03-05T14:22:12.878Z,2023-03-06T04:32:42Z,4075638491,233,195,4077417217,178,,4075638371,285,,4075638369,56,Left,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947209,196,1,1,21,10,3adj8hkws0z1al232bg2h6tk0,0,2.3,27.7,2023-03-05T14:22:16.698Z,2023-03-06T04:32:41Z,4075638929,56,Back,4075638927,157,,4075638935,212,47.1,4075638933,141,6.5,4077417531,178,,4075638931,140,45.0,4075638937,213,6.0,4075638939,1,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947203,209,49,1,21,15,71ajatxnuhc5cnm3xvgdky49w,1,55,90.3,2023-03-05T14:22:21.369Z,2023-03-06T04:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947335,210,1,1,21,15,71ajatxnuhc5cnm3xvgdky49w,1,52.6,91.9,2023-03-05T14:22:22.052Z,2023-03-06T04:32:40Z,4075639559,212,22.0,4075639557,141,79.0,4075639561,213,3.6,4075639553,56,Back,4075639555,140,33.4,4077418355,178,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947429,211,1,1,21,18,71ajatxnuhc5cnm3xvgdky49w,1,32.9,73.8,2023-03-05T14:22:24.774Z,2023-03-06T04:32:40Z,4075640107,213,4.3,4075640101,140,26.8,4075640097,56,Back,4075640103,141,50.9,4075640105,212,16.8,4077418653,178,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947473,212,1,1,21,21,71ajatxnuhc5cnm3xvgdky49w,1,27.5,40.4,2023-03-05T14:22:28.125Z,2023-03-06T04:32:38Z,4075640315,212,37.9,4075640309,56,Center,4075640307,155,,4075640313,141,54.9,4077418743,178,,4075640317,213,0.3,4075640311,140,62.4,4075640319,1,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947483,213,44,1,21,23,71ajatxnuhc5cnm3xvgdky49w,1,62.3,49.8,2023-03-05T14:22:30.243Z,2023-03-06T04:32:38Z,4075640363,56,Center,4075640365,286,,4075640427,233,197,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947451,197,44,1,21,23,3adj8hkws0z1al232bg2h6tk0,0,37.7,50.2,2023-03-05T14:22:30.244Z,2023-03-06T04:32:37Z,4075640191,285,,4075640475,233,213,4075640189,56,Back,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947517,214,1,1,21,24,71ajatxnuhc5cnm3xvgdky49w,0,61.5,49.5,2023-03-05T14:22:30.291Z,2023-03-06T04:32:37Z,4075640529,3,,4075640541,213,0.7,4077419085,388,,4075640535,140,69.0,4075640533,56,Center,4075640531,168,,4075640537,141,59.7,4075640539,212,10.5,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947511,198,44,1,21,25,3adj8hkws0z1al232bg2h6tk0,1,30.5,48.8,2023-03-05T14:22:31.821Z,2023-03-06T04:32:37Z,4075640725,233,215,4075640509,285,,4075640507,56,Back,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947537,215,44,1,21,25,71ajatxnuhc5cnm3xvgdky49w,0,69.5,51.2,2023-03-05T14:22:31.822Z,2023-03-06T04:32:36Z,4075640813,233,198,4075640639,56,Center,4075640645,286,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947529,199,61,1,21,25,3adj8hkws0z1al232bg2h6tk0,1,30.4,49.5,2023-03-05T14:22:31.866Z,2023-03-06T04:32:36Z,4077419437,388,,4077419435,15,,4075640583,56,Back,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947579,200,49,1,21,26,3adj8hkws0z1al232bg2h6tk0,1,32.6,56.1,2023-03-05T14:22:32.912Z,2023-03-06T04:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947627,201,1,1,21,26,3adj8hkws0z1al232bg2h6tk0,1,32.6,56.1,2023-03-05T14:22:32.932Z,2023-03-06T04:32:35Z,4075641097,213,5.4,4075641091,140,42.6,4075641099,1,,4075641087,157,,4075641089,56,Back,4077419655,178,,4075641095,212,17.0,4075641093,141,36.4,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947633,202,44,1,21,29,3adj8hkws0z1al232bg2h6tk0,1,38,41.6,2023-03-05T14:22:35.497Z,2023-03-06T04:32:34Z,4075641139,285,,4075641171,233,216,4075641135,56,Back,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947629,216,44,1,21,29,71ajatxnuhc5cnm3xvgdky49w,0,62,58.4,2023-03-05T14:22:35.498Z,2023-03-06T04:32:34Z,4075641239,233,202,4075641109,56,Center,4075641111,286,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947711,203,1,1,21,29,3adj8hkws0z1al232bg2h6tk0,1,38.2,40.9,2023-03-05T14:22:35.558Z,2023-03-06T04:32:33Z,4075641589,56,Back,4075641587,3,,4077419935,388,,4075641597,213,0.4,4075641591,140,47.4,4075641593,141,47.3,4076894331,168,,4075641595,212,10.6,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947735,204,1,1,21,31,3adj8hkws0z1al232bg2h6tk0,1,46.9,49.2,2023-03-05T14:22:37.889Z,2023-03-06T04:32:33Z,4075641705,56,Center,4075641717,213,0.7,4075641711,140,63.4,4075641703,155,,4075641713,141,70.2,4075641715,212,22.5,4077420227,178,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947739,205,44,1,21,33,3adj8hkws0z1al232bg2h6tk0,1,60.2,72.1,2023-03-05T14:22:39.359Z,2023-03-06T04:32:32Z,4075641789,233,217,4075641743,56,Center,4075641745,286,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947725,217,44,1,21,33,71ajatxnuhc5cnm3xvgdky49w,0,39.8,27.9,2023-03-05T14:22:39.360Z,2023-03-06T04:32:32Z,4075641795,233,205,4075641661,56,Back,4075641667,285,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947755,206,1,1,21,33,3adj8hkws0z1al232bg2h6tk0,0,59.5,72.2,2023-03-05T14:22:39.365Z,2023-03-06T04:32:31Z,4075641807,140,64.1,4075641813,213,6.0,4075641809,141,70.3,4075641805,56,Center,4075641803,3,,4075641811,212,5.0,4077420473,178,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516182697,999,61,1,21,33,71ajatxnuhc5cnm3xvgdky49w,1,39.7,27.8,2023-03-05T14:22:39.439Z,2023-03-06T04:32:31Z,4077420611,178,,4076895865,56,Back,4077420609,15,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947745,218,43,1,21,34,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-05T14:22:40.511Z,2023-03-05T14:22:59Z,4075644311,144,61,4075641771,56,Back,,,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947771,219,49,1,21,34,71ajatxnuhc5cnm3xvgdky49w,1,36.5,34.4,2023-03-05T14:22:41.030Z,2023-03-06T04:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947783,220,61,1,21,35,71ajatxnuhc5cnm3xvgdky49w,0,37.8,30.6,2023-03-05T14:22:41.675Z,2023-03-06T04:32:29Z,4075641947,56,Back,4077420821,178,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947853,207,3,1,21,36,3adj8hkws0z1al232bg2h6tk0,1,52.7,73.9,2023-03-05T14:22:43.074Z,2023-03-06T04:32:29Z,4075642471,233,221,4075642323,56,Center,4077420959,178,,4075642325,286,,4076896487,465,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947801,221,45,1,21,36,71ajatxnuhc5cnm3xvgdky49w,0,47.3,26.1,2023-03-05T14:22:43.074Z,2023-03-06T04:32:29Z,4075642529,233,207,4075642051,285,,4075642049,56,Back,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947865,208,49,1,21,37,3adj8hkws0z1al232bg2h6tk0,1,54.3,82.1,2023-03-05T14:22:44.045Z,2023-03-06T04:32:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947977,209,1,1,21,41,3adj8hkws0z1al232bg2h6tk0,1,73.9,82.9,2023-03-05T14:22:47.546Z,2023-03-06T04:32:26Z,4075642949,140,94.4,4075642959,213,0.1,4075642951,141,85.7,4077421271,178,,4075642947,56,Left,4075642953,212,21.6,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515947991,210,3,1,21,43,3adj8hkws0z1al232bg2h6tk0,0,92.7,86.2,2023-03-05T14:22:49.638Z,2023-03-06T04:32:25Z,4075643025,56,Left,4076897085,465,,4075643027,286,,4077421503,178,,4075643483,233,222,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
