id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/12/value
2505960635,146,1,1,11,17,bx0cdmzr2gwr70ez72dorx82p,1,54.2,88.3,2023-02-10T20:11:46.659Z,2023-02-11T06:59:35Z,4022970605,56,Back,4022970609,141,59.8,4022970607,140,43.5,4022970613,213,4.2,4022970611,212,22.4,4023366001,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960685,147,1,1,11,19,bx0cdmzr2gwr70ez72dorx82p,1,43.9,58.4,2023-02-10T20:11:49.488Z,2023-02-11T06:59:34Z,4023366149,178,,4022970821,56,Back,4022970823,140,47.5,4022970825,141,30.5,4022970829,213,4.9,4022970827,212,19.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960751,148,1,1,11,23,bx0cdmzr2gwr70ez72dorx82p,1,52.2,25.1,2023-02-10T20:11:52.718Z,2023-02-11T06:59:33Z,4022971193,213,5.5,4022971191,212,17.0,4022971189,141,6.8,4022971187,140,63.2,4022971185,56,Right,4023366239,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960771,149,1,1,11,27,bx0cdmzr2gwr70ez72dorx82p,1,66.3,7.2,2023-02-10T20:11:56.672Z,2023-02-11T06:59:31Z,4023366309,178,,4022971333,56,Right,4022971341,213,2.6,4022971335,140,55.2,4022971337,141,18.0,4022971339,212,13.8,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960803,150,1,1,11,29,bx0cdmzr2gwr70ez72dorx82p,1,56.5,20.6,2023-02-10T20:11:59.019Z,2023-02-11T06:59:30Z,4022971493,56,Back,4022971499,212,20.2,4022971497,141,44.2,4022971501,213,2.2,4022971495,140,44.8,4023366449,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960871,151,1,1,11,33,bx0cdmzr2gwr70ez72dorx82p,1,46.9,41.5,2023-02-10T20:12:02.949Z,2023-02-11T06:59:29Z,4022971791,141,31.1,4023366647,178,,4022971793,212,11.7,4022971795,213,5.6,4022971787,56,Center,4022971789,140,55.8,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960923,152,1,1,11,36,bx0cdmzr2gwr70ez72dorx82p,1,57.2,24.7,2023-02-10T20:12:05.706Z,2023-02-11T06:59:27Z,4022972075,212,18.4,4022972077,213,5.3,4023366767,178,,4022972071,140,67.6,4022972069,56,Right,4022972073,141,2.9,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505960945,153,1,1,11,39,bx0cdmzr2gwr70ez72dorx82p,1,68.9,7.2,2023-02-10T20:12:09.536Z,2023-02-11T06:59:25Z,4022972171,213,2.5,4022972169,212,13.0,4022972167,141,18.3,4022972163,140,58.8,4023366821,178,,4022972159,56,Right,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961031,154,1,1,11,41,bx0cdmzr2gwr70ez72dorx82p,1,56.9,21.7,2023-02-10T20:12:11.562Z,2023-02-11T06:59:24Z,4022972573,141,43.2,4022972569,56,Center,4022972571,140,54.1,4022972577,213,1.8,4023366893,178,,4022972575,212,14.9,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961067,155,1,1,11,45,bx0cdmzr2gwr70ez72dorx82p,1,56.7,52.1,2023-02-10T20:12:14.701Z,2023-02-11T06:59:23Z,4022972771,212,13.5,4022972767,140,58.3,4022972773,213,1.4,4022972769,141,71.8,4022972765,56,Center,4023366953,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961117,156,1,1,11,49,bx0cdmzr2gwr70ez72dorx82p,1,56.5,70.9,2023-02-10T20:12:19.062Z,2023-02-11T06:59:22Z,4022973059,141,58.7,4022973057,140,51.0,4023367123,178,,4022973063,212,10.1,4022973067,213,4.1,4022973053,56,Center,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961159,157,1,1,11,52,bx0cdmzr2gwr70ez72dorx82p,0,49.2,54.8,2023-02-10T20:12:21.910Z,2023-02-11T06:59:21Z,4022973365,1,,4022973353,155,,4023367147,178,,4022973355,56,Right,4022973361,212,61.0,4022973359,141,14.1,4022973357,140,100.0,4022973363,213,5.8,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961185,72,5,1,11,56,6xjy1q2m55iiwe8g1r1yffbc9,1,-0.8,87.8,2023-02-10T20:12:25.730Z,2023-02-11T01:16:39Z,4022973503,346,,4022973501,56,Back,4022973513,233,158,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961165,158,5,1,11,56,bx0cdmzr2gwr70ez72dorx82p,0,100.8,12.2,2023-02-10T20:12:25.730Z,2023-02-11T01:16:39Z,4022973389,56,Right,4022973545,233,72,4022973393,346,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961615,73,1,1,12,26,6xjy1q2m55iiwe8g1r1yffbc9,0,4.7,38.8,2023-02-10T20:12:56.331Z,2023-02-11T01:16:44Z,4022975821,56,Back,4022975833,74,,4022975831,1,,4022975823,140,44.9,4022975825,141,18.8,4022975827,212,44.3,4022975819,124,,4022975829,213,6.0,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961629,159,1,1,12,29,bx0cdmzr2gwr70ez72dorx82p,0,52.1,82.1,2023-02-10T20:12:58.904Z,2023-02-11T06:59:20Z,4022975929,213,5.7,4022975919,3,,4022975927,212,12.7,4022975921,56,Center,4022975923,140,62.0,4022975925,141,71.3,4023367539,388,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961641,74,1,1,12,30,6xjy1q2m55iiwe8g1r1yffbc9,0,41.7,27.1,2023-02-10T20:12:59.859Z,2023-02-11T06:59:20Z,4022975989,141,14.3,4022975987,140,40.9,4022975985,56,Back,4022975981,3,,4023367657,388,,4022975993,213,4.6,4022975991,212,8.7,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961653,160,1,1,12,31,bx0cdmzr2gwr70ez72dorx82p,0,56.9,86.4,2023-02-10T20:13:01.208Z,2023-02-11T06:59:19Z,4022976091,212,10.5,4023367733,178,,4022976093,213,5.7,4022976085,56,Center,4022976087,140,65.0,4022976089,141,77.4,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961697,75,1,1,12,32,6xjy1q2m55iiwe8g1r1yffbc9,1,36.8,18.4,2023-02-10T20:13:02.314Z,2023-02-11T06:59:19Z,4022976295,3,,4022976297,56,Back,4022976299,140,39.3,4022976303,212,8.4,4022976301,141,6.7,4023367849,178,,4022976305,213,5.0,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961719,76,1,1,12,36,6xjy1q2m55iiwe8g1r1yffbc9,0,43.3,0.7,2023-02-10T20:13:05.579Z,2023-02-11T06:59:17Z,4022976437,140,60.0,4023368035,178,,4022976439,141,23.0,4022976443,213,0.7,4022976441,212,23.2,4022976435,56,Center,4022976433,157,,4022976445,1,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961751,161,1,1,12,37,bx0cdmzr2gwr70ez72dorx82p,1,39.7,81.8,2023-02-10T20:13:07.536Z,2023-02-11T06:59:17Z,4022976619,212,4.5,4022976617,141,76.8,4022976615,140,42.5,4022976613,56,Back,4022976621,213,5.4,4022976611,3,,4023368097,178,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961753,162,49,1,12,38,bx0cdmzr2gwr70ez72dorx82p,1,44.2,83.2,2023-02-10T20:13:08.212Z,2023-02-11T06:59:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961797,163,1,1,12,39,bx0cdmzr2gwr70ez72dorx82p,1,41.5,79.3,2023-02-10T20:13:09.273Z,2023-02-11T06:59:15Z,4022976835,56,Back,4022976841,212,8.1,4022976843,213,2.0,4022976839,141,90.0,4022976837,140,38.1,4023368229,178,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961833,164,1,1,12,42,bx0cdmzr2gwr70ez72dorx82p,1,39.3,94.9,2023-02-10T20:13:11.929Z,2023-02-11T06:59:14Z,4022977037,56,Left,4022977039,140,57.4,4023368315,178,,4022977041,141,96.2,4022977043,212,19.0,4022977045,213,0.0,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961843,165,3,1,12,44,bx0cdmzr2gwr70ez72dorx82p,0,62.2,97.5,2023-02-10T20:13:14.331Z,2023-02-11T06:59:13Z,4022977229,233,77,4023272951,465,,4023368359,178,,4022977077,56,Left,4022977079,286,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961861,77,7,1,12,44,6xjy1q2m55iiwe8g1r1yffbc9,1,37.8,2.5,2023-02-10T20:13:14.464Z,2023-02-11T06:59:13Z,4023272957,385,,4022977195,233,165,4023368409,178,,4022977145,167,,4022977149,285,,4022977147,56,Back,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961867,78,5,1,12,45,6xjy1q2m55iiwe8g1r1yffbc9,0,36.1,-1.2,2023-02-10T20:13:14.889Z,2023-02-11T01:17:42Z,4022977179,347,,4022977967,233,166,4022977177,56,Back,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505961995,166,5,1,12,45,bx0cdmzr2gwr70ez72dorx82p,1,63.9,101.2,2023-02-10T20:13:14.889Z,2023-02-11T01:17:42Z,4022977873,347,,4022977871,56,Left,4022977883,233,78,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962049,167,1,1,12,55,bx0cdmzr2gwr70ez72dorx82p,1,63.1,100,2023-02-10T20:13:24.764Z,2023-02-11T06:59:12Z,4022978143,56,Back,4022978141,107,,4022978151,213,3.4,4023650831,1,,4022978149,212,21.8,4022978147,141,93.0,4022978145,140,43.0,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962127,168,1,1,12,58,bx0cdmzr2gwr70ez72dorx82p,1,45.8,87.9,2023-02-10T20:13:27.772Z,2023-02-11T06:59:11Z,4022978539,141,62.1,4022978537,140,44.2,4022978541,212,17.6,4022978543,213,4.6,4022978533,56,Back,4023368607,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962199,169,1,1,13,1,bx0cdmzr2gwr70ez72dorx82p,1,44.8,53.8,2023-02-10T20:13:30.930Z,2023-02-11T06:59:11Z,4022978905,140,75.0,4023368717,178,,4022978909,212,45.5,4022978907,141,5.9,4022978911,213,5.5,4022978913,1,,4022978903,56,Right,4022978901,155,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506049723,1206,83,1,13,5,6xjy1q2m55iiwe8g1r1yffbc9,1,23.4,94.1,2023-02-10T20:13:34.614Z,2023-02-11T06:59:10Z,4023453775,399,492949,,,,,,,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962225,170,1,1,13,6,bx0cdmzr2gwr70ez72dorx82p,1,70.2,4.6,2023-02-10T20:13:36.323Z,2023-02-11T06:59:08Z,4022979035,213,2.8,4022979027,56,Right,4022979029,140,61.2,4023368809,178,,4022979033,212,10.0,4022979031,141,9.2,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962249,171,1,1,13,8,bx0cdmzr2gwr70ez72dorx82p,1,61.8,18.5,2023-02-10T20:13:38.501Z,2023-02-11T06:59:07Z,4022979171,56,Right,4022979179,141,19.3,4022979183,212,5.0,4023369375,178,,4022979175,140,57.1,4022979185,213,3.0,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962297,172,1,1,13,11,bx0cdmzr2gwr70ez72dorx82p,1,56.9,19.3,2023-02-10T20:13:41.032Z,2023-02-11T06:59:06Z,4022979501,140,85.9,4022979503,141,29.1,4022979497,155,,4022984511,210,15,4022979499,56,Center,4022984513,154,,4022979507,213,0.2,4023370143,178,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,4022979505,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2505962303,173,15,1,13,14,bx0cdmzr2gwr70ez72dorx82p,1,87.2,30.5,2023-02-10T20:13:44.210Z,2023-02-11T06:59:05Z,4022984515,80,,4022984517,29,,4022982097,82,,4022984617,233,79,4022982093,20,,4022984529,328,,4022984525,102,48.2,4022984535,230,96.5,9yjtdz1toq241g6cgdty94lck,A. Mendy,,4022984527,103,19,4022984537,231,4023370513,178,,4022979545,56,4022979541,22,4022979543,63,,4022984519,154,,4022984533,147,4022984521,55,4022984531,146,,,,,,,,,,45.6,Center,,30.9,172,87.2,
2505962317,79,10,1,13,14,6xjy1q2m55iiwe8g1r1yffbc9,1,13.3,67,2023-02-10T20:13:44.240Z,2023-02-11T06:59:05Z,4022982241,233,173,4022979613,94,,4023370655,178,,4022979615,56,Back,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962311,174,61,1,13,15,bx0cdmzr2gwr70ez72dorx82p,1,88.5,32.2,2023-02-10T20:13:44.627Z,2023-02-11T06:59:04Z,4023370717,178,,4023370715,21,,4022979595,56,Center,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962333,80,49,1,13,15,6xjy1q2m55iiwe8g1r1yffbc9,1,10,63.8,2023-02-10T20:13:45.349Z,2023-02-11T06:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962357,81,1,1,13,16,6xjy1q2m55iiwe8g1r1yffbc9,1,11.4,64.7,2023-02-10T20:13:46.475Z,2023-02-11T06:59:03Z,4022979799,213,0.4,4022979797,212,14.3,4022979795,141,73.2,4022979793,140,23.9,4022979791,56,Back,4023370951,178,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962417,82,1,1,13,19,6xjy1q2m55iiwe8g1r1yffbc9,1,25.1,72.1,2023-02-10T20:13:48.896Z,2023-02-11T06:59:01Z,4022980051,56,Back,4022980053,140,34.7,4023370981,178,,4022980059,213,1.0,4022980057,212,19.1,4022980055,141,96.0,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962447,83,1,1,13,20,6xjy1q2m55iiwe8g1r1yffbc9,1,34,95.6,2023-02-10T20:13:50.461Z,2023-02-11T06:59:00Z,4022980209,140,56.5,4022980217,212,23.7,4022980203,56,Left,4023371107,178,,4022980213,141,97.5,4022980221,213,0.1,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962449,84,61,1,13,23,6xjy1q2m55iiwe8g1r1yffbc9,0,58.1,97.2,2023-02-10T20:13:52.856Z,2023-02-11T06:59:00Z,4023371285,178,,4022980227,56,Left,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962451,85,5,1,13,23,6xjy1q2m55iiwe8g1r1yffbc9,0,58,101.5,2023-02-10T20:13:53.267Z,2023-02-11T01:20:24Z,4022980229,56,Left,4022980231,347,,4022980935,233,175,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962579,175,5,1,13,23,bx0cdmzr2gwr70ez72dorx82p,1,42,-1.5,2023-02-10T20:13:53.267Z,2023-02-11T01:20:24Z,4022980805,347,,4022980843,233,85,4022980803,56,Back,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962631,176,1,1,13,31,bx0cdmzr2gwr70ez72dorx82p,1,41.7,0,2023-02-10T20:14:00.586Z,2023-02-11T06:58:59Z,4022982143,189,,4022981063,141,11.4,4022981059,56,Back,4022981061,140,30.8,4022981057,107,,4022981065,212,14.5,4022981067,213,2.5,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962645,177,1,1,13,33,bx0cdmzr2gwr70ez72dorx82p,1,29.5,14,2023-02-10T20:14:02.864Z,2023-02-11T06:58:59Z,4023371571,178,,4022981175,56,Back,4022981181,212,17.6,4022981179,141,39.4,4022981183,213,1.4,4022981177,140,32.6,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962707,178,1,1,13,34,bx0cdmzr2gwr70ez72dorx82p,1,32.2,41,2023-02-10T20:14:04.433Z,2023-02-11T06:58:58Z,4022981493,140,41.0,4022981491,56,Back,4023371679,178,,4022981495,141,39.8,4022981499,213,6.2,4022981497,212,9.3,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962775,179,1,1,13,39,bx0cdmzr2gwr70ez72dorx82p,1,47.3,57.8,2023-02-10T20:14:08.978Z,2023-02-11T06:58:56Z,4022981905,140,48.4,4022981909,212,21.4,4022981907,141,89.2,4023371741,178,,4022981911,213,1.5,4022981903,56,Back,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962811,180,1,1,13,42,bx0cdmzr2gwr70ez72dorx82p,1,49,92,2023-02-10T20:14:11.803Z,2023-02-11T06:58:55Z,4022982121,212,14.5,4022982123,213,4.2,4022982117,140,42.1,4022982119,141,73.5,4023371791,178,,4022982115,56,Back,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962921,181,1,1,13,47,bx0cdmzr2gwr70ez72dorx82p,1,47.7,78.8,2023-02-10T20:14:17.074Z,2023-02-11T06:58:52Z,4022982671,56,Back,4022982675,140,46.0,4022982677,141,41.6,4023371899,178,,4022982679,212,25.4,4022982681,213,4.6,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962949,182,1,1,13,50,bx0cdmzr2gwr70ez72dorx82p,1,47.3,34.2,2023-02-10T20:14:20.161Z,2023-02-11T06:58:52Z,4022982833,213,4.9,4022982831,212,19.4,4023371983,178,,4022982825,56,Right,4022982827,140,51.0,4022982829,141,6.2,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505962973,183,1,1,13,53,bx0cdmzr2gwr70ez72dorx82p,1,49.8,9,2023-02-10T20:14:23.027Z,2023-02-11T06:58:50Z,4022982947,56,Right,4022982955,213,5.9,4022982949,140,58.2,4023372041,178,,4022982953,212,9.4,4022982951,141,4.2,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963009,184,1,1,13,54,bx0cdmzr2gwr70ez72dorx82p,0,60.9,6.6,2023-02-10T20:14:24.119Z,2023-02-11T06:58:50Z,4022983143,140,69.8,4023372205,178,,4022983147,212,13.2,4022983141,56,Right,4022983145,141,20.3,4022983169,213,0.8,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963001,86,49,1,13,55,6xjy1q2m55iiwe8g1r1yffbc9,1,30.4,75,2023-02-10T20:14:25.442Z,2023-02-11T06:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963037,87,1,1,13,55,6xjy1q2m55iiwe8g1r1yffbc9,1,30.5,74.9,2023-02-10T20:14:25.469Z,2023-02-11T06:58:49Z,4022983283,213,3.3,4022983279,212,1.7,4022983275,141,74.4,4023372379,178,,4022983269,56,Back,4022983271,140,28.9,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963049,88,1,1,13,57,6xjy1q2m55iiwe8g1r1yffbc9,0,34.9,68,2023-02-10T20:14:27.478Z,2023-02-11T06:58:48Z,4022983341,140,28.9,4022983457,236,,4022983459,233,185,4022983337,56,Back,4022983463,286,,4022983353,213,2.4,4022983349,212,8.7,4022983345,141,76.8,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,4023372571,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963065,185,74,1,13,57,bx0cdmzr2gwr70ez72dorx82p,1,64.1,32.5,2023-02-10T20:14:27.544Z,2023-02-11T06:58:47Z,4022983477,233,88,4023372655,178,,4022983413,56,Center,4022983415,285,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963081,89,1,1,13,58,6xjy1q2m55iiwe8g1r1yffbc9,1,28.5,72.3,2023-02-10T20:14:28.421Z,2023-02-11T06:58:47Z,4022983505,213,0.9,4022983499,140,33.9,4022983497,56,Back,4023372749,178,,4022983503,212,9.3,4022983501,141,83.1,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963091,90,1,1,13,59,6xjy1q2m55iiwe8g1r1yffbc9,1,35,78.1,2023-02-10T20:14:29.072Z,2023-02-11T06:58:47Z,4023372899,178,,4022983565,213,3.0,4022983561,141,79.5,4022983559,140,27.6,4022983563,212,7.8,4022983555,56,Back,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963139,91,1,1,14,0,6xjy1q2m55iiwe8g1r1yffbc9,1,28.5,73,2023-02-10T20:14:30.073Z,2023-02-11T06:58:46Z,4023372963,178,,4022983821,141,95.6,4022983823,212,17.1,4022983825,213,1.1,4022983819,140,35.7,4022983817,56,Back,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505963191,92,1,1,14,2,6xjy1q2m55iiwe8g1r1yffbc9,1,36.7,99.5,2023-02-10T20:14:32.330Z,2023-02-11T06:58:45Z,4022984101,56,Back,4023373107,178,,4022984113,212,8.8,4022984109,141,92.3,4022984105,140,29.7,4022984117,213,3.7,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
