id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2510000221,220,1,1,22,10,750ustvk4jfqmo8q4gnrcxy7z,1,37.3,40.3,2023-02-19T16:27:16.390Z,2023-02-20T07:30:11Z,4044234075,140,51.1,4044234077,141,8.5,4044234081,213,5.3,4045695111,178,,4044234079,212,26.0,4044234073,56,Right,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510171005,824,3,1,22,12,750ustvk4jfqmo8q4gnrcxy7z,0,50.4,3.6,2023-02-19T16:27:19.282Z,2023-02-20T07:30:10Z,4045156571,465,,4045156569,286,,4045695131,178,,4045156573,467,1ad3itgiwcnyw3o9wplhah2hh,4045156567,56,Right,,,,,,,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000223,221,4,1,22,13,750ustvk4jfqmo8q4gnrcxy7z,1,50.3,3.4,2023-02-19T16:27:19.690Z,2023-02-20T07:30:10Z,4044234085,13,,4044234093,286,,4044234215,233,262,4044234087,56,Right,4044234089,152,,4044234091,265,,,,,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000239,262,4,1,22,13,3xedluek08t2ka7oypwuullcn,0,49.7,96.6,2023-02-19T16:27:19.691Z,2023-02-20T07:30:09Z,4044234193,152,,4044234191,56,Back,4044234195,265,,4044234251,233,221,4045695153,178,,4044234189,13,,4044234197,285,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000289,222,1,1,22,19,750ustvk4jfqmo8q4gnrcxy7z,1,51.2,17.5,2023-02-19T16:27:25.844Z,2023-02-20T07:30:09Z,4044234521,141,36.1,4044234541,189,,4044234525,213,2.6,4044234517,56,Back,4044234515,152,,4044234513,5,,4044234519,140,31.4,4045695171,178,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,4044234523,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000327,223,1,1,22,21,750ustvk4jfqmo8q4gnrcxy7z,1,36.2,34.7,2023-02-19T16:27:27.807Z,2023-02-20T07:30:08Z,4044234703,56,Back,4044234709,212,27.0,4044234711,213,1.5,4044234707,141,74.4,4045695179,178,,4044234705,140,37.0,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000349,224,1,1,22,24,750ustvk4jfqmo8q4gnrcxy7z,1,40,73.3,2023-02-19T16:27:30.615Z,2023-02-20T07:30:07Z,4044234833,141,96.5,4045695217,178,,4044234837,213,1.3,4044234829,56,Back,4044234835,212,16.3,4044234831,140,43.9,,,,,,,6i3zlo12dwcjy0tcnls1e35k9,C. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000353,225,1,1,22,26,750ustvk4jfqmo8q4gnrcxy7z,0,45,96.5,2023-02-19T16:27:32.435Z,2023-02-20T07:30:06Z,4044234863,141,93.5,4044235043,233,263,4045695263,178,,4044235041,236,,4044234859,56,Back,4044234867,213,5.1,4044234861,140,45.9,4044234865,212,2.2,dzh403ofb9zatvornq0svb0gk,J. Hadjam,4044235047,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000395,263,74,1,22,26,3xedluek08t2ka7oypwuullcn,1,54,3.4,2023-02-19T16:27:32.618Z,2023-02-20T07:30:06Z,4045695337,178,,4044235087,233,225,4044235017,285,,4044235015,56,Right,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000403,264,49,1,22,27,3xedluek08t2ka7oypwuullcn,1,58.3,7,2023-02-19T16:27:34Z,2023-02-20T07:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000455,265,1,1,22,31,3xedluek08t2ka7oypwuullcn,1,79.4,33,2023-02-19T16:27:37.871Z,2023-02-20T07:30:04Z,4044235421,213,1.9,4044235839,210,15,4044235417,141,49.5,4044235841,154,,4044235415,140,75.4,4044235413,56,Center,4045695509,178,,4044235419,212,12.0,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2510000457,266,15,1,22,32,3xedluek08t2ka7oypwuullcn,1,78.4,49.8,2023-02-19T16:27:39.158Z,2023-02-20T07:30:03Z,4044235863,328,,4044235435,56,Center,4044235851,154,,4044338851,120,,4044235849,29,,4044235513,20,,4044235433,18,,4044235865,146,96.2,3h62hv3ksrnl7n7di2b080y51,S. Fofana,4044235867,147,49.6,4044235859,103,4044235533,233,226,4044235853,55,265,4044235861,215,,4044235857,102,50.6,4045695571,178,,4044235431,22,17.7,,4044235847,78,,,,,,,,,,,,,,,,,
2510000451,226,10,1,22,33,750ustvk4jfqmo8q4gnrcxy7z,1,3,50.1,2023-02-19T16:27:39.926Z,2023-02-20T07:30:02Z,4045157393,377,,4044235407,56,Back,4044235549,233,266,4044235403,182,,4044235399,178,,4044235393,173,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000461,227,52,1,22,34,750ustvk4jfqmo8q4gnrcxy7z,1,4.1,49.3,2023-02-19T16:27:40.661Z,2023-02-20T07:30:02Z,4045157511,377,,4045695695,178,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000689,228,1,1,22,48,750ustvk4jfqmo8q4gnrcxy7z,0,16,41,2023-02-19T16:27:55.120Z,2023-02-20T07:30:01Z,4044236731,140,64.4,4044237375,189,,4044236735,212,50.8,4044236729,56,Center,4044236737,213,0.0,4044236739,1,,4044236727,199,,4044236733,141,41.6,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000743,268,4,1,22,53,3xedluek08t2ka7oypwuullcn,1,41,58.6,2023-02-19T16:27:59.344Z,2023-02-20T07:30:01Z,4044237009,152,,4044237003,13,,4044237005,294,,4044237017,233,230,4044237011,286,,4044237007,56,Back,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000729,230,4,1,22,53,750ustvk4jfqmo8q4gnrcxy7z,0,59,41.4,2023-02-19T16:27:59.345Z,2023-02-20T07:30:00Z,4044236957,56,Center,4044237041,233,268,4044236955,294,,4045695833,388,,4044236961,285,,4044236953,13,,4044236959,152,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000739,267,43,1,22,53,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-19T16:27:59.876Z,2023-02-19T16:28:05Z,4044237081,144,44,4044236991,285,0,4044237069,233,229,4044236989,56,Back,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000693,229,43,1,22,53,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-02-19T16:27:59.877Z,2023-02-19T16:28:07Z,4044236775,286,0,4044236773,56,Center,4044237247,144,44,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000913,269,1,1,23,10,3xedluek08t2ka7oypwuullcn,1,41.1,57.5,2023-02-19T16:28:16.745Z,2023-02-20T07:30:00Z,4044238003,5,,4044238009,140,47.8,4044238013,212,7.3,4044238007,56,Back,4044238011,141,54.8,4044238015,213,6.0,4044238005,152,,4045695947,178,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000933,270,1,1,23,12,3xedluek08t2ka7oypwuullcn,1,49.2,58.4,2023-02-19T16:28:18.393Z,2023-02-20T07:29:59Z,4044238119,213,5.8,4044238113,140,63.1,4044238115,141,46.0,4044238111,56,Center,4045696009,178,,4044238117,212,16.9,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510000941,271,1,1,23,13,3xedluek08t2ka7oypwuullcn,1,61.2,47.4,2023-02-19T16:28:19.841Z,2023-02-20T07:29:58Z,4044238163,212,9.1,4044238159,140,52.5,4044238157,56,Center,4044238165,213,3.1,4044238161,141,47.5,4045696045,178,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001005,272,1,1,23,14,3xedluek08t2ka7oypwuullcn,1,50.7,50.3,2023-02-19T16:28:21.055Z,2023-02-20T07:29:58Z,4045696105,178,,4044238461,212,24.1,4044238459,141,54.0,4044239533,210,13,4044239535,154,,4044239987,4,,4044238455,140,73.5,4044238463,213,0.1,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,4044238451,56,Center,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2510001013,273,13,1,23,18,3xedluek08t2ka7oypwuullcn,1,82.8,49.2,2023-02-19T16:28:24.666Z,2023-02-20T07:29:56Z,4044239569,103,2.8,4044239555,83,,4044238505,22,,4044239567,102,56.8,4044238509,56,Center,4044239559,29,,4044351291,18,,4044239571,230,92.9,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,4044238675,20,,4044239563,55,4045696143,178,,4044239561,154,,4044239573,231,49.5,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,
2510001021,231,5,1,23,20,750ustvk4jfqmo8q4gnrcxy7z,1,-1.2,42.7,2023-02-19T16:28:26.405Z,2023-02-20T03:34:19Z,4044238615,233,274,4044238535,56,Back,4044238537,346,,,,,,,,,,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001029,274,5,1,23,20,3xedluek08t2ka7oypwuullcn,0,101.2,57.3,2023-02-19T16:28:26.405Z,2023-02-20T03:34:18Z,4044238565,346,,4044238623,233,231,4044238563,56,Center,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001537,232,1,1,24,1,750ustvk4jfqmo8q4gnrcxy7z,0,5.7,40.7,2023-02-19T16:29:07.471Z,2023-02-20T06:57:14Z,4044241455,56,Right,4044241469,1,,4044241457,140,61.6,4044241459,141,13.7,4044241479,74,,4044241461,212,61.5,4044241453,124,,4044241465,213,6.0,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001541,275,44,1,24,4,3xedluek08t2ka7oypwuullcn,1,42.8,90.6,2023-02-19T16:29:10.892Z,2023-02-20T07:56:52Z,4044241489,285,,4044241485,56,Back,4044241519,233,233,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001545,233,44,1,24,4,750ustvk4jfqmo8q4gnrcxy7z,0,57.2,9.4,2023-02-19T16:29:10.893Z,2023-02-20T07:29:55Z,4044241507,286,,4044846355,233,275,4044241505,56,Right,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001555,276,1,1,24,4,3xedluek08t2ka7oypwuullcn,1,42.5,90.9,2023-02-19T16:29:10.919Z,2023-02-20T07:56:53Z,4044241527,140,53.5,4044241525,56,Left,4044241533,213,6.1,4044241523,3,,4045696241,388,,4044241531,212,11.7,4044241529,141,87.8,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001569,277,49,1,24,5,3xedluek08t2ka7oypwuullcn,1,50.1,91.7,2023-02-19T16:29:12.028Z,2023-02-20T07:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001599,278,1,1,24,6,3xedluek08t2ka7oypwuullcn,1,50.8,96.2,2023-02-19T16:29:12.884Z,2023-02-20T07:29:53Z,4045696295,178,,4044241755,140,40.6,4044241757,141,89.3,4044241759,212,11.7,4044241761,213,3.6,4044241753,56,Back,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510171719,976,3,1,24,7,3xedluek08t2ka7oypwuullcn,0,47.1,96.2,2023-02-19T16:29:14.157Z,2023-02-20T07:29:52Z,4045696371,178,,4045160337,56,Back,4045160341,464,,4045160339,286,,4045160343,467,bxb5trtzllty8eqteifyw4zit,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001607,279,4,1,24,7,3xedluek08t2ka7oypwuullcn,1,47.4,95.5,2023-02-19T16:29:14.198Z,2023-02-20T07:29:52Z,4044241801,265,,4044241799,152,,4044241803,286,,4044241797,56,Back,4044241855,233,234,4044241795,13,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001613,234,4,1,24,7,750ustvk4jfqmo8q4gnrcxy7z,0,52.6,4.5,2023-02-19T16:29:14.199Z,2023-02-20T07:29:51Z,4044241881,233,279,4044241829,152,,4044241831,265,,4045696447,178,,4044241833,285,,4044241825,13,,4044241827,56,Right,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001749,280,1,1,24,19,3xedluek08t2ka7oypwuullcn,1,48.9,95.8,2023-02-19T16:29:25.539Z,2023-02-20T07:29:51Z,4044242543,140,63.1,4044242549,213,6.0,4044242537,5,,4044242539,152,,4045696529,178,,4044242547,212,15.3,4044242545,141,90.5,4044242541,56,Left,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001759,281,4,1,24,21,3xedluek08t2ka7oypwuullcn,1,60,94.2,2023-02-19T16:29:28.054Z,2023-02-20T07:29:49Z,4044242577,13,,4044242585,286,,4044242581,152,,4044242583,265,,4044242671,233,235,4044242579,56,Left,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001775,235,4,1,24,21,750ustvk4jfqmo8q4gnrcxy7z,0,40,5.8,2023-02-19T16:29:28.055Z,2023-02-20T07:29:49Z,4044242647,265,,4044242645,152,,4045696547,178,,4044242641,13,,4044242643,56,Back,4044242681,233,281,4044242649,285,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001885,282,1,1,24,33,3xedluek08t2ka7oypwuullcn,1,57.7,97.4,2023-02-19T16:29:39.478Z,2023-02-20T07:29:49Z,4045696553,178,,4044243275,212,29.3,4044243269,56,Back,4044243271,140,39.9,4044243267,152,,4044243297,189,,4044243273,141,64.2,4044243265,5,,br7zigajqee6fms35zhm1sb8p,F. Medina,4044243279,213,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001907,283,1,1,24,35,3xedluek08t2ka7oypwuullcn,1,38,69.6,2023-02-19T16:29:41.963Z,2023-02-20T07:29:48Z,4044243463,213,4.7,4044243455,56,Back,4044243457,140,38.2,4045696601,178,,4044243459,141,32.2,4044243461,212,25.4,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001947,284,1,1,24,39,3xedluek08t2ka7oypwuullcn,1,35.9,42.1,2023-02-19T16:29:45.425Z,2023-02-20T07:29:47Z,4044243677,56,Back,4044243685,213,1.4,4044243681,141,85.2,4044243683,212,29.6,4045696647,178,,4044243679,140,39.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510001995,285,1,1,24,42,3xedluek08t2ka7oypwuullcn,1,47.1,84,2023-02-19T16:29:48.958Z,2023-02-20T07:29:46Z,4044243921,213,6.0,4044243917,141,79.4,4044243915,140,58.5,4044243913,56,Left,4045696689,178,,4044243919,212,12.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002019,286,1,1,24,43,3xedluek08t2ka7oypwuullcn,1,56.7,82.7,2023-02-19T16:29:50.314Z,2023-02-20T07:29:45Z,4044244049,141,93.3,4044244051,212,15.8,4044244053,213,0.5,4044244047,140,70.1,4044244045,56,Left,4045696733,178,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002055,287,43,1,24,46,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-19T16:29:52.831Z,2023-02-19T16:29:57Z,4044244269,286,0,4044244267,56,Left,4044244511,144,3,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510172001,977,3,1,24,46,3xedluek08t2ka7oypwuullcn,0,70.4,95.7,2023-02-19T16:29:52.867Z,2023-02-20T07:29:44Z,4045161873,465,,4045696799,178,,4045161875,467,1n0y675l767w55pipq5lgj1zp,4045161871,286,,4045161869,56,Left,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002061,288,4,1,24,46,3xedluek08t2ka7oypwuullcn,1,71.1,95.8,2023-02-19T16:29:53.181Z,2023-02-20T07:29:44Z,4044244303,56,Left,4044244309,265,,4044244311,286,,4044244415,233,236,4044244305,152,,4044244301,13,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002077,236,4,1,24,46,750ustvk4jfqmo8q4gnrcxy7z,0,28.9,4.2,2023-02-19T16:29:53.182Z,2023-02-20T07:29:43Z,4044244371,13,,4044244375,152,,4045696855,178,,4044244443,233,288,4044244377,265,,4044244379,285,,4044244373,56,Back,,,,bxb5trtzllty8eqteifyw4zit,S. Corchia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002493,289,1,1,25,18,3xedluek08t2ka7oypwuullcn,0,75,99.6,2023-02-19T16:30:24.759Z,2023-02-20T07:29:43Z,4045696879,178,,4044246645,233,237,4044246551,152,,4044246563,1,,4044246561,213,5.2,4045162153,223,,4044246553,56,Center,4044246557,141,52.5,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,4045162155,20,,4044246549,155,4044246555,140,91.4,4044246547,5,,4044246559,212,36.4,4044246545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002499,237,11,1,25,20,750ustvk4jfqmo8q4gnrcxy7z,1,6.4,51.9,2023-02-19T16:30:27.201Z,2023-02-20T07:29:42Z,4044246595,56,Back,4044246655,233,289,4044246597,88,,4045162347,378,,4045696955,388,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002567,238,1,1,25,23,750ustvk4jfqmo8q4gnrcxy7z,1,16.8,53.8,2023-02-19T16:30:30.150Z,2023-02-20T07:29:42Z,4044247027,123,,4044247039,1,,4044247033,141,41.3,4045696963,178,,4044247139,287,,4044247035,212,34.3,4044247031,140,48.4,4044247037,213,6.0,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,4044247029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002601,239,1,1,25,26,750ustvk4jfqmo8q4gnrcxy7z,0,52.7,46,2023-02-19T16:30:33.305Z,2023-02-20T07:29:41Z,4044247229,140,65.1,4044247233,212,22.8,4045696983,178,,4044247231,141,73.6,4044247227,56,Center,4044247235,213,1.0,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002615,290,49,1,25,28,3xedluek08t2ka7oypwuullcn,1,36.3,30.7,2023-02-19T16:30:34.585Z,2023-02-20T07:29:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002729,291,1,1,25,30,3xedluek08t2ka7oypwuullcn,1,43.7,31.1,2023-02-19T16:30:36.614Z,2023-02-20T07:29:39Z,4044247967,213,2.7,4044247959,56,Back,4044247965,212,13.1,4044247961,140,32.6,4044247963,141,40.0,4045697081,178,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002809,292,1,1,25,39,3xedluek08t2ka7oypwuullcn,1,47.8,62.5,2023-02-19T16:30:45.791Z,2023-02-20T07:29:36Z,4044248387,212,22.0,4044248381,56,Back,4044248385,141,31.3,4045697161,178,,4044248383,140,42.2,4044248389,213,4.4,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002831,293,1,1,25,44,3xedluek08t2ka7oypwuullcn,1,51.3,24.9,2023-02-19T16:30:50.699Z,2023-02-20T07:29:34Z,4045697223,178,,4044248509,140,63.2,4044248513,212,12.6,4044248515,213,0.2,4044248511,141,27.7,4044248507,56,Center,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002867,294,1,1,25,45,3xedluek08t2ka7oypwuullcn,1,60.9,22.4,2023-02-19T16:30:51.607Z,2023-02-20T07:29:34Z,4044248749,140,58.4,4045697255,178,,4044248751,141,7.4,4044248755,213,4.5,4044248747,56,Right,4044248753,212,10.5,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002987,295,1,1,25,47,3xedluek08t2ka7oypwuullcn,1,55.8,5.2,2023-02-19T16:30:53.672Z,2023-02-20T07:29:33Z,4045697285,178,,4044249381,1,,4044249375,212,39.8,4044249369,140,93.7,4044249371,141,6.2,4044249367,56,Right,4044249365,155,,4044249379,213,0.0,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510002997,296,1,1,25,54,3xedluek08t2ka7oypwuullcn,1,95,7.1,2023-02-19T16:31:00.536Z,2023-02-20T07:29:31Z,4044250277,210,15,4044249445,212,43.9,4045163415,20,,4044249439,141,66.0,4044249449,213,2.0,4044250279,1,,4044249433,140,77.8,4044249427,2,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,4045163413,224,,4045697335,178,4044249431,56,Center,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2510003067,297,15,1,25,58,3xedluek08t2ka7oypwuullcn,1,79.9,62.3,2023-02-19T16:31:04.461Z,2023-02-20T07:29:30Z,4044250289,102,50.9,4044249847,18,,4044250293,215,,4044250323,233,241,4044249845,22,,4045697359,178,,4044250297,147,51.7,4044250295,146,97.5,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,4044249943,20,,4044250291,103,4044249849,56,Center,4044250285,29,,4044250283,78,,4044250301,55,296,,,,,,11.4,,,,,,,,,,,,,,,,,,,,
2510003103,241,10,1,25,59,750ustvk4jfqmo8q4gnrcxy7z,1,2.3,48.7,2023-02-19T16:31:05.697Z,2023-02-20T07:29:29Z,4044250031,177,,4044250035,182,,4045163941,377,,4044250037,56,Back,4044250121,233,297,4044250033,180,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510003097,240,52,1,25,59,750ustvk4jfqmo8q4gnrcxy7z,1,2.6,48.5,2023-02-19T16:31:06.268Z,2023-02-20T07:29:28Z,4045164041,377,,4045697429,178,,,,,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
