id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/11/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2482107817,492,1,2,46,0,3xedluek08t2ka7oypwuullcn,1,32.9,51.4,2022-11-05T21:01:29.143Z,2022-11-06T08:18:27Z,3897493895,213,1.2,3897493893,212,15.8,3897493889,140,38.1,3897493891,141,73.2,3897493887,56,Back,3898169181,178,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107839,493,1,2,46,3,3xedluek08t2ka7oypwuullcn,1,40.5,75.4,2022-11-05T21:01:31.285Z,2022-11-06T08:18:27Z,3897494027,140,58.6,3897494025,56,Center,3897494033,213,6.2,3898169411,178,,3897494029,141,72.0,3897494031,212,19.1,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107843,494,1,2,46,6,3xedluek08t2ka7oypwuullcn,1,65.4,85.4,2022-11-05T21:01:34.732Z,2022-11-06T08:18:25Z,3897494059,140,74.0,3897494061,141,92.2,3897494065,213,0.5,3897494063,212,10.1,3898169653,178,,3897494057,56,Left,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107875,495,1,2,46,7,3xedluek08t2ka7oypwuullcn,1,73.4,95.4,2022-11-05T21:01:36.122Z,2022-11-06T08:18:25Z,3897494213,140,85.5,3897494215,141,98.1,3897494217,212,12.8,3897494211,56,Left,3897494219,213,0.1,3898169813,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107879,496,43,2,46,10,3xedluek08t2ka7oypwuullcn,1,0,0,2022-11-05T21:01:39.013Z,2022-11-05T21:01:41Z,3897494331,144,5,3897494245,347,0,3897494243,56,Left,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107909,497,1,2,46,12,3xedluek08t2ka7oypwuullcn,1,85.9,98.7,2022-11-05T21:01:40.434Z,2022-11-06T08:18:23Z,3897494451,141,86.5,3898169919,178,,3897494447,56,Left,3897494453,212,14.7,3897494455,213,3.7,3897494449,140,74.4,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107919,498,1,2,46,14,3xedluek08t2ka7oypwuullcn,1,69.8,88.6,2022-11-05T21:01:42.863Z,2022-11-06T08:18:23Z,3898170171,178,,3897494493,140,69.7,3897494495,141,71.9,3897494497,212,11.4,3897494489,56,Center,3897494499,213,4.7,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107923,499,1,2,46,15,3xedluek08t2ka7oypwuullcn,1,66.2,73.9,2022-11-05T21:01:43.796Z,2022-11-06T08:18:22Z,3898170357,178,,3897494531,212,1.9,3897494521,56,Center,3897494533,213,3.3,3897494523,140,64.4,3897494527,141,73.4,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107937,500,1,2,46,16,3xedluek08t2ka7oypwuullcn,1,61.9,76.3,2022-11-05T21:01:45.160Z,2022-11-06T08:18:22Z,3897494597,140,58.6,3897494595,56,Center,3897494603,213,4.6,3897494601,212,30.5,3897494599,141,31.7,3898170475,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107963,501,1,2,46,20,3xedluek08t2ka7oypwuullcn,1,61.7,33.2,2022-11-05T21:01:48.303Z,2022-11-06T08:18:21Z,3897494751,140,66.2,3898170621,178,,3897494753,141,23.6,3897494755,212,8.1,3897494749,56,Center,3897494757,213,5.3,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107971,502,1,2,46,24,3xedluek08t2ka7oypwuullcn,1,54.6,27.3,2022-11-05T21:01:52.957Z,2022-11-06T08:18:20Z,3897494797,56,Center,3897494803,212,32.6,3897494805,213,1.5,3897494807,1,,3897494795,155,,3898170717,178,,3897494801,141,75.2,3897494799,140,55.3,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107983,503,1,2,46,27,3xedluek08t2ka7oypwuullcn,1,54.1,76.6,2022-11-05T21:01:55.279Z,2022-11-06T08:18:19Z,3897494869,56,Left,3898170799,178,,3897494871,140,67.5,3897494877,213,0.1,3897494875,212,14.2,3897494873,141,78.9,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482107993,504,1,2,46,29,3xedluek08t2ka7oypwuullcn,1,65.2,88.9,2022-11-05T21:01:58.097Z,2022-11-06T08:18:19Z,3897495007,212,3.8,3898170937,178,,3897495003,140,65.5,3897495005,141,94.4,3897495001,56,Left,3897495009,213,1.5,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108025,505,4,2,46,33,3xedluek08t2ka7oypwuullcn,1,61,92.3,2022-11-05T21:02:02.144Z,2022-11-06T08:18:17Z,3897495235,13,,3897495245,233,390,3897495243,286,,3897495237,56,Left,3897495239,152,,3897495241,265,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108011,390,4,2,46,33,75qj99fhg5c0ztj2tva5u4uii,0,39,7.7,2022-11-05T21:02:02.145Z,2022-11-06T08:18:16Z,3898171199,178,,3897495157,265,,3897495155,152,,3897495153,56,Back,3897495255,233,505,3897495159,285,,3897495151,13,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108151,506,1,2,46,57,3xedluek08t2ka7oypwuullcn,1,59,97.2,2022-11-05T21:02:25.573Z,2022-11-06T08:18:16Z,3898171439,178,,3897495969,140,49.4,3897495975,212,18.7,3897495967,56,Back,3897495973,141,74.1,3897495965,152,,3897495963,5,,3897495977,213,4.1,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108157,507,1,2,47,0,3xedluek08t2ka7oypwuullcn,1,49.8,72.4,2022-11-05T21:02:28.532Z,2022-11-06T08:18:15Z,3897496029,212,20.5,3897496031,213,4.9,3897496025,140,53.7,3898171563,178,,3897496023,56,Center,3897496027,141,42.9,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108163,508,1,2,47,4,3xedluek08t2ka7oypwuullcn,1,53.4,42.3,2022-11-05T21:02:32.597Z,2022-11-06T08:18:14Z,3897496085,56,Back,3897496089,141,56.4,3898171687,178,,3897496091,212,11.8,3897496093,213,2.2,3897496087,140,46.9,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108169,509,1,2,47,5,3xedluek08t2ka7oypwuullcn,1,48.2,58.8,2022-11-05T21:02:33.481Z,2022-11-06T08:18:14Z,3897496157,213,5.5,3897496153,141,49.7,3897496155,212,8.8,3897496149,56,Center,3898171779,178,,3897496151,140,54.1,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108181,510,1,2,47,8,3xedluek08t2ka7oypwuullcn,1,50.3,40.6,2022-11-05T21:02:36.509Z,2022-11-06T08:18:13Z,3897496233,212,22.1,3898171847,178,,3897496235,213,5.2,3897496227,56,Right,3897496231,141,12.0,3897496229,140,60.3,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108213,511,1,2,47,11,3xedluek08t2ka7oypwuullcn,1,61.6,5.5,2022-11-05T21:02:39.907Z,2022-11-06T08:18:12Z,3897496385,212,21.5,3897496371,56,Back,3897496391,213,2.5,3897496379,141,24.8,3898172131,178,,3897496375,140,45.4,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108241,512,1,2,47,14,3xedluek08t2ka7oypwuullcn,1,47.1,26.6,2022-11-05T21:02:43.072Z,2022-11-06T08:18:11Z,3897496547,56,Back,3898172285,178,,3897496551,141,77.6,3897496557,1,,3897496553,212,34.7,3897496555,213,1.6,3897496549,140,45.4,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108253,513,1,2,47,19,3xedluek08t2ka7oypwuullcn,1,50.3,78.5,2022-11-05T21:02:47.411Z,2022-11-06T08:18:10Z,3898172437,178,,3897496657,56,Left,3897496659,140,61.3,3897496661,141,80.1,3897496663,212,11.6,3897496665,213,0.1,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108285,514,1,2,47,19,3xedluek08t2ka7oypwuullcn,1,59.3,80.6,2022-11-05T21:02:48.182Z,2022-11-06T08:18:10Z,3897496829,140,43.9,3897496831,141,59.3,3898172651,178,,3897496835,213,3.9,3897496833,212,21.7,3897496827,56,Back,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108309,515,1,2,47,25,3xedluek08t2ka7oypwuullcn,1,50.3,51,2022-11-05T21:02:53.485Z,2022-11-06T08:18:08Z,3897496955,56,Center,3897496963,213,5.1,3897496957,140,55.0,3898172759,178,,3897496959,141,34.2,3897496961,212,12.4,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482147479,903,3,2,47,29,3xedluek08t2ka7oypwuullcn,0,60.7,40.5,2022-11-05T21:02:57.493Z,2022-11-06T08:18:07Z,3897709079,467,41jb0ts5688xz8ell62rybm22,3898172899,178,,3897709073,56,Center,3897709075,286,,3897709077,465,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108313,516,4,2,47,29,3xedluek08t2ka7oypwuullcn,1,59.9,37.8,2022-11-05T21:02:57.537Z,2022-11-06T08:18:06Z,3897496971,56,Center,3897500053,233,391,3897497195,265,,3897496973,286,,3897497191,152,,3897497187,13,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108373,391,4,2,47,29,75qj99fhg5c0ztj2tva5u4uii,0,40.1,62.2,2022-11-05T21:02:57.538Z,2022-11-06T08:18:06Z,3897497303,13,,3897497319,285,,3897500059,233,516,3897497313,152,,3898173233,178,,3897497309,56,Back,3897497317,265,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108529,392,27,2,47,54,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:03:22.978Z,2022-11-06T06:15:25Z,3897498197,41,Injury,3897498199,53,2bfbi3t4aufb47wwt56ilzoyc,3897498259,233,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482108535,517,27,2,47,54,3xedluek08t2ka7oypwuullcn,1,0,0,2022-11-05T21:03:22.978Z,2022-11-06T06:15:25Z,3897498281,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482109361,393,28,2,49,54,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-05T21:05:22.277Z,2022-11-06T06:15:54Z,3897502551,233,518,3897502495,55,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482109369,518,28,2,49,54,3xedluek08t2ka7oypwuullcn,1,0,0,2022-11-05T21:05:22.277Z,2022-11-06T06:15:54Z,3897502571,233,393,3897502537,55,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482109505,519,1,2,50,5,3xedluek08t2ka7oypwuullcn,1,59.7,41.2,2022-11-05T21:05:33.715Z,2022-11-06T08:18:06Z,3897503285,56,Center,3897503293,213,0.4,3897503281,155,,3897503291,212,41.6,3897503279,5,,3898174155,178,,3897503287,140,95.7,3897503283,152,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,3897503295,1,,3897505733,218,,3897503289,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482109519,520,1,2,50,7,3xedluek08t2ka7oypwuullcn,1,91.8,65.3,2022-11-05T21:05:35.931Z,2022-11-06T08:18:05Z,3897503357,56,Center,3897505717,154,,3897505715,210,16,3897503363,212,11.2,3897503355,3,,3897503365,213,5.3,3897505719,24,,3897503361,141,51.3,4ezld812zytvbokz97jwycgkp,K. Danso,3897503359,140,97.4,3898174427,388,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482109523,521,16,2,50,9,3xedluek08t2ka7oypwuullcn,1,96.8,49.6,2022-11-05T21:05:37.443Z,2022-11-06T06:16:49Z,3897503395,16,,3897505775,154,,3897505797,231,50.9,3897504383,375,50:08.869,3897505781,102,49.1,3897505773,29,,3897710625,395,0.9,3897505791,216,519,br7zigajqee6fms35zhm1sb8p,F. Medina,3897505787,328,,3897504379,374,2022-11-05 21:05:37.054,3897710627,396,51.4,3897504373,24,3897505771,78,,,3897505785,214,,3897505795,230,98.9,3898175117,178,,3897505789,217,,3897505777,55,3897503397,56,Center,3897504375,20,,,,520,3897505783,103,5.7
2482110405,394,1,2,51,34,75qj99fhg5c0ztj2tva5u4uii,1,49.9,49.5,2022-11-05T21:07:02.705Z,2022-11-06T08:00:45Z,3897507997,279,G,3897507989,140,51.6,3897507993,212,2.5,3897507995,213,5.5,3897508379,189,,3897507991,141,47.0,3897507987,56,Center,3898175217,178,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110425,395,1,2,51,36,75qj99fhg5c0ztj2tva5u4uii,1,28.2,65.9,2022-11-05T21:07:05.002Z,2022-11-06T08:44:27Z,3897508099,213,5.5,3897508091,56,Back,3898175313,178,,3897508095,141,47.8,3897508093,140,38.9,3897508097,212,16.7,3897508447,189,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110443,396,1,2,51,38,75qj99fhg5c0ztj2tva5u4uii,1,41.6,46.6,2022-11-05T21:07:06.387Z,2022-11-06T08:18:04Z,3897508171,212,15.8,3897508169,141,37.6,3897508173,213,3.5,3897508167,140,27.7,3898175497,178,,3897508165,56,Back,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110481,397,1,2,51,41,75qj99fhg5c0ztj2tva5u4uii,1,29.3,25.4,2022-11-05T21:07:09.265Z,2022-11-06T08:18:03Z,3897508353,213,2.4,3897508349,141,48.4,3897508351,212,23.3,3897508345,56,Back,3897508347,140,12.8,3898175613,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110533,398,1,2,51,44,75qj99fhg5c0ztj2tva5u4uii,0,13.2,42.3,2022-11-05T21:07:12.531Z,2022-11-06T08:18:02Z,3897508637,212,67.2,3897508633,140,77.0,3897508635,141,34.8,3897508641,1,,3897508631,56,Center,3897508639,213,6.2,3898175717,178,,3897508629,155,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110535,522,49,2,51,49,3xedluek08t2ka7oypwuullcn,1,31.3,74.6,2022-11-05T21:07:17.326Z,2022-11-06T08:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110551,523,1,2,51,49,3xedluek08t2ka7oypwuullcn,0,31.3,74.6,2022-11-05T21:07:17.341Z,2022-11-06T08:18:02Z,3897508807,1,,3897508795,157,,3898176001,178,,3897508797,56,Back,3897508803,212,22.9,3897508805,213,5.1,3897508799,140,39.5,3897508801,141,43.4,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110587,399,1,2,51,52,75qj99fhg5c0ztj2tva5u4uii,0,61,53.3,2022-11-05T21:07:20.552Z,2022-11-06T08:18:01Z,3897508945,3,,3897508951,141,36.0,3898176229,388,,3897508947,56,Center,3897508949,140,63.6,3897508955,213,4.9,3897508953,212,12.1,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110591,524,61,2,51,54,3xedluek08t2ka7oypwuullcn,1,39.3,56.8,2022-11-05T21:07:22.581Z,2022-11-06T08:18:01Z,3898176681,15,,3898176683,388,,3897508967,56,Back,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110603,525,1,2,51,56,3xedluek08t2ka7oypwuullcn,1,41,69.2,2022-11-05T21:07:24.219Z,2022-11-06T08:18:01Z,3898176963,178,,3897509031,140,38.2,3897509029,56,Back,3897509037,213,4.4,3897509033,141,53.7,3897509035,212,10.9,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110627,526,1,2,51,56,3xedluek08t2ka7oypwuullcn,1,42.5,64.3,2022-11-05T21:07:25.146Z,2022-11-06T08:18:00Z,3897509199,141,54.0,3897509201,212,14.9,3898177073,178,,3897509197,140,30.0,3897509195,56,Back,3897509203,213,3.6,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110653,527,1,2,52,1,3xedluek08t2ka7oypwuullcn,1,28.9,58.4,2022-11-05T21:07:29.923Z,2022-11-06T08:17:59Z,3897509341,141,52.4,3897509339,140,10.3,3897509337,56,Back,3897509343,212,20.0,3898177487,178,,3897509345,213,3.3,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110667,528,1,2,52,5,3xedluek08t2ka7oypwuullcn,1,7.9,56.1,2022-11-05T21:07:33.375Z,2022-11-06T08:17:58Z,3897509411,140,11.3,3898177595,178,,3897509417,213,1.4,3897509413,141,81.5,3897509415,212,17.6,3897509409,56,Back,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110701,529,1,2,52,7,3xedluek08t2ka7oypwuullcn,1,12,82.9,2022-11-05T21:07:35.651Z,2022-11-06T08:17:57Z,3897509607,56,Back,3897509611,141,73.1,3897509613,212,12.7,3897509615,213,5.7,3897509609,140,22.3,3898177681,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110741,530,1,2,52,10,3xedluek08t2ka7oypwuullcn,1,21.1,77.5,2022-11-05T21:07:38.576Z,2022-11-06T08:17:56Z,3897509817,140,7.8,3897509815,56,Back,3897509821,212,14.4,3898177823,178,,3897509819,141,82.8,3897509823,213,2.9,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110749,531,1,2,52,14,3xedluek08t2ka7oypwuullcn,0,3.1,85.5,2022-11-05T21:07:42.447Z,2022-11-06T08:17:55Z,3897509867,140,9.2,3897509873,213,0.3,3898177993,178,,3897509865,56,Back,3897509863,155,,3897509871,212,6.7,3897509869,141,88.4,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110767,400,61,2,52,14,75qj99fhg5c0ztj2tva5u4uii,1,94.3,13,2022-11-05T21:07:42.529Z,2022-11-06T08:17:55Z,3898178217,178,,3897509965,56,Right,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482110773,401,5,2,52,16,75qj99fhg5c0ztj2tva5u4uii,0,81.7,-1.5,2022-11-05T21:07:44.356Z,2022-11-06T06:19:13Z,3897509989,347,,3897512365,233,532,3897509987,56,Right,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111243,532,5,2,52,16,3xedluek08t2ka7oypwuullcn,1,18.3,101.5,2022-11-05T21:07:44.356Z,2022-11-06T06:19:13Z,3897512353,233,401,3897512331,347,,3897512325,56,Back,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111275,533,1,2,53,2,3xedluek08t2ka7oypwuullcn,1,21.5,100,2022-11-05T21:08:30.646Z,2022-11-06T08:17:54Z,3897512497,213,5.8,3897512489,56,Back,3897512493,141,82.3,3897512495,212,28.4,3897512487,107,,3897512491,140,45.8,3897512499,1,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482235519,1075,67,2,53,4,3xedluek08t2ka7oypwuullcn,1,46.9,83.9,2022-11-05T21:08:32.398Z,2022-11-06T08:17:54Z,3898222851,233,838,,,,,,,,,,,,,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482235515,838,67,2,53,4,75qj99fhg5c0ztj2tva5u4uii,0,53.1,16.1,2022-11-05T21:08:32.399Z,2022-11-06T08:17:54Z,3898222867,233,1075,,,,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111277,534,61,2,53,4,3xedluek08t2ka7oypwuullcn,0,46,83,2022-11-05T21:08:32.508Z,2022-11-06T08:17:53Z,3898178771,178,,3897512505,56,Back,,,,,,,,,,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111283,402,49,2,53,6,75qj99fhg5c0ztj2tva5u4uii,1,42,17.7,2022-11-05T21:08:34.969Z,2022-11-06T08:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111315,403,1,2,53,6,75qj99fhg5c0ztj2tva5u4uii,1,41.7,17.8,2022-11-05T21:08:35.001Z,2022-11-06T08:17:53Z,3897512625,140,16.8,3897512623,56,Back,3897512627,141,44.0,3898179059,178,,3897512629,212,31.6,3897512631,213,2.5,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111339,404,1,2,53,10,75qj99fhg5c0ztj2tva5u4uii,1,17.6,40.7,2022-11-05T21:08:38.724Z,2022-11-06T08:17:52Z,3897512741,56,Back,3897512745,141,23.0,3898179221,178,,3897512751,213,5.2,3897512743,140,23.1,3897512747,212,13.3,,,,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111351,405,1,2,53,13,75qj99fhg5c0ztj2tva5u4uii,1,23.5,11.2,2022-11-05T21:08:41.274Z,2022-11-06T08:17:51Z,3897512817,140,38.6,3898179343,178,,3897512821,212,16.8,3897512815,56,Back,3897512823,213,6.0,3897512819,141,3.2,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111367,406,1,2,53,15,75qj99fhg5c0ztj2tva5u4uii,1,32.6,5.7,2022-11-05T21:08:43.598Z,2022-11-06T08:17:50Z,3897512929,213,1.5,3897512921,56,Back,3897512927,212,18.7,3897512925,141,33.0,3898179467,178,,3897512923,140,34.5,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482111381,407,1,2,53,18,75qj99fhg5c0ztj2tva5u4uii,1,32.9,19.5,2022-11-05T21:08:47.167Z,2022-11-06T08:17:49Z,3897513003,213,1.8,3898179607,178,,3897512999,141,45.2,3897513001,212,17.9,3897512997,140,29.0,3897512995,56,Back,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
