id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2476134887,450,49,1,33,43,z1wbqtd0fz5t5eezjvrbld3h,1,28.4,88.9,2022-10-23T11:34:23.819Z,2022-10-23T20:26:14Z,,,,,,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135045,451,1,1,33,44,z1wbqtd0fz5t5eezjvrbld3h,1,27.9,94.9,2022-10-23T11:34:25.015Z,2022-10-23T20:26:13Z,3865947273,56,Back,3868043153,178,,3865947279,212,11.8,3865947275,140,36.4,3865947281,213,5.6,3865947277,141,83.5,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135105,452,1,1,33,53,z1wbqtd0fz5t5eezjvrbld3h,1,51.8,64.5,2022-10-23T11:34:34.203Z,2022-10-23T20:26:09Z,3865947575,56,Back,3868043531,178,,3865947577,140,44.5,3865947581,212,22.7,3865947579,141,33.1,3865947583,213,4.4,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135151,453,1,1,33,58,z1wbqtd0fz5t5eezjvrbld3h,1,56.4,19.6,2022-10-23T11:34:38.617Z,2022-10-23T20:26:08Z,3865947823,56,Right,3865947831,213,5.4,3865947827,141,4.4,3865947825,140,64.0,3868044091,178,,3865947829,212,13.1,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135197,454,1,1,33,59,z1wbqtd0fz5t5eezjvrbld3h,1,57.7,3.8,2022-10-23T11:34:39.569Z,2022-10-23T20:26:08Z,3865948075,141,20.0,3865948071,56,Right,3865948077,212,11.9,3868044407,178,,3865948079,213,2.0,3865948073,140,53.3,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135207,455,50,1,34,3,z1wbqtd0fz5t5eezjvrbld3h,1,58.5,13.8,2022-10-23T11:34:43.519Z,2022-10-23T20:26:06Z,3865948461,233,256,3865948115,56,Right,3865948117,286,,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135273,256,7,1,34,3,75qj99fhg5c0ztj2tva5u4uii,0,41.5,86.2,2022-10-23T11:34:43.742Z,2022-10-23T20:26:06Z,3865948441,233,455,3865948405,56,Back,3865948407,285,,3866951429,385,,3868045955,178,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136729,468,61,1,34,3,z1wbqtd0fz5t5eezjvrbld3h,1,59.6,15.2,2022-10-23T11:34:43.838Z,2022-10-23T20:26:06Z,3868046337,178,,3865955383,56,Right,,,,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135279,257,49,1,34,6,75qj99fhg5c0ztj2tva5u4uii,1,25.8,98.8,2022-10-23T11:34:47.144Z,2022-10-23T20:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135313,258,1,1,34,9,75qj99fhg5c0ztj2tva5u4uii,1,26.7,96.8,2022-10-23T11:34:49.894Z,2022-10-23T20:26:04Z,3865948613,56,Back,3868047011,178,,3865948621,213,4.3,3865948615,140,21.8,3865948617,141,77.8,3865948619,212,13.9,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135363,259,1,1,34,11,75qj99fhg5c0ztj2tva5u4uii,1,25.2,83.6,2022-10-23T11:34:52.118Z,2022-10-23T20:26:03Z,3865948903,140,10.6,3868047419,178,,3865948905,141,59.1,3865948901,56,Back,3865948907,212,22.6,3865948909,213,4.0,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135395,260,1,1,34,13,75qj99fhg5c0ztj2tva5u4uii,1,15.4,63.3,2022-10-23T11:34:54.218Z,2022-10-23T20:26:03Z,3865949059,212,5.7,3868047685,178,,3865949061,213,6.0,3865949057,141,60.9,3865949055,140,20.6,3865949053,56,Back,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135437,261,1,1,34,15,75qj99fhg5c0ztj2tva5u4uii,1,21.8,67.3,2022-10-23T11:34:56.244Z,2022-10-23T20:26:02Z,3868048207,178,,3865949267,213,3.7,3865949261,140,5.9,3865949265,212,20.0,3865949259,56,Back,3865949263,141,51.0,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135483,262,1,1,34,17,75qj99fhg5c0ztj2tva5u4uii,1,5,52.7,2022-10-23T11:34:57.642Z,2022-10-23T20:26:01Z,3868050137,178,,3865949513,141,29.7,3865949519,1,,3865949509,56,Back,3865949517,213,5.9,3865949507,155,,3865949511,140,42.8,3865949515,212,42.7,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135491,263,61,1,34,20,75qj99fhg5c0ztj2tva5u4uii,0,45.4,30.9,2022-10-23T11:35:00.490Z,2022-10-23T20:26:01Z,3868050473,178,,3865949553,56,Back,,,,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135515,456,1,1,34,21,z1wbqtd0fz5t5eezjvrbld3h,0,50.6,81.6,2022-10-23T11:35:01.841Z,2022-10-23T20:26:01Z,3868051043,388,,3865949695,213,1.1,3865949691,141,100.0,3865949693,212,15.6,3865949689,140,57.4,3865949687,56,Left,3865949685,3,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135563,264,5,1,34,23,75qj99fhg5c0ztj2tva5u4uii,1,42,-1.5,2022-10-23T11:35:03.370Z,2022-10-23T18:05:28Z,3865949899,347,,3865949933,233,457,3865949893,56,Back,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135517,457,5,1,34,23,z1wbqtd0fz5t5eezjvrbld3h,0,58,101.5,2022-10-23T11:35:03.370Z,2022-10-23T18:05:28Z,3865949955,233,264,3865949697,56,Left,3865949699,347,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135715,265,1,1,34,27,75qj99fhg5c0ztj2tva5u4uii,1,47.8,0,2022-10-23T11:35:07.911Z,2022-10-23T20:26:00Z,3865950595,213,3.0,3865950581,107,,3865950585,56,Back,3865950587,140,21.2,3868537153,1,,3865950589,141,4.6,3865950593,212,28.2,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135803,266,1,1,34,33,75qj99fhg5c0ztj2tva5u4uii,1,24.7,10.7,2022-10-23T11:35:13.747Z,2022-10-23T20:25:59Z,3865951041,140,29.2,3865951045,212,5.3,3865951047,213,5.8,3868052187,178,,3865951043,141,7.1,3865951039,56,Back,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476565225,1403,83,1,34,35,z1wbqtd0fz5t5eezjvrbld3h,1,64.6,91.8,2022-10-23T11:35:16.047Z,2022-10-23T20:25:58Z,3868199767,399,489841,,,,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135833,267,1,1,34,37,75qj99fhg5c0ztj2tva5u4uii,0,33.1,2.7,2022-10-23T11:35:17.830Z,2022-10-23T20:25:57Z,3865951213,141,24.1,3868052549,178,,3865951211,140,55.4,3865951215,212,27.6,3865951207,155,,3865951217,213,0.6,3865951209,56,Center,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135829,458,49,1,34,41,z1wbqtd0fz5t5eezjvrbld3h,1,40.2,71.4,2022-10-23T11:35:22.106Z,2022-10-23T20:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135937,459,1,1,34,41,z1wbqtd0fz5t5eezjvrbld3h,1,40,70.9,2022-10-23T11:35:22.169Z,2022-10-23T20:25:56Z,3865951671,212,26.7,3865951665,56,Back,3865951667,140,39.8,3868053617,178,,3865951669,141,31.6,3865951673,213,4.7,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476135995,460,1,1,34,45,z1wbqtd0fz5t5eezjvrbld3h,1,44,26,2022-10-23T11:35:25.776Z,2022-10-23T20:25:55Z,3865951949,56,Back,3865951959,213,1.4,3868054049,178,,3865951953,141,51.9,3865951955,212,17.9,3865951951,140,47.2,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136103,461,1,1,34,48,z1wbqtd0fz5t5eezjvrbld3h,1,46.1,48.3,2022-10-23T11:35:28.753Z,2022-10-23T20:25:54Z,3865952475,213,1.5,3865952471,141,81.5,3865952469,140,47.8,3865952473,212,22.6,3868054527,178,,3865952467,56,Back,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136139,462,1,1,34,54,z1wbqtd0fz5t5eezjvrbld3h,1,54.8,79.3,2022-10-23T11:35:34.674Z,2022-10-23T20:25:52Z,3865952605,140,46.8,3865952611,213,4.2,3865952607,141,54.8,3865952609,212,18.7,3865952603,56,Back,3868055025,178,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136195,463,1,1,34,56,z1wbqtd0fz5t5eezjvrbld3h,1,49.5,56.8,2022-10-23T11:35:37.187Z,2022-10-23T20:25:51Z,3865952777,213,5.1,3865952771,140,59.4,3865952775,212,26.7,3865952773,141,20.6,3865952769,56,Right,3868055301,178,,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136233,464,1,1,35,0,z1wbqtd0fz5t5eezjvrbld3h,1,59.6,14.9,2022-10-23T11:35:40.898Z,2022-10-23T20:25:50Z,3865952953,56,Right,3868055957,178,,3865952955,140,70.5,3865952957,141,5.2,3865952961,213,5.8,3865952959,212,13.2,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136269,465,1,1,35,2,z1wbqtd0fz5t5eezjvrbld3h,1,64,9.9,2022-10-23T11:35:42.731Z,2022-10-23T20:25:50Z,3865953119,213,1.6,3865953117,212,14.3,3865953111,56,Center,3865953115,141,30.9,3868056357,178,,3865953113,140,63.0,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136319,466,2,1,35,3,z1wbqtd0fz5t5eezjvrbld3h,1,60.6,32.7,2022-10-23T11:35:43.945Z,2022-10-23T20:25:49Z,3868056617,178,,3865953403,140,96.3,3865953411,1,,3865953405,141,24.4,3865953401,56,Center,3865954273,7,6u2ob6fv950r1qve8uejkq2uh,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136569,269,55,1,35,3,75qj99fhg5c0ztj2tva5u4uii,1,24.8,70.9,2022-10-23T11:35:43.946Z,2022-10-23T20:25:49Z,,,,,,,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136331,467,43,1,35,8,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T11:35:49.301Z,2022-10-23T11:35:55Z,3865953475,141,36.6,3865953471,56,Center,3865953477,212,7.4,3865953809,144,1,3865953473,140,94.3,3865953479,213,1.8,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476136347,268,43,1,35,10,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T11:35:50.817Z,2022-10-23T11:35:58Z,3865953555,56,Back,3865954045,144,8,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137083,270,1,1,35,51,75qj99fhg5c0ztj2tva5u4uii,0,18.8,73.5,2022-10-23T11:36:31.441Z,2022-10-23T20:25:49Z,3868057661,178,,3865957079,213,6.2,3865957075,141,67.3,3865957071,56,Center,3865957077,212,51.6,3865957065,5,,3865957067,155,,3865957083,1,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,3865957073,140,67.8,3865957069,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137137,469,1,1,35,54,z1wbqtd0fz5t5eezjvrbld3h,0,28.5,23.1,2022-10-23T11:36:35.090Z,2022-10-23T20:25:48Z,3865957329,140,32.8,3868058247,178,,3865957333,212,5.5,3865957327,56,Back,3865957325,3,,3865957335,213,0.6,3865957331,141,27.7,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137129,271,44,1,35,56,75qj99fhg5c0ztj2tva5u4uii,1,64.7,80.7,2022-10-23T11:36:36.360Z,2022-10-23T20:25:48Z,3865957281,286,,3865957417,233,470,3865957279,56,Left,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137147,470,44,1,35,56,z1wbqtd0fz5t5eezjvrbld3h,0,35.3,19.3,2022-10-23T11:36:36.361Z,2022-10-23T20:25:47Z,3865957365,285,,3865957363,56,Back,3865957493,233,271,,,,,,,,,,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137151,272,1,1,35,56,75qj99fhg5c0ztj2tva5u4uii,0,64.9,80.5,2022-10-23T11:36:36.474Z,2022-10-23T20:25:47Z,3865957373,56,Center,3865957379,212,13.0,3865957377,141,62.4,3865957381,213,5.0,3865957371,3,,3865957375,140,69.0,3868059289,388,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137179,471,49,1,35,57,z1wbqtd0fz5t5eezjvrbld3h,1,33.2,24.5,2022-10-23T11:36:37.612Z,2022-10-23T20:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137197,472,1,1,35,57,z1wbqtd0fz5t5eezjvrbld3h,1,33.1,24.3,2022-10-23T11:36:37.693Z,2022-10-23T20:25:46Z,3868059731,178,,3865957571,141,18.0,3865957575,213,4.2,3865957567,56,Back,3865957573,212,5.0,3865957569,140,30.6,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137255,473,1,1,35,59,z1wbqtd0fz5t5eezjvrbld3h,1,27.1,7.6,2022-10-23T11:36:39.570Z,2022-10-23T20:25:46Z,3865957889,212,26.5,3868061705,178,,3865957893,213,0.9,3865957885,140,42.9,3865957887,141,38.0,3865957883,56,Back,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137383,474,1,1,36,2,z1wbqtd0fz5t5eezjvrbld3h,1,47.6,42.8,2022-10-23T11:36:42.757Z,2022-10-23T20:25:45Z,3865958407,140,56.2,3865958411,212,31.9,3865958405,56,Left,3865958409,141,87.8,3868062141,178,,3865958413,213,1.3,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137425,475,1,1,36,10,z1wbqtd0fz5t5eezjvrbld3h,1,66.4,88,2022-10-23T11:36:50.511Z,2022-10-23T20:25:43Z,3868062581,178,,3865958599,140,54.5,3865958601,141,70.8,3865958605,213,3.9,3865958597,56,Center,3865958603,212,17.1,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137541,476,1,1,36,13,z1wbqtd0fz5t5eezjvrbld3h,1,54.3,67.5,2022-10-23T11:36:53.420Z,2022-10-23T20:25:42Z,3865959177,212,30.7,3865959175,141,22.8,3865959179,213,4.9,3868062981,178,,3865959173,140,58.6,3865959167,56,Center,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137597,477,1,1,36,20,z1wbqtd0fz5t5eezjvrbld3h,1,62.3,23.7,2022-10-23T11:37:00.468Z,2022-10-23T20:25:40Z,3865959441,140,55.1,3865959445,212,16.2,3865959447,213,2.1,3868063281,178,,3865959439,56,Center,3865959443,141,44.8,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137673,478,1,1,36,22,z1wbqtd0fz5t5eezjvrbld3h,1,52.4,40.1,2022-10-23T11:37:02.347Z,2022-10-23T20:25:39Z,3865959795,141,57.9,3865959791,56,Back,3865959797,212,12.8,3865959799,213,1.9,3868063571,178,,3865959793,140,48.5,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137731,479,1,1,36,27,z1wbqtd0fz5t5eezjvrbld3h,1,49.3,58,2022-10-23T11:37:07.505Z,2022-10-23T20:25:38Z,3865960053,140,61.3,3865960061,1,,3865960059,213,5.1,3868064033,178,,3865960057,212,33.2,3865960055,141,12.9,3865960051,56,Right,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137759,480,1,1,36,30,z1wbqtd0fz5t5eezjvrbld3h,1,56.7,10.3,2022-10-23T11:37:11.214Z,2022-10-23T20:25:37Z,3868064499,178,,3865960181,213,0.4,3865960177,212,13.1,3865960165,56,Right,3865960169,140,68.3,3865960173,141,17.3,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137775,481,1,1,36,32,z1wbqtd0fz5t5eezjvrbld3h,1,65.6,13,2022-10-23T11:37:12.657Z,2022-10-23T20:25:36Z,3865960283,213,4.5,3868064859,178,,3865960275,56,Right,3865960281,212,4.9,3865960277,140,64.6,3865960279,141,5.9,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137795,482,1,1,36,33,z1wbqtd0fz5t5eezjvrbld3h,1,61.1,1.8,2022-10-23T11:37:13.539Z,2022-10-23T20:25:36Z,3865960363,140,54.2,3868065231,178,,3865960369,213,2.4,3865960365,141,11.0,3865960361,56,Right,3865960367,212,9.6,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137827,483,1,1,36,35,z1wbqtd0fz5t5eezjvrbld3h,1,53,5,2022-10-23T11:37:15.511Z,2022-10-23T20:25:35Z,3865960503,140,71.2,3865960501,56,Center,3868065559,178,,3865960505,141,25.3,3865960507,212,23.6,3865960509,213,0.6,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137887,484,1,1,36,36,z1wbqtd0fz5t5eezjvrbld3h,1,65,17.8,2022-10-23T11:37:17.235Z,2022-10-23T20:25:34Z,3865960793,140,62.7,3865960799,213,1.9,3865960795,141,29.7,3865960791,56,Center,3868066079,178,,3865960797,212,8.4,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137905,485,1,1,36,38,z1wbqtd0fz5t5eezjvrbld3h,1,58.8,21.8,2022-10-23T11:37:18.647Z,2022-10-23T20:25:33Z,3868066427,178,,3865960883,213,5.4,3865960879,141,6.1,3865960881,212,13.5,3865960877,140,66.6,3865960875,56,Right,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476137921,486,1,1,36,39,z1wbqtd0fz5t5eezjvrbld3h,1,59.4,2.8,2022-10-23T11:37:19.585Z,2022-10-23T20:25:33Z,3865960977,213,2.0,3865960975,212,4.8,3865960971,140,57.5,3865960969,56,Right,3865960973,141,9.2,3868066779,178,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138023,487,1,1,36,40,z1wbqtd0fz5t5eezjvrbld3h,1,50.9,6,2022-10-23T11:37:20.845Z,2022-10-23T20:25:32Z,3865961423,212,19.7,3865961417,56,Back,3865961425,213,2.1,3865961421,141,31.5,3865961419,140,41.9,3868067057,178,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138059,488,1,1,36,47,z1wbqtd0fz5t5eezjvrbld3h,1,50,55.4,2022-10-23T11:37:28.128Z,2022-10-23T20:25:30Z,3865961629,212,13.1,3868067571,178,,3865961625,140,45.4,3865961627,141,73.3,3865961631,213,1.9,3865961623,56,Back,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476568849,1523,43,1,36,52,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T11:37:32.587Z,2022-10-23T18:50:03Z,3868218915,144,82,3868218365,178,0,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138107,489,1,1,36,53,z1wbqtd0fz5t5eezjvrbld3h,1,50.2,75,2022-10-23T11:37:33.929Z,2022-10-23T20:25:29Z,3865961859,213,4.4,3868067955,178,,3865961857,212,19.4,3865961855,141,48.1,3865961851,56,Back,3865961853,140,44.0,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138147,490,1,1,36,55,z1wbqtd0fz5t5eezjvrbld3h,1,43.3,51.2,2022-10-23T11:37:36.271Z,2022-10-23T20:25:28Z,3865962059,140,55.3,3865962061,141,25.2,3865962065,212,21.7,3865962057,56,Center,3865962069,213,5.3,3868068227,178,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138197,491,1,1,36,59,z1wbqtd0fz5t5eezjvrbld3h,1,59.4,20.8,2022-10-23T11:37:39.344Z,2022-10-23T20:25:27Z,3868068505,178,,3865962267,213,5.7,3865962265,212,17.9,3865962261,141,5.3,3865962257,140,73.2,3865962255,56,Right,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138261,492,1,1,37,3,z1wbqtd0fz5t5eezjvrbld3h,1,71.5,5.8,2022-10-23T11:37:43.369Z,2022-10-23T20:25:26Z,3865962599,141,32.8,3865962597,140,59.0,3865962595,56,Center,3865962601,212,22.6,3868069023,178,,3865962603,213,2.2,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476138309,493,1,1,37,6,z1wbqtd0fz5t5eezjvrbld3h,1,54.9,31.6,2022-10-23T11:37:46.699Z,2022-10-23T20:25:25Z,3865962841,212,17.8,3868069661,178,,3865962837,140,51.3,3865962843,213,1.8,3865962835,56,Center,3865962839,141,57.2,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
