id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2497425823,98,1,1,6,54,27xvwccz8kpmqsefjv2b2sc0o,1,52.1,2.7,2023-01-14T18:06:58.126Z,2023-01-15T03:33:09Z,3978183839,212,29.4,3978756249,178,,3978183837,141,31.3,3978183841,213,2.4,3978183833,56,Back,3978183835,140,31.1,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425849,99,1,1,6,58,27xvwccz8kpmqsefjv2b2sc0o,1,35.8,24.9,2023-01-14T18:07:01.568Z,2023-01-15T03:33:08Z,3978184007,212,26.5,3978184005,141,63.9,3978184001,56,Back,3978184003,140,34.9,3978756285,178,,3978184009,213,1.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425875,100,1,1,7,1,27xvwccz8kpmqsefjv2b2sc0o,1,39.9,62.4,2023-01-14T18:07:04.381Z,2023-01-15T03:33:07Z,3978184129,140,45.1,3978184127,56,Back,3978756327,178,,3978184133,212,16.7,3978184135,213,1.2,3978184131,141,85.6,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425893,101,1,1,7,5,27xvwccz8kpmqsefjv2b2sc0o,1,61.6,91.2,2023-01-14T18:07:09.082Z,2023-01-15T03:33:05Z,3978184177,212,17.4,3978184173,140,77.9,3978184171,56,Left,3978184175,141,95.6,3978184179,213,0.2,3978756431,178,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425909,102,1,1,7,7,27xvwccz8kpmqsefjv2b2sc0o,1,72.2,99.5,2023-01-14T18:07:10.597Z,2023-01-15T03:33:04Z,3978184259,213,4.3,3978756501,178,,3978184257,212,5.2,3978184255,141,92.3,3978184251,56,Left,3978184253,140,70.4,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425953,104,1,1,7,10,27xvwccz8kpmqsefjv2b2sc0o,1,66.1,83.7,2023-01-14T18:07:13.813Z,2023-01-15T03:33:03Z,3978756589,178,,3978184519,140,75.0,3978184513,155,,3978184527,1,,3978184515,196,,3978184525,213,4.9,3978184517,56,Right,3978184521,141,10.3,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,3978184523,212,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425911,103,43,1,7,10,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-14T18:07:13.936Z,2023-01-14T18:07:17Z,3978184269,286,0,3978184267,56,Center,3978184403,144,50,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425959,105,1,1,7,15,27xvwccz8kpmqsefjv2b2sc0o,0,74.8,12.3,2023-01-14T18:07:18.947Z,2023-01-15T03:33:01Z,3978756709,178,,3978184565,140,85.2,3978184567,141,43.3,3978602881,386,,3978602879,225,,3978184563,56,Center,3978602883,72,,3978184559,2,,cip5lla8zu8gru2m4popsstlh,C. Ünder,3978184569,212,23.7,3978184571,213,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426001,41,12,1,7,16,70nn27vgkt6l48lvv5e66q7ww,1,15.2,59.8,2023-01-14T18:07:20.172Z,2023-01-15T03:33:01Z,3978184813,141,92.1,3978184815,212,31.3,3978184811,140,36.4,3978184817,213,0.8,3978184809,56,Back,3978756823,178,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425993,106,1,1,7,20,27xvwccz8kpmqsefjv2b2sc0o,1,65.3,9.8,2023-01-14T18:07:24.033Z,2023-01-15T03:32:59Z,3978184761,213,2.1,3978756901,178,,3978184759,212,15.0,3978184755,140,57.7,3978184753,56,Center,3978184757,141,28.5,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426015,107,1,1,7,24,27xvwccz8kpmqsefjv2b2sc0o,1,61.9,41.2,2023-01-14T18:07:27.663Z,2023-01-15T03:32:58Z,3978184891,213,1.6,3978756969,178,,3978184889,212,17.3,3978184883,56,Center,3978184885,140,61.9,3978184887,141,66.7,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426037,108,1,1,7,26,27xvwccz8kpmqsefjv2b2sc0o,1,62.2,70.9,2023-01-14T18:07:29.986Z,2023-01-15T03:32:57Z,3978184989,140,77.0,3978184993,212,20.7,3978184991,141,90.9,3978184995,213,0.7,3978184987,56,Left,3978757041,178,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426057,109,1,1,7,29,27xvwccz8kpmqsefjv2b2sc0o,1,75,97.8,2023-01-14T18:07:32.760Z,2023-01-15T03:32:56Z,3978185089,141,83.0,3978185093,213,3.6,3978757103,178,,3978185091,212,21.7,3978185087,140,56.7,3978185085,56,Left,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426073,110,1,1,7,33,27xvwccz8kpmqsefjv2b2sc0o,1,61.3,79.4,2023-01-14T18:07:36.690Z,2023-01-15T03:32:54Z,3978185229,213,4.5,3978185223,140,52.3,3978185225,141,27.1,3978185221,56,Center,3978185231,1,,3978185227,212,36.8,3978757211,178,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426089,111,1,1,7,37,27xvwccz8kpmqsefjv2b2sc0o,1,62.6,26.3,2023-01-14T18:07:40.566Z,2023-01-15T03:32:54Z,3978185303,140,63.8,3978757537,178,,3978185305,141,12.9,3978185301,56,Right,3978185307,212,9.2,3978185309,213,4.8,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426107,112,1,1,7,39,27xvwccz8kpmqsefjv2b2sc0o,1,65.5,12.3,2023-01-14T18:07:42.869Z,2023-01-15T03:32:52Z,3978757601,178,,3978185439,56,Center,3978185445,212,11.7,3978185441,140,61.5,3978185443,141,28.3,3978185447,213,1.9,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426113,113,1,1,7,43,27xvwccz8kpmqsefjv2b2sc0o,1,65.2,41.6,2023-01-14T18:07:46.695Z,2023-01-15T03:32:51Z,3978757669,178,,3978185507,213,1.0,3978185501,140,71.2,3978185499,56,Center,3978185505,212,12.4,3978185503,141,57.3,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426123,114,1,1,7,45,27xvwccz8kpmqsefjv2b2sc0o,1,71.4,57,2023-01-14T18:07:48.484Z,2023-01-15T03:32:50Z,3978185599,141,75.4,3978757757,178,,3978185597,140,94.2,3978185603,213,0.5,3978185595,56,Center,3978185593,155,,3978185601,212,27.0,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426153,115,1,1,7,48,27xvwccz8kpmqsefjv2b2sc0o,1,98.7,76.4,2023-01-14T18:07:51.303Z,2023-01-15T03:32:49Z,3978604677,387,,3978604675,225,,3978185777,213,4.3,3978185771,140,87.4,3978185769,56,Center,3978185775,212,29.3,3978185765,2,,3978185767,155,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,3978604679,72,,3978757833,178,3978185773,141,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,
2497426157,116,1,1,7,50,27xvwccz8kpmqsefjv2b2sc0o,0,90.3,41.3,2023-01-14T18:07:53.598Z,2023-01-15T03:32:49Z,3978185791,141,33.1,3978185795,213,4.1,3978758051,178,,3978185793,212,6.7,3978185789,140,86.8,3978185787,56,Center,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426161,42,12,1,7,51,70nn27vgkt6l48lvv5e66q7ww,1,12,65.3,2023-01-14T18:07:54.329Z,2023-01-15T03:32:49Z,3978185821,212,18.3,3978185817,141,88.7,3978185825,213,1.0,3978185813,140,20.7,3978185841,15,,3978758135,388,,3978185811,56,Back,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426219,117,13,1,7,57,27xvwccz8kpmqsefjv2b2sc0o,1,74.5,18.3,2023-01-14T18:08:01.201Z,2023-01-15T03:32:46Z,3978186419,103,68.1,3978186413,72,,3978186427,231,49.9,3978186425,230,96.1,3978186421,215,,3978186061,56,Right,3978862469,67,,3978186057,22,,cip5lla8zu8gru2m4popsstlh,C. Ünder,3978758343,178,,3978186415,74,3978186417,102,,,3978186423,458,,,,,,,,,,48.6,,,,,,,,,,,,,,,,
2497426209,43,5,1,7,59,70nn27vgkt6l48lvv5e66q7ww,1,-0.9,53.5,2023-01-14T18:08:03.185Z,2023-01-15T01:08:33Z,3978186021,346,,3978186019,56,Back,3978186097,233,118,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426223,118,5,1,7,59,27xvwccz8kpmqsefjv2b2sc0o,0,100.9,46.5,2023-01-14T18:08:03.185Z,2023-01-15T01:08:33Z,3978186081,346,,3978186101,233,43,3978186079,56,Center,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426371,44,1,1,8,20,70nn27vgkt6l48lvv5e66q7ww,1,1.7,52.3,2023-01-14T18:08:23.316Z,2023-01-15T03:32:46Z,3978186809,212,21.5,3978194787,189,,3978186807,141,79.0,3978186815,237,,3978186811,213,1.0,3978186803,56,Back,3978186801,124,,3978186805,140,12.7,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426399,45,1,1,8,20,70nn27vgkt6l48lvv5e66q7ww,1,11.9,69,2023-01-14T18:08:23.941Z,2023-01-15T03:32:45Z,3978186969,212,19.1,3978186971,213,1.6,3978758659,178,,3978186967,141,97.1,3978186963,56,Back,3978186965,140,10.9,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426403,46,61,1,8,24,70nn27vgkt6l48lvv5e66q7ww,0,7.8,93.3,2023-01-14T18:08:27.342Z,2023-01-15T03:32:44Z,3978186975,56,Back,3978758987,178,,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497503183,1013,56,1,8,24,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-14T18:08:28.155Z,2023-01-15T03:32:44Z,3978608021,56,Right,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426417,47,5,1,8,25,70nn27vgkt6l48lvv5e66q7ww,0,12.8,102,2023-01-14T18:08:28.727Z,2023-01-15T01:09:13Z,3978187025,56,Back,3978187027,347,,3978187043,233,119,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426409,119,5,1,8,25,27xvwccz8kpmqsefjv2b2sc0o,1,87.2,-2,2023-01-14T18:08:28.727Z,2023-01-15T01:09:14Z,3978186993,56,Right,3978186995,347,,3978187039,233,47,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426423,120,1,1,8,26,27xvwccz8kpmqsefjv2b2sc0o,1,90.7,0,2023-01-14T18:08:29.586Z,2023-01-15T03:32:43Z,3978187063,141,8.0,3978187061,140,88.2,3978187065,212,7.3,3978187067,213,1.9,3978187059,56,Right,3978187057,107,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426431,121,1,1,8,27,27xvwccz8kpmqsefjv2b2sc0o,1,89.2,15.2,2023-01-14T18:08:30.524Z,2023-01-15T03:32:43Z,3978187131,213,3.3,3978187121,56,Right,3978187125,140,82.3,3978759407,178,,3978187129,212,7.3,3978187127,141,14.0,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497542061,1075,83,1,8,28,70nn27vgkt6l48lvv5e66q7ww,1,17.1,84.8,2023-01-14T18:08:32.153Z,2023-01-15T03:32:42Z,3978824943,399,228798,,,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426437,122,1,1,8,28,27xvwccz8kpmqsefjv2b2sc0o,1,82.9,15.2,2023-01-14T18:08:32.164Z,2023-01-15T03:32:41Z,3978187173,140,80.9,3978187171,56,Right,3978187175,141,4.4,3978187177,212,7.6,3978187179,213,4.4,3978759565,178,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426445,123,1,1,8,29,27xvwccz8kpmqsefjv2b2sc0o,1,85.9,1.2,2023-01-14T18:08:32.897Z,2023-01-15T03:32:41Z,3978187217,213,2.2,3978187213,141,17.3,3978187211,140,77.9,3978187215,212,13.8,3978759641,178,,3978187209,56,Right,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426459,124,1,1,8,30,27xvwccz8kpmqsefjv2b2sc0o,1,77,12.1,2023-01-14T18:08:34.024Z,2023-01-15T03:32:40Z,3978187319,56,Right,3978187327,213,5.6,3978187325,212,4.7,3978759867,178,,3978187321,140,80.5,3978187323,141,7.9,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426463,125,3,1,8,35,27xvwccz8kpmqsefjv2b2sc0o,0,93.2,10.5,2023-01-14T18:08:39.134Z,2023-01-15T03:32:38Z,3978760233,178,,3978187337,286,,3978187361,211,,3978609323,465,,3978187333,56,Right,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426467,48,49,1,8,37,70nn27vgkt6l48lvv5e66q7ww,1,4.8,79.5,2023-01-14T18:08:40.408Z,2023-01-15T03:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426473,49,1,1,8,37,70nn27vgkt6l48lvv5e66q7ww,1,3.9,79.7,2023-01-14T18:08:40.559Z,2023-01-15T03:32:37Z,3978187435,141,93.9,3978187431,140,16.0,3978187437,212,16.0,3978187429,56,Back,3978187443,213,0.6,3978760429,178,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426479,50,1,1,8,38,70nn27vgkt6l48lvv5e66q7ww,1,10.9,90.9,2023-01-14T18:08:41.920Z,2023-01-15T03:32:36Z,3978187487,212,14.9,3978187483,140,25.1,3978760555,178,,3978187485,141,90.0,3978187481,56,Back,3978187489,213,6.2,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426485,51,3,1,8,41,70nn27vgkt6l48lvv5e66q7ww,0,25.2,94.8,2023-01-14T18:08:44.437Z,2023-01-15T03:32:35Z,3978187515,285,,3978187593,233,126,3978187513,56,Back,3978609919,465,,3978760613,178,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426489,126,7,1,8,41,27xvwccz8kpmqsefjv2b2sc0o,0,74.8,5.2,2023-01-14T18:08:44.595Z,2023-01-15T03:32:35Z,3978187565,233,51,3978187537,286,,3978187535,56,Right,3978609977,385,,3978760693,178,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426501,52,1,1,8,42,70nn27vgkt6l48lvv5e66q7ww,1,29.7,96.7,2023-01-14T18:08:45.938Z,2023-01-15T03:32:34Z,3978187629,56,Back,3978187637,213,5.2,3978760841,178,,3978187633,141,76.7,3978187635,212,15.6,3978187631,140,37.0,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426513,53,1,1,8,44,70nn27vgkt6l48lvv5e66q7ww,1,32.6,86,2023-01-14T18:08:47.460Z,2023-01-15T03:32:33Z,3978187693,56,Back,3978187695,140,30.5,3978760941,178,,3978187697,141,73.9,3978187701,213,4.5,3978187699,212,8.5,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426521,54,1,1,8,44,70nn27vgkt6l48lvv5e66q7ww,0,28.2,81.1,2023-01-14T18:08:48.143Z,2023-01-15T03:32:33Z,3978187751,213,0.1,3978760969,178,,3978187749,212,14.5,3978187745,140,42.0,3978187743,56,Back,3978187747,141,82.3,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426509,127,49,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,1,55.4,14.9,2023-01-14T18:08:49.297Z,2023-01-15T03:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497503693,636,45,1,8,46,70nn27vgkt6l48lvv5e66q7ww,0,44.1,86,2023-01-14T18:08:50.101Z,2023-01-15T03:32:31Z,3978611235,56,Back,3978649389,233,1015,3978611237,285,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497503691,1015,3,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,1,55.9,14,2023-01-14T18:08:50.101Z,2023-01-15T03:32:31Z,3978649365,233,636,3978611341,464,,3978611225,286,,3978611223,56,Right,3978761191,178,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426531,128,1,1,8,47,27xvwccz8kpmqsefjv2b2sc0o,1,56.2,8.7,2023-01-14T18:08:50.923Z,2023-01-15T03:32:30Z,3978187787,140,67.6,3978187785,56,Right,3978761365,178,,3978187789,141,3.8,3978187793,213,6.0,3978187791,212,12.4,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426541,129,1,1,8,50,27xvwccz8kpmqsefjv2b2sc0o,1,63.6,8.3,2023-01-14T18:08:53.407Z,2023-01-15T03:32:29Z,3978187841,56,Center,3978187845,140,67.2,3978761513,178,,3978187859,213,1.3,3978187855,212,16.1,3978187849,141,31.3,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426551,130,1,1,8,51,27xvwccz8kpmqsefjv2b2sc0o,1,64.4,29.5,2023-01-14T18:08:54.413Z,2023-01-15T03:32:28Z,3978187909,212,12.5,3978761579,178,,3978187905,140,53.2,3978187903,56,Center,3978187911,213,2.8,3978187907,141,35.7,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426567,131,1,1,8,53,27xvwccz8kpmqsefjv2b2sc0o,1,54.5,36,2023-01-14T18:08:56.555Z,2023-01-15T03:32:27Z,3978761685,178,,3978187983,56,Center,3978187985,140,55.3,3978187987,141,61.8,3978187991,213,1.5,3978187989,212,17.6,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426579,132,1,1,8,56,27xvwccz8kpmqsefjv2b2sc0o,1,60,64.3,2023-01-14T18:08:59.287Z,2023-01-15T03:32:26Z,3978188035,155,,3978188037,56,Left,3978188043,212,18.5,3978188041,141,89.4,3978188045,213,1.2,3978188039,140,66.8,3978761833,178,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426615,133,1,1,8,58,27xvwccz8kpmqsefjv2b2sc0o,1,69,93.6,2023-01-14T18:09:02.068Z,2023-01-15T03:32:25Z,3978188247,140,51.4,3978188245,56,Left,3978188249,141,79.4,3978188253,213,3.6,3978188251,212,20.9,3978761975,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426653,134,1,1,9,3,27xvwccz8kpmqsefjv2b2sc0o,1,64.9,87.3,2023-01-14T18:09:07Z,2023-01-15T03:32:24Z,3978188429,140,80.7,3978766973,178,,3978188427,56,Left,3978188431,141,94.8,3978188435,213,0.3,3978188433,212,17.4,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426675,135,1,1,9,9,27xvwccz8kpmqsefjv2b2sc0o,0,87.2,87.7,2023-01-14T18:09:12.435Z,2023-01-15T03:32:21Z,3978188511,56,Center,3978188503,2,,3978188517,140,90.1,3978188523,213,4.8,3978612391,20,,3978188519,141,47.2,3978188507,155,,3978188521,212,27.7,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,3978767097,178,,3978612387,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426687,55,12,1,9,10,70nn27vgkt6l48lvv5e66q7ww,1,7.6,51.1,2023-01-14T18:09:14.205Z,2023-01-15T03:32:20Z,3978188603,15,,3978188591,140,24.8,3978188595,212,20.9,3978188593,141,35.5,3978188589,56,Back,3978188597,213,5.8,3978767279,178,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426711,136,1,1,9,12,27xvwccz8kpmqsefjv2b2sc0o,1,74.7,69.8,2023-01-14T18:09:16.247Z,2023-01-15T03:32:20Z,3978188709,213,0.2,3978188699,3,,3978188707,212,3.8,3978767451,388,,3978188703,140,78.2,3978188705,141,70.9,3978188701,56,Center,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426727,137,1,1,9,14,27xvwccz8kpmqsefjv2b2sc0o,1,81.5,76.6,2023-01-14T18:09:17.543Z,2023-01-15T03:32:19Z,3978188783,141,70.8,3978188779,56,Center,3978188785,212,19.0,3978188781,140,63.8,3978188787,213,3.4,3978767521,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426753,138,1,1,9,16,27xvwccz8kpmqsefjv2b2sc0o,1,69.3,76,2023-01-14T18:09:20.058Z,2023-01-15T03:32:19Z,3978188927,56,Center,3978188933,212,23.7,3978188935,213,4.3,3978188931,141,43.9,3978188929,140,60.6,3978767705,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426769,139,1,1,9,19,27xvwccz8kpmqsefjv2b2sc0o,1,58.8,47,2023-01-14T18:09:22.521Z,2023-01-15T03:32:18Z,3978189017,212,20.5,3978767805,178,,3978189013,140,66.0,3978189011,56,Right,3978189015,141,18.9,3978189019,213,5.1,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426783,140,1,1,9,22,27xvwccz8kpmqsefjv2b2sc0o,1,73.6,17.4,2023-01-14T18:09:25.958Z,2023-01-15T03:32:17Z,3978189139,213,4.9,3978189137,212,8.2,3978767903,178,,3978189133,140,75.2,3978189131,56,Right,3978189135,141,5.6,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426789,141,1,1,9,24,27xvwccz8kpmqsefjv2b2sc0o,1,82.2,7.5,2023-01-14T18:09:28.104Z,2023-01-15T03:32:16Z,3978189159,56,Center,3978189167,213,2.5,3978189161,140,66.7,3978768035,178,,3978189165,212,19.6,3978189163,141,23.6,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
