id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/14/value
2504447305,119,1,1,10,9,750ustvk4jfqmo8q4gnrcxy7z,1,61.5,99.5,2023-02-05T14:10:16.851Z,2023-02-06T05:19:31Z,4015002125,213,5.3,4015002117,56,Left,4015002123,212,6.5,4016768235,388,,4015002121,141,91.4,4015002119,140,64.8,4015002115,3,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447311,120,61,1,10,11,750ustvk4jfqmo8q4gnrcxy7z,0,64.7,94,2023-02-05T14:10:18.162Z,2023-02-06T05:19:30Z,4016768439,178,,4015002133,56,Left,,,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447365,124,61,1,10,12,6xjy1q2m55iiwe8g1r1yffbc9,0,35.7,5.5,2023-02-05T14:10:19.127Z,2023-02-06T05:19:30Z,4016768727,178,,4015002397,56,Back,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447341,123,43,1,10,13,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-02-05T14:10:20.849Z,2023-02-05T14:11:44Z,4015002297,56,Back,4015011273,144,8,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790623,1200,67,1,10,14,750ustvk4jfqmo8q4gnrcxy7z,1,58.2,73.1,2023-02-05T14:10:21.170Z,2023-02-06T05:19:29Z,4016824477,233,1089,,,,,,,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790621,1089,67,1,10,14,6xjy1q2m55iiwe8g1r1yffbc9,0,41.8,26.9,2023-02-05T14:10:21.171Z,2023-02-06T05:19:29Z,4016824493,233,1200,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447361,121,1,1,10,14,750ustvk4jfqmo8q4gnrcxy7z,0,57.9,73.5,2023-02-05T14:10:21.187Z,2023-02-06T05:19:29Z,4015232579,286,,4015232053,212,3.2,4015232049,140,55.7,4016768967,178,,4015232051,141,70.3,4015002383,56,Center,4015232569,236,,4015232571,233,125,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,4015232055,213,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,
2504447375,125,74,1,10,14,6xjy1q2m55iiwe8g1r1yffbc9,1,41.9,26.6,2023-02-05T14:10:21.230Z,2023-02-06T05:19:28Z,4016769111,178,,4015232527,285,,4015232615,233,121,4015002441,56,Back,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447475,122,1,1,10,16,750ustvk4jfqmo8q4gnrcxy7z,0,46.1,74.9,2023-02-05T14:10:23.219Z,2023-02-06T05:19:28Z,4015003027,56,Right,4015003031,141,0.0,4015003037,1,,4015003029,140,72.0,4015003025,157,,4015003033,212,58.9,4015003035,213,5.2,4016769235,178,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447481,123,5,1,10,22,750ustvk4jfqmo8q4gnrcxy7z,0,72.2,-1.6,2023-02-05T14:10:30.048Z,2023-02-06T01:26:20Z,4015003073,347,,4015003067,56,Right,4015004311,233,126,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447731,126,5,1,10,22,6xjy1q2m55iiwe8g1r1yffbc9,1,27.8,101.6,2023-02-05T14:10:30.048Z,2023-02-06T01:26:20Z,4015004245,347,,4015004239,56,Back,4015004267,233,123,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447753,127,1,1,10,32,6xjy1q2m55iiwe8g1r1yffbc9,1,36.2,100,2023-02-05T14:10:40.036Z,2023-02-06T05:19:27Z,4015004377,107,,4015004383,141,88.3,4015004385,212,11.1,4015004389,213,4.1,4015232979,189,,4015004379,56,Back,4015004381,140,30.1,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447771,128,1,1,10,34,6xjy1q2m55iiwe8g1r1yffbc9,1,36.8,89.4,2023-02-05T14:10:41.109Z,2023-02-06T05:19:27Z,4015004465,56,Back,4015004471,212,8.3,4015004469,141,96.9,4015004473,213,2.5,4015004467,140,30.6,4016769573,178,,,,,,,,1xawzpx3vp3b7wqx6w5avdb6x,F. Chabrolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447805,129,1,1,10,35,6xjy1q2m55iiwe8g1r1yffbc9,0,36.2,99.2,2023-02-05T14:10:42.356Z,2023-02-06T05:19:26Z,4015004647,141,70.8,4015004641,155,,4015004651,213,5.8,4015004649,212,44.6,4016769667,178,,4015004645,140,74.5,4015004653,1,,4015004643,56,Center,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790691,1205,67,1,10,39,750ustvk4jfqmo8q4gnrcxy7z,1,24.6,28.3,2023-02-05T14:10:46.330Z,2023-02-06T05:19:26Z,4016824899,233,1093,,,,,,,,,,,,,,,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504790687,1093,67,1,10,39,6xjy1q2m55iiwe8g1r1yffbc9,0,75.4,71.7,2023-02-05T14:10:46.331Z,2023-02-06T05:19:25Z,4016824909,233,1205,,,,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447899,124,1,1,10,39,750ustvk4jfqmo8q4gnrcxy7z,0,24.9,29.2,2023-02-05T14:10:46.354Z,2023-02-06T05:19:25Z,4015005091,141,37.6,4016770073,178,,4015005095,213,1.9,4015005085,56,Back,4015005177,233,130,4015005175,236,,4015005093,212,6.1,4015005183,286,,5i6p36ywmaoj1i26fl54th5d6,João Victor,4015008883,155,4015005089,140,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504447909,130,74,1,10,39,6xjy1q2m55iiwe8g1r1yffbc9,1,76.3,72,2023-02-05T14:10:46.461Z,2023-02-06T05:19:24Z,4016770209,21,,4015005247,233,124,4015005139,56,Center,4015005141,285,,4016770211,178,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448001,131,1,1,10,43,6xjy1q2m55iiwe8g1r1yffbc9,1,89.4,77,2023-02-05T14:10:50.863Z,2023-02-06T05:19:24Z,4015007965,210,15,4015005549,140,79.7,4015005555,212,15.0,4015005559,213,4.0,4016770289,178,,4015005547,56,Center,4015005551,141,60.9,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2504448017,132,15,1,10,45,6xjy1q2m55iiwe8g1r1yffbc9,1,82.2,58.8,2023-02-05T14:10:52.533Z,2023-02-06T05:19:23Z,4016770405,178,,4015007979,215,,4015007981,146,83.7,4015007571,20,,4015007977,103,19,4015007635,233,125,4015007985,230,96.5,4015007575,82,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,4015007967,78,4015005621,56,4015007975,102,49.9,Center,4015005619,18,,,4015007987,231,52.4,4015005617,22,4015007969,29,4015007983,147,56.0,4015007971,55,131,,,,,,,,,,
2504448079,125,10,1,10,45,750ustvk4jfqmo8q4gnrcxy7z,1,16.3,41.5,2023-02-05T14:10:52.579Z,2023-02-06T05:19:22Z,4015005889,94,,4016770453,178,,4015005891,56,Back,4015007677,233,132,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448123,133,44,1,10,48,6xjy1q2m55iiwe8g1r1yffbc9,1,67.2,26.4,2023-02-05T14:10:55.286Z,2023-02-06T05:19:21Z,4015006079,286,,4015006165,233,126,4015006077,56,Center,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448135,126,44,1,10,48,750ustvk4jfqmo8q4gnrcxy7z,0,32.8,73.6,2023-02-05T14:10:55.287Z,2023-02-06T05:19:21Z,4015006127,56,Back,4015006185,233,133,4015006129,285,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448141,134,1,1,10,48,6xjy1q2m55iiwe8g1r1yffbc9,0,67.5,26.2,2023-02-05T14:10:55.306Z,2023-02-06T05:19:20Z,4015006163,213,4.5,4015006151,56,Center,4015006153,140,66.8,4016770749,388,,4015006149,3,,4015006161,212,3.4,4015006159,141,21.3,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448183,127,50,1,10,51,750ustvk4jfqmo8q4gnrcxy7z,1,30.5,72.2,2023-02-05T14:10:58.145Z,2023-02-06T05:19:19Z,4015006355,285,,4015006353,56,Back,4015006533,233,135,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448209,135,7,1,10,51,6xjy1q2m55iiwe8g1r1yffbc9,1,69.5,27.8,2023-02-05T14:10:58.157Z,2023-02-06T05:19:18Z,4016021109,383,,4015006471,56,Center,4015006513,233,127,4016771085,178,,4015006473,286,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448229,136,3,1,10,52,6xjy1q2m55iiwe8g1r1yffbc9,0,78.6,18.5,2023-02-05T14:10:59.994Z,2023-02-06T05:19:18Z,4015006591,211,,4015006565,286,,4016021611,465,,4016771245,178,,4015006563,56,Right,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448387,128,56,1,10,56,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-02-05T14:11:03.704Z,2023-02-06T05:19:18Z,4015007283,56,Back,,,,,,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448407,129,5,1,10,57,750ustvk4jfqmo8q4gnrcxy7z,1,-1.6,76.8,2023-02-05T14:11:04.499Z,2023-02-06T01:27:43Z,4015007371,56,Back,4015007389,233,137,4015007373,346,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448329,137,5,1,10,57,6xjy1q2m55iiwe8g1r1yffbc9,0,101.6,23.2,2023-02-05T14:11:04.499Z,2023-02-06T01:27:44Z,4015007021,346,,4015007019,56,Center,4015007435,233,129,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504448853,130,1,1,11,13,750ustvk4jfqmo8q4gnrcxy7z,0,4.2,40.1,2023-02-05T14:11:20.236Z,2023-02-06T05:19:17Z,4015009601,1,,4015009597,212,87.6,4015009591,56,Center,4015009593,140,87.6,4015009925,189,,4015009589,124,,4015009599,213,6.2,4015009603,74,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,4015009595,141,,,,,,,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,
2504448863,138,49,1,11,20,6xjy1q2m55iiwe8g1r1yffbc9,1,8.1,63.7,2023-02-05T14:11:27.544Z,2023-02-06T05:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449329,139,1,1,11,38,6xjy1q2m55iiwe8g1r1yffbc9,1,23.2,19.8,2023-02-05T14:11:45.765Z,2023-02-06T05:19:13Z,4015011987,213,6.2,4015011981,140,68.3,4016771915,178,,4015011979,56,Right,4015011985,212,47.6,4015011989,1,,4015011983,141,12.3,4015011977,155,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449345,140,44,1,11,41,6xjy1q2m55iiwe8g1r1yffbc9,1,68.8,7.9,2023-02-05T14:11:48.550Z,2023-02-06T05:19:13Z,4015012019,56,Right,4015012021,286,,4015012043,233,131,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449319,131,44,1,11,41,750ustvk4jfqmo8q4gnrcxy7z,0,31.2,92.1,2023-02-05T14:11:48.551Z,2023-02-06T05:19:12Z,4015011941,285,,4015011939,56,Back,4015012065,233,140,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449357,141,1,1,11,41,6xjy1q2m55iiwe8g1r1yffbc9,0,68.6,8.9,2023-02-05T14:11:48.711Z,2023-02-06T05:19:12Z,4015012103,141,16.1,4015012099,56,Right,4015012097,3,,4015012107,213,2.3,4015012105,212,6.8,4015012101,140,64.1,4016024787,156,,4016772169,388,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449375,132,44,1,11,43,750ustvk4jfqmo8q4gnrcxy7z,1,37,89.8,2023-02-05T14:11:50.546Z,2023-02-06T05:19:11Z,4015012183,285,,4015012179,56,Back,4015012279,233,142,,,,,,,,,,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449387,142,44,1,11,43,6xjy1q2m55iiwe8g1r1yffbc9,0,63,10.2,2023-02-05T14:11:50.547Z,2023-02-06T05:19:11Z,4015012235,56,Right,4015012629,233,132,4015012237,286,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449411,133,1,1,11,43,750ustvk4jfqmo8q4gnrcxy7z,1,36.5,91,2023-02-05T14:11:50.593Z,2023-02-06T05:19:10Z,4016772261,388,,4015012365,56,Back,4015012371,141,78.5,4015012369,140,38.9,4015012375,212,8.9,4015012379,213,5.0,4015012361,3,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449441,134,49,1,11,44,750ustvk4jfqmo8q4gnrcxy7z,1,41.7,88.7,2023-02-05T14:11:51.227Z,2023-02-06T05:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449515,135,1,1,11,44,750ustvk4jfqmo8q4gnrcxy7z,1,41.1,89.9,2023-02-05T14:11:51.724Z,2023-02-06T05:19:09Z,4016772371,178,,4015012969,56,Center,4015012977,212,42.1,4015012973,140,70.6,4015012981,1,,4015012979,213,5.5,4015012975,141,47.9,4015012967,155,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449527,136,3,1,11,48,750ustvk4jfqmo8q4gnrcxy7z,0,71.1,47.2,2023-02-05T14:11:56.043Z,2023-02-06T05:19:08Z,4016028149,233,157,4015013695,286,,4016028111,464,,4015013033,56,Center,4016772423,178,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450467,157,7,1,11,49,6xjy1q2m55iiwe8g1r1yffbc9,1,28.9,52.8,2023-02-05T14:11:56.231Z,2023-02-06T05:19:07Z,4015017947,285,,4015017945,56,Back,4015017967,233,136,4016772615,178,,4016028243,383,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449575,143,49,1,11,50,6xjy1q2m55iiwe8g1r1yffbc9,1,33,58.7,2023-02-05T14:11:57.537Z,2023-02-06T05:19:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449625,144,1,1,11,50,6xjy1q2m55iiwe8g1r1yffbc9,1,33.2,58.7,2023-02-05T14:11:57.572Z,2023-02-06T05:19:07Z,4015013541,56,Back,4015013547,212,7.1,4016772853,178,,4015013543,140,34.4,4015013549,213,4.9,4015013545,141,48.4,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449679,145,1,1,11,53,6xjy1q2m55iiwe8g1r1yffbc9,1,32.4,49.4,2023-02-05T14:12:00.519Z,2023-02-06T05:19:05Z,4015013771,141,49.4,4015013769,140,39.5,4016773025,178,,4015013767,56,Back,4015013775,213,0,4015013773,212,7.5,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449727,146,1,1,11,54,6xjy1q2m55iiwe8g1r1yffbc9,1,40.4,52.3,2023-02-05T14:12:01.175Z,2023-02-06T05:19:05Z,4015013991,212,9.4,4015013987,140,33.7,4016773081,178,,4015013985,56,Back,4015013989,141,43.1,4015013995,213,3.9,,,,,,,1xawzpx3vp3b7wqx6w5avdb6x,F. Chabrolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449785,147,1,1,11,56,6xjy1q2m55iiwe8g1r1yffbc9,1,34.3,47.8,2023-02-05T14:12:04.015Z,2023-02-06T05:19:03Z,4015014307,141,9.7,4015014311,213,5.0,4015014309,212,26.9,4015014305,140,41.1,4016773133,178,,4015014303,56,Back,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449803,148,1,1,11,59,6xjy1q2m55iiwe8g1r1yffbc9,1,41.2,11.4,2023-02-05T14:12:06.247Z,2023-02-06T05:19:02Z,4015014401,212,8.4,4015014397,140,41.4,4016773171,178,,4015014399,141,23.7,4015014395,56,Back,4015014403,213,1.5,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449891,149,1,1,12,1,6xjy1q2m55iiwe8g1r1yffbc9,1,44.5,20.2,2023-02-05T14:12:08.327Z,2023-02-06T05:19:02Z,4015014841,56,Right,4015014847,212,15.9,4016773259,178,,4015014849,213,5.9,4015014845,141,11.0,4015014843,140,58.4,,,,,,,1xawzpx3vp3b7wqx6w5avdb6x,F. Chabrolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449915,150,1,1,12,4,6xjy1q2m55iiwe8g1r1yffbc9,0,54.4,3.1,2023-02-05T14:12:11.762Z,2023-02-06T05:19:00Z,4015014983,140,51.1,4016773361,178,,4015014989,213,2.9,4015014985,141,4.2,4015014987,212,3.5,4015014981,56,Right,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449909,137,61,1,12,4,750ustvk4jfqmo8q4gnrcxy7z,1,48.1,97.9,2023-02-05T14:12:11.893Z,2023-02-06T05:18:59Z,4016773463,178,,4015014951,56,Back,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504449975,151,1,1,12,6,6xjy1q2m55iiwe8g1r1yffbc9,1,44.3,5.9,2023-02-05T14:12:13.544Z,2023-02-06T05:18:59Z,4015015307,140,31.0,4015015311,212,17.8,4016773519,178,,4015015313,213,2.5,4015015305,56,Back,4015015309,141,22.1,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450055,152,1,1,12,10,6xjy1q2m55iiwe8g1r1yffbc9,1,26.7,15.4,2023-02-05T14:12:17.173Z,2023-02-06T05:18:57Z,4015015767,212,25.7,4015015761,141,40.0,4015015755,56,Back,4015015773,213,2.4,4015015757,140,8.1,4016773633,178,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450129,153,1,1,12,15,6xjy1q2m55iiwe8g1r1yffbc9,1,10.2,40.7,2023-02-05T14:12:22.375Z,2023-02-06T05:18:56Z,4015016169,212,25.6,4015016165,140,26.3,4015016171,213,5.4,4015016163,56,Back,4015016167,141,12.5,4016773683,178,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450303,154,1,1,12,18,6xjy1q2m55iiwe8g1r1yffbc9,1,18.7,14.4,2023-02-05T14:12:25.743Z,2023-02-06T05:18:55Z,4015017075,141,39.1,4015017071,56,Back,4015017077,212,20.1,4016773905,178,,4015017081,213,2.2,4015017073,140,8.2,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450353,155,1,1,12,26,6xjy1q2m55iiwe8g1r1yffbc9,0,12.9,32.2,2023-02-05T14:12:33.894Z,2023-02-06T05:18:52Z,4015017351,212,48.9,4015017341,56,Right,4015017337,155,,4016774029,178,,4015017353,213,5.9,4015017355,1,,4015017349,141,4.7,4015017345,140,55.9,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450369,138,44,1,12,29,750ustvk4jfqmo8q4gnrcxy7z,1,45.5,96.5,2023-02-05T14:12:36.390Z,2023-02-06T05:18:51Z,4015017447,233,156,4015017431,285,,4015017429,56,Back,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450363,156,44,1,12,29,6xjy1q2m55iiwe8g1r1yffbc9,0,54.5,3.5,2023-02-05T14:12:36.391Z,2023-02-06T05:18:51Z,4015017583,233,138,4015017405,286,,4015017401,56,Right,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450385,139,1,1,12,29,750ustvk4jfqmo8q4gnrcxy7z,0,46.6,97.3,2023-02-05T14:12:36.504Z,2023-02-06T05:18:51Z,4016774297,388,,4015017519,213,5.9,4015017515,141,81.4,4015017513,140,69.4,4015017517,212,26.3,4015017511,56,Left,4015017507,3,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504451597,164,1,1,12,33,6xjy1q2m55iiwe8g1r1yffbc9,1,27.3,19.3,2023-02-05T14:12:40.108Z,2023-02-06T05:18:50Z,4015023923,212,22.0,4016774397,178,,4015023917,56,Back,4015023925,213,2.5,4015023919,140,10.0,4015023921,141,37.6,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450531,158,1,1,12,35,6xjy1q2m55iiwe8g1r1yffbc9,1,9.2,35.9,2023-02-05T14:12:42.694Z,2023-02-06T05:18:50Z,4016774503,178,,4015018245,141,14.0,4015018249,212,20.0,4015018243,140,21.9,4015018253,213,5.4,4015018241,56,Back,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450563,159,1,1,12,38,6xjy1q2m55iiwe8g1r1yffbc9,1,18.6,9.2,2023-02-05T14:12:45.423Z,2023-02-06T05:18:48Z,4015018429,140,11.4,4015018433,212,17.0,4015018425,56,Back,4016774603,178,,4015018435,213,2.0,4015018431,141,31.6,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450627,160,1,1,12,42,6xjy1q2m55iiwe8g1r1yffbc9,1,11.1,38.5,2023-02-05T14:12:49.328Z,2023-02-06T05:18:47Z,4015018757,141,30.7,4016775191,178,,4015018759,212,13.7,4015018761,213,5.9,4015018755,140,23.1,4015018753,56,Back,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504450909,161,1,1,12,43,6xjy1q2m55iiwe8g1r1yffbc9,1,21.5,30.2,2023-02-05T14:12:50.573Z,2023-02-06T05:18:47Z,4015020151,212,14.7,4015020147,140,8.5,4015020145,56,Back,4015020149,141,38.2,4016775691,178,,4015020153,213,2.8,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504451113,162,1,1,12,58,6xjy1q2m55iiwe8g1r1yffbc9,1,18.4,18.2,2023-02-05T14:13:05.566Z,2023-02-06T05:18:45Z,4015021223,56,Right,4016775789,178,,4015021229,212,46.8,4015021233,1,,4015021225,140,63.0,4015021231,213,6.3,4015021227,141,17.3,4015021221,155,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
