id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,assist
2521151003,225,61,1,16,23,121le8unjfzug3iu9pgkqa1c7,1,95.1,99.9,2023-03-17T20:16:28.739Z,2023-03-18T05:04:44Z,4103666335,178,,4103266483,56,Left,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151001,110,5,1,16,24,750ustvk4jfqmo8q4gnrcxy7z,1,9.1,-1,2023-03-17T20:16:29.578Z,2023-03-18T00:40:18Z,4103267047,233,226,4103266477,347,,4103266475,56,Back,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151023,226,5,1,16,24,121le8unjfzug3iu9pgkqa1c7,0,90.9,101,2023-03-17T20:16:29.578Z,2023-03-18T00:40:17Z,4103266559,56,Left,4103267219,233,110,4103266561,347,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151389,111,1,1,16,42,750ustvk4jfqmo8q4gnrcxy7z,1,10.8,0,2023-03-17T20:16:47.386Z,2023-03-18T05:04:44Z,4103268521,1,,4103268513,140,40.0,4103268509,107,,4103268515,141,18.9,4103268511,56,Back,4103268519,213,0.4,4103268517,212,33.7,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521227037,1082,83,1,16,46,121le8unjfzug3iu9pgkqa1c7,1,62.9,87.6,2023-03-17T20:16:51.360Z,2023-03-18T05:04:42Z,4103682409,399,431245,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151425,112,1,1,16,47,750ustvk4jfqmo8q4gnrcxy7z,1,40.3,12.2,2023-03-17T20:16:52.120Z,2023-03-18T05:04:42Z,4103268729,141,24.0,4103666587,178,,4103268733,213,0.9,4103268727,140,46.2,4103268731,212,10.1,4103268725,56,Back,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151437,113,61,1,16,47,750ustvk4jfqmo8q4gnrcxy7z,0,43.7,17.7,2023-03-17T20:16:52.509Z,2023-03-18T05:04:41Z,4103666681,178,,4103268775,56,Back,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151451,227,49,1,16,50,121le8unjfzug3iu9pgkqa1c7,1,50.7,61.3,2023-03-17T20:16:55.245Z,2023-03-18T05:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151505,228,1,1,16,52,121le8unjfzug3iu9pgkqa1c7,1,60.6,51,2023-03-17T20:16:57.334Z,2023-03-18T05:04:40Z,4103269193,212,14.2,4103269195,213,5.1,4103269191,141,31.8,4103269187,56,Center,4103666889,178,,4103269189,140,65.8,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151563,229,1,1,16,54,121le8unjfzug3iu9pgkqa1c7,1,64.4,31.1,2023-03-17T20:16:59.449Z,2023-03-18T05:04:38Z,4103269521,212,11.0,4103269515,56,Right,4103666985,178,,4103269523,213,4.3,4103269519,141,16.5,4103269517,140,59.9,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151589,230,1,1,16,58,121le8unjfzug3iu9pgkqa1c7,1,61.5,14,2023-03-17T20:17:03.479Z,2023-03-18T05:04:37Z,4103269635,213,1.7,4103269627,56,Center,4103269629,140,58.4,4103269633,212,25.9,4103667037,178,,4103269631,141,51.8,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151655,231,1,1,17,1,121le8unjfzug3iu9pgkqa1c7,1,59,51.3,2023-03-17T20:17:05.792Z,2023-03-18T05:04:36Z,4103270009,56,Center,4103270015,212,15.6,4103667131,178,,4103270013,141,73.8,4103270017,213,1.4,4103270011,140,61.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151699,232,1,1,17,5,121le8unjfzug3iu9pgkqa1c7,1,72.4,79.5,2023-03-17T20:17:09.992Z,2023-03-18T05:04:34Z,4103270251,140,72.9,4103270257,213,1.5,4103270253,141,93.3,4103270247,56,Left,4103667191,178,,4103270255,212,9.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151717,233,1,1,17,8,121le8unjfzug3iu9pgkqa1c7,1,76.8,92.3,2023-03-17T20:17:13.044Z,2023-03-18T05:04:33Z,4103270359,213,3.5,4103270351,56,Left,4103270357,212,10.0,4103270353,140,68.0,4103667355,178,,4103270355,141,86.8,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151801,234,1,1,17,9,121le8unjfzug3iu9pgkqa1c7,1,68,87.6,2023-03-17T20:17:14.641Z,2023-03-18T05:04:32Z,4103270775,140,60.3,4103667437,178,,4103270787,213,3.8,4103270783,212,10.6,4103270771,56,Center,4103270779,141,77.6,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151875,235,1,1,17,14,121le8unjfzug3iu9pgkqa1c7,1,55.5,79.2,2023-03-17T20:17:19.688Z,2023-03-18T05:04:29Z,4103271257,141,58.1,4103271259,212,14.4,4103271255,140,55.0,4103271261,213,4.7,4103667547,178,,4103271253,56,Center,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151885,236,1,1,17,20,121le8unjfzug3iu9pgkqa1c7,1,60.4,56.5,2023-03-17T20:17:24.796Z,2023-03-18T05:04:28Z,4103271301,141,76.3,4103271303,212,18.8,4103667669,178,,4103271297,56,Center,4103271305,213,0.8,4103271299,140,72.9,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151899,237,1,1,17,21,121le8unjfzug3iu9pgkqa1c7,1,74.1,73.4,2023-03-17T20:17:26.346Z,2023-03-18T05:04:27Z,4103667727,178,,4103271413,212,15.2,4103271415,213,1.8,4103271409,141,95.0,4103271401,56,Left,4103271405,140,70.5,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151935,238,1,1,17,23,121le8unjfzug3iu9pgkqa1c7,1,70,91.6,2023-03-17T20:17:28.521Z,2023-03-18T05:04:26Z,4103271657,213,4.2,4103271651,140,66.0,4103667751,178,,4103271655,212,8.2,4103271649,56,Left,4103271653,141,81.2,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151951,239,1,1,17,25,121le8unjfzug3iu9pgkqa1c7,1,69.6,78.7,2023-03-17T20:17:30.724Z,2023-03-18T05:04:25Z,4103271735,56,Left,4103271741,212,10.8,4103271743,213,0.1,4103271737,140,79.8,4103667803,178,,4103271739,141,80.6,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151997,240,1,1,17,26,121le8unjfzug3iu9pgkqa1c7,1,79.3,81.2,2023-03-17T20:17:31.590Z,2023-03-18T05:04:25Z,4103272019,213,4.8,4103272011,56,Center,4103272017,212,6.3,4103667867,178,,4103272013,140,79.8,4103272015,141,71.9,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152019,241,1,1,17,27,121le8unjfzug3iu9pgkqa1c7,1,79.4,72.9,2023-03-17T20:17:32.175Z,2023-03-18T05:04:24Z,4103272125,212,4.7,4103667919,178,,4103272123,141,66.6,4103272119,56,Center,4103272127,213,4.3,4103272121,140,77.6,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152071,242,1,1,17,28,121le8unjfzug3iu9pgkqa1c7,1,80.1,67.8,2023-03-17T20:17:33.408Z,2023-03-18T05:04:23Z,4103272413,213,6.0,4103272407,140,85.6,4103668017,178,,4103272409,141,65.1,4103273473,210,13,4103272405,56,Center,4103272411,212,6.1,4103281137,4,,d68byfvk16giaur32gqwpwded,C. Tolisso,4103273475,154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152087,243,13,1,17,30,121le8unjfzug3iu9pgkqa1c7,1,94.2,69.1,2023-03-17T20:17:35.572Z,2023-03-18T05:04:23Z,4103273495,29,,4103273507,214,,4103273493,74,,4103273519,231,56.9,4103273505,103,84.7,4103668083,178,,4103273497,154,,4103273503,102,53.9,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,4103272507,22,,,4103273515,230,97.1,4103272511,56,4103272757,72,4103885901,64,4103273499,55,242,,,,,,,,,,,,Center,,,
2521152053,114,5,1,17,31,750ustvk4jfqmo8q4gnrcxy7z,1,-1,40.6,2023-03-17T20:17:36.404Z,2023-03-18T00:41:56Z,4103272307,346,,4103272589,233,244,4103272305,56,Back,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152091,244,5,1,17,31,121le8unjfzug3iu9pgkqa1c7,0,101,59.4,2023-03-17T20:17:36.404Z,2023-03-18T00:41:56Z,4103272631,233,114,4103272535,56,Center,4103272537,346,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152441,115,1,1,17,55,750ustvk4jfqmo8q4gnrcxy7z,1,5.4,48.2,2023-03-17T20:18:00.397Z,2023-03-18T05:04:22Z,4103274603,213,6.2,4103274593,124,,4103274595,56,Center,4103274605,1,,4103274609,74,,4103274599,141,41.6,4103274601,212,61.3,4103274597,140,63.6,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152447,116,44,1,17,58,750ustvk4jfqmo8q4gnrcxy7z,1,63.1,33,2023-03-17T20:18:03.728Z,2023-03-18T05:04:21Z,4103274629,56,Center,4103274655,233,245,4103274631,286,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152445,245,44,1,17,58,121le8unjfzug3iu9pgkqa1c7,0,36.9,67,2023-03-17T20:18:03.729Z,2023-03-18T05:04:21Z,4103274623,56,Back,4103274691,233,116,4103274625,285,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152463,117,1,1,17,59,750ustvk4jfqmo8q4gnrcxy7z,0,62.3,33.6,2023-03-17T20:18:03.758Z,2023-03-18T05:04:21Z,4103274745,140,77.9,4103274739,3,,4103668283,388,,4103274743,56,Center,4103274751,213,0.4,4103274747,141,43.7,4103274749,212,17.8,4103274741,168,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152489,246,1,1,18,0,121le8unjfzug3iu9pgkqa1c7,1,23.6,58,2023-03-17T20:18:05.538Z,2023-03-18T05:04:20Z,4103274867,213,3.7,4103274861,140,10.7,4103668407,388,,4103274859,56,Back,4103274865,212,16.0,4103274863,141,45.6,4103274857,3,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152495,247,52,1,18,2,121le8unjfzug3iu9pgkqa1c7,1,11.6,46.6,2023-03-17T20:18:07.022Z,2023-03-18T05:04:20Z,4103604951,377,,4103668449,178,,,,,,,,,,,,,,,,,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152529,248,1,1,18,3,121le8unjfzug3iu9pgkqa1c7,1,13.9,41,2023-03-17T20:18:07.992Z,2023-03-18T05:04:19Z,4103275033,213,5.3,4103275029,141,22.1,4103275027,140,22.4,4103275023,123,,4103275031,212,15.6,4103668517,178,,4103275025,56,Back,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152531,249,1,1,18,5,121le8unjfzug3iu9pgkqa1c7,0,28.7,12.1,2023-03-17T20:18:10.602Z,2023-03-18T05:04:19Z,4103275049,213,3.3,4103275041,56,Back,4103275231,233,118,4103778919,389,,4103275235,286,,4103275047,212,1.9,4103275229,236,,4103275043,140,26.9,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,4103275045,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152559,118,74,1,18,5,750ustvk4jfqmo8q4gnrcxy7z,1,70.8,87,2023-03-17T20:18:10.619Z,2023-03-18T05:04:18Z,4103275201,285,,4103275197,56,Left,4103668827,178,,4103275247,233,249,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152567,119,5,1,18,8,750ustvk4jfqmo8q4gnrcxy7z,0,73.1,101.5,2023-03-17T20:18:12.890Z,2023-03-18T00:42:48Z,4103275929,233,250,4103275243,347,,4103275241,56,Left,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152685,250,5,1,18,8,121le8unjfzug3iu9pgkqa1c7,1,26.9,-1.5,2023-03-17T20:18:12.890Z,2023-03-18T00:42:48Z,4103275899,56,Back,4103275915,233,119,4103275901,347,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152913,251,1,1,18,23,121le8unjfzug3iu9pgkqa1c7,1,29.5,0,2023-03-17T20:18:27.867Z,2023-03-18T05:12:07Z,4103277229,107,,4103277233,56,Back,4103277247,213,1.8,4103278467,189,,4103277239,141,25.2,4103277237,140,24.5,4103277243,212,19.2,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152931,252,1,1,18,31,121le8unjfzug3iu9pgkqa1c7,1,28.6,21.1,2023-03-17T20:18:36.145Z,2023-03-18T05:04:17Z,4103277321,140,27.8,4103669079,178,,4103277327,212,24.4,4103277319,56,Back,4103277331,213,1.6,4103278605,189,,4103277325,141,56.9,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152955,253,1,1,18,34,121le8unjfzug3iu9pgkqa1c7,1,33.6,62.2,2023-03-17T20:18:39.337Z,2023-03-18T05:04:16Z,4103277451,140,55.8,4103669141,178,,4103277457,213,0.2,4103277449,56,Center,4103277453,141,69.6,4103277455,212,23.8,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153029,254,1,1,18,36,121le8unjfzug3iu9pgkqa1c7,1,52.6,70.3,2023-03-17T20:18:40.991Z,2023-03-18T05:04:16Z,4103669175,178,,4103277861,140,63.5,4103277867,213,1.0,4103277863,141,97.7,4103277859,56,Left,4103277865,212,21.9,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153057,255,1,1,18,41,121le8unjfzug3iu9pgkqa1c7,1,68.4,93.4,2023-03-17T20:18:45.979Z,2023-03-18T05:04:13Z,4103278029,212,16.5,4103278021,140,57.0,4103669227,178,,4103278017,56,Center,4103278025,141,76.6,4103278031,213,3.9,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153079,256,1,1,18,43,121le8unjfzug3iu9pgkqa1c7,1,59.2,76.9,2023-03-17T20:18:48.330Z,2023-03-18T05:04:12Z,4103278145,140,56.8,4103669265,178,,4103278151,212,6.8,4103278143,56,Center,4103278147,141,67.6,4103278155,213,4.3,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153119,257,1,1,18,44,121le8unjfzug3iu9pgkqa1c7,1,60,61.1,2023-03-17T20:18:49.355Z,2023-03-18T05:04:12Z,4103278381,141,70.8,4103669317,178,,4103278383,212,7.0,4103278377,56,Center,4103278379,140,62.3,4103278385,213,1.2,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153123,258,61,1,18,45,121le8unjfzug3iu9pgkqa1c7,0,64.2,70.1,2023-03-17T20:18:50.180Z,2023-03-18T05:04:11Z,4103278389,56,Center,4103669589,178,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153121,120,49,1,18,46,750ustvk4jfqmo8q4gnrcxy7z,1,33.4,35.5,2023-03-17T20:18:51.030Z,2023-03-18T05:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521246171,1266,67,1,18,46,750ustvk4jfqmo8q4gnrcxy7z,1,33.5,35.9,2023-03-17T20:18:51.085Z,2023-03-18T05:04:10Z,4103779247,233,2141,,,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521246169,2141,67,1,18,46,121le8unjfzug3iu9pgkqa1c7,0,66.5,64.1,2023-03-17T20:18:51.086Z,2023-03-18T05:04:10Z,4103779255,233,1266,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153147,121,4,1,18,47,750ustvk4jfqmo8q4gnrcxy7z,1,32.5,41.4,2023-03-17T20:18:51.892Z,2023-03-18T05:04:09Z,4103278937,13,,4103278483,56,Back,4103278939,295,,4103278983,233,259,4103885563,285,,4103278941,152,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153175,259,4,1,18,47,121le8unjfzug3iu9pgkqa1c7,0,67.5,58.6,2023-03-17T20:18:51.893Z,2023-03-18T05:04:08Z,4103278689,56,Center,4103885547,286,,4103669667,178,,4103278691,152,,4103278687,295,,4103279019,233,121,4103278685,13,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153281,122,1,1,18,56,750ustvk4jfqmo8q4gnrcxy7z,1,28.3,34,2023-03-17T20:19:00.982Z,2023-03-18T05:04:08Z,4103279289,56,Back,4103279297,213,1.9,4103279287,152,,4103669709,178,,4103279291,140,26.6,4103279295,212,6.0,4103279293,141,42.4,4103279285,5,,5i6p36ywmaoj1i26fl54th5d6,João Victor,4103280539,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153299,123,1,1,18,57,750ustvk4jfqmo8q4gnrcxy7z,1,27.6,47.2,2023-03-17T20:19:02.017Z,2023-03-18T05:04:08Z,4103669975,178,,4103279375,56,Back,4103279381,212,16.5,4103279379,141,71.5,4103279383,213,1.6,4103279377,140,27.4,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153311,124,1,1,19,0,750ustvk4jfqmo8q4gnrcxy7z,0,35.1,61,2023-03-17T20:19:05.301Z,2023-03-18T05:04:06Z,4103279437,56,Back,4103279443,212,1.6,4103279505,233,260,4103279439,140,36.2,4103279445,213,0.8,4103279503,236,,4103279441,141,62.7,4103669983,178,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,4103279509,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153319,260,74,1,19,0,121le8unjfzug3iu9pgkqa1c7,1,63.4,39.8,2023-03-17T20:19:05.356Z,2023-03-18T05:04:06Z,4103670001,178,,4103279501,285,,4103279539,233,124,4103279499,56,Center,,,,,,,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153367,125,1,1,19,1,750ustvk4jfqmo8q4gnrcxy7z,1,36.6,60.1,2023-03-17T20:19:05.744Z,2023-03-18T05:04:05Z,4103670325,178,,4103279757,56,Back,4103279763,212,6.7,4103279765,213,0.1,4103279759,140,42.9,4103279761,141,61.5,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153369,126,4,1,19,2,750ustvk4jfqmo8q4gnrcxy7z,1,39.7,61.4,2023-03-17T20:19:06.968Z,2023-03-18T05:04:04Z,4103279769,13,,4103279771,56,Back,4103279777,286,,4103279773,152,,4103279845,233,261,4103279775,265,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153377,261,4,1,19,2,121le8unjfzug3iu9pgkqa1c7,0,60.3,38.6,2023-03-17T20:19:06.969Z,2023-03-18T05:04:04Z,4103279829,285,,4103279861,233,126,4103279821,13,,4103279827,265,,4103279823,56,Center,4103670425,178,,4103279825,152,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153843,127,1,1,19,36,750ustvk4jfqmo8q4gnrcxy7z,1,38.4,68.2,2023-03-17T20:19:41.510Z,2023-03-18T05:04:04Z,4103282421,152,,4103282433,213,3.7,4103282429,212,24.7,4103282427,141,50.0,4103282419,5,,4103282423,56,Back,4103282425,140,18.0,4103670567,178,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153863,128,1,1,19,39,750ustvk4jfqmo8q4gnrcxy7z,1,17.9,48.3,2023-03-17T20:19:43.981Z,2023-03-18T05:04:03Z,4103282523,56,Back,4103670663,178,,4103282531,213,0.9,4103282525,140,32.4,4103282529,212,25.5,4103282527,141,78.4,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153941,129,1,1,19,44,750ustvk4jfqmo8q4gnrcxy7z,0,33.1,81.6,2023-03-17T20:19:48.860Z,2023-03-18T05:04:02Z,4103283003,140,76.5,4103670715,178,,4103283011,1,,4103283005,141,82.7,4103283009,213,0.0,4103283001,56,Left,4103283007,212,45.6,4103282999,155,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153969,262,12,1,19,46,121le8unjfzug3iu9pgkqa1c7,1,28.3,25.1,2023-03-17T20:19:50.781Z,2023-03-18T05:04:01Z,4103283163,140,31.7,4103283165,141,7.9,4103605009,15,,4103283161,56,Back,4103670989,178,,4103283169,213,5.0,4103283167,212,12.2,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154045,130,1,1,19,48,750ustvk4jfqmo8q4gnrcxy7z,1,62.9,96.2,2023-03-17T20:19:53.285Z,2023-03-18T05:04:01Z,4103283551,140,65.6,4103314861,155,,4103671105,178,,4103283557,213,5.5,4103283549,56,Left,4103283553,141,92.3,4103283555,212,3.9,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154065,131,1,1,19,50,750ustvk4jfqmo8q4gnrcxy7z,1,55.8,89.2,2023-03-17T20:19:54.925Z,2023-03-18T05:04:00Z,4103283661,140,53.8,4103283667,213,2.0,4103671315,178,,4103283663,141,96.6,4103283665,212,5.5,4103283659,56,Left,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154085,132,1,1,19,51,750ustvk4jfqmo8q4gnrcxy7z,1,53.1,98.9,2023-03-17T20:19:56.072Z,2023-03-18T05:04:00Z,4103671329,178,,4103283773,212,21.4,4103283775,213,3.6,4103283771,141,85.9,4103283769,140,34.5,4103283767,56,Back,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154133,133,1,1,19,54,750ustvk4jfqmo8q4gnrcxy7z,1,38.7,86.9,2023-03-17T20:19:59.291Z,2023-03-18T05:03:58Z,4103284019,141,95.9,4103284023,212,22.3,4103671575,178,,4103284015,140,59.1,4103284009,56,Left,4103284027,213,0.3,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154141,134,3,1,19,56,750ustvk4jfqmo8q4gnrcxy7z,0,51.1,97.2,2023-03-17T20:20:01.145Z,2023-03-18T05:03:57Z,4103671673,178,,4103284075,286,,4103284073,56,Left,4103605025,464,,4103284371,233,263,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521154185,263,7,1,19,56,121le8unjfzug3iu9pgkqa1c7,1,48.9,2.8,2023-03-17T20:20:01.375Z,2023-03-18T05:03:57Z,4103284283,285,,4103284279,167,,4103284281,56,Back,4103671729,178,,4103605027,385,,4103284359,233,134,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
