id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value,assist,qualifier/19/value
2518693117,61,12,1,9,8,3adj8hkws0z1al232bg2h6tk0,1,12.7,32.9,2023-03-11T20:09:16.784Z,2023-03-12T04:01:58Z,4090229669,213,3.3,4090229661,56,Back,4091113939,178,,4090229665,141,30.4,4090229663,140,1.8,4090229667,212,11.6,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693123,62,49,1,9,10,3adj8hkws0z1al232bg2h6tk0,1,0.7,30.3,2023-03-11T20:09:19.544Z,2023-03-12T04:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693177,63,1,1,9,12,3adj8hkws0z1al232bg2h6tk0,1,1.7,16,2023-03-11T20:09:21.676Z,2023-03-12T04:01:56Z,4091115119,178,,4090229945,140,27.3,4090229955,213,6.1,4090229949,141,8.3,4090229941,155,,4090229943,56,Back,4090229953,212,27.4,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693181,64,1,1,9,15,3adj8hkws0z1al232bg2h6tk0,0,33.5,4.9,2023-03-11T20:09:23.960Z,2023-03-12T04:01:56Z,4090230019,156,,4090229979,212,11.2,4090229975,140,24.1,4091116095,178,,4090229973,56,Back,4090229977,141,12.8,4090229981,213,2.6,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693191,146,49,1,9,16,2b3mar72yy8d6uvat1ka6tn3r,1,68.3,90.7,2023-03-11T20:09:24.966Z,2023-03-12T04:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693261,147,1,1,9,18,2b3mar72yy8d6uvat1ka6tn3r,1,73.3,79.4,2023-03-11T20:09:27.357Z,2023-03-12T04:01:53Z,4090230369,140,75.5,4090230373,212,19.5,4090230375,213,4.8,4090230367,56,Center,4090230371,141,50.9,4091117807,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693269,148,1,1,9,21,2b3mar72yy8d6uvat1ka6tn3r,0,78.3,53.5,2023-03-11T20:09:30.562Z,2023-03-12T04:01:51Z,4090230415,56,Center,4090230419,141,55.5,4090230423,213,1.3,4090230421,212,1.4,4091118337,178,,4090230417,140,78.6,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693305,65,61,1,9,22,3adj8hkws0z1al232bg2h6tk0,1,20.2,43.4,2023-03-11T20:09:30.747Z,2023-03-12T04:01:51Z,4091119261,178,,4090230605,56,Back,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693317,66,1,1,9,22,3adj8hkws0z1al232bg2h6tk0,1,15.7,43.7,2023-03-11T20:09:31.436Z,2023-03-12T04:01:50Z,4090230653,140,24.4,4090230657,212,10.3,4090230651,56,Back,4090230659,213,0.5,4090230655,141,50.8,4091120977,178,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693325,67,49,1,9,23,3adj8hkws0z1al232bg2h6tk0,1,20.6,51.3,2023-03-11T20:09:32.513Z,2023-03-12T04:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693383,68,1,1,9,24,3adj8hkws0z1al232bg2h6tk0,1,22,55.5,2023-03-11T20:09:33.300Z,2023-03-12T04:01:49Z,4090230967,141,47.7,4090230963,56,Back,4090230971,213,5.9,4090230965,140,33.4,4090230969,212,13.1,4091121571,178,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693389,69,61,1,9,27,3adj8hkws0z1al232bg2h6tk0,0,35.9,40.3,2023-03-11T20:09:36.356Z,2023-03-12T04:01:48Z,4090230991,56,Back,4091122829,178,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693391,149,49,1,9,28,2b3mar72yy8d6uvat1ka6tn3r,1,60.1,72.6,2023-03-11T20:09:37.664Z,2023-03-12T04:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693497,70,45,1,9,32,3adj8hkws0z1al232bg2h6tk0,0,34.8,4.4,2023-03-11T20:09:41.050Z,2023-03-12T04:01:46Z,4090231581,233,150,4090231509,285,,4090231507,56,Back,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693467,150,3,1,9,32,2b3mar72yy8d6uvat1ka6tn3r,1,65.2,95.6,2023-03-11T20:09:41.050Z,2023-03-12T04:01:46Z,4091123799,178,,4090231355,286,,4090231353,56,Left,4090704919,464,,4090231561,233,70,,,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693481,151,1,1,9,33,2b3mar72yy8d6uvat1ka6tn3r,1,61.2,95.5,2023-03-11T20:09:42.446Z,2023-03-12T04:01:46Z,4090231429,56,Back,4090231431,140,46.9,4090231435,212,22.5,4090231433,141,70.9,4090231437,213,4.0,4091123941,178,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693571,152,1,1,9,35,2b3mar72yy8d6uvat1ka6tn3r,1,47.7,74.5,2023-03-11T20:09:43.931Z,2023-03-12T04:01:45Z,4090231969,141,60.2,4090231973,213,5.7,4090231965,56,Center,4090231971,212,17.3,4091124469,178,,4090231967,140,61.3,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693605,153,1,1,9,41,2b3mar72yy8d6uvat1ka6tn3r,1,63.5,52.8,2023-03-11T20:09:50.654Z,2023-03-12T04:01:42Z,4090232103,212,12.9,4091126029,178,,4090232105,213,4.1,4090232101,141,37.0,4090232099,140,56.7,4090232097,56,Center,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693649,154,1,1,9,43,2b3mar72yy8d6uvat1ka6tn3r,1,58.2,36.2,2023-03-11T20:09:52.331Z,2023-03-12T04:01:42Z,4090232359,56,Right,4091126245,178,,4090232367,213,5.1,4090232363,141,2.8,4090232365,212,24.4,4090232361,140,66.8,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693713,155,1,1,9,46,2b3mar72yy8d6uvat1ka6tn3r,1,70.9,7.6,2023-03-11T20:09:55.707Z,2023-03-12T04:01:41Z,4090232633,56,Right,4091126565,178,,4090232643,213,2.7,4090232637,141,15.6,4090232639,212,11.9,4090232635,140,60.8,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693753,156,1,1,9,50,2b3mar72yy8d6uvat1ka6tn3r,1,65.5,22.6,2023-03-11T20:09:58.878Z,2023-03-12T04:01:40Z,4090232857,212,12.7,4090232853,140,63.5,4090232855,141,41.0,4090232851,56,Center,4090232859,213,1.7,4091127031,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693809,157,1,1,9,52,2b3mar72yy8d6uvat1ka6tn3r,1,67.8,38.9,2023-03-11T20:10:01.609Z,2023-03-12T04:01:39Z,4090233105,140,94.6,4090233109,212,28.1,4090233101,155,,4090233107,141,39.5,4090233103,56,Center,4090233111,213,0.0,4091127507,178,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693817,158,1,1,9,55,2b3mar72yy8d6uvat1ka6tn3r,0,94.4,38.6,2023-03-11T20:10:03.897Z,2023-03-12T04:01:38Z,4090233179,141,58.2,4090233183,213,2.0,4091127995,178,,4090233175,56,Center,4090233173,155,,4090233177,140,88.6,4090233419,195,,4090233181,212,14.7,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693883,71,12,1,9,57,3adj8hkws0z1al232bg2h6tk0,1,11.3,46.4,2023-03-11T20:10:05.953Z,2023-03-12T04:01:38Z,4090233561,212,41.9,4090233563,213,0.1,4090233557,140,51.1,4090233559,141,51.3,4091128249,178,,4090233555,56,Center,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693899,72,44,1,10,1,3adj8hkws0z1al232bg2h6tk0,1,51.4,51.9,2023-03-11T20:10:10.633Z,2023-03-12T04:01:37Z,4090233659,286,,4090233657,56,Center,4090233733,233,159,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693887,159,44,1,10,1,2b3mar72yy8d6uvat1ka6tn3r,0,48.6,48.1,2023-03-11T20:10:10.634Z,2023-03-12T04:01:37Z,4090233567,56,Back,4090233569,285,,4090233775,233,72,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693913,73,1,1,10,2,3adj8hkws0z1al232bg2h6tk0,0,52.6,53.2,2023-03-11T20:10:10.772Z,2023-03-12T04:01:37Z,4090233727,212,2.2,4090233723,140,50.6,4090233719,3,,4091137051,388,,4090233725,141,54.0,4090233729,213,2.9,4090233721,56,Center,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693919,160,43,1,10,2,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-03-11T20:10:10.843Z,2023-03-11T23:18:50Z,4090707903,144,49,,,,,,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693961,161,1,1,10,3,2b3mar72yy8d6uvat1ka6tn3r,1,48.1,47.8,2023-03-11T20:10:12.132Z,2023-03-12T04:01:36Z,4090233939,212,12.2,4090233941,213,1.7,4090233935,140,46.3,4090233933,56,Back,4090233937,141,65.5,4091136551,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518693985,162,1,1,10,5,2b3mar72yy8d6uvat1ka6tn3r,1,46,65.6,2023-03-11T20:10:14.504Z,2023-03-12T04:01:35Z,4091138277,178,,4090234021,213,0.9,4090234013,56,Left,4090234017,141,89.3,4090234019,212,21.2,4090234015,140,59.1,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694023,163,1,1,10,7,2b3mar72yy8d6uvat1ka6tn3r,1,59,92.3,2023-03-11T20:10:16.626Z,2023-03-12T04:01:34Z,4091138591,178,,4090234247,212,9.6,4090234243,140,52.6,4090234245,141,82.3,4090234241,56,Left,4090234249,213,3.9,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694039,164,1,1,10,9,2b3mar72yy8d6uvat1ka6tn3r,1,56,88.3,2023-03-11T20:10:18.720Z,2023-03-12T04:01:33Z,4090234379,141,93.9,4090234383,213,0.7,4090234375,56,Left,4091139041,178,,4090234381,212,6.2,4090234377,140,60.6,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694083,165,1,1,10,12,2b3mar72yy8d6uvat1ka6tn3r,1,61.6,95.2,2023-03-11T20:10:21.370Z,2023-03-12T04:01:32Z,4091139173,178,,4090234625,212,17.6,4090234621,140,54.2,4090234627,213,4.3,4090234623,141,72.0,4090234619,56,Center,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694097,166,1,1,10,16,2b3mar72yy8d6uvat1ka6tn3r,1,56.3,67.9,2023-03-11T20:10:24.756Z,2023-03-12T04:01:30Z,4090234699,212,16.6,4090234701,213,4.2,4090234695,140,48.2,4091139449,178,,4090234693,56,Back,4090234697,141,47.0,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694163,167,1,1,10,17,2b3mar72yy8d6uvat1ka6tn3r,1,49.3,49.5,2023-03-11T20:10:25.960Z,2023-03-12T04:01:29Z,4090235057,140,53.5,4091139739,178,,4090235059,141,75.0,4090235055,56,Center,4090235061,212,17.9,4090235063,213,1.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694215,168,1,1,10,22,2b3mar72yy8d6uvat1ka6tn3r,1,59.5,75.9,2023-03-11T20:10:30.877Z,2023-03-12T04:01:28Z,4090235361,213,4.8,4091140139,178,,4090235357,141,60.6,4090235353,56,Center,4090235355,140,60.2,4090235359,212,10.4,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694231,169,1,1,10,24,2b3mar72yy8d6uvat1ka6tn3r,1,62.9,61.5,2023-03-11T20:10:33.396Z,2023-03-12T04:01:26Z,4090235467,140,76.8,4090235471,212,16.7,4090235465,56,Center,4090235469,141,49.7,4090235473,213,5.8,4091140221,178,,4090715083,189,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694251,170,1,1,10,27,2b3mar72yy8d6uvat1ka6tn3r,1,75.5,53.1,2023-03-11T20:10:36.460Z,2023-03-12T04:01:25Z,4091140557,178,,4090235589,213,1.0,4090235581,56,Center,4090235585,141,71.8,4090235583,140,82.6,4090235587,212,14.7,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694265,171,1,1,10,30,2b3mar72yy8d6uvat1ka6tn3r,0,86,74.8,2023-03-11T20:10:38.976Z,2023-03-12T04:01:24Z,4090235653,56,Center,4090235657,141,64.8,4090235659,212,7.5,4090235655,140,89.1,4091141391,178,,4090235661,213,5.2,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694277,74,61,1,10,30,3adj8hkws0z1al232bg2h6tk0,1,10.3,31.2,2023-03-11T20:10:39.151Z,2023-03-12T04:01:24Z,4090235737,56,Back,4091141699,178,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694349,75,12,1,10,31,3adj8hkws0z1al232bg2h6tk0,1,7.6,45.5,2023-03-11T20:10:40.120Z,2023-03-12T04:01:24Z,4090236147,56,Back,4090236153,212,9.3,4090236155,213,0.6,4091142097,21,,4090236149,140,14.8,4091142093,178,,4090236151,141,53.5,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694311,172,1,1,10,33,2b3mar72yy8d6uvat1ka6tn3r,1,88.1,45.7,2023-03-11T20:10:42.637Z,2023-03-12T04:01:23Z,4090235891,212,2.1,4090235885,56,Center,4090237837,210,15,4090237839,154,,4090235883,3,,4090235889,141,44.8,4091147623,389,,4090235893,213,3.4,c5ryhn04g9goikd0blmh83aol,L. Messi,1,4090235887,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694317,173,15,1,10,34,2b3mar72yy8d6uvat1ka6tn3r,1,84.4,45,2023-03-11T20:10:43.577Z,2023-03-12T04:01:23Z,4090235939,22,,4090235941,17,,4090719907,113,,4090237867,55,172,4090237939,233,76,4090235943,56,Center,4090236461,20,,4091151609,178,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,4090237877,273,,4090237883,147,48.5,4090237875,328,,4090237861,81,,4090237873,103,27.2,4090237863,29,4090237879,138,4090237871,102,46.5,4090237881,146,4090237865,154,,,,97.3,,,,,,,,,,,,,,,,,
2518694351,76,10,1,10,35,3adj8hkws0z1al232bg2h6tk0,1,2.3,53.1,2023-03-11T20:10:44.106Z,2023-03-12T04:01:22Z,4090237683,273,,4090237987,233,173,4090237681,179,,4090236171,56,Back,4090255867,174,,4090236169,182,,4090720195,378,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694333,174,13,1,10,36,2b3mar72yy8d6uvat1ka6tn3r,1,88.9,42.2,2023-03-11T20:10:45.364Z,2023-03-12T04:01:21Z,4090238059,72,,4090238489,458,,4090238495,231,44.6,4090238481,74,,4090238487,108,,4091152557,178,,4090238491,230,97,4090238485,103,76.4,c5ryhn04g9goikd0blmh83aol,L. Messi,,4090236037,22,,4090257995,328,,4090236039,17,,4090238483,102,52.8,4090236041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694355,77,5,1,10,37,3adj8hkws0z1al232bg2h6tk0,1,-1.7,51.5,2023-03-11T20:10:46.692Z,2023-03-12T02:08:46Z,4090236397,233,175,4090236477,346,,4090236185,56,Back,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694345,175,5,1,10,37,2b3mar72yy8d6uvat1ka6tn3r,0,101.7,48.5,2023-03-11T20:10:46.692Z,2023-03-12T02:08:46Z,4090236501,346,,4090236123,56,Center,4090236405,233,77,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694797,78,1,1,11,11,3adj8hkws0z1al232bg2h6tk0,1,5.5,57.4,2023-03-11T20:11:19.803Z,2023-03-12T04:01:21Z,4090238717,212,50.4,4090238721,1,,4090238711,56,Left,4090238719,213,0.3,4090238707,124,,4090238709,155,,4090238713,140,51.3,4090238725,74,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,4090238715,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694813,79,44,1,11,14,3adj8hkws0z1al232bg2h6tk0,1,52.9,86.5,2023-03-11T20:11:23.111Z,2023-03-12T04:01:20Z,4090238805,233,176,4090238803,286,,4090238799,56,Left,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694791,176,44,1,11,14,2b3mar72yy8d6uvat1ka6tn3r,0,47.1,13.5,2023-03-11T20:11:23.112Z,2023-03-12T04:01:20Z,4090238685,285,,4090238873,233,79,4090238683,56,Back,,,,,,,,,,,,,,,,2s2fzli5c7h9dfcertq2dwxec,W. Zaïre-Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694835,80,1,1,11,14,3adj8hkws0z1al232bg2h6tk0,1,52,86.1,2023-03-11T20:11:23.161Z,2023-03-12T04:01:19Z,4090238937,140,41.3,4090238941,212,15.6,4090238939,141,70.1,4091154071,388,,4090238943,213,3.9,4090238933,3,,4090238935,56,Back,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694841,81,61,1,11,17,3adj8hkws0z1al232bg2h6tk0,1,43.5,71.5,2023-03-11T20:11:26.004Z,2023-03-12T04:01:19Z,4091155321,21,,4090238979,56,Back,4091154491,178,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694849,177,49,1,11,18,2b3mar72yy8d6uvat1ka6tn3r,1,52.5,40.3,2023-03-11T20:11:27.445Z,2023-03-12T04:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694875,178,1,1,11,18,2b3mar72yy8d6uvat1ka6tn3r,1,52.5,39.6,2023-03-11T20:11:27.584Z,2023-03-12T04:01:18Z,4091154851,178,,4090239191,56,Back,4090239199,213,3.1,4090239195,141,40.0,4090239193,140,48.6,4090239197,212,4.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694941,179,1,1,11,20,2b3mar72yy8d6uvat1ka6tn3r,1,48.1,39,2023-03-11T20:11:29.201Z,2023-03-12T04:01:17Z,4091155713,178,,4090239531,213,1.7,4090239525,140,46.2,4090239529,212,23.3,4090239527,141,73.2,4090239523,56,Back,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694977,180,1,1,11,26,2b3mar72yy8d6uvat1ka6tn3r,1,59.4,85.3,2023-03-11T20:11:35.421Z,2023-03-12T04:01:14Z,4091156087,178,,4090239693,140,73.7,4090239697,212,15.3,4090239699,213,0.2,4090239691,56,Left,4090239695,141,89.4,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518694983,181,1,1,11,29,2b3mar72yy8d6uvat1ka6tn3r,0,72.6,91.6,2023-03-11T20:11:37.779Z,2023-03-12T04:01:14Z,4090239743,213,6.0,4090239737,140,79.9,4090239739,141,88.1,4090239735,56,Left,4090239741,212,8.0,4091156351,178,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518695009,82,61,1,11,29,3adj8hkws0z1al232bg2h6tk0,1,25.3,10.1,2023-03-11T20:11:38.007Z,2023-03-12T04:01:14Z,4090239861,56,Back,4091156701,178,,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518695015,83,5,1,11,31,3adj8hkws0z1al232bg2h6tk0,0,17.7,-1.8,2023-03-11T20:11:40.184Z,2023-03-12T02:10:03Z,4090239891,56,Back,4090239895,347,,4090240165,233,182,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518695059,182,5,1,11,31,2b3mar72yy8d6uvat1ka6tn3r,1,82.3,101.8,2023-03-11T20:11:40.184Z,2023-03-12T02:10:02Z,4090240107,347,,4090240131,233,83,4090240105,56,Left,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
