id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/11/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472888981,6,44,1,0,17,z1wbqtd0fz5t5eezjvrbld3h,0,59.3,93.4,2022-10-16T13:00:21.900Z,2022-10-16T22:36:13Z,3848827261,286,,3848827517,233,5,3848827259,56,Left,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889037,6,1,1,0,17,121le8unjfzug3iu9pgkqa1c7,0,40.5,5.8,2022-10-16T13:00:21.955Z,2022-10-16T22:36:13Z,3848827567,213,1.1,3848827563,141,25.0,3848827557,168,,3848827561,140,46.5,3848827559,56,Back,3850502241,388,,3848827565,212,14.5,3848827555,3,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889027,7,49,1,0,19,z1wbqtd0fz5t5eezjvrbld3h,1,50.4,76.7,2022-10-16T13:00:24.242Z,2022-10-16T22:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889053,8,1,1,0,19,z1wbqtd0fz5t5eezjvrbld3h,0,50.4,76.6,2022-10-16T13:00:24.279Z,2022-10-16T22:36:12Z,3848827649,56,Center,3848827651,140,70.5,3848827655,212,22.7,3850502669,178,,3848827653,141,64.4,3848827657,213,5.9,3848850609,155,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889063,7,8,1,0,20,121le8unjfzug3iu9pgkqa1c7,1,35.2,31.5,2022-10-16T13:00:25.296Z,2022-10-16T22:36:12Z,3849865905,385,,3848827699,56,Back,3850502759,178,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889097,9,1,1,0,22,z1wbqtd0fz5t5eezjvrbld3h,1,55.3,70.4,2022-10-16T13:00:27.044Z,2022-10-16T22:36:12Z,3848827897,141,70.5,3850503047,178,,3848827893,56,Center,3848827899,212,16.0,3848827891,3,,3848827895,140,70.5,3848827901,213,0.0,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473232591,837,43,1,0,23,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:00:28.268Z,2022-10-16T20:42:05Z,3850908443,144,67,3850653129,233,1034,,,,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473232583,1034,43,1,0,23,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:00:28.269Z,2022-10-16T20:42:04Z,3850908411,144,67,3850653135,233,837,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889115,10,1,1,0,23,z1wbqtd0fz5t5eezjvrbld3h,1,64,80.5,2022-10-16T13:00:28.276Z,2022-10-16T22:36:12Z,3848828027,212,10.7,3848828017,56,Center,3849866809,156,,3848828025,141,65.9,3848828021,140,67.9,3848828031,213,5.1,3850503345,388,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889131,11,61,1,0,24,z1wbqtd0fz5t5eezjvrbld3h,0,61.1,77.4,2022-10-16T13:00:28.779Z,2022-10-16T22:36:12Z,3850503897,15,,3850503899,178,,3848828109,56,Center,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473232979,1035,67,1,0,24,121le8unjfzug3iu9pgkqa1c7,1,36.4,25.5,2022-10-16T13:00:29.370Z,2022-10-16T22:36:10Z,3850655309,233,839,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473232969,839,67,1,0,24,z1wbqtd0fz5t5eezjvrbld3h,0,63.6,74.5,2022-10-16T13:00:29.371Z,2022-10-16T22:36:10Z,3850655321,233,1035,,,,,,,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889111,8,43,1,0,25,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:00:29.753Z,2022-10-16T14:04:06Z,3849194781,144,8,3848828007,56,Back,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889149,9,43,1,0,26,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:00:31.214Z,2022-10-16T14:04:08Z,3849194939,144,61,3848828201,56,Back,,,,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889207,10,1,1,0,26,121le8unjfzug3iu9pgkqa1c7,0,38.3,30.7,2022-10-16T13:00:31.411Z,2022-10-16T22:36:09Z,3848828473,141,31.0,3848828467,3,,3848828477,213,0.1,3850504091,388,,3848828475,212,1.6,3848828471,140,39.8,3848828469,56,Back,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889269,12,1,1,0,29,z1wbqtd0fz5t5eezjvrbld3h,1,56,76.6,2022-10-16T13:00:33.847Z,2022-10-16T22:36:08Z,3848828817,212,13.8,3848828813,140,60.5,3848828809,3,,3848828811,56,Left,3848828815,141,95.6,3848828819,213,1.2,3850504545,178,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889275,13,1,1,0,31,z1wbqtd0fz5t5eezjvrbld3h,0,58.4,99.3,2022-10-16T13:00:36.144Z,2022-10-16T22:36:07Z,3848829045,286,,3848828841,141,94.5,3848828845,213,5.7,3848829039,233,11,3848828839,140,63.6,3848829037,236,,3848828837,56,Left,3850504771,178,,92qqdiryqd8juqdjq8585476y,A. Truffert,3848828843,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889301,11,74,1,0,31,121le8unjfzug3iu9pgkqa1c7,1,39.9,3.3,2022-10-16T13:00:36.265Z,2022-10-16T22:36:07Z,3848828983,56,Back,3850504907,178,,3848829097,233,13,3848828985,285,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889333,12,5,1,0,31,121le8unjfzug3iu9pgkqa1c7,0,38.8,-1.4,2022-10-16T13:00:36.539Z,2022-10-16T18:43:26Z,3848829157,56,Back,3848829159,347,,3848829221,233,14,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889337,14,5,1,0,31,z1wbqtd0fz5t5eezjvrbld3h,1,61.2,101.4,2022-10-16T13:00:36.539Z,2022-10-16T18:43:26Z,3848829177,56,Left,3848829179,347,,3848829205,233,12,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889563,15,1,1,0,45,z1wbqtd0fz5t5eezjvrbld3h,0,63.6,100,2022-10-16T13:00:50.217Z,2022-10-16T22:36:07Z,3848830433,212,18.0,3848830429,140,80.4,3848830425,56,Left,3848830421,107,,3848830431,141,95.7,3848830435,213,6.1,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889565,13,8,1,0,47,121le8unjfzug3iu9pgkqa1c7,1,20.8,6.8,2022-10-16T13:00:52.182Z,2022-10-16T22:36:06Z,3849869599,385,,3848830441,56,Back,3850505399,178,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889629,14,6,1,0,50,121le8unjfzug3iu9pgkqa1c7,0,18.2,12.7,2022-10-16T13:00:54.606Z,2022-10-16T18:43:36Z,3848830905,233,16,3848830743,56,Back,3848830745,73,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889649,16,6,1,0,50,z1wbqtd0fz5t5eezjvrbld3h,1,81.8,87.3,2022-10-16T13:00:54.606Z,2022-10-16T18:43:36Z,3848830829,56,Left,3848830885,233,14,3848830831,73,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472889997,17,1,1,1,14,z1wbqtd0fz5t5eezjvrbld3h,0,99.5,99.5,2022-10-16T13:01:19.013Z,2022-10-16T18:43:40Z,3848832843,2,,3848832857,212,28.4,3849870405,20,,3848832853,140,92.6,3848832847,155,,3848832859,213,4.5,3848832851,56,Center,3848832849,223,,draibw1vui84ciizu30az81jp,B. Bourigeaud,3850505623,178,,3848832855,141,59.1,3848832845,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890043,15,12,1,1,15,121le8unjfzug3iu9pgkqa1c7,1,5.6,44.1,2022-10-16T13:01:20.334Z,2022-10-16T22:36:06Z,3848833069,213,6.3,3848833065,141,43.6,3848833061,56,Back,3850509053,178,,3848833067,212,24.3,3849198625,15,,3848833063,140,28.7,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890069,16,49,1,1,17,121le8unjfzug3iu9pgkqa1c7,1,33.1,42.5,2022-10-16T13:01:22.253Z,2022-10-16T22:36:06Z,,,,,,,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890075,17,1,1,1,17,121le8unjfzug3iu9pgkqa1c7,1,32.8,42.7,2022-10-16T13:01:22.327Z,2022-10-16T22:36:05Z,3848833265,156,,3848833249,141,27.2,3848833247,140,31.7,3848833253,212,10.6,3848833257,213,4.6,3848833243,56,Back,3850509433,178,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890219,18,1,1,1,21,121le8unjfzug3iu9pgkqa1c7,1,42.8,16.5,2022-10-16T13:01:25.644Z,2022-10-16T22:36:05Z,3848834011,141,63.3,3848834015,213,1.0,3850509633,178,,3851138149,1,,3848834013,212,37.0,3848834005,56,Center,3848834009,140,60.8,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890227,19,4,1,1,22,121le8unjfzug3iu9pgkqa1c7,1,54.3,58.7,2022-10-16T13:01:26.782Z,2022-10-16T22:36:04Z,3848834051,286,,3848834045,56,Center,3848837261,295,,3848834043,13,,3848839299,233,20,3848834047,152,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890825,20,4,1,1,22,z1wbqtd0fz5t5eezjvrbld3h,0,45.7,41.3,2022-10-16T13:01:26.783Z,2022-10-16T22:36:04Z,3848836973,295,,3848836977,152,,3848839303,233,19,3848836975,56,Back,3848836971,13,,3850509767,178,,3848836979,285,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890157,18,43,1,1,26,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:01:31.350Z,2022-10-16T13:02:33Z,3848833663,56,Back,3848839529,144,61,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472890739,19,17,1,1,41,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:01:46.194Z,2022-10-16T18:45:00Z,3848836539,13,243,3848836535,31,,3848836537,393,,,,,,,,,,,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891487,20,27,1,2,13,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:02:17.897Z,2022-10-16T18:45:07Z,3848840355,208,,3849140471,233,21,3848840353,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891587,21,27,1,2,13,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:02:17.897Z,2022-10-16T18:45:07Z,3849140455,233,20,3848840879,201,,3848840881,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892047,22,43,1,3,8,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:03:12.771Z,2022-10-16T13:03:42Z,3848843299,55,21,3848846189,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895235,21,28,1,5,24,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:05:28.625Z,2022-10-16T18:45:10Z,3848859275,55,20,3849140481,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894897,23,28,1,5,24,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:05:28.625Z,2022-10-16T18:45:11Z,3849140475,233,21,3848857639,55,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895695,22,1,1,6,1,121le8unjfzug3iu9pgkqa1c7,1,57.8,64.7,2022-10-16T13:06:06.436Z,2022-10-16T22:36:03Z,3848861529,212,26.4,3848861521,152,,3848861525,140,44.4,3848861531,213,4.1,3848861519,5,,3848861527,141,31.9,3850511211,178,,3848861523,56,Back,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895737,23,1,1,6,5,121le8unjfzug3iu9pgkqa1c7,1,44,29.2,2022-10-16T13:06:09.854Z,2022-10-16T22:36:03Z,3848861745,140,37.1,3848861749,212,21.9,3848861751,213,1.9,3848861747,141,59.6,3848861743,56,Back,3850512057,178,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895813,24,1,1,6,8,121le8unjfzug3iu9pgkqa1c7,1,36.6,63,2022-10-16T13:06:12.673Z,2022-10-16T22:36:02Z,3848862049,56,Back,3848862051,140,40.7,3848862055,212,20.0,3850512531,178,,3848862053,141,91.7,3848862057,213,1.4,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473022327,995,1,1,6,9,121le8unjfzug3iu9pgkqa1c7,0,40.9,91.2,2022-10-16T13:06:14.147Z,2022-10-16T22:36:02Z,3849527435,212,7.1,3849527431,140,39.9,3849527429,56,Back,3849527437,213,4.6,3850512903,178,,3849527433,141,80.9,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895767,24,8,1,6,9,z1wbqtd0fz5t5eezjvrbld3h,1,55.9,12.6,2022-10-16T13:06:14.359Z,2022-10-16T22:36:01Z,3850513149,178,,3848861875,56,Right,3849884237,385,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473234485,1046,43,1,6,11,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-16T13:06:15.729Z,2022-10-16T19:23:34Z,3850664435,144,67,3850663717,233,849,,,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473234473,849,43,1,6,11,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-16T13:06:15.730Z,2022-10-16T19:23:34Z,3850664387,144,67,3850663777,233,1046,,,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895845,25,61,1,6,11,121le8unjfzug3iu9pgkqa1c7,1,52.6,89.3,2022-10-16T13:06:15.736Z,2022-10-16T22:36:01Z,3850513767,178,,3848862173,56,Left,,,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473022849,996,1,1,6,12,121le8unjfzug3iu9pgkqa1c7,0,51,97.4,2022-10-16T13:06:17.086Z,2022-10-16T22:36:00Z,3849530041,212,25.4,3849530035,56,Center,3849530045,213,5.4,3849530039,141,69.2,3849530037,140,66.8,3850514195,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
