id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2472975557,482,15,2,55,19,6xjy1q2m55iiwe8g1r1yffbc9,1,77.2,76.1,2022-10-16T14:15:56.101Z,2022-10-17T06:33:47Z,3850781055,178,,3849278489,102,47.4,3849277485,56,Center,3849278487,81,,3849278493,215,,3849280133,72,,3849278495,458,,3849277483,18,,3qcyotm0vljybir8poi67stsl,Y. Koné,3849278499,147,52.2,3849278927,233,556,3849277481,22,,3849278497,146,3849278491,103,,20.3,,,,,,,,,,,,97.9,,,,,,,,,,,
2472975633,556,10,2,55,20,3unkqo2g6ag99gd5ynz1j7vse,1,1.9,48.1,2022-10-16T14:15:57.146Z,2022-10-17T06:33:47Z,3849277887,56,Back,3849277885,182,,3850102861,378,,3849278873,179,,3849278871,174,,3849278979,233,482,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975625,483,13,2,55,21,6xjy1q2m55iiwe8g1r1yffbc9,1,95.9,35.7,2022-10-16T14:15:58.255Z,2022-10-17T06:33:47Z,3849278693,153,,3849718433,214,,3849279371,73,,3849277845,56,Center,3849278683,20,,3849279385,231,48.5,3849718443,328,,3849279373,102,66.4,1lbgavu1rxlrfg14062suwyj9,R. Nouri,3849718435,108,,3849279379,146,98.8,3849279381,147,47.1,3849279377,458,3849277843,62,,,3849279383,230,3849279375,103,15.3,3849277841,22,,3850781495,178,,,96,,,,,,,,,,
2472975701,557,52,2,55,23,3unkqo2g6ag99gd5ynz1j7vse,1,3,51.3,2022-10-16T14:16:00.193Z,2022-10-17T06:33:46Z,3850781649,178,,3850105687,377,,,,,,,,,,,,,,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976199,558,1,2,55,42,3unkqo2g6ag99gd5ynz1j7vse,1,7.7,51.4,2022-10-16T14:16:18.856Z,2022-10-17T06:33:46Z,3849280919,56,Back,3849280925,141,81.7,3849280927,212,43.9,3849280921,140,44.6,3849280915,199,,3849281233,189,,3849280931,213,0.5,3849280935,1,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976215,559,4,2,55,42,3unkqo2g6ag99gd5ynz1j7vse,1,47.1,87.5,2022-10-16T14:16:19.441Z,2022-10-17T06:33:46Z,3849281049,152,,3849281051,265,,3849281131,233,484,3849281053,286,,3849281045,13,,3849281047,56,Back,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976223,484,4,2,55,42,6xjy1q2m55iiwe8g1r1yffbc9,0,52.9,12.5,2022-10-16T14:16:19.442Z,2022-10-17T06:33:45Z,3849281087,285,,3849281085,265,,3849281171,233,559,3849281081,56,Right,3849281079,13,,3849281083,152,,3850782293,178,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976531,560,1,2,55,55,3unkqo2g6ag99gd5ynz1j7vse,1,47,85.7,2022-10-16T14:16:31.959Z,2022-10-17T06:33:45Z,3849282691,5,,3849282697,140,38.6,3849282695,56,Back,3849282693,152,,3849282703,213,3.9,3850784033,178,,3849282699,141,72.4,3849282701,212,12.6,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976655,561,1,2,56,0,3unkqo2g6ag99gd5ynz1j7vse,1,39.6,73.9,2022-10-16T14:16:37.656Z,2022-10-17T06:33:44Z,3849283313,140,38.8,3851709217,1,,3849283311,56,Back,3850784221,178,,3849283317,212,33.5,3849283315,141,24.7,3849283319,213,4.7,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976709,562,1,2,56,4,3unkqo2g6ag99gd5ynz1j7vse,1,44.1,21.4,2022-10-16T14:16:41.650Z,2022-10-17T06:33:43Z,3850784323,178,,3849283589,213,5.6,3849283577,56,Right,3849283587,212,14.2,3849283579,140,54.6,3849283583,141,8.2,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976761,563,1,2,56,7,3unkqo2g6ag99gd5ynz1j7vse,1,54.1,5.4,2022-10-16T14:16:44.262Z,2022-10-17T06:33:42Z,3849283877,141,9.5,3850784585,178,,3849283871,56,Back,3849283873,140,39.5,3849283885,213,3.0,3849283881,212,15.6,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976867,564,1,2,56,10,3unkqo2g6ag99gd5ynz1j7vse,1,39.3,15.8,2022-10-16T14:16:47.410Z,2022-10-17T06:33:42Z,3849284453,56,Back,3850784837,178,,3849284457,141,30.4,3849284455,140,32.4,3849284461,213,2.2,3849284459,212,12.3,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976923,565,1,2,56,14,3unkqo2g6ag99gd5ynz1j7vse,1,40.5,45.5,2022-10-16T14:16:51.721Z,2022-10-17T06:33:41Z,3850784993,178,,3849284737,140,37.4,3849284735,56,Back,3849284739,141,72.3,3849284741,212,18.5,3849284743,213,1.7,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977011,566,1,2,56,16,3unkqo2g6ag99gd5ynz1j7vse,1,42,74.8,2022-10-16T14:16:53.554Z,2022-10-17T06:33:40Z,3850785113,178,,3849285249,213,0.7,3849285245,212,16.8,3849285241,140,53.8,3849285239,56,Left,3849285243,141,91.5,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473133165,841,3,2,56,19,3unkqo2g6ag99gd5ynz1j7vse,0,51.3,93.3,2022-10-16T14:16:56.715Z,2022-10-17T06:33:40Z,3850116103,286,,3850116105,464,,3850116107,467,2fa3vmp34mwrthdiehnaxnnqh,3850116101,56,Left,3850785317,178,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473270401,996,67,2,56,20,3unkqo2g6ag99gd5ynz1j7vse,1,52.3,99.6,2022-10-16T14:16:57.631Z,2022-10-17T06:33:40Z,3850874577,233,1071,,,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473270397,1071,67,2,56,20,6xjy1q2m55iiwe8g1r1yffbc9,0,47.7,0.4,2022-10-16T14:16:57.632Z,2022-10-17T06:33:39Z,3850874597,233,996,,,,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977063,567,1,2,56,20,3unkqo2g6ag99gd5ynz1j7vse,1,51.2,96.7,2022-10-16T14:16:57.678Z,2022-10-17T06:33:39Z,3849285505,213,3.7,3849285497,56,Back,3849285501,141,85.1,3849285503,212,14.8,3849285499,140,39.3,3850785553,178,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977207,568,1,2,56,24,3unkqo2g6ag99gd5ynz1j7vse,1,37.9,83.1,2022-10-16T14:17:00.874Z,2022-10-17T06:33:38Z,3850785685,178,,3849286269,213,6.3,3849286259,155,,3849286267,212,54.0,3849286265,141,82.3,3849286271,1,,3849286261,56,Left,3849286263,140,89.3,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977227,569,3,2,56,29,3unkqo2g6ag99gd5ynz1j7vse,0,94.5,85.2,2022-10-16T14:17:05.817Z,2022-10-17T06:33:38Z,3850785949,178,,3849286357,56,Left,3849286365,286,,3850117735,464,,3850117579,233,488,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977217,488,7,2,56,29,6xjy1q2m55iiwe8g1r1yffbc9,0,5.5,14.8,2022-10-16T14:17:05.822Z,2022-10-17T06:33:37Z,3850786193,178,,3849286321,56,Back,3849286319,167,,3850117945,385,,3849286323,285,,3849286441,233,569,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977429,571,61,2,56,29,3unkqo2g6ag99gd5ynz1j7vse,1,95.5,86.4,2022-10-16T14:17:06.093Z,2022-10-17T06:33:37Z,3849287447,56,Left,3850786367,178,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977241,489,5,2,56,30,6xjy1q2m55iiwe8g1r1yffbc9,1,-1.3,28.1,2022-10-16T14:17:07.649Z,2022-10-16T20:06:35Z,3849474645,233,570,3849286405,56,Back,3849590433,346,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977391,570,5,2,56,30,3unkqo2g6ag99gd5ynz1j7vse,0,101.3,71.9,2022-10-16T14:17:07.649Z,2022-10-16T20:06:35Z,3849287239,56,Center,3849590397,346,,3849474673,233,489,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977955,490,1,2,56,58,6xjy1q2m55iiwe8g1r1yffbc9,0,5.7,37,2022-10-16T14:17:34.890Z,2022-10-17T06:22:00Z,3849290289,212,45.4,3849589837,237,,3849589835,124,,3849290293,1,,3849290285,140,46.8,3849290287,141,16.4,3849290291,213,6.0,3849290283,56,Back,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977971,491,44,2,57,1,6xjy1q2m55iiwe8g1r1yffbc9,1,49.3,17.7,2022-10-16T14:17:38.453Z,2022-10-17T06:33:37Z,3849290363,285,,3849290361,56,Back,3849290491,233,572,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977949,572,44,2,57,1,3unkqo2g6ag99gd5ynz1j7vse,0,50.7,82.3,2022-10-16T14:17:38.454Z,2022-10-17T06:33:36Z,3849290241,56,Left,3849290475,233,491,3849290243,286,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977995,492,1,2,57,1,6xjy1q2m55iiwe8g1r1yffbc9,0,47.9,19.1,2022-10-16T14:17:38.584Z,2022-10-17T06:33:36Z,3849295185,3,,3849290489,56,Back,3849294929,212,5.4,3849294927,141,14.5,3849294931,213,3.8,3850788843,388,,3849294925,140,43.7,3849294923,168,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977967,573,61,2,57,1,3unkqo2g6ag99gd5ynz1j7vse,1,51.5,81.6,2022-10-16T14:17:38.610Z,2022-10-17T06:33:36Z,3849290339,56,Left,3850789189,178,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978095,494,4,2,57,4,6xjy1q2m55iiwe8g1r1yffbc9,1,49.8,4.8,2022-10-16T14:17:41.513Z,2022-10-17T06:33:35Z,3849590725,295,,3849291089,13,,3849291101,286,,3849291095,152,,3849291305,233,574,3849291091,56,Back,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978103,574,4,2,57,4,3unkqo2g6ag99gd5ynz1j7vse,0,50.2,95.2,2022-10-16T14:17:41.514Z,2022-10-17T06:33:34Z,3850789585,178,,3849291141,152,,3849291139,56,Left,3849291145,285,,3849295951,295,,3849291137,13,,3849291353,233,494,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978085,493,43,2,57,8,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:17:45.065Z,2022-10-16T14:17:50Z,3849291045,213,0,3849291039,140,48.3,3849291041,141,7.3,3849291771,144,1,3849291043,212,0,3849291037,56,Back,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979037,495,1,2,57,40,6xjy1q2m55iiwe8g1r1yffbc9,1,51.4,1.2,2022-10-16T14:18:17.346Z,2022-10-17T06:33:34Z,3850789821,178,,3849295909,56,Right,3849295915,212,12.3,3849295917,213,1.3,3849295911,140,54.4,3849295907,152,,3849295903,5,,3849295913,141,18.7,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979087,496,1,2,57,41,6xjy1q2m55iiwe8g1r1yffbc9,1,51,13.5,2022-10-16T14:18:18.119Z,2022-10-17T06:33:34Z,3850790141,178,,3849296209,213,6.2,3849296199,141,9.7,3849296205,212,36.6,3849296191,56,Right,3849296213,1,,3849296187,155,,3849296193,140,85.8,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473405065,1306,83,2,57,46,3unkqo2g6ag99gd5ynz1j7vse,1,17,92.4,2022-10-16T14:18:23.159Z,2022-10-17T06:33:32Z,3851603293,399,468427,,,,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979165,497,1,2,57,47,6xjy1q2m55iiwe8g1r1yffbc9,1,80.6,8.3,2022-10-16T14:18:23.856Z,2022-10-17T06:33:32Z,3849296595,140,77.1,3849296597,141,4.7,3849296593,56,Right,3850790529,178,,3849296601,213,3.7,3849296599,212,4.4,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979207,498,1,2,57,50,6xjy1q2m55iiwe8g1r1yffbc9,1,74.1,11.4,2022-10-16T14:18:27.706Z,2022-10-17T06:33:31Z,3849296813,56,Right,3849296817,141,3.7,3849296815,140,77.1,3849296819,212,6.1,3849296823,213,5.3,3850790787,178,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979269,499,1,2,57,52,6xjy1q2m55iiwe8g1r1yffbc9,1,78.7,0.3,2022-10-16T14:18:29.646Z,2022-10-17T06:33:30Z,3849297173,56,Right,3849297177,141,6.7,3849297175,140,68.1,3849297181,213,2.8,3849297179,212,12.0,3850790961,178,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979301,500,1,2,57,55,6xjy1q2m55iiwe8g1r1yffbc9,0,70.2,10.7,2022-10-16T14:18:32.151Z,2022-10-17T06:33:29Z,3850791059,178,,3849297371,141,50.9,3849297377,212,32.0,3849297367,56,Center,3849297365,155,,3849297389,1,,3849297369,140,86.1,3849297387,213,1.0,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979349,575,1,2,57,57,3unkqo2g6ag99gd5ynz1j7vse,1,15.6,48,2022-10-16T14:18:34.133Z,2022-10-17T06:33:29Z,3849297649,212,17.9,3850791749,388,,3849297651,213,5.8,3849297643,56,Back,3849297641,3,,3849297645,140,30.5,3849297647,141,35.2,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979355,576,49,2,57,59,3unkqo2g6ag99gd5ynz1j7vse,1,33.4,32.3,2022-10-16T14:18:36.757Z,2022-10-17T06:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979447,577,1,2,58,1,3unkqo2g6ag99gd5ynz1j7vse,0,39,37.2,2022-10-16T14:18:38.340Z,2022-10-17T06:33:28Z,3849298189,56,Center,3850792223,178,,3849298193,141,26.5,3849298197,213,5.9,3849298195,212,19.9,3849298191,140,56.6,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979525,501,8,2,58,3,6xjy1q2m55iiwe8g1r1yffbc9,1,43.9,71.8,2022-10-16T14:18:40.041Z,2022-10-17T06:33:28Z,3850792523,178,,3849298565,56,Back,3850122457,384,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979547,502,49,2,58,6,6xjy1q2m55iiwe8g1r1yffbc9,1,62.5,97.4,2022-10-16T14:18:43.242Z,2022-10-17T06:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979751,503,1,2,58,7,6xjy1q2m55iiwe8g1r1yffbc9,1,64.5,91.9,2022-10-16T14:18:44.566Z,2022-10-17T06:33:27Z,3849299763,140,85.9,3849299767,212,22.5,3849299765,141,91.8,3849299769,213,6.3,3849299759,56,Left,3850792959,178,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979795,504,3,2,58,15,6xjy1q2m55iiwe8g1r1yffbc9,1,96.4,78.8,2022-10-16T14:18:51.820Z,2022-10-17T06:19:45Z,3849300055,233,578,3849300027,56,Center,3849300029,286,,3850123199,464,,3850793289,178,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979769,578,45,2,58,15,3unkqo2g6ag99gd5ynz1j7vse,0,3.6,21.2,2022-10-16T14:18:51.820Z,2022-10-17T06:19:45Z,3849300083,233,504,3849299877,56,Back,3849299879,285,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979827,505,1,2,58,17,6xjy1q2m55iiwe8g1r1yffbc9,0,96.2,70,2022-10-16T14:18:53.905Z,2022-10-17T06:33:26Z,3849300175,140,91.3,3849300183,213,3.8,3850793423,178,,3849300181,212,6.7,3849300173,56,Center,3849300179,141,63.8,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979833,579,49,2,58,17,3unkqo2g6ag99gd5ynz1j7vse,1,10.7,40.2,2022-10-16T14:18:54.560Z,2022-10-17T06:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979869,580,1,2,58,17,3unkqo2g6ag99gd5ynz1j7vse,1,10.4,39.6,2022-10-16T14:18:54.660Z,2022-10-17T06:33:25Z,3849300387,140,10.5,3849300385,56,Back,3849300393,213,4.7,3849300391,212,11.2,3850793775,178,,3849300389,141,23.1,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979895,581,1,2,58,19,3unkqo2g6ag99gd5ynz1j7vse,1,6.5,22.7,2022-10-16T14:18:56.388Z,2022-10-17T06:33:24Z,3849300569,212,18.1,3850793893,178,,3849300565,140,22.4,3849300567,141,12.6,3849300561,56,Back,3849300571,213,5.9,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979911,582,1,2,58,20,3unkqo2g6ag99gd5ynz1j7vse,1,17.4,14,2022-10-16T14:18:57.549Z,2022-10-17T06:33:24Z,3849300695,213,3.3,3849300683,140,11.1,3849300693,212,6.7,3850794041,178,,3849300689,141,12.8,3849300677,56,Back,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979961,583,1,2,58,21,3unkqo2g6ag99gd5ynz1j7vse,1,9.8,15.7,2022-10-16T14:18:58.729Z,2022-10-17T06:33:23Z,3850794173,178,,3849300949,141,23.7,3849300953,213,0.8,3849300945,56,Back,3849300947,140,15.0,3849300951,212,7.7,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980119,584,1,2,58,24,3unkqo2g6ag99gd5ynz1j7vse,1,18.2,23.9,2022-10-16T14:19:01.026Z,2022-10-17T06:33:22Z,3850794419,178,,3849301769,141,8.8,3849301773,213,5.6,3849301767,140,31.0,3849301765,56,Back,3849301771,212,16.9,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980317,585,1,2,58,31,3unkqo2g6ag99gd5ynz1j7vse,1,43.5,12,2022-10-16T14:19:07.854Z,2022-10-17T06:33:21Z,3849302779,141,21.6,3849302785,1,,3849302781,212,34.2,3850794521,178,,3849302783,213,0.2,3849302773,155,,3849302775,56,Center,3849302777,140,75.5,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980323,586,61,2,58,36,3unkqo2g6ag99gd5ynz1j7vse,1,81.1,18.2,2022-10-16T14:19:13.758Z,2022-10-17T06:33:20Z,3849302829,56,Right,3850794721,178,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980437,587,1,2,58,41,3unkqo2g6ag99gd5ynz1j7vse,1,92.3,23.2,2022-10-16T14:19:17.821Z,2022-10-17T06:33:19Z,3849303399,140,88.0,3849303403,212,5.5,3849303397,56,Center,3850794923,178,,3849303405,213,2.5,3849303401,141,27.9,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980545,588,1,2,58,42,3unkqo2g6ag99gd5ynz1j7vse,1,86.2,33.8,2022-10-16T14:19:19.499Z,2022-10-17T06:33:19Z,3849303973,212,7.4,3849306001,154,,3850795129,178,,3849303975,213,2.5,3849303967,56,Center,3849303971,141,40.6,3849303969,140,80.7,3849305999,210,13,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2472980599,590,13,2,58,43,3unkqo2g6ag99gd5ynz1j7vse,1,79.7,43.7,2022-10-16T14:19:20.632Z,2022-10-17T06:33:18Z,3849306027,75,,3849306041,215,,3849306049,231,49.1,3849306029,29,,3849304291,22,,3849306033,55,588,3850795221,178,,3849306043,328,,demp53kye0ium76t240vo8cet,Rony Lopes,3849306039,103,11.1,3849306045,230,96.8,3849304293,18,,3849306031,154,3849306037,102,,36.8,3849304575,72,3849304295,56,Center,,,,,,,,,,,,,,,,,,
2472980503,506,5,2,58,45,6xjy1q2m55iiwe8g1r1yffbc9,1,-0.8,62.6,2022-10-16T14:19:22.052Z,2022-10-16T20:09:16Z,3849303731,346,,3849303729,56,Back,3849304099,233,589,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472980555,589,5,2,58,45,3unkqo2g6ag99gd5ynz1j7vse,0,100.8,37.4,2022-10-16T14:19:22.052Z,2022-10-16T20:09:16Z,3849304011,56,Center,3849304013,346,,3849304129,233,506,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472982321,508,27,2,59,49,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:20:26.602Z,2022-10-16T20:09:17Z,3849313337,233,591,3849313155,41,Injury,3849313157,53,3qcyotm0vljybir8poi67stsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472982081,591,27,2,59,49,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T14:20:26.602Z,2022-10-16T20:09:17Z,3849313273,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472982961,509,18,2,60,50,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T14:21:27.079Z,2022-10-17T06:45:40Z,3849316443,41,,3849316447,59,99,3849316521,55,510,3849316445,44,Defender,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
