id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/17/value,assist
2446120175,71,1,1,8,57,17o35s8assv3kamxowzz77k4r,0,35.5,12.5,2022-08-14T13:09:03.234Z,2022-08-14T21:42:44Z,3707769985,178,,3706401871,155,,3706401881,213,0.2,3706401877,141,27.4,3706401883,1,,3706401873,56,Center,3706401875,140,85.5,3706401879,212,53.5,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120177,79,52,1,9,1,3c3jcs7vc1t6vz5lev162jyv7,1,15.9,75.5,2022-08-14T13:09:07.362Z,2022-08-14T21:42:44Z,3707770751,178,,3707311347,376,,,,,,,,,,,,,,,,,,,,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120315,80,1,1,9,7,3c3jcs7vc1t6vz5lev162jyv7,1,13,58.3,2022-08-14T13:09:12.452Z,2022-08-14T21:42:44Z,3706402627,140,22.6,3706402621,123,,3706402635,212,18.2,3706402631,141,80.6,3706402625,56,Back,3707312003,189,,3707771071,178,,3706402637,213,1.0,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120379,81,1,1,9,11,3c3jcs7vc1t6vz5lev162jyv7,1,27.1,84.2,2022-08-14T13:09:16.880Z,2022-08-14T21:42:43Z,3706402963,140,48.4,3707771381,178,,3706402969,213,0.4,3706402965,141,97.5,3706402961,56,Back,3706402967,212,24.1,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120405,82,1,1,9,14,3c3jcs7vc1t6vz5lev162jyv7,0,57.1,96.8,2022-08-14T13:09:20.293Z,2022-08-14T21:42:42Z,3706403083,213,5.9,3706403081,212,19.8,3707771779,178,,3706403077,140,74.6,3706403075,56,Left,3706403079,141,85.8,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120409,72,49,1,9,15,17o35s8assv3kamxowzz77k4r,1,28.9,11.1,2022-08-14T13:09:21.190Z,2022-08-14T21:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120483,73,1,1,9,18,17o35s8assv3kamxowzz77k4r,1,32,3.8,2022-08-14T13:09:24.279Z,2022-08-14T21:42:40Z,3706403385,212,12.0,3706403379,56,Back,3706403383,141,21.5,3706403387,213,1.6,3707772351,178,,3706403381,140,31.6,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120535,74,1,1,9,20,17o35s8assv3kamxowzz77k4r,1,34.2,20,2022-08-14T13:09:25.546Z,2022-08-14T21:42:40Z,3706403627,140,38.9,3707772713,178,,3706403633,213,0.2,3706403625,56,Back,3706403631,212,5.0,3706403629,141,21.4,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120595,75,1,1,9,22,17o35s8assv3kamxowzz77k4r,1,38.1,28,2022-08-14T13:09:27.635Z,2022-08-14T21:42:39Z,3706403925,1,,3706403917,140,39.6,3707773021,178,,3706403923,213,1.5,3706403915,56,Back,3706403919,141,79.5,3706403921,212,35.1,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120639,76,1,1,9,26,17o35s8assv3kamxowzz77k4r,0,47.1,85.1,2022-08-14T13:09:31.589Z,2022-08-14T21:42:38Z,3706404127,140,75.0,3706404133,213,0.3,3707773407,178,,3706404131,212,31.1,3706404125,56,Left,3706404129,141,100.0,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120647,77,5,1,9,28,17o35s8assv3kamxowzz77k4r,0,75,100.6,2022-08-14T13:09:33.654Z,2022-08-14T19:16:19Z,3706404149,347,,3706404147,56,Left,3706404345,233,83,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120677,83,5,1,9,28,3c3jcs7vc1t6vz5lev162jyv7,1,25,-0.6,2022-08-14T13:09:33.654Z,2022-08-14T19:16:19Z,3706404285,347,,3706404323,233,77,3706404283,56,Back,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120771,84,1,1,9,32,3c3jcs7vc1t6vz5lev162jyv7,1,36.6,0,2022-08-14T13:09:38.388Z,2022-08-14T21:42:38Z,3706404761,107,,3706404763,56,Back,3706413997,189,,3706404771,213,1.8,3706404765,140,35.5,3706404767,141,6.9,3706404769,212,5.6,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122799,101,1,1,9,34,3c3jcs7vc1t6vz5lev162jyv7,1,37,11.8,2022-08-14T13:09:39.786Z,2022-08-14T21:42:38Z,3706415193,140,38.1,3707774643,178,,3706415555,189,,3706415199,213,4.9,3706415195,141,3.2,3706415191,56,Back,3706415197,212,6.0,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446394673,1313,83,1,9,36,17o35s8assv3kamxowzz77k4r,1,58.8,99.9,2022-08-14T13:09:41.715Z,2022-08-14T21:42:37Z,3707896961,399,459897,,,,,,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446124731,126,1,1,9,36,3c3jcs7vc1t6vz5lev162jyv7,0,41.2,0.1,2022-08-14T13:09:41.722Z,2022-08-14T21:42:37Z,3706424965,140,39.2,3706424969,212,4.4,3706424971,213,2.1,3706424963,56,Back,3706424967,141,5.8,3707775045,178,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446291291,811,61,1,9,36,17o35s8assv3kamxowzz77k4r,1,55.9,95.1,2022-08-14T13:09:41.969Z,2022-08-14T21:42:36Z,3707316097,56,Left,3707775381,178,,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120791,85,1,1,9,38,3c3jcs7vc1t6vz5lev162jyv7,1,41.3,14.5,2022-08-14T13:09:43.808Z,2022-08-14T21:42:36Z,3706404891,213,2.2,3706404887,141,29.2,3706404883,56,Back,3706404889,212,12.2,3707775691,178,,3706404885,140,34.6,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120819,86,1,1,9,41,3c3jcs7vc1t6vz5lev162jyv7,1,36.5,35,2022-08-14T13:09:46.428Z,2022-08-14T21:42:35Z,3706405069,141,80.6,3706405065,56,Back,3707776033,178,,3706405071,212,31.0,3706405067,140,37.6,3706405073,213,1.5,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120955,87,1,1,9,47,3c3jcs7vc1t6vz5lev162jyv7,1,66.2,84.6,2022-08-14T13:09:53.093Z,2022-08-14T21:42:33Z,3706405883,213,0.6,3706405879,141,97.2,3707776305,178,,3706405875,140,78.0,3706405869,56,Left,3706405881,212,15.1,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446120975,88,1,1,9,53,3c3jcs7vc1t6vz5lev162jyv7,1,73.2,94.4,2022-08-14T13:09:58.989Z,2022-08-14T21:42:31Z,3706405981,140,74.9,3706405983,141,74.7,3706405985,212,13.5,3706405987,213,4.8,3706405979,56,Center,3707776559,178,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121015,89,1,1,9,54,3c3jcs7vc1t6vz5lev162jyv7,1,70.3,77.9,2022-08-14T13:09:59.961Z,2022-08-14T21:42:30Z,3706406197,140,61.7,3706406203,213,2.9,3706406195,56,Left,3706406199,141,81.3,3707777007,178,,3706406201,212,9.3,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121025,90,1,1,9,57,3c3jcs7vc1t6vz5lev162jyv7,1,55.6,80.2,2022-08-14T13:10:02.816Z,2022-08-14T21:42:30Z,3706406253,140,47.6,3707777343,178,,3706406259,213,4.4,3706406255,141,45.2,3706406251,56,Back,3706406257,212,25.2,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121083,91,1,1,10,0,3c3jcs7vc1t6vz5lev162jyv7,1,48.7,47.4,2022-08-14T13:10:06.128Z,2022-08-14T21:42:29Z,3707777719,178,,3706406513,212,20.2,3706406515,213,5.0,3706406509,140,54.5,3706406511,141,19.0,3706406507,56,Right,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121179,92,1,1,10,4,3c3jcs7vc1t6vz5lev162jyv7,1,57,18.7,2022-08-14T13:10:09.490Z,2022-08-14T21:42:28Z,3706406975,1,,3706406967,140,85.6,3706406973,213,0.4,3707778157,178,,3706406963,155,,3706406965,56,Center,3706406969,141,38.0,3706406971,212,32.8,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121195,94,50,1,10,6,3c3jcs7vc1t6vz5lev162jyv7,1,87.6,37.4,2022-08-14T13:10:11.417Z,2022-08-14T21:28:02Z,3706409979,233,78,3706409531,286,,3706407057,56,Center,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121165,78,7,1,10,6,17o35s8assv3kamxowzz77k4r,1,12.4,62.6,2022-08-14T13:10:12.157Z,2022-08-14T21:28:03Z,3706406919,56,Back,3706409927,285,,3706409935,233,94,3707319715,384,,3707780419,178,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121181,93,43,1,10,10,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-14T13:10:15.684Z,2022-08-14T13:10:18Z,3706407191,144,61,3706406985,56,Center,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121221,79,52,1,10,18,17o35s8assv3kamxowzz77k4r,1,12.8,57.9,2022-08-14T13:10:23.738Z,2022-08-14T21:42:27Z,3707781783,178,,3707319483,376,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121965,80,68,1,11,0,17o35s8assv3kamxowzz77k4r,1,0,0,2022-08-14T13:11:05.596Z,2022-08-14T19:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446121963,95,68,1,11,0,3c3jcs7vc1t6vz5lev162jyv7,0,0,0,2022-08-14T13:11:05.602Z,2022-08-14T19:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122361,84,52,1,11,0,17o35s8assv3kamxowzz77k4r,1,15.5,60.2,2022-08-14T13:11:06.164Z,2022-08-14T21:42:27Z,3707321773,377,,3707785481,178,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122189,81,1,1,11,2,17o35s8assv3kamxowzz77k4r,1,17,57.7,2022-08-14T13:11:07.900Z,2022-08-14T21:42:27Z,3706412127,141,16.1,3706413671,199,,3706412123,56,Right,3706412131,213,5.8,3706412125,140,71.4,3706412129,212,63.7,3706413931,1,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122269,82,1,1,11,13,17o35s8assv3kamxowzz77k4r,1,95.5,19.9,2022-08-14T13:11:19.121Z,2022-08-14T21:42:24Z,3706412535,213,3.1,3706412527,56,Center,3706412533,212,15.3,3707786001,178,,3706412531,141,21.2,3706412529,140,81.0,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122279,83,1,1,11,17,17o35s8assv3kamxowzz77k4r,0,80.9,32.3,2022-08-14T13:11:23.133Z,2022-08-14T21:42:22Z,3706412565,141,42.1,3706412569,213,1.1,3706412563,140,84.4,3706412567,212,7.6,3707786335,178,,3706412561,56,Center,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122283,96,49,1,11,19,3c3jcs7vc1t6vz5lev162jyv7,1,14.5,50.8,2022-08-14T13:11:24.533Z,2022-08-14T21:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122351,97,1,1,11,20,3c3jcs7vc1t6vz5lev162jyv7,1,18.5,47.2,2022-08-14T13:11:25.711Z,2022-08-14T21:42:21Z,3706412933,212,17.9,3706412927,56,Back,3706412935,213,5.0,3706412929,140,24.0,3706412931,141,22.3,3707788345,178,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122461,98,1,1,11,23,3c3jcs7vc1t6vz5lev162jyv7,1,32.2,25.7,2022-08-14T13:11:29.159Z,2022-08-14T21:42:20Z,3706413391,140,75.1,3707788675,178,,3706413397,213,0.8,3706413387,196,,3706413393,141,98.7,3706413389,56,Left,3706413395,212,67.0,3706413385,155,,afymbx9eo87zau8mo99pakbu,M. Busi,3706413399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122465,99,61,1,11,28,3c3jcs7vc1t6vz5lev162jyv7,1,78,99.9,2022-08-14T13:11:34.383Z,2022-08-14T21:42:20Z,3707789177,178,,3706413415,56,Left,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122499,85,5,1,11,29,17o35s8assv3kamxowzz77k4r,1,19.4,-1.2,2022-08-14T13:11:34.833Z,2022-08-14T19:19:16Z,3706413677,233,100,3706413651,56,Back,3706413653,347,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122467,100,5,1,11,29,3c3jcs7vc1t6vz5lev162jyv7,0,80.6,101.2,2022-08-14T13:11:34.833Z,2022-08-14T19:19:16Z,3706413429,56,Left,3706413431,347,,3706413693,233,85,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122843,86,1,1,11,54,17o35s8assv3kamxowzz77k4r,1,23.1,0,2022-08-14T13:11:59.624Z,2022-08-14T21:42:19Z,3706415423,141,43.0,3706415417,107,,3706415425,212,31.1,3706415429,1,,3706415421,140,30.8,3706415427,213,1.3,3706415419,56,Back,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122911,87,1,1,11,56,17o35s8assv3kamxowzz77k4r,1,32.3,35.7,2022-08-14T13:12:02.381Z,2022-08-14T21:42:19Z,3707790061,178,,3706415791,212,27.6,3706415787,140,30.1,3706415793,213,1.7,3706415789,141,76.1,3706415785,56,Back,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122921,88,1,1,12,0,17o35s8assv3kamxowzz77k4r,1,32.7,69.5,2022-08-14T13:12:06.042Z,2022-08-14T21:42:18Z,3706415851,141,69.6,3706415847,56,Back,3706415853,212,11.2,3707790299,178,,3706415849,140,22.0,3706415855,213,3.1,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122953,89,1,1,12,1,17o35s8assv3kamxowzz77k4r,0,21.2,62.5,2022-08-14T13:12:07.393Z,2022-08-14T21:42:18Z,3706416001,56,Back,3706416003,140,37.6,3706416005,141,92.9,3706416007,212,26.9,3706416009,213,0.9,3707790551,178,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446397257,1045,43,1,12,3,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-14T13:12:08.744Z,2022-08-14T19:47:25Z,3707911517,144,82,3707910571,178,0,,,,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446397153,1044,43,1,12,3,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-14T13:12:08.755Z,2022-08-14T19:47:10Z,3707909975,178,0,3707910313,144,82,,,,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122973,102,49,1,12,5,3c3jcs7vc1t6vz5lev162jyv7,1,65.5,7.6,2022-08-14T13:12:11.177Z,2022-08-14T21:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446122981,103,1,1,12,6,3c3jcs7vc1t6vz5lev162jyv7,0,65.6,6.2,2022-08-14T13:12:11.810Z,2022-08-14T21:42:16Z,3706416171,141,5.2,3706416169,140,66.1,3707791625,178,,3706416343,233,90,3706416347,286,,3706416167,56,Right,3706416341,236,,3706416179,213,5.4,afymbx9eo87zau8mo99pakbu,M. Busi,3706416175,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123009,90,74,1,12,6,17o35s8assv3kamxowzz77k4r,1,32.7,92.8,2022-08-14T13:12:11.912Z,2022-08-14T21:42:16Z,3706416305,285,,3707791933,178,,3706416355,233,103,3706416303,56,Back,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123021,91,49,1,12,8,17o35s8assv3kamxowzz77k4r,1,29.7,84.5,2022-08-14T13:12:13.434Z,2022-08-14T21:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123075,92,4,1,12,10,17o35s8assv3kamxowzz77k4r,1,26.4,75.4,2022-08-14T13:12:15.812Z,2022-08-14T21:42:14Z,3706416687,13,,3706416691,152,,3706416689,56,Back,3706416695,285,,3706416693,265,,3706416763,233,104,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123083,104,4,1,12,10,3c3jcs7vc1t6vz5lev162jyv7,0,73.6,24.6,2022-08-14T13:12:15.813Z,2022-08-14T21:42:14Z,3706416731,152,,3706416729,56,Center,3706416767,233,92,3706416727,13,,3706416733,265,,3706416735,286,,3707793641,178,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123095,93,1,1,12,13,17o35s8assv3kamxowzz77k4r,1,19.2,67.6,2022-08-14T13:12:18.495Z,2022-08-14T21:42:14Z,3706416791,152,,3707794547,178,,3706416797,141,72.5,3706416793,56,Back,3706416801,213,0.3,3706416799,212,10.5,3706416789,5,,3706416795,140,28.7,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123159,94,1,1,12,14,17o35s8assv3kamxowzz77k4r,1,27.6,65.1,2022-08-14T13:12:20.084Z,2022-08-14T21:42:13Z,3706417157,140,30.9,3707794913,178,,3706417161,212,20.6,3706417155,56,Back,3706417159,141,95.0,3706417163,213,1.4,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123201,95,1,1,12,19,17o35s8assv3kamxowzz77k4r,1,39.1,94.8,2022-08-14T13:12:25.289Z,2022-08-14T21:42:11Z,3706417413,212,21.7,3706417419,213,3.8,3706417405,56,Back,3706417409,141,75.3,3707795201,178,,3706417407,140,22.8,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123261,96,1,1,12,23,17o35s8assv3kamxowzz77k4r,1,24.7,66.3,2022-08-14T13:12:28.496Z,2022-08-14T21:42:10Z,3706417743,213,4.8,3706417739,141,27.1,3706417741,212,26.8,3706417735,56,Back,3706417737,140,27.7,3707795539,178,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123293,97,1,1,12,26,17o35s8assv3kamxowzz77k4r,1,31,23,2022-08-14T13:12:31.638Z,2022-08-14T21:42:10Z,3706417915,212,12.7,3706417909,56,Back,3706417913,141,6.5,3706417917,213,5.2,3707795849,178,,3706417911,140,36.7,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123323,98,1,1,12,27,17o35s8assv3kamxowzz77k4r,1,43.9,4.4,2022-08-14T13:12:33.079Z,2022-08-14T21:42:09Z,3706418045,213,2.0,3706418037,56,Back,3706418043,212,13.2,3707796279,178,,3706418041,141,22.1,3706418039,140,38.7,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446399103,1050,83,1,12,29,3c3jcs7vc1t6vz5lev162jyv7,1,52.4,80.2,2022-08-14T13:12:34.950Z,2022-08-14T21:42:09Z,3707920657,399,473389,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123333,99,61,1,12,29,17o35s8assv3kamxowzz77k4r,0,47.6,19.8,2022-08-14T13:12:34.974Z,2022-08-14T21:42:08Z,3706418093,56,Back,3707796911,178,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123339,105,43,1,12,30,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-08-14T13:12:35.474Z,2022-08-14T17:07:00Z,3706418183,233,99,3706418137,285,0,3706418135,56,Center,3707327775,144,7,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123347,106,49,1,12,30,3c3jcs7vc1t6vz5lev162jyv7,1,51.1,82.5,2022-08-14T13:12:35.959Z,2022-08-14T21:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123385,107,1,1,12,32,3c3jcs7vc1t6vz5lev162jyv7,1,61.3,81.3,2022-08-14T13:12:37.941Z,2022-08-14T21:42:07Z,3706418369,213,5.4,3706418365,141,66.6,3706418363,140,68.4,3706418367,212,12.5,3706418361,56,Center,3707797493,178,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446123427,108,1,1,12,34,3c3jcs7vc1t6vz5lev162jyv7,1,66.1,66.8,2022-08-14T13:12:39.621Z,2022-08-14T21:42:06Z,3706418593,141,43.9,3706418595,212,16.3,3706418589,56,Center,3706418591,140,70.7,3707797879,178,,3706418597,213,5.0,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
