id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2504033863,174,1,1,14,29,121le8unjfzug3iu9pgkqa1c7,1,32.6,65.2,2023-02-04T18:15:08.519Z,2023-02-05T05:14:44Z,4012846385,56,Back,4013780469,178,,4012846393,213,4.8,4012846387,140,34.7,4012846389,141,14.0,4012846395,1,,4012846391,212,34.9,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033885,175,1,1,14,34,121le8unjfzug3iu9pgkqa1c7,1,43.8,10,2023-02-04T18:15:13.036Z,2023-02-05T05:14:43Z,4013780541,178,,4012846507,56,Center,4012846515,213,1.1,4012846511,141,28.2,4012846509,140,50.5,4012846513,212,14.2,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033905,176,1,1,14,35,121le8unjfzug3iu9pgkqa1c7,1,50.6,23.3,2023-02-04T18:15:14.031Z,2023-02-05T05:14:43Z,4012846639,213,1.9,4012846633,140,45.5,4012846637,212,17.9,4012846635,141,48.4,4012846631,56,Back,4013780769,178,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033915,177,1,1,14,37,121le8unjfzug3iu9pgkqa1c7,1,48,41.6,2023-02-04T18:15:16.371Z,2023-02-05T05:14:42Z,4012846687,212,36.7,4013780937,178,,4012846685,141,94.4,4012846681,56,Left,4012846691,1,,4012846683,140,55.2,4012846689,213,1.4,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033933,178,1,1,14,40,121le8unjfzug3iu9pgkqa1c7,1,58.7,86.2,2023-02-04T18:15:18.911Z,2023-02-05T05:14:42Z,4012846833,141,88.0,4013781019,178,,4012846829,56,Left,4012846837,213,0.0,4012846831,140,84.5,4012846835,212,27.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033937,179,3,1,14,43,121le8unjfzug3iu9pgkqa1c7,0,87.9,86.7,2023-02-04T18:15:22.300Z,2023-02-05T05:14:41Z,4012846935,233,137,4013399985,465,,4012846855,56,Left,4013781689,178,,4012846857,286,,,,,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033941,137,7,1,14,43,3unkqo2g6ag99gd5ynz1j7vse,1,12.1,13.3,2023-02-04T18:15:22.471Z,2023-02-05T05:14:41Z,4012846901,233,179,4012846863,167,,4012846867,285,,4013400053,385,,4013781821,178,,4012846865,56,Back,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033949,138,6,1,14,45,3unkqo2g6ag99gd5ynz1j7vse,0,13.4,12.4,2023-02-04T18:15:24.248Z,2023-02-05T01:37:35Z,4012846987,233,180,4012846961,73,,4012846959,56,Back,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504033951,180,6,1,14,45,121le8unjfzug3iu9pgkqa1c7,1,86.6,87.6,2023-02-04T18:15:24.248Z,2023-02-05T01:37:35Z,4012846969,73,,4012846967,56,Left,4012846971,233,138,,,,,,,,,,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034189,181,1,1,15,15,121le8unjfzug3iu9pgkqa1c7,0,99.5,99.5,2023-02-04T18:15:54.202Z,2023-02-05T01:05:40Z,4012848247,56,Center,4012848251,141,56.9,4012848255,213,4.6,4013400689,20,,4012848241,6,,4012848245,223,,4012848253,212,29.2,4012848243,155,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,4012848239,2,4013729113,178,4012848249,140,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034211,139,12,1,15,17,3unkqo2g6ag99gd5ynz1j7vse,1,2.5,45.5,2023-02-04T18:15:55.709Z,2023-02-05T05:14:40Z,4012848387,141,47.9,4012848451,15,,4012848385,140,0.0,4012848391,213,2.7,4013729283,388,,4012848383,56,Back,4012848425,167,,4012848389,212,3.5,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034213,140,6,1,15,18,3unkqo2g6ag99gd5ynz1j7vse,0,1.6,45.5,2023-02-04T18:15:57.397Z,2023-02-05T01:05:50Z,4012848445,233,182,4012848399,73,,4012848397,56,Back,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034207,182,6,1,15,18,121le8unjfzug3iu9pgkqa1c7,1,98.4,54.5,2023-02-04T18:15:57.397Z,2023-02-05T01:05:51Z,4012848365,73,,4012848361,56,Center,4012848431,233,140,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034425,183,1,1,15,38,121le8unjfzug3iu9pgkqa1c7,0,99.5,99.5,2023-02-04T18:16:17.571Z,2023-02-05T01:05:53Z,4012849579,2,,4012849587,56,Center,4012849581,6,,4012849585,223,,4012849583,155,,4012849593,212,30.3,4012849591,141,55.5,4012849595,213,4.6,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,4013401307,20,4012849589,140,4013729497,178,,,,,,,,,95.2,,,,,,,,,,,,,,,,,,,,,,
2504034439,141,44,1,15,39,3unkqo2g6ag99gd5ynz1j7vse,1,3,41,2023-02-04T18:16:18.666Z,2023-02-05T05:14:40Z,4012849843,233,184,4012849673,285,,4012849671,56,Back,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034475,184,44,1,15,39,121le8unjfzug3iu9pgkqa1c7,0,97,59,2023-02-04T18:16:18.667Z,2023-02-05T05:14:39Z,4012849837,56,Center,4012849889,233,141,4012849839,286,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034445,142,12,1,15,40,3unkqo2g6ag99gd5ynz1j7vse,1,2.4,40.5,2023-02-04T18:16:18.769Z,2023-02-05T05:14:39Z,4013729803,388,,4012849693,140,18.0,4012849699,213,0.4,4012849729,15,,4012849695,141,49.4,4012849691,56,Back,4012849697,212,17.5,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504134121,857,49,1,15,41,3unkqo2g6ag99gd5ynz1j7vse,1,16.9,42.4,2023-02-04T18:16:20.135Z,2023-02-05T05:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034525,143,12,1,15,41,3unkqo2g6ag99gd5ynz1j7vse,1,17.1,42.6,2023-02-04T18:16:20.156Z,2023-02-05T04:22:04Z,4012850093,213,0.8,4012850091,212,46.4,4013730141,178,,4012850083,140,47.5,4012850077,56,Back,4012850089,141,92.1,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504134257,995,49,1,15,46,121le8unjfzug3iu9pgkqa1c7,1,51.6,5.8,2023-02-04T18:16:25.379Z,2023-02-05T05:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034555,185,1,1,15,48,121le8unjfzug3iu9pgkqa1c7,1,51.6,4.5,2023-02-04T18:16:27.013Z,2023-02-05T05:14:37Z,4012850241,141,24.0,4012850245,213,1.3,4012850237,56,Center,4012850239,140,55.6,4013730389,178,,4012850243,212,13.9,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034601,186,1,1,15,49,121le8unjfzug3iu9pgkqa1c7,1,56.9,22.6,2023-02-04T18:16:28.393Z,2023-02-05T05:14:37Z,4012850457,141,8.0,4013730481,178,,4012850455,140,57.2,4012850461,213,4.7,4012850453,56,Right,4012850459,212,9.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034621,187,1,1,15,53,121le8unjfzug3iu9pgkqa1c7,1,62.9,5.5,2023-02-04T18:16:32.292Z,2023-02-05T05:14:35Z,4012850587,212,11.6,4012850585,141,15.6,4012850581,56,Right,4013730753,178,,4012850583,140,54.0,4012850589,213,2.5,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034663,188,1,1,15,57,121le8unjfzug3iu9pgkqa1c7,1,53.3,11.5,2023-02-04T18:16:36.449Z,2023-02-05T05:14:33Z,4012850815,213,2.3,4012850811,141,29.2,4012850809,140,44.0,4012850807,56,Back,4013730825,178,,4012850813,212,15.5,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034703,189,1,1,16,1,121le8unjfzug3iu9pgkqa1c7,1,49.2,34.1,2023-02-04T18:16:40.461Z,2023-02-05T05:14:32Z,4012850987,212,21.8,4012850981,56,Back,4012850985,141,65.5,4012850989,213,1.8,4013730971,178,,4012850983,140,45.0,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034763,190,1,1,16,4,121le8unjfzug3iu9pgkqa1c7,1,47,66.4,2023-02-04T18:16:42.874Z,2023-02-05T05:14:31Z,4012851281,56,Left,4012851285,141,89.3,4012851287,212,17.0,4012851283,140,53.4,4013731131,178,,4012851291,213,1.2,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034777,191,1,1,16,7,121le8unjfzug3iu9pgkqa1c7,1,55.1,87.5,2023-02-04T18:16:46.188Z,2023-02-05T05:14:30Z,4012851365,141,65.8,4012851361,56,Back,4013731221,178,,4012851367,212,19.5,4012851369,213,4.0,4012851363,140,43.0,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034787,192,1,1,16,10,121le8unjfzug3iu9pgkqa1c7,0,45.1,67.6,2023-02-04T18:16:49.249Z,2023-02-05T05:14:29Z,4012851399,140,68.4,4012851403,212,35.4,4013731369,178,,4012851395,155,,4012851401,141,30.0,4012851405,213,5.5,4012851397,56,Center,4012851407,1,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034813,144,1,1,16,13,3unkqo2g6ag99gd5ynz1j7vse,0,25.7,71.3,2023-02-04T18:16:52.059Z,2023-02-05T05:14:28Z,4012851559,141,67.9,4012851553,3,,4013731487,388,,4012851561,212,14.5,4012851555,56,Back,4012851563,213,6.1,4012851557,140,39.3,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034863,193,1,1,16,16,121le8unjfzug3iu9pgkqa1c7,1,62.5,35.2,2023-02-04T18:16:54.794Z,2023-02-05T05:14:27Z,4012851807,56,Right,4012851813,212,11.0,4013731647,178,,4012851809,140,64.0,4012851811,141,19.2,4012851815,213,4.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034897,194,1,1,16,19,121le8unjfzug3iu9pgkqa1c7,1,69.7,15.8,2023-02-04T18:16:58.121Z,2023-02-05T05:14:27Z,4012851983,56,Right,4012851989,212,14.5,4012851991,213,5.8,4012851985,140,81.8,4013731741,178,,4012851987,141,5.5,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034909,195,1,1,16,22,121le8unjfzug3iu9pgkqa1c7,1,79.8,2.8,2023-02-04T18:17:01.308Z,2023-02-05T05:14:26Z,4013731843,178,,4012852071,212,8.2,4012852067,140,80.3,4012852065,56,Right,4012852073,213,1.5,4012852069,141,14.9,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034933,196,1,1,16,23,121le8unjfzug3iu9pgkqa1c7,1,80.5,13.5,2023-02-04T18:17:02.130Z,2023-02-05T05:14:25Z,4012852163,141,2.6,4012852165,212,7.5,4012852161,140,79.6,4013731967,178,,4012852167,213,4.6,4012852159,56,Right,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034935,197,1,1,16,25,121le8unjfzug3iu9pgkqa1c7,0,75.7,4,2023-02-04T18:17:03.757Z,2023-02-05T05:14:25Z,4013732101,389,,4012852179,141,7.1,4012852175,56,Right,4012852181,212,12.1,4012852177,140,87.0,4012852183,213,0.2,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034943,145,49,1,16,26,3unkqo2g6ag99gd5ynz1j7vse,1,18.2,95.4,2023-02-04T18:17:05.316Z,2023-02-05T05:14:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034967,146,1,1,16,27,3unkqo2g6ag99gd5ynz1j7vse,0,16.6,99.9,2023-02-04T18:17:06.133Z,2023-02-05T05:14:23Z,4012852339,56,Back,4012852343,141,100.0,4012852349,1,,4013732379,178,,4012852341,140,31.6,4012852345,212,15.8,4012852337,157,,4012852347,213,0.1,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504034971,147,5,1,16,28,3unkqo2g6ag99gd5ynz1j7vse,0,26.2,102,2023-02-04T18:17:07.526Z,2023-02-05T01:07:50Z,4012852365,347,,4012852679,233,198,4012852363,56,Back,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035035,198,5,1,16,28,121le8unjfzug3iu9pgkqa1c7,1,73.8,-2,2023-02-04T18:17:07.526Z,2023-02-05T01:07:50Z,4012852655,233,147,4012852647,347,,4012852645,56,Right,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035101,199,1,1,16,36,121le8unjfzug3iu9pgkqa1c7,1,73.3,0,2023-02-04T18:17:14.983Z,2023-02-05T05:14:23Z,4012852959,56,Right,4012852967,213,1.3,4012852965,212,14.2,4012852961,140,77.4,4012852963,141,17.9,4012852957,107,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035141,200,1,1,16,41,121le8unjfzug3iu9pgkqa1c7,1,80.9,26.7,2023-02-04T18:17:20.268Z,2023-02-05T05:14:19Z,4012853173,213,1.8,4012855331,210,15,4012853169,141,57.9,4012853171,212,22.0,4012853167,140,75.4,4013732625,178,,4012853165,56,Center,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035143,201,15,1,16,44,121le8unjfzug3iu9pgkqa1c7,1,81.5,60.9,2023-02-04T18:17:23.596Z,2023-02-05T05:14:18Z,4012855351,146,83.7,4012855355,230,95.8,4012855347,103,19,4013405021,80,,4012853181,22,,4012853185,56,Center,4012855341,55,200,4012855345,102,46.4,d68byfvk16giaur32gqwpwded,C. Tolisso,,4012855357,231,4012854611,72,4012854615,82,,4012855339,29,4013732761,178,4012855349,215,51.5,,,,4012855353,147,4012853183,18,,4012855427,233,,,,58.8,149,,,,,,,,
2504035203,149,10,1,16,44,3unkqo2g6ag99gd5ynz1j7vse,1,15.6,40.4,2023-02-04T18:17:23.696Z,2023-02-05T05:14:17Z,4012854695,233,201,4012853477,94,,4013732823,178,,4012853479,56,Back,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035149,202,61,1,16,45,121le8unjfzug3iu9pgkqa1c7,1,82,61.6,2023-02-04T18:17:23.803Z,2023-02-05T05:14:16Z,4013733053,388,,4012853207,56,Center,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035199,148,12,1,16,46,3unkqo2g6ag99gd5ynz1j7vse,1,14.2,37.2,2023-02-04T18:17:24.916Z,2023-02-05T05:14:16Z,4012853465,212,32.4,4012853461,140,40.9,4012853459,56,Back,4012853467,213,0.5,4013733161,178,,4012853463,141,61.2,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035193,203,1,1,16,48,121le8unjfzug3iu9pgkqa1c7,1,62,37.5,2023-02-04T18:17:26.921Z,2023-02-05T05:14:16Z,4012853427,3,,4012853433,141,50.7,4013733517,178,,4012853431,140,52.2,4012853435,212,13.7,4012853429,56,Center,4012853437,213,2.4,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035215,204,1,1,16,50,121le8unjfzug3iu9pgkqa1c7,1,51.7,49,2023-02-04T18:17:29.191Z,2023-02-05T05:14:15Z,4012853557,141,41.9,4012853555,140,62.3,4013733767,178,,4012853561,213,5.9,4012853553,56,Center,4012853559,212,12.1,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035257,205,1,1,16,51,121le8unjfzug3iu9pgkqa1c7,1,61.4,41.2,2023-02-04T18:17:30.659Z,2023-02-05T05:14:14Z,4012853803,212,23.4,4013733817,178,,4012853797,56,Right,4012853799,140,68.4,4012853801,141,8.6,4012853805,213,5.0,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035267,206,1,1,16,54,121le8unjfzug3iu9pgkqa1c7,1,66.6,5,2023-02-04T18:17:33.229Z,2023-02-05T05:14:13Z,4013733913,178,,4012853857,140,71.3,4012853863,213,1.1,4012853855,56,Right,4012853861,212,11.0,4012853859,141,19.4,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035273,207,1,1,16,55,121le8unjfzug3iu9pgkqa1c7,1,71.7,19.3,2023-02-04T18:17:34.144Z,2023-02-05T05:14:12Z,4012853915,213,3.7,4012853911,212,9.0,4012853903,56,Right,4012853905,140,64.3,4012853907,141,12.5,4013734117,178,,4012853921,156,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035337,208,1,1,16,58,121le8unjfzug3iu9pgkqa1c7,1,66.7,19,2023-02-04T18:17:37.660Z,2023-02-05T05:14:11Z,4012854255,141,43.3,4012854251,56,Center,4012854257,212,17.6,4012854259,213,1.9,4012854253,140,60.8,4013734185,178,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035347,209,1,1,17,1,121le8unjfzug3iu9pgkqa1c7,1,63.6,40.1,2023-02-04T18:17:40.042Z,2023-02-05T05:14:10Z,4012854329,141,72.3,4013734431,178,,4012854331,212,22.4,4012854325,56,Center,4012854333,213,1.8,4012854327,140,59.3,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035399,210,1,1,17,3,121le8unjfzug3iu9pgkqa1c7,1,63.2,71.5,2023-02-04T18:17:42.238Z,2023-02-05T05:14:09Z,4012854585,56,Center,4012854587,140,71.1,4013734503,178,,4012854593,213,0.3,4012854589,141,74.7,4012854591,212,8.6,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504208395,931,83,1,17,5,3unkqo2g6ag99gd5ynz1j7vse,1,27.1,26,2023-02-04T18:17:44.271Z,2023-02-05T05:14:08Z,4013806035,399,168568,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504221857,1465,83,1,17,6,3unkqo2g6ag99gd5ynz1j7vse,1,29.9,27.5,2023-02-04T18:17:45.437Z,2023-02-05T05:14:07Z,4013875605,399,168568,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035405,211,61,1,17,6,121le8unjfzug3iu9pgkqa1c7,0,70.1,72.5,2023-02-04T18:17:45.457Z,2023-02-05T05:14:06Z,4012854635,56,Center,4013734779,178,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035407,150,49,1,17,7,3unkqo2g6ag99gd5ynz1j7vse,1,31,27.3,2023-02-04T18:17:46.256Z,2023-02-05T05:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035493,151,1,1,17,7,3unkqo2g6ag99gd5ynz1j7vse,1,31.1,27.4,2023-02-04T18:17:46.370Z,2023-02-05T05:14:05Z,4012855067,56,Back,4012855071,141,16.1,4012855075,213,5.6,4012855069,140,39.4,4013735189,178,,4012855073,212,11.6,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035499,152,3,1,17,15,3unkqo2g6ag99gd5ynz1j7vse,0,42.1,2.6,2023-02-04T18:17:54.077Z,2023-02-05T05:14:03Z,4013735329,178,,4012855183,233,212,4012855085,286,,4013406463,464,,4012855083,56,Back,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035511,212,7,1,17,15,121le8unjfzug3iu9pgkqa1c7,1,57.9,97.4,2023-02-04T18:17:54.245Z,2023-02-05T05:14:02Z,4012855141,285,,4012855157,233,152,4012855139,56,Left,4013406569,383,,4013735501,178,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035515,213,49,1,17,17,121le8unjfzug3iu9pgkqa1c7,1,59.5,99.5,2023-02-04T18:17:56.030Z,2023-02-05T05:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035551,214,1,1,17,18,121le8unjfzug3iu9pgkqa1c7,1,60,95.7,2023-02-04T18:17:57.389Z,2023-02-05T05:14:00Z,4012855381,212,10.3,4012855379,141,82.6,4013735943,178,,4012855377,140,55.0,4012855383,213,4.2,4012855375,56,Left,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035553,215,1,1,17,21,121le8unjfzug3iu9pgkqa1c7,1,56.1,77.2,2023-02-04T18:17:59.832Z,2023-02-05T05:13:59Z,4012855393,140,59.1,4012855399,213,4.8,4013736087,178,,4012855395,141,33.8,4012855391,56,Center,4012855397,212,29.7,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035655,216,1,1,17,27,121le8unjfzug3iu9pgkqa1c7,1,61.3,16.8,2023-02-04T18:18:06.339Z,2023-02-05T05:13:58Z,4012855957,56,Center,4012855963,212,15.0,4012855965,213,1.2,4012855961,141,37.6,4013736151,178,,4012855959,140,66.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035659,217,61,1,17,29,121le8unjfzug3iu9pgkqa1c7,0,63.6,28.1,2023-02-04T18:18:08.585Z,2023-02-05T05:13:57Z,4013736245,178,,4012855973,56,Center,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035661,153,49,1,17,31,3unkqo2g6ag99gd5ynz1j7vse,1,37.9,84.4,2023-02-04T18:18:09.744Z,2023-02-05T05:13:57Z,,,,,,,,,,,,,,,,,,,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
