id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2519520203,368,1,1,36,37,71ajatxnuhc5cnm3xvgdky49w,1,21.7,34.2,2023-03-12T20:21:58.093Z,2023-03-13T06:15:38Z,4094622275,141,6.4,4095177399,178,,4094622273,140,30.4,4094622277,212,21.0,4094622271,56,Back,4094622279,213,5.2,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520221,369,1,1,36,41,71ajatxnuhc5cnm3xvgdky49w,1,42.3,7.1,2023-03-12T20:22:02.637Z,2023-03-13T06:15:37Z,4095177447,178,,4094622375,213,2.1,4094622373,212,12.9,4094622365,56,Back,4094622371,141,23.9,4094622369,140,36.5,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520233,370,1,1,36,43,71ajatxnuhc5cnm3xvgdky49w,1,43.1,18.9,2023-03-12T20:22:04.886Z,2023-03-13T06:15:36Z,4094622449,140,55.1,4095177509,178,,4094622451,141,5.6,4094622447,56,Right,4094622453,212,15.5,4094622455,213,5.7,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520265,371,1,1,36,46,71ajatxnuhc5cnm3xvgdky49w,1,54,2.4,2023-03-12T20:22:07.406Z,2023-03-13T06:15:34Z,4094622621,56,Center,4094622629,213,1.7,4095177553,178,,4094622625,141,23.8,4094622623,140,51.5,4094622627,212,14.8,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520295,372,1,1,36,50,71ajatxnuhc5cnm3xvgdky49w,1,56,32.9,2023-03-12T20:22:11.196Z,2023-03-13T06:15:33Z,4094622923,1,,4094622913,56,Left,4094622917,141,93.8,4095177577,178,,4094622915,140,66.4,4094622919,212,42.8,4094622909,155,,4094622921,213,1.3,d394go61g90f1u6bddu1narit,M. Sanson,4094622911,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520309,373,1,1,36,56,71ajatxnuhc5cnm3xvgdky49w,1,74.9,85.5,2023-03-12T20:22:17.263Z,2023-03-13T06:15:31Z,4095177667,178,,4094623025,141,81.5,4094623021,56,Left,4094623027,212,10.2,4094623029,213,3.4,4094623023,140,65.5,,,,,,,17acodpsoxkhha2iem2465ivp,T. Delaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520343,374,1,1,36,58,71ajatxnuhc5cnm3xvgdky49w,1,71.2,84,2023-03-12T20:22:19.826Z,2023-03-13T06:15:29Z,4094623229,56,Center,4095177735,178,,4094623231,140,61.9,4094623235,212,14.6,4094623237,213,4.0,4094623233,141,68.0,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520353,375,1,1,37,1,71ajatxnuhc5cnm3xvgdky49w,1,64.1,65.8,2023-03-12T20:22:22.268Z,2023-03-13T06:15:28Z,4094623299,140,56.2,4095177797,178,,4094623305,213,4.1,4094623303,212,15.4,4094623297,56,Center,4094623301,141,46.7,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520383,376,1,1,37,3,71ajatxnuhc5cnm3xvgdky49w,1,56.7,43.5,2023-03-12T20:22:24.610Z,2023-03-13T06:15:27Z,4094623481,140,67.3,4095177841,178,,4094623485,212,17.9,4094623479,56,Center,4094623483,141,22.9,4094623487,213,5.4,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520443,377,1,1,37,7,71ajatxnuhc5cnm3xvgdky49w,1,70.4,19.5,2023-03-12T20:22:28.866Z,2023-03-13T06:15:25Z,4094623853,213,1.1,4094623843,140,87.9,4094623847,141,75.0,4094623839,56,Center,4094623855,1,,4095177893,178,,4094623851,212,42.0,4094623837,155,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520469,378,1,1,37,13,71ajatxnuhc5cnm3xvgdky49w,1,96.5,88.4,2023-03-12T20:22:34.516Z,2023-03-13T06:15:24Z,4094624015,213,2.7,4094624007,56,Left,4094624013,212,13.4,4095177909,178,,4094624011,141,96.8,4094624009,140,85.0,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520505,379,1,1,37,16,71ajatxnuhc5cnm3xvgdky49w,1,84.2,89,2023-03-12T20:22:37.054Z,2023-03-13T06:15:23Z,4094624205,140,96.8,4094624207,141,55.2,4094624201,155,,4094624211,213,5.2,4094624623,210,13,4094624209,212,26.5,4094948101,20,,4095177997,178,,17acodpsoxkhha2iem2465ivp,T. Delaine,4094948099,223,,4094624203,56,Center,4094624199,2,4094624625,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520509,380,13,1,37,17,71ajatxnuhc5cnm3xvgdky49w,1,96.1,57.8,2023-03-12T20:22:38.368Z,2023-03-13T06:15:23Z,4094624635,86,,4094624315,328,,4094624637,29,,4094624667,231,52.3,4094624311,15,,4094624653,214,,4094624223,61,,4094624639,154,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,4094624221,22,,4095178117,388,,4094624649,103,4094624641,55,,56.9,4094624225,56,4094624663,230,4094624645,102,57.1,,,,,,,,Center,,,,,379,97.3,,,,,,,,,
2519520499,378,5,1,37,17,27xvwccz8kpmqsefjv2b2sc0o,1,-1.2,46.1,2023-03-12T20:22:38.682Z,2023-03-13T02:10:35Z,4094624175,346,,4094624173,56,Back,4094624273,233,381,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520515,381,5,1,37,17,71ajatxnuhc5cnm3xvgdky49w,0,101.2,53.9,2023-03-12T20:22:38.682Z,2023-03-13T02:10:35Z,4094624265,56,Center,4094624289,233,378,4094624267,346,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520825,379,1,1,37,48,27xvwccz8kpmqsefjv2b2sc0o,0,5.4,50.5,2023-03-12T20:23:09.643Z,2023-03-13T06:15:22Z,4094626091,212,65.4,4094626077,124,,4094626081,140,67.6,4094626087,141,56.4,4094626095,213,0.1,4094626079,56,Center,4094626097,1,,4094626103,74,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520809,382,44,1,37,52,71ajatxnuhc5cnm3xvgdky49w,1,37.2,45.8,2023-03-12T20:23:13.094Z,2023-03-13T06:15:22Z,4094626001,56,Back,4094626003,285,,4094626311,233,380,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520837,380,44,1,37,52,27xvwccz8kpmqsefjv2b2sc0o,0,62.8,54.2,2023-03-12T20:23:13.095Z,2023-03-13T06:15:21Z,4094626141,286,,4094913277,233,382,4094626139,56,Center,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520819,383,1,1,37,52,71ajatxnuhc5cnm3xvgdky49w,1,38.7,47,2023-03-12T20:23:13.108Z,2023-03-13T06:15:21Z,4094626053,212,9.2,4095178369,388,,4094626049,140,45.2,4094626051,141,37.9,4094626047,56,Back,4094626055,213,5.5,4094626045,3,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520831,384,1,1,37,53,71ajatxnuhc5cnm3xvgdky49w,1,45.4,38.8,2023-03-12T20:23:14.187Z,2023-03-13T06:15:20Z,4094626115,168,,4094626117,56,Center,4094626123,212,11.9,4094626127,213,0.3,4095178421,178,,4094626121,141,43.4,4094626119,140,56.3,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520857,385,49,1,37,54,71ajatxnuhc5cnm3xvgdky49w,1,54.8,41.2,2023-03-12T20:23:15.352Z,2023-03-13T06:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520871,386,1,1,37,54,71ajatxnuhc5cnm3xvgdky49w,1,54.7,41.2,2023-03-12T20:23:15.401Z,2023-03-13T06:15:19Z,4094626385,56,Back,4094626393,213,2.7,4094626387,140,45.1,4095178545,178,,4094626415,156,,4094626389,141,47.5,4094626391,212,11.0,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520881,387,1,1,37,55,71ajatxnuhc5cnm3xvgdky49w,1,46.4,43.3,2023-03-12T20:23:16.243Z,2023-03-13T06:15:19Z,4094626459,56,Center,4094626461,140,74.8,4094626467,213,6.0,4094626463,141,28.7,4095178659,178,,4094626465,212,31.4,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520885,388,1,1,37,58,71ajatxnuhc5cnm3xvgdky49w,1,73.5,23.2,2023-03-12T20:23:19.372Z,2023-03-13T06:15:18Z,4094626497,141,52.5,4094626493,56,Center,4094626495,140,81.5,4094626499,212,21.6,4095178733,178,,4094626489,155,,4094626501,213,1.2,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520889,389,61,1,37,59,71ajatxnuhc5cnm3xvgdky49w,0,80.4,52.8,2023-03-12T20:23:20.477Z,2023-03-13T06:15:18Z,4094626509,56,Center,4095178889,178,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519520899,381,52,1,38,1,27xvwccz8kpmqsefjv2b2sc0o,1,3.6,42.5,2023-03-12T20:23:22.562Z,2023-03-13T06:15:17Z,4094948683,376,,4095179023,179,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521007,382,80,1,38,14,27xvwccz8kpmqsefjv2b2sc0o,0,15.1,49.6,2023-03-12T20:23:35.878Z,2023-03-13T06:15:17Z,4095179133,178,,,,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521081,383,1,1,38,18,27xvwccz8kpmqsefjv2b2sc0o,0,20.6,53.2,2023-03-12T20:23:38.919Z,2023-03-13T06:15:17Z,4094627675,56,Center,4094627689,1,,4094627681,212,58.3,4094627677,140,74.3,4094627673,155,,4095179165,178,,4094627685,213,0.3,4094627679,141,74.9,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521105,390,4,1,38,21,71ajatxnuhc5cnm3xvgdky49w,1,33.3,21.9,2023-03-12T20:23:42.206Z,2023-03-13T06:15:16Z,4094628671,285,,4094627781,294,,4094628667,233,384,4094627783,56,Back,4094627779,13,,4094627785,152,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521113,384,4,1,38,21,27xvwccz8kpmqsefjv2b2sc0o,0,66.7,78.1,2023-03-12T20:23:42.207Z,2023-03-13T06:15:15Z,4094628659,152,,4094628687,233,390,4094628655,13,,4094627825,286,,4095179281,388,,4094628657,294,,4094627823,56,Center,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521119,385,43,1,38,23,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-12T20:23:44.354Z,2023-03-12T20:23:57Z,4094627847,140,63.4,4094627857,156,0,4094628439,144,1,4094627853,213,2.4,4094627843,3,0,4094627845,56,Left,4094627849,141,88.7,4094627851,212,14.9,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521305,391,1,1,38,47,71ajatxnuhc5cnm3xvgdky49w,1,35.6,20.2,2023-03-12T20:24:08.852Z,2023-03-13T06:15:15Z,4094629029,213,1.3,4094629019,152,,4094629021,56,Back,4094629017,5,,4094629023,140,37.9,4094629027,212,10.3,4094629025,141,35.0,4095179365,178,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521335,392,1,1,38,49,71ajatxnuhc5cnm3xvgdky49w,1,37.9,34.1,2023-03-12T20:24:10.372Z,2023-03-13T06:15:14Z,4094629217,140,27.4,4094629223,213,3.8,4094629219,141,22.6,4094629215,56,Back,4094629221,212,13.5,4095179533,178,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521365,393,1,1,38,52,71ajatxnuhc5cnm3xvgdky49w,1,26.5,34.7,2023-03-12T20:24:13.504Z,2023-03-13T06:15:13Z,4094629379,212,31.2,4095179613,178,,4094629373,56,Back,4094629377,141,80.4,4094629381,213,1.5,4094629375,140,29.1,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521389,394,1,1,38,55,71ajatxnuhc5cnm3xvgdky49w,1,30.1,77.3,2023-03-12T20:24:16.424Z,2023-03-13T06:15:13Z,4094629543,212,13.7,4094629539,140,27.8,4094629545,213,4.5,4094629541,141,57.5,4094629537,56,Back,4095179657,178,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521453,395,1,1,38,59,71ajatxnuhc5cnm3xvgdky49w,1,30.6,43.9,2023-03-12T20:24:19.921Z,2023-03-13T06:15:12Z,4094629939,56,Back,4094629945,212,22.9,4094629943,141,11.9,4094629947,213,5.0,4095179709,178,,4094629941,140,37.5,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521459,396,3,1,39,5,71ajatxnuhc5cnm3xvgdky49w,0,69.3,19,2023-03-12T20:24:25.997Z,2023-03-13T06:15:09Z,4094949259,464,,4095179835,178,,4094630229,233,386,4094629969,286,,4094629967,56,Right,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521505,386,7,1,39,5,27xvwccz8kpmqsefjv2b2sc0o,1,30.7,81,2023-03-12T20:24:26.094Z,2023-03-13T06:15:09Z,4094630217,233,396,4095179913,178,,4094630195,56,Back,4094949285,383,,4094630197,285,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521521,387,3,1,39,6,27xvwccz8kpmqsefjv2b2sc0o,1,26.2,85,2023-03-12T20:24:27.222Z,2023-03-13T06:04:28Z,4094630275,56,Back,4095180781,178,,4094949303,464,,4094630277,285,,4094630279,233,397,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521477,397,45,1,39,6,71ajatxnuhc5cnm3xvgdky49w,0,73.8,15,2023-03-12T20:24:27.222Z,2023-03-13T06:04:28Z,4094630031,56,Right,4094630299,233,387,4094630033,286,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521523,388,49,1,39,7,27xvwccz8kpmqsefjv2b2sc0o,1,29.1,84.6,2023-03-12T20:24:28.567Z,2023-03-13T06:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521557,389,4,1,39,7,27xvwccz8kpmqsefjv2b2sc0o,1,28.4,85.6,2023-03-12T20:24:28.599Z,2023-03-13T06:15:08Z,4094630471,295,,4094630469,13,,4094630487,233,398,4094630475,152,,4094630473,56,Back,4094630477,285,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521507,398,4,1,39,7,71ajatxnuhc5cnm3xvgdky49w,0,71.6,14.4,2023-03-12T20:24:28.600Z,2023-03-13T06:15:08Z,4094630503,233,389,4094630205,152,,4094630203,56,Right,4094630207,286,,4094630199,13,,4095181101,178,,4094630201,295,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521671,399,17,1,39,18,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-12T20:24:39.103Z,2023-03-13T02:13:06Z,4094631177,31,,4094636811,158,,,,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521943,392,1,1,39,55,27xvwccz8kpmqsefjv2b2sc0o,1,32.8,89,2023-03-12T20:25:16.723Z,2023-03-13T06:15:07Z,4094632897,213,0.0,4094632885,155,,4095181537,178,,4094632895,212,63.0,4094632887,152,,4094632899,1,,4094632891,140,92.7,4094632889,56,Left,26atxu4fr8f87oi8mt6z70mhh,Pau López,4094632893,141,93.0,4094632883,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521959,393,1,1,40,2,27xvwccz8kpmqsefjv2b2sc0o,0,96.7,97.5,2023-03-12T20:25:23.842Z,2023-03-13T06:15:06Z,4094950343,224,,4095181591,178,,4094632979,2,,4094632985,140,94.6,4094950345,72,,4094632983,56,Center,4094632987,141,54.5,4094632981,155,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,4094632991,213,4.6,4094632989,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519521973,400,52,1,40,4,71ajatxnuhc5cnm3xvgdky49w,1,3.7,44.1,2023-03-12T20:25:25.599Z,2023-03-13T06:15:06Z,4095181677,179,,4094950397,376,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522085,401,80,1,40,17,71ajatxnuhc5cnm3xvgdky49w,0,13.2,53.8,2023-03-12T20:25:38.480Z,2023-03-13T06:15:05Z,4095181755,178,,,,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522131,402,1,1,40,19,71ajatxnuhc5cnm3xvgdky49w,0,14.1,53.8,2023-03-12T20:25:40.090Z,2023-03-13T06:15:05Z,4094633973,1,,4094633965,140,71.7,4094633963,56,Left,4095181769,178,,4094633967,141,95.6,4094633961,155,,4094633969,212,66.8,4094633971,213,0.4,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519523467,440,44,1,40,22,27xvwccz8kpmqsefjv2b2sc0o,1,43,17.4,2023-03-12T20:25:43.116Z,2023-03-13T06:15:04Z,4094642015,233,426,4094641869,56,Back,4094641871,285,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519523309,426,44,1,40,22,71ajatxnuhc5cnm3xvgdky49w,0,57,82.6,2023-03-12T20:25:43.117Z,2023-03-13T06:15:04Z,4094640971,286,,4094640969,56,Left,4094642029,233,440,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519523473,441,61,1,40,22,27xvwccz8kpmqsefjv2b2sc0o,1,43.2,18.3,2023-03-12T20:25:43.157Z,2023-03-13T06:15:04Z,4095182073,388,,4095182071,15,,4094641899,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522143,394,49,1,40,25,27xvwccz8kpmqsefjv2b2sc0o,1,27.3,5.2,2023-03-12T20:25:46.688Z,2023-03-13T06:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522169,395,1,1,40,25,27xvwccz8kpmqsefjv2b2sc0o,0,27.2,5.1,2023-03-12T20:25:46.731Z,2023-03-13T06:15:03Z,4094634185,56,Back,4094634193,213,0.0,4094634187,140,46.8,4094634183,155,,4095182263,178,,4094634189,141,6.1,4094634191,212,20.6,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522173,403,1,1,40,27,71ajatxnuhc5cnm3xvgdky49w,0,53.5,96.5,2023-03-12T20:25:48.707Z,2023-03-13T06:15:02Z,4094634239,212,11.1,4094634229,140,63.6,4095182329,178,,4094634241,213,0.3,4094634225,56,Left,4094634235,141,100.0,4094634217,155,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522199,396,5,1,40,28,27xvwccz8kpmqsefjv2b2sc0o,1,35.2,-1.7,2023-03-12T20:25:49.144Z,2023-03-13T02:14:01Z,4094634375,347,,4094634383,233,404,4094634373,56,Back,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522181,404,5,1,40,28,71ajatxnuhc5cnm3xvgdky49w,0,64.8,101.7,2023-03-12T20:25:49.144Z,2023-03-13T02:14:01Z,4094634271,347,,4094634391,233,396,4094634269,56,Left,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522235,397,1,1,40,30,27xvwccz8kpmqsefjv2b2sc0o,1,46.2,0,2023-03-12T20:25:51.302Z,2023-03-13T06:15:02Z,4094634585,213,0.3,4094634571,56,Right,4094634587,1,,4094634569,107,,4094634581,212,38.9,4094634577,141,17.2,4094634573,140,81.2,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522275,399,1,1,40,38,27xvwccz8kpmqsefjv2b2sc0o,0,85.6,32.3,2023-03-12T20:25:59.330Z,2023-03-13T06:14:59Z,4094634751,140,86.2,4094634749,56,Center,4094634787,236,,4094634755,212,1.4,4094634757,213,5.2,4094634789,233,405,4094634793,286,,4095182665,178,,cip5lla8zu8gru2m4popsstlh,C. Ünder,4094634753,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522261,405,74,1,40,38,71ajatxnuhc5cnm3xvgdky49w,1,14.4,65.1,2023-03-12T20:25:59.421Z,2023-03-13T06:14:58Z,4094634681,56,Back,4095182757,178,,4094634683,285,,4094634815,233,399,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522273,398,43,1,40,39,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-03-12T20:25:59.968Z,2023-03-12T20:26:22Z,4094634747,286,0,4094634745,56,Center,4094635891,144,3,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522281,406,50,1,40,40,71ajatxnuhc5cnm3xvgdky49w,1,19.5,67.4,2023-03-12T20:26:01.036Z,2023-03-13T06:14:58Z,4094634797,285,,4094634955,233,400,4094634795,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519522305,400,7,1,40,40,27xvwccz8kpmqsefjv2b2sc0o,1,80.5,32.6,2023-03-12T20:26:01.218Z,2023-03-13T06:14:57Z,4094634949,286,,4094950579,384,,4094634947,56,Center,4095182897,178,,4094634951,233,406,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
