id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/18/value,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2444971749,9,1,1,0,58,be2k34rut1lz79jxenabttqlc,0,9.4,51,2022-08-12T19:01:05.755Z,2022-08-13T07:35:05Z,3700328763,212,60.3,3700328765,213,0.2,3701079345,178,,3700328767,1,,3700328757,56,Center,3700328759,140,65.5,3700328755,157,,3700328761,141,70.2,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971751,10,44,1,1,1,be2k34rut1lz79jxenabttqlc,1,61.7,60.5,2022-08-12T19:01:08.826Z,2022-08-13T07:35:05Z,3700328771,56,Center,3700328773,286,,3700336049,233,10,,,,,,,,,,,,,,,,efcz85z2tvggsucnvivkmsxyh,M. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971699,10,44,1,1,1,750ustvk4jfqmo8q4gnrcxy7z,0,38.3,39.5,2022-08-12T19:01:08.827Z,2022-08-13T07:35:05Z,3700328483,56,Back,3700328485,285,,3700336067,233,10,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445012643,500,1,1,1,1,be2k34rut1lz79jxenabttqlc,0,60.8,61.7,2022-08-12T19:01:08.919Z,2022-08-13T07:35:04Z,3700548773,213,6.2,3700548763,168,,3701079419,388,,3700548767,140,66.8,3700548769,141,61.1,3700548765,56,Center,3700548771,212,6.3,3700548761,3,,efcz85z2tvggsucnvivkmsxyh,M. Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971719,11,1,1,1,3,750ustvk4jfqmo8q4gnrcxy7z,1,32.5,36.1,2022-08-12T19:01:10.701Z,2022-08-13T07:35:04Z,3700328593,212,9.8,3700328595,213,6.1,3701079447,178,,3700328587,56,Back,3700328589,140,41.7,3700328591,141,33.9,,,,,,,9dzyrffyz77zqmptudhdrh8lx,M. Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971725,12,49,1,1,4,750ustvk4jfqmo8q4gnrcxy7z,1,47.2,33.4,2022-08-12T19:01:12.130Z,2022-08-13T07:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971741,13,1,1,1,4,750ustvk4jfqmo8q4gnrcxy7z,1,47,33.6,2022-08-12T19:01:12.225Z,2022-08-13T07:35:03Z,3701079581,178,,3700328703,56,Back,3700328719,213,2.2,3700328715,212,9.9,3700328707,140,41.1,3700328711,141,45.0,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971753,14,1,1,1,5,750ustvk4jfqmo8q4gnrcxy7z,0,42.9,45.8,2022-08-12T19:01:13.149Z,2022-08-13T07:35:03Z,3700328781,141,18.5,3700328785,213,4.8,3701079619,178,,3700328783,212,18.6,3700328775,155,,3700328777,56,Back,3700328779,140,44.1,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971789,11,1,1,1,7,be2k34rut1lz79jxenabttqlc,1,50.4,75,2022-08-12T19:01:14.895Z,2022-08-13T07:35:02Z,3700328983,213,0.4,3700328975,56,Left,3700328977,140,60.0,3700328979,141,80.9,3700328981,212,10.8,3701079649,178,,3700328973,3,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445013129,501,49,1,1,8,be2k34rut1lz79jxenabttqlc,1,61.3,77.5,2022-08-12T19:01:16.140Z,2022-08-13T07:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971791,12,1,1,1,8,be2k34rut1lz79jxenabttqlc,0,61.4,77.2,2022-08-12T19:01:16.232Z,2022-08-13T07:35:02Z,3700328993,140,58.0,3700551805,168,,3700328995,141,81.5,3700328997,212,4.6,3700328999,213,2.5,3700328991,56,Left,3701079773,178,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971785,15,61,1,1,8,750ustvk4jfqmo8q4gnrcxy7z,1,37.7,24.2,2022-08-12T19:01:16.452Z,2022-08-13T07:35:01Z,3701079831,178,,3700328955,56,Back,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971851,13,1,1,1,14,be2k34rut1lz79jxenabttqlc,1,40.5,81.7,2022-08-12T19:01:22.027Z,2022-08-13T07:35:00Z,3701079877,178,,3700329309,212,24.0,3700329307,141,50.1,3700329305,140,30.4,3700329311,213,4.3,3700329303,56,Back,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971899,14,1,1,1,16,be2k34rut1lz79jxenabttqlc,1,31.1,54.1,2022-08-12T19:01:23.744Z,2022-08-13T07:35:00Z,3701079917,178,,3700329529,213,1.8,3700329527,212,18.8,3700329525,141,81.2,3700329521,56,Back,3700329523,140,27.6,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971907,15,1,1,1,19,be2k34rut1lz79jxenabttqlc,0,26.9,90.4,2022-08-12T19:01:27.016Z,2022-08-13T07:34:59Z,3700329571,212,19.9,3700329569,141,96.3,3700329567,140,45.5,3700329565,56,Back,3700329573,213,0.2,3701079943,178,,3700329563,155,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971941,16,61,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,53,8.2,2022-08-12T19:01:28.721Z,2022-08-13T07:34:59Z,3701080005,21,,3701080007,178,,3700329755,56,Right,,,,,,,,,,,,,,,,9dzyrffyz77zqmptudhdrh8lx,M. Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971957,17,49,1,1,22,750ustvk4jfqmo8q4gnrcxy7z,1,58.3,2.4,2022-08-12T19:01:30.342Z,2022-08-13T07:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971971,18,50,1,1,24,750ustvk4jfqmo8q4gnrcxy7z,1,60.6,1.3,2022-08-12T19:01:32.195Z,2022-08-13T07:34:57Z,3700329911,56,Right,3700330023,233,16,3700329915,286,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971985,16,7,1,1,24,be2k34rut1lz79jxenabttqlc,0,39.4,98.7,2022-08-12T19:01:32.516Z,2022-08-13T07:34:57Z,3700329963,56,Back,3700329965,285,,3700330009,233,18,3701080171,178,,3700722065,385,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971989,17,45,1,1,25,be2k34rut1lz79jxenabttqlc,0,39.5,99.9,2022-08-12T19:01:32.677Z,2022-08-13T07:34:56Z,3700329981,285,,3700330037,233,19,3700329979,56,Back,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444971997,19,3,1,1,25,750ustvk4jfqmo8q4gnrcxy7z,1,60.5,0.1,2022-08-12T19:01:32.677Z,2022-08-13T07:34:56Z,3700330017,286,,3700330015,56,Right,3700330027,233,17,3701080235,178,,3700722083,465,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972013,20,1,1,1,26,750ustvk4jfqmo8q4gnrcxy7z,1,61.7,4.1,2022-08-12T19:01:33.867Z,2022-08-13T07:34:56Z,3700330113,140,75.5,3700330111,56,Right,3701080355,178,,3700330117,212,15.2,3700330119,213,0.3,3700330115,141,10.8,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972033,21,1,1,1,26,750ustvk4jfqmo8q4gnrcxy7z,1,68.8,9.3,2022-08-12T19:01:34.456Z,2022-08-13T07:34:55Z,3700330247,213,6.0,3700330245,212,11.2,3701080421,178,,3700330243,141,5.4,3700330239,140,79.2,3700330235,56,Right,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972045,22,1,1,1,30,750ustvk4jfqmo8q4gnrcxy7z,0,88.3,1.8,2022-08-12T19:01:38.561Z,2022-08-13T07:34:55Z,3700722095,20,,3700330301,140,89.5,3700722091,225,,3700330305,212,15.6,3700330295,2,,3700330299,56,Center,3701080469,178,,3700330307,213,1.5,9dzyrffyz77zqmptudhdrh8lx,M. Coco,3700722093,386,3700330303,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972051,18,49,1,1,31,be2k34rut1lz79jxenabttqlc,1,9.3,73.6,2022-08-12T19:01:39.381Z,2022-08-13T07:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972071,19,1,1,1,32,be2k34rut1lz79jxenabttqlc,1,8.3,73.9,2022-08-12T19:01:40.634Z,2022-08-13T07:34:54Z,3700330429,56,Back,3700330431,140,25.4,3701080585,178,,3700330437,213,0.7,3700330435,212,23.4,3700330433,141,95.9,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972085,20,1,1,1,34,be2k34rut1lz79jxenabttqlc,1,24.1,92.9,2022-08-12T19:01:41.821Z,2022-08-13T07:34:53Z,3700330511,56,Back,3701080897,178,,3700330515,141,76.4,3700330519,213,5.5,3700330517,212,15.2,3700330513,140,33.9,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972143,21,1,1,1,35,be2k34rut1lz79jxenabttqlc,1,29.5,76.8,2022-08-12T19:01:43.284Z,2022-08-13T07:34:53Z,3700330813,213,1.2,3700330805,56,Back,3700330807,140,35.0,3700330809,141,95.9,3701080957,178,,3700330811,212,14.2,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972145,22,4,1,1,38,be2k34rut1lz79jxenabttqlc,1,42.7,97.4,2022-08-12T19:01:46.106Z,2022-08-13T07:34:52Z,3700331055,233,23,3700330823,152,,3700330825,286,,3700330817,13,,3700330819,294,,3700330821,56,Back,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972173,23,4,1,1,38,750ustvk4jfqmo8q4gnrcxy7z,0,57.3,2.6,2022-08-12T19:01:46.107Z,2022-08-13T07:34:51Z,3700330997,285,,3700330991,56,Right,3700331059,233,22,3700330993,152,,3700330987,13,,3701081097,178,,3700330989,294,,,,,9dzyrffyz77zqmptudhdrh8lx,M. Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972191,23,1,1,1,45,be2k34rut1lz79jxenabttqlc,1,45.3,97.3,2022-08-12T19:01:52.898Z,2022-08-13T07:34:51Z,3701081369,178,,3700331097,213,3.2,3700331093,141,96.3,3700331087,152,,3700331095,212,9.4,3700331091,140,36.4,3700558325,189,,3700331085,5,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,3700331089,56,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972201,24,1,1,1,45,be2k34rut1lz79jxenabttqlc,1,38.7,94.5,2022-08-12T19:01:53.615Z,2022-08-13T07:34:51Z,3700331139,56,Back,3700331143,140,43.7,3701081479,178,,3700331145,141,94.4,3700331149,213,6.3,3700331147,212,5.3,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972211,25,1,1,1,47,be2k34rut1lz79jxenabttqlc,1,44.7,88.8,2022-08-12T19:01:55.454Z,2022-08-13T07:34:50Z,3700331195,56,Back,3700331197,140,38.6,3700331199,141,77.4,3700331203,213,4.0,3700331201,212,10.1,3701081531,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972251,26,1,1,1,49,be2k34rut1lz79jxenabttqlc,1,42.1,81.2,2022-08-12T19:01:57.102Z,2022-08-13T07:34:49Z,3700331413,212,18.2,3701081603,178,,3700331407,56,Back,3700331409,140,24.9,3700331415,213,3.0,3700331411,141,84.9,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972281,27,1,1,1,54,be2k34rut1lz79jxenabttqlc,1,24.1,81.6,2022-08-12T19:02:02.322Z,2022-08-13T07:34:48Z,3700331603,141,72.0,3700331601,140,31.1,3700331599,56,Back,3701081661,178,,3700331607,213,5.6,3700331605,212,9.8,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972305,28,1,1,1,57,be2k34rut1lz79jxenabttqlc,1,28.7,66,2022-08-12T19:02:05.226Z,2022-08-13T07:34:46Z,3700331719,56,Back,3700331723,141,48.8,3700331721,140,26.0,3700331725,212,12.0,3701082147,178,,3700331729,213,4.5,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972331,29,1,1,1,59,be2k34rut1lz79jxenabttqlc,1,23.8,53.2,2022-08-12T19:02:07.332Z,2022-08-13T07:34:45Z,3701082177,178,,3700331841,212,19.9,3700331843,213,4.2,3700331839,141,28.4,3700331837,140,13.8,3700331835,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444972367,30,1,1,2,1,be2k34rut1lz79jxenabttqlc,1,14.5,34.2,2022-08-12T19:02:09.241Z,2022-08-13T07:34:45Z,3701082217,178,,3700332053,140,8.7,3700332051,56,Back,3700332055,141,51.0,3700332057,212,12.9,3700332059,213,2.1,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
