id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2449300453,220,1,1,26,38,17o35s8assv3kamxowzz77k4r,1,42.6,84,2022-08-21T13:27:15.357Z,2022-08-22T02:00:23Z,3723238519,141,68.5,3723238517,140,19.6,3723238523,213,3.6,3723238515,56,Back,3725098187,178,,3723238521,212,26.3,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300489,221,1,1,26,42,17o35s8assv3kamxowzz77k4r,1,19.2,66.2,2022-08-21T13:27:19.284Z,2022-08-22T02:00:22Z,3723238725,140,30.5,3723238731,213,6.1,3723238723,56,Back,3723238729,212,12.1,3723238727,141,63.1,3725096417,178,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300513,222,1,1,26,45,17o35s8assv3kamxowzz77k4r,1,31.7,54.6,2022-08-21T13:27:21.945Z,2022-08-22T02:00:21Z,3723238855,213,4.5,3723238851,141,26.1,3725096531,178,,3723238847,56,Back,3723238849,140,26.9,3723238853,212,20.0,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300527,223,1,1,26,48,17o35s8assv3kamxowzz77k4r,1,29.2,24.3,2022-08-21T13:27:25.593Z,2022-08-22T02:00:20Z,3725096655,178,,3723238913,141,43.3,3723238917,213,1.7,3723238909,56,Back,3723238911,140,27.5,3723238915,212,13.0,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300535,224,1,1,26,50,17o35s8assv3kamxowzz77k4r,1,28.4,38.9,2022-08-21T13:27:27.449Z,2022-08-22T02:00:19Z,3725096735,178,,3723238951,212,6.6,3723238945,56,Back,3723238953,213,0.2,3723238949,141,40.6,3723238947,140,34.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300541,225,1,1,26,51,17o35s8assv3kamxowzz77k4r,1,36.7,39.4,2022-08-21T13:27:28.167Z,2022-08-22T02:00:19Z,3723238991,140,26.8,3723238995,141,43.4,3723238999,213,2.9,3723238987,56,Back,3723238997,212,10.7,3725096865,178,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300581,226,1,1,26,53,17o35s8assv3kamxowzz77k4r,1,27.6,39.4,2022-08-21T13:27:30.368Z,2022-08-22T02:00:18Z,3723239195,140,27.0,3723239197,141,71.9,3725096961,178,,3723239193,56,Back,3723239199,212,22.1,3723239201,213,1.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300595,227,1,1,26,58,17o35s8assv3kamxowzz77k4r,1,26.6,68.4,2022-08-21T13:27:34.773Z,2022-08-22T02:00:17Z,3723239277,212,13.7,3723239279,213,5.5,3723239273,140,35.7,3725097049,178,,3723239275,141,54.0,3723239271,56,Back,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300639,228,1,1,27,0,17o35s8assv3kamxowzz77k4r,1,38,50.3,2022-08-21T13:27:36.835Z,2022-08-22T02:00:16Z,3723239509,140,34.2,3723239507,56,Back,3725097355,178,,3723239513,212,27.5,3723239515,213,4.6,3723239511,141,10.3,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300649,229,1,1,27,4,17o35s8assv3kamxowzz77k4r,0,40.1,10.7,2022-08-21T13:27:41.267Z,2022-08-22T02:00:15Z,3723239563,212,39.5,3723239559,141,63.8,3723239569,1,,3725097519,178,,3723239567,213,1.2,3723239557,140,55.4,3723239555,56,Center,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300659,284,49,1,27,6,bx0cdmzr2gwr70ez72dorx82p,1,45,37.9,2022-08-21T13:27:42.710Z,2022-08-22T02:00:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300683,285,1,1,27,7,bx0cdmzr2gwr70ez72dorx82p,1,40.6,40.1,2022-08-21T13:27:44.267Z,2022-08-22T02:00:14Z,3725097881,178,,3723239729,141,67.4,3723239727,140,56.3,3723239725,56,Center,3723239733,213,0.8,3723239731,212,24.8,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300755,286,1,1,27,9,bx0cdmzr2gwr70ez72dorx82p,1,53.1,65.4,2022-08-21T13:27:46.547Z,2022-08-22T02:00:13Z,3723240107,212,10.3,3723240109,213,0.8,3723240103,140,59.8,3723240105,141,76.4,3723240101,56,Center,3725098123,178,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300773,287,1,1,27,14,bx0cdmzr2gwr70ez72dorx82p,0,76,76.4,2022-08-21T13:27:50.983Z,2022-08-22T02:00:11Z,3723240215,212,6.3,3723240211,140,78.7,3723240217,213,5.2,3723240213,141,68.1,3725098325,178,,3723240209,56,Center,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449475621,834,61,1,27,14,17o35s8assv3kamxowzz77k4r,1,21.8,28.7,2022-08-21T13:27:51.258Z,2022-08-22T02:00:11Z,3724180967,56,Back,3725098663,178,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449650551,971,67,1,27,14,17o35s8assv3kamxowzz77k4r,1,19.9,35,2022-08-21T13:27:51.552Z,2022-08-22T02:00:10Z,3725170583,233,1117,,,,,,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449650545,1117,67,1,27,14,bx0cdmzr2gwr70ez72dorx82p,0,80.1,65,2022-08-21T13:27:51.553Z,2022-08-22T02:00:10Z,3725170595,233,971,,,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301307,236,1,1,27,14,17o35s8assv3kamxowzz77k4r,0,21.4,34.2,2022-08-21T13:27:51.580Z,2022-08-22T02:00:10Z,3724181717,141,33.8,3725098951,178,,3724181719,212,0.8,3724181715,140,22.1,3724181721,213,5.9,3723242893,56,Back,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449475773,879,61,1,27,14,bx0cdmzr2gwr70ez72dorx82p,1,80,65,2022-08-21T13:27:51.583Z,2022-08-22T02:00:09Z,3724182025,56,Center,3725099171,178,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300801,230,49,1,27,16,17o35s8assv3kamxowzz77k4r,1,26.2,41.3,2022-08-21T13:27:53.165Z,2022-08-22T02:00:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300781,288,43,1,27,17,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-08-21T13:27:53.921Z,2022-08-21T13:28:39Z,3723240251,213,4.2,3723240245,140,75.9,3723243047,144,1,3723240249,212,6.2,3723240243,56,Center,3723240247,141,60.0,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300819,231,3,1,27,18,17o35s8assv3kamxowzz77k4r,0,32,35.4,2022-08-21T13:27:55.174Z,2022-08-22T01:41:06Z,3724182561,465,,3723240409,56,Back,3725100655,178,,3723240859,233,289,3723240411,285,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300855,289,7,1,27,18,bx0cdmzr2gwr70ez72dorx82p,0,68,64.6,2022-08-21T13:27:55.590Z,2022-08-22T01:41:07Z,3723240625,233,231,3725100759,178,,3723240595,56,Center,3723240597,286,,3724182499,385,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300871,232,50,1,27,21,17o35s8assv3kamxowzz77k4r,1,32.7,15.9,2022-08-21T13:27:58.475Z,2022-08-22T02:00:06Z,3723240797,233,290,3723240677,56,Back,3723240679,285,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300883,290,7,1,27,22,bx0cdmzr2gwr70ez72dorx82p,1,67.3,84.1,2022-08-21T13:27:58.638Z,2022-08-22T02:00:06Z,3723240759,233,232,3723240743,286,,3724182815,385,,3725098729,178,,3723240741,56,Left,3723240739,167,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300893,233,5,1,27,24,17o35s8assv3kamxowzz77k4r,1,27.6,-1.6,2022-08-21T13:28:00.997Z,2022-08-21T22:34:57Z,3723240779,56,Back,3723240781,347,,3723240893,233,291,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449300905,291,5,1,27,24,bx0cdmzr2gwr70ez72dorx82p,0,72.4,101.6,2022-08-21T13:28:00.997Z,2022-08-21T22:34:57Z,3723240839,56,Left,3723240921,233,233,3723240841,347,,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301207,234,1,1,27,46,17o35s8assv3kamxowzz77k4r,1,29.2,0,2022-08-21T13:28:22.790Z,2022-08-22T02:00:05Z,3723242421,141,6.2,3723242425,213,0.3,3723242415,107,,3723242423,212,21.2,3723242417,56,Back,3723242419,140,48.7,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301211,235,4,1,27,48,17o35s8assv3kamxowzz77k4r,1,49.8,7.6,2022-08-21T13:28:24.790Z,2022-08-22T02:00:05Z,3723242439,152,,3723242433,13,,3723242437,56,Back,3723242441,286,,3723242435,295,,3723242565,233,292,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301225,292,4,1,27,48,bx0cdmzr2gwr70ez72dorx82p,0,50.2,92.4,2022-08-21T13:28:24.791Z,2022-08-22T02:00:05Z,3723242521,152,,3725099175,178,,3723242515,13,,3723242833,233,235,3723242523,285,,3723242519,56,Left,3723242517,295,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301417,237,1,1,28,10,17o35s8assv3kamxowzz77k4r,1,48.5,10.5,2022-08-21T13:28:47.602Z,2022-08-22T02:00:04Z,3723243515,56,Back,3723243511,5,,3723243521,212,8.7,3723243517,140,49.5,3725089419,178,,3723243519,141,23.2,3723243513,152,,3723243523,213,1.4,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301423,238,1,1,28,11,17o35s8assv3kamxowzz77k4r,1,50.6,22.7,2022-08-21T13:28:48.290Z,2022-08-22T02:00:04Z,3723243547,141,12.3,3723243543,56,Back,3723243549,212,10.0,3725089623,178,,3723243545,140,43.8,3723243551,213,3.9,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301433,239,1,1,28,12,17o35s8assv3kamxowzz77k4r,1,46.9,9.5,2022-08-21T13:28:49.506Z,2022-08-22T02:00:03Z,3723243597,141,30.8,3723243599,212,20.4,3723243593,56,Back,3725089797,178,,3723243595,140,33.2,3723243601,213,2.4,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301449,240,1,1,28,14,17o35s8assv3kamxowzz77k4r,1,34.4,27.4,2022-08-21T13:28:51.564Z,2022-08-22T02:00:03Z,3723243683,212,15.2,3723243679,140,39.9,3723243677,56,Back,3725089937,178,,3723243685,213,1.2,3723243681,141,48.0,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301461,241,1,1,28,16,17o35s8assv3kamxowzz77k4r,1,41.9,47.1,2022-08-21T13:28:53.322Z,2022-08-22T02:00:02Z,3723243727,141,44.8,3723243729,212,11.9,3723243723,56,Back,3725090035,178,,3723243725,140,30.7,3723243731,213,3.3,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301511,242,1,1,28,17,17o35s8assv3kamxowzz77k4r,1,31.3,37.6,2022-08-21T13:28:54.491Z,2022-08-22T02:00:02Z,3725090189,178,,3723244051,56,Back,3723244055,141,60.3,3723244053,140,10.0,3723244059,213,2.5,3723244057,212,27.2,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301581,243,1,1,28,23,17o35s8assv3kamxowzz77k4r,1,7.7,58.3,2022-08-21T13:28:59.854Z,2022-08-22T02:00:02Z,3725090275,178,,3723244441,56,Back,3723244445,141,11.3,3725532205,1,,3723244449,213,4.9,3723244443,140,14.1,3723244447,212,32.7,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301621,244,1,1,28,27,17o35s8assv3kamxowzz77k4r,0,16.9,7,2022-08-21T13:29:04.284Z,2022-08-22T02:00:01Z,3723244655,212,36.7,3723244651,140,44.2,3725090501,178,,3723244657,213,0.7,3723244647,155,,3723244659,1,,3723244653,141,40.6,3723244649,56,Back,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301617,293,1,1,28,30,bx0cdmzr2gwr70ez72dorx82p,1,54.6,60.6,2022-08-21T13:29:06.861Z,2022-08-22T02:00:01Z,3725090741,388,,3723244643,213,2.8,3723244635,56,Back,3723244641,212,16.3,3723244633,3,,3723244639,141,68.0,3723244637,140,39.8,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301619,294,49,1,28,31,bx0cdmzr2gwr70ez72dorx82p,1,41.6,66,2022-08-21T13:29:08.558Z,2022-08-22T02:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301655,295,1,1,28,32,bx0cdmzr2gwr70ez72dorx82p,1,40.1,65.9,2022-08-21T13:29:09.494Z,2022-08-22T01:59:59Z,3723244857,212,24.7,3723244859,213,4.8,3723244853,140,41.5,3725091231,178,,3723244855,141,29.6,3723244851,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301683,296,1,1,28,36,bx0cdmzr2gwr70ez72dorx82p,1,44,30.8,2022-08-21T13:29:13.110Z,2022-08-22T01:59:58Z,3723244999,212,13.1,3723244993,56,Center,3723244997,141,43.0,3723245001,213,0.7,3725091379,178,,3723244995,140,53.7,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301693,297,1,1,28,37,bx0cdmzr2gwr70ez72dorx82p,1,53.2,41.2,2022-08-21T13:29:14.345Z,2022-08-22T01:59:58Z,3723245079,212,16.0,3723245073,56,Back,3723245077,141,37.3,3723245081,213,3.3,3723245075,140,38.2,3725091587,178,,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301745,298,1,1,28,39,bx0cdmzr2gwr70ez72dorx82p,1,39.2,41.4,2022-08-21T13:29:15.800Z,2022-08-22T01:59:58Z,3723245397,213,1.6,3723245389,56,Back,3723245393,141,65.7,3723245395,212,16.5,3723245391,140,38.9,3725091807,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301785,299,1,1,28,43,bx0cdmzr2gwr70ez72dorx82p,1,44.4,70.5,2022-08-21T13:29:20.608Z,2022-08-22T01:59:56Z,3725091961,178,,3723245639,141,54.3,3723245633,56,Back,3723245647,213,4.8,3723245643,212,11.0,3723245635,140,45.1,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301823,300,1,1,28,48,bx0cdmzr2gwr70ez72dorx82p,1,47.4,52.3,2022-08-21T13:29:25.117Z,2022-08-22T01:59:55Z,3723245853,213,4.9,3723245849,141,28.7,3725092087,178,,3723245847,140,51.1,3723245851,212,16.5,3723245845,56,Center,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301875,301,1,1,28,52,bx0cdmzr2gwr70ez72dorx82p,1,54.2,23.5,2022-08-21T13:29:29.011Z,2022-08-22T01:59:54Z,3723246115,56,Right,3723246121,212,13.3,3723246117,140,61.8,3723246119,141,7.9,3723246123,213,5.4,3725092263,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301901,302,1,1,28,57,bx0cdmzr2gwr70ez72dorx82p,1,61,13.8,2022-08-21T13:29:33.669Z,2022-08-22T01:59:52Z,3723246265,140,45.1,3723246271,213,3.1,3723246267,141,13.9,3723246263,56,Back,3723246269,212,16.7,3725092463,178,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301935,303,1,1,28,59,bx0cdmzr2gwr70ez72dorx82p,1,44.5,16.1,2022-08-21T13:29:35.999Z,2022-08-22T01:59:51Z,3725092653,178,,3723246475,140,44.9,3723246481,213,1.5,3723246477,141,31.4,3723246473,56,Back,3723246479,212,10.4,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301969,304,1,1,29,2,bx0cdmzr2gwr70ez72dorx82p,0,49.4,36.5,2022-08-21T13:29:39.203Z,2022-08-22T01:59:50Z,3723246639,141,71.0,3723246633,155,,3723246637,140,86.7,3723246641,212,45.7,3723246645,1,,3723246635,56,Center,3723246643,213,0.5,3725092905,178,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301981,245,1,1,29,5,17o35s8assv3kamxowzz77k4r,1,14.1,30.2,2022-08-21T13:29:41.800Z,2022-08-22T01:59:50Z,3724187137,3,,3725093077,388,,3723246743,213,5.8,3723246735,56,Back,3723246741,212,12.5,3723246737,140,24.6,3723246739,141,21.6,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449301983,246,49,1,29,7,17o35s8assv3kamxowzz77k4r,1,22.1,22.3,2022-08-21T13:29:43.777Z,2022-08-22T01:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302035,247,1,1,29,10,17o35s8assv3kamxowzz77k4r,1,38.2,27,2022-08-21T13:29:47.199Z,2022-08-22T01:59:48Z,3723247051,213,0.2,3723247045,140,55.5,3725093487,178,,3723247049,212,18.7,3723247043,56,Center,3723247047,141,33.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302061,248,1,1,29,12,17o35s8assv3kamxowzz77k4r,1,54.1,34.1,2022-08-21T13:29:48.653Z,2022-08-22T01:59:47Z,3723247189,213,4.8,3723247183,140,56.0,3723247187,212,18.9,3725093745,178,,3723247181,56,Right,3723247185,141,6.4,,,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302085,249,1,1,29,15,17o35s8assv3kamxowzz77k4r,0,56,1.3,2022-08-21T13:29:51.740Z,2022-08-22T01:59:46Z,3723247369,213,0.7,3723247363,140,91.1,3723247359,155,,3723247367,212,46.5,3725093887,178,,3723247361,56,Center,3723247365,141,43.1,3723247371,1,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302095,305,52,1,29,18,bx0cdmzr2gwr70ez72dorx82p,1,8.9,60.8,2022-08-21T13:29:54.934Z,2022-08-22T01:59:46Z,3724189985,378,,3725094021,388,,,,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302135,306,1,1,29,20,bx0cdmzr2gwr70ez72dorx82p,1,11.1,63.5,2022-08-21T13:29:57.272Z,2022-08-22T01:59:46Z,3723247623,141,54.3,3723247627,213,6.0,3725094141,178,,3723247617,123,,3723247619,56,Back,3723247621,140,28.6,3723247625,212,19.4,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302177,307,1,1,29,22,bx0cdmzr2gwr70ez72dorx82p,1,25.8,61.1,2022-08-21T13:29:59.031Z,2022-08-22T01:59:45Z,3723247855,213,5.6,3723247851,141,49.0,3725094289,178,,3723247847,56,Back,3723247849,140,35.2,3723247853,212,12.8,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302263,308,1,1,29,25,bx0cdmzr2gwr70ez72dorx82p,1,38.9,52.4,2022-08-21T13:30:02.331Z,2022-08-22T01:59:44Z,3723248243,212,29.2,3725094395,178,,3723248241,141,9.8,3723248245,213,4.8,3723248239,140,42.5,3723248237,56,Back,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302295,309,1,1,29,31,bx0cdmzr2gwr70ez72dorx82p,1,56.2,13,2022-08-21T13:30:08.244Z,2022-08-22T01:59:43Z,3723248383,140,46.7,3723248389,213,2.5,3723248387,212,12.6,3725094611,178,,3723248381,56,Back,3723248385,141,24.2,,,,,,,4u281v53ges3kimtgac0tidm2,F. Daniliuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302377,310,1,1,29,34,bx0cdmzr2gwr70ez72dorx82p,1,50.3,28,2022-08-21T13:30:10.964Z,2022-08-22T01:59:42Z,3723248661,141,41.3,3723248665,213,1.8,3725094799,178,,3723248659,140,48.1,3723248663,212,9.3,3723248657,56,Back,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302425,311,1,1,29,38,bx0cdmzr2gwr70ez72dorx82p,1,55.8,50.6,2022-08-21T13:30:15.236Z,2022-08-22T01:59:41Z,3723248937,213,1.6,3723248933,141,70.2,3723248929,56,Center,3723248935,212,13.3,3725095097,178,,3723248931,140,55.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302469,312,1,1,29,42,bx0cdmzr2gwr70ez72dorx82p,1,59,74.2,2022-08-21T13:30:19.146Z,2022-08-22T01:59:40Z,3723249141,56,Left,3723249145,141,95.1,3723249149,213,0.9,3723249143,140,69.8,3723249147,212,18.2,3725095165,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302513,313,1,1,29,46,bx0cdmzr2gwr70ez72dorx82p,1,67.3,95.1,2022-08-21T13:30:22.634Z,2022-08-22T01:59:38Z,3723249363,141,83.9,3723249359,56,Left,3723249357,155,,3723249367,213,6.0,3725095335,178,,3723249361,140,92.5,3723249365,212,27.5,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449302521,314,1,1,29,50,bx0cdmzr2gwr70ez72dorx82p,1,90.2,88.4,2022-08-21T13:30:27.146Z,2022-08-22T01:59:37Z,3723249427,56,Left,3723249429,140,85.3,3723249433,212,5.9,3725095495,178,,3723249435,213,2.6,3723249431,141,92.7,,,,,,,5ak9fwtqlr2pll0nsv5br7p7u,B. Brahimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
