id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497711245,104,1,1,11,31,3c3jcs7vc1t6vz5lev162jyv7,1,55.8,99.1,2023-01-15T14:11:44.096Z,2023-01-16T06:05:12Z,3979699309,140,59.4,3979699313,212,7.9,3979699311,141,88.9,3979699307,56,Left,3979699315,213,5.2,3980721151,178,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711265,105,1,1,11,33,3c3jcs7vc1t6vz5lev162jyv7,1,58.3,86.8,2023-01-15T14:11:46.900Z,2023-01-16T06:05:10Z,3979699459,212,14.6,3979699453,56,Center,3979699457,141,65.7,3980721425,178,,3979699455,140,55.6,3979699461,213,4.5,,,,,,,7ty1wdxxnusgkl34k5raipbl5,M. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711297,106,1,1,11,35,3c3jcs7vc1t6vz5lev162jyv7,1,55.9,70.7,2023-01-15T14:11:48.935Z,2023-01-16T06:05:09Z,3979699671,140,54.4,3979699673,141,33.3,3979699677,213,4.7,3979699669,56,Center,3979699675,212,25.5,3980723127,178,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711325,107,1,1,11,38,3c3jcs7vc1t6vz5lev162jyv7,1,56.1,31.1,2023-01-15T14:11:51.664Z,2023-01-16T06:05:09Z,3980723331,178,,3979699783,213,6.1,3979699775,140,73.1,3979699777,141,25.5,3979699773,56,Center,3979699779,212,18.3,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711357,108,1,1,11,39,3c3jcs7vc1t6vz5lev162jyv7,1,70.6,28.6,2023-01-15T14:11:52.593Z,2023-01-16T06:05:08Z,3980723491,178,,3979699991,140,75.2,3979699989,56,Right,3979699993,141,5.6,3979699995,212,16.4,3979699997,213,5.0,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711385,109,1,1,11,42,3c3jcs7vc1t6vz5lev162jyv7,0,76,7.1,2023-01-15T14:11:55.683Z,2023-01-16T06:05:07Z,3979700173,56,Center,3979700177,141,45.5,3979700175,140,87.2,3980350779,224,,3979700181,213,1.1,3979700179,212,28.6,3979700167,2,,3980350781,20,,3sc349yey596xp2j6xlyt0frp,T. Foket,,3979700171,155,,3980723633,178,,,,,,,,,,,,,,,,,,,,,,,,,
2497711419,137,12,1,11,43,bx0cdmzr2gwr70ez72dorx82p,1,11,60.1,2023-01-15T14:11:56.819Z,2023-01-16T06:05:07Z,3979700373,141,88.1,3979700371,140,29.8,3980723773,178,,3979700419,15,,3979700369,56,Back,3979700375,212,27.4,3979700377,213,0.8,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711473,110,1,1,11,47,3c3jcs7vc1t6vz5lev162jyv7,1,71.4,18.4,2023-01-15T14:12:00.963Z,2023-01-16T06:05:06Z,3979700685,141,3.2,3979700687,212,21.1,3979700679,3,,3979700689,213,3.7,3980724049,388,,3979700681,56,Right,3979700683,140,53.9,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711553,111,1,1,11,52,3c3jcs7vc1t6vz5lev162jyv7,1,52.7,8.5,2023-01-15T14:12:05.189Z,2023-01-16T06:05:05Z,3979701119,140,51.6,3979701123,212,14.5,3979701121,141,29.7,3980724543,178,,3979701117,56,Center,3979701125,213,1.7,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711617,112,1,1,11,59,3c3jcs7vc1t6vz5lev162jyv7,1,57.2,39.7,2023-01-15T14:12:12.581Z,2023-01-16T06:05:02Z,3979701529,140,46.9,3980724707,178,,3979701533,212,27.0,3979701531,141,76.1,3979701535,213,2.0,3979701527,56,Back,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711649,113,1,1,12,3,3c3jcs7vc1t6vz5lev162jyv7,1,51.7,81.9,2023-01-15T14:12:16.430Z,2023-01-16T06:05:01Z,3979701713,141,94.7,3979701711,140,65.7,3980724945,178,,3979701709,56,Left,3979701717,213,0.5,3979701715,212,17.1,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711651,114,1,1,12,4,3c3jcs7vc1t6vz5lev162jyv7,0,65.3,98.6,2023-01-15T14:12:17.529Z,2023-01-16T06:05:00Z,3979701725,56,Left,3979701727,140,68.7,3979701729,141,91.2,3980725031,178,,3979701731,212,6.2,3979701733,213,5.3,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711669,138,61,1,12,4,bx0cdmzr2gwr70ez72dorx82p,1,33.6,3.7,2023-01-15T14:12:17.642Z,2023-01-16T06:05:00Z,3980725769,178,,3979701833,56,Back,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711707,115,3,1,12,8,3c3jcs7vc1t6vz5lev162jyv7,0,85.1,96.7,2023-01-15T14:12:21.923Z,2023-01-16T06:04:59Z,3979701995,286,,3980726089,178,,3979702311,233,139,3979701991,56,Left,3980352205,465,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711725,139,7,1,12,8,bx0cdmzr2gwr70ez72dorx82p,1,14.9,3.3,2023-01-15T14:12:21.960Z,2023-01-16T06:04:58Z,3979702101,285,,3980726133,178,,3979702097,167,,3979702155,233,115,3979702099,56,Back,3980352303,385,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711811,116,5,1,12,9,3c3jcs7vc1t6vz5lev162jyv7,1,70.7,101.6,2023-01-15T14:12:22.756Z,2023-01-15T20:51:54Z,3979702551,347,,3979702549,56,Left,3979702563,233,140,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711733,140,5,1,12,9,bx0cdmzr2gwr70ez72dorx82p,0,29.3,-1.6,2023-01-15T14:12:22.756Z,2023-01-15T20:51:54Z,3979702585,233,116,3979702127,56,Back,3979702131,347,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711851,117,1,1,12,16,3c3jcs7vc1t6vz5lev162jyv7,1,81.7,100,2023-01-15T14:12:29.583Z,2023-01-16T06:04:58Z,3979702717,140,80.7,3979702715,56,Left,3979702719,141,95.4,3979702723,213,4.5,3979702721,212,4.6,3979702713,107,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711865,118,1,1,12,17,3c3jcs7vc1t6vz5lev162jyv7,1,76.6,92.6,2023-01-15T14:12:30.359Z,2023-01-16T06:04:57Z,3979702809,212,13.5,3979702811,213,0.2,3979702803,56,Left,3979702807,141,96.3,3979702805,140,89.2,3980726365,388,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711875,119,50,1,12,18,3c3jcs7vc1t6vz5lev162jyv7,1,82.6,98,2023-01-15T14:12:31.326Z,2023-01-16T06:04:57Z,3979702837,286,,3979702835,56,Left,3979703027,233,141,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711871,141,7,1,12,18,bx0cdmzr2gwr70ez72dorx82p,1,17.4,2,2023-01-15T14:12:31.840Z,2023-01-16T06:04:56Z,3979702827,167,,3979702857,233,119,3979702831,285,,3980726693,178,,3979702829,56,Back,3980352905,385,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711895,120,5,1,12,20,3c3jcs7vc1t6vz5lev162jyv7,1,81.8,101.5,2023-01-15T14:12:33.145Z,2023-01-15T20:52:13Z,3979702929,347,,3979702975,233,142,3979702927,56,Left,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711877,142,5,1,12,20,bx0cdmzr2gwr70ez72dorx82p,0,18.2,-1.5,2023-01-15T14:12:33.145Z,2023-01-15T20:52:14Z,3979702841,56,Back,3979702843,347,,3979703007,233,120,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711991,121,1,1,12,28,3c3jcs7vc1t6vz5lev162jyv7,1,81.3,100,2023-01-15T14:12:41.108Z,2023-01-16T06:04:56Z,3979703457,213,5.1,3979703455,212,17.7,3979703447,56,Center,3979703443,107,,3979703451,140,88.2,3979703453,141,77.7,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712015,123,3,1,12,29,3c3jcs7vc1t6vz5lev162jyv7,0,87.4,78.6,2023-01-15T14:12:42.488Z,2023-02-02T10:00:38Z,3979703575,56,Center,4007748831,286,,4007797775,465,,4007797261,233,143,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712061,143,7,1,12,29,bx0cdmzr2gwr70ez72dorx82p,0,12.6,21.4,2023-01-15T14:12:42.884Z,2023-02-02T10:00:24Z,4007797257,233,123,4007748903,285,,3979703807,56,Back,4007748961,385,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497711993,122,43,1,12,30,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-01-15T14:12:43.644Z,2023-01-15T17:02:33Z,3979703461,56,Left,3980355153,144,61,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497906131,1317,67,1,12,30,3c3jcs7vc1t6vz5lev162jyv7,1,90.1,73.4,2023-01-15T14:12:43.825Z,2023-01-16T06:04:55Z,3980768419,233,1300,,,,,,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497906129,1300,67,1,12,30,bx0cdmzr2gwr70ez72dorx82p,0,9.9,26.6,2023-01-15T14:12:43.826Z,2023-01-16T06:04:54Z,3980768427,233,1317,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712067,124,1,1,12,30,3c3jcs7vc1t6vz5lev162jyv7,1,89.9,75.1,2023-01-15T14:12:43.827Z,2023-01-16T06:04:54Z,3979703833,140,89.6,3979703831,56,Center,3979703839,213,4.6,3980727409,178,,3979703835,141,70.3,3979703837,212,3.3,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497906373,1324,67,1,12,31,3c3jcs7vc1t6vz5lev162jyv7,1,87.6,67,2023-01-15T14:12:44.382Z,2023-01-16T06:04:53Z,3980769539,233,1304,,,,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497906371,1304,67,1,12,31,bx0cdmzr2gwr70ez72dorx82p,0,12.4,33,2023-01-15T14:12:44.383Z,2023-01-16T06:04:53Z,3980769545,233,1324,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712165,125,1,1,12,37,3c3jcs7vc1t6vz5lev162jyv7,1,84,78.8,2023-01-15T14:12:50.006Z,2023-01-16T06:04:50Z,3979704371,56,Left,3979704373,140,90.0,3979704379,213,0.6,3979704377,212,7.7,3979704375,141,85.4,3980727511,178,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712219,126,1,1,12,39,3c3jcs7vc1t6vz5lev162jyv7,1,91.2,85.6,2023-01-15T14:12:52.046Z,2023-01-16T06:04:49Z,3979704687,2,,3979704701,1,,3979704697,212,38.1,3979704695,141,30.1,3980356591,345,,3980356235,72,,3980356233,224,,3979704693,140,96.1,afymbx9eo87zau8mo99pakbu,M. Busi,,3979704691,56,Center,3979704689,155,3979704699,213,3980727611,178,,,,,,,4.8,,,,,,,,,,,,,,
2497712221,127,61,1,12,41,3c3jcs7vc1t6vz5lev162jyv7,0,95.7,31,2023-01-15T14:12:54.437Z,2023-01-16T06:04:49Z,3979704705,56,Center,3980727701,178,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712247,144,49,1,12,42,bx0cdmzr2gwr70ez72dorx82p,1,3.4,70.3,2023-01-15T14:12:55.450Z,2023-01-16T06:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712325,145,1,1,12,44,bx0cdmzr2gwr70ez72dorx82p,0,0.1,88.8,2023-01-15T14:12:57.486Z,2023-01-16T06:04:48Z,3979705321,213,0.2,3979705319,212,37.9,3979705323,1,,3979705313,56,Back,3980728465,178,,3979705311,157,,3979705317,141,100.0,3979705315,140,35.2,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712433,128,5,1,12,48,3c3jcs7vc1t6vz5lev162jyv7,1,63.3,-1.6,2023-01-15T14:13:01.496Z,2023-01-15T20:53:47Z,3979706011,347,,3979706037,233,146,3979706009,56,Right,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712337,146,5,1,12,48,bx0cdmzr2gwr70ez72dorx82p,0,36.7,101.6,2023-01-15T14:13:01.496Z,2023-01-15T20:53:48Z,3979705399,347,,3979705397,56,Back,3979706067,233,128,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712467,129,1,1,12,49,3c3jcs7vc1t6vz5lev162jyv7,1,69.5,0,2023-01-15T14:13:02.576Z,2023-01-16T06:04:47Z,3979706251,189,,3979706199,212,19.7,3979706193,56,Right,3979706201,213,2.3,3979706191,107,,3979706195,140,56.9,3979706197,141,19.8,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712483,130,1,1,12,55,3c3jcs7vc1t6vz5lev162jyv7,1,57.3,17,2023-01-15T14:13:08.520Z,2023-01-16T06:04:46Z,3979706327,212,29.0,3979706325,141,58.5,3979706329,213,1.8,3980728587,178,,3979706321,56,Center,3979706323,140,50.9,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712503,131,1,1,12,58,3c3jcs7vc1t6vz5lev162jyv7,1,51.7,58.7,2023-01-15T14:13:11.834Z,2023-01-16T06:04:45Z,3979706449,212,27.0,3979706451,213,4.8,3979706443,56,Right,3980728683,178,,3979706447,141,19.1,3979706445,140,53.1,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712555,132,1,1,13,2,3c3jcs7vc1t6vz5lev162jyv7,1,52.1,21.4,2023-01-15T14:13:15.524Z,2023-01-16T06:04:45Z,3979706751,141,4.0,3979706749,140,71.2,3979706747,56,Right,3980728727,178,,3979706757,213,5.8,3979706755,212,23.3,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712561,133,3,1,13,6,3c3jcs7vc1t6vz5lev162jyv7,0,84.1,7.9,2023-01-15T14:13:19.146Z,2023-01-16T06:04:44Z,3980358529,464,,3980728837,178,,3979706781,56,Right,3979706783,286,,3979706895,233,147,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712569,147,7,1,13,6,bx0cdmzr2gwr70ez72dorx82p,1,15.9,92.1,2023-01-15T14:13:19.346Z,2023-01-16T06:04:43Z,3980729027,178,,3980358625,385,,3979706867,233,133,3979706823,167,,3979706825,56,Back,3979706827,285,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712595,134,5,1,13,7,3c3jcs7vc1t6vz5lev162jyv7,1,87.4,-1.4,2023-01-15T14:13:20.396Z,2023-01-15T20:54:31Z,3979706951,56,Right,3979706953,347,,3979707001,233,148,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712579,148,5,1,13,7,bx0cdmzr2gwr70ez72dorx82p,0,12.6,101.4,2023-01-15T14:13:20.396Z,2023-01-15T20:54:31Z,3979706843,56,Back,3979706847,347,,3979707069,233,134,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712683,135,1,1,13,12,3c3jcs7vc1t6vz5lev162jyv7,1,82.5,0,2023-01-15T14:13:25.251Z,2023-01-16T06:04:43Z,3979707487,140,63.4,3981018297,1,,3979707485,56,Right,3979707483,107,,3979707491,212,21.3,3979707489,141,9.5,3979707493,213,2.8,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712689,136,1,1,13,15,3c3jcs7vc1t6vz5lev162jyv7,1,64.2,12.3,2023-01-15T14:13:28.601Z,2023-01-16T06:04:42Z,3979707543,56,Center,3979707551,213,1.3,3979707549,212,8.9,3980729439,178,,3979707547,141,24.9,3979707545,140,66.6,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712729,137,1,1,13,17,3c3jcs7vc1t6vz5lev162jyv7,0,67.2,26.2,2023-01-15T14:13:30.030Z,2023-01-16T06:04:41Z,3979707775,213,5.9,3979707769,212,38.6,3979707757,56,Right,3980729523,178,,3979707761,140,100.0,3979707779,1,,3979707765,141,5.3,3979707753,155,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712733,138,5,1,13,19,3c3jcs7vc1t6vz5lev162jyv7,0,101.2,3.8,2023-01-15T14:13:32.834Z,2023-01-15T20:54:48Z,3979707781,56,Right,3979707783,346,,3979707863,233,149,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497712713,149,5,1,13,19,bx0cdmzr2gwr70ez72dorx82p,1,-1.2,96.2,2023-01-15T14:13:32.834Z,2023-01-15T20:54:48Z,3979707843,233,138,3979707691,56,Back,3979707693,346,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713047,150,1,1,13,41,bx0cdmzr2gwr70ez72dorx82p,1,5.4,59.8,2023-01-15T14:13:54.747Z,2023-01-16T06:04:40Z,3979709445,140,4.2,3979709447,141,44.3,3979709455,237,,3979709449,212,10.6,3979709451,213,4.6,3979709441,124,,3979709443,56,Back,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713067,151,1,1,13,43,bx0cdmzr2gwr70ez72dorx82p,1,5.4,43.5,2023-01-15T14:13:56.861Z,2023-01-16T06:04:40Z,3979709573,212,36.6,3979709571,141,1.3,3979709565,155,,3979709567,56,Back,3980729745,178,,3979709577,1,,3979709575,213,5.4,3979709569,140,27.0,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713069,152,61,1,13,46,bx0cdmzr2gwr70ez72dorx82p,0,35.6,0.2,2023-01-15T14:13:59.357Z,2023-01-16T06:04:40Z,3980729959,178,,3979709581,56,Back,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713071,139,5,1,13,47,3c3jcs7vc1t6vz5lev162jyv7,1,71.6,101.2,2023-01-15T14:14:00.076Z,2023-01-15T20:55:09Z,3979709589,347,,3979709613,233,153,3979709587,56,Left,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713075,153,5,1,13,47,bx0cdmzr2gwr70ez72dorx82p,0,28.4,-1.2,2023-01-15T14:14:00.076Z,2023-01-15T20:55:08Z,3979709607,347,,3979709637,233,139,3979709603,56,Back,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713189,140,1,1,13,55,3c3jcs7vc1t6vz5lev162jyv7,1,59.1,100,2023-01-15T14:14:08.560Z,2023-01-16T06:04:39Z,3979710217,1,,3979710215,213,3.5,3979710197,107,,3979710207,140,26.4,3979710211,141,82.6,3979710201,56,Back,3979710213,212,36.6,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713299,141,1,1,13,59,3c3jcs7vc1t6vz5lev162jyv7,1,30.5,86.5,2023-01-15T14:14:12.004Z,2023-01-16T06:04:39Z,3979710735,141,59.7,3979710731,56,Back,3979710733,140,12.6,3980730129,178,,3979710739,212,26.2,3979710741,213,3.9,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713337,142,1,1,14,5,3c3jcs7vc1t6vz5lev162jyv7,1,17.3,58.8,2023-01-15T14:14:18.501Z,2023-01-16T06:04:37Z,3979710949,141,96.0,3979710951,212,30.8,3979710943,155,,3979710947,140,34.1,3979710945,56,Back,3979710955,213,1.0,3980730249,178,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713383,143,1,1,14,8,3c3jcs7vc1t6vz5lev162jyv7,0,38.2,96.8,2023-01-15T14:14:21.827Z,2023-01-16T06:04:36Z,3979711197,140,58.0,3979711195,56,Left,3979711201,212,20.8,3979711193,155,,3979711203,213,6.2,3979711199,141,95.0,3980730405,178,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713421,154,12,1,14,10,bx0cdmzr2gwr70ez72dorx82p,1,41.7,6.6,2023-01-15T14:14:23.944Z,2023-01-16T06:04:36Z,3979711365,141,0.0,3979711621,15,,3979711367,212,5.4,3979711623,167,,3980730497,178,,3979711369,213,4.7,3979711361,56,Back,3979711363,140,41.5,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713431,144,5,1,14,12,3c3jcs7vc1t6vz5lev162jyv7,1,56.6,101.3,2023-01-15T14:14:25.437Z,2023-01-15T20:55:36Z,3979711407,347,,3979711405,56,Left,3979711413,233,155,,,,,,,,,,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713427,155,5,1,14,12,bx0cdmzr2gwr70ez72dorx82p,0,43.4,-1.3,2023-01-15T14:14:25.437Z,2023-01-15T20:55:36Z,3979711393,56,Back,3979711453,233,144,3979711395,347,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713547,145,1,1,14,19,3c3jcs7vc1t6vz5lev162jyv7,1,56.2,100,2023-01-15T14:14:32.766Z,2023-01-16T06:04:35Z,3979712121,212,15.7,3979712111,107,,3979712113,56,Left,3979712115,140,67.3,3979712117,141,86.0,3979712127,213,5.6,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713563,146,61,1,14,21,3c3jcs7vc1t6vz5lev162jyv7,0,63,92.9,2023-01-15T14:14:34.370Z,2023-01-16T06:04:35Z,3980730897,178,,3979712191,56,Left,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713561,156,49,1,14,22,bx0cdmzr2gwr70ez72dorx82p,1,34.4,5.9,2023-01-15T14:14:35.475Z,2023-01-16T06:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497713589,157,1,1,14,22,bx0cdmzr2gwr70ez72dorx82p,1,34.1,6.1,2023-01-15T14:14:35.598Z,2023-01-16T06:04:34Z,3979712311,140,24.3,3979712309,56,Back,3979712319,213,2.1,3980731157,178,,3979712315,141,32.6,3979712317,212,20.8,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
