id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2456146533,1145,83,1,13,28,4t4hod56fsj7utpjdor8so5q6,1,56.3,90.6,2022-09-04T18:59:41.438Z,2022-09-05T01:45:46Z,3759792999,399,242887,,,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011987,137,61,1,13,28,bx0cdmzr2gwr70ez72dorx82p,0,43.7,9.4,2022-09-04T18:59:41.439Z,2022-09-05T01:45:45Z,3759033635,56,Back,3759721409,178,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456011995,122,61,1,13,29,4t4hod56fsj7utpjdor8so5q6,0,54.4,85.5,2022-09-04T18:59:42.518Z,2022-09-05T01:45:45Z,3759721519,178,,3759033679,56,Left,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012005,138,1,1,13,30,bx0cdmzr2gwr70ez72dorx82p,0,39.8,15.8,2022-09-04T18:59:43.617Z,2022-09-05T01:45:45Z,3759033753,213,1.1,3759721625,178,,3759033745,56,Back,3759033749,141,29.5,3759033747,140,44.1,3759033751,212,10.4,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012007,123,49,1,13,31,4t4hod56fsj7utpjdor8so5q6,1,56.4,70.7,2022-09-04T18:59:45.024Z,2022-09-05T01:45:44Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012019,124,1,1,13,32,4t4hod56fsj7utpjdor8so5q6,1,56,70.8,2022-09-04T18:59:45.150Z,2022-09-05T01:45:44Z,3759033851,56,Back,3759033871,1,,3759033869,213,3.6,3759721741,178,,3759033855,140,23.7,3759033861,141,46.2,3759033865,212,37.8,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012039,125,1,1,13,35,4t4hod56fsj7utpjdor8so5q6,1,24.3,46.1,2022-09-04T18:59:48.747Z,2022-09-05T01:45:44Z,3759033993,56,Back,3759033999,212,7.1,3759033997,141,38.7,3759721829,178,,3759033995,140,29.1,3759034001,213,5.5,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012065,126,1,1,13,38,4t4hod56fsj7utpjdor8so5q6,1,28.9,33.7,2022-09-04T18:59:51.236Z,2022-09-05T01:45:43Z,3759034193,56,Back,3759034199,212,19.5,3759034197,141,47.9,3759721917,178,,3759034195,140,12.8,3759034201,213,2.6,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012083,127,1,1,13,40,4t4hod56fsj7utpjdor8so5q6,1,12.5,48.5,2022-09-04T18:59:53.599Z,2022-09-05T01:45:42Z,3759721951,178,,3759034317,212,33.7,3759034319,213,1.1,3759034313,140,28.2,3759034309,155,,3759034311,56,Back,3759034315,141,91.8,3759034321,1,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012087,128,61,1,13,42,4t4hod56fsj7utpjdor8so5q6,0,29.7,88.9,2022-09-04T18:59:55.917Z,2022-09-05T01:45:42Z,3759034329,56,Back,3759722093,178,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012093,129,5,1,13,44,4t4hod56fsj7utpjdor8so5q6,0,33,101.6,2022-09-04T18:59:57.245Z,2022-09-04T23:26:13Z,3759034727,233,139,3759034355,56,Back,3759034357,347,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012145,139,5,1,13,44,bx0cdmzr2gwr70ez72dorx82p,1,67,-1.6,2022-09-04T18:59:57.245Z,2022-09-04T23:26:13Z,3759034655,347,,3759034697,233,129,3759034653,56,Right,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012165,140,1,1,13,50,bx0cdmzr2gwr70ez72dorx82p,1,70.3,0,2022-09-04T19:00:03.496Z,2022-09-05T01:45:42Z,3759034799,56,Right,3759034797,107,,3759034801,140,62.5,3759034805,212,9.2,3759034803,141,4.1,3759034807,213,2.7,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012203,141,1,1,13,51,bx0cdmzr2gwr70ez72dorx82p,1,67.9,9.6,2022-09-04T19:00:04.431Z,2022-09-05T01:45:41Z,3759034991,141,2.8,3759034995,213,3.8,3759722359,178,,3759034987,56,Right,3759034993,212,7.5,3759034989,140,62.3,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012225,142,1,1,13,56,bx0cdmzr2gwr70ez72dorx82p,1,50,3.4,2022-09-04T19:00:09.874Z,2022-09-05T01:45:40Z,3759722433,178,,3759035143,213,3.0,3759035139,141,5.0,3759035137,140,38.8,3759035135,56,Back,3759035141,212,11.8,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012235,143,1,1,13,58,bx0cdmzr2gwr70ez72dorx82p,1,36.2,13,2022-09-04T19:00:12.026Z,2022-09-05T01:45:39Z,3759035193,56,Back,3759035199,212,19.1,3759035197,141,40.9,3759722475,178,,3759035195,140,33.9,3759035201,213,1.7,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012285,144,1,1,14,1,bx0cdmzr2gwr70ez72dorx82p,1,34,46.6,2022-09-04T19:00:14.721Z,2022-09-05T01:45:38Z,3759035497,212,20.4,3759035499,213,1.2,3759035493,140,41.2,3759035491,56,Back,3759035495,141,74.5,3759722521,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012291,145,1,1,14,4,bx0cdmzr2gwr70ez72dorx82p,0,47.2,85.8,2022-09-04T19:00:18.045Z,2022-09-05T01:45:37Z,3759035543,141,82.4,3759035547,213,6.1,3759722587,178,,3759035539,56,Left,3759035545,212,12.3,3759035541,140,58.7,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012303,130,1,1,14,5,4t4hod56fsj7utpjdor8so5q6,1,40.1,17,2022-09-04T19:00:18.801Z,2022-09-05T01:45:37Z,3759035629,140,45.1,3759035637,213,5.8,3759035633,212,6.1,3759035627,56,Back,3759035631,141,12.5,3759722617,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012307,131,49,1,14,6,4t4hod56fsj7utpjdor8so5q6,1,47.8,11,2022-09-04T19:00:19.697Z,2022-09-05T01:45:36Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012329,132,1,1,14,7,4t4hod56fsj7utpjdor8so5q6,1,46.6,9.4,2022-09-04T19:00:20.461Z,2022-09-05T01:45:36Z,3759035771,212,3.9,3759035763,56,Back,3759035769,141,4.1,3759722773,178,,3759035773,213,4.3,3759035765,140,45.2,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012337,133,79,1,14,7,4t4hod56fsj7utpjdor8so5q6,0,0,0,2022-09-04T19:00:20.794Z,2022-09-04T23:27:08Z,3759035791,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013057,145,1,1,14,10,4t4hod56fsj7utpjdor8so5q6,1,52.6,0.9,2022-09-04T19:00:23.292Z,2022-09-05T01:45:35Z,3759039949,56,Back,3759039955,212,16.7,3759039951,140,46.6,3759723059,178,,3759039953,141,23.7,3759039957,213,2.0,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012403,134,79,1,14,10,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-04T19:00:23.907Z,2022-09-04T23:27:16Z,3759036151,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012435,135,1,1,14,13,4t4hod56fsj7utpjdor8so5q6,1,53.7,27.7,2022-09-04T19:00:26.779Z,2022-09-05T01:45:34Z,3759036323,141,44.8,3759036319,56,Center,3759036321,140,66.6,3759723369,178,,3759036327,213,0.7,3759036325,212,17.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012439,136,50,1,14,14,4t4hod56fsj7utpjdor8so5q6,1,65.1,37.9,2022-09-04T19:00:28.015Z,2022-09-05T01:45:34Z,3759036343,56,Center,3759036345,286,,3759036461,233,146,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012445,146,7,1,14,15,bx0cdmzr2gwr70ez72dorx82p,0,34.9,62.1,2022-09-04T19:00:28.881Z,2022-09-05T01:45:33Z,3759723489,178,,3759036407,233,136,3759036373,285,,3759036371,56,Back,3759572707,385,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012483,137,1,1,14,17,4t4hod56fsj7utpjdor8so5q6,1,56.2,48.5,2022-09-04T19:00:30.535Z,2022-09-05T01:45:33Z,3759036633,141,63.6,3759036629,56,Center,3759036637,213,1.1,3759723525,178,,3759036631,140,61.5,3759036635,212,11.7,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012485,138,81,1,14,17,4t4hod56fsj7utpjdor8so5q6,0,61.5,63.6,2022-09-04T19:00:30.860Z,2022-09-04T23:27:42Z,3759036641,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456107641,888,3,1,14,19,4t4hod56fsj7utpjdor8so5q6,1,65.5,78.3,2022-09-04T19:00:32.977Z,2022-09-05T01:45:32Z,3759723741,178,,3759665241,233,912,3759573929,286,,3759574151,464,,3759573927,56,Center,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456107681,912,45,1,14,19,bx0cdmzr2gwr70ez72dorx82p,0,34.5,21.7,2022-09-04T19:00:32.977Z,2022-09-05T01:45:33Z,3759665255,233,888,3759574091,285,,3759574089,56,Back,,,,,,,,,,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012525,139,1,1,14,21,4t4hod56fsj7utpjdor8so5q6,1,65.3,64.6,2022-09-04T19:00:34.786Z,2022-09-05T01:45:31Z,3759036825,140,69.3,3759723927,178,,3759036831,213,5.3,3759036827,141,55.6,3759036823,56,Center,3759036829,212,7.4,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012531,140,1,1,14,22,4t4hod56fsj7utpjdor8so5q6,1,65,56.4,2022-09-04T19:00:35.573Z,2022-09-05T01:45:31Z,3759036853,56,Center,3759036861,213,4.8,3759036859,212,5.9,3759036857,141,47.7,3759724069,178,,3759036855,140,65.3,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012539,141,1,1,14,24,4t4hod56fsj7utpjdor8so5q6,1,61.9,48.2,2022-09-04T19:00:37.931Z,2022-09-05T01:45:30Z,3759036927,56,Center,3759036933,212,13.9,3759036929,140,74.2,3759036935,213,5.9,3759724131,178,,3759036931,141,40.5,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012567,142,1,1,14,27,4t4hod56fsj7utpjdor8so5q6,1,72.5,35.5,2022-09-04T19:00:40.238Z,2022-09-05T01:45:29Z,3759037067,213,4.9,3759037055,140,75.5,3759037053,56,Right,3759037061,141,9.0,3759037065,212,18.3,3759724175,178,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012573,143,1,1,14,29,4t4hod56fsj7utpjdor8so5q6,0,74.5,9,2022-09-04T19:00:42.795Z,2022-09-05T01:45:28Z,3759037097,213,0.7,3759574625,224,,3759037089,56,Right,3759037091,140,78.9,3759037085,2,,3759724235,178,,3759037087,155,,3759037093,141,15.2,4rlw04tze791jwt623h5ikg5x,R. Aguilar,3759037095,212,3759574627,20,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,
2456012587,147,61,1,14,29,bx0cdmzr2gwr70ez72dorx82p,1,22.9,87.8,2022-09-04T19:00:42.899Z,2022-09-05T01:45:28Z,3759037179,56,Back,3759724313,178,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012627,148,1,1,14,31,bx0cdmzr2gwr70ez72dorx82p,1,9.8,74.4,2022-09-04T19:00:44.939Z,2022-09-05T01:45:27Z,3759037421,212,14.8,3759037415,56,Back,3759037419,141,93.9,3759037413,3,,3759037423,213,1.1,3759724383,178,,3759037417,140,16.0,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012631,149,49,1,14,33,bx0cdmzr2gwr70ez72dorx82p,1,13.8,93.5,2022-09-04T19:00:46.934Z,2022-09-05T01:45:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012671,150,1,1,14,33,bx0cdmzr2gwr70ez72dorx82p,1,13.8,93.9,2022-09-04T19:00:47.058Z,2022-09-05T01:45:27Z,3759037661,140,30.3,3759037659,56,Back,3759037665,212,23.8,3759724577,178,,3759037657,157,,3759037667,213,5.5,3759037669,1,,3759037663,141,69.9,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012673,151,4,1,14,38,bx0cdmzr2gwr70ez72dorx82p,1,33.6,75.5,2022-09-04T19:00:51.850Z,2022-09-05T01:45:26Z,3759037681,56,Back,3759037679,294,,3759037741,233,144,3759037677,13,,3759037683,152,,3759037745,286,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456012679,144,4,1,14,38,4t4hod56fsj7utpjdor8so5q6,0,66.4,24.5,2022-09-04T19:00:51.851Z,2022-09-05T01:45:25Z,3759037721,285,,3759037715,294,,3759724697,178,,3759037765,233,151,3759037719,152,,3759037713,13,,3759037717,56,Center,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013013,152,1,1,15,11,bx0cdmzr2gwr70ez72dorx82p,1,34.3,79.1,2022-09-04T19:01:24.086Z,2022-09-05T01:45:25Z,3759039759,213,4.3,3759039753,140,28.6,3759039757,212,16.6,3759702429,178,,3759039749,152,,3759039751,56,Back,3759039747,5,,3759039755,141,56.3,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013053,153,1,1,15,15,bx0cdmzr2gwr70ez72dorx82p,1,35,70.1,2022-09-04T19:01:28.859Z,2022-09-05T01:45:23Z,3759039931,141,96.3,3759039935,213,1.2,3759702509,178,,3759039929,140,40.9,3759039933,212,18.9,3759039927,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013087,154,1,1,15,17,bx0cdmzr2gwr70ez72dorx82p,1,40.9,98,2022-09-04T19:01:30.776Z,2022-09-05T01:45:22Z,3759040111,212,18.6,3759702641,178,,3759040105,56,Back,3759040107,140,24.1,3759040113,213,3.5,3759040109,141,89.4,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013277,155,1,1,15,20,bx0cdmzr2gwr70ez72dorx82p,1,23.8,89.2,2022-09-04T19:01:33.638Z,2022-09-05T01:45:22Z,3759041257,140,6.2,3759702753,178,,3759041261,212,24.7,3759041259,141,65.1,3759041255,56,Back,3759041263,213,3.9,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013311,156,1,1,15,34,bx0cdmzr2gwr70ez72dorx82p,1,12.8,46.5,2022-09-04T19:01:47.837Z,2022-09-05T01:45:20Z,3759041509,212,19.3,3759041503,56,Back,3759702879,178,,3759041507,141,74.8,3759041511,213,1.5,3759041505,140,14.6,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013363,157,1,1,15,39,bx0cdmzr2gwr70ez72dorx82p,1,19,80.5,2022-09-04T19:01:52.151Z,2022-09-05T01:45:19Z,3759702955,178,,3759041813,141,93.9,3759041809,56,Back,3759041817,213,1.0,3759041815,212,10.7,3759041811,140,24.4,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013395,158,1,1,15,41,bx0cdmzr2gwr70ez72dorx82p,0,29,97,2022-09-04T19:01:54.803Z,2022-09-05T01:45:18Z,3759041975,213,0.3,3759041971,141,100.0,3759041969,140,38.2,3759041967,56,Back,3759702987,178,,3759041973,212,10.2,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013447,146,5,1,15,43,4t4hod56fsj7utpjdor8so5q6,1,61.5,-1.8,2022-09-04T19:01:56.087Z,2022-09-04T23:12:01Z,3759042259,347,,3759042279,233,159,3759042257,56,Right,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013399,159,5,1,15,43,bx0cdmzr2gwr70ez72dorx82p,0,38.5,101.8,2022-09-04T19:01:56.087Z,2022-09-04T23:12:01Z,3759041979,56,Back,3759042311,233,146,3759041981,347,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013457,147,1,1,15,45,4t4hod56fsj7utpjdor8so5q6,1,62.1,0,2022-09-04T19:01:58.658Z,2022-09-05T01:45:18Z,3759042327,56,Center,3759042333,212,20.8,3759042329,140,68.3,3759042325,107,,3759042335,213,1.3,3759042331,141,27.4,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013475,148,1,1,15,47,4t4hod56fsj7utpjdor8so5q6,1,65.9,26.5,2022-09-04T19:02:00.934Z,2022-09-05T01:45:17Z,3759042409,56,Center,3759042413,140,79.7,3759042419,141,37.2,3759042423,212,16.2,3759042425,213,0.5,3759703551,178,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013491,149,1,1,15,49,4t4hod56fsj7utpjdor8so5q6,0,76.4,34.2,2022-09-04T19:02:02.337Z,2022-09-05T01:45:16Z,3759042537,213,5.8,3759042535,212,8.3,3759042531,140,83.5,3759042529,56,Center,3759703953,178,,3759042533,141,28.9,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456146851,1215,67,1,15,49,bx0cdmzr2gwr70ez72dorx82p,1,18.1,71.3,2022-09-04T19:02:02.915Z,2022-09-05T01:45:16Z,3759794587,233,1164,,,,,,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456146849,1164,67,1,15,49,4t4hod56fsj7utpjdor8so5q6,0,81.9,28.7,2022-09-04T19:02:02.916Z,2022-09-05T01:45:15Z,3759794595,233,1215,,,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013501,160,8,1,15,49,bx0cdmzr2gwr70ez72dorx82p,1,16.9,70.8,2022-09-04T19:02:03.001Z,2022-09-05T01:23:23Z,3759704027,178,,3759042565,56,Back,3759575695,384,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013517,161,49,1,15,51,bx0cdmzr2gwr70ez72dorx82p,1,12.6,67.9,2022-09-04T19:02:04.086Z,2022-09-05T01:45:15Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013497,150,43,1,15,51,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-04T19:02:04.897Z,2022-09-04T19:02:53Z,3759042555,56,Center,3759046721,144,61,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013593,162,1,1,15,56,bx0cdmzr2gwr70ez72dorx82p,1,14,87.2,2022-09-04T19:02:09.935Z,2022-09-05T01:45:14Z,3759043053,56,Back,3759043061,213,5.9,3759043059,212,8.9,3759043057,141,82.3,3759704279,178,,3759043055,140,21.9,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013623,163,1,1,15,58,bx0cdmzr2gwr70ez72dorx82p,1,18.1,81.9,2022-09-04T19:02:11.423Z,2022-09-05T01:45:13Z,3759043239,56,Back,3759043245,212,13.7,3759043241,140,5.1,3759707367,178,,3759043243,141,80.5,3759043247,213,3.2,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013639,164,1,1,16,0,bx0cdmzr2gwr70ez72dorx82p,1,7.9,82.1,2022-09-04T19:02:13.236Z,2022-09-05T01:45:13Z,3759043369,141,94.4,3759043371,212,17.4,3759043367,140,22.4,3759707429,178,,3759043365,56,Back,3759043373,213,0.5,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013671,165,1,1,16,1,bx0cdmzr2gwr70ez72dorx82p,1,15.8,96.8,2022-09-04T19:02:14.309Z,2022-09-05T01:45:12Z,3759043521,141,83.5,3759707515,178,,3759043525,213,4.8,3759043523,212,9.1,3759043517,56,Back,3759043519,140,16.3,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013747,166,1,1,16,2,bx0cdmzr2gwr70ez72dorx82p,1,17.7,84.3,2022-09-04T19:02:15.917Z,2022-09-05T01:45:11Z,3759707603,178,,3759043895,140,26.7,3759043901,213,0.7,3759043897,141,97.2,3759043893,56,Back,3759043899,212,12.9,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013751,167,61,1,16,4,bx0cdmzr2gwr70ez72dorx82p,0,31.2,98,2022-09-04T19:02:17.976Z,2022-09-05T01:45:10Z,3759043905,56,Back,3759707679,178,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013741,151,1,1,16,5,4t4hod56fsj7utpjdor8so5q6,0,68.9,1.6,2022-09-04T19:02:18.735Z,2022-09-05T01:45:10Z,3759043889,213,2.5,3759043877,56,Right,3759043881,140,67.5,3759043885,141,3.1,3759043887,212,1.8,3759707829,178,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456013765,168,61,1,16,5,bx0cdmzr2gwr70ez72dorx82p,1,31.6,99.1,2022-09-04T19:02:18.831Z,2022-09-05T01:45:10Z,3759043971,56,Back,3759707883,178,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
