id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2507136007,245,1,1,25,57,70nn27vgkt6l48lvv5e66q7ww,0,17.3,60.3,2023-02-12T16:31:28.697Z,2023-02-13T05:48:14Z,4029081665,141,40.0,4029081671,1,,4029081667,212,34.5,4030327363,178,,4029081669,213,5.9,4029081663,140,47.4,4029081659,155,,4029081661,56,Back,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507135991,254,44,1,26,0,750ustvk4jfqmo8q4gnrcxy7z,1,51.2,61.3,2023-02-12T16:31:31.171Z,2023-02-13T05:48:14Z,4029081567,56,Center,4029081695,233,246,4030433879,286,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136011,246,44,1,26,0,70nn27vgkt6l48lvv5e66q7ww,0,48.8,38.7,2023-02-12T16:31:31.172Z,2023-02-13T05:48:13Z,4030433877,285,,4029081801,233,254,4029081689,56,Back,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507135995,255,1,1,26,0,750ustvk4jfqmo8q4gnrcxy7z,0,49.8,62.9,2023-02-12T16:31:31.394Z,2023-02-13T05:48:13Z,4029081615,213,4.2,4029081609,141,57.5,4029081597,3,,4029081605,140,47.7,4029081601,56,Back,4030327525,388,,4029081613,212,4.3,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136033,247,61,1,26,0,70nn27vgkt6l48lvv5e66q7ww,1,49,37.7,2023-02-12T16:31:31.438Z,2023-02-13T05:48:12Z,4029081815,56,Back,4030327693,388,,4030327691,21,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136071,248,3,1,26,2,70nn27vgkt6l48lvv5e66q7ww,1,52.1,44,2023-02-12T16:31:34.095Z,2023-02-13T05:48:11Z,4030328159,178,,4029854743,464,,4029081973,56,Center,4029081975,286,,4029082007,233,256,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136039,256,45,1,26,2,750ustvk4jfqmo8q4gnrcxy7z,0,47.9,56,2023-02-12T16:31:34.095Z,2023-02-13T05:48:11Z,4029082061,233,248,4029081831,285,,4029081829,56,Back,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136099,249,1,1,26,3,70nn27vgkt6l48lvv5e66q7ww,1,51,48.8,2023-02-12T16:31:34.571Z,2023-02-13T05:48:10Z,4029082121,141,60.0,4029082123,212,13.8,4029082117,56,Back,4029082119,140,40.0,4030328289,178,,4029082125,213,2.6,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136149,250,1,1,26,5,70nn27vgkt6l48lvv5e66q7ww,1,38.1,57.8,2023-02-12T16:31:36.411Z,2023-02-13T05:48:10Z,4029082391,141,71.3,4029082393,212,15.0,4030328361,178,,4029082395,213,0.7,4029082387,56,Back,4029082389,140,49.4,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136197,251,1,1,26,10,70nn27vgkt6l48lvv5e66q7ww,1,58.9,71.8,2023-02-12T16:31:41.279Z,2023-02-13T05:48:08Z,4029082665,213,3.4,4030328401,178,,4029082657,56,Back,4029082661,141,68.0,4029082659,140,49.3,4029082663,212,10.4,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136255,252,1,1,26,13,70nn27vgkt6l48lvv5e66q7ww,0,53.1,62,2023-02-12T16:31:44.214Z,2023-02-13T05:48:07Z,4029082885,141,11.2,4029082887,212,40.9,4029082889,213,5.3,4029082891,1,,4030328485,178,,4029082881,56,Right,4029082879,155,,4029082883,140,73.9,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136293,257,1,1,26,15,750ustvk4jfqmo8q4gnrcxy7z,1,25,85.8,2023-02-12T16:31:46.631Z,2023-02-13T05:48:06Z,4030328865,388,,4029083113,212,6.4,4029083111,141,90.5,4029083109,140,30.3,4029083107,56,Back,4029083115,213,0.5,4029083105,3,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136299,258,49,1,26,17,750ustvk4jfqmo8q4gnrcxy7z,1,35.4,89.2,2023-02-12T16:31:48.459Z,2023-02-13T05:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136327,259,1,1,26,19,750ustvk4jfqmo8q4gnrcxy7z,1,34.3,81.6,2023-02-12T16:31:50.583Z,2023-02-13T05:48:04Z,4029083309,213,5.4,4029083307,212,3.7,4030328989,178,,4029083305,141,77.5,4029083301,56,Back,4029083303,140,36.6,,,,,,,adswn2xpomwsi7zh022787mne,I. Ganago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136359,260,1,1,26,20,750ustvk4jfqmo8q4gnrcxy7z,1,37.9,75.7,2023-02-12T16:31:51.166Z,2023-02-13T05:48:03Z,4029083525,213,2.1,4029083519,140,32.3,4029083517,56,Back,4030329067,178,,4029083521,141,90.9,4029083523,212,11.9,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136381,261,1,1,26,23,750ustvk4jfqmo8q4gnrcxy7z,1,35.5,95.5,2023-02-12T16:31:54.667Z,2023-02-13T05:48:02Z,4029083631,212,10.8,4029083623,56,Back,4029083633,213,4.3,4030329111,178,,4029083627,140,31.6,4029083629,141,80.8,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136399,262,1,1,26,25,750ustvk4jfqmo8q4gnrcxy7z,1,32.5,80.2,2023-02-12T16:31:56.897Z,2023-02-13T05:48:02Z,4029083713,140,37.8,4029083711,56,Back,4030329193,178,,4029083715,141,60.8,4029083717,212,14.3,4029083719,213,5.1,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136413,263,1,1,26,26,750ustvk4jfqmo8q4gnrcxy7z,1,37.5,68.2,2023-02-12T16:31:57.913Z,2023-02-13T05:48:01Z,4029083793,56,Back,4029083801,213,3.9,4030329261,178,,4029083799,212,4.8,4029083797,141,63.1,4029083795,140,34.3,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136441,264,1,1,26,27,750ustvk4jfqmo8q4gnrcxy7z,1,32.8,73.5,2023-02-12T16:31:58.252Z,2023-02-13T05:48:01Z,4030329341,178,,4029083955,56,Back,4029083961,212,9.0,4029083959,141,79.0,4029083957,140,40.6,4029083963,213,0.4,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136471,265,1,1,26,30,750ustvk4jfqmo8q4gnrcxy7z,0,43.8,85.5,2023-02-12T16:32:01.870Z,2023-02-13T05:48:00Z,4030329387,178,,4029084175,212,25.9,4029084177,213,6.1,4029084173,141,78.5,4029084167,155,,4029084169,56,Center,4029084171,140,68.0,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136481,253,49,1,26,31,70nn27vgkt6l48lvv5e66q7ww,1,34.1,18.5,2023-02-12T16:32:03.098Z,2023-02-13T05:47:59Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136545,254,1,1,26,35,70nn27vgkt6l48lvv5e66q7ww,1,40.5,6,2023-02-12T16:32:06.972Z,2023-02-13T05:47:57Z,4030329543,178,,4029084575,213,5.4,4029084571,141,3.4,4029084573,212,2.3,4029084567,56,Back,4029084569,140,41.9,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136563,255,1,1,26,36,70nn27vgkt6l48lvv5e66q7ww,1,46.2,3.5,2023-02-12T16:32:07.940Z,2023-02-13T05:47:57Z,4029084683,213,3.1,4029084679,141,5.2,4029084677,140,33.9,4029084681,212,13.0,4029084675,56,Back,4030329717,178,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136631,256,1,1,26,38,70nn27vgkt6l48lvv5e66q7ww,1,38,4.5,2023-02-12T16:32:09.954Z,2023-02-13T05:47:56Z,4029085007,212,24.9,4029085009,213,1.2,4029085005,141,39.0,4029085003,140,45.9,4029085001,56,Back,4030329753,178,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136663,257,1,1,26,43,70nn27vgkt6l48lvv5e66q7ww,0,54.5,57.9,2023-02-12T16:32:14.754Z,2023-02-13T05:47:54Z,4029085181,212,17.7,4029085177,140,71.0,4029085179,141,63.5,4029085183,213,0.2,4029085175,56,Center,4030329839,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136677,266,8,1,26,44,750ustvk4jfqmo8q4gnrcxy7z,1,30.7,40.8,2023-02-12T16:32:15.721Z,2023-02-13T05:47:53Z,4029856209,384,,4030329923,389,,4029085229,56,Back,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136697,267,49,1,26,47,750ustvk4jfqmo8q4gnrcxy7z,1,22.5,29.7,2023-02-12T16:32:18.777Z,2023-02-13T05:47:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136739,268,1,1,26,47,750ustvk4jfqmo8q4gnrcxy7z,1,22.6,29.5,2023-02-12T16:32:18.808Z,2023-02-13T05:47:52Z,4029085593,213,5.9,4029085583,141,24.4,4029085579,140,32.0,4030330057,178,,4029085589,212,10.5,4029085573,56,Back,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136777,269,1,1,26,50,750ustvk4jfqmo8q4gnrcxy7z,1,31.9,24.6,2023-02-12T16:32:21.760Z,2023-02-13T05:47:51Z,4029085745,212,14.7,4029085739,56,Back,4030330153,178,,4029085741,140,29.1,4029085747,213,4.5,4029085743,141,3.4,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136831,270,1,1,26,53,750ustvk4jfqmo8q4gnrcxy7z,1,28.4,7.2,2023-02-12T16:32:24.170Z,2023-02-13T05:47:50Z,4029086033,141,31.2,4029086023,56,Back,4029086029,140,15.4,4029086037,212,21.3,4030330253,178,,4029086041,213,2.3,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136949,271,1,1,26,56,750ustvk4jfqmo8q4gnrcxy7z,1,14.7,35,2023-02-12T16:32:27.791Z,2023-02-13T05:47:49Z,4030330333,178,,4029086647,56,Back,4029086655,213,1.3,4029086649,140,20.6,4029086653,212,22.0,4029086651,141,66.1,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507136999,272,1,1,27,2,750ustvk4jfqmo8q4gnrcxy7z,1,28.9,63.9,2023-02-12T16:32:33.743Z,2023-02-13T05:47:46Z,4030330413,178,,4029086929,212,21.0,4029086927,141,33.1,4029086925,140,29.5,4029086931,213,4.7,4029086923,56,Back,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137101,273,1,1,27,6,750ustvk4jfqmo8q4gnrcxy7z,1,30.6,34.2,2023-02-12T16:32:37.817Z,2023-02-13T05:47:45Z,4029087547,212,18.1,4029087549,213,1.5,4029087545,141,60.6,4030330529,178,,4029087541,56,Back,4029087543,140,32.5,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137153,274,1,1,27,14,750ustvk4jfqmo8q4gnrcxy7z,1,39.1,61.3,2023-02-12T16:32:45.222Z,2023-02-13T05:47:43Z,4030330581,178,,4029087847,56,Right,4029087855,213,5.4,4029087849,140,68.1,4029087845,155,,4029087857,1,,4029087853,212,48.3,4029087851,141,6.1,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137193,275,44,1,27,16,750ustvk4jfqmo8q4gnrcxy7z,1,68.4,7.4,2023-02-12T16:32:47.907Z,2023-02-13T05:47:42Z,4029088071,286,,4029088069,56,Right,4029088111,233,258,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137145,258,44,1,27,16,70nn27vgkt6l48lvv5e66q7ww,0,31.6,92.6,2023-02-12T16:32:47.908Z,2023-02-13T05:47:42Z,4029087791,56,Back,4029087793,285,,4029088163,233,275,,,,,,,,,,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137197,276,61,1,27,16,750ustvk4jfqmo8q4gnrcxy7z,0,68.3,8.1,2023-02-12T16:32:47.913Z,2023-02-13T05:47:41Z,4030401391,388,,4029088093,56,Right,4030401389,15,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137223,259,5,1,27,21,70nn27vgkt6l48lvv5e66q7ww,1,-1,94.6,2023-02-12T16:32:52.812Z,2023-02-13T01:46:00Z,4029088251,346,,4029088247,56,Back,4029088265,233,277,,,,,,,,,,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137213,277,5,1,27,21,750ustvk4jfqmo8q4gnrcxy7z,0,101,5.4,2023-02-12T16:32:52.812Z,2023-02-13T01:46:00Z,4029088329,233,259,4029088191,56,Right,4029088193,346,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137429,260,1,1,27,35,70nn27vgkt6l48lvv5e66q7ww,1,5.3,62.7,2023-02-12T16:33:06.411Z,2023-02-13T05:47:41Z,4029089417,56,Back,4029089427,212,5.8,4029089419,140,5.4,4029089447,237,,4029858145,189,,4029089423,141,54.1,4029089413,124,,4029089433,213,4.7,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137489,261,1,1,27,36,70nn27vgkt6l48lvv5e66q7ww,1,3.3,52.3,2023-02-12T16:33:07.336Z,2023-02-13T05:47:40Z,4029089675,141,96.3,4030330937,178,,4029089679,213,0.7,4029089677,212,44.1,4029089681,1,,4029089671,56,Back,4029089673,140,34.1,4029089669,155,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137495,262,3,1,27,38,70nn27vgkt6l48lvv5e66q7ww,0,36,92.5,2023-02-12T16:33:09.264Z,2023-02-13T05:47:40Z,4029858557,464,,4029089719,286,,4029089717,56,Back,4029089811,233,278,4030331093,178,,,,,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137469,278,7,1,27,38,750ustvk4jfqmo8q4gnrcxy7z,1,64,7.5,2023-02-12T16:33:09.915Z,2023-02-13T05:47:39Z,4030331161,178,,4029089749,285,,4029089745,233,262,4029858597,385,,4029089577,167,,4029089579,56,Right,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137551,263,5,1,27,40,70nn27vgkt6l48lvv5e66q7ww,1,32,101.2,2023-02-12T16:33:11.588Z,2023-02-13T01:46:16Z,4029089985,233,279,4029089981,56,Back,4029089983,347,,,,,,,,,,,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137477,279,5,1,27,40,750ustvk4jfqmo8q4gnrcxy7z,0,68,-1.2,2023-02-12T16:33:11.588Z,2023-02-13T01:46:16Z,4029090053,233,263,4029089609,347,,4029089607,56,Right,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137619,264,1,1,27,43,70nn27vgkt6l48lvv5e66q7ww,1,32.9,100,2023-02-12T16:33:14.541Z,2023-02-13T05:47:39Z,4029090265,107,,4029090269,140,12.5,4029090267,56,Back,4029090273,141,90.6,4029090275,212,22.6,4029090277,213,3.5,4029090279,1,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137635,265,1,1,27,46,70nn27vgkt6l48lvv5e66q7ww,1,14,83.1,2023-02-12T16:33:17.864Z,2023-02-13T05:47:38Z,4029090363,213,5.3,4029090359,141,69.1,4029090361,212,11.8,4029090357,140,20.6,4029090355,56,Back,4030331397,178,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137677,266,1,1,27,48,70nn27vgkt6l48lvv5e66q7ww,1,20,64.7,2023-02-12T16:33:19.916Z,2023-02-13T05:47:37Z,4029090537,56,Back,4029090539,140,14.1,4029090541,141,63.4,4029090543,212,6.3,4030331451,178,,4029090545,213,3.3,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137707,267,1,1,27,51,70nn27vgkt6l48lvv5e66q7ww,1,15.4,54.4,2023-02-12T16:33:22.365Z,2023-02-13T05:47:36Z,4029090671,140,15.9,4029090677,213,4.7,4029090669,56,Back,4029090673,141,26.3,4030331503,178,,4029090675,212,19.1,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137765,268,1,1,27,53,70nn27vgkt6l48lvv5e66q7ww,1,16.2,24.2,2023-02-12T16:33:24.317Z,2023-02-13T05:47:36Z,4029090963,56,Back,4030331529,178,,4029090971,212,14.7,4029090969,141,39.3,4029090973,213,2.4,4029090967,140,6.2,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137817,269,1,1,27,55,70nn27vgkt6l48lvv5e66q7ww,1,6.3,37.4,2023-02-12T16:33:27.039Z,2023-02-13T05:47:35Z,4029091257,1,,4029091249,140,45.6,4030331641,178,,4029091247,56,Back,4029091255,213,6.2,4029091251,141,32.9,4029859311,155,,4029091253,212,41.4,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137841,270,1,1,27,59,70nn27vgkt6l48lvv5e66q7ww,1,45.3,34.7,2023-02-12T16:33:30.422Z,2023-02-13T05:47:34Z,4030331695,21,,4029091387,141,29.6,4029091389,212,4.1,4029091385,140,43.3,4029091383,56,Back,4029091391,213,4.2,4030331693,388,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137881,271,1,1,28,1,70nn27vgkt6l48lvv5e66q7ww,1,43.2,28.6,2023-02-12T16:33:32.198Z,2023-02-13T05:47:33Z,4029091555,140,44.5,4029091561,213,1.2,4029091559,212,4.2,4029091557,141,34.5,4029091553,56,Back,4030331721,178,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137915,272,1,1,28,4,70nn27vgkt6l48lvv5e66q7ww,1,45.9,33.3,2023-02-12T16:33:35.823Z,2023-02-13T05:47:32Z,4029091745,140,42.9,4029091749,212,23.3,4029091747,141,67.3,4029091751,213,1.7,4029091743,56,Back,4030331743,178,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137961,273,1,1,28,6,70nn27vgkt6l48lvv5e66q7ww,1,40.1,67.5,2023-02-12T16:33:37.726Z,2023-02-13T05:47:31Z,4029091987,141,94.5,4029091989,212,25.2,4029091985,140,56.5,4029091983,56,Left,4030331767,178,,4029091991,213,0.8,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507137991,274,1,1,28,11,70nn27vgkt6l48lvv5e66q7ww,1,71.3,90.9,2023-02-12T16:33:42.335Z,2023-02-13T05:47:29Z,4029092155,213,5.9,4029092147,56,Left,4029092149,140,76.5,4030331845,178,,4029092151,141,87.2,4029092153,212,6.0,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507142843,342,45,1,28,13,750ustvk4jfqmo8q4gnrcxy7z,0,23.2,12.6,2023-02-12T16:33:44.229Z,2023-02-13T05:47:28Z,4029118181,56,Back,4029127733,233,357,4029118183,285,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507144639,357,3,1,28,13,70nn27vgkt6l48lvv5e66q7ww,1,76.8,87.4,2023-02-12T16:33:44.229Z,2023-02-13T05:47:28Z,4029127695,233,342,4030332137,178,,4029127665,286,,4029127663,56,Left,4029860147,464,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138059,275,1,1,28,14,70nn27vgkt6l48lvv5e66q7ww,1,77.7,95.8,2023-02-12T16:33:45.697Z,2023-02-13T05:47:27Z,4029092519,212,4.3,4029092517,141,98.3,4029092515,140,81.5,4029092513,56,Left,4029092521,213,0.4,4030332175,178,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138065,276,3,1,28,15,70nn27vgkt6l48lvv5e66q7ww,0,82.8,97.7,2023-02-12T16:33:46.595Z,2023-02-13T05:47:27Z,4029092561,233,280,4029092545,286,,4029862035,464,,4029092543,56,Left,4030333589,178,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138043,280,7,1,28,15,750ustvk4jfqmo8q4gnrcxy7z,1,17.2,2.3,2023-02-12T16:33:46.701Z,2023-02-13T05:47:26Z,4029092619,233,276,4029092437,167,,4029092439,56,Back,4029862159,385,,4029092441,285,,4030333637,178,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138089,277,5,1,28,16,70nn27vgkt6l48lvv5e66q7ww,1,78.5,101.2,2023-02-12T16:33:47.585Z,2023-02-13T01:49:09Z,4029092657,347,,4029092679,233,281,4029092655,56,Left,,,,,,,,,,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138053,281,5,1,28,16,750ustvk4jfqmo8q4gnrcxy7z,0,21.5,-1.2,2023-02-12T16:33:47.585Z,2023-02-13T01:49:10Z,4029092493,347,,4029092691,233,277,4029092491,56,Back,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138119,278,1,1,28,22,70nn27vgkt6l48lvv5e66q7ww,1,84.2,100,2023-02-12T16:33:54.085Z,2023-02-13T05:47:26Z,4029092893,213,3.5,4029092891,212,9.5,4029092883,107,,4029092885,56,Left,4029092889,141,95.9,4029092887,140,75.7,,,,,,,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507138177,279,1,1,28,25,70nn27vgkt6l48lvv5e66q7ww,1,78.2,88.9,2023-02-12T16:33:56.319Z,2023-02-13T05:47:25Z,4029093243,155,,4030334107,178,,4029093253,213,2.9,4029093251,212,21.0,4029093249,141,94.8,4029093247,140,58.6,4029093245,56,Left,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
