id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/13/value
2452838541,1558,67,1,25,39,2b3mar72yy8d6uvat1ka6tn3r,0,77.8,24.3,2022-08-28T19:11:18.268Z,2022-08-29T02:17:08Z,3742160443,233,922,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674383,164,1,1,25,39,4t4hod56fsj7utpjdor8so5q6,1,20.7,75.3,2022-08-28T19:11:18.279Z,2022-08-29T02:17:08Z,3741253455,213,1.0,3742113365,388,,3741253451,141,96.6,3741253453,212,17.4,3741253445,56,Back,3741253449,140,29.9,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674415,165,1,1,25,46,4t4hod56fsj7utpjdor8so5q6,1,31.1,87.1,2022-08-28T19:11:25.630Z,2022-08-29T02:17:06Z,3742113455,178,,3741253607,141,88.4,3741253605,140,21.6,3741253609,212,10.0,3741253611,213,3.1,3741253603,56,Back,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674431,166,1,1,25,48,4t4hod56fsj7utpjdor8so5q6,1,22.3,87.6,2022-08-28T19:11:26.797Z,2022-08-29T02:17:06Z,3741253745,213,0.5,3741253737,56,Back,3741253739,140,35.0,3741253743,212,14.9,3741253741,141,97.5,3742113557,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674443,167,1,1,25,50,4t4hod56fsj7utpjdor8so5q6,0,39.5,97.4,2022-08-28T19:11:29.029Z,2022-08-29T02:17:05Z,3741253793,56,Back,3742113665,178,,3741253933,233,284,3741253931,236,,3741253797,141,96.0,3741253801,213,3.8,3741253795,140,38.2,3741253799,212,1.7,2rio84cmao72sc7lnsodwzzhm,M. Camara,3741253937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674467,284,74,1,25,50,2b3mar72yy8d6uvat1ka6tn3r,1,57.8,4.4,2022-08-28T19:11:29.340Z,2022-08-29T02:17:04Z,3742113743,178,,3741253911,56,Right,3741253913,285,,3741253979,233,167,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674487,168,5,1,25,51,4t4hod56fsj7utpjdor8so5q6,1,33.8,101.4,2022-08-28T19:11:30.045Z,2022-08-28T23:31:56Z,3741254047,56,Back,3741254125,233,285,3741254051,347,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674471,285,5,1,25,51,2b3mar72yy8d6uvat1ka6tn3r,0,66.2,-1.4,2022-08-28T19:11:30.045Z,2022-08-28T23:31:57Z,3741253953,347,,3741253951,56,Right,3741254169,233,168,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674757,169,1,1,26,0,4t4hod56fsj7utpjdor8so5q6,1,37.1,100,2022-08-28T19:11:38.821Z,2022-08-29T02:17:04Z,3741255451,213,3.4,3741255447,141,93.3,3741255445,140,19.5,3741255449,212,19.4,3741255441,107,,3741255443,56,Back,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674809,170,1,1,26,4,4t4hod56fsj7utpjdor8so5q6,1,22.9,88,2022-08-28T19:11:43.544Z,2022-08-29T02:17:03Z,3741255775,212,12.1,3741255777,213,5.4,3742114201,178,,3741255771,140,30.2,3741255773,141,74.2,3741255769,56,Back,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674859,171,1,1,26,6,4t4hod56fsj7utpjdor8so5q6,1,29.7,73.3,2022-08-28T19:11:45.139Z,2022-08-29T02:17:03Z,3741256037,141,6.1,3741256035,140,28.4,3741256039,212,45.7,3741256033,56,Back,3741256029,196,,3741256041,213,4.7,3741256043,1,,3742114337,178,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674929,172,1,1,26,9,4t4hod56fsj7utpjdor8so5q6,1,29.8,8.2,2022-08-28T19:11:48.297Z,2022-08-29T02:17:02Z,3741256359,56,Back,3741256363,141,11.3,3741256361,140,22.6,3741256367,213,2.9,3741256365,212,7.8,3742114461,178,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452674967,173,1,1,26,13,4t4hod56fsj7utpjdor8so5q6,1,22,14.8,2022-08-28T19:11:52.266Z,2022-08-29T02:17:01Z,3741256609,212,14.7,3741256607,141,33.3,3741256605,140,29.3,3741256603,56,Back,3742114513,178,,3741256611,213,1.0,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675067,174,1,1,26,15,4t4hod56fsj7utpjdor8so5q6,1,29.7,34,2022-08-28T19:11:54.178Z,2022-08-29T02:17:00Z,3741257139,141,8.3,3741257137,140,39.9,3741257135,56,Back,3741257143,213,5.3,3741257141,212,20.5,3742114551,178,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675089,175,1,1,26,18,4t4hod56fsj7utpjdor8so5q6,0,46.1,6.1,2022-08-28T19:11:57.138Z,2022-08-29T02:16:59Z,3741257289,213,0.1,3741257285,141,8.8,3741257287,212,15.1,3742114623,178,,3741257283,140,60.4,3741257281,56,Right,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452802513,1067,49,1,26,19,2b3mar72yy8d6uvat1ka6tn3r,1,37.8,84.6,2022-08-28T19:11:57.773Z,2022-08-29T02:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675117,286,1,1,26,19,2b3mar72yy8d6uvat1ka6tn3r,1,37.3,85.4,2022-08-28T19:11:57.903Z,2022-08-29T02:16:59Z,3741257403,56,Back,3741257411,213,1.8,3742114949,178,,3741257405,140,36.0,3741257407,141,94.2,3741257409,212,6.1,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675155,288,1,1,26,20,2b3mar72yy8d6uvat1ka6tn3r,1,40.3,95,2022-08-28T19:11:58.940Z,2022-08-29T02:16:58Z,3741257621,212,11.1,3741257623,213,3.4,3742115019,178,,3741257615,56,Back,3741257617,140,30.2,3741257619,141,90.3,3741959933,156,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675133,287,43,1,26,20,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-28T19:11:58.974Z,2022-08-28T22:14:25Z,3741959451,144,49,,,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675189,289,1,1,26,21,2b3mar72yy8d6uvat1ka6tn3r,1,34.7,92.6,2022-08-28T19:12:00.037Z,2022-08-29T02:16:58Z,3741257781,141,83.3,3741257783,212,6.3,3741257777,56,Back,3741257779,140,35.2,3741257785,213,4.8,3742115111,178,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675229,290,1,1,26,23,2b3mar72yy8d6uvat1ka6tn3r,1,36.9,83.6,2022-08-28T19:12:02.008Z,2022-08-29T02:16:57Z,3741258015,212,17.7,3741258017,213,3.8,3741258009,140,23.4,3741258005,56,Back,3741258013,141,68.0,3742115189,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675353,291,1,1,26,26,2b3mar72yy8d6uvat1ka6tn3r,1,24.4,69,2022-08-28T19:12:04.756Z,2022-08-29T02:16:56Z,3741258603,141,43.1,3741258601,140,25.3,3741258599,56,Back,3742115311,178,,3741258607,213,4.8,3741258605,212,17.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675443,292,1,1,26,31,2b3mar72yy8d6uvat1ka6tn3r,0,28.9,39.3,2022-08-28T19:12:09.764Z,2022-08-29T02:16:55Z,3741259073,56,Right,3741259071,155,,3742115423,178,,3741259085,213,5.9,3741259087,1,,3741259075,140,70.6,3741259077,141,10.3,3741259081,212,48.0,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675449,176,49,1,26,34,4t4hod56fsj7utpjdor8so5q6,1,30.6,89,2022-08-28T19:12:13.112Z,2022-08-29T02:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675555,177,1,1,26,36,4t4hod56fsj7utpjdor8so5q6,1,16.3,88.8,2022-08-28T19:12:15.365Z,2022-08-29T02:16:54Z,3741259653,141,61.2,3741259651,140,5.0,3741259649,56,Back,3741259655,212,22.2,3741259657,213,4.1,3742115641,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675621,178,1,1,26,39,4t4hod56fsj7utpjdor8so5q6,1,6.7,60.4,2022-08-28T19:12:18.310Z,2022-08-29T02:16:53Z,3741259987,56,Back,3741259997,141,89.7,3742115705,178,,3741260001,212,26.7,3741260003,213,0.8,3741259991,140,23.6,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675681,179,1,1,26,42,4t4hod56fsj7utpjdor8so5q6,1,22,81.8,2022-08-28T19:12:21.172Z,2022-08-29T02:16:53Z,3741260289,140,17.6,3741260287,56,Back,3741260295,213,2.2,3742115777,178,,3741260293,212,7.7,3741260291,141,90.9,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675703,180,1,1,26,44,4t4hod56fsj7utpjdor8so5q6,1,17.6,90.1,2022-08-28T19:12:22.778Z,2022-08-29T02:16:52Z,3742115933,178,,3741260391,141,82.6,3741260393,212,11.8,3741260389,140,27.7,3741260387,56,Back,3741260395,213,5.8,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675713,181,1,1,26,45,4t4hod56fsj7utpjdor8so5q6,0,29.2,81.3,2022-08-28T19:12:24.266Z,2022-08-29T02:16:51Z,3741260457,213,2.5,3741260455,212,0.9,3741260727,236,,3741260733,286,,3741260453,141,82.1,3741260449,56,Back,3742116063,178,,3741260729,233,293,1o7se1aziz6fpes5hey7yijft,Caio Henrique,3741260451,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675731,293,74,1,26,45,2b3mar72yy8d6uvat1ka6tn3r,1,69.2,17,2022-08-28T19:12:24.430Z,2022-08-29T02:16:51Z,3741260757,233,181,3741260589,56,Right,3741260591,285,,3742116155,178,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675767,294,49,1,26,46,2b3mar72yy8d6uvat1ka6tn3r,1,66.5,22.5,2022-08-28T19:12:25.185Z,2022-08-29T02:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675833,295,1,1,26,48,2b3mar72yy8d6uvat1ka6tn3r,1,68,26,2022-08-28T19:12:27.049Z,2022-08-29T02:16:50Z,3741261161,213,5.1,3742116357,178,,3741261157,141,6.5,3741261155,140,73.0,3741261159,212,14.3,3741261153,56,Right,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452675985,296,1,1,26,51,2b3mar72yy8d6uvat1ka6tn3r,1,75.2,8.4,2022-08-28T19:12:30.422Z,2022-08-29T02:16:49Z,3742116375,178,,3741261963,140,62.3,3741261969,213,2.4,3741261961,56,Center,3741261967,212,17.9,3741261965,141,25.6,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452804059,1068,3,1,26,57,2b3mar72yy8d6uvat1ka6tn3r,0,67.6,23.2,2022-08-28T19:12:36.044Z,2022-08-29T02:16:47Z,3742116559,178,,3741967901,467,28x7i681wkjueanvkevew3bh1,3741967899,464,,3741967897,286,,3741967895,56,Center,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676013,297,1,1,26,58,2b3mar72yy8d6uvat1ka6tn3r,1,66.2,21.8,2022-08-28T19:12:37.267Z,2022-08-29T02:16:46Z,3741262103,56,Center,3741262111,213,1.6,3742116699,178,,3741262109,212,8.2,3741262107,141,33.8,3741262105,140,65.8,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676053,298,4,1,26,59,2b3mar72yy8d6uvat1ka6tn3r,1,66.2,32.8,2022-08-28T19:12:38.226Z,2022-08-29T02:16:45Z,3741262343,152,,3741262341,56,Center,3741265593,265,,3741262345,286,,3741262485,233,182,3741262337,13,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676067,182,4,1,26,59,4t4hod56fsj7utpjdor8so5q6,0,33.8,67.2,2022-08-28T19:12:38.227Z,2022-08-29T02:16:45Z,3741262441,13,,3741262515,233,298,3741262451,285,,3742116845,178,,3741262447,152,,3741262445,56,Back,3741262449,265,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676331,299,1,1,27,15,2b3mar72yy8d6uvat1ka6tn3r,1,62.4,31.4,2022-08-28T19:12:53.885Z,2022-08-29T02:16:45Z,3741263931,5,,3742117341,178,,3741263941,141,41.8,3741263943,212,7.7,3741263939,140,65.3,3741263937,56,Center,3741263935,152,,3741263945,213,1.2,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676341,300,1,1,27,15,2b3mar72yy8d6uvat1ka6tn3r,1,65.4,40.7,2022-08-28T19:12:54.629Z,2022-08-29T02:16:44Z,3741264001,56,Center,3741264003,140,59.5,3741264009,213,3.6,3741264007,212,6.9,3741264005,141,36.4,3742117549,178,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676365,301,1,1,27,17,2b3mar72yy8d6uvat1ka6tn3r,1,61.8,38.8,2022-08-28T19:12:56.188Z,2022-08-29T02:16:44Z,3742117633,178,,3741264111,140,64.9,3741264113,141,45.8,3741264117,213,1.0,3741264115,212,5.8,3741264109,56,Center,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676425,302,1,1,27,19,2b3mar72yy8d6uvat1ka6tn3r,1,67.6,47.6,2022-08-28T19:12:58.366Z,2022-08-29T02:16:43Z,3742117687,178,,3741264455,213,4.7,3741264453,212,13.1,3741264451,141,28.4,3741264449,140,67.6,3741264445,56,Center,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676457,303,1,1,27,21,2b3mar72yy8d6uvat1ka6tn3r,0,71,29,2022-08-28T19:13:00.414Z,2022-08-29T02:16:42Z,3741264623,213,0.2,3741264621,212,16.4,3741264617,140,86.4,3741264615,56,Center,3741264619,141,32.8,3742117743,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676533,183,12,1,27,22,4t4hod56fsj7utpjdor8so5q6,1,14.8,64.2,2022-08-28T19:13:01.637Z,2022-08-29T02:16:41Z,3741265095,140,46.9,3741265097,141,57.8,3741265099,212,34.0,3741265101,213,6.2,3741265093,56,Back,3742117887,178,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676649,304,1,1,27,30,2b3mar72yy8d6uvat1ka6tn3r,1,52.4,40.7,2022-08-28T19:13:09.100Z,2022-08-29T02:16:39Z,3742118001,178,,3741265805,213,6.2,3741265791,140,62.7,3741265795,141,39.4,3741265799,212,10.9,3741265785,56,Center,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676713,305,1,1,27,32,2b3mar72yy8d6uvat1ka6tn3r,1,60.9,42.3,2022-08-28T19:13:11.461Z,2022-08-29T02:16:38Z,3741266139,140,54.9,3741266137,56,Center,3741266145,213,2.7,3742118179,178,,3741266141,141,46.3,3741266143,212,6.9,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676771,306,1,1,27,35,2b3mar72yy8d6uvat1ka6tn3r,1,56,49.6,2022-08-28T19:13:14.014Z,2022-08-29T02:16:37Z,3742118239,178,,3741266483,212,18.4,3741266481,141,70.1,3741266479,140,67.5,3741266475,56,Center,3741266487,213,0.9,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676785,307,1,1,27,37,2b3mar72yy8d6uvat1ka6tn3r,0,69.1,74.1,2022-08-28T19:13:16.618Z,2022-08-29T02:16:37Z,3741266547,56,Center,3741266545,155,,3741266549,140,78.1,3741266551,141,63.9,3741266553,212,11.7,3741266555,213,5.7,3742118311,178,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676795,184,8,1,27,38,4t4hod56fsj7utpjdor8so5q6,1,22.8,35.6,2022-08-28T19:13:17.416Z,2022-08-29T02:16:36Z,3741266681,15,,3742118401,388,,3741970443,384,,3741266617,56,Back,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676915,185,49,1,27,39,4t4hod56fsj7utpjdor8so5q6,1,25.8,27.4,2022-08-28T19:13:18.311Z,2022-08-29T02:16:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452676943,186,1,1,27,40,4t4hod56fsj7utpjdor8so5q6,1,24.2,26.5,2022-08-28T19:13:18.857Z,2022-08-29T02:16:35Z,3742118935,178,,3741267479,140,2.9,3741267475,56,Back,3741267483,212,23.8,3741267481,141,14.4,3741267485,213,3.5,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677033,187,1,1,27,47,4t4hod56fsj7utpjdor8so5q6,1,2.3,11.2,2022-08-28T19:13:26.450Z,2022-08-29T02:16:34Z,3742118989,178,,3741267943,140,2.3,3741267941,56,Back,3741267951,213,1.6,3741267945,141,50.6,3741267947,212,26.8,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677045,188,1,1,27,50,4t4hod56fsj7utpjdor8so5q6,1,2,52.9,2022-08-28T19:13:29.585Z,2022-08-29T02:16:34Z,3741268047,140,12.1,3741268053,212,23.1,3741268051,141,83.0,3742119071,178,,3741268043,56,Back,3741268055,213,1.1,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677117,189,1,1,27,52,4t4hod56fsj7utpjdor8so5q6,1,12.4,85.4,2022-08-28T19:13:31.458Z,2022-08-29T02:16:34Z,3741268437,213,4.3,3741268435,212,8.2,3742119149,178,,3741268429,56,Back,3741268433,141,74.2,3741268431,140,9.4,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677199,190,1,1,27,54,4t4hod56fsj7utpjdor8so5q6,1,9.7,74.9,2022-08-28T19:13:33.482Z,2022-08-29T02:16:33Z,3741268809,56,Back,3742119205,178,,3741268817,213,0.4,3741268815,212,21.5,3741268811,140,28.6,3741268813,141,87.2,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677231,191,3,1,27,56,4t4hod56fsj7utpjdor8so5q6,1,23,86.2,2022-08-28T19:13:35.231Z,2022-08-29T02:16:32Z,3742119401,178,,3741268977,56,Back,3741269025,233,308,3741268981,285,,3741971167,465,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677189,308,45,1,27,56,2b3mar72yy8d6uvat1ka6tn3r,0,77,13.8,2022-08-28T19:13:35.231Z,2022-08-29T02:16:32Z,3741268785,56,Right,3741268787,286,,3741269071,233,191,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677303,192,1,1,27,58,4t4hod56fsj7utpjdor8so5q6,1,22.8,94.7,2022-08-28T19:13:36.929Z,2022-08-29T02:16:31Z,3741269329,212,7.1,3741269325,140,29.3,3741269327,141,97.4,3741269331,213,0.3,3741269323,56,Back,3742119483,178,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677309,193,4,1,27,59,4t4hod56fsj7utpjdor8so5q6,1,26.5,98.8,2022-08-28T19:13:38.496Z,2022-08-29T02:16:30Z,3741269459,233,309,3741269357,13,,3741269375,285,,3741269361,56,Back,3741269369,265,,3741269365,152,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677297,309,4,1,27,59,2b3mar72yy8d6uvat1ka6tn3r,0,73.5,1.2,2022-08-28T19:13:38.497Z,2022-08-29T02:16:30Z,3742119755,178,,3741269297,152,,3741269295,56,Right,3741269305,286,,3741269521,233,193,3741269293,13,,3741269301,265,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452682041,214,1,1,28,16,4t4hod56fsj7utpjdor8so5q6,1,22.5,91.4,2022-08-28T19:13:55.515Z,2022-08-29T02:16:30Z,3741295497,5,,3741295505,56,Back,3742120015,178,,3741295501,152,,3741295513,141,85.5,3741295509,140,19.2,3741295517,213,4.0,3741295515,212,5.3,1o7se1aziz6fpes5hey7yijft,Caio Henrique,3741295943,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677799,194,1,1,28,19,4t4hod56fsj7utpjdor8so5q6,0,19,78.4,2022-08-28T19:13:58.033Z,2022-08-29T02:16:29Z,3741271883,140,27.6,3741271881,56,Back,3742120177,178,,3741271885,141,35.3,3741271887,212,30.7,3741271889,213,5.0,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452678317,198,51,1,28,19,4t4hod56fsj7utpjdor8so5q6,1,19.2,77.7,2022-08-28T19:13:58.247Z,2022-08-29T02:16:29Z,3741274853,169,,,,,,,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677749,310,49,1,28,21,2b3mar72yy8d6uvat1ka6tn3r,1,70.5,75.1,2022-08-28T19:14:00.548Z,2022-08-29T02:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677831,311,15,1,28,26,2b3mar72yy8d6uvat1ka6tn3r,1,84.4,57,2022-08-28T19:14:04.774Z,2022-08-29T02:16:27Z,3741273559,20,,3741273987,230,96.4,3741273563,82,,3741273977,103,19,3741273989,231,51.8,3741273617,233,195,3742121169,178,,3741273981,458,,779rrkp47akkd5usq53begatx,Neymar,3741272073,56,Center,3741273979,215,3741273985,147,,3741972701,76,,3741273983,146,86.2,3741272071,17,3741272069,22,,3741273975,102,52.2,,,,,,56.0,,,
2452677859,195,10,1,28,26,4t4hod56fsj7utpjdor8so5q6,1,12.9,43.8,2022-08-28T19:14:04.831Z,2022-08-29T02:16:26Z,3741272253,94,,3741273639,233,311,3741272255,56,Back,3742121315,178,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452677847,312,43,1,28,28,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-28T19:14:07.025Z,2022-08-28T19:14:34Z,3741275153,144,61,3741272185,56,Center,,,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
