id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2458984363,538,1,2,46,41,121le8unjfzug3iu9pgkqa1c7,1,70.8,50.7,2022-09-11T19:51:19.950Z,2022-09-12T01:46:27Z,3774849909,212,16.4,3774849907,141,33.4,3774849903,56,Center,3774849911,213,3.9,3774849905,140,59.9,3775112693,155,,3775238003,178,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984375,539,1,2,46,45,121le8unjfzug3iu9pgkqa1c7,1,64.2,28.1,2022-09-11T19:51:24.450Z,2022-09-12T01:46:26Z,3774849959,140,74.2,3774849965,213,0.1,3774849963,212,10.5,3774849961,141,28.9,3775238049,178,,3774849957,56,Center,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984419,540,1,2,46,48,121le8unjfzug3iu9pgkqa1c7,1,75.8,26.9,2022-09-11T19:51:26.533Z,2022-09-12T01:46:25Z,3774850201,140,94.2,3775238097,178,,3774850199,56,Right,3774850205,212,20.7,3774850203,141,15.8,3774850207,213,5.9,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984433,541,1,2,46,50,121le8unjfzug3iu9pgkqa1c7,0,94.4,15,2022-09-11T19:51:28.866Z,2022-09-12T01:46:25Z,3774850287,212,0.7,3774850283,140,95.0,3774850299,286,,3774850279,155,,3775238215,178,,3774850277,2,,3775112965,20,,3774850293,236,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3774850289,213,0.5,3774850285,141,,3774850295,233,422,3775112963,224,,3774850281,56,Right,,,,,,,,,,,15.5,,,,,,,,,,,
2458984427,422,12,2,46,50,4t4hod56fsj7utpjdor8so5q6,1,6.8,79.9,2022-09-11T19:51:28.949Z,2022-09-12T01:46:24Z,3775238337,389,,3774850245,185,,3774850247,56,Back,3774850307,233,541,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984439,423,6,2,46,52,4t4hod56fsj7utpjdor8so5q6,0,4.6,83.4,2022-09-11T19:51:30.490Z,2022-09-11T23:03:33Z,3774850357,233,542,3774850319,56,Back,3774850321,73,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984445,542,6,2,46,52,121le8unjfzug3iu9pgkqa1c7,1,95.4,16.6,2022-09-11T19:51:30.490Z,2022-09-11T23:03:33Z,3774850343,233,423,3774850335,75,,3774850333,56,Right,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984647,543,1,2,47,10,121le8unjfzug3iu9pgkqa1c7,1,99.5,0.5,2022-09-11T19:51:48.867Z,2022-09-11T23:03:43Z,3774851369,212,10.4,3774851361,56,Right,3774851373,213,2.7,3774851359,6,,3775238519,178,,3774851367,141,6.5,3774851363,140,90.4,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984723,544,1,2,47,13,121le8unjfzug3iu9pgkqa1c7,1,92.3,8.4,2022-09-11T19:51:51.490Z,2022-09-12T01:46:23Z,3774851795,140,78.9,3775238555,178,,3774851805,212,15.0,3774851791,56,Right,3774851809,213,2.8,3774851801,141,16.1,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984749,545,1,2,47,19,121le8unjfzug3iu9pgkqa1c7,1,97.4,21.2,2022-09-11T19:51:58.117Z,2022-09-12T01:31:48Z,3774851921,140,85.2,3774851919,56,Center,3774851923,141,30.1,3774851927,213,2.7,3774851925,212,14.2,3775238603,178,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984771,546,1,2,47,21,121le8unjfzug3iu9pgkqa1c7,1,85.3,25.6,2022-09-11T19:51:59.991Z,2022-09-12T02:16:55Z,3775113897,20,,3774852027,141,60.2,3774852031,213,1.2,3774852023,56,Center,3774852025,140,95.2,3775113895,224,,3775238631,178,,3774852019,2,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,3774852029,212,25.7,3774852021,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984805,548,61,2,47,22,121le8unjfzug3iu9pgkqa1c7,1,96,52.6,2022-09-11T19:52:01.407Z,2022-09-12T01:46:21Z,3775238745,388,,3774859269,56,Center,3775238743,21,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984787,547,15,2,47,24,121le8unjfzug3iu9pgkqa1c7,1,88.8,59.3,2022-09-11T19:52:03.104Z,2022-09-12T01:46:21Z,3774852145,56,Center,3774861251,55,548,3774861287,233,425,3775238819,178,,3774861249,29,,3774854171,147,55.4,3774854173,230,97.5,3774854163,102,49.4,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,3774854169,146,91.1,3775116437,25,,3774854165,103,19,3774861247,78,,3774854175,231,53.9,3774861255,328,3774852143,17,,3774854043,20,3774861257,82,,,,,,,,,,,,,
2458984801,425,10,2,47,24,4t4hod56fsj7utpjdor8so5q6,1,9.6,45.9,2022-09-11T19:52:03.229Z,2022-09-12T01:46:20Z,3774852217,94,,3775238877,21,,3775238875,178,,3774861325,233,547,3774852219,56,Back,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984821,426,61,2,47,24,4t4hod56fsj7utpjdor8so5q6,1,10.2,46.4,2022-09-11T19:52:03.284Z,2022-09-12T01:46:20Z,3774852309,56,Back,3775239025,21,,3775239027,178,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458986681,467,12,2,47,25,4t4hod56fsj7utpjdor8so5q6,1,6.1,46.8,2022-09-11T19:52:04.313Z,2022-09-12T01:46:20Z,3774862565,141,38.2,3774862567,212,7.0,3775239141,178,,3774862563,140,9.8,3774862569,213,5.3,3774862561,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984775,424,43,2,47,26,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-09-11T19:52:04.669Z,2022-09-11T19:55:39Z,3774852073,213,5.6,3774852065,56,Back,3774852067,140,7.8,3774852087,15,0,3774852069,141,41.9,3774861129,144,12,3774852071,212,4.9,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985549,435,12,2,47,26,4t4hod56fsj7utpjdor8so5q6,1,10.7,42.3,2022-09-11T19:52:05.271Z,2022-09-12T01:46:19Z,3774856053,212,38.0,3775239263,178,,3774856049,140,38.7,3774856055,213,5.6,3774856047,56,Back,3774856051,141,6.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984873,549,1,2,47,30,121le8unjfzug3iu9pgkqa1c7,0,68.4,91.2,2022-09-11T19:52:09.200Z,2022-09-12T01:46:19Z,3775239375,178,,3774852539,140,64.0,3774852541,141,100.0,3774852543,212,7.6,3774852535,157,,3774852547,1,,3774852545,213,2.2,3774852537,56,Left,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984863,427,5,2,47,32,4t4hod56fsj7utpjdor8so5q6,1,30.4,-0.6,2022-09-11T19:52:10.491Z,2022-09-11T23:04:44Z,3774852483,347,,3774852577,233,550,3774852481,56,Back,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458984877,550,5,2,47,32,121le8unjfzug3iu9pgkqa1c7,0,69.6,100.6,2022-09-11T19:52:10.491Z,2022-09-11T23:04:44Z,3774852589,233,427,3774852563,56,Left,3774852565,347,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985137,428,1,2,48,4,4t4hod56fsj7utpjdor8so5q6,1,33.7,0,2022-09-11T19:52:42.991Z,2022-09-12T01:46:19Z,3774853925,107,,3774853939,213,1.5,3774853929,56,Back,3774853933,140,34.4,3774853937,212,12.3,3774853935,141,17.1,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985195,429,1,2,48,7,4t4hod56fsj7utpjdor8so5q6,1,33.1,16,2022-09-11T19:52:45.604Z,2022-09-12T01:46:17Z,3774854261,140,41.0,3774854269,1,,3774854257,155,,3774854259,56,Back,3774854265,212,46.7,3775239665,178,,3774854263,141,83.6,3774854267,213,1.4,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985217,430,1,2,48,14,4t4hod56fsj7utpjdor8so5q6,1,57.8,81.9,2022-09-11T19:52:52.701Z,2022-09-12T01:46:16Z,3774854397,213,6.0,3774854393,141,74.1,3774854389,56,Center,3774854395,212,20.8,3774854387,155,,3774854391,140,77.0,3775239731,178,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985253,431,1,2,48,16,4t4hod56fsj7utpjdor8so5q6,1,83.6,72.3,2022-09-11T19:52:55.409Z,2022-09-12T01:46:15Z,3774854599,140,90.8,3774854591,155,,3774854609,212,17.4,3774854613,213,1.1,3774854605,141,95.4,3774854595,56,Left,3775239833,178,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985257,432,1,2,48,22,4t4hod56fsj7utpjdor8so5q6,0,91.9,92.4,2022-09-11T19:53:00.533Z,2022-09-12T01:46:14Z,3774854643,141,86.2,3774854647,213,3.7,3774854645,212,8.2,3775239919,178,,3774854639,56,Left,3774854641,140,85.2,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985267,551,49,2,48,22,121le8unjfzug3iu9pgkqa1c7,1,16.4,14.9,2022-09-11T19:53:01.158Z,2022-09-12T01:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985303,552,1,2,48,24,121le8unjfzug3iu9pgkqa1c7,1,15.8,11.9,2022-09-11T19:53:02.815Z,2022-09-12T01:46:12Z,3774854821,140,32.9,3774854819,56,Back,3775240009,178,,3774854823,141,5.0,3774854827,213,6.0,3774854825,212,18.6,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985379,553,1,2,48,27,121le8unjfzug3iu9pgkqa1c7,1,32.9,13.4,2022-09-11T19:53:05.658Z,2022-09-12T01:46:11Z,3774855227,56,Right,3775240113,178,,3774855231,141,4.0,3774855235,213,6.0,3774855229,140,51.4,3774855233,212,20.4,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985387,554,1,2,48,34,121le8unjfzug3iu9pgkqa1c7,0,80.6,17,2022-09-11T19:53:12.867Z,2022-09-12T01:46:10Z,3774855271,56,Right,3774855279,212,1.2,3775240167,178,,3775119043,20,,3774855269,155,,3774855283,213,1.4,3775119041,224,,3774855267,2,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3774855273,140,80.8,3774855277,141,,,,,,,,,,,,,,,,,,,,,18.8,,,,,,,,,,,
2458985401,433,61,2,48,34,4t4hod56fsj7utpjdor8so5q6,1,16.7,78,2022-09-11T19:53:13.034Z,2022-09-12T01:46:10Z,3774855345,56,Back,3775240215,178,,3775240213,21,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985419,434,6,2,48,36,4t4hod56fsj7utpjdor8so5q6,0,17.4,78.9,2022-09-11T19:53:14.990Z,2022-09-11T23:05:39Z,3774855459,233,555,3774855431,73,,3774855427,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985403,555,6,2,48,36,121le8unjfzug3iu9pgkqa1c7,1,82.6,21.1,2022-09-11T19:53:14.990Z,2022-09-11T23:05:39Z,3774855349,56,Right,3774855351,75,,3774855443,233,434,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985559,556,1,2,48,57,121le8unjfzug3iu9pgkqa1c7,1,99.5,0.5,2022-09-11T19:53:36.450Z,2022-09-11T23:05:45Z,3774856107,140,89.2,3774856103,6,,3774856111,212,11.7,3774856105,56,Right,3774856113,213,2.7,3775240323,178,,3774856109,141,7.1,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985587,557,1,2,48,59,121le8unjfzug3iu9pgkqa1c7,1,89.9,5.9,2022-09-11T19:53:38.200Z,2022-09-12T01:46:09Z,3775240351,178,,3774856245,56,Center,3774856251,212,23.7,3774856247,140,72.1,3774856253,213,2.5,3774856249,141,27.4,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985599,558,1,2,49,3,121le8unjfzug3iu9pgkqa1c7,0,71.9,28.1,2022-09-11T19:53:42.063Z,2022-09-15T17:08:01Z,3775119891,20,,3774856333,212,24.2,3774856329,140,89.7,3775240449,178,,3774856335,213,0.7,3774856325,155,,3774856327,56,Center,3774856331,141,50.7,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3774856323,2,,3775119889,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985611,436,12,2,49,4,4t4hod56fsj7utpjdor8so5q6,1,12.8,53.8,2022-09-11T19:53:42.855Z,2022-09-12T01:46:08Z,3775240637,178,,3774856401,212,13.5,3774856395,140,24.7,3774856405,213,0.4,3774856393,56,Back,3774856411,15,,3774856397,141,61.4,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985663,559,1,2,49,6,121le8unjfzug3iu9pgkqa1c7,1,71.9,47.9,2022-09-11T19:53:45.198Z,2022-09-12T01:46:07Z,3774856659,56,Right,3774856675,213,5.1,3774856671,212,23.3,3774856667,141,15.8,3775240729,178,,3774856663,140,79.7,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985681,560,1,2,49,12,121le8unjfzug3iu9pgkqa1c7,0,81.7,16.9,2022-09-11T19:53:51.450Z,2022-09-12T01:46:05Z,3774856785,2,,3774856791,140,95.3,3775120349,72,,3775120347,223,,3775240785,178,,3774856795,212,27.7,3774856787,155,,3774856793,141,51.8,79nno03ww57p02dz5o0g60rqi,Tetê,3774856789,56,Center,3774856797,213,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2458985693,437,12,2,49,14,4t4hod56fsj7utpjdor8so5q6,1,5.7,51.4,2022-09-11T19:53:53.063Z,2022-09-12T01:46:05Z,3774856885,213,5.6,3774856881,141,42.1,3774856879,140,13.6,3774856883,212,10.4,3774856877,56,Back,3774856887,15,,3775240857,388,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985713,438,12,2,49,16,4t4hod56fsj7utpjdor8so5q6,1,9.5,41.7,2022-09-11T19:53:54.742Z,2022-09-12T01:46:05Z,3774856969,212,18.5,3775240951,388,,3774856971,213,6.2,3774856965,140,27.0,3774856963,56,Back,3774856981,15,,3774856967,141,38.8,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985777,561,1,2,49,18,121le8unjfzug3iu9pgkqa1c7,1,70.5,67.4,2022-09-11T19:53:57.367Z,2022-09-12T01:46:04Z,3774857279,213,3.4,3774857271,56,Center,3774857273,140,52.5,3774857277,212,19.7,3775240999,388,,3774857275,141,59.4,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985809,562,1,2,49,24,121le8unjfzug3iu9pgkqa1c7,1,52.6,59.4,2022-09-11T19:54:03.325Z,2022-09-12T01:46:02Z,3774857445,140,59.9,3774857447,141,86.3,3774857451,213,1.2,3775241091,178,,3774857443,56,Left,3774857449,212,19.8,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985833,563,1,2,49,28,121le8unjfzug3iu9pgkqa1c7,1,61.5,87.5,2022-09-11T19:54:06.979Z,2022-09-12T01:46:01Z,3774857595,141,81.0,3774857597,212,16.8,3774857593,140,76.9,3774857599,213,6.0,3774857591,56,Left,3775241191,178,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985841,564,61,2,49,29,121le8unjfzug3iu9pgkqa1c7,0,74.5,83.7,2022-09-11T19:54:07.491Z,2022-09-12T01:46:01Z,3775241319,178,,3774857637,56,Left,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985823,439,1,2,49,29,4t4hod56fsj7utpjdor8so5q6,0,26,12.3,2022-09-11T19:54:08.325Z,2022-09-12T01:46:00Z,3775203209,236,,3775122951,140,20.8,3775203263,233,995,3775122955,212,6.1,3775203211,286,,3775241379,178,,3774857549,56,Back,3775122957,213,2.7,adb8skc3qbvgunhzd9651lij8,Vanderson,3775122953,141,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459032039,995,74,2,49,29,121le8unjfzug3iu9pgkqa1c7,1,74.9,87.5,2022-09-11T19:54:08.448Z,2022-09-12T01:46:00Z,3775203323,233,439,3775123525,285,,3775241413,178,,3775123523,56,Left,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985839,440,49,2,49,30,4t4hod56fsj7utpjdor8so5q6,1,25.2,12.6,2022-09-11T19:54:08.699Z,2022-09-12T01:46:00Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985869,441,1,2,49,31,4t4hod56fsj7utpjdor8so5q6,1,24,12.2,2022-09-11T19:54:09.574Z,2022-09-12T01:45:59Z,3774857739,141,19.5,3774857741,212,5.2,3774857735,140,22.6,3774857743,213,1.9,3775241565,178,,3774857733,56,Back,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985849,565,43,2,49,32,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-11T19:54:10.521Z,2022-09-11T21:43:28Z,3774857661,56,Left,3775124389,144,61,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985879,442,1,2,49,32,4t4hod56fsj7utpjdor8so5q6,1,20.6,16.7,2022-09-11T19:54:10.616Z,2022-09-12T01:45:59Z,3774857795,141,30.1,3774857793,140,28.9,3774857803,213,0.8,3774857797,212,12.6,3774857791,56,Back,3775241609,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985881,443,1,2,49,33,4t4hod56fsj7utpjdor8so5q6,0,29.1,25.8,2022-09-11T19:54:12.075Z,2022-09-12T01:45:58Z,3774857815,141,28.8,3775241657,178,,3774857843,286,,3774857811,56,Back,3774857813,140,30.4,3774857817,212,2.5,3774857839,233,566,3774857819,213,1.0,2rio84cmao72sc7lnsodwzzhm,M. Camara,3774857837,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985883,566,74,2,49,33,121le8unjfzug3iu9pgkqa1c7,1,69,76.8,2022-09-11T19:54:12.198Z,2022-09-12T01:45:57Z,3774857849,233,443,3774857821,56,Center,3775241683,178,,3774857823,285,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985885,444,45,2,49,35,4t4hod56fsj7utpjdor8so5q6,0,31.3,25.3,2022-09-11T19:54:13.741Z,2022-09-12T01:45:57Z,3774857831,56,Back,3774857833,285,,3774857935,233,568,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985897,568,3,2,49,35,121le8unjfzug3iu9pgkqa1c7,1,68.7,74.7,2022-09-11T19:54:13.741Z,2022-09-12T01:45:56Z,3774857885,286,,3774857883,56,Center,3775241729,178,,3774857909,233,444,3775124737,464,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985889,567,49,2,49,35,121le8unjfzug3iu9pgkqa1c7,1,68.3,74,2022-09-11T19:54:13.949Z,2022-09-12T01:45:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985913,569,1,2,49,36,121le8unjfzug3iu9pgkqa1c7,0,69.8,67.8,2022-09-11T19:54:14.908Z,2022-09-12T01:45:56Z,3774857957,56,Center,3775241843,178,,3774857963,212,10.2,3774857961,141,69.3,3774857965,213,0.1,3774857959,140,79.5,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459061473,907,67,2,49,37,4t4hod56fsj7utpjdor8so5q6,1,19.1,33.5,2022-09-11T19:54:15.699Z,2022-09-12T01:45:55Z,3775289979,233,1114,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459061471,1114,67,2,49,37,121le8unjfzug3iu9pgkqa1c7,0,80.9,66.5,2022-09-11T19:54:15.700Z,2022-09-12T01:45:55Z,3775289995,233,907,,,,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985909,445,8,2,49,37,4t4hod56fsj7utpjdor8so5q6,1,19.7,36.3,2022-09-11T19:54:15.739Z,2022-09-12T01:45:55Z,3775241895,178,,3775125007,384,,3774857951,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985935,446,1,2,49,39,4t4hod56fsj7utpjdor8so5q6,1,20.6,32.5,2022-09-11T19:54:17.562Z,2022-09-12T01:45:54Z,3774858105,140,25.3,3774858111,213,1.1,3774858103,56,Back,3774858107,141,48.7,3774858109,212,12.1,3775241969,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985937,447,49,2,49,39,4t4hod56fsj7utpjdor8so5q6,1,24,37.4,2022-09-11T19:54:17.989Z,2022-09-12T01:45:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985943,448,1,2,49,40,4t4hod56fsj7utpjdor8so5q6,1,23.6,42.3,2022-09-11T19:54:19.157Z,2022-09-12T01:45:53Z,3775242909,178,,3774858133,140,35.8,3774858137,212,15.2,3774858135,141,54.2,3774858139,213,0.6,3774858131,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985951,449,1,2,49,41,4t4hod56fsj7utpjdor8so5q6,1,34.3,58.9,2022-09-11T19:54:20.408Z,2022-09-12T01:45:52Z,3774858175,56,Back,3774858181,212,11.5,3775243041,178,,3774858177,140,40.0,3774858179,141,44.5,3774858183,213,5.3,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458985971,450,1,2,49,42,4t4hod56fsj7utpjdor8so5q6,1,40.8,47.7,2022-09-11T19:54:21.242Z,2022-09-12T01:45:52Z,3774858367,212,14.0,3775243139,178,,3774858363,140,46.9,3774858365,141,66.0,3774858369,213,1.1,3774858361,56,Back,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
