id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/20/value,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2534551397,150,1,1,11,42,17o35s8assv3kamxowzz77k4r,1,99.5,0.5,2023-04-16T13:12:06.687Z,2023-04-17T04:01:55Z,4195169675,212,32.1,4195169671,140,92.2,4195169679,1,,4195169667,224,,4196165927,20,,4195169663,6,,4195169677,213,1.8,4195171089,210,13,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,4195169673,141,46.4,4195169661,2,4195169669,56,Center,4195169665,155,,4195171093,154,1,4197340809,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534551419,151,44,1,11,43,17o35s8assv3kamxowzz77k4r,1,91.9,41.8,2023-04-16T13:12:08.102Z,2023-04-17T04:01:56Z,4195169781,286,,4195169779,56,Center,4195169923,233,83,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534551363,83,44,1,11,43,75qj99fhg5c0ztj2tva5u4uii,0,8.1,58.2,2023-04-16T13:12:08.103Z,2023-04-17T04:01:56Z,4195169989,233,151,4195169511,285,,4195169507,56,Back,,,,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534551427,152,13,1,11,43,17o35s8assv3kamxowzz77k4r,1,90.4,42.9,2023-04-16T13:12:08.167Z,2023-04-17T04:01:56Z,4195170461,328,,4195170455,25,,4195171121,29,,4197340951,388,,4195171131,102,58.5,4195171139,230,99,4195169809,17,,4195169811,56,Center,757jd3kvmh2izb7q7k8if209h,G. Kyei,4195170457,15,,4195171123,154,4195171127,55,150,4195171119,77,,4195171133,103,,4195171145,231,65.3,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534551381,84,5,1,11,44,75qj99fhg5c0ztj2tva5u4uii,1,-1,43.1,2023-04-16T13:12:09.052Z,2023-04-16T22:44:59Z,4195169591,56,Back,4195170209,233,153,4195169593,346,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534551477,153,5,1,11,44,17o35s8assv3kamxowzz77k4r,0,101,56.9,2023-04-16T13:12:09.052Z,2023-04-16T22:44:59Z,4195170051,56,Center,4195170053,346,,4195170301,233,84,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552091,86,1,1,12,12,75qj99fhg5c0ztj2tva5u4uii,0,5.2,52.7,2023-04-16T13:12:36.757Z,2023-04-17T04:01:55Z,4195173317,213,0.3,4195173309,56,Left,4195173315,212,62.2,4195173307,124,,4195173319,1,,4195173311,140,62.0,4195173313,141,78.9,4195173323,74,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552081,154,44,1,12,15,17o35s8assv3kamxowzz77k4r,1,38.8,22.5,2023-04-16T13:12:39.815Z,2023-04-17T04:01:55Z,4195173463,233,87,4195173279,56,Back,4195173289,285,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552103,87,44,1,12,15,75qj99fhg5c0ztj2tva5u4uii,0,61.2,77.5,2023-04-16T13:12:39.816Z,2023-04-17T04:01:54Z,4195173485,233,154,4195173389,286,,4195173387,56,Center,,,,,,,,,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552097,155,1,1,12,15,17o35s8assv3kamxowzz77k4r,0,38.4,23.9,2023-04-16T13:12:39.877Z,2023-04-17T04:01:54Z,4195173357,213,6.2,4195173355,212,10.7,4195173351,140,48.6,4197341493,388,,4195173353,141,22.8,4195173349,56,Back,4195173347,3,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552271,88,1,1,12,18,75qj99fhg5c0ztj2tva5u4uii,0,49.6,67.8,2023-04-16T13:12:42.666Z,2023-04-17T04:01:53Z,4195174201,213,5.3,4197341597,178,,4195174185,155,,4195174187,196,,4195174189,56,Right,4195174203,1,,4195174193,141,0.0,4195174191,140,82.1,boa0e436nc3u53cumlao9ulex,B. Mendy,4195174197,212,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552277,89,5,1,12,22,75qj99fhg5c0ztj2tva5u4uii,0,78.4,-1.8,2023-04-16T13:12:47.301Z,2023-04-16T22:45:24Z,4195174211,56,Right,4195174215,347,,4195175969,233,156,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552609,156,5,1,12,22,17o35s8assv3kamxowzz77k4r,1,21.6,101.8,2023-04-16T13:12:47.301Z,2023-04-16T22:45:24Z,4195175955,233,89,4195175921,56,Back,4195175923,347,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552637,157,1,1,12,38,17o35s8assv3kamxowzz77k4r,0,23.6,100,2023-04-16T13:13:03.600Z,2023-04-17T04:01:53Z,4195176045,107,,4195176047,56,Back,4195176049,140,35.2,4195176051,141,96.3,4195176059,213,6.0,4195176055,212,12.7,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552673,90,8,1,12,40,75qj99fhg5c0ztj2tva5u4uii,1,65.8,6.1,2023-04-16T13:13:04.642Z,2023-04-17T04:01:52Z,4197341955,178,,4195176201,56,Right,4196168779,385,,,,,,,,,,,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552691,91,5,1,12,41,75qj99fhg5c0ztj2tva5u4uii,0,65.8,-1.8,2023-04-16T13:13:05.659Z,2023-04-16T22:45:36Z,4195177211,233,158,4195176263,347,,4195176261,56,Right,,,,,,,,,,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552843,158,5,1,12,41,17o35s8assv3kamxowzz77k4r,1,34.2,101.8,2023-04-16T13:13:05.659Z,2023-04-16T22:45:35Z,4195177017,347,,4195177157,233,91,4195177011,56,Back,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552957,159,1,1,12,49,17o35s8assv3kamxowzz77k4r,1,32,100,2023-04-16T13:13:14.108Z,2023-04-17T04:01:52Z,4195177633,140,41.6,4195177637,212,12.2,4195177635,141,91.8,4195177639,213,5.7,4195177631,56,Back,4195177629,107,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534552993,160,1,1,12,53,17o35s8assv3kamxowzz77k4r,1,38.5,70.7,2023-04-16T13:13:18.398Z,2023-04-17T04:01:51Z,4197342355,178,,4195177863,213,4.5,4195177857,140,36.4,4195177855,56,Back,4195177861,212,13.2,4195177859,141,51.6,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553039,161,1,1,12,55,17o35s8assv3kamxowzz77k4r,0,34.9,51.4,2023-04-16T13:13:20.028Z,2023-04-17T04:01:51Z,4195178083,141,44.3,4195178077,56,Back,4195178085,212,12.7,4195178087,213,5.9,4195178081,140,46.1,4197342479,178,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553117,92,1,1,12,57,75qj99fhg5c0ztj2tva5u4uii,1,50.3,59.1,2023-04-16T13:13:21.784Z,2023-04-17T04:01:50Z,4197342821,178,,4195178495,212,16.8,4195178499,213,2.2,4195178493,141,79.6,4195178489,140,41.3,4195178483,56,Back,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553129,93,49,1,12,58,75qj99fhg5c0ztj2tva5u4uii,1,41.7,73,2023-04-16T13:13:23.183Z,2023-04-17T04:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c3f7tpb57qho5z9agsxtcopas,J. Kalumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553171,94,1,1,12,58,75qj99fhg5c0ztj2tva5u4uii,1,41.8,72.8,2023-04-16T13:13:23.229Z,2023-04-17T04:01:50Z,4195178807,56,Back,4197343033,178,,4195178811,141,70.1,4195178815,213,3.3,4195178809,140,32.0,4195178813,212,10.5,,,,,,,c3f7tpb57qho5z9agsxtcopas,J. Kalumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553199,95,1,1,13,0,75qj99fhg5c0ztj2tva5u4uii,1,33.9,63.7,2023-04-16T13:13:25.600Z,2023-04-17T04:01:49Z,4195178969,56,Back,4195178973,141,63.6,4195178971,140,39.2,4195178975,212,5.6,4197343141,178,,4195178977,213,6.3,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553213,96,1,1,13,3,75qj99fhg5c0ztj2tva5u4uii,1,39.9,51.7,2023-04-16T13:13:27.699Z,2023-04-17T04:01:48Z,4197343237,178,,4195179089,213,5.1,4195179067,56,Back,4195179081,212,27.4,4195179069,140,49.1,4195179075,141,14.0,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553267,97,1,1,13,4,75qj99fhg5c0ztj2tva5u4uii,1,48.5,13.3,2023-04-16T13:13:29.257Z,2023-04-17T04:01:48Z,4195179353,56,Center,4195179363,141,28.3,4197343379,178,,4195179365,212,13.8,4195179367,213,0.8,4195179357,140,57.3,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553337,99,43,1,13,6,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-04-16T13:13:31.224Z,2023-04-16T13:18:56Z,4195219811,144,3,4195179687,56,Center,4195179689,286,0,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553291,98,3,1,13,6,75qj99fhg5c0ztj2tva5u4uii,1,56,33.6,2023-04-16T13:13:31.425Z,2023-04-16T22:46:30Z,4197343621,178,,4195179567,233,162,4195179499,56,Center,4196170409,464,,4195179501,286,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553283,162,45,1,13,6,17o35s8assv3kamxowzz77k4r,0,44,66.4,2023-04-16T13:13:31.425Z,2023-04-16T22:46:31Z,4195179453,56,Back,4195179597,233,98,4195179457,285,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553429,100,1,1,13,8,75qj99fhg5c0ztj2tva5u4uii,1,53.2,40.3,2023-04-16T13:13:33.042Z,2023-04-17T04:01:47Z,4195180193,56,Center,4197343751,178,,4195180195,140,66.9,4195180197,141,77.9,4195180199,212,29.3,4195180201,213,1.1,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553465,101,1,1,13,13,75qj99fhg5c0ztj2tva5u4uii,1,74.5,71,2023-04-16T13:13:37.722Z,2023-04-17T04:01:45Z,4195180375,141,51.6,4195180369,56,Center,4195180377,212,15.0,4195180379,213,5.2,4195180373,140,81.3,4197343949,178,,,,,,,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553507,102,1,1,13,13,75qj99fhg5c0ztj2tva5u4uii,1,81.1,54.6,2023-04-16T13:13:38.463Z,2023-04-17T04:01:44Z,4195181451,210,15,4195180649,141,44.7,4195180645,56,Center,4195180647,140,75.3,4196171977,154,,4195180651,212,9.1,4195180653,213,4.0,4197344097,178,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553515,103,15,1,13,14,75qj99fhg5c0ztj2tva5u4uii,1,79.5,48,2023-04-16T13:13:39.488Z,2023-04-17T04:01:44Z,4195180997,233,164,4195181487,102,49.7,4195181483,55,102,4195180681,18,,4195180679,22,,4195181489,103,11.4,4195181497,147,49.8,4195181493,328,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,4196171993,154,,4195180985,72,4195181495,146,97.3,4195181491,215,,4195181481,29,,4195181479,78,,,4197344183,178,4195180683,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2534553531,164,10,1,13,15,17o35s8assv3kamxowzz77k4r,1,3.5,50.7,2023-04-16T13:13:40.172Z,2023-04-17T04:01:43Z,4195180773,182,,4195180775,56,Back,4195180771,180,,4195181019,233,103,4195180769,177,,4196172413,376,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553523,163,52,1,13,15,17o35s8assv3kamxowzz77k4r,1,3.6,50.7,2023-04-16T13:13:40.222Z,2023-04-17T04:01:43Z,4196172769,376,,4197344847,178,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553657,165,80,1,13,24,17o35s8assv3kamxowzz77k4r,0,8.1,51,2023-04-16T13:13:49.094Z,2023-04-17T04:01:42Z,4197344531,178,,,,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553735,166,1,1,13,24,17o35s8assv3kamxowzz77k4r,1,8.3,50.8,2023-04-16T13:13:49.466Z,2023-04-17T04:01:42Z,4195181953,56,Back,4195181955,140,13.5,4195181957,141,36.1,4195181961,213,5.2,4195181959,212,11.4,4197345221,178,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553899,167,1,1,13,27,17o35s8assv3kamxowzz77k4r,1,13.2,31.9,2023-04-16T13:13:52.039Z,2023-04-17T04:01:42Z,4195182747,212,18.4,4195182745,141,13.2,4195182741,56,Back,4195182749,213,5.5,4197345427,178,,4195182743,140,25.9,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553927,168,1,1,13,34,17o35s8assv3kamxowzz77k4r,1,35.6,5.7,2023-04-16T13:13:59.068Z,2023-04-17T04:01:41Z,4195182915,212,9.9,4195182917,213,1.8,4195182909,56,Back,4195182911,140,33.4,4195182913,141,19.8,4197345653,178,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534553991,169,1,1,13,35,17o35s8assv3kamxowzz77k4r,1,35.4,16.9,2023-04-16T13:13:59.922Z,2023-04-17T04:01:40Z,4197345819,178,,4195183221,213,5.0,4195183217,141,6.4,4195183215,140,37.6,4195183219,212,7.5,4195183213,56,Back,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554007,170,3,1,13,37,17o35s8assv3kamxowzz77k4r,0,41,7.1,2023-04-16T13:14:02.570Z,2023-04-17T04:01:39Z,4195183293,286,,4195183785,233,104,4196173927,465,,4197345899,178,,4195183287,56,Back,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554079,104,7,1,13,38,75qj99fhg5c0ztj2tva5u4uii,0,59,92.9,2023-04-16T13:14:02.724Z,2023-04-17T04:01:39Z,4195183779,233,170,4195183685,285,,4196174121,385,,4197346021,178,,4195183683,56,Left,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554145,171,1,1,13,42,17o35s8assv3kamxowzz77k4r,1,37.3,7.3,2023-04-16T13:14:06.625Z,2023-04-17T04:01:38Z,4195183993,213,2.3,4195183991,212,31.0,4197346143,178,,4195183989,141,41.5,4195183985,56,Back,4195183987,140,17.8,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554173,172,1,1,13,44,17o35s8assv3kamxowzz77k4r,1,18.2,47.6,2023-04-16T13:14:09.522Z,2023-04-17T04:01:37Z,4197346303,178,,4195184161,212,14.1,4195184159,141,64.5,4195184155,56,Back,4195184157,140,25.9,4195184163,213,1.0,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554329,173,1,1,13,51,17o35s8assv3kamxowzz77k4r,1,32.6,77.2,2023-04-16T13:14:15.933Z,2023-04-17T04:01:37Z,4195185045,56,Back,4195185047,140,41.7,4197346415,178,,4195185049,141,59.0,4195185053,213,5.4,4195185051,212,15.6,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554391,174,1,1,13,53,17o35s8assv3kamxowzz77k4r,1,40.5,63.4,2023-04-16T13:14:18.019Z,2023-04-17T04:01:36Z,4195185373,56,Center,4197346551,178,,4195185381,213,5.9,4195185379,212,15.7,4195185375,140,54.5,4195185377,141,55.2,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554491,175,1,1,13,56,17o35s8assv3kamxowzz77k4r,1,54.3,53.2,2023-04-16T13:14:21.299Z,2023-04-17T04:01:35Z,4195185973,141,9.5,4195185977,212,29.8,4195185981,213,4.8,4197346663,178,,4195185969,140,56.0,4195185965,56,Right,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554531,176,1,1,14,2,17o35s8assv3kamxowzz77k4r,1,56,3.5,2023-04-16T13:14:26.858Z,2023-04-17T04:01:34Z,4195186179,140,64.1,4197346815,178,,4195186181,141,18.6,4195186185,213,0.9,4195186177,56,Right,4195186183,212,13.3,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554567,177,1,1,14,4,17o35s8assv3kamxowzz77k4r,1,63.1,14.2,2023-04-16T13:14:29.145Z,2023-04-17T04:01:33Z,4197346903,178,,4195186381,140,59.8,4195186379,56,Center,4195186387,213,2.1,4195186385,212,6.4,4195186383,141,22.1,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554609,178,1,1,14,6,17o35s8assv3kamxowzz77k4r,1,60.6,17.4,2023-04-16T13:14:30.704Z,2023-04-17T04:01:32Z,4195186621,140,72.1,4195186627,213,5.7,4197347057,178,,4195186625,212,14.5,4195186623,141,5.5,4195186619,56,Right,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554649,179,1,1,14,7,17o35s8assv3kamxowzz77k4r,1,71.1,4.4,2023-04-16T13:14:31.664Z,2023-04-17T04:01:32Z,4195186853,141,17.3,4195186855,212,11.4,4195186857,213,0.9,4195186851,140,78.1,4195186849,56,Right,4197347215,178,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554659,180,3,1,14,8,17o35s8assv3kamxowzz77k4r,0,80,19.3,2023-04-16T13:14:33.560Z,2023-04-17T03:41:51Z,4197347325,178,,4195186921,286,,4196175471,464,,4195186919,56,Right,4195187199,233,105,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554691,105,7,1,14,9,75qj99fhg5c0ztj2tva5u4uii,1,20,80.7,2023-04-16T13:14:33.835Z,2023-04-17T03:41:51Z,4195187181,233,180,4195187131,285,,4195187127,56,Back,4196175757,384,,4197347435,178,,,,,,,,,,,c3f7tpb57qho5z9agsxtcopas,J. Kalumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554695,106,49,1,14,10,75qj99fhg5c0ztj2tva5u4uii,1,15.4,72.1,2023-04-16T13:14:35.142Z,2023-04-17T04:01:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554847,107,1,1,14,10,75qj99fhg5c0ztj2tva5u4uii,0,15.5,72,2023-04-16T13:14:35.166Z,2023-04-17T04:01:31Z,4195187963,212,24.8,4197347605,178,,4195187959,140,30.5,4195187961,141,100.0,4195187965,213,0.9,4195187955,155,,4195187957,56,Back,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534554857,108,5,1,14,13,75qj99fhg5c0ztj2tva5u4uii,0,32,101,2023-04-16T13:14:38.181Z,2023-04-16T22:49:02Z,4195187993,56,Back,4195190287,233,181,4195187999,347,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555293,181,5,1,14,13,17o35s8assv3kamxowzz77k4r,1,68,-1,2023-04-16T13:14:38.181Z,2023-04-16T22:49:01Z,4195190177,347,,4195190175,56,Right,4195190213,233,108,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555381,182,1,1,14,38,17o35s8assv3kamxowzz77k4r,1,71.4,0,2023-04-16T13:15:03.572Z,2023-04-17T04:01:30Z,4195190663,140,88.6,4195190669,213,0.3,4195190659,107,,4195190661,56,Right,4195190667,212,18.7,4195190665,141,5.2,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555423,183,1,1,14,42,17o35s8assv3kamxowzz77k4r,1,91.7,0.8,2023-04-16T13:15:07.391Z,2023-04-17T04:01:29Z,4195190925,56,Right,4195190933,213,2.1,4195190927,140,85.4,4195190929,141,17.9,4197347855,178,,4195190931,212,13.4,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555477,184,1,1,14,45,17o35s8assv3kamxowzz77k4r,1,88.4,19.3,2023-04-16T13:15:10.025Z,2023-04-17T04:01:28Z,4195191225,140,80.0,4195191227,141,29.4,4195191229,212,11.2,4197348037,178,,4195191223,56,Center,4195191231,213,2.5,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555497,185,1,1,14,46,17o35s8assv3kamxowzz77k4r,0,80.7,25.8,2023-04-16T13:15:11.007Z,2023-04-17T04:01:28Z,4195191323,212,20.9,4196178257,224,,4197348177,178,,4195191315,155,,4195191319,140,89.9,4196178259,20,,4195191321,141,53.0,4196178063,2,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,4195191325,213,1.1,4195191317,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534555559,109,12,1,14,47,75qj99fhg5c0ztj2tva5u4uii,1,9.3,51.5,2023-04-16T13:15:12.395Z,2023-04-17T04:01:28Z,4195191643,140,17.3,4195191673,15,,4195191645,141,88.5,4195191647,212,26.5,4195191641,56,Back,4197348489,178,,4195191649,213,1.2,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
